------Generation 0------
Rule  1: 125511125c115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 1115522111412, Class:  1, CF:0.988566, Len: 13, Fitness_tra: 0
Rule 97: 129511425c115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3208c0001c0d4, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 99: 2b1c501051115, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule100: 345115515c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.1972
------Result------
Miss_rate(tra)	:16.1972
Miss_rate(tst)	:11.1111
ARL				:11.125

------Generation 70------
Rule  1: 2000030004000, Class:  2, CF:0.760196, Len:  3, Fitness_tra: 25
Rule  2: 000000b0c0400, Class:  1, CF:0.542181, Len:  3, Fitness_tra: 26
Rule  3: 800000c000004, Class:  0, CF:0.897631, Len:  3, Fitness_tra: 20
Rule  4: 2000008000004, Class:  0, CF:0.881685, Len:  3, Fitness_tra: 10
Rule  5: 300110c000004, Class:  1, CF:0.962548, Len:  5, Fitness_tra: 8
Rule  6: 2b00000000002, Class:  0, CF:0.670903, Len:  3, Fitness_tra: 3
Rule  7: 103101b010411, Class:  1, CF:0.943947, Len:  9, Fitness_tra: 1
Rule  8: 1131111113111, Class:  1, CF:0.959189, Len: 13, Fitness_tra: 1
Rule  9: 2000090004000, Class:  0, CF:0.834501, Len:  3, Fitness_tra: 1
Rule 10: 2a31010010111, Class:  1, CF:0.711413, Len:  9, Fitness_tra: 0
Rule 11: 1215111111131, Class:  2, CF:0.933671, Len: 13, Fitness_tra: 0
Rule 12: 35111111c9121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 125511125c115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 1111151152111, Class:  1, CF:0.14827, Len: 13, Fitness_tra: 0
Rule 15: 5115211821111, Class:  2, CF:0.980714, Len: 13, Fitness_tra: 0
Rule 16: 9251211215535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 320000000c005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1591127148128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1c51119111151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 8151215811517, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 211d115114111, Class:  1, CF:0.882311, Len: 13, Fitness_tra: 0
Rule 22: 11111d8181531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 18d2291511551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1515142111112, Class:  1, CF:0.0578871, Len: 13, Fitness_tra: 0
Rule 25: 115511b323211, Class:  1, CF:0.800113, Len: 13, Fitness_tra: 0
Rule 26: 2115111581112, Class:  1, CF:0.218863, Len: 13, Fitness_tra: 0
Rule 27: 1451855111111, Class:  0, CF:0.233498, Len: 13, Fitness_tra: 0
Rule 28: 3c3c5311d1831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11558115cd12c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 115119d1551e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 1115c2711511c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 1211111112217, Class:  2, CF:0.653491, Len: 13, Fitness_tra: 0
Rule 33: 4000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2119118181511, Class:  1, CF:0.997253, Len: 13, Fitness_tra: 0
Rule 35: 1531214183211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1111c5d111115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 9111121111121, Class:  0, CF:0.919798, Len: 13, Fitness_tra: 0
Rule 38: c111411122511, Class:  1, CF:0.265689, Len: 13, Fitness_tra: 0
Rule 39: 2211118112112, Class:  0, CF:0.979479, Len: 13, Fitness_tra: 0
Rule 40: 2259212151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 12d1121384111, Class:  0, CF:0.520563, Len: 13, Fitness_tra: 0
Rule 42: 1131533111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1215151111132, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: c000000087500, Class:  1, CF:0.55087, Len:  4, Fitness_tra: 0
Rule 45: 1115142111412, Class:  1, CF:0.812685, Len: 13, Fitness_tra: 0
Rule 46: 2451112112512, Class:  0, CF:0.94188, Len: 13, Fitness_tra: 0
Rule 47: 112121551111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 121d251812192, Class:  1, CF:0.791199, Len: 13, Fitness_tra: 0
Rule 49: 1111221519212, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 1195511521111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 95111c2119221, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 1151115111113, Class:  1, CF:0.741055, Len: 13, Fitness_tra: 0
Rule 53: 12151351d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3191112151211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 5111817111112, Class:  0, CF:0.447812, Len: 13, Fitness_tra: 0
Rule 56: 21111d1d81111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1591212511242, Class:  1, CF:0.856549, Len: 13, Fitness_tra: 0
Rule 58: 21151d2281111, Class:  1, CF:0.538055, Len: 13, Fitness_tra: 0
Rule 59: 1111c12111111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1c51cd5112515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 1295119112135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3291139212815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3451155152511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 141c531451115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 115511c112151, Class:  0, CF:0.146421, Len: 13, Fitness_tra: 0
Rule 66: 1115211114192, Class:  1, CF:0.916769, Len: 13, Fitness_tra: 0
Rule 67: 1291535151831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 5315827111121, Class:  1, CF:0.602899, Len: 13, Fitness_tra: 0
Rule 69: 129142c182112, Class:  0, CF:0.92481, Len: 13, Fitness_tra: 0
Rule 70: 8121251212112, Class:  0, CF:0.684392, Len: 13, Fitness_tra: 0
Rule 71: 2000000030002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 111152122111c, Class:  1, CF:0.926154, Len: 13, Fitness_tra: 0
Rule 73: 1151251112117, Class:  0, CF:0.219798, Len: 13, Fitness_tra: 0
Rule 74: 311825d8515d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1211255112112, Class:  0, CF:0.947182, Len: 13, Fitness_tra: 0
Rule 76: 1255c58111114, Class:  0, CF:0.926552, Len: 13, Fitness_tra: 0
Rule 77: 9c58251111111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 311511211112c, Class:  1, CF:0.921952, Len: 13, Fitness_tra: 0
Rule 79: 1812211251193, Class:  1, CF:0.992692, Len: 13, Fitness_tra: 0
Rule 80: 300800d008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1195111113212, Class:  1, CF:0.193408, Len: 13, Fitness_tra: 0
Rule 82: 000000c0b0500, Class:  0, CF:0.0279279, Len:  3, Fitness_tra: 0
Rule 83: 1211112122511, Class:  1, CF:0.441384, Len: 13, Fitness_tra: 0
Rule 84: 0000400000052, Class:  0, CF:0.837091, Len:  3, Fitness_tra: -1
Rule 85: 1855111151831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1195111151122, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 1115c51151132, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 8000000004007, Class:  2, CF:0.284928, Len:  3, Fitness_tra: 4
Rule 89: 0006660000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2000000000002, Class:  0, CF:0.339918, Len:  2, Fitness_tra: -2
Rule 91: 1811a141851e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 3105811119122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1115358151610, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 94: 8411531151112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 1815111111011, Class:  2, CF:0.641002, Len: 12, Fitness_tra: 0
Rule 96: 1115522111412, Class:  1, CF:0.988566, Len: 13, Fitness_tra: 0
Rule 97: 129511425c115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3208c0001c0d4, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 99: 2b1c501051115, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule100: 345115515c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.1972
------Result------
Miss_rate(tra)	:16.1972
Miss_rate(tst)	:11.1111
ARL				:11.125

------Generation 80------
Rule  1: 000000b0c0400, Class:  1, CF:0.542181, Len:  3, Fitness_tra: 27
Rule  2: 2000030004000, Class:  2, CF:0.760196, Len:  3, Fitness_tra: 23
Rule  3: 800000c000004, Class:  0, CF:0.897631, Len:  3, Fitness_tra: 21
Rule  4: 2000008000004, Class:  0, CF:0.881685, Len:  3, Fitness_tra: 10
Rule  5: 300110c000004, Class:  1, CF:0.962548, Len:  5, Fitness_tra: 8
Rule  6: 8000000004007, Class:  2, CF:0.284928, Len:  3, Fitness_tra: 4
Rule  7: 2b00000000002, Class:  0, CF:0.670903, Len:  3, Fitness_tra: 4
Rule  8: 1131111113111, Class:  1, CF:0.959189, Len: 13, Fitness_tra: 1
Rule  9: 2000090004000, Class:  0, CF:0.834501, Len:  3, Fitness_tra: 0
Rule 10: 103101b010411, Class:  1, CF:0.943947, Len:  9, Fitness_tra: 1
Rule 11: 2a31010010111, Class:  1, CF:0.711413, Len:  9, Fitness_tra: 0
Rule 12: 35111111c9121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 125511125c115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 1111151152111, Class:  1, CF:0.14827, Len: 13, Fitness_tra: 0
Rule 15: 5115211821111, Class:  2, CF:0.980714, Len: 13, Fitness_tra: 0
Rule 16: 9251211215535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 320000000c005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1591127148128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1c51119111151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 8151215811517, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 211d115114111, Class:  1, CF:0.882311, Len: 13, Fitness_tra: 0
Rule 22: 11111d8181531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 18d2291511551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1515142111112, Class:  1, CF:0.0578871, Len: 13, Fitness_tra: 0
Rule 25: 115511b323211, Class:  1, CF:0.800113, Len: 13, Fitness_tra: 0
Rule 26: 2115111581112, Class:  1, CF:0.218863, Len: 13, Fitness_tra: 0
Rule 27: 1451855111111, Class:  0, CF:0.233498, Len: 13, Fitness_tra: 0
Rule 28: 3c3c5311d1831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11558115cd12c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 115119d1551e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 1115c2711511c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 1211111112217, Class:  2, CF:0.653491, Len: 13, Fitness_tra: 0
Rule 33: 4000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2119118181511, Class:  1, CF:0.997253, Len: 13, Fitness_tra: 0
Rule 35: 1531214183211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1111c5d111115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 9111121111121, Class:  0, CF:0.919798, Len: 13, Fitness_tra: 0
Rule 38: c111411122511, Class:  1, CF:0.265689, Len: 13, Fitness_tra: 0
Rule 39: 2211118112112, Class:  0, CF:0.979479, Len: 13, Fitness_tra: 0
Rule 40: 2259212151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 12d1121384111, Class:  0, CF:0.520563, Len: 13, Fitness_tra: 0
Rule 42: 1131533111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1215151111132, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: c000000087500, Class:  1, CF:0.55087, Len:  4, Fitness_tra: 0
Rule 45: 1115142111412, Class:  1, CF:0.812685, Len: 13, Fitness_tra: 0
Rule 46: 2451112112512, Class:  0, CF:0.94188, Len: 13, Fitness_tra: 0
Rule 47: 112121551111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 121d251812192, Class:  1, CF:0.791199, Len: 13, Fitness_tra: 0
Rule 49: 1111221519212, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 1195511521111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 95111c2119221, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 1151115111113, Class:  1, CF:0.741055, Len: 13, Fitness_tra: 0
Rule 53: 12151351d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3191112151211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 5111817111112, Class:  0, CF:0.447812, Len: 13, Fitness_tra: 0
Rule 56: 21111d1d81111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1591212511242, Class:  1, CF:0.856549, Len: 13, Fitness_tra: 0
Rule 58: 21151d2281111, Class:  1, CF:0.538055, Len: 13, Fitness_tra: 0
Rule 59: 1111c12111111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1c51cd5112515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 1295119112135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3291139212815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3451155152511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 141c531451115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 115511c112151, Class:  0, CF:0.146421, Len: 13, Fitness_tra: 0
Rule 66: 1115211114192, Class:  1, CF:0.916769, Len: 13, Fitness_tra: 0
Rule 67: 1291535151831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 5315827111121, Class:  1, CF:0.602899, Len: 13, Fitness_tra: 0
Rule 69: 129142c182112, Class:  0, CF:0.92481, Len: 13, Fitness_tra: 0
Rule 70: 8121251212112, Class:  0, CF:0.684392, Len: 13, Fitness_tra: 0
Rule 71: 2000000030002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 111152122111c, Class:  1, CF:0.926154, Len: 13, Fitness_tra: 0
Rule 73: 1151251112117, Class:  0, CF:0.219798, Len: 13, Fitness_tra: 0
Rule 74: 311825d8515d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1211255112112, Class:  0, CF:0.947182, Len: 13, Fitness_tra: 0
Rule 76: 1255c58111114, Class:  0, CF:0.926552, Len: 13, Fitness_tra: 0
Rule 77: 9c58251111111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 311511211112c, Class:  1, CF:0.921952, Len: 13, Fitness_tra: 0
Rule 79: 1812211251193, Class:  1, CF:0.992692, Len: 13, Fitness_tra: 0
Rule 80: 300800d008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 8780000000000, Class:  0, CF:0.147836, Len:  3, Fitness_tra: -1
Rule 82: 1125122c11512, Class:  1, CF:0.924172, Len: 13, Fitness_tra: 0
Rule 83: 4000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2000008000004, Class:  0, CF:0.881685, Len:  0, Fitness_tra: 0
Rule 85: 1111215111511, Class:  1, CF:0.11122, Len: 13, Fitness_tra: 0
Rule 86: 8811252811112, Class:  0, CF:0.386444, Len: 13, Fitness_tra: 0
Rule 87: 1111118182512, Class:  0, CF:0.766751, Len: 13, Fitness_tra: 0
Rule 88: e155211153111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0006e60000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000c0b0500, Class:  0, CF:0.0279279, Len:  3, Fitness_tra: 0
Rule 91: 205010d150511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 92: 2b05102011e02, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1515142111112, Class:  1, CF:0.0578871, Len:  0, Fitness_tra: 0
Rule 94: 123c551c11131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 11518d15c114c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 31152111d4892, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 9c58211111111, Class:  2, CF:0.954121, Len: 13, Fitness_tra: 0
Rule 98: 1851111141131, Class:  2, CF:0.976561, Len: 13, Fitness_tra: 0
Rule 99: 229501011c100, Class:  2, CF:0.961361, Len:  9, Fitness_tra: 0
Rule100: 1b100001200e2, Class:  0, CF:0.705821, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.493
------Result------
Miss_rate(tra)	:15.493
Miss_rate(tst)	:11.1111
ARL				:11.1831

------Generation 90------
Rule  1: 000000b0c0400, Class:  1, CF:0.542181, Len:  3, Fitness_tra: 27
Rule  2: 2000030004000, Class:  2, CF:0.760196, Len:  3, Fitness_tra: 23
Rule  3: 800000c000004, Class:  0, CF:0.897631, Len:  3, Fitness_tra: 21
Rule  4: 2000008000004, Class:  0, CF:0.881685, Len:  3, Fitness_tra: 10
Rule  5: 300110c000004, Class:  1, CF:0.962548, Len:  5, Fitness_tra: 8
Rule  6: 8000000004007, Class:  2, CF:0.284928, Len:  3, Fitness_tra: 4
Rule  7: 2b00000000002, Class:  0, CF:0.670903, Len:  3, Fitness_tra: 4
Rule  8: 1131111113111, Class:  1, CF:0.959189, Len: 13, Fitness_tra: 1
Rule  9: 2000090004000, Class:  0, CF:0.834501, Len:  3, Fitness_tra: 0
Rule 10: 103101b010411, Class:  1, CF:0.943947, Len:  9, Fitness_tra: 1
Rule 11: 2a31010010111, Class:  1, CF:0.711413, Len:  9, Fitness_tra: 0
Rule 12: 35111111c9121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 125511125c115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 1111151152111, Class:  1, CF:0.14827, Len: 13, Fitness_tra: 0
Rule 15: 5115211821111, Class:  2, CF:0.980714, Len: 13, Fitness_tra: 0
Rule 16: 9251211215535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 320000000c005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1591127148128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1c51119111151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 8151215811517, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 211d115114111, Class:  1, CF:0.882311, Len: 13, Fitness_tra: 0
Rule 22: 11111d8181531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 18d2291511551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1515142111112, Class:  1, CF:0.0578871, Len: 13, Fitness_tra: 0
Rule 25: 115511b323211, Class:  1, CF:0.800113, Len: 13, Fitness_tra: 0
Rule 26: 2115111581112, Class:  1, CF:0.218863, Len: 13, Fitness_tra: 0
Rule 27: 1451855111111, Class:  0, CF:0.233498, Len: 13, Fitness_tra: 0
Rule 28: 3c3c5311d1831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11558115cd12c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 115119d1551e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 1115c2711511c, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 32: 1211111112217, Class:  2, CF:0.653491, Len: 13, Fitness_tra: 0
Rule 33: 4000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2119118181511, Class:  1, CF:0.997253, Len: 13, Fitness_tra: 0
Rule 35: 1531214183211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1111c5d111115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 9111121111121, Class:  0, CF:0.919798, Len: 13, Fitness_tra: 0
Rule 38: c111411122511, Class:  1, CF:0.265689, Len: 13, Fitness_tra: 0
Rule 39: 2211118112112, Class:  0, CF:0.979479, Len: 13, Fitness_tra: 0
Rule 40: 2259212151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 12d1121384111, Class:  0, CF:0.520563, Len: 13, Fitness_tra: 0
Rule 42: 1131533111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1215151111132, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: c000000087500, Class:  1, CF:0.55087, Len:  4, Fitness_tra: 0
Rule 45: 1115142111412, Class:  1, CF:0.812685, Len: 13, Fitness_tra: 0
Rule 46: 2451112112512, Class:  0, CF:0.94188, Len: 13, Fitness_tra: 0
Rule 47: 112121551111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 121d251812192, Class:  1, CF:0.791199, Len: 13, Fitness_tra: 0
Rule 49: 1111221519212, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 1195511521111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 95111c2119221, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 1151115111113, Class:  1, CF:0.741055, Len: 13, Fitness_tra: 0
Rule 53: 12151351d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3191112151211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 5111817111112, Class:  0, CF:0.447812, Len: 13, Fitness_tra: 0
Rule 56: 21111d1d81111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1591212511242, Class:  1, CF:0.856549, Len: 13, Fitness_tra: 0
Rule 58: 21151d2281111, Class:  1, CF:0.538055, Len: 13, Fitness_tra: 0
Rule 59: 1111c12111111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1c51cd5112515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 1295119112135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3291139212815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3451155152511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 141c531451115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 115511c112151, Class:  0, CF:0.146421, Len: 13, Fitness_tra: 0
Rule 66: 1115211114192, Class:  1, CF:0.916769, Len: 13, Fitness_tra: 0
Rule 67: 1291535151831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 5315827111121, Class:  1, CF:0.602899, Len: 13, Fitness_tra: 0
Rule 69: 129142c182112, Class:  0, CF:0.92481, Len: 13, Fitness_tra: 0
Rule 70: 8121251212112, Class:  0, CF:0.684392, Len: 13, Fitness_tra: 0
Rule 71: 2000000030002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 111152122111c, Class:  1, CF:0.926154, Len: 13, Fitness_tra: 0
Rule 73: 1151251112117, Class:  0, CF:0.219798, Len: 13, Fitness_tra: 0
Rule 74: 311825d8515d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1211255112112, Class:  0, CF:0.947182, Len: 13, Fitness_tra: 0
Rule 76: 1255c58111114, Class:  0, CF:0.926552, Len: 13, Fitness_tra: 0
Rule 77: 9c58251111111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 311511211112c, Class:  1, CF:0.921952, Len: 13, Fitness_tra: 0
Rule 79: 1812211251193, Class:  1, CF:0.992692, Len: 13, Fitness_tra: 0
Rule 80: 300800d008005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 8780000000000, Class:  0, CF:0.147836, Len:  3, Fitness_tra: -1
Rule 82: 1125122c11512, Class:  1, CF:0.924172, Len: 13, Fitness_tra: 0
Rule 83: 4000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2000008000004, Class:  0, CF:0.881685, Len:  0, Fitness_tra: 0
Rule 85: 1111215111511, Class:  1, CF:0.11122, Len: 13, Fitness_tra: 0
Rule 86: 8811252811112, Class:  0, CF:0.386444, Len: 13, Fitness_tra: 0
Rule 87: 1111118182512, Class:  0, CF:0.766751, Len: 13, Fitness_tra: 0
Rule 88: e155211153111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0006e60000e00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000c0b0500, Class:  0, CF:0.0279279, Len:  3, Fitness_tra: 0
Rule 91: 205010d150511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 92: 2b05102011e02, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1515142111112, Class:  1, CF:0.0578871, Len:  0, Fitness_tra: 0
Rule 94: 123c551c11131, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 11518d15c114c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 31152111d4892, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 9c58211111111, Class:  2, CF:0.954121, Len: 13, Fitness_tra: 0
Rule 98: 1851111141131, Class:  2, CF:0.976561, Len: 13, Fitness_tra: 0
Rule 99: 229501011c100, Class:  2, CF:0.961361, Len:  9, Fitness_tra: 0
Rule100: 1b100001200e2, Class:  0, CF:0.705821, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.493
------Result------
Miss_rate(tra)	:15.493
Miss_rate(tst)	:11.1111
ARL				:11.1831

------Generation 100------
Rule  1: 000000b0c0400, Class:  1, CF:0.542181, Len:  3, Fitness_tra: 27
Rule  2: 2000030004000, Class:  2, CF:0.760196, Len:  3, Fitness_tra: 23
Rule  3: 800000c000004, Class:  0, CF:0.897631, Len:  3, Fitness_tra: 21
Rule  4: 2000008000004, Class:  0, CF:0.881685, Len:  3, Fitness_tra: 10
Rule  5: 300110c000004, Class:  1, CF:0.962548, Len:  5, Fitness_tra: 8
Rule  6: 8000000004007, Class:  2, CF:0.284928, Len:  3, Fitness_tra: 4
Rule  7: 2b00000000002, Class:  0, CF:0.670903, Len:  3, Fitness_tra: 4
Rule  8: 1131111113111, Class:  1, CF:0.959189, Len: 13, Fitness_tra: 1
