------Generation 0------
Rule  1: 13b12f7121, Class:  0, CF:  1, Len: 10, Fitness_tra: 16
Rule100: 771b5a71b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:59.9286
------Result------
Miss_rate(tra)	:59.9286
Miss_rate(tst)	:24.8629
ARL				:9.97561

------Generation 80------
Rule  1: 1117151211, Class:  0, CF:0.22719, Len: 10, Fitness_tra: 1980
Rule  2: b41125174b, Class:  1, CF:0.975572, Len: 10, Fitness_tra: 2050
Rule  3: 6811151311, Class:  0, CF:0.943929, Len: 10, Fitness_tra: 513
Rule  4: 1271117a26, Class:  1, CF:0.837011, Len: 10, Fitness_tra: 213
Rule  5: 2d71131222, Class:  1, CF:0.980701, Len: 10, Fitness_tra: 230
Rule  6: 4421151d47, Class:  1, CF:  1, Len: 10, Fitness_tra: 108
Rule  7: 4411151728, Class:  1, CF:0.998805, Len: 10, Fitness_tra: 133
Rule  8: 7411191814, Class:  1, CF:  1, Len: 10, Fitness_tra: 91
Rule  9: 11116d4114, Class:  0, CF:0.917046, Len: 10, Fitness_tra: 0
Rule 10: 1111812212, Class:  1, CF:0.995054, Len: 10, Fitness_tra: 37
Rule 11: 1112812011, Class:  0, CF:0.123967, Len:  9, Fitness_tra: 29
Rule 12: 1847111312, Class:  0, CF:0.818903, Len: 10, Fitness_tra: 80
Rule 13: 12161671a1, Class:  0, CF:0.778659, Len: 10, Fitness_tra: 3
Rule 14: 11b141bd11, Class:  1, CF:  1, Len: 10, Fitness_tra: 42
Rule 15: bb14211244, Class:  1, CF:0.997981, Len: 10, Fitness_tra: 29
Rule 16: 4c4b1111c1, Class:  1, CF:0.954325, Len: 10, Fitness_tra: 24
Rule 17: 1e1211b111, Class:  0, CF:0.998386, Len: 10, Fitness_tra: 7
Rule 18: 1b1b111544, Class:  1, CF:  1, Len: 10, Fitness_tra: 12
Rule 19: 0217117224, Class:  1, CF:0.991273, Len:  9, Fitness_tra: 9
Rule 20: 1221d17111, Class:  1, CF:0.936591, Len: 10, Fitness_tra: 9
Rule 21: 444111272b, Class:  1, CF:0.94177, Len: 10, Fitness_tra: 5
Rule 22: bc7131b174, Class:  1, CF:0.752985, Len: 10, Fitness_tra: 13
Rule 23: 1517817131, Class:  0, CF:0.99954, Len: 10, Fitness_tra: 4
Rule 24: b1b441b411, Class:  1, CF:0.963087, Len: 10, Fitness_tra: 1
Rule 25: bb11812212, Class:  1, CF:0.999188, Len: 10, Fitness_tra: 3
Rule 26: 129163141d, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 27: b111f61227, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 28: 12442d121b, Class:  1, CF:0.648158, Len: 10, Fitness_tra: 1
Rule 29: 74711a1274, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 30: 4171117128, Class:  1, CF:0.998176, Len: 10, Fitness_tra: 1
Rule 31: 11b141bde1, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 32: 1241c37472, Class:  1, CF:0.99281, Len: 10, Fitness_tra: 0
Rule 33: 1e47152111, Class:  0, CF:0.987607, Len: 10, Fitness_tra: 1
Rule 34: 02111a7174, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 35: 83213ab111, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: bb112122d7, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 37: b81125131b, Class:  0, CF:0.281518, Len: 10, Fitness_tra: 0
Rule 38: 124485ba16, Class:  0, CF:0.889115, Len: 10, Fitness_tra: 0
Rule 39: 7112331712, Class:  0, CF:0.00481975, Len: 10, Fitness_tra: 0
Rule 40: 77b25c1222, Class:  1, CF:0.999835, Len: 10, Fitness_tra: 0
Rule 41: 77b751422b, Class:  1, CF:0.999544, Len: 10, Fitness_tra: 0
Rule 42: 444711b127, Class:  1, CF:0.96702, Len: 10, Fitness_tra: 0
Rule 43: 1712817b74, Class:  1, CF:0.945719, Len: 10, Fitness_tra: 0
Rule 44: c2121a79dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b11481bbb7, Class:  1, CF:0.971453, Len: 10, Fitness_tra: 0
Rule 46: 74b2df71bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b2b2314214, Class:  1, CF:0.943736, Len: 10, Fitness_tra: 0
Rule 48: 4772134147, Class:  1, CF:0.695048, Len: 10, Fitness_tra: 0
Rule 49: b42714bb47, Class:  1, CF:0.908138, Len: 10, Fitness_tra: 0
Rule 50: 24bb56414d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 722252b221, Class:  1, CF:0.987078, Len: 10, Fitness_tra: 0
Rule 52: cc4b16b31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2214152817, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 2227132771, Class:  0, CF:0.288206, Len: 10, Fitness_tra: 0
Rule 55: c442137c12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 1a51cd1e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 27171647b1, Class:  0, CF:0.785414, Len: 10, Fitness_tra: 0
Rule 58: b7123ab2b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 431755baa9, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 17b4252215, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 787b5571b2, Class:  0, CF:0.792585, Len: 10, Fitness_tra: 0
Rule 62: 2c4253b272, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 7b721a1244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 8f475d4333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a1c2815b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1b2233447b, Class:  1, CF:0.770328, Len: 10, Fitness_tra: 0
Rule 67: 2f1b211395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2114334482, Class:  1, CF:0.999345, Len: 10, Fitness_tra: 0
Rule 69: b7ba16b412, Class:  0, CF:0.929827, Len: 10, Fitness_tra: 0
Rule 70: 4b229312bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 21271671d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7247512414, Class:  1, CF:0.990284, Len: 10, Fitness_tra: 0
Rule 73: 414b552177, Class:  1, CF:0.978074, Len: 10, Fitness_tra: 0
Rule 74: 77b4d31b7b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 1121532772, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 897bb54422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2211564141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7b141f1222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 272b117221, Class:  1, CF:0.970459, Len: 10, Fitness_tra: 0
Rule 80: 21cb13b154, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 1244111c25, Class:  1, CF:0.994172, Len: 10, Fitness_tra: 0
Rule 82: cc241912c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 422b137122, Class:  1, CF:0.722985, Len: 10, Fitness_tra: -1
Rule 84: 18c4994112, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 7271287744, Class:  1, CF:0.992625, Len: 10, Fitness_tra: 12
Rule 86: bb72a17411, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 8212914152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 48125db158, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 1211d51521, Class:  1, CF:  1, Len: 10, Fitness_tra: 79
Rule 90: 8817617352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 441b161814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 241b15414d, Class:  1, CF:0.997288, Len: 10, Fitness_tra: 0
Rule 93: 1e1111b116, Class:  0, CF:0.952569, Len: 10, Fitness_tra: 4
Rule 94: 147711b197, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: bc113121d4, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 96: 4ccb119541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 2f11311111, Class:  0, CF:0.00525402, Len: 10, Fitness_tra: 145
Rule 98: b41425124b, Class:  1, CF:0.946004, Len: 10, Fitness_tra: 0
Rule 99: 1b17857161, Class:  0, CF:0.867355, Len: 10, Fitness_tra: 239
Rule100: 44b1c57d47, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:33.9694
------Result------
Miss_rate(tra)	:33.9694
Miss_rate(tst)	:4.02194
ARL				:9.96429

------Generation 90------
Rule  1: b41125174b, Class:  1, CF:0.975572, Len: 10, Fitness_tra: 2015
Rule  2: 1117151211, Class:  0, CF:0.22719, Len: 10, Fitness_tra: 1981
Rule  3: 6811151311, Class:  0, CF:0.943929, Len: 10, Fitness_tra: 513
Rule  4: 1b17857161, Class:  0, CF:0.867355, Len: 10, Fitness_tra: 239
Rule  5: 2d71131222, Class:  1, CF:0.980701, Len: 10, Fitness_tra: 230
Rule  6: 1271117a26, Class:  1, CF:0.837011, Len: 10, Fitness_tra: 215
Rule  7: 2f11311111, Class:  0, CF:0.00525402, Len: 10, Fitness_tra: 145
Rule  8: 4411151728, Class:  1, CF:0.998805, Len: 10, Fitness_tra: 132
Rule  9: 4421151d47, Class:  1, CF:  1, Len: 10, Fitness_tra: 96
Rule 10: 7411191814, Class:  1, CF:  1, Len: 10, Fitness_tra: 56
Rule 11: 1847111312, Class:  0, CF:0.818903, Len: 10, Fitness_tra: 80
Rule 12: 1211d51521, Class:  1, CF:  1, Len: 10, Fitness_tra: 27
Rule 13: 11b141bd11, Class:  1, CF:  1, Len: 10, Fitness_tra: 39
Rule 14: 1111812212, Class:  1, CF:0.995054, Len: 10, Fitness_tra: 37
Rule 15: bb14211244, Class:  1, CF:0.997981, Len: 10, Fitness_tra: 28
Rule 16: 1112812011, Class:  0, CF:0.123967, Len:  9, Fitness_tra: 29
Rule 17: 4c4b1111c1, Class:  1, CF:0.954325, Len: 10, Fitness_tra: 24
Rule 18: bc7131b174, Class:  1, CF:0.752985, Len: 10, Fitness_tra: 13
Rule 19: 1b1b111544, Class:  1, CF:  1, Len: 10, Fitness_tra: 10
Rule 20: 7271287744, Class:  1, CF:0.992625, Len: 10, Fitness_tra: 12
Rule 21: 1221d17111, Class:  1, CF:0.936591, Len: 10, Fitness_tra: 9
Rule 22: 0217117224, Class:  1, CF:0.991273, Len:  9, Fitness_tra: 9
Rule 23: 1e1211b111, Class:  0, CF:0.998386, Len: 10, Fitness_tra: 7
Rule 24: 444111272b, Class:  1, CF:0.94177, Len: 10, Fitness_tra: 2
Rule 25: 1517817131, Class:  0, CF:0.99954, Len: 10, Fitness_tra: 4
Rule 26: 1e1111b116, Class:  0, CF:0.952569, Len: 10, Fitness_tra: 4
Rule 27: bb11812212, Class:  1, CF:0.999188, Len: 10, Fitness_tra: 3
Rule 28: 12161671a1, Class:  0, CF:0.778659, Len: 10, Fitness_tra: 3
Rule 29: 129163141d, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 30: 74711a1274, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 31: 11b141bde1, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 32: 4171117128, Class:  1, CF:0.998176, Len: 10, Fitness_tra: 0
Rule 33: bb112122d7, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 34: b1b441b411, Class:  1, CF:0.963087, Len: 10, Fitness_tra: 1
Rule 35: b111f61227, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 36: 12442d121b, Class:  1, CF:0.648158, Len: 10, Fitness_tra: 1
Rule 37: bc113121d4, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 38: 1e47152111, Class:  0, CF:0.987607, Len: 10, Fitness_tra: 1
Rule 39: 11116d4114, Class:  0, CF:0.917046, Len: 10, Fitness_tra: 0
Rule 40: 77b25c1222, Class:  1, CF:0.999835, Len: 10, Fitness_tra: 0
Rule 41: 77b751422b, Class:  1, CF:0.999544, Len: 10, Fitness_tra: 0
Rule 42: 444711b127, Class:  1, CF:0.96702, Len: 10, Fitness_tra: 0
Rule 43: 1712817b74, Class:  1, CF:0.945719, Len: 10, Fitness_tra: 0
Rule 44: c2121a79dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b11481bbb7, Class:  1, CF:0.971453, Len: 10, Fitness_tra: 0
Rule 46: 74b2df71bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b2b2314214, Class:  1, CF:0.943736, Len: 10, Fitness_tra: 0
Rule 48: 4772134147, Class:  1, CF:0.695048, Len: 10, Fitness_tra: 0
Rule 49: b42714bb47, Class:  1, CF:0.908138, Len: 10, Fitness_tra: 0
Rule 50: 24bb56414d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 722252b221, Class:  1, CF:0.987078, Len: 10, Fitness_tra: 0
Rule 52: cc4b16b31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2214152817, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 2227132771, Class:  0, CF:0.288206, Len: 10, Fitness_tra: 0
Rule 55: c442137c12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 1a51cd1e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 27171647b1, Class:  0, CF:0.785414, Len: 10, Fitness_tra: 0
Rule 58: b7123ab2b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 431755baa9, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 17b4252215, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 787b5571b2, Class:  0, CF:0.792585, Len: 10, Fitness_tra: 0
Rule 62: 2c4253b272, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 7b721a1244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 8f475d4333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a1c2815b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1b2233447b, Class:  1, CF:0.770328, Len: 10, Fitness_tra: 0
Rule 67: 2f1b211395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2114334482, Class:  1, CF:0.999345, Len: 10, Fitness_tra: 0
Rule 69: b7ba16b412, Class:  0, CF:0.929827, Len: 10, Fitness_tra: 0
Rule 70: 4b229312bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 21271671d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7247512414, Class:  1, CF:0.990284, Len: 10, Fitness_tra: 0
Rule 73: 414b552177, Class:  1, CF:0.978074, Len: 10, Fitness_tra: 0
Rule 74: 77b4d31b7b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 1121532772, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 897bb54422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2211564141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7b141f1222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 272b117221, Class:  1, CF:0.970459, Len: 10, Fitness_tra: 0
Rule 80: 21cb13b154, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: cc2b164182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 7124d5b412, Class:  1, CF:0.995894, Len: 10, Fitness_tra: 0
Rule 83: 214715bb21, Class:  1, CF:0.963301, Len: 10, Fitness_tra: 0
Rule 84: 127b89111b, Class:  0, CF:0.319224, Len: 10, Fitness_tra: 0
Rule 85: 4c245527bb, Class:  0, CF:0.282108, Len: 10, Fitness_tra: 0
Rule 86: 412b537522, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 1122934125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 12b7512147, Class:  1, CF:0.871411, Len: 10, Fitness_tra: 0
Rule 89: 4472d12542, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 21241d4172, Class:  1, CF:0.966435, Len: 10, Fitness_tra: 0
Rule 91: 12b141bde2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 4b14311724, Class:  1, CF:0.969003, Len: 10, Fitness_tra: -2
Rule 93: 159c81111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 6217151324, Class:  0, CF:0.884306, Len: 10, Fitness_tra: 3
Rule 95: 4517817131, Class:  0, CF:0.960174, Len: 10, Fitness_tra: 0
Rule 96: 1c413171d4, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 97: 1b11851521, Class:  1, CF:  1, Len: 10, Fitness_tra: 144
Rule 98: 822e117111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 7249d11521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2f1b21c396, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:33.949
------Result------
Miss_rate(tra)	:33.949
Miss_rate(tst)	:4.02194
ARL				:9.9759

------Generation 100------
Rule  1: 4b17150161, Class:  0, CF:0.602017, Len:  9, Fitness_tra: 1918
Rule  2: b41125174b, Class:  1, CF:0.975572, Len: 10, Fitness_tra: 1767
Rule  3: b4b1111244, Class:  1, CF:0.983018, Len: 10, Fitness_tra: 582
Rule  4: 6811151311, Class:  0, CF:0.943929, Len: 10, Fitness_tra: 519
Rule  5: 1b17857161, Class:  0, CF:0.867355, Len: 10, Fitness_tra: 184
Rule  6: 2d71131222, Class:  1, CF:0.980701, Len: 10, Fitness_tra: 167
Rule  7: 1b11851521, Class:  1, CF:  1, Len: 10, Fitness_tra: 137
Rule  8: 1271117a26, Class:  1, CF:0.837011, Len: 10, Fitness_tra: 132
Rule  9: 2f11311111, Class:  0, CF:0.00525402, Len: 10, Fitness_tra: 70
Rule 10: 4411151728, Class:  1, CF:0.998805, Len: 10, Fitness_tra: 102
Rule 11: 1847111312, Class:  0, CF:0.818903, Len: 10, Fitness_tra: 64
Rule 12: 7411191814, Class:  1, CF:  1, Len: 10, Fitness_tra: 50
Rule 13: 1117151211, Class:  0, CF:0.22719, Len: 10, Fitness_tra: 44
Rule 14: 4421151d47, Class:  1, CF:  1, Len: 10, Fitness_tra: 31
Rule 15: 1112812011, Class:  0, CF:0.123967, Len:  9, Fitness_tra: 28
Rule 16: 7717a14111, Class:  0, CF:  1, Len: 10, Fitness_tra: 23
Rule 17: 1211d51521, Class:  1, CF:  1, Len: 10, Fitness_tra: 22
Rule 18: 1111812212, Class:  1, CF:0.995054, Len: 10, Fitness_tra: 21
Rule 19: 0217117224, Class:  1, CF:0.991273, Len:  9, Fitness_tra: 9
Rule 20: 1e1111b116, Class:  0, CF:0.952569, Len: 10, Fitness_tra: 7
Rule 21: 1e1211b111, Class:  0, CF:0.998386, Len: 10, Fitness_tra: 4
Rule 22: 4c4b1111c1, Class:  1, CF:0.954325, Len: 10, Fitness_tra: 4
Rule 23: 1517817131, Class:  0, CF:0.99954, Len: 10, Fitness_tra: 1
Rule 24: 12161671a1, Class:  0, CF:0.778659, Len: 10, Fitness_tra: 0
Rule 25: 1b1b111544, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 26: 129163141d, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 27: 74711a1274, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 28: 12442d121b, Class:  1, CF:0.648158, Len: 10, Fitness_tra: 1
Rule 29: 1e47152111, Class:  0, CF:0.987607, Len: 10, Fitness_tra: 1
Rule 30: b1b441b411, Class:  1, CF:0.963087, Len: 10, Fitness_tra: 1
Rule 31: 1c413171d4, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 32: 11b141bd11, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 33: bb14211244, Class:  1, CF:0.997981, Len: 10, Fitness_tra: 0
Rule 34: bc7131b174, Class:  1, CF:0.752985, Len: 10, Fitness_tra: 0
Rule 35: bb112122d7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: bb11812212, Class:  1, CF:0.999188, Len: 10, Fitness_tra: 0
Rule 37: bc113121d4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 7271287744, Class:  1, CF:0.992625, Len: 10, Fitness_tra: 0
Rule 39: 6217151324, Class:  0, CF:0.884306, Len: 10, Fitness_tra: 0
Rule 40: b111f61227, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 4171117128, Class:  1, CF:0.998176, Len: 10, Fitness_tra: 0
Rule 42: 444711b127, Class:  1, CF:0.96702, Len: 10, Fitness_tra: 0
Rule 43: 1712817b74, Class:  1, CF:0.945719, Len: 10, Fitness_tra: 0
Rule 44: c2121a79dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b11481bbb7, Class:  1, CF:0.971453, Len: 10, Fitness_tra: 0
Rule 46: 74b2df71bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b2b2314214, Class:  1, CF:0.943736, Len: 10, Fitness_tra: 0
Rule 48: 4772134147, Class:  1, CF:0.695048, Len: 10, Fitness_tra: 0
Rule 49: b42714bb47, Class:  1, CF:0.908138, Len: 10, Fitness_tra: 0
Rule 50: 24bb56414d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 722252b221, Class:  1, CF:0.987078, Len: 10, Fitness_tra: 0
Rule 52: cc4b16b31c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2214152817, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 2227132771, Class:  0, CF:0.288206, Len: 10, Fitness_tra: 0
Rule 55: c442137c12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 1a51cd1e1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 27171647b1, Class:  0, CF:0.785414, Len: 10, Fitness_tra: 0
Rule 58: b7123ab2b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 431755baa9, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 17b4252215, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 787b5571b2, Class:  0, CF:0.792585, Len: 10, Fitness_tra: 0
Rule 62: 2c4253b272, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 7b721a1244, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 8f475d4333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a1c2815b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1b2233447b, Class:  1, CF:0.770328, Len: 10, Fitness_tra: 0
Rule 67: 2f1b211395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2114334482, Class:  1, CF:0.999345, Len: 10, Fitness_tra: 0
Rule 69: b7ba16b412, Class:  0, CF:0.929827, Len: 10, Fitness_tra: 0
Rule 70: 4b229312bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 21271671d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7247512414, Class:  1, CF:0.990284, Len: 10, Fitness_tra: 0
Rule 73: 414b552177, Class:  1, CF:0.978074, Len: 10, Fitness_tra: 0
Rule 74: 77b4d31b7b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 1121532772, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 897bb54422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2211564141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7b141f1222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 272b117221, Class:  1, CF:0.970459, Len: 10, Fitness_tra: 0
Rule 80: 21cb13b154, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 78472db122, Class:  1, CF:0.970565, Len: 10, Fitness_tra: 0
Rule 82: 411b9122d1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 112481b815, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: c242e31d14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4112597124, Class:  1, CF:0.966104, Len: 10, Fitness_tra: 0
Rule 86: 2114551112, Class:  1, CF:0.792606, Len: 10, Fitness_tra: 0
Rule 87: 1224217717, Class:  1, CF:0.807907, Len: 10, Fitness_tra: 0
Rule 88: 4151854511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 224b1d7111, Class:  1, CF:0.828665, Len: 10, Fitness_tra: 0
Rule 90: 4114137447, Class:  1, CF:0.872589, Len: 10, Fitness_tra: 0
Rule 91: 421113174d, Class:  0, CF:0.782885, Len: 10, Fitness_tra: 0
Rule 92: 6811811311, Class:  0, CF:0.500842, Len: 10, Fitness_tra: 11
Rule 93: b4b1117c42, Class:  1, CF:0.993414, Len: 10, Fitness_tra: 0
Rule 94: 6c41377324, Class:  1, CF:0.879631, Len: 10, Fitness_tra: 0
Rule 95: 12161631a1, Class:  0, CF:0.960114, Len: 10, Fitness_tra: 57
Rule 96: 234b564148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1849e11312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1817151711, Class:  0, CF:0.93036, Len: 10, Fitness_tra: 0
Rule 99: bb11112718, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 1b47857361, Class:  1, CF:0.24545, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:32.4796
------Result------
Miss_rate(tra)	:32.4796
Miss_rate(tst)	:3.47349
ARL				:9.96512

------Generation 200------
Rule  1: 1417151111, Class:  0, CF:0.967119, Len: 10, Fitness_tra: 664
Rule  2: 12111d1111, Class:  0, CF:0.462946, Len: 10, Fitness_tra: 728
Rule  3: b41125174b, Class:  1, CF:0.975572, Len: 10, Fitness_tra: 456
Rule  4: 1d71110222, Class:  1, CF:0.992709, Len:  9, Fitness_tra: 275
Rule  5: b4b1111244, Class:  1, CF:0.983018, Len: 10, Fitness_tra: 205
Rule  6: 1b11851521, Class:  1, CF:  1, Len: 10, Fitness_tra: 113
Rule  7: 6811151311, Class:  0, CF:0.943929, Len: 10, Fitness_tra: 100
Rule  8: 7411191244, Class:  1, CF:0.996383, Len: 10, Fitness_tra: 74
Rule  9: 6811151111, Class:  0, CF:0.901308, Len: 10, Fitness_tra: 61
Rule 10: 0e11181111, Class:  0, CF:0.868964, Len:  9, Fitness_tra: 55
Rule 11: b471151d47, Class:  1, CF:  1, Len: 10, Fitness_tra: 45
Rule 12: 4411151728, Class:  1, CF:0.998805, Len: 10, Fitness_tra: 43
Rule 13: 12161631a1, Class:  0, CF:0.960114, Len: 10, Fitness_tra: 0
Rule 14: 1211d51521, Class:  1, CF:  1, Len: 10, Fitness_tra: 14
