------Generation 0------
Rule  1: c805d0000, Class:  6, CF:0.615351, Len:  4, Fitness_tra: 0
Rule 78: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: c86117871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000005, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 153152124, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 84: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 18e83bc4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b00050807, Class:  4, CF:0.749863, Len:  4, Fitness_tra: 1
Rule 92: 109202072, Class:  1, CF:0.216699, Len:  6, Fitness_tra: 0
Rule 93: e00010011, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 94: d1e281270, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: c240c08c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 61e114011, Class:  1, CF:0.148827, Len:  8, Fitness_tra: 19
Rule 98: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 018091510, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 810100050, Class:  1, CF:0.912684, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:41.5205
------Result------
Miss_rate(tra)	:41.5205
Miss_rate(tst)	:51.1628
ARL				:6.17241

------Generation 90------
Rule  1: 61e114011, Class:  1, CF:0.148827, Len:  8, Fitness_tra: 18
Rule  2: c12357111, Class:  0, CF:0.570609, Len:  9, Fitness_tra: 17
Rule  3: 4000000c0, Class:  6, CF:  1, Len:  2, Fitness_tra: 8
Rule  4: 100a10011, Class:  0, CF:0.364577, Len:  5, Fitness_tra: 6
Rule  5: 000d00000, Class:  6, CF:0.550388, Len:  1, Fitness_tra: 6
Rule  6: 500000000, Class:  1, CF:0.73398, Len:  1, Fitness_tra: 4
Rule  7: 100512011, Class:  4, CF:0.930264, Len:  6, Fitness_tra: 2
Rule  8: 400000080, Class:  6, CF:  1, Len:  2, Fitness_tra: 1
Rule  9: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 10: c1139b211, Class:  4, CF:0.994115, Len:  9, Fitness_tra: 0
Rule 11: b00050807, Class:  4, CF:0.749863, Len:  4, Fitness_tra: 1
Rule 12: 22111784b, Class:  1, CF:0.953023, Len:  9, Fitness_tra: 0
Rule 13: 11ec52124, Class:  1, CF:0.540507, Len:  9, Fitness_tra: 0
Rule 14: c1b954511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2211912bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: c29131cb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1d6481841, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: c549128c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 811217824, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 500000000, Class:  1, CF:0.73398, Len:  1, Fitness_tra: 0
Rule 24: 2132d417b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 81be911c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 153197c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 151514c17, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 33: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 159212c72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 81e2571b7, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 40: 851557c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 81e154c14, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 44: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c805d0000, Class:  6, CF:0.615351, Len:  4, Fitness_tra: 0
Rule 46: 300000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 51e254847, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 159512c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 51e181111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 52: 000200000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000050, Class:  6, CF:0.0454545, Len:  1, Fitness_tra: 0
Rule 54: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111512111, Class:  4, CF:0.980921, Len:  9, Fitness_tra: 0
Rule 59: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 894592111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 112317844, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 259292872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 559857872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000c65c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000030000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: c1119151b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 83793b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d11281271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 300000500, Class:  4, CF:0.68565, Len:  2, Fitness_tra: 4
Rule 92: 070000005, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 01230001e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 011090200, Class:  6, CF:0.307096, Len:  4, Fitness_tra: -1
Rule 95: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c00954001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000820, Class:  1, CF:0.815629, Len:  2, Fitness_tra: 2
Rule 99: 000b00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 91119157b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:35.6725
------Result------
Miss_rate(tra)	:35.6725
Miss_rate(tst)	:46.5116
ARL				:5.75

------Generation 100------
Rule  1: 61e114011, Class:  1, CF:0.148827, Len:  8, Fitness_tra: 21
Rule  2: c12357111, Class:  0, CF:0.570609, Len:  9, Fitness_tra: 0
Rule  3: 4000000c0, Class:  6, CF:  1, Len:  2, Fitness_tra: 8
Rule  4: 100a10011, Class:  0, CF:0.364577, Len:  5, Fitness_tra: 9
Rule  5: 000d00000, Class:  6, CF:0.550388, Len:  1, Fitness_tra: 6
Rule  6: 500000000, Class:  1, CF:0.73398, Len:  1, Fitness_tra: 4
Rule  7: 300000500, Class:  4, CF:0.68565, Len:  2, Fitness_tra: 0
Rule  8: 100512011, Class:  4, CF:0.930264, Len:  6, Fitness_tra: 2
Rule  9: 000000820, Class:  1, CF:0.815629, Len:  2, Fitness_tra: 2
Rule 10: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 11: b00050807, Class:  4, CF:0.749863, Len:  4, Fitness_tra: 0
Rule 12: 400000080, Class:  6, CF:  1, Len:  2, Fitness_tra: 1
Rule 13: 22111784b, Class:  1, CF:0.953023, Len:  9, Fitness_tra: 0
Rule 14: c1b954511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2211912bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: c29131cb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1d6481841, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: c549128c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 811217824, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 500000000, Class:  1, CF:0.73398, Len:  1, Fitness_tra: 0
Rule 24: 2132d417b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 81be911c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 153197c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 151514c17, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 33: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 159212c72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 81e2571b7, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 40: 851557c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 81e154c14, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 44: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c805d0000, Class:  6, CF:0.615351, Len:  4, Fitness_tra: 0
Rule 46: 300000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 51e254847, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 159512c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 51e181111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 52: 000200000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000050, Class:  6, CF:0.0454545, Len:  1, Fitness_tra: 0
Rule 54: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111512111, Class:  4, CF:0.980921, Len:  9, Fitness_tra: 0
Rule 59: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 894592111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 112317844, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 259292872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 559857872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000c65c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000030000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: c1119151b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 83793b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d11281271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 030000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00a000000, Class:  6, CF:0.0689728, Len:  1, Fitness_tra: -6
Rule 84: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 283557122, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 91: 011207024, Class:  1, CF:0.986908, Len:  6, Fitness_tra: 2
Rule 92: 0000a0000, Class:  1, CF:0.0294118, Len:  1, Fitness_tra: 0
Rule 93: c12050100, Class:  0, CF:0.333724, Len:  5, Fitness_tra: 20
Rule 94: 000dd5c05, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 100a10001, Class:  0, CF:0.362754, Len:  4, Fitness_tra: -1
Rule 96: 000e00008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b000de407, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0a2303000, Class:  4, CF:0.467523, Len:  4, Fitness_tra: 0
Rule100: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:35.0877
------Result------
Miss_rate(tra)	:35.0877
Miss_rate(tst)	:41.8605
ARL				:5.28125

------Generation 200------
Rule  1: c12050100, Class:  0, CF:0.333724, Len:  5, Fitness_tra: 2
Rule  2: 100a10011, Class:  0, CF:0.364577, Len:  5, Fitness_tra: -1
Rule  3: 4000000c0, Class:  6, CF:  1, Len:  2, Fitness_tra: 8
Rule  4: 000d00000, Class:  6, CF:0.550388, Len:  1, Fitness_tra: 7
Rule  5: 408c00000, Class:  1, CF:0.0180094, Len:  3, Fitness_tra: -2
Rule  6: 040001204, Class:  1, CF:0.0240827, Len:  4, Fitness_tra: 1
Rule  7: 500000000, Class:  1, CF:0.73398, Len:  1, Fitness_tra: 3
Rule  8: 000000008, Class:  1, CF:0.28125, Len:  1, Fitness_tra: 3
Rule  9: 100512011, Class:  4, CF:0.930264, Len:  6, Fitness_tra: 2
Rule 10: 000000820, Class:  1, CF:0.815629, Len:  2, Fitness_tra: 1
Rule 11: 400000080, Class:  6, CF:  1, Len:  2, Fitness_tra: 1
Rule 12: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 13: 03b000000, Class:  4, CF:0.798551, Len:  2, Fitness_tra: 1
Rule 14: 00b000040, Class:  6, CF:0.664421, Len:  2, Fitness_tra: 1
Rule 15: 61e114011, Class:  1, CF:0.148827, Len:  8, Fitness_tra: 0
Rule 16: c29131cb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1d6481841, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: c549128c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 811217824, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 500000000, Class:  1, CF:0.73398, Len:  1, Fitness_tra: 0
Rule 24: 2132d417b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 81be911c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 153197c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 151514c17, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 33: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 159212c72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 81e2571b7, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 40: 851557c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 81e154c14, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 44: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c805d0000, Class:  6, CF:0.615351, Len:  4, Fitness_tra: 0
Rule 46: 300000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 51e254847, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 159512c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 51e181111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 52: 000200000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000050, Class:  6, CF:0.0454545, Len:  1, Fitness_tra: 0
Rule 54: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111512111, Class:  4, CF:0.980921, Len:  9, Fitness_tra: 0
Rule 59: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 894592111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 112317844, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 259292872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 559857872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000c65c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000030000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: c1119151b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 83793b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d11281271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 500000000, Class:  1, CF:0.73398, Len:  0, Fitness_tra: 0
Rule 83: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 111151142, Class:  6, CF:0.791042, Len:  9, Fitness_tra: 0
Rule 87: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 090000000, Class:  6, CF:  1, Len:  1, Fitness_tra: 0
Rule 89: 00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 60e000010, Class:  1, CF:0.162617, Len:  3, Fitness_tra: 15
Rule 92: 000510010, Class:  6, CF:0.0124654, Len:  3, Fitness_tra: 0
Rule 93: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 005601001, Class:  0, CF:0.417099, Len:  4, Fitness_tra: 25
Rule 95: 000010000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 300007000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0d6401841, Class:  6, CF:  1, Len:  7, Fitness_tra: 0
Rule 98: 000000100, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 05e507c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 83795b219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:31.5789
------Result------
Miss_rate(tra)	:31.5789
Miss_rate(tst)	:41.8605
ARL				:4.81818

------Generation 300------
Rule  1: c12050100, Class:  0, CF:0.333724, Len:  5, Fitness_tra: 2
Rule  2: 100a10011, Class:  0, CF:0.364577, Len:  5, Fitness_tra: -1
Rule  3: 4000000c0, Class:  6, CF:  1, Len:  2, Fitness_tra: 8
Rule  4: 000d00000, Class:  6, CF:0.550388, Len:  1, Fitness_tra: 7
Rule  5: 408c00000, Class:  1, CF:0.0180094, Len:  3, Fitness_tra: -2
Rule  6: 040001204, Class:  1, CF:0.0240827, Len:  4, Fitness_tra: 1
Rule  7: 500000000, Class:  1, CF:0.73398, Len:  1, Fitness_tra: 3
Rule  8: 000000008, Class:  1, CF:0.28125, Len:  1, Fitness_tra: 3
Rule  9: 100512011, Class:  4, CF:0.930264, Len:  6, Fitness_tra: 2
Rule 10: 000000820, Class:  1, CF:0.815629, Len:  2, Fitness_tra: 1
