------Generation 0------
Rule  1: 400cad200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 005a00100, Class:  0, CF:0.48325, Len:  3, Fitness_tra: 6
Rule  6: 00000000c, Class:  1, CF:0.130719, Len:  1, Fitness_tra: 4
Rule  7: 500000000, Class:  1, CF:0.68095, Len:  1, Fitness_tra: 3
Rule  8: 000010080, Class:  6, CF:0.505998, Len:  2, Fitness_tra: 3
Rule  9: 000c00800, Class:  4, CF:0.118794, Len:  2, Fitness_tra: 4
Rule 10: bc60e0000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 11: d30400000, Class:  1, CF:0.911644, Len:  3, Fitness_tra: 1
Rule 12: 0d00e0000, Class:  5, CF:  1, Len:  2, Fitness_tra: 1
Rule 13: 00b070000, Class:  1, CF:0.151261, Len:  2, Fitness_tra: 1
Rule 14: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 15: 106005000, Class:  4, CF:  1, Len:  3, Fitness_tra: 1
Rule 16: 091000000, Class:  5, CF:0.713087, Len:  2, Fitness_tra: 1
Rule 17: 40000006e, Class:  4, CF:  1, Len:  3, Fitness_tra: 1
Rule 18: 8081c001d, Class:  2, CF:  1, Len:  6, Fitness_tra: 0
Rule 19: 112557211, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5112d2c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: c8e592841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: dd0000d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 41b994121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 116282221, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 43: 81611b27b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: cc1817147, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 85b15b254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21411b824, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 231557857, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000005, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1579148c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: e00000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 65: 000f000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c11d51117, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0b0000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: c9bd3b811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11e154124, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 73: 1d1181571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2c1212841, Class:  6, CF:0.245647, Len:  9, Fitness_tra: 0
Rule 77: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 78: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 226192c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 500000000, Class:  1, CF:0.68095, Len:  0, Fitness_tra: 0
Rule 84: 151227842, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 85: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0c00e0000, Class:  5, CF:0.098298, Len:  2, Fitness_tra: 0
Rule 87: d304c0000, Class:  1, CF:0.904595, Len:  4, Fitness_tra: 0
Rule 88: 440000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0c1210840, Class:  6, CF:0.806743, Len:  6, Fitness_tra: 0
Rule 92: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 020010000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000030000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 151d55ba7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 530406000, Class:  1, CF:0.942598, Len:  4, Fitness_tra: 0
Rule 97: 8081c001d, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 98: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 490a3b010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 200010824, Class:  1, CF:0.872844, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:32.1637
------Result------
Miss_rate(tra)	:32.1637
Miss_rate(tst)	:39.5349
ARL				:4.4375

------Generation 80------
Rule  1: c00bc000a, Class:  0, CF:0.104048, Len:  4, Fitness_tra: 14
Rule  2: 010003a10, Class:  1, CF:0.0118328, Len:  4, Fitness_tra: 0
Rule  3: 000d00000, Class:  6, CF:0.705698, Len:  1, Fitness_tra: 9
Rule  4: 2c60000c0, Class:  6, CF:  1, Len:  4, Fitness_tra: 7
Rule  5: 005a00100, Class:  0, CF:0.48325, Len:  3, Fitness_tra: 7
Rule  6: 00000000c, Class:  1, CF:0.130719, Len:  1, Fitness_tra: 4
Rule  7: 000c00800, Class:  4, CF:0.118794, Len:  2, Fitness_tra: 4
Rule  8: 500000000, Class:  1, CF:0.68095, Len:  1, Fitness_tra: 3
Rule  9: 000010080, Class:  6, CF:0.505998, Len:  2, Fitness_tra: 3
Rule 10: bc60e0000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 11: d30400000, Class:  1, CF:0.911644, Len:  3, Fitness_tra: 1
Rule 12: 0d00e0000, Class:  5, CF:  1, Len:  2, Fitness_tra: 1
Rule 13: 00b070000, Class:  1, CF:0.151261, Len:  2, Fitness_tra: 1
Rule 14: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 15: 106005000, Class:  4, CF:  1, Len:  3, Fitness_tra: 1
Rule 16: 091000000, Class:  5, CF:0.713087, Len:  2, Fitness_tra: 1
Rule 17: 40000006e, Class:  4, CF:  1, Len:  3, Fitness_tra: 1
Rule 18: 8081c001d, Class:  2, CF:  1, Len:  6, Fitness_tra: 0
Rule 19: 112557211, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5112d2c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: c8e592841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: dd0000d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 41b994121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 116282221, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 43: 81611b27b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: cc1817147, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 85b15b254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21411b824, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 231557857, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000005, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1579148c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: e00000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 65: 000f000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c11d51117, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0b0000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: c9bd3b811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11e154124, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 73: 1d1181571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2c1212841, Class:  6, CF:0.245647, Len:  9, Fitness_tra: 0
Rule 77: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 78: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 226192c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 009500000, Class:  1, CF:0.155158, Len:  2, Fitness_tra: 0
Rule 82: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 281814177, Class:  1, CF:0.239708, Len:  9, Fitness_tra: 0
Rule 84: 0c00e0000, Class:  5, CF:0.098298, Len:  2, Fitness_tra: 0
Rule 85: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 440000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00010001d, Class:  1, CF:0.0242756, Len:  3, Fitness_tra: 0
Rule 93: 20001082e, Class:  4, CF:  1, Len:  5, Fitness_tra: 0
Rule 94: 0b8000630, Class:  1, CF:0.0983431, Len:  4, Fitness_tra: 9
Rule 95: b0b0000d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 01b090021, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 200400804, Class:  1, CF:0.427218, Len:  4, Fitness_tra: 0
Rule 98: 0b0000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 030000600, Class:  1, CF:0.0492864, Len:  2, Fitness_tra: -1
Rule100: 1d0120000, Class:  6, CF:0.344823, Len:  4, Fitness_tra: -2
------Current------
Miss_rate(tra)	:30.9942
------Result------
Miss_rate(tra)	:30.9942
Miss_rate(tst)	:32.5581
ARL				:4.2

------Generation 90------
Rule  1: c00bc000a, Class:  0, CF:0.104048, Len:  4, Fitness_tra: 13
Rule  2: 0b8000630, Class:  1, CF:0.0983431, Len:  4, Fitness_tra: 9
Rule  3: 000d00000, Class:  6, CF:0.705698, Len:  1, Fitness_tra: 9
Rule  4: 2c60000c0, Class:  6, CF:  1, Len:  4, Fitness_tra: 7
Rule  5: 005a00100, Class:  0, CF:0.48325, Len:  3, Fitness_tra: 7
Rule  6: 00000000c, Class:  1, CF:0.130719, Len:  1, Fitness_tra: 4
Rule  7: 000c00800, Class:  4, CF:0.118794, Len:  2, Fitness_tra: 4
Rule  8: 500000000, Class:  1, CF:0.68095, Len:  1, Fitness_tra: 0
Rule  9: 000010080, Class:  6, CF:0.505998, Len:  2, Fitness_tra: 3
Rule 10: bc60e0000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 11: d30400000, Class:  1, CF:0.911644, Len:  3, Fitness_tra: 1
Rule 12: 0d00e0000, Class:  5, CF:  1, Len:  2, Fitness_tra: 1
Rule 13: 00b070000, Class:  1, CF:0.151261, Len:  2, Fitness_tra: 1
Rule 14: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 15: 106005000, Class:  4, CF:  1, Len:  3, Fitness_tra: 1
Rule 16: 091000000, Class:  5, CF:0.713087, Len:  2, Fitness_tra: 1
Rule 17: 40000006e, Class:  4, CF:  1, Len:  3, Fitness_tra: 1
Rule 18: 010003a10, Class:  1, CF:0.0118328, Len:  4, Fitness_tra: 1
Rule 19: 112557211, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5112d2c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: c8e592841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: dd0000d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 41b994121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 116282221, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 43: 81611b27b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: cc1817147, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 85b15b254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21411b824, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 231557857, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000005, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1579148c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: e00000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 65: 000f000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c11d51117, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0b0000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: c9bd3b811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11e154124, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 73: 1d1181571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2c1212841, Class:  6, CF:0.245647, Len:  9, Fitness_tra: 0
Rule 77: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 78: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 226192c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1811d4111, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000f000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000d00000, Class:  6, CF:0.705698, Len:  0, Fitness_tra: 0
Rule 87: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0c00e0000, Class:  5, CF:0.098298, Len:  2, Fitness_tra: 0
Rule 91: 816b7b20b, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 92: 2005000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: c8e292821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0c0000060, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00b07030c, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 96: 090000070, Class:  6, CF:  1, Len:  2, Fitness_tra: 0
Rule 97: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 506000000, Class:  1, CF:0.929296, Len:  2, Fitness_tra: 3
Rule 99: 0400e0000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0dc0e0006, Class:  5, CF:  1, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:30.4094
------Result------
Miss_rate(tra)	:30.4094
Miss_rate(tst)	:32.5581
ARL				:4.125

------Generation 100------
Rule  1: c00bc000a, Class:  0, CF:0.104048, Len:  4, Fitness_tra: 13
Rule  2: 0b8000630, Class:  1, CF:0.0983431, Len:  4, Fitness_tra: 9
Rule  3: 000d00000, Class:  6, CF:0.705698, Len:  1, Fitness_tra: 9
Rule  4: 2c60000c0, Class:  6, CF:  1, Len:  4, Fitness_tra: 7
Rule  5: 005a00100, Class:  0, CF:0.48325, Len:  3, Fitness_tra: 7
Rule  6: 00000000c, Class:  1, CF:0.130719, Len:  1, Fitness_tra: 4
Rule  7: 000c00800, Class:  4, CF:0.118794, Len:  2, Fitness_tra: 4
Rule  8: 506000000, Class:  1, CF:0.929296, Len:  2, Fitness_tra: 3
Rule  9: 000010080, Class:  6, CF:0.505998, Len:  2, Fitness_tra: 2
Rule 10: bc60e0000, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 11: d30400000, Class:  1, CF:0.911644, Len:  3, Fitness_tra: 1
Rule 12: 0d00e0000, Class:  5, CF:  1, Len:  2, Fitness_tra: 1
Rule 13: 00b070000, Class:  1, CF:0.151261, Len:  2, Fitness_tra: 1
Rule 14: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 15: 106005000, Class:  4, CF:  1, Len:  3, Fitness_tra: 1
Rule 16: 091000000, Class:  5, CF:0.713087, Len:  2, Fitness_tra: 1
Rule 17: 40000006e, Class:  4, CF:  1, Len:  3, Fitness_tra: 1
Rule 18: 010003a10, Class:  1, CF:0.0118328, Len:  4, Fitness_tra: 1
Rule 19: 500000000, Class:  1, CF:0.68095, Len:  1, Fitness_tra: 0
Rule 20: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5112d2c47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: c8e592841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: dd0000d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 41b994121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
