------Generation 0------
Rule  1: 1281c7cd1282142231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18c17125282425c114, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 00308c00404000e003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 551112852128511411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 5005008d848c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000007ebd0b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 9312279191111c1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 151211121515842251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 36: 8111211d121c122251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e31124571115942159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111521e21199515181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 40: c88212c181218112c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: c51711211884d81122, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 42: 9538141251221731e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1e12c71199139111d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 15dc11c51814273211, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 1e15225199d3921115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1c18278118181c1181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 1165223256d1512185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11d81781821c121131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 112271c1284c551811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 281274192214182421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 911512d81121175159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11872285411c515214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1531211283c2512121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 511dc4129359e12181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1281c7cd1282142231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5291c2c541212251d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: ee31121111d1e25255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 8592111d85841c118d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1e11115c1ed1323189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 191d21121151911511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 61: 00000000000000005d, Class:  1, CF:0.00781401, Len:  2, Fitness_tra: 0
Rule 62: 25814215cd8211b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 51314c919951311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 561124e15351922751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1d11172142c1d28151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 66: 52122481c412411411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: 13612c1cd3195c1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11311c1c19d5111553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 131541d11115121255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1115c1e29e51942521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 5318123213d91411cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 82c4472e4217121114, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 155527c222cc571411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 00000c500d000890c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 17d1c7211481441113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 1191418541c1811181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000c0000000800c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3331cc18115d1b31e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 80: 155174854112828211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2c21712318225114c1, Class:  0, CF:0.999665, Len: 18, Fitness_tra: 0
Rule 82: 11111415c1c8571131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 15151711c181142115, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 84: 0000000000000700d2, Class:  0, CF:0.0949697, Len:  3, Fitness_tra: 0
Rule 85: 8d121415cd8c281182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000c0000000000005, Class:  0, CF:0.502207, Len:  2, Fitness_tra: 0
Rule 87: 11d8228521c1d11251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000805, Class:  0, CF:0.381038, Len:  0, Fitness_tra: 0
Rule 89: 83321425898c8c1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000805, Class:  0, CF:0.381038, Len:  0, Fitness_tra: 0
Rule 91: 001102050128511410, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 20e02000101c512125, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 93: 8882111d85241c11c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000070000000000006, Class:  0, CF:0.371184, Len:  2, Fitness_tra: 84
Rule 95: c8827b15184c127224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000220002000000d05, Class:  0, CF:0.9298, Len:  5, Fitness_tra: 0
Rule 97: 591511851c29111251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: d0d2002dc15802003e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1251c2c941212224d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000080000000, Class:  0, CF:0.892596, Len:  1, Fitness_tra: 39
------Current------
Miss_rate(tra)	:15.3543
------Result------
Miss_rate(tra)	:15.3543
Miss_rate(tst)	:14.2857
ARL				:9.34884

------Generation 90------
Rule  1: 009000000000000000, Class:  0, CF:0.970919, Len:  1, Fitness_tra: 123
Rule  2: 000000c00000000000, Class:  0, CF:0.629379, Len:  1, Fitness_tra: 122
Rule  3: 000070000000000000, Class:  0, CF:0.090075, Len:  1, Fitness_tra: 32
Rule  4: 00000000c0000000c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 44
Rule  5: c00000000c00000000, Class:  1, CF:0.297846, Len:  2, Fitness_tra: 33
Rule  6: 000000090000000000, Class:  1, CF:0.713474, Len:  1, Fitness_tra: 23
Rule  7: 500000008000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule  8: 000000000000000980, Class:  0, CF:0.943078, Len:  2, Fitness_tra: 10
Rule  9: 000000000000000805, Class:  0, CF:0.381038, Len:  2, Fitness_tra: 7
Rule 10: 480000000000800000, Class:  0, CF:0.393085, Len:  3, Fitness_tra: 0
Rule 11: 000000000d00707000, Class:  1, CF:0.544114, Len:  3, Fitness_tra: 6
Rule 12: 050000000080800000, Class:  0, CF:0.985707, Len:  3, Fitness_tra: 0
Rule 13: c00000000400000020, Class:  1, CF:0.131265, Len:  3, Fitness_tra: 1
Rule 14: d09000000d00000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 15: c8827b15184c127224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1212111521c2124182, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 17: 1ef514e49195545153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 2ee2221513821c1212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: d005008d808800000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 112442131544128144, Class:  0, CF:0.908877, Len: 18, Fitness_tra: 0
Rule 21: 291224c5111c5121c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 31151412191d111411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 23: 12547119b241112482, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 81111b8d2824521422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 26: 55d21221c151521231, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 080000c50000800000, Class:  1, CF:0.781002, Len:  4, Fitness_tra: 0
Rule 28: cd24211d4584122141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18c17125282425c114, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 00308c00404000e003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 551112852128511411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 5005008d848c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000007ebd0b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 9312279191111c1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 151211121515842251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 36: 8111211d121c122251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e31124571115942159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111521e21199515181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 40: c88212c181218112c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: c51711211884d81122, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 42: 9538141251221731e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1e12c71199139111d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 15dc11c51814273211, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 1e15225199d3921115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1c18278118181c1181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 1165223256d1512185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11d81781821c121131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 112271c1284c551811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 281274192214182421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 911512d81121175159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11872285411c515214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1531211283c2512121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 511dc4129359e12181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1281c7cd1282142231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5291c2c541212251d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: ee31121111d1e25255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 8592111d85841c118d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1e11115c1ed1323189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 191d21121151911511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 61: 00000000000000005d, Class:  1, CF:0.00781401, Len:  2, Fitness_tra: 0
Rule 62: 25814215cd8211b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 51314c919951311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 561124e15351922751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1d11172142c1d28151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 66: 52122481c412411411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: 13612c1cd3195c1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11311c1c19d5111553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 131541d11115121255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1115c1e29e51942521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 5318123213d91411cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 82c4472e4217121114, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 155527c222cc571411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 00000c500d000890c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 17d1c7211481441113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 1191418541c1811181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000c0000000800c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3331cc18115d1b31e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 80: 155174854112828211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2c21712318225114c1, Class:  0, CF:0.999665, Len: 18, Fitness_tra: 0
Rule 82: 11111415c1c8571131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 15151711c181142115, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 84: 0000000000000700d2, Class:  0, CF:0.0949697, Len:  3, Fitness_tra: 0
Rule 85: 8d121415cd8c281182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000c0000000000005, Class:  0, CF:0.502207, Len:  2, Fitness_tra: 0
Rule 87: 11d8228521c1d11251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000805, Class:  0, CF:0.381038, Len:  0, Fitness_tra: 0
Rule 89: 83321425898c8c1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000805, Class:  0, CF:0.381038, Len:  0, Fitness_tra: 0
Rule 91: 001102050128511410, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 20e02000101c512125, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 93: 8882111d85241c11c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000070000000000006, Class:  0, CF:0.371184, Len:  2, Fitness_tra: 84
Rule 95: c8827b15184c127224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000220002000000d05, Class:  0, CF:0.9298, Len:  5, Fitness_tra: 0
Rule 97: 591511851c29111251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: d0d2002dc15802003e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1251c2c941212224d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000080000000, Class:  0, CF:0.892596, Len:  1, Fitness_tra: 39
------Current------
Miss_rate(tra)	:15.3543
------Result------
Miss_rate(tra)	:15.3543
Miss_rate(tst)	:14.2857
ARL				:9.34884

------Generation 100------
Rule  1: 009000000000000000, Class:  0, CF:0.970919, Len:  1, Fitness_tra: 123
Rule  2: 000000c00000000000, Class:  0, CF:0.629379, Len:  1, Fitness_tra: 122
Rule  3: 000070000000000000, Class:  0, CF:0.090075, Len:  1, Fitness_tra: 32
Rule  4: 00000000c0000000c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 44
Rule  5: c00000000c00000000, Class:  1, CF:0.297846, Len:  2, Fitness_tra: 33
Rule  6: 000000090000000000, Class:  1, CF:0.713474, Len:  1, Fitness_tra: 23
Rule  7: 500000008000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule  8: 000000000000000980, Class:  0, CF:0.943078, Len:  2, Fitness_tra: 10
Rule  9: 000000000000000805, Class:  0, CF:0.381038, Len:  2, Fitness_tra: 7
Rule 10: 480000000000800000, Class:  0, CF:0.393085, Len:  3, Fitness_tra: 0
Rule 11: 000000000d00707000, Class:  1, CF:0.544114, Len:  3, Fitness_tra: 6
Rule 12: 050000000080800000, Class:  0, CF:0.985707, Len:  3, Fitness_tra: 0
Rule 13: c00000000400000020, Class:  1, CF:0.131265, Len:  3, Fitness_tra: 1
Rule 14: d09000000d00000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 15: c8827b15184c127224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1212111521c2124182, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 17: 1ef514e49195545153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 2ee2221513821c1212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: d005008d808800000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 112442131544128144, Class:  0, CF:0.908877, Len: 18, Fitness_tra: 0
Rule 21: 291224c5111c5121c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 31151412191d111411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 23: 12547119b241112482, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 81111b8d2824521422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 26: 55d21221c151521231, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 080000c50000800000, Class:  1, CF:0.781002, Len:  4, Fitness_tra: 0
Rule 28: cd24211d4584122141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18c17125282425c114, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 00308c00404000e003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 551112852128511411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 5005008d848c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000007ebd0b000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 9312279191111c1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 151211121515842251, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 36: 8111211d121c122251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e31124571115942159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111521e21199515181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 40: c88212c181218112c2, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: c51711211884d81122, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 42: 9538141251221731e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1e12c71199139111d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 15dc11c51814273211, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 45: 1e15225199d3921115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1c18278118181c1181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 1165223256d1512185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11d81781821c121131, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 112271c1284c551811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 281274192214182421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 911512d81121175159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11872285411c515214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1531211283c2512121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 511dc4129359e12181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1281c7cd1282142231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5291c2c541212251d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: ee31121111d1e25255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 8592111d85841c118d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1e11115c1ed1323189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 191d21121151911511, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 61: 00000000000000005d, Class:  1, CF:0.00781401, Len:  2, Fitness_tra: 0
Rule 62: 25814215cd8211b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 51314c919951311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 561124e15351922751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1d11172142c1d28151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 66: 52122481c412411411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 67: 13612c1cd3195c1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11311c1c19d5111553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 131541d11115121255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1115c1e29e51942521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 5318123213d91411cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 82c4472e4217121114, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 155527c222cc571411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 00000c500d000890c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 17d1c7211481441113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 76: 1191418541c1811181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000c0000000800c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3331cc18115d1b31e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 80: 155174854112828211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2c21712318225114c1, Class:  0, CF:0.999665, Len: 18, Fitness_tra: 0
Rule 82: 11111415c1c8571131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 15151711c181142115, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 84: 0000000000000700d2, Class:  0, CF:0.0949697, Len:  3, Fitness_tra: 0
Rule 85: 8d121415cd8c281182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000c0000000000005, Class:  0, CF:0.502207, Len:  2, Fitness_tra: 0
Rule 87: 11d8228521c1d11251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000805, Class:  0, CF:0.381038, Len:  0, Fitness_tra: 0
Rule 89: 83321425898c8c1128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000805, Class:  0, CF:0.381038, Len:  0, Fitness_tra: 0
Rule 91: 001102050128511410, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 20e02000101c512125, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 93: 8882111d85241c11c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000070000000000006, Class:  0, CF:0.371184, Len:  2, Fitness_tra: 84
Rule 95: c8827b15184c127224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000220002000000d05, Class:  0, CF:0.9298, Len:  5, Fitness_tra: 0
Rule 97: 591511851c29111251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: d0d2002dc15802003e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1251c2c941212224d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000080000000, Class:  0, CF:0.892596, Len:  1, Fitness_tra: 39
------Current------
Miss_rate(tra)	:15.3543
------Result------
Miss_rate(tra)	:15.3543
Miss_rate(tst)	:14.2857
ARL				:9.34884

------Generation 200------
Rule  1: 009000000000000000, Class:  0, CF:0.970919, Len:  1, Fitness_tra: 123
Rule  2: 000000c00000000000, Class:  0, CF:0.629379, Len:  1, Fitness_tra: 102
Rule  3: 000070000000000006, Class:  0, CF:0.371184, Len:  2, Fitness_tra: 85
Rule  4: 0000000700000000d2, Class:  0, CF:0.624592, Len:  3, Fitness_tra: 58
Rule  5: 00000000c0000000c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 44
Rule  6: c00000000c00000000, Class:  1, CF:0.297846, Len:  2, Fitness_tra: 40
Rule  7: 000000000080000000, Class:  0, CF:0.892596, Len:  1, Fitness_tra: 39
Rule  8: 000070000000000000, Class:  0, CF:0.090075, Len:  1, Fitness_tra: 20
Rule  9: 000000000d30000000, Class:  1, CF:0.746252, Len:  2, Fitness_tra: 20
Rule 10: 000000090000000000, Class:  1, CF:0.713474, Len:  1, Fitness_tra: 17
Rule 11: 000000000000000980, Class:  0, CF:0.943078, Len:  2, Fitness_tra: 10
Rule 12: 800000000000600000, Class:  1, CF:0.314413, Len:  2, Fitness_tra: 7
Rule 13: 500000008000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule 14: 000000000000000805, Class:  0, CF:0.381038, Len:  2, Fitness_tra: 2
Rule 15: 003000000000000009, Class:  1, CF:0.557194, Len:  2, Fitness_tra: 2
Rule 16: 480000000000800000, Class:  0, CF:0.393085, Len:  3, Fitness_tra: 1
Rule 17: 000000000d00707000, Class:  1, CF:0.544114, Len:  3, Fitness_tra: 1
Rule 18: 1ef514e49195545153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: d005008d808800000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 112442131544128144, Class:  0, CF:0.908877, Len: 18, Fitness_tra: 0
Rule 21: 291224c5111c5121c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 31151412191d111411, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 23: 12547119b241112482, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 81111b8d2824521422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  1, CF:8.32667e-16, Len:  0, Fitness_tra: 0
Rule 26: 55d21221c151521231, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 080000c50000800000, Class:  1, CF:0.781002, Len:  4, Fitness_tra: 0
Rule 28: cd24211d4584122141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18c17125282425c114, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
