------Generation 0------
Rule  1: 219c21c1c1c15c1215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 46: 11652411dd5d214311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 113114121959911115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 51d821154c82111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 53114451111112118d, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 50: 1518421c5d515113d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: d1154251d15dd4121d, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 52: 811e211a4422141515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: c1d8121515222c1183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00e08c0040440c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 51582d1a4811211505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5338419131519441c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8251c1258c14811451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1217b123212c281841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13ad12349e51111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 291c148d898224111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 155172c5c881121421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3111219131d9145155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 111c17c122c2241111, Class:  0, CF:0.99999, Len: 18, Fitness_tra: 0
Rule 64: 111812811d82111155, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 11182215121c122151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1111211c5113129211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: e13811e23959521151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 69: 1d11c185152cd11281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 12d882114112144de1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 72: 219c21c1c1c15c1215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d12712491841122151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 88521183828428142b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 75: 12521bc52114111181, Class:  1, CF:0.963489, Len: 18, Fitness_tra: 0
Rule 76: 116121145353315121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 55524711c5cc28c241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 9ea112949955124555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3a351c171315e422cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1d15215c9155511919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 82: 000000c50000000000, Class:  1, CF:0.535586, Len:  2, Fitness_tra: 0
Rule 83: 151442834112124174, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 84: 04800b000000000090, Class:  1, CF:0.0855403, Len:  4, Fitness_tra: 0
Rule 85: c821b181122c15212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 812241c92514512124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000c00000000, Class:  1, CF:0.136445, Len:  1, Fitness_tra: -31
Rule 88: 11171b8521212c1c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11d12111111c271759, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 90: 002070000000000000, Class:  0, CF:0.206702, Len:  2, Fitness_tra: 98
Rule 91: 21182211d1211c1211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 92: 00a024009059040511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1139272841c8241141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 303822283518181711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2c2272c543822224c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2811158d4a8c248c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 28012b0d4350d45105, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00000b000000d00005, Class:  0, CF:0.964537, Len:  3, Fitness_tra: 0
Rule 99: 53114451111112118d, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule100: 0b05b0001118000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.7556
------Result------
Miss_rate(tra)	:25.7556
Miss_rate(tst)	:21.1765
ARL				:8.57895

------Generation 90------
Rule  1: 000000000008000008, Class:  0, CF:  1, Len:  2, Fitness_tra: 111
Rule  2: 0000b0000080000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 77
Rule  3: 000000000000000805, Class:  0, CF:0.407796, Len:  2, Fitness_tra: 34
Rule  4: 00000b00400000000c, Class:  0, CF:0.256854, Len:  3, Fitness_tra: 1
Rule  5: d09000000d00000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 26
Rule  6: 50000000c000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 19
Rule  7: d40000000000700000, Class:  0, CF:0.730003, Len:  3, Fitness_tra: 11
Rule  8: 0d200b000000d00000, Class:  0, CF:0.984258, Len:  4, Fitness_tra: 9
Rule  9: 000000090000000044, Class:  1, CF:0.709046, Len:  3, Fitness_tra: 14
Rule 10: 0000c0000000000005, Class:  0, CF:0.492957, Len:  2, Fitness_tra: 0
Rule 11: 121224114224141251, Class:  0, CF:0.945353, Len: 18, Fitness_tra: 0
Rule 12: 86a21171228628242b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: d11524dc1118541159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 936112511311347553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 33151b313136381122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 523122d81c22245151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 311111613936121214, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 18: 3611c8325e15524121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 18271281118c21512c, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 21: 9d32143155dd1212d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5111c12c228cc12111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 23: 11d1cb22212c2225ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 212274112111185412, Class:  0, CF:0.408223, Len: 18, Fitness_tra: 0
Rule 25: 2c581215182c1c1215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5211178321c4288c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 28: 9912449259d9112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 31152151d111111211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 133124919359941511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 15522225111418c211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 8112241581c4141228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 363122323513181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 18382728c118241111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 5258222dc811211b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: d1921c25292c221511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 38: e3184257311994111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 8000005d042c000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 41: 13a1c4171651141155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 5211241e1114242212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11522b7171242c2121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 44: 111122e21351525555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 46: 11652411dd5d214311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 113114121959911115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 51d821154c82111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 53114451111112118d, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 50: 1518421c5d515113d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: d1154251d15dd4121d, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 52: 811e211a4422141515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: c1d8121515222c1183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00e08c0040440c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 51582d1a4811211505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5338419131519441c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8251c1258c14811451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1217b123212c281841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13ad12349e51111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 291c148d898224111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 155172c5c881121421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3111219131d9145155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 111c17c122c2241111, Class:  0, CF:0.99999, Len: 18, Fitness_tra: 0
Rule 64: 111812811d82111155, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 11182215121c122151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1111211c5113129211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: e13811e23959521151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 69: 1d11c185152cd11281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 12d882114112144de1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 72: 219c21c1c1c15c1215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d12712491841122151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 88521183828428142b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 75: 12521bc52114111181, Class:  1, CF:0.963489, Len: 18, Fitness_tra: 0
Rule 76: 116121145353315121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 55524711c5cc28c241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 9ea112949955124555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3a351c171315e422cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1d15215c9155511919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 82: 000000c50000000000, Class:  1, CF:0.535586, Len:  2, Fitness_tra: 0
Rule 83: 151442834112124174, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 84: 04800b000000000090, Class:  1, CF:0.0855403, Len:  4, Fitness_tra: 0
Rule 85: c821b181122c15212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 812241c92514512124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000c00000000, Class:  1, CF:0.136445, Len:  1, Fitness_tra: -31
Rule 88: 11171b8521212c1c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11d12111111c271759, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 90: 002070000000000000, Class:  0, CF:0.206702, Len:  2, Fitness_tra: 98
Rule 91: 21182211d1211c1211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 92: 00a024009059040511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1139272841c8241141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 303822283518181711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2c2272c543822224c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2811158d4a8c248c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 28012b0d4350d45105, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00000b000000d00005, Class:  0, CF:0.964537, Len:  3, Fitness_tra: 0
Rule 99: 53114451111112118d, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule100: 0b05b0001118000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.7556
------Result------
Miss_rate(tra)	:25.7556
Miss_rate(tst)	:21.1765
ARL				:8.57895

------Generation 100------
Rule  1: 000400000007000000, Class:  0, CF:0.282892, Len:  2, Fitness_tra: 107
Rule  2: 000000000008000008, Class:  0, CF:  1, Len:  2, Fitness_tra: 103
Rule  3: 0000b0000080000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 62
Rule  4: d09000000d00000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 23
Rule  5: 50000000c000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 18
Rule  6: 000000000000000805, Class:  0, CF:0.407796, Len:  2, Fitness_tra: 16
Rule  7: 000000090000000044, Class:  1, CF:0.709046, Len:  3, Fitness_tra: 3
Rule  8: 0d200b000000d00000, Class:  0, CF:0.984258, Len:  4, Fitness_tra: 7
Rule  9: d40000000000700000, Class:  0, CF:0.730003, Len:  3, Fitness_tra: 8
Rule 10: 002070000000000000, Class:  0, CF:0.206702, Len:  2, Fitness_tra: -1
Rule 11: 00000b00400000000c, Class:  0, CF:0.256854, Len:  3, Fitness_tra: 0
Rule 12: 86a21171228628242b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: d11524dc1118541159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 936112511311347553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 33151b313136381122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 523122d81c22245151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 311111613936121214, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 18: 3611c8325e15524121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 18271281118c21512c, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 21: 9d32143155dd1212d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5111c12c228cc12111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 23: 11d1cb22212c2225ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 212274112111185412, Class:  0, CF:0.408223, Len: 18, Fitness_tra: 0
Rule 25: 2c581215182c1c1215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5211178321c4288c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 28: 9912449259d9112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 31152151d111111211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 133124919359941511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 15522225111418c211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 8112241581c4141228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 363122323513181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 18382728c118241111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 5258222dc811211b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: d1921c25292c221511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 38: e3184257311994111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 8000005d042c000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 41: 13a1c4171651141155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 5211241e1114242212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11522b7171242c2121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 44: 111122e21351525555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 46: 11652411dd5d214311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 113114121959911115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 51d821154c82111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 53114451111112118d, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 50: 1518421c5d515113d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: d1154251d15dd4121d, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 52: 811e211a4422141515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: c1d8121515222c1183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 00e08c0040440c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 51582d1a4811211505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5338419131519441c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8251c1258c14811451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1217b123212c281841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13ad12349e51111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 291c148d898224111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 155172c5c881121421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 3111219131d9145155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 111c17c122c2241111, Class:  0, CF:0.99999, Len: 18, Fitness_tra: 0
Rule 64: 111812811d82111155, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 11182215121c122151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1111211c5113129211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: e13811e23959521151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 69: 1d11c185152cd11281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 12d882114112144de1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 72: 219c21c1c1c15c1215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: d12712491841122151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 88521183828428142b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 75: 12521bc52114111181, Class:  1, CF:0.963489, Len: 18, Fitness_tra: 0
Rule 76: 116121145353315121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 55524711c5cc28c241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 9ea112949955124555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3a351c171315e422cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1d15215c9155511919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 515142192c47414211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 88522b1925c451c147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1d11c11d11c1141125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 41222b134522581541, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 85: 215bb2c3212c581142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: d00000000500000000, Class:  0, CF:0.984479, Len:  2, Fitness_tra: 11
Rule 87: 5112145d4218521155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 18121b1dcccc2c2288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000b000000000000, Class:  1, CF:0.0207057, Len:  1, Fitness_tra: 0
Rule 90: 0000008dcc08000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 10a104171651140105, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 090c14000002201100, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 93: 000000001000000000, Class:  1, CF:0.139545, Len:  1, Fitness_tra: -52
Rule 94: d12721491851325151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5298222dc811211b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 33151b313136381122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11d1cb22212c2225e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 11111261118c121114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1596b125112e28c841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: d0000b00400070000c, Class:  0, CF:0.80493, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.9606
------Result------
Miss_rate(tra)	:29.9606
Miss_rate(tst)	:28.2353
ARL				:7.75

------Generation 200------
Rule  1: 000400000007000000, Class:  0, CF:0.282892, Len:  2, Fitness_tra: 107
Rule  2: 000000000008000008, Class:  0, CF:  1, Len:  2, Fitness_tra: 103
Rule  3: 0000b0000080000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 62
Rule  4: d09000000d00000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 23
Rule  5: 50000000c000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 18
Rule  6: 000000000000000805, Class:  0, CF:0.407796, Len:  2, Fitness_tra: 16
Rule  7: 000000090000000044, Class:  1, CF:0.709046, Len:  3, Fitness_tra: 3
Rule  8: 0d200b000000d00000, Class:  0, CF:0.984258, Len:  4, Fitness_tra: 7
Rule  9: d40000000000700000, Class:  0, CF:0.730003, Len:  3, Fitness_tra: 8
Rule 10: 002070000000000000, Class:  0, CF:0.206702, Len:  2, Fitness_tra: -1
Rule 11: 00000b00400000000c, Class:  0, CF:0.256854, Len:  3, Fitness_tra: 0
Rule 12: 86a21171228628242b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: d11524dc1118541159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 936112511311347553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 33151b313136381122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 523122d81c22245151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 311111613936121214, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 18: 3611c8325e15524121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 18271281118c21512c, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 21: 9d32143155dd1212d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5111c12c228cc12111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 23: 11d1cb22212c2225ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 212274112111185412, Class:  0, CF:0.408223, Len: 18, Fitness_tra: 0
Rule 25: 2c581215182c1c1215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 5211178321c4288c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 28: 9912449259d9112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 31152151d111111211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 133124919359941511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 15522225111418c211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 8112241581c4141228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 363122323513181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 18382728c118241111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 5258222dc811211b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: d1921c25292c221511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 38: e3184257311994111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 8000005d042c000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 41: 13a1c4171651141155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 5211241e1114242212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11522b7171242c2121, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 44: 111122e21351525555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
