------Generation 0------
Rule  1: c28bb12121c2211124, Class:  0, CF:0.997871, Len: 18, Fitness_tra: 0
Rule  5: 04800b000000000030, Class:  1, CF:0.513647, Len:  4, Fitness_tra: 24
Rule  6: 0000000e0000000000, Class:  1, CF:0.708247, Len:  1, Fitness_tra: 21
Rule  7: 0001010001021b118c, Class:  0, CF:0.454601, Len: 10, Fitness_tra: 18
Rule  8: 4000000000000c0000, Class:  1, CF:0.15364, Len:  2, Fitness_tra: 3
Rule  9: 0000000000800c0080, Class:  1, CF:0.730371, Len:  3, Fitness_tra: 1
Rule 10: 00000c000000080000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 11: 0008cb000000000002, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 12: 01512111e22c8c1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 88d1421915cc111231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 9311213731e165222b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000005000c0020, Class:  0, CF:0.319663, Len:  3, Fitness_tra: 0
Rule 16: 11121182522c112133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 17: 111112dc8185521119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 2d141725182cd88141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 12151215c251814913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 21: 133c47313e96382124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 121514588281144813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1c111481cc2c817153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 24: 88dc1b252114841815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d16111d235d1d21211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000007e707b000000, Class:  1, CF:0.578675, Len:  5, Fitness_tra: 0
Rule 27: 535c748d8584148188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000c500d000c00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1e11219233d1111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 9118111c535d125113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 851812c128c411112c, Class:  0, CF:0.999977, Len: 18, Fitness_tra: 0
Rule 32: 111cc1c32111148115, Class:  0, CF:0.992742, Len: 18, Fitness_tra: 0
Rule 33: 3135149411d992115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1911c152d151111251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 123121581188c41351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1c3112858c88121185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d33517511128142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c254411d812c121218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 911242921319941115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 41: 1165119253d1341553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3e38413159551c2183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 111124dc8155121181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 13354b643331a11112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 46: 191847e111199c2112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 12581119181212c193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 221177894212218118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 215121c1121cdc1221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 50: 113512943111121153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 911112311136612122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: d114212322111112c1, Class:  0, CF:0.998041, Len: 18, Fitness_tra: 0
Rule 53: 1127218d41811cc141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1365c19793d5341221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: c004007eb07b000000, Class:  1, CF:0.991155, Len:  7, Fitness_tra: 0
Rule 56: 1d12c411152c1111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5d3217d1d815142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 551122dc2588541151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 59: 9631771715161221c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: e311421cd555522151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11112254d551112151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 62: 1c52247eb214142251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1311113131163c1112, Class:  1, CF:0.491626, Len: 18, Fitness_tra: 0
Rule 64: 153142122122111151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 125811c841811221e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 36e811519ed11c1281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 531d22921e11122581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 19951292d11d1c1c12, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 1152112928c2158722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 22581121c51cd23113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 366c213431131c1124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 18181258122c147159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000050000000, Class:  0, CF:0.530264, Len:  1, Fitness_tra: 0
Rule 74: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 75: 15111b1542c2811b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 21d182cd41215c8282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 221121528252211111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 1361119131d3911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3131843731d5e12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 913d14e19153912189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5cdc1b85c1cc242111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1d1144112182d11711, Class:  0, CF:0.998504, Len: 18, Fitness_tra: 0
Rule 83: 55181225c821541211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000805, Class:  0, CF:0.371957, Len:  2, Fitness_tra: 0
Rule 86: d000000eb00b000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 88: d00000000000000000, Class:  0, CF:0.906828, Len:  0, Fitness_tra: 0
Rule 89: 00000b000000070000, Class:  1, CF:0.00729278, Len:  2, Fitness_tra: 11
Rule 90: 003070000000000000, Class:  1, CF:0.284593, Len:  2, Fitness_tra: -20
Rule 91: d33517511128132111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 128214584117144813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000811000950102190, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: d10d107231dbd00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 125511e91252121191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 11547210c020000081, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 97: 9100101e735b025010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 913117e11516612127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 151211dc2288512133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule100: 13014b000121a11112, Class:  1, CF:0.275171, Len: 14, Fitness_tra: 0
------Current------
Miss_rate(tra)	:18.2654
------Result------
Miss_rate(tra)	:18.2654
Miss_rate(tst)	:27.0588
ARL				:9.04878

------Generation 80------
Rule  1: d00000000000000000, Class:  0, CF:0.906828, Len:  1, Fitness_tra: 203
Rule  2: 000000000000000800, Class:  0, CF:0.469822, Len:  1, Fitness_tra: 102
Rule  3: 000000000000000003, Class:  0, CF:0.0629789, Len:  1, Fitness_tra: 80
Rule  4: 00200b000000d00000, Class:  0, CF:0.960492, Len:  3, Fitness_tra: 51
Rule  5: 04800b000000000030, Class:  1, CF:0.513647, Len:  4, Fitness_tra: 23
Rule  6: 0000000e0000000000, Class:  1, CF:0.708247, Len:  1, Fitness_tra: 21
Rule  7: 0001010001021b118c, Class:  0, CF:0.454601, Len: 10, Fitness_tra: 18
Rule  8: 00000b000000070000, Class:  1, CF:0.00729278, Len:  2, Fitness_tra: 4
Rule  9: 4000000000000c0000, Class:  1, CF:0.15364, Len:  2, Fitness_tra: 3
Rule 10: 00000c000000080000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 11: 0008cb000000000002, Class:  0, CF:  1, Len:  4, Fitness_tra: 4
Rule 12: 0000000000800c0080, Class:  1, CF:0.730371, Len:  3, Fitness_tra: 1
Rule 13: 01512111e22c8c1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 9311213731e165222b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000005000c0020, Class:  0, CF:0.319663, Len:  3, Fitness_tra: 0
Rule 16: 11121182522c112133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 17: 111112dc8185521119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 2d141725182cd88141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 12151215c251814913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 21: 133c47313e96382124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 121514588281144813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1c111481cc2c817153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 24: 88dc1b252114841815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d16111d235d1d21211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000007e707b000000, Class:  1, CF:0.578675, Len:  5, Fitness_tra: 0
Rule 27: 535c748d8584148188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000c500d000c00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1e11219233d1111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 9118111c535d125113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 851812c128c411112c, Class:  0, CF:0.999977, Len: 18, Fitness_tra: 0
Rule 32: 111cc1c32111148115, Class:  0, CF:0.992742, Len: 18, Fitness_tra: 0
Rule 33: 3135149411d992115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1911c152d151111251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 123121581188c41351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1c3112858c88121185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d33517511128142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c254411d812c121218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 911242921319941115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 41: 1165119253d1341553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3e38413159551c2183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 111124dc8155121181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 13354b643331a11112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 46: 191847e111199c2112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 12581119181212c193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 221177894212218118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 215121c1121cdc1221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 50: 113512943111121153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 911112311136612122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: d114212322111112c1, Class:  0, CF:0.998041, Len: 18, Fitness_tra: 0
Rule 53: 1127218d41811cc141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1365c19793d5341221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: c004007eb07b000000, Class:  1, CF:0.991155, Len:  7, Fitness_tra: 0
Rule 56: 1d12c411152c1111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5d3217d1d815142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 551122dc2588541151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 59: 9631771715161221c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: e311421cd555522151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11112254d551112151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 62: 1c52247eb214142251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1311113131163c1112, Class:  1, CF:0.491626, Len: 18, Fitness_tra: 0
Rule 64: 153142122122111151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 125811c841811221e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 36e811519ed11c1281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 531d22921e11122581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 19951292d11d1c1c12, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 1152112928c2158722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 22581121c51cd23113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 366c213431131c1124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 18181258122c147159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000050000000, Class:  0, CF:0.530264, Len:  1, Fitness_tra: 0
Rule 74: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 75: 15111b1542c2811b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 21d182cd41215c8282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 221121528252211111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 1361119131d3911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3131843731d5e12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 913d14e19153912189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000070, Class:  1, CF:0.00731901, Len:  1, Fitness_tra: 3
Rule 82: 1111c11121c1518139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 8111225d4511112525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 85: 003080004040000000, Class:  1, CF:0.0410035, Len:  4, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 87: 0020008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2c1b114111248c5122, Class:  1, CF:0.679784, Len: 18, Fitness_tra: 0
Rule 89: 5c9112211c5c8c1212, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 90: 51812bc51528128119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 04800b000000000030, Class:  1, CF:0.513647, Len:  0, Fitness_tra: 0
Rule 92: 133c47313e96382524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 105000032101100110, Class:  0, CF:0.959771, Len:  9, Fitness_tra: 1
Rule 94: 531d11921e2c122583, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1c34c116812c121185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 3131841c41c2e12111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0002cb584107144802, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 111542991259921191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 030030043330a11012, Class:  1, CF:0.295375, Len: 11, Fitness_tra: 2
Rule100: 1c08240e0200100352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.0315
------Result------
Miss_rate(tra)	:16.0315
Miss_rate(tst)	:21.1765
ARL				:9.075

------Generation 90------
Rule  1: d00000000000000000, Class:  0, CF:0.906828, Len:  1, Fitness_tra: 203
Rule  2: 000000000000000800, Class:  0, CF:0.469822, Len:  1, Fitness_tra: 102
Rule  3: 000000000000000003, Class:  0, CF:0.0629789, Len:  1, Fitness_tra: 80
Rule  4: 00200b000000d00000, Class:  0, CF:0.960492, Len:  3, Fitness_tra: 51
Rule  5: 04800b000000000030, Class:  1, CF:0.513647, Len:  4, Fitness_tra: 23
Rule  6: 0000000e0000000000, Class:  1, CF:0.708247, Len:  1, Fitness_tra: 21
Rule  7: 0001010001021b118c, Class:  0, CF:0.454601, Len: 10, Fitness_tra: 18
Rule  8: 00000b000000070000, Class:  1, CF:0.00729278, Len:  2, Fitness_tra: 4
Rule  9: 4000000000000c0000, Class:  1, CF:0.15364, Len:  2, Fitness_tra: 3
Rule 10: 00000c000000080000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 11: 0008cb000000000002, Class:  0, CF:  1, Len:  4, Fitness_tra: 4
Rule 12: 0000000000800c0080, Class:  1, CF:0.730371, Len:  3, Fitness_tra: 1
Rule 13: 01512111e22c8c1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 9311213731e165222b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000005000c0020, Class:  0, CF:0.319663, Len:  3, Fitness_tra: 0
Rule 16: 11121182522c112133, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 17: 111112dc8185521119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 2d141725182cd88141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 12151215c251814913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 21: 133c47313e96382124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 121514588281144813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1c111481cc2c817153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 24: 88dc1b252114841815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d16111d235d1d21211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000007e707b000000, Class:  1, CF:0.578675, Len:  5, Fitness_tra: 0
Rule 27: 535c748d8584148188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 00000c500d000c00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1e11219233d1111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 9118111c535d125113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 851812c128c411112c, Class:  0, CF:0.999977, Len: 18, Fitness_tra: 0
Rule 32: 111cc1c32111148115, Class:  0, CF:0.992742, Len: 18, Fitness_tra: 0
Rule 33: 3135149411d992115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1911c152d151111251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 123121581188c41351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1c3112858c88121185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: d33517511128142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c254411d812c121218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 911242921319941115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 41: 1165119253d1341553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3e38413159551c2183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 111124dc8155121181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 13354b643331a11112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 46: 191847e111199c2112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 47: 12581119181212c193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 221177894212218118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 215121c1121cdc1221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 50: 113512943111121153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 911112311136612122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: d114212322111112c1, Class:  0, CF:0.998041, Len: 18, Fitness_tra: 0
Rule 53: 1127218d41811cc141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1365c19793d5341221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: c004007eb07b000000, Class:  1, CF:0.991155, Len:  7, Fitness_tra: 0
Rule 56: 1d12c411152c1111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5d3217d1d815142111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 551122dc2588541151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 59: 9631771715161221c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: e311421cd555522151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11112254d551112151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 62: 1c52247eb214142251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1311113131163c1112, Class:  1, CF:0.491626, Len: 18, Fitness_tra: 0
Rule 64: 153142122122111151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 125811c841811221e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 36e811519ed11c1281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 531d22921e11122581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 19951292d11d1c1c12, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 69: 1152112928c2158722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 22581121c51cd23113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 366c213431131c1124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 18181258122c147159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000050000000, Class:  0, CF:0.530264, Len:  1, Fitness_tra: 0
Rule 74: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 75: 15111b1542c2811b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 21d182cd41215c8282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 221121528252211111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 1361119131d3911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3131843731d5e12151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 913d14e19153912189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000070, Class:  1, CF:0.00731901, Len:  1, Fitness_tra: 3
Rule 82: 1111c11121c1518139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 8111225d4511112525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 85: 003080004040000000, Class:  1, CF:0.0410035, Len:  4, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 87: 0020008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2c1b114111248c5122, Class:  1, CF:0.679784, Len: 18, Fitness_tra: 0
Rule 89: 5c9112211c5c8c1212, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 90: 51812bc51528128119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 04800b000000000030, Class:  1, CF:0.513647, Len:  0, Fitness_tra: 0
Rule 92: 133c47313e96382524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 105000032101100110, Class:  0, CF:0.959771, Len:  9, Fitness_tra: 1
Rule 94: 531d11921e2c122583, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1c34c116812c121185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 3131841c41c2e12111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0002cb584107144802, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 111542991259921191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 030030043330a11012, Class:  1, CF:0.295375, Len: 11, Fitness_tra: 2
Rule100: 1c08240e0200100352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.0315
------Result------
Miss_rate(tra)	:16.0315
Miss_rate(tst)	:21.1765
ARL				:9.075

------Generation 100------
Rule  1: d00000000000000000, Class:  0, CF:0.906828, Len:  1, Fitness_tra: 203
Rule  2: 000000000000000800, Class:  0, CF:0.469822, Len:  1, Fitness_tra: 102
Rule  3: 000000000000000003, Class:  0, CF:0.0629789, Len:  1, Fitness_tra: 80
Rule  4: 00200b000000d00000, Class:  0, CF:0.960492, Len:  3, Fitness_tra: 51
