------Generation 0------
Rule  1: 1265132d11541, Class:  1, CF:0.906796, Len: 13, Fitness_tra: -5
Rule 83: b7111115a252d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 41a8318c2131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 633115258891c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 12455c1218855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: fa651821131c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 3a325e81d1d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 16a5155111d2d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 0000700000000, Class:  1, CF:0.078504, Len:  1, Fitness_tra: -397
Rule 91: c3719275381ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1c61518115115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 3d78111200502, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 6e11385110b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b31582e122112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 13f2951111532, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 2115151311111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 610101313111c, Class:  0, CF:  1, Len: 11, Fitness_tra: 21
Rule 99: 0088c003d0108, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6112e5d591111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:58.6981
------Result------
Miss_rate(tra)	:58.6981
Miss_rate(tst)	:56.5657
ARL				:11.2258

------Generation 70------
Rule  1: 0008c00300008, Class:  0, CF:  1, Len:  4, Fitness_tra: 107
Rule  2: 0002c00300008, Class:  0, CF:0.987645, Len:  4, Fitness_tra: 97
Rule  3: 000cc00900002, Class:  0, CF:  1, Len:  4, Fitness_tra: 4
Rule  4: 2962111515221, Class:  0, CF:0.737567, Len: 13, Fitness_tra: 3
Rule  5: 0700858000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 18
Rule  6: 2561112311113, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule  7: 110501311111d, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule  8: 21a1911151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 16
Rule  9: 6023811910002, Class:  0, CF:  1, Len:  9, Fitness_tra: 4
Rule 10: e962121555221, Class:  1, CF:0.783027, Len: 13, Fitness_tra: 0
Rule 11: a1a1311855924, Class:  1, CF:0.996971, Len: 13, Fitness_tra: 0
Rule 12: a3f5113112486, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 13: f12acdb174118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 256b112311e13, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 15: a3a13d5152213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 13f2951111511, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 17: 632192153811c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 211d1138d315c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 9c6151b155113, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 20: 13221158191c6, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 21: f111211931121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 2132251159111, Class:  1, CF:0.292664, Len: 13, Fitness_tra: 0
Rule 23: 651111d58d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6147edd511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4cf518919d152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 6541133c8c113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: aa1551151d213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bcbe8515c5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18f115551d82e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3131513921186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 117153811111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4312112359515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 6e65352dd91c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 71f4111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b861151353b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1173251151555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7813951c8e512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 6312958199115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f11d5de515151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 42f5118819dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 63b512ed61315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7c23535222995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3f623925d5388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f943815c831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 6e18385111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3578515251533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1133595145815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 11a1355321d54, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 6a1d151d82d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4b43121255c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: fe7995cd31191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b81291518ed12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 611113e911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4424135515159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4c1351218e18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 636c131911125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3918315515155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: bc1581e122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: aff1119515451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 414ac23831181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a3711951113e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f375111111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2245111198e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: f3a1e8189e5cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 4b75185115815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7812ed1119d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b11515e311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 12b5512151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6138598dd5d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 75f1338129115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1418113251932, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 7931d58558111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3175d51581311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 256541d158229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 333d955551589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1c11512115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 19b1942c9151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: a3f55515c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1143152511535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b11e2853e11d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: f911851595d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b5325e39b2283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: b7111115a252d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 41a8318c2131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 633115258891c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 12455c1218855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: fa651821131c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 3a325e81d1d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 16a5155111d2d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 0000700000000, Class:  1, CF:0.078504, Len:  1, Fitness_tra: -397
Rule 91: c3719275381ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1c61518115115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 3d78111200502, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 6e11385110b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b31582e122112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 13f2951111532, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 2115151311111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 610101313111c, Class:  0, CF:  1, Len: 11, Fitness_tra: 21
Rule 99: 0088c003d0108, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6112e5d591111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:58.6981
------Result------
Miss_rate(tra)	:58.6981
Miss_rate(tst)	:56.5657
ARL				:11.2258

------Generation 80------
Rule  1: 0008c00300008, Class:  0, CF:  1, Len:  4, Fitness_tra: 107
Rule  2: 0002c00300008, Class:  0, CF:0.987645, Len:  4, Fitness_tra: 97
Rule  3: 000cc00900002, Class:  0, CF:  1, Len:  4, Fitness_tra: 4
Rule  4: 2962111515221, Class:  0, CF:0.737567, Len: 13, Fitness_tra: 3
Rule  5: 0700858000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 18
Rule  6: 2561112311113, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule  7: 110501311111d, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule  8: 21a1911151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 16
Rule  9: 6023811910002, Class:  0, CF:  1, Len:  9, Fitness_tra: 4
Rule 10: e962121555221, Class:  1, CF:0.783027, Len: 13, Fitness_tra: 0
Rule 11: a1a1311855924, Class:  1, CF:0.996971, Len: 13, Fitness_tra: 0
Rule 12: a3f5113112486, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 13: f12acdb174118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 256b112311e13, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 15: a3a13d5152213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 13f2951111511, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 17: 632192153811c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 211d1138d315c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 9c6151b155113, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 20: 13221158191c6, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 21: f111211931121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 2132251159111, Class:  1, CF:0.292664, Len: 13, Fitness_tra: 0
Rule 23: 651111d58d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6147edd511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4cf518919d152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 6541133c8c113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: aa1551151d213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bcbe8515c5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18f115551d82e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3131513921186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 117153811111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4312112359515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 6e65352dd91c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 71f4111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b861151353b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1173251151555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7813951c8e512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 6312958199115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f11d5de515151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 42f5118819dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 63b512ed61315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7c23535222995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3f623925d5388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f943815c831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 6e18385111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3578515251533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1133595145815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 11a1355321d54, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 6a1d151d82d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4b43121255c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: fe7995cd31191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b81291518ed12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 611113e911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4424135515159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4c1351218e18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 636c131911125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3918315515155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: bc1581e122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: aff1119515451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 414ac23831181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a3711951113e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f375111111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2245111198e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: f3a1e8189e5cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 4b75185115815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7812ed1119d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b11515e311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 12b5512151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6138598dd5d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 75f1338129115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1418113251932, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 7931d58558111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3175d51581311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 256541d158229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 333d955551589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1c11512115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 19b1942c9151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: a3f55515c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1143152511535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b11e2853e11d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: f911851595d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b5325e39b2283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: b7111115a252d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 41a8318c2131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 633115258891c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 12455c1218855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: fa651821131c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 3a325e81d1d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 16a5155111d2d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 0000700000000, Class:  1, CF:0.078504, Len:  1, Fitness_tra: -397
Rule 91: c3719275381ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1c61518115115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 3d78111200502, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 6e11385110b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b31582e122112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 13f2951111532, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 2115151311111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 610101313111c, Class:  0, CF:  1, Len: 11, Fitness_tra: 21
Rule 99: 0088c003d0108, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6112e5d591111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:58.6981
------Result------
Miss_rate(tra)	:58.6981
Miss_rate(tst)	:56.5657
ARL				:11.2258

------Generation 90------
Rule  1: 0008c00300008, Class:  0, CF:  1, Len:  4, Fitness_tra: 107
Rule  2: 0002c00300008, Class:  0, CF:0.987645, Len:  4, Fitness_tra: 97
Rule  3: 000cc00900002, Class:  0, CF:  1, Len:  4, Fitness_tra: 4
Rule  4: 2962111515221, Class:  0, CF:0.737567, Len: 13, Fitness_tra: 3
Rule  5: 0700858000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 18
Rule  6: 2561112311113, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule  7: 110501311111d, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule  8: 21a1911151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 16
Rule  9: 6023811910002, Class:  0, CF:  1, Len:  9, Fitness_tra: 4
Rule 10: e962121555221, Class:  1, CF:0.783027, Len: 13, Fitness_tra: 0
Rule 11: a1a1311855924, Class:  1, CF:0.996971, Len: 13, Fitness_tra: 0
Rule 12: a3f5113112486, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 13: f12acdb174118, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 256b112311e13, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 15: a3a13d5152213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 13f2951111511, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 17: 632192153811c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 211d1138d315c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 9c6151b155113, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 20: 13221158191c6, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 21: f111211931121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 2132251159111, Class:  1, CF:0.292664, Len: 13, Fitness_tra: 0
Rule 23: 651111d58d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6147edd511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4cf518919d152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 6541133c8c113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: aa1551151d213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bcbe8515c5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18f115551d82e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3131513921186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 117153811111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4312112359515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 6e65352dd91c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 71f4111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b861151353b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1173251151555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7813951c8e512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 6312958199115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f11d5de515151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 42f5118819dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 63b512ed61315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7c23535222995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3f623925d5388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f943815c831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 6e18385111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3578515251533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1133595145815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 11a1355321d54, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 6a1d151d82d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4b43121255c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: fe7995cd31191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: b81291518ed12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 611113e911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4424135515159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4c1351218e18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 636c131911125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3918315515155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: bc1581e122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: aff1119515451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 414ac23831181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a3711951113e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f375111111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2245111198e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: f3a1e8189e5cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 4b75185115815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7812ed1119d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b11515e311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 12b5512151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6138598dd5d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 75f1338129115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1418113251932, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 72: 7931d58558111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3175d51581311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 256541d158229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 333d955551589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1c11512115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 19b1942c9151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: a3f55515c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1143152511535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b11e2853e11d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: f911851595d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b5325e39b2283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: b7111115a252d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 41a8318c2131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 633115258891c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 12455c1218855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: fa651821131c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 3a325e81d1d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 16a5155111d2d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 0000700000000, Class:  1, CF:0.078504, Len:  1, Fitness_tra: -397
Rule 91: c3719275381ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1c61518115115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 3d78111200502, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 6e11385110b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b31582e122112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 13f2951111532, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 2115151311111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 610101313111c, Class:  0, CF:  1, Len: 11, Fitness_tra: 21
