------Generation 0------
Rule  1: 22a211114c213, Class:  0, CF:0.991578, Len: 13, Fitness_tra: 138
Rule 19: 636101111c801, Class:  0, CF:0.866187, Len: 11, Fitness_tra: 2
Rule 20: 020711115c210, Class:  0, CF:0.735799, Len: 10, Fitness_tra: 1
Rule 21: 6038011121b12, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 22: 00000d00c0005, Class:  0, CF:0.690923, Len:  3, Fitness_tra: 4
Rule 23: 63610111dc801, Class:  0, CF:0.600112, Len: 11, Fitness_tra: 1
Rule 24: 613211142191d, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 25: 0004e000d0d00, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 26: 2207018110013, Class:  0, CF:0.629632, Len:  9, Fitness_tra: 2
Rule 27: 0007018110009, Class:  0, CF:0.964348, Len:  6, Fitness_tra: 2
Rule 28: 22a211114e213, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 29: 000b00900000d, Class:  0, CF:0.615687, Len:  3, Fitness_tra: 2
Rule 30: 0004200760b20, Class:  0, CF:0.961201, Len:  6, Fitness_tra: 2
Rule 31: f362122141825, Class:  0, CF:0.949773, Len: 13, Fitness_tra: 0
Rule 32: 66f81c511181d, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 33: 0004000d50b20, Class:  0, CF:0.990994, Len:  5, Fitness_tra: 1
Rule 34: 050700008d0e0, Class:  1, CF:0.868479, Len:  5, Fitness_tra: 0
Rule 35: 3318122111511, Class:  0, CF:0.996978, Len: 13, Fitness_tra: 0
Rule 36: 61f2114111553, Class:  0, CF:0.964508, Len: 13, Fitness_tra: 0
Rule 37: 32e135e511141, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 1232453311111, Class:  0, CF:0.998327, Len: 13, Fitness_tra: 0
Rule 39: 66f8111121b1c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: fef1112121e22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1331511918181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1111558585111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 42a1115d55358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 41a211541391d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3e781d2215531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3348182d51511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: f9b31521111d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 317d951d25211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 7133515511d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1d7351d115192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b161314151125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4cb1d53215353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 63b8151151138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 030bf000ce0ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 61411211615c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 723111225e1dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7275516138511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f3b512dc3d15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: f91291d555115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 63a55223d1c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11b1885959911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f1351d311821e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3979151dc58d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3aad911515129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b2f5c1e5115b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 42a5231911221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 15b1163251511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: f3f1113321113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 191152cd5513d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 66f13d5811511, Class:  1, CF:0.965416, Len: 13, Fitness_tra: 0
Rule 71: 42b5563c12111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a341561c2c591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 42bc353551163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 117e18d551918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 24151d3868511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 244128981555d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 18311116511ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b74e112113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2c23211131325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4728dc1591112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 71b113113d313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 41645125211b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0608000062d0d, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 84: 36319935122c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: b47c5ce538351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 18f7311981152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b445529198112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 777c1835e5351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 030bf000c000e, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 90: 144c11311e161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00000500d0808, Class:  1, CF:0.121148, Len:  4, Fitness_tra: 1
Rule 92: 000c011311200, Class:  0, CF:0.995166, Len:  7, Fitness_tra: 28
Rule 93: bc1701111021d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2122d11135251, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 42b5363c12141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b0f1113001022, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: f3b516dc3d15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00000d10c0865, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 99: 606211111c841, Class:  0, CF:0.970136, Len: 12, Fitness_tra: 16
Rule100: 61311111215c2, Class:  0, CF:0.900641, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.40741
------Result------
Miss_rate(tra)	:7.40741
Miss_rate(tst)	:7.07071
ARL				:8.12245

------Generation 70------
Rule  1: 0007000030000, Class:  0, CF:0.835716, Len:  2, Fitness_tra: 216
Rule  2: 000c054000000, Class:  0, CF:0.987531, Len:  3, Fitness_tra: 105
Rule  3: 0004000d00c20, Class:  0, CF:0.842911, Len:  4, Fitness_tra: 70
Rule  4: 000400300000d, Class:  0, CF:0.961272, Len:  3, Fitness_tra: 68
Rule  5: 0007000090000, Class:  0, CF:0.607276, Len:  2, Fitness_tra: 45
Rule  6: 20a201111c241, Class:  0, CF:0.988467, Len: 11, Fitness_tra: 28
Rule  7: 30a5011111201, Class:  0, CF:  1, Len: 10, Fitness_tra: 14
Rule  8: 00000d00c000d, Class:  0, CF:0.806905, Len:  3, Fitness_tra: 28
Rule  9: 050100108d0c2, Class:  0, CF:0.996827, Len:  7, Fitness_tra: 19
Rule 10: 000700300000d, Class:  0, CF:0.928063, Len:  3, Fitness_tra: 19
Rule 11: 00000000c0a08, Class:  0, CF:0.991478, Len:  3, Fitness_tra: 17
Rule 12: 0007000d00c20, Class:  0, CF:0.653273, Len:  4, Fitness_tra: 11
Rule 13: 6108000190522, Class:  0, CF:0.989654, Len:  8, Fitness_tra: 11
Rule 14: 66000131cc001, Class:  0, CF:0.987153, Len:  8, Fitness_tra: 11
Rule 15: 66f81181d1121, Class:  0, CF:0.964321, Len: 13, Fitness_tra: 7
Rule 16: 000a00101d002, Class:  1, CF:0.607483, Len:  5, Fitness_tra: 8
Rule 17: 0001091d10800, Class:  1, CF:0.846744, Len:  6, Fitness_tra: 6
Rule 18: 020411115c210, Class:  0, CF:0.908582, Len: 10, Fitness_tra: 4
Rule 19: 636101111c801, Class:  0, CF:0.866187, Len: 11, Fitness_tra: 2
Rule 20: 020711115c210, Class:  0, CF:0.735799, Len: 10, Fitness_tra: 1
Rule 21: 6038011121b12, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 22: 00000d00c0005, Class:  0, CF:0.690923, Len:  3, Fitness_tra: 4
Rule 23: 63610111dc801, Class:  0, CF:0.600112, Len: 11, Fitness_tra: 1
Rule 24: 613211142191d, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 25: 0004e000d0d00, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 26: 2207018110013, Class:  0, CF:0.629632, Len:  9, Fitness_tra: 2
Rule 27: 0007018110009, Class:  0, CF:0.964348, Len:  6, Fitness_tra: 2
Rule 28: 22a211114e213, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 29: 000b00900000d, Class:  0, CF:0.615687, Len:  3, Fitness_tra: 2
Rule 30: 0004200760b20, Class:  0, CF:0.961201, Len:  6, Fitness_tra: 2
Rule 31: f362122141825, Class:  0, CF:0.949773, Len: 13, Fitness_tra: 0
Rule 32: 66f81c511181d, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 33: 0004000d50b20, Class:  0, CF:0.990994, Len:  5, Fitness_tra: 1
Rule 34: 050700008d0e0, Class:  1, CF:0.868479, Len:  5, Fitness_tra: 0
Rule 35: 3318122111511, Class:  0, CF:0.996978, Len: 13, Fitness_tra: 0
Rule 36: 61f2114111553, Class:  0, CF:0.964508, Len: 13, Fitness_tra: 0
Rule 37: 32e135e511141, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 1232453311111, Class:  0, CF:0.998327, Len: 13, Fitness_tra: 0
Rule 39: 66f8111121b1c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: fef1112121e22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1331511918181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1111558585111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 42a1115d55358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 41a211541391d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3e781d2215531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3348182d51511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: f9b31521111d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 317d951d25211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 7133515511d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1d7351d115192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b161314151125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4cb1d53215353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 63b8151151138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 030bf000ce0ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 61411211615c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 723111225e1dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7275516138511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f3b512dc3d15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: f91291d555115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 63a55223d1c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11b1885959911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f1351d311821e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3979151dc58d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3aad911515129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b2f5c1e5115b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 42a5231911221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 15b1163251511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: f3f1113321113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 191152cd5513d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 66f13d5811511, Class:  1, CF:0.965416, Len: 13, Fitness_tra: 0
Rule 71: 42b5563c12111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a341561c2c591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 42bc353551163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 117e18d551918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 24151d3868511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 244128981555d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 18311116511ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b74e112113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2c23211131325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4728dc1591112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 71b113113d313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 41645125211b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0608000062d0d, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 84: 36319935122c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: b47c5ce538351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 18f7311981152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b445529198112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 777c1835e5351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 030bf000c000e, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 90: 144c11311e161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00000500d0808, Class:  1, CF:0.121148, Len:  4, Fitness_tra: 1
Rule 92: 000c011311200, Class:  0, CF:0.995166, Len:  7, Fitness_tra: 28
Rule 93: bc1701111021d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2122d11135251, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 42b5363c12141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b0f1113001022, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: f3b516dc3d15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00000d10c0865, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 99: 606211111c841, Class:  0, CF:0.970136, Len: 12, Fitness_tra: 16
Rule100: 61311111215c2, Class:  0, CF:0.900641, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.40741
------Result------
Miss_rate(tra)	:7.40741
Miss_rate(tst)	:7.07071
ARL				:8.12245

------Generation 80------
Rule  1: 0007000030000, Class:  0, CF:0.835716, Len:  2, Fitness_tra: 217
Rule  2: 000c054000000, Class:  0, CF:0.987531, Len:  3, Fitness_tra: 105
Rule  3: 0004000d00c20, Class:  0, CF:0.842911, Len:  4, Fitness_tra: 70
Rule  4: 000400300000d, Class:  0, CF:0.961272, Len:  3, Fitness_tra: 68
Rule  5: 0007000090000, Class:  0, CF:0.607276, Len:  2, Fitness_tra: 45
Rule  6: 20a201111c241, Class:  0, CF:0.988467, Len: 11, Fitness_tra: 28
Rule  7: 000c011311200, Class:  0, CF:0.995166, Len:  7, Fitness_tra: 28
Rule  8: 00000d00c000d, Class:  0, CF:0.806905, Len:  3, Fitness_tra: 28
Rule  9: 050100108d0c2, Class:  0, CF:0.996827, Len:  7, Fitness_tra: 19
Rule 10: 000700300000d, Class:  0, CF:0.928063, Len:  3, Fitness_tra: 19
Rule 11: 00000000c0a08, Class:  0, CF:0.991478, Len:  3, Fitness_tra: 17
Rule 12: 606211111c841, Class:  0, CF:0.970136, Len: 12, Fitness_tra: 16
Rule 13: 30a5011111201, Class:  0, CF:  1, Len: 10, Fitness_tra: 14
Rule 14: 66000131cc001, Class:  0, CF:0.987153, Len:  8, Fitness_tra: 11
Rule 15: 6108000190522, Class:  0, CF:0.989654, Len:  8, Fitness_tra: 11
Rule 16: 0007000d00c20, Class:  0, CF:0.653273, Len:  4, Fitness_tra: 11
Rule 17: 000a00101d002, Class:  1, CF:0.607483, Len:  5, Fitness_tra: 8
Rule 18: 66f81181d1121, Class:  0, CF:0.964321, Len: 13, Fitness_tra: 7
Rule 19: 0001091d10800, Class:  1, CF:0.846744, Len:  6, Fitness_tra: 6
Rule 20: 020411115c210, Class:  0, CF:0.908582, Len: 10, Fitness_tra: 4
Rule 21: 613211142191d, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 22: 00000d00c0005, Class:  0, CF:0.690923, Len:  3, Fitness_tra: 4
Rule 23: 0004e000d0d00, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 24: 636101111c801, Class:  0, CF:0.866187, Len: 11, Fitness_tra: 2
Rule 25: 0004200760b20, Class:  0, CF:0.961201, Len:  6, Fitness_tra: 2
Rule 26: 2207018110013, Class:  0, CF:0.629632, Len:  9, Fitness_tra: 2
Rule 27: 0007018110009, Class:  0, CF:0.964348, Len:  6, Fitness_tra: 2
Rule 28: 22a211114e213, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 29: 000b00900000d, Class:  0, CF:0.615687, Len:  3, Fitness_tra: 2
Rule 30: 020711115c210, Class:  0, CF:0.735799, Len: 10, Fitness_tra: 1
Rule 31: 63610111dc801, Class:  0, CF:0.600112, Len: 11, Fitness_tra: 1
Rule 32: 66f81c511181d, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 33: 0004000d50b20, Class:  0, CF:0.990994, Len:  5, Fitness_tra: 1
Rule 34: 00000500d0808, Class:  1, CF:0.121148, Len:  4, Fitness_tra: 1
Rule 35: f362122141825, Class:  0, CF:0.949773, Len: 13, Fitness_tra: 0
Rule 36: 61f2114111553, Class:  0, CF:0.964508, Len: 13, Fitness_tra: 0
Rule 37: 32e135e511141, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 1232453311111, Class:  0, CF:0.998327, Len: 13, Fitness_tra: 0
Rule 39: 66f8111121b1c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: fef1112121e22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1331511918181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1111558585111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 42a1115d55358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 41a211541391d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3e781d2215531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3348182d51511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: f9b31521111d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 317d951d25211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 7133515511d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1d7351d115192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b161314151125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4cb1d53215353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 63b8151151138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 030bf000ce0ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 61411211615c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 723111225e1dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7275516138511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f3b512dc3d15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: f91291d555115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 63a55223d1c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11b1885959911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f1351d311821e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3979151dc58d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3aad911515129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b2f5c1e5115b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 42a5231911221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 15b1163251511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: f3f1113321113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 191152cd5513d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 66f13d5811511, Class:  1, CF:0.965416, Len: 13, Fitness_tra: 0
Rule 71: 42b5563c12111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a341561c2c591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 42bc353551163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 117e18d551918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 24151d3868511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 244128981555d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 18311116511ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b74e112113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2c23211131325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4728dc1591112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 060c5d000205d, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 82: f318195552115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: af6c191511cc8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0004060e0d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 7748d111e8511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 060c00606000d, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 21b188e135512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 66fc133111cc5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 147c58e195158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0004000d00c8f, Class:  1, CF:0.759841, Len:  5, Fitness_tra: 0
Rule 91: 05b7101151611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a2a1195d55358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 6132007d0192d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 030bf400c000e, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 95: f3f11133210c3, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 96: 000080019002d, Class:  0, CF:0.475193, Len:  5, Fitness_tra: 0
Rule 97: 1a78511515129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000a500d1db22, Class:  1, CF:0.89517, Len:  8, Fitness_tra: 0
Rule 99: 011100808500d, Class:  1, CF:0.57315, Len:  7, Fitness_tra: 1
Rule100: 2001d0113525c, Class:  0, CF:0.873055, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.29517
------Result------
Miss_rate(tra)	:7.29517
Miss_rate(tst)	:7.07071
ARL				:7.92157

------Generation 90------
Rule  1: 0007000030000, Class:  0, CF:0.835716, Len:  2, Fitness_tra: 217
Rule  2: 000c054000000, Class:  0, CF:0.987531, Len:  3, Fitness_tra: 105
Rule  3: 0004000d00c20, Class:  0, CF:0.842911, Len:  4, Fitness_tra: 70
Rule  4: 000400300000d, Class:  0, CF:0.961272, Len:  3, Fitness_tra: 68
Rule  5: 0007000090000, Class:  0, CF:0.607276, Len:  2, Fitness_tra: 45
Rule  6: 20a201111c241, Class:  0, CF:0.988467, Len: 11, Fitness_tra: 28
Rule  7: 000c011311200, Class:  0, CF:0.995166, Len:  7, Fitness_tra: 28
Rule  8: 00000d00c000d, Class:  0, CF:0.806905, Len:  3, Fitness_tra: 28
Rule  9: 050100108d0c2, Class:  0, CF:0.996827, Len:  7, Fitness_tra: 19
Rule 10: 000700300000d, Class:  0, CF:0.928063, Len:  3, Fitness_tra: 19
Rule 11: 00000000c0a08, Class:  0, CF:0.991478, Len:  3, Fitness_tra: 17
Rule 12: 606211111c841, Class:  0, CF:0.970136, Len: 12, Fitness_tra: 16
Rule 13: 30a5011111201, Class:  0, CF:  1, Len: 10, Fitness_tra: 14
Rule 14: 66000131cc001, Class:  0, CF:0.987153, Len:  8, Fitness_tra: 11
Rule 15: 6108000190522, Class:  0, CF:0.989654, Len:  8, Fitness_tra: 11
Rule 16: 0007000d00c20, Class:  0, CF:0.653273, Len:  4, Fitness_tra: 11
Rule 17: 000a00101d002, Class:  1, CF:0.607483, Len:  5, Fitness_tra: 8
Rule 18: 66f81181d1121, Class:  0, CF:0.964321, Len: 13, Fitness_tra: 7
Rule 19: 0001091d10800, Class:  1, CF:0.846744, Len:  6, Fitness_tra: 6
Rule 20: 020411115c210, Class:  0, CF:0.908582, Len: 10, Fitness_tra: 4
Rule 21: 613211142191d, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 22: 00000d00c0005, Class:  0, CF:0.690923, Len:  3, Fitness_tra: 4
Rule 23: 0004e000d0d00, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 24: 636101111c801, Class:  0, CF:0.866187, Len: 11, Fitness_tra: 2
Rule 25: 0004200760b20, Class:  0, CF:0.961201, Len:  6, Fitness_tra: 2
Rule 26: 2207018110013, Class:  0, CF:0.629632, Len:  9, Fitness_tra: 2
Rule 27: 0007018110009, Class:  0, CF:0.964348, Len:  6, Fitness_tra: 2
Rule 28: 22a211114e213, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 29: 000b00900000d, Class:  0, CF:0.615687, Len:  3, Fitness_tra: 2
