------Generation 0------
Rule  1: d5cb7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 35: 11414, Class:  2, CF:0.462644, Len:  5, Fitness_tra: 0
Rule 36: 35444, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 51474, Class:  0, CF:0.756067, Len:  5, Fitness_tra: 0
Rule 38: 11117, Class:  2, CF:0.431553, Len:  5, Fitness_tra: 0
Rule 39: 5141b, Class:  2, CF:0.349522, Len:  5, Fitness_tra: 0
Rule 40: 11111, Class:  2, CF:0.622076, Len:  5, Fitness_tra: 0
Rule 41: 511bb, Class:  0, CF:0.774009, Len:  5, Fitness_tra: 0
Rule 42: 52124, Class:  0, CF:0.60309, Len:  5, Fitness_tra: 0
Rule 43: e114b, Class:  0, CF:0.984336, Len:  5, Fitness_tra: 0
Rule 44: d2411, Class:  2, CF:0.760187, Len:  5, Fitness_tra: 0
Rule 45: 58277, Class:  2, CF:0.754227, Len:  5, Fitness_tra: 0
Rule 46: 11121, Class:  0, CF:0.0196941, Len:  5, Fitness_tra: 0
Rule 47: 12414, Class:  2, CF:0.407736, Len:  5, Fitness_tra: 0
Rule 48: 52224, Class:  0, CF:0.377106, Len:  5, Fitness_tra: 0
Rule 49: 92c27, Class:  1, CF:0.827686, Len:  5, Fitness_tra: 0
Rule 50: 92121, Class:  0, CF:0.360639, Len:  5, Fitness_tra: 0
Rule 51: a2a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: d1211, Class:  2, CF:0.720836, Len:  5, Fitness_tra: 0
Rule 53: 1d127, Class:  1, CF:0.309326, Len:  5, Fitness_tra: 0
Rule 54: 52210, Class:  2, CF:0.385519, Len:  4, Fitness_tra: 0
Rule 55: 38211, Class:  1, CF:0.983274, Len:  5, Fitness_tra: 0
Rule 56: 2111b, Class:  2, CF:0.309016, Len:  5, Fitness_tra: 0
Rule 57: 52272, Class:  0, CF:0.675028, Len:  5, Fitness_tra: 0
Rule 58: 8112b, Class:  0, CF:0.666824, Len:  5, Fitness_tra: 0
Rule 59: e0000, Class:  0, CF:0.15009, Len:  1, Fitness_tra: 0
Rule 60: 1c444, Class:  2, CF:0.822313, Len:  5, Fitness_tra: 0
Rule 61: 91444, Class:  0, CF:0.913976, Len:  5, Fitness_tra: 0
Rule 62: 00400, Class:  2, CF:0.291368, Len:  1, Fitness_tra: 0
Rule 63: 51424, Class:  0, CF:0.811218, Len:  5, Fitness_tra: 0
Rule 64: 95474, Class:  1, CF:0.992838, Len:  5, Fitness_tra: 0
Rule 65: 2c412, Class:  2, CF:0.873354, Len:  5, Fitness_tra: 0
Rule 66: 1d122, Class:  1, CF:0.309326, Len:  5, Fitness_tra: 0
Rule 67: 58122, Class:  2, CF:0.885728, Len:  5, Fitness_tra: 0
Rule 68: 04700, Class:  2, CF:0.530994, Len:  2, Fitness_tra: 0
Rule 69: 11472, Class:  0, CF:0.641189, Len:  5, Fitness_tra: 0
Rule 70: 12244, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 9d212, Class:  1, CF:0.98839, Len:  5, Fitness_tra: 0
Rule 72: 5117b, Class:  0, CF:0.8248, Len:  5, Fitness_tra: 0
Rule 73: 55412, Class:  1, CF:0.802648, Len:  5, Fitness_tra: 0
Rule 74: 5c722, Class:  2, CF:0.869945, Len:  5, Fitness_tra: 0
Rule 75: 11c12, Class:  1, CF:0.498648, Len:  5, Fitness_tra: 0
Rule 76: 9d472, Class:  1, CF:0.980972, Len:  5, Fitness_tra: 0
Rule 77: 31441, Class:  1, CF:0.0403261, Len:  5, Fitness_tra: 0
Rule 78: 21174, Class:  0, CF:0.774303, Len:  5, Fitness_tra: 0
Rule 79: 95211, Class:  1, CF:0.995012, Len:  5, Fitness_tra: 0
Rule 80: 32411, Class:  1, CF:0.878327, Len:  5, Fitness_tra: 0
Rule 81: 00000, Class:  2, CF:0.391753, Len:  0, Fitness_tra: 0
Rule 82: 11c21, Class:  1, CF:0.83734, Len:  5, Fitness_tra: 0
Rule 83: 00000, Class:  2, CF:0.391753, Len:  0, Fitness_tra: 0
Rule 84: 040c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 85: dd127, Class:  2, CF:0.689801, Len:  5, Fitness_tra: 0
Rule 86: d0000, Class:  2, CF:0.455911, Len:  0, Fitness_tra: 0
Rule 87: 04700, Class:  2, CF:0.530994, Len:  0, Fitness_tra: 0
Rule 88: d0000, Class:  2, CF:0.455911, Len:  0, Fitness_tra: 0
Rule 89: 132b4, Class:  0, CF:0.457297, Len:  5, Fitness_tra: 0
Rule 90: ec221, Class:  2, CF:0.419698, Len:  5, Fitness_tra: 0
Rule 91: 19744, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 959b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 4d010, Class:  1, CF:0.807334, Len:  3, Fitness_tra: 4
Rule 94: 08910, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 95: 52104, Class:  2, CF:0.295628, Len:  4, Fitness_tra: 0
Rule 96: 50402, Class:  0, CF:0.161948, Len:  3, Fitness_tra: 0
Rule 97: 101b1, Class:  2, CF:0.271139, Len:  4, Fitness_tra: 0
Rule 98: ec01d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 8122b, Class:  0, CF:0.217925, Len:  5, Fitness_tra: 0
Rule100: 25071, Class:  1, CF:0.758231, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.433
------Result------
Miss_rate(tra)	:14.433
Miss_rate(tst)	:9.52381
ARL				:4.34066

------Generation 80------
Rule  1: 07000, Class:  2, CF:0.740721, Len:  1, Fitness_tra: 89
Rule  2: 0b000, Class:  2, CF:0.687424, Len:  1, Fitness_tra: 10
Rule  3: 5a000, Class:  0, CF:0.972895, Len:  2, Fitness_tra: 9
Rule  4: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  5: 1d010, Class:  1, CF:0.908556, Len:  3, Fitness_tra: 3
Rule  6: 04000, Class:  2, CF:0.567272, Len:  1, Fitness_tra: 5
Rule  7: 10c00, Class:  1, CF:0.966819, Len:  2, Fitness_tra: 3
Rule  8: 04b00, Class:  2, CF:0.632617, Len:  2, Fitness_tra: 3
Rule  9: 1e411, Class:  1, CF:  1, Len:  5, Fitness_tra: 2
Rule 10: 04c00, Class:  1, CF:0.893248, Len:  2, Fitness_tra: 2
Rule 11: e9701, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 12: 031b2, Class:  0, CF:0.885759, Len:  4, Fitness_tra: 1
Rule 13: 0a120, Class:  0, CF:0.981898, Len:  3, Fitness_tra: 1
Rule 14: d3004, Class:  0, CF:0.502619, Len:  3, Fitness_tra: 0
Rule 15: e1221, Class:  0, CF:0.820636, Len:  5, Fitness_tra: 0
Rule 16: d5412, Class:  2, CF:0.00967472, Len:  5, Fitness_tra: 0
Rule 17: 31272, Class:  2, CF:0.0755542, Len:  5, Fitness_tra: 0
Rule 18: 51112, Class:  0, CF:0.43773, Len:  5, Fitness_tra: 0
Rule 19: 1c214, Class:  2, CF:0.710962, Len:  5, Fitness_tra: 0
Rule 20: d541b, Class:  2, CF:0.00967472, Len:  5, Fitness_tra: 0
Rule 21: 2312b, Class:  0, CF:0.868113, Len:  5, Fitness_tra: 0
Rule 22: 31241, Class:  1, CF:0.422239, Len:  5, Fitness_tra: 0
Rule 23: d5714, Class:  2, CF:0.227989, Len:  5, Fitness_tra: 0
Rule 24: 51214, Class:  2, CF:0.0735635, Len:  5, Fitness_tra: 0
Rule 25: 15c14, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 91472, Class:  0, CF:0.942387, Len:  5, Fitness_tra: 0
Rule 27: 12472, Class:  0, CF:0.236303, Len:  5, Fitness_tra: 0
Rule 28: 9d447, Class:  1, CF:0.980972, Len:  5, Fitness_tra: 0
Rule 29: 12477, Class:  2, CF:0.341497, Len:  5, Fitness_tra: 0
Rule 30: 5121b, Class:  2, CF:0.349522, Len:  5, Fitness_tra: 0
Rule 31: 122b1, Class:  1, CF:0.272961, Len:  5, Fitness_tra: 0
Rule 32: dc244, Class:  2, CF:0.929993, Len:  5, Fitness_tra: 0
Rule 33: 35221, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: 18c47, Class:  1, CF:0.864273, Len:  5, Fitness_tra: 0
Rule 35: 11414, Class:  2, CF:0.462644, Len:  5, Fitness_tra: 0
Rule 36: 35444, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 51474, Class:  0, CF:0.756067, Len:  5, Fitness_tra: 0
Rule 38: 11117, Class:  2, CF:0.431553, Len:  5, Fitness_tra: 0
Rule 39: 5141b, Class:  2, CF:0.349522, Len:  5, Fitness_tra: 0
Rule 40: 11111, Class:  2, CF:0.622076, Len:  5, Fitness_tra: 0
Rule 41: 511bb, Class:  0, CF:0.774009, Len:  5, Fitness_tra: 0
Rule 42: 52124, Class:  0, CF:0.60309, Len:  5, Fitness_tra: 0
Rule 43: e114b, Class:  0, CF:0.984336, Len:  5, Fitness_tra: 0
Rule 44: d2411, Class:  2, CF:0.760187, Len:  5, Fitness_tra: 0
Rule 45: 58277, Class:  2, CF:0.754227, Len:  5, Fitness_tra: 0
Rule 46: 11121, Class:  0, CF:0.0196941, Len:  5, Fitness_tra: 0
Rule 47: 12414, Class:  2, CF:0.407736, Len:  5, Fitness_tra: 0
Rule 48: 52224, Class:  0, CF:0.377106, Len:  5, Fitness_tra: 0
Rule 49: 92c27, Class:  1, CF:0.827686, Len:  5, Fitness_tra: 0
Rule 50: 92121, Class:  0, CF:0.360639, Len:  5, Fitness_tra: 0
Rule 51: a2a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: d1211, Class:  2, CF:0.720836, Len:  5, Fitness_tra: 0
Rule 53: 1d127, Class:  1, CF:0.309326, Len:  5, Fitness_tra: 0
Rule 54: 52210, Class:  2, CF:0.385519, Len:  4, Fitness_tra: 0
Rule 55: 38211, Class:  1, CF:0.983274, Len:  5, Fitness_tra: 0
Rule 56: 2111b, Class:  2, CF:0.309016, Len:  5, Fitness_tra: 0
Rule 57: 52272, Class:  0, CF:0.675028, Len:  5, Fitness_tra: 0
Rule 58: 8112b, Class:  0, CF:0.666824, Len:  5, Fitness_tra: 0
Rule 59: e0000, Class:  0, CF:0.15009, Len:  1, Fitness_tra: 0
Rule 60: 1c444, Class:  2, CF:0.822313, Len:  5, Fitness_tra: 0
Rule 61: 91444, Class:  0, CF:0.913976, Len:  5, Fitness_tra: 0
Rule 62: 00400, Class:  2, CF:0.291368, Len:  1, Fitness_tra: 0
Rule 63: 51424, Class:  0, CF:0.811218, Len:  5, Fitness_tra: 0
Rule 64: 95474, Class:  1, CF:0.992838, Len:  5, Fitness_tra: 0
Rule 65: 2c412, Class:  2, CF:0.873354, Len:  5, Fitness_tra: 0
Rule 66: 1d122, Class:  1, CF:0.309326, Len:  5, Fitness_tra: 0
Rule 67: 58122, Class:  2, CF:0.885728, Len:  5, Fitness_tra: 0
Rule 68: 04700, Class:  2, CF:0.530994, Len:  2, Fitness_tra: 0
Rule 69: 11472, Class:  0, CF:0.641189, Len:  5, Fitness_tra: 0
Rule 70: 12244, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 9d212, Class:  1, CF:0.98839, Len:  5, Fitness_tra: 0
Rule 72: 5117b, Class:  0, CF:0.8248, Len:  5, Fitness_tra: 0
Rule 73: 55412, Class:  1, CF:0.802648, Len:  5, Fitness_tra: 0
Rule 74: 5c722, Class:  2, CF:0.869945, Len:  5, Fitness_tra: 0
Rule 75: 11c12, Class:  1, CF:0.498648, Len:  5, Fitness_tra: 0
Rule 76: 9d472, Class:  1, CF:0.980972, Len:  5, Fitness_tra: 0
Rule 77: 31441, Class:  1, CF:0.0403261, Len:  5, Fitness_tra: 0
Rule 78: 21174, Class:  0, CF:0.774303, Len:  5, Fitness_tra: 0
Rule 79: 95211, Class:  1, CF:0.995012, Len:  5, Fitness_tra: 0
Rule 80: 32411, Class:  1, CF:0.878327, Len:  5, Fitness_tra: 0
Rule 81: 00000, Class:  2, CF:0.391753, Len:  0, Fitness_tra: 0
Rule 82: 11c21, Class:  1, CF:0.83734, Len:  5, Fitness_tra: 0
Rule 83: 00000, Class:  2, CF:0.391753, Len:  0, Fitness_tra: 0
Rule 84: 040c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 85: dd127, Class:  2, CF:0.689801, Len:  5, Fitness_tra: 0
Rule 86: d0000, Class:  2, CF:0.455911, Len:  0, Fitness_tra: 0
Rule 87: 04700, Class:  2, CF:0.530994, Len:  0, Fitness_tra: 0
Rule 88: d0000, Class:  2, CF:0.455911, Len:  0, Fitness_tra: 0
Rule 89: 132b4, Class:  0, CF:0.457297, Len:  5, Fitness_tra: 0
Rule 90: ec221, Class:  2, CF:0.419698, Len:  5, Fitness_tra: 0
Rule 91: 19744, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 959b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 4d010, Class:  1, CF:0.807334, Len:  3, Fitness_tra: 4
Rule 94: 08910, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 95: 52104, Class:  2, CF:0.295628, Len:  4, Fitness_tra: 0
Rule 96: 50402, Class:  0, CF:0.161948, Len:  3, Fitness_tra: 0
Rule 97: 101b1, Class:  2, CF:0.271139, Len:  4, Fitness_tra: 0
Rule 98: ec01d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 8122b, Class:  0, CF:0.217925, Len:  5, Fitness_tra: 0
Rule100: 25071, Class:  1, CF:0.758231, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:14.433
------Result------
Miss_rate(tra)	:14.433
Miss_rate(tst)	:9.52381
ARL				:4.34066

------Generation 90------
Rule  1: 07000, Class:  2, CF:0.740721, Len:  1, Fitness_tra: 89
Rule  2: 0b000, Class:  2, CF:0.687424, Len:  1, Fitness_tra: 12
Rule  3: 5a000, Class:  0, CF:0.972895, Len:  2, Fitness_tra: 8
Rule  4: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  5: 04000, Class:  2, CF:0.567272, Len:  1, Fitness_tra: 5
Rule  6: 4d010, Class:  1, CF:0.807334, Len:  3, Fitness_tra: 4
Rule  7: 1d010, Class:  1, CF:0.908556, Len:  3, Fitness_tra: 3
Rule  8: 04b00, Class:  2, CF:0.632617, Len:  2, Fitness_tra: 3
Rule  9: 10c00, Class:  1, CF:0.966819, Len:  2, Fitness_tra: 1
Rule 10: 1e411, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 11: 04c00, Class:  1, CF:0.893248, Len:  2, Fitness_tra: 2
Rule 12: e9701, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 13: 0a120, Class:  0, CF:0.981898, Len:  3, Fitness_tra: 1
Rule 14: 031b2, Class:  0, CF:0.885759, Len:  4, Fitness_tra: 1
Rule 15: d3004, Class:  0, CF:0.502619, Len:  3, Fitness_tra: 0
Rule 16: d5412, Class:  2, CF:0.00967472, Len:  5, Fitness_tra: 0
Rule 17: 31272, Class:  2, CF:0.0755542, Len:  5, Fitness_tra: 0
Rule 18: 51112, Class:  0, CF:0.43773, Len:  5, Fitness_tra: 0
Rule 19: 1c214, Class:  2, CF:0.710962, Len:  5, Fitness_tra: 0
Rule 20: d541b, Class:  2, CF:0.00967472, Len:  5, Fitness_tra: 0
Rule 21: 2312b, Class:  0, CF:0.868113, Len:  5, Fitness_tra: 0
Rule 22: 31241, Class:  1, CF:0.422239, Len:  5, Fitness_tra: 0
Rule 23: d5714, Class:  2, CF:0.227989, Len:  5, Fitness_tra: 0
Rule 24: 51214, Class:  2, CF:0.0735635, Len:  5, Fitness_tra: 0
Rule 25: 15c14, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 91472, Class:  0, CF:0.942387, Len:  5, Fitness_tra: 0
Rule 27: 12472, Class:  0, CF:0.236303, Len:  5, Fitness_tra: 0
Rule 28: 9d447, Class:  1, CF:0.980972, Len:  5, Fitness_tra: 0
Rule 29: 12477, Class:  2, CF:0.341497, Len:  5, Fitness_tra: 0
Rule 30: 5121b, Class:  2, CF:0.349522, Len:  5, Fitness_tra: 0
Rule 31: 122b1, Class:  1, CF:0.272961, Len:  5, Fitness_tra: 0
Rule 32: dc244, Class:  2, CF:0.929993, Len:  5, Fitness_tra: 0
Rule 33: 35221, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: 18c47, Class:  1, CF:0.864273, Len:  5, Fitness_tra: 0
Rule 35: 11414, Class:  2, CF:0.462644, Len:  5, Fitness_tra: 0
Rule 36: 35444, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 51474, Class:  0, CF:0.756067, Len:  5, Fitness_tra: 0
Rule 38: 11117, Class:  2, CF:0.431553, Len:  5, Fitness_tra: 0
Rule 39: 5141b, Class:  2, CF:0.349522, Len:  5, Fitness_tra: 0
Rule 40: 11111, Class:  2, CF:0.622076, Len:  5, Fitness_tra: 0
Rule 41: 511bb, Class:  0, CF:0.774009, Len:  5, Fitness_tra: 0
Rule 42: 52124, Class:  0, CF:0.60309, Len:  5, Fitness_tra: 0
Rule 43: e114b, Class:  0, CF:0.984336, Len:  5, Fitness_tra: 0
Rule 44: d2411, Class:  2, CF:0.760187, Len:  5, Fitness_tra: 0
Rule 45: 58277, Class:  2, CF:0.754227, Len:  5, Fitness_tra: 0
Rule 46: 11121, Class:  0, CF:0.0196941, Len:  5, Fitness_tra: 0
Rule 47: 12414, Class:  2, CF:0.407736, Len:  5, Fitness_tra: 0
Rule 48: 52224, Class:  0, CF:0.377106, Len:  5, Fitness_tra: 0
Rule 49: 92c27, Class:  1, CF:0.827686, Len:  5, Fitness_tra: 0
Rule 50: 92121, Class:  0, CF:0.360639, Len:  5, Fitness_tra: 0
Rule 51: a2a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: d1211, Class:  2, CF:0.720836, Len:  5, Fitness_tra: 0
Rule 53: 1d127, Class:  1, CF:0.309326, Len:  5, Fitness_tra: 0
Rule 54: 52210, Class:  2, CF:0.385519, Len:  4, Fitness_tra: 0
Rule 55: 38211, Class:  1, CF:0.983274, Len:  5, Fitness_tra: 0
Rule 56: 2111b, Class:  2, CF:0.309016, Len:  5, Fitness_tra: 0
Rule 57: 52272, Class:  0, CF:0.675028, Len:  5, Fitness_tra: 0
Rule 58: 8112b, Class:  0, CF:0.666824, Len:  5, Fitness_tra: 0
Rule 59: e0000, Class:  0, CF:0.15009, Len:  1, Fitness_tra: 0
Rule 60: 1c444, Class:  2, CF:0.822313, Len:  5, Fitness_tra: 0
Rule 61: 91444, Class:  0, CF:0.913976, Len:  5, Fitness_tra: 0
Rule 62: 00400, Class:  2, CF:0.291368, Len:  1, Fitness_tra: 0
Rule 63: 51424, Class:  0, CF:0.811218, Len:  5, Fitness_tra: 0
Rule 64: 95474, Class:  1, CF:0.992838, Len:  5, Fitness_tra: 0
Rule 65: 2c412, Class:  2, CF:0.873354, Len:  5, Fitness_tra: 0
Rule 66: 1d122, Class:  1, CF:0.309326, Len:  5, Fitness_tra: 0
Rule 67: 58122, Class:  2, CF:0.885728, Len:  5, Fitness_tra: 0
Rule 68: 04700, Class:  2, CF:0.530994, Len:  2, Fitness_tra: 0
Rule 69: 11472, Class:  0, CF:0.641189, Len:  5, Fitness_tra: 0
Rule 70: 12244, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 9d212, Class:  1, CF:0.98839, Len:  5, Fitness_tra: 0
Rule 72: 5117b, Class:  0, CF:0.8248, Len:  5, Fitness_tra: 0
Rule 73: 55412, Class:  1, CF:0.802648, Len:  5, Fitness_tra: 0
Rule 74: 5c722, Class:  2, CF:0.869945, Len:  5, Fitness_tra: 0
Rule 75: 11c12, Class:  1, CF:0.498648, Len:  5, Fitness_tra: 0
Rule 76: 9d472, Class:  1, CF:0.980972, Len:  5, Fitness_tra: 0
Rule 77: 31441, Class:  1, CF:0.0403261, Len:  5, Fitness_tra: 0
Rule 78: 21174, Class:  0, CF:0.774303, Len:  5, Fitness_tra: 0
Rule 79: 95211, Class:  1, CF:0.995012, Len:  5, Fitness_tra: 0
Rule 80: 32411, Class:  1, CF:0.878327, Len:  5, Fitness_tra: 0
Rule 81: 00500, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 82: 55872, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: e1411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00500, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 85: 04700, Class:  2, CF:0.530994, Len:  0, Fitness_tra: 0
Rule 86: 040c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 87: 00000, Class:  2, CF:0.391753, Len:  0, Fitness_tra: 0
Rule 88: 00500, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 89: 00000, Class:  2, CF:0.391753, Len:  0, Fitness_tra: 0
Rule 90: 00000, Class:  2, CF:0.391753, Len:  0, Fitness_tra: 0
Rule 91: 1121b, Class:  2, CF:0.595766, Len:  5, Fitness_tra: 0
Rule 92: 05c10, Class:  1, CF:  1, Len:  3, Fitness_tra: 3
Rule 93: 35e44, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 94: da004, Class:  0, CF:0.991875, Len:  3, Fitness_tra: 3
Rule 95: 4d010, Class:  1, CF:0.807334, Len:  0, Fitness_tra: 0
Rule 96: 5ad24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 4a000, Class:  0, CF:0.619739, Len:  2, Fitness_tra: 0
Rule 98: 04210, Class:  2, CF:0.328181, Len:  3, Fitness_tra: 0
Rule 99: 09b40, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule100: 0a120, Class:  0, CF:0.981898, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.4021
------Result------
Miss_rate(tra)	:13.4021
Miss_rate(tst)	:9.52381
ARL				:4.26437

------Generation 100------
Rule  1: 07000, Class:  2, CF:0.740721, Len:  1, Fitness_tra: 88
Rule  2: 0b000, Class:  2, CF:0.687424, Len:  1, Fitness_tra: 14
Rule  3: 5a000, Class:  0, CF:0.972895, Len:  2, Fitness_tra: 5
Rule  4: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  5: 04000, Class:  2, CF:0.567272, Len:  1, Fitness_tra: 5
Rule  6: 4d010, Class:  1, CF:0.807334, Len:  3, Fitness_tra: 4
Rule  7: 1d010, Class:  1, CF:0.908556, Len:  3, Fitness_tra: 3
Rule  8: 04b00, Class:  2, CF:0.632617, Len:  2, Fitness_tra: 3
Rule  9: da004, Class:  0, CF:0.991875, Len:  3, Fitness_tra: 2
Rule 10: 05c10, Class:  1, CF:  1, Len:  3, Fitness_tra: 3
Rule 11: 04c00, Class:  1, CF:0.893248, Len:  2, Fitness_tra: 2
Rule 12: 10c00, Class:  1, CF:0.966819, Len:  2, Fitness_tra: 1
Rule 13: 0a120, Class:  0, CF:0.981898, Len:  3, Fitness_tra: 1
Rule 14: 031b2, Class:  0, CF:0.885759, Len:  4, Fitness_tra: 1
Rule 15: e9701, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 16: 1e411, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 17: d3004, Class:  0, CF:0.502619, Len:  3, Fitness_tra: 0
Rule 18: 51112, Class:  0, CF:0.43773, Len:  5, Fitness_tra: 0
Rule 19: 1c214, Class:  2, CF:0.710962, Len:  5, Fitness_tra: 0
Rule 20: d541b, Class:  2, CF:0.00967472, Len:  5, Fitness_tra: 0
Rule 21: 2312b, Class:  0, CF:0.868113, Len:  5, Fitness_tra: 0
Rule 22: 31241, Class:  1, CF:0.422239, Len:  5, Fitness_tra: 0
Rule 23: d5714, Class:  2, CF:0.227989, Len:  5, Fitness_tra: 0
Rule 24: 51214, Class:  2, CF:0.0735635, Len:  5, Fitness_tra: 0
Rule 25: 15c14, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 91472, Class:  0, CF:0.942387, Len:  5, Fitness_tra: 0
Rule 27: 12472, Class:  0, CF:0.236303, Len:  5, Fitness_tra: 0
Rule 28: 9d447, Class:  1, CF:0.980972, Len:  5, Fitness_tra: 0
Rule 29: 12477, Class:  2, CF:0.341497, Len:  5, Fitness_tra: 0
Rule 30: 5121b, Class:  2, CF:0.349522, Len:  5, Fitness_tra: 0
Rule 31: 122b1, Class:  1, CF:0.272961, Len:  5, Fitness_tra: 0
Rule 32: dc244, Class:  2, CF:0.929993, Len:  5, Fitness_tra: 0
Rule 33: 35221, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: 18c47, Class:  1, CF:0.864273, Len:  5, Fitness_tra: 0
Rule 35: 11414, Class:  2, CF:0.462644, Len:  5, Fitness_tra: 0
Rule 36: 35444, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 51474, Class:  0, CF:0.756067, Len:  5, Fitness_tra: 0
Rule 38: 11117, Class:  2, CF:0.431553, Len:  5, Fitness_tra: 0
Rule 39: 5141b, Class:  2, CF:0.349522, Len:  5, Fitness_tra: 0
Rule 40: 11111, Class:  2, CF:0.622076, Len:  5, Fitness_tra: 0
Rule 41: 511bb, Class:  0, CF:0.774009, Len:  5, Fitness_tra: 0
Rule 42: 52124, Class:  0, CF:0.60309, Len:  5, Fitness_tra: 0
Rule 43: e114b, Class:  0, CF:0.984336, Len:  5, Fitness_tra: 0
Rule 44: d2411, Class:  2, CF:0.760187, Len:  5, Fitness_tra: 0
Rule 45: 58277, Class:  2, CF:0.754227, Len:  5, Fitness_tra: 0
Rule 46: 11121, Class:  0, CF:0.0196941, Len:  5, Fitness_tra: 0
Rule 47: 12414, Class:  2, CF:0.407736, Len:  5, Fitness_tra: 0
Rule 48: 52224, Class:  0, CF:0.377106, Len:  5, Fitness_tra: 0
Rule 49: 92c27, Class:  1, CF:0.827686, Len:  5, Fitness_tra: 0
Rule 50: 92121, Class:  0, CF:0.360639, Len:  5, Fitness_tra: 0
Rule 51: a2a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: d1211, Class:  2, CF:0.720836, Len:  5, Fitness_tra: 0
Rule 53: 1d127, Class:  1, CF:0.309326, Len:  5, Fitness_tra: 0
Rule 54: 52210, Class:  2, CF:0.385519, Len:  4, Fitness_tra: 0
Rule 55: 38211, Class:  1, CF:0.983274, Len:  5, Fitness_tra: 0
Rule 56: 2111b, Class:  2, CF:0.309016, Len:  5, Fitness_tra: 0
Rule 57: 52272, Class:  0, CF:0.675028, Len:  5, Fitness_tra: 0
Rule 58: 8112b, Class:  0, CF:0.666824, Len:  5, Fitness_tra: 0
Rule 59: e0000, Class:  0, CF:0.15009, Len:  1, Fitness_tra: 0
Rule 60: 1c444, Class:  2, CF:0.822313, Len:  5, Fitness_tra: 0
Rule 61: 91444, Class:  0, CF:0.913976, Len:  5, Fitness_tra: 0
Rule 62: 00400, Class:  2, CF:0.291368, Len:  1, Fitness_tra: 0
Rule 63: 51424, Class:  0, CF:0.811218, Len:  5, Fitness_tra: 0
Rule 64: 95474, Class:  1, CF:0.992838, Len:  5, Fitness_tra: 0
Rule 65: 2c412, Class:  2, CF:0.873354, Len:  5, Fitness_tra: 0
Rule 66: 1d122, Class:  1, CF:0.309326, Len:  5, Fitness_tra: 0
Rule 67: 58122, Class:  2, CF:0.885728, Len:  5, Fitness_tra: 0
