------Generation 0------
Rule  1: 30e00c000300004900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11211bc948c2122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 020c400d50000b0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c5871b8d8d28181c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00e000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1254211972c7111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 002000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 213c44c5811cd21215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000000000400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2282cbc142c11c2221, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 00000c0000400800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2d872bc32584d22142, Class:  1, CF:0.323669, Len: 18, Fitness_tra: 0
Rule 74: 1111222d41281418c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000000d00d000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000d000c0030, Class:  2, CF:0.770246, Len:  3, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 219111c5858814c1c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000000000c0d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000600000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00000900d000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2184c0000080002a10, Class:  1, CF:0.297578, Len:  9, Fitness_tra: 0
Rule 94: b000000020000000b0, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000004350000000000, Class:  0, CF:0.215566, Len:  3, Fitness_tra: -5
Rule 96: 1551100189241015a0, Class:  2, CF:  1, Len: 14, Fitness_tra: 0
Rule 97: 00a04d000080000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 205114210004121005, Class:  1, CF:0.157495, Len: 12, Fitness_tra: -13
Rule 99: 0000400e000c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000d00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:49.2773
------Result------
Miss_rate(tra)	:49.2773
Miss_rate(tst)	:61.1765
ARL				:8.95238

------Generation 80------
Rule  1: 0000000000000c0000, Class:  2, CF:0.252174, Len:  1, Fitness_tra: 28
Rule  2: 2000c0000000000000, Class:  2, CF:0.293284, Len:  2, Fitness_tra: 30
Rule  3: 000000000d000c0030, Class:  2, CF:0.770246, Len:  3, Fitness_tra: 9
Rule  4: 0000000e0000000000, Class:  0, CF:0.286822, Len:  1, Fitness_tra: 11
Rule  5: 0d200b000000d00000, Class:  1, CF:0.131641, Len:  4, Fitness_tra: 5
Rule  6: 00d00b005500000000, Class:  3, CF:0.0791541, Len:  4, Fitness_tra: 5
Rule  7: 003000000d00000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule  8: 900000003030000000, Class:  3, CF:0.370237, Len:  3, Fitness_tra: 2
Rule  9: 15821481851111211c, Class:  3, CF:0.418427, Len: 18, Fitness_tra: 1
Rule 10: 26224112b241811110, Class:  1, CF:0.835501, Len: 17, Fitness_tra: 0
Rule 11: 0800000000d0000000, Class:  2, CF:0.357045, Len:  2, Fitness_tra: 1
Rule 12: da00000006000c0005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1d92212141118cc285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 15158b51c5151421e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 00e08c0040440c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000400000007000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 11544b2548cc587422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: d00000d05000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 258224852112181224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00000000008c000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000000000800e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000500000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 155114218924121555, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000000000d000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1121442eb224c88212, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 31: 0e0000000300008000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0000000000000000b0, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 070000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 81dc222548c1242191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 21224113b241711113, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 00a000000000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 222cc1192881511181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 511114cd118c525111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: d591121d1188871115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 003000000007000080, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000700000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 418421818282112511, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 85211443b22b542211, Class:  1, CF:0.150967, Len: 18, Fitness_tra: 0
Rule 46: 33611ce291539231d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 00500000300005009c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 936271121133181881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11211bc948c2122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 020c400d50000b0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c5871b8d8d28181c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00e000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1254211972c7111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 002000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 213c44c5811cd21215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000000000400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2282cbc142c11c2221, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 00000c0000400800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2d872bc32584d22142, Class:  1, CF:0.323669, Len: 18, Fitness_tra: 0
Rule 74: 1111222d41281418c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000000d00d000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000d000c0030, Class:  2, CF:0.770246, Len:  3, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 219111c5858814c1c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000000000c0d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000600000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00000900d000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2184c0000080002a10, Class:  1, CF:0.297578, Len:  9, Fitness_tra: 0
Rule 94: b000000020000000b0, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000004350000000000, Class:  0, CF:0.215566, Len:  3, Fitness_tra: -5
Rule 96: 1551100189241015a0, Class:  2, CF:  1, Len: 14, Fitness_tra: 0
Rule 97: 00a04d000080000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 205114210004121005, Class:  1, CF:0.157495, Len: 12, Fitness_tra: -13
Rule 99: 0000400e000c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000d00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:49.2773
------Result------
Miss_rate(tra)	:49.2773
Miss_rate(tst)	:61.1765
ARL				:8.95238

------Generation 90------
Rule  1: 0000000000000c0000, Class:  2, CF:0.252174, Len:  1, Fitness_tra: 28
Rule  2: 2000c0000000000000, Class:  2, CF:0.293284, Len:  2, Fitness_tra: 30
Rule  3: 000000000d000c0030, Class:  2, CF:0.770246, Len:  3, Fitness_tra: 9
Rule  4: 0000000e0000000000, Class:  0, CF:0.286822, Len:  1, Fitness_tra: 11
Rule  5: 0d200b000000d00000, Class:  1, CF:0.131641, Len:  4, Fitness_tra: 5
Rule  6: 00d00b005500000000, Class:  3, CF:0.0791541, Len:  4, Fitness_tra: 5
Rule  7: 003000000d00000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule  8: 900000003030000000, Class:  3, CF:0.370237, Len:  3, Fitness_tra: 2
Rule  9: 15821481851111211c, Class:  3, CF:0.418427, Len: 18, Fitness_tra: 1
Rule 10: 26224112b241811110, Class:  1, CF:0.835501, Len: 17, Fitness_tra: 0
Rule 11: 0800000000d0000000, Class:  2, CF:0.357045, Len:  2, Fitness_tra: 1
Rule 12: da00000006000c0005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1d92212141118cc285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 15158b51c5151421e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 00e08c0040440c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000400000007000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 11544b2548cc587422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: d00000d05000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 258224852112181224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00000000008c000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000000000800e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000500000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 155114218924121555, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000000000d000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1121442eb224c88212, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 31: 0e0000000300008000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0000000000000000b0, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 070000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 81dc222548c1242191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 21224113b241711113, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 00a000000000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 222cc1192881511181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 511114cd118c525111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: d591121d1188871115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 003000000007000080, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000700000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 418421818282112511, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 85211443b22b542211, Class:  1, CF:0.150967, Len: 18, Fitness_tra: 0
Rule 46: 33611ce291539231d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 00500000300005009c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 936271121133181881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11211bc948c2122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 020c400d50000b0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c5871b8d8d28181c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00e000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1254211972c7111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 002000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 213c44c5811cd21215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000000000400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2282cbc142c11c2221, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 00000c0000400800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2d872bc32584d22142, Class:  1, CF:0.323669, Len: 18, Fitness_tra: 0
Rule 74: 1111222d41281418c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000000d00d000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000d000c0030, Class:  2, CF:0.770246, Len:  3, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 219111c5858814c1c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000000000c0d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000600000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00000900d000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2184c0000080002a10, Class:  1, CF:0.297578, Len:  9, Fitness_tra: 0
Rule 94: b000000020000000b0, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000004350000000000, Class:  0, CF:0.215566, Len:  3, Fitness_tra: -5
Rule 96: 1551100189241015a0, Class:  2, CF:  1, Len: 14, Fitness_tra: 0
Rule 97: 00a04d000080000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 205114210004121005, Class:  1, CF:0.157495, Len: 12, Fitness_tra: -13
Rule 99: 0000400e000c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000d00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:49.2773
------Result------
Miss_rate(tra)	:49.2773
Miss_rate(tst)	:61.1765
ARL				:8.95238

------Generation 100------
Rule  1: 0000000000000c0000, Class:  2, CF:0.252174, Len:  1, Fitness_tra: 28
Rule  2: 2000c0000000000000, Class:  2, CF:0.293284, Len:  2, Fitness_tra: 30
Rule  3: 000000000d000c0030, Class:  2, CF:0.770246, Len:  3, Fitness_tra: 9
Rule  4: 0000000e0000000000, Class:  0, CF:0.286822, Len:  1, Fitness_tra: 11
Rule  5: 0d200b000000d00000, Class:  1, CF:0.131641, Len:  4, Fitness_tra: 5
Rule  6: 00d00b005500000000, Class:  3, CF:0.0791541, Len:  4, Fitness_tra: 5
Rule  7: 003000000d00000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule  8: 900000003030000000, Class:  3, CF:0.370237, Len:  3, Fitness_tra: 2
Rule  9: 15821481851111211c, Class:  3, CF:0.418427, Len: 18, Fitness_tra: 1
Rule 10: 26224112b241811110, Class:  1, CF:0.835501, Len: 17, Fitness_tra: 0
Rule 11: 0800000000d0000000, Class:  2, CF:0.357045, Len:  2, Fitness_tra: 1
Rule 12: da00000006000c0005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1d92212141118cc285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 15158b51c5151421e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 00e08c0040440c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000400000007000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 11544b2548cc587422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: d00000d05000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 258224852112181224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00000000008c000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000000000800e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000500000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 155114218924121555, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000000000d000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1121442eb224c88212, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 31: 0e0000000300008000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0000000000000000b0, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 070000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 81dc222548c1242191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 21224113b241711113, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 00a000000000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 222cc1192881511181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 511114cd118c525111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: d591121d1188871115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 003000000007000080, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000700000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 418421818282112511, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 85211443b22b542211, Class:  1, CF:0.150967, Len: 18, Fitness_tra: 0
Rule 46: 33611ce291539231d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 00500000300005009c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 936271121133181881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11211bc948c2122111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 020c400d50000b0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c5871b8d8d28181c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00e000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1254211972c7111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
