------Generation 0------
Rule  1: c28bb12121c2211124, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000000000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000b000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 933dc41c515d121218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c21244c5151cd81414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1a6114643e13351112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 508700400000050007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 56652c145111111289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5c11127315c4181182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000d00d000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 009000020450000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000060000d002, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3131729451519c2211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 51111bcdc18c122513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: c70000c00700000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 010270132012102010, Class:  1, CF:0.00275554, Len: 11, Fitness_tra: -12
Rule 92: 005111004e00102311, Class:  3, CF:0.727112, Len: 11, Fitness_tra: 0
Rule 93: 6000000000000c0000, Class:  2, CF:0.060196, Len:  2, Fitness_tra: 0
Rule 94: 10d744010000082110, Class:  0, CF:0.531504, Len: 10, Fitness_tra: 0
Rule 95: 00e080000000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00020c590d011000c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00000c0d098a8010a8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000ec0300000000420, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000000b00000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 00e9800000e0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.8962
------Result------
Miss_rate(tra)	:38.8962
Miss_rate(tst)	:45.8824
ARL				:4.19231

------Generation 70------
Rule  1: c00000000000000060, Class:  0, CF:0.259027, Len:  2, Fitness_tra: 36
Rule  2: 0000c0000000000400, Class:  2, CF:0.269289, Len:  2, Fitness_tra: 29
Rule  3: 0000000000000c0000, Class:  2, CF:0.215297, Len:  1, Fitness_tra: 22
Rule  4: 009000070000000000, Class:  1, CF:0.0319551, Len:  2, Fitness_tra: 21
Rule  5: 0e0000000000000000, Class:  3, CF:0.045614, Len:  1, Fitness_tra: 20
Rule  6: e00840000000000000, Class:  1, CF:0.807651, Len:  3, Fitness_tra: 19
Rule  7: 000000000000000003, Class:  2, CF:0.0459393, Len:  1, Fitness_tra: 16
Rule  8: 000000050000000000, Class:  0, CF:0.11075, Len:  1, Fitness_tra: 12
Rule  9: 00900b0000000000dc, Class:  3, CF:0.449037, Len:  4, Fitness_tra: 4
Rule 10: 00e070000000000500, Class:  1, CF:0.112409, Len:  3, Fitness_tra: 4
Rule 11: 00e000000000000003, Class:  2, CF:0.787571, Len:  2, Fitness_tra: 2
Rule 12: 00000b0002a000008d, Class:  0, CF:0.54912, Len:  5, Fitness_tra: 1
Rule 13: 0000b000e00e000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 14: c0070000000000c060, Class:  0, CF:0.588412, Len:  4, Fitness_tra: 1
Rule 15: 000080000000000000, Class:  0, CF:0.405263, Len:  1, Fitness_tra: 1
Rule 16: 000980000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 17: 00000c000000000008, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 18: c004007eb07b000000, Class:  0, CF:0.971524, Len:  7, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 003000000000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 211887c1821c12b811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 85214415212421c152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000020009cc002, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 000000073000000020, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 13122ccd298c8211c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000943000e00020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1dd8c2c11514181282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00f000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1918423191d1911159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000007000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 511d2b181d1114819d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000c0000500000050, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 16f8b1f43311681184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5e18111733591c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1851c14328442bc431, Class:  2, CF:0.314257, Len: 18, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 13651b11619332c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5222712e112b221814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2112471911c11cc511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 16114bfb19e63c2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 030d800c50000c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00a000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000000800c0080, Class:  0, CF:0.32746, Len:  3, Fitness_tra: 0
Rule 59: 91187b3219e1311814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 111274132212142118, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 363144126311182124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1212c7c2421841111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000c500d000c00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000000000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000b000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 933dc41c515d121218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c21244c5151cd81414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1a6114643e13351112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 508700400000050007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 56652c145111111289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5c11127315c4181182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000d00d000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 009000020450000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000060000d002, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3131729451519c2211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 51111bcdc18c122513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: c70000c00700000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 010270132012102010, Class:  1, CF:0.00275554, Len: 11, Fitness_tra: -12
Rule 92: 005111004e00102311, Class:  3, CF:0.727112, Len: 11, Fitness_tra: 0
Rule 93: 6000000000000c0000, Class:  2, CF:0.060196, Len:  2, Fitness_tra: 0
Rule 94: 10d744010000082110, Class:  0, CF:0.531504, Len: 10, Fitness_tra: 0
Rule 95: 00e080000000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00020c590d011000c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00000c0d098a8010a8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000ec0300000000420, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000000b00000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 00e9800000e0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.8962
------Result------
Miss_rate(tra)	:38.8962
Miss_rate(tst)	:45.8824
ARL				:4.19231

------Generation 80------
Rule  1: c00000000000000060, Class:  0, CF:0.259027, Len:  2, Fitness_tra: 36
Rule  2: 0000c0000000000400, Class:  2, CF:0.269289, Len:  2, Fitness_tra: 29
Rule  3: 0000000000000c0000, Class:  2, CF:0.215297, Len:  1, Fitness_tra: 22
Rule  4: 009000070000000000, Class:  1, CF:0.0319551, Len:  2, Fitness_tra: 21
Rule  5: 0e0000000000000000, Class:  3, CF:0.045614, Len:  1, Fitness_tra: 20
Rule  6: e00840000000000000, Class:  1, CF:0.807651, Len:  3, Fitness_tra: 19
Rule  7: 000000000000000003, Class:  2, CF:0.0459393, Len:  1, Fitness_tra: 16
Rule  8: 000000050000000000, Class:  0, CF:0.11075, Len:  1, Fitness_tra: 12
Rule  9: 00900b0000000000dc, Class:  3, CF:0.449037, Len:  4, Fitness_tra: 4
Rule 10: 00e070000000000500, Class:  1, CF:0.112409, Len:  3, Fitness_tra: 4
Rule 11: 00e000000000000003, Class:  2, CF:0.787571, Len:  2, Fitness_tra: 2
Rule 12: 00000b0002a000008d, Class:  0, CF:0.54912, Len:  5, Fitness_tra: 1
Rule 13: 0000b000e00e000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 14: c0070000000000c060, Class:  0, CF:0.588412, Len:  4, Fitness_tra: 1
Rule 15: 000080000000000000, Class:  0, CF:0.405263, Len:  1, Fitness_tra: 1
Rule 16: 000980000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 17: 00000c000000000008, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 18: c004007eb07b000000, Class:  0, CF:0.971524, Len:  7, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 003000000000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 211887c1821c12b811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 85214415212421c152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000020009cc002, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 000000073000000020, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 13122ccd298c8211c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000943000e00020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1dd8c2c11514181282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00f000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1918423191d1911159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000007000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 511d2b181d1114819d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000c0000500000050, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 16f8b1f43311681184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5e18111733591c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1851c14328442bc431, Class:  2, CF:0.314257, Len: 18, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 13651b11619332c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5222712e112b221814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2112471911c11cc511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 16114bfb19e63c2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 030d800c50000c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00a000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000000800c0080, Class:  0, CF:0.32746, Len:  3, Fitness_tra: 0
Rule 59: 91187b3219e1311814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 111274132212142118, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 363144126311182124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1212c7c2421841111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000c500d000c00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000000000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000b000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 933dc41c515d121218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c21244c5151cd81414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1a6114643e13351112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 508700400000050007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 56652c145111111289, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5c11127315c4181182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000d00d000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 009000020450000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000060000d002, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3131729451519c2211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 51111bcdc18c122513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: c70000c00700000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 010270132012102010, Class:  1, CF:0.00275554, Len: 11, Fitness_tra: -12
Rule 92: 005111004e00102311, Class:  3, CF:0.727112, Len: 11, Fitness_tra: 0
Rule 93: 6000000000000c0000, Class:  2, CF:0.060196, Len:  2, Fitness_tra: 0
Rule 94: 10d744010000082110, Class:  0, CF:0.531504, Len: 10, Fitness_tra: 0
Rule 95: 00e080000000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00020c590d011000c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00000c0d098a8010a8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000ec0300000000420, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000000b00000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 00e9800000e0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.8962
------Result------
Miss_rate(tra)	:38.8962
Miss_rate(tst)	:45.8824
ARL				:4.19231

------Generation 90------
Rule  1: c00000000000000060, Class:  0, CF:0.259027, Len:  2, Fitness_tra: 36
Rule  2: 0000c0000000000400, Class:  2, CF:0.269289, Len:  2, Fitness_tra: 11
Rule  3: 0000000000000c0000, Class:  2, CF:0.215297, Len:  1, Fitness_tra: 20
Rule  4: 009000070000000000, Class:  1, CF:0.0319551, Len:  2, Fitness_tra: 21
Rule  5: 0e0000000000000000, Class:  3, CF:0.045614, Len:  1, Fitness_tra: 19
Rule  6: e00840000000000000, Class:  1, CF:0.807651, Len:  3, Fitness_tra: 19
Rule  7: 000000000000000003, Class:  2, CF:0.0459393, Len:  1, Fitness_tra: 6
Rule  8: 000000050000000000, Class:  0, CF:0.11075, Len:  1, Fitness_tra: 13
Rule  9: 00900b0000000000dc, Class:  3, CF:0.449037, Len:  4, Fitness_tra: 4
Rule 10: 00e070000000000500, Class:  1, CF:0.112409, Len:  3, Fitness_tra: 4
Rule 11: 00e000000000000003, Class:  2, CF:0.787571, Len:  2, Fitness_tra: 2
Rule 12: 00000b0002a000008d, Class:  0, CF:0.54912, Len:  5, Fitness_tra: 2
Rule 13: 0000b000e00e000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 14: c0070000000000c060, Class:  0, CF:0.588412, Len:  4, Fitness_tra: 1
Rule 15: 000080000000000000, Class:  0, CF:0.405263, Len:  1, Fitness_tra: 1
Rule 16: 000980000000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 17: 00000c000000000008, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 18: c004007eb07b000000, Class:  0, CF:0.971524, Len:  7, Fitness_tra: 0
Rule 19: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 003000000000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 211887c1821c12b811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 85214415212421c152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000020009cc002, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 26: 000000073000000020, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 13122ccd298c8211c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000943000e00020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1dd8c2c11514181282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00f000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1918423191d1911159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000007000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 511d2b181d1114819d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000c0000500000050, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 16f8b1f43311681184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5e18111733591c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1851c14328442bc431, Class:  2, CF:0.314257, Len: 18, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 13651b11619332c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5222712e112b221814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2112471911c11cc511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 16114bfb19e63c2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 030d800c50000c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 00a000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000000800c0080, Class:  0, CF:0.32746, Len:  3, Fitness_tra: 0
Rule 59: 91187b3219e1311814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 111274132212142118, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 363144126311182124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1212c7c2421841111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000c500d000c00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00000000000000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 00000b000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 933dc41c515d121218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c21244c5151cd81414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1a6114643e13351112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
