------Generation 0------
Rule  1: 551222112311d41212, Class:  2, CF:0.183768, Len: 18, Fitness_tra: 0
Rule 47: 02000c0040400c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1212248581c84771e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000002000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: c18114cd25c2818244, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000900, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8552128141c2dc1188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5d158b181182d11213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 551222112311d41212, Class:  2, CF:0.183768, Len: 18, Fitness_tra: 0
Rule 59: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 50e000000000080002, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 61: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 181b112911811c4214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 333124349193611112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000c005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 135112c1c1441c7181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d00000000800000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 09000c0009000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 005000000000000030, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 002000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 136221923155111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 155114851581582712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 002080004000000000, Class:  0, CF:0.50507, Len:  3, Fitness_tra: 0
Rule 76: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 8811141512c1121515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1911111d23c21c2228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000002000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00e08c0040440c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 215474211522144111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 12510200c000100100, Class:  3, CF:0.0623504, Len:  8, Fitness_tra: -2
Rule 92: 000000003000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 600000000000000078, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 5c00000000b0087000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000602005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 600000000000800000, Class:  2, CF:0.765679, Len:  2, Fitness_tra: 28
Rule 98: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000000003000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000003000000902, Class:  1, CF:0.0776933, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:41.2073
------Result------
Miss_rate(tra)	:41.2073
Miss_rate(tst)	:46.4286
ARL				:5.5

------Generation 70------
Rule  1: 000070004000000006, Class:  2, CF:0.632315, Len:  3, Fitness_tra: 12
Rule  2: c08000000000000060, Class:  0, CF:0.55019, Len:  3, Fitness_tra: 27
Rule  3: 09000000000d000032, Class:  3, CF:0.244985, Len:  4, Fitness_tra: 27
Rule  4: 0000000d0000000000, Class:  0, CF:0.0236153, Len:  1, Fitness_tra: 23
Rule  5: 500000000080800000, Class:  1, CF:0.0527753, Len:  3, Fitness_tra: 13
Rule  6: 0000c0000004000002, Class:  2, CF:0.277247, Len:  3, Fitness_tra: 24
Rule  7: 000c00000000009088, Class:  1, CF:0.650742, Len:  4, Fitness_tra: 11
Rule  8: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 10
Rule  9: 0000000000000c0000, Class:  2, CF:0.219373, Len:  1, Fitness_tra: 1
Rule 10: 000000000d000c0030, Class:  2, CF:0.903823, Len:  3, Fitness_tra: 5
Rule 11: a006000d0000000000, Class:  3, CF:0.16802, Len:  3, Fitness_tra: 5
Rule 12: c00000000000000060, Class:  0, CF:0.236332, Len:  2, Fitness_tra: 4
Rule 13: 00000c003000000003, Class:  2, CF:  1, Len:  3, Fitness_tra: 3
Rule 14: 000080000000000003, Class:  2, CF:0.583003, Len:  2, Fitness_tra: 2
Rule 15: 06e000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 16: 400009000090000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 17: 0c020010201d001012, Class:  3, CF:0.0365359, Len:  9, Fitness_tra: 0
Rule 18: 139441431812121122, Class:  1, CF:0.204562, Len: 18, Fitness_tra: 0
Rule 19: d00000000300500000, Class:  1, CF:0.647153, Len:  3, Fitness_tra: 0
Rule 20: 008080004000000000, Class:  0, CF:0.760806, Len:  3, Fitness_tra: 1
Rule 21: 402080000000000000, Class:  0, CF:0.590141, Len:  3, Fitness_tra: 1
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c004007e707b000000, Class:  0, CF:0.777974, Len:  7, Fitness_tra: 0
Rule 26: e1351431e111112154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000e03000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 002080004000000000, Class:  0, CF:0.50507, Len:  3, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000080000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 52d5c2c1c42c212113, Class:  2, CF:0.471977, Len: 18, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000000000008c, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 255c17298521d11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 600000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 8112122d2521581112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 42: 00908b082000080092, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12888215c18c1c1519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 188441431812121122, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000c000000080000, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 47: 02000c0040400c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1212248581c84771e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000002000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: c18114cd25c2818244, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000900, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8552128141c2dc1188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5d158b181182d11213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 551222112311d41212, Class:  2, CF:0.183768, Len: 18, Fitness_tra: 0
Rule 59: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 50e000000000080002, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 61: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 181b112911811c4214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 333124349193611112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000c005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 135112c1c1441c7181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d00000000800000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 09000c0009000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 005000000000000030, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 002000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 136221923155111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 155114851581582712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 002080004000000000, Class:  0, CF:0.50507, Len:  3, Fitness_tra: 0
Rule 76: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 8811141512c1121515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1911111d23c21c2228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000002000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00e08c0040440c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 215474211522144111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 12510200c000100100, Class:  3, CF:0.0623504, Len:  8, Fitness_tra: -2
Rule 92: 000000003000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 600000000000000078, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 5c00000000b0087000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000602005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 600000000000800000, Class:  2, CF:0.765679, Len:  2, Fitness_tra: 28
Rule 98: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000000003000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000003000000902, Class:  1, CF:0.0776933, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:41.2073
------Result------
Miss_rate(tra)	:41.2073
Miss_rate(tst)	:46.4286
ARL				:5.5

------Generation 80------
Rule  1: 000070004000000006, Class:  2, CF:0.632315, Len:  3, Fitness_tra: 12
Rule  2: c08000000000000060, Class:  0, CF:0.55019, Len:  3, Fitness_tra: 27
Rule  3: 09000000000d000032, Class:  3, CF:0.244985, Len:  4, Fitness_tra: 27
Rule  4: 0000000d0000000000, Class:  0, CF:0.0236153, Len:  1, Fitness_tra: 23
Rule  5: 500000000080800000, Class:  1, CF:0.0527753, Len:  3, Fitness_tra: 13
Rule  6: 0000c0000004000002, Class:  2, CF:0.277247, Len:  3, Fitness_tra: 24
Rule  7: 000c00000000009088, Class:  1, CF:0.650742, Len:  4, Fitness_tra: 11
Rule  8: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 10
Rule  9: 0000000000000c0000, Class:  2, CF:0.219373, Len:  1, Fitness_tra: 1
Rule 10: 000000000d000c0030, Class:  2, CF:0.903823, Len:  3, Fitness_tra: 5
Rule 11: a006000d0000000000, Class:  3, CF:0.16802, Len:  3, Fitness_tra: 5
Rule 12: c00000000000000060, Class:  0, CF:0.236332, Len:  2, Fitness_tra: 4
Rule 13: 00000c003000000003, Class:  2, CF:  1, Len:  3, Fitness_tra: 3
Rule 14: 000080000000000003, Class:  2, CF:0.583003, Len:  2, Fitness_tra: 2
Rule 15: 06e000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 16: 400009000090000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 17: 0c020010201d001012, Class:  3, CF:0.0365359, Len:  9, Fitness_tra: 0
Rule 18: 139441431812121122, Class:  1, CF:0.204562, Len: 18, Fitness_tra: 0
Rule 19: d00000000300500000, Class:  1, CF:0.647153, Len:  3, Fitness_tra: 0
Rule 20: 008080004000000000, Class:  0, CF:0.760806, Len:  3, Fitness_tra: 1
Rule 21: 402080000000000000, Class:  0, CF:0.590141, Len:  3, Fitness_tra: 1
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c004007e707b000000, Class:  0, CF:0.777974, Len:  7, Fitness_tra: 0
Rule 26: e1351431e111112154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000e03000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 002080004000000000, Class:  0, CF:0.50507, Len:  3, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000080000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 52d5c2c1c42c212113, Class:  2, CF:0.471977, Len: 18, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000000000008c, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 255c17298521d11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 600000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 8112122d2521581112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 42: 00908b082000080092, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12888215c18c1c1519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 188441431812121122, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000c000000080000, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 47: 02000c0040400c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1212248581c84771e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000002000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: c18114cd25c2818244, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000900, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8552128141c2dc1188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5d158b181182d11213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 551222112311d41212, Class:  2, CF:0.183768, Len: 18, Fitness_tra: 0
Rule 59: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 50e000000000080002, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 61: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 181b112911811c4214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 333124349193611112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000c005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 135112c1c1441c7181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d00000000800000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 09000c0009000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 005000000000000030, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 002000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 136221923155111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 155114851581582712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 002080004000000000, Class:  0, CF:0.50507, Len:  3, Fitness_tra: 0
Rule 76: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 8811141512c1121515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1911111d23c21c2228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000002000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00e08c0040440c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 215474211522144111, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 12510200c000100100, Class:  3, CF:0.0623504, Len:  8, Fitness_tra: -2
Rule 92: 000000003000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 600000000000000078, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 5c00000000b0087000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000602005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 600000000000800000, Class:  2, CF:0.765679, Len:  2, Fitness_tra: 28
Rule 98: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000000003000000003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000003000000902, Class:  1, CF:0.0776933, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:41.2073
------Result------
Miss_rate(tra)	:41.2073
Miss_rate(tst)	:46.4286
ARL				:5.5

------Generation 90------
Rule  1: 000070004000000006, Class:  2, CF:0.632315, Len:  3, Fitness_tra: 12
Rule  2: c08000000000000060, Class:  0, CF:0.55019, Len:  3, Fitness_tra: 27
Rule  3: 09000000000d000032, Class:  3, CF:0.244985, Len:  4, Fitness_tra: 27
Rule  4: 0000000d0000000000, Class:  0, CF:0.0236153, Len:  1, Fitness_tra: 23
Rule  5: 500000000080800000, Class:  1, CF:0.0527753, Len:  3, Fitness_tra: 13
Rule  6: 0000c0000004000002, Class:  2, CF:0.277247, Len:  3, Fitness_tra: 24
Rule  7: 000c00000000009088, Class:  1, CF:0.650742, Len:  4, Fitness_tra: 11
Rule  8: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 10
Rule  9: 0000000000000c0000, Class:  2, CF:0.219373, Len:  1, Fitness_tra: 1
Rule 10: 000000000d000c0030, Class:  2, CF:0.903823, Len:  3, Fitness_tra: 5
Rule 11: a006000d0000000000, Class:  3, CF:0.16802, Len:  3, Fitness_tra: 5
Rule 12: c00000000000000060, Class:  0, CF:0.236332, Len:  2, Fitness_tra: 4
Rule 13: 00000c003000000003, Class:  2, CF:  1, Len:  3, Fitness_tra: 3
Rule 14: 000080000000000003, Class:  2, CF:0.583003, Len:  2, Fitness_tra: 2
Rule 15: 06e000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 16: 400009000090000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 2
Rule 17: 0c020010201d001012, Class:  3, CF:0.0365359, Len:  9, Fitness_tra: 0
Rule 18: 139441431812121122, Class:  1, CF:0.204562, Len: 18, Fitness_tra: 0
Rule 19: d00000000300500000, Class:  1, CF:0.647153, Len:  3, Fitness_tra: 0
Rule 20: 008080004000000000, Class:  0, CF:0.760806, Len:  3, Fitness_tra: 1
Rule 21: 402080000000000000, Class:  0, CF:0.590141, Len:  3, Fitness_tra: 1
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c004007e707b000000, Class:  0, CF:0.777974, Len:  7, Fitness_tra: 0
Rule 26: e1351431e111112154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000e03000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 002080004000000000, Class:  0, CF:0.50507, Len:  3, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000080000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 52d5c2c1c42c212113, Class:  2, CF:0.471977, Len: 18, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000000000008c, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 255c17298521d11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 600000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 8112122d2521581112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 42: 00908b082000080092, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12888215c18c1c1519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 188441431812121122, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000c000000080000, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 47: 02000c0040400c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1212248581c84771e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000002000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: c18114cd25c2818244, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
