------Generation 0------
Rule  1: 52122425c4c27211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 0000c0000000000b00, Class:  2, CF:0.221351, Len:  2, Fitness_tra: 15
Rule  5: 000000000d000c0030, Class:  2, CF:0.788133, Len:  3, Fitness_tra: 21
Rule  6: c00000102500800102, Class:  3, CF:0.323011, Len:  7, Fitness_tra: 16
Rule  7: 0030c0000000000000, Class:  2, CF:0.610759, Len:  2, Fitness_tra: 4
Rule  8: e00000000500000003, Class:  2, CF:  1, Len:  3, Fitness_tra: 4
Rule  9: 0000000b000e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 2
Rule 10: 0c000c000700c00000, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 11: 000080000000000000, Class:  0, CF:0.343023, Len:  1, Fitness_tra: 1
Rule 12: 00000c000040000000, Class:  2, CF:0.465639, Len:  2, Fitness_tra: 1
Rule 13: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 51511b125188172131, Class:  1, CF:0.101069, Len: 18, Fitness_tra: -1
Rule 15: 000000005000c00000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: d131142915221121e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: d00000000000000200, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: c004007eb077000000, Class:  0, CF:0.839067, Len:  7, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 28114243218428c174, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 000070004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3161b7173e111c1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 52122425c4c27211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 821414cd12c215221b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00005b004200000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00a000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 9365223be391312511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5154142315221c1412, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 40: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: e00000003000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 53d44c1115cc522125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000c00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 044000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000c004040003000, Class:  2, CF:0.733602, Len:  4, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000080d2, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 6631741261131c51c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 581421894582552214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 55e00b000000580008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 51921b1c5d825c2291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1455c4828ccc7741e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: d511122d22cc121113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 818b7281152c852412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1d528c1dc58118181d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 03000c0003000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1365213c11131211d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 08d00000080000cc00, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11d111c11514182221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 000000005000000900, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 511887821181217215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000c000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00a000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 81172b2115c8184244, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 003000000000070003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 870000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 7000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000c00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000c0d000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00200b000000000508, Class:  1, CF:0.0285491, Len:  4, Fitness_tra: -2
Rule 88: 0c00b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 3251128111284125e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 801000211508070200, Class:  3, CF:0.095301, Len:  9, Fitness_tra: 0
Rule 92: 3061000b301e000012, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000b0000060000002, Class:  0, CF:0.0353847, Len:  3, Fitness_tra: -95
Rule 94: 016107100e001c0012, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0400700003000c0000, Class:  2, CF:0.0560384, Len:  4, Fitness_tra: 0
Rule 96: 811b722d25cc151413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000102000800b00, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 005010230002101410, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000000000010400000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000100080512000000, Class:  0, CF:0.997588, Len:  5, Fitness_tra: 41
------Current------
Miss_rate(tra)	:47.2441
------Result------
Miss_rate(tra)	:47.2441
Miss_rate(tst)	:38.0952
ARL				:6.625

------Generation 100------
Rule  1: 0400000000007c0000, Class:  2, CF:0.252369, Len:  3, Fitness_tra: 35
Rule  2: e00240000000000000, Class:  1, CF:0.701899, Len:  3, Fitness_tra: 26
Rule  3: 000000090000000000, Class:  0, CF:0.205027, Len:  1, Fitness_tra: 21
Rule  4: 0000c0000000000b00, Class:  2, CF:0.221351, Len:  2, Fitness_tra: 15
Rule  5: 000000000d000c0030, Class:  2, CF:0.788133, Len:  3, Fitness_tra: 21
Rule  6: c00000102500800102, Class:  3, CF:0.323011, Len:  7, Fitness_tra: 16
Rule  7: 0030c0000000000000, Class:  2, CF:0.610759, Len:  2, Fitness_tra: 4
Rule  8: e00000000500000003, Class:  2, CF:  1, Len:  3, Fitness_tra: 4
Rule  9: 0000000b000e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 2
Rule 10: 0c000c000700c00000, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 11: 000080000000000000, Class:  0, CF:0.343023, Len:  1, Fitness_tra: 1
Rule 12: 00000c000040000000, Class:  2, CF:0.465639, Len:  2, Fitness_tra: 1
Rule 13: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 51511b125188172131, Class:  1, CF:0.101069, Len: 18, Fitness_tra: -1
Rule 15: 000000005000c00000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: d131142915221121e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: d00000000000000200, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: c004007eb077000000, Class:  0, CF:0.839067, Len:  7, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 28114243218428c174, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 000070004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3161b7173e111c1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 52122425c4c27211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 821414cd12c215221b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00005b004200000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00a000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 9365223be391312511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5154142315221c1412, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 40: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: e00000003000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 53d44c1115cc522125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000c00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 044000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000c004040003000, Class:  2, CF:0.733602, Len:  4, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000080d2, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 6631741261131c51c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 581421894582552214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 55e00b000000580008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 51921b1c5d825c2291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1455c4828ccc7741e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: d511122d22cc121113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 818b7281152c852412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1d528c1dc58118181d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 03000c0003000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1365213c11131211d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 08d00000080000cc00, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11d111c11514182221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 000000005000000900, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 511887821181217215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000c000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00a000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 81172b2115c8184244, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 003000000000070003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 870000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 7000000000000000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000c00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000c0d000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00200b000000000508, Class:  1, CF:0.0285491, Len:  4, Fitness_tra: -2
Rule 88: 0c00b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 3251128111284125e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 801000211508070200, Class:  3, CF:0.095301, Len:  9, Fitness_tra: 0
Rule 92: 3061000b301e000012, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000b0000060000002, Class:  0, CF:0.0353847, Len:  3, Fitness_tra: -95
Rule 94: 016107100e001c0012, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0400700003000c0000, Class:  2, CF:0.0560384, Len:  4, Fitness_tra: 0
Rule 96: 811b722d25cc151413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000102000800b00, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 005010230002101410, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000000000010400000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000100080512000000, Class:  0, CF:0.997588, Len:  5, Fitness_tra: 41
------Current------
Miss_rate(tra)	:47.2441
------Result------
Miss_rate(tra)	:47.2441
Miss_rate(tst)	:38.0952
ARL				:6.625

------Generation 200------
Rule  1: 000100080512000000, Class:  0, CF:0.997588, Len:  5, Fitness_tra: 37
Rule  2: 0400000000007c0000, Class:  2, CF:0.252369, Len:  3, Fitness_tra: 24
Rule  3: e00240000000000000, Class:  1, CF:0.701899, Len:  3, Fitness_tra: 4
Rule  4: 000000090000000000, Class:  0, CF:0.205027, Len:  1, Fitness_tra: 10
Rule  5: 000000000d000c0030, Class:  2, CF:0.788133, Len:  3, Fitness_tra: 19
Rule  6: 0000c0000000000b00, Class:  2, CF:0.221351, Len:  2, Fitness_tra: 19
Rule  7: c00000102500800102, Class:  3, CF:0.323011, Len:  7, Fitness_tra: 12
Rule  8: 0030c0000000000000, Class:  2, CF:0.610759, Len:  2, Fitness_tra: 4
Rule  9: e00000000500000003, Class:  2, CF:  1, Len:  3, Fitness_tra: 4
Rule 10: 0000000b000e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 2
Rule 11: 000080000000000000, Class:  0, CF:0.343023, Len:  1, Fitness_tra: 1
Rule 12: 00000c000040000000, Class:  2, CF:0.465639, Len:  2, Fitness_tra: 1
Rule 13: 0c000c000700c00000, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 14: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000005000c00000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: d131142915221121e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: d00000000000000200, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: c004007eb077000000, Class:  0, CF:0.839067, Len:  7, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 003000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 28114243218428c174, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 000070004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3161b7173e111c1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 52122425c4c27211e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 821414cd12c215221b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00005b004200000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00a000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 9365223be391312511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5154142315221c1412, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 40: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: e00000003000000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 53d44c1115cc522125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000c00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 044000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000c004040003000, Class:  2, CF:0.733602, Len:  4, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000000080d2, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 6631741261131c51c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 581421894582552214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 55e00b000000580008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 51921b1c5d825c2291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1455c4828ccc7741e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: d511122d22cc121113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 818b7281152c852412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1d528c1dc58118181d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 03000c0003000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1365213c11131211d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 08d00000080000cc00, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11d111c11514182221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 000000005000000900, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 511887821181217215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000c000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00a000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 81172b2115c8184244, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 78: 003000000000070003, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 870000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000004000005000, Class:  1, CF:0.221695, Len:  2, Fitness_tra: -14
Rule 83: 111121c942c45c8821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000080000000000000, Class:  0, CF:0.343023, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000b000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 50e00000000008000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000008000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000003000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0400700000000c0000, Class:  2, CF:0.510289, Len:  3, Fitness_tra: 17
Rule 92: 0000000c000d0080d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00000c000720000000, Class:  2, CF:0.439707, Len:  3, Fitness_tra: 0
Rule 94: 0000000d3000000002, Class:  0, CF:0.238969, Len:  3, Fitness_tra: -16
Rule 95: 50e00000000007000d, Class:  1, CF:0.542712, Len:  4, Fitness_tra: 16
Rule 96: d411002d020c120003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00000001100c002400, Class:  1, CF:0.0217088, Len:  5, Fitness_tra: -21
Rule 98: 500010100a020c0231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000000c030d700000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 005000d00000000100, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:46.063
------Result------
Miss_rate(tra)	:46.063
Miss_rate(tst)	:34.5238
ARL				:5.64

------Generation 300------
Rule  1: 000100080512000000, Class:  0, CF:0.997588, Len:  5, Fitness_tra: 42
Rule  2: 0400000000007c0000, Class:  2, CF:0.252369, Len:  3, Fitness_tra: 22
Rule  3: 50e00000000007000d, Class:  1, CF:0.542712, Len:  4, Fitness_tra: 24
Rule  4: 000000090000000000, Class:  0, CF:0.205027, Len:  1, Fitness_tra: 23
Rule  5: 000000000d000c0030, Class:  2, CF:0.788133, Len:  3, Fitness_tra: 19
Rule  6: c00000102500800102, Class:  3, CF:0.323011, Len:  7, Fitness_tra: 18
Rule  7: 0000c0000000000b00, Class:  2, CF:0.221351, Len:  2, Fitness_tra: 18
Rule  8: 0400700000000c0000, Class:  2, CF:0.510289, Len:  3, Fitness_tra: 15
Rule  9: e00240000000000000, Class:  1, CF:0.701899, Len:  3, Fitness_tra: 9
Rule 10: 0030c0000000000000, Class:  2, CF:0.610759, Len:  2, Fitness_tra: 5
