------Generation 0------
Rule  1: d00b00000000000007, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 080080000000800005, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 86: c818111d2542584121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 51dc228d25182c2125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: d0800b0040000c0000, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 89: 000000000000080502, Class:  2, CF:0.810585, Len:  3, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000003000303009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 042c07c302210240c2, Class:  1, CF:0.0886557, Len: 13, Fitness_tra: -24
Rule 93: 5112b42c57c1215185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000000000000d00c00, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 6cd00c520008000070, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000006006c0000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0000000e0000000000, Class:  0, CF:0.274627, Len:  0, Fitness_tra: 0
Rule 99: 7120b50c2721525cc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 25000c010000081020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:46.1942
------Result------
Miss_rate(tra)	:46.1942
Miss_rate(tst)	:40.4762
ARL				:5.69231

------Generation 90------
Rule  1: 000000000000000006, Class:  2, CF:0.139576, Len:  1, Fitness_tra: 38
Rule  2: 0000000d0000000300, Class:  0, CF:0.163004, Len:  2, Fitness_tra: 21
Rule  3: 0000c0000000000000, Class:  2, CF:0.274696, Len:  1, Fitness_tra: 17
Rule  4: e00000000000000000, Class:  1, CF:0.52381, Len:  1, Fitness_tra: 15
Rule  5: c0000000000000c060, Class:  0, CF:0.488147, Len:  3, Fitness_tra: 13
Rule  6: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 11
Rule  7: 0000000e0000000000, Class:  0, CF:0.274627, Len:  1, Fitness_tra: 9
Rule  8: 00c0c0000000000b00, Class:  2, CF:0.419016, Len:  3, Fitness_tra: 8
Rule  9: 000008000000000000, Class:  0, CF:0.578947, Len:  1, Fitness_tra: 4
Rule 10: 000000000000000e00, Class:  1, CF:0.168142, Len:  1, Fitness_tra: 4
Rule 11: 00000c000000000000, Class:  2, CF:  1, Len:  1, Fitness_tra: 3
Rule 12: 0ed722208d00001011, Class:  3, CF:0.264793, Len: 11, Fitness_tra: 16
Rule 13: 48844723151c221812, Class:  3, CF:0.0168334, Len: 18, Fitness_tra: 1
Rule 14: d0800b0040000c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 1
Rule 15: 00000000d000000005, Class:  1, CF:0.370629, Len:  2, Fitness_tra: 1
Rule 16: 000000080080000090, Class:  3, CF:  1, Len:  3, Fitness_tra: 1
Rule 17: 012000cd1200101110, Class:  0, CF:0.141208, Len: 10, Fitness_tra: 1
Rule 18: 60000c003000000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 19: 900000000000000000, Class:  1, CF:0.256881, Len:  1, Fitness_tra: 0
Rule 20: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00500b000d00080000, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 030000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 121887c54181171111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000c003000000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 51574779451b181251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0cd580520008000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 213284cd81c1842521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000900000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 151417c51128d21442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 15dc278d81c2112542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00300c0005005c0020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 25112c812111581121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000000000805, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0d000c000d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1214b4252844182121, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 188442b31c1b221411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000b000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5112242c1152114291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5112b42c1150315090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 82224bcd12cc1c1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2111111948241414e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 55511c11894111c8c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 45d722238522d81211, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 9131b4123391122121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000000000400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00e080004040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000600000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00e000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000000000300, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 2514412d82c41c71c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000004044000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00000000008c000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000c00000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 213c1111c12414c525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c811112d281158187b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: d000c0000000400000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000b000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 040b007074bb400000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000300, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000009, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00008c0040440c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 080080000000800005, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 86: c818111d2542584121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 51dc228d25182c2125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: d0800b0040000c0000, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 89: 000000000000080502, Class:  2, CF:0.810585, Len:  3, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000003000303009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 042c07c302210240c2, Class:  1, CF:0.0886557, Len: 13, Fitness_tra: -24
Rule 93: 5112b42c57c1215185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000000000000d00c00, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 6cd00c520008000070, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000006006c0000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0000000e0000000000, Class:  0, CF:0.274627, Len:  0, Fitness_tra: 0
Rule 99: 7120b50c2721525cc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 25000c010000081020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:46.1942
------Result------
Miss_rate(tra)	:46.1942
Miss_rate(tst)	:40.4762
ARL				:5.69231

------Generation 100------
Rule  1: 000000000000000006, Class:  2, CF:0.139576, Len:  1, Fitness_tra: 38
Rule  2: 0000000d0000000300, Class:  0, CF:0.163004, Len:  2, Fitness_tra: 21
Rule  3: 0000c0000000000000, Class:  2, CF:0.274696, Len:  1, Fitness_tra: 17
Rule  4: e00000000000000000, Class:  1, CF:0.52381, Len:  1, Fitness_tra: 15
Rule  5: c0000000000000c060, Class:  0, CF:0.488147, Len:  3, Fitness_tra: 13
Rule  6: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 11
Rule  7: 0000000e0000000000, Class:  0, CF:0.274627, Len:  1, Fitness_tra: 9
Rule  8: 00c0c0000000000b00, Class:  2, CF:0.419016, Len:  3, Fitness_tra: 8
Rule  9: 000008000000000000, Class:  0, CF:0.578947, Len:  1, Fitness_tra: 4
Rule 10: 000000000000000e00, Class:  1, CF:0.168142, Len:  1, Fitness_tra: 4
Rule 11: 00000c000000000000, Class:  2, CF:  1, Len:  1, Fitness_tra: 3
Rule 12: 0ed722208d00001011, Class:  3, CF:0.264793, Len: 11, Fitness_tra: 16
Rule 13: 48844723151c221812, Class:  3, CF:0.0168334, Len: 18, Fitness_tra: 1
Rule 14: d0800b0040000c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 1
Rule 15: 00000000d000000005, Class:  1, CF:0.370629, Len:  2, Fitness_tra: 1
Rule 16: 000000080080000090, Class:  3, CF:  1, Len:  3, Fitness_tra: 1
Rule 17: 012000cd1200101110, Class:  0, CF:0.141208, Len: 10, Fitness_tra: 1
Rule 18: 60000c003000000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 19: 900000000000000000, Class:  1, CF:0.256881, Len:  1, Fitness_tra: 0
Rule 20: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00500b000d00080000, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 030000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 121887c54181171111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000c003000000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 51574779451b181251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0cd580520008000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 213284cd81c1842521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000900000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 151417c51128d21442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 15dc278d81c2112542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00300c0005005c0020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 25112c812111581121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000000000805, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0d000c000d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1214b4252844182121, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 188442b31c1b221411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000b000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5112242c1152114291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5112b42c1150315090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 82224bcd12cc1c1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2111111948241414e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 55511c11894111c8c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 45d722238522d81211, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 9131b4123391122121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000000000400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00e080004040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000600000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00e000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000000000300, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 2514412d82c41c71c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000004044000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00000000008c000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000c00000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 213c1111c12414c525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c811112d281158187b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: d000c0000000400000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000b000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 040b007074bb400000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000300, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000009, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00008c0040440c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 080080000000800005, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 86: c818111d2542584121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 51dc228d25182c2125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: d0800b0040000c0000, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 89: 000000000000080502, Class:  2, CF:0.810585, Len:  3, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000003000303009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 042c07c302210240c2, Class:  1, CF:0.0886557, Len: 13, Fitness_tra: -24
Rule 93: 5112b42c57c1215185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000000000000d00c00, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 6cd00c520008000070, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000006006c0000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0000000e0000000000, Class:  0, CF:0.274627, Len:  0, Fitness_tra: 0
Rule 99: 7120b50c2721525cc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 25000c010000081020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:46.1942
------Result------
Miss_rate(tra)	:46.1942
Miss_rate(tst)	:40.4762
ARL				:5.69231

------Generation 200------
Rule  1: 000000000000000006, Class:  2, CF:0.139576, Len:  1, Fitness_tra: 38
Rule  2: 0000000d0000000300, Class:  0, CF:0.163004, Len:  2, Fitness_tra: 21
Rule  3: 0ed722208d00001011, Class:  3, CF:0.264793, Len: 11, Fitness_tra: 0
Rule  4: e00000000004000000, Class:  1, CF:0.767828, Len:  2, Fitness_tra: 14
Rule  5: c0000000000000c060, Class:  0, CF:0.488147, Len:  3, Fitness_tra: 14
Rule  6: 0000c0000000000000, Class:  2, CF:0.274696, Len:  1, Fitness_tra: 11
Rule  7: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 11
Rule  8: 0000000e0000000000, Class:  0, CF:0.274627, Len:  1, Fitness_tra: 9
Rule  9: 00c0c0000000000b00, Class:  2, CF:0.419016, Len:  3, Fitness_tra: 7
Rule 10: c0700000c000000000, Class:  2, CF:0.601027, Len:  3, Fitness_tra: 7
Rule 11: 000000000000000e00, Class:  1, CF:0.168142, Len:  1, Fitness_tra: 4
Rule 12: 00000c000000000000, Class:  2, CF:  1, Len:  1, Fitness_tra: 3
Rule 13: 00000d000000000000, Class:  0, CF:0.73913, Len:  1, Fitness_tra: 3
Rule 14: 000c00000000009088, Class:  1, CF:0.671781, Len:  4, Fitness_tra: 4
Rule 15: 48844723151c221812, Class:  3, CF:0.0168334, Len: 18, Fitness_tra: 1
Rule 16: 00000000d000000005, Class:  1, CF:0.370629, Len:  2, Fitness_tra: 1
Rule 17: 60e000000008000000, Class:  3, CF:  1, Len:  3, Fitness_tra: 1
Rule 18: 000000080080000090, Class:  3, CF:  1, Len:  3, Fitness_tra: 0
Rule 19: 900000000000000000, Class:  1, CF:0.256881, Len:  1, Fitness_tra: 0
Rule 20: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00500b000d00080000, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 030000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 121887c54181171111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000c003000000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 51574779451b181251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0cd580520008000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 213284cd81c1842521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000900000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 151417c51128d21442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 15dc278d81c2112542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00300c0005005c0020, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 25112c812111581121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000000000805, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0d000c000d00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1214b4252844182121, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 49: 188442b31c1b221411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000b000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 008000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5112242c1152114291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5112b42c1150315090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 82224bcd12cc1c1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2111111948241414e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 55511c11894111c8c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 45d722238522d81211, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 65: 9131b4123391122121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000000000400, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00e080004040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000600000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00e000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000000000300, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 2514412d82c41c71c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000004044000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00000000008c000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000c00000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 213c1111c12414c525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c811112d281158187b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 77: d000c0000000400000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000b000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 040b007074bb400000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000000000d00, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000004000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000c00000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 115112c3121c121221, Class:  3, CF:0.0328984, Len: 18, Fitness_tra: -6
Rule 86: 00900b000d00500092, Class:  3, CF:  1, Len:  6, Fitness_tra: 0
Rule 87: 070000004044b00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000000b0000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000070000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00000002e00e000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
