------Generation 0------
Rule  1: 18e197c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 080000d00, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 85: 129811871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: c51cdb1b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 551224875, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 15655b822, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 111111811, Class:  0, CF:0.878562, Len:  9, Fitness_tra: 0
Rule 91: 889152141, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 92: 001831141, Class:  0, CF:0.999928, Len:  7, Fitness_tra: 0
Rule 93: d00000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 94: 8802000b2, Class:  1, CF:0.658374, Len:  5, Fitness_tra: 0
Rule 95: 0118c0807, Class:  0, CF:0.999918, Len:  6, Fitness_tra: 0
Rule 96: 1d6854732, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 97: c1e2171b7, Class:  1, CF:0.799024, Len:  9, Fitness_tra: 0
Rule 98: 0d0200c00, Class:  0, CF:0.81846, Len:  3, Fitness_tra: 0
Rule 99: 00e280000, Class:  0, CF:0.123991, Len:  3, Fitness_tra: 0
Rule100: 056000020, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:56.9444
------Result------
Miss_rate(tra)	:56.9444
Miss_rate(tst)	:44.4444
ARL				:4.23188

------Generation 90------
Rule  1: 005000000, Class:  1, CF:0.200093, Len:  1, Fitness_tra: 105
Rule  2: 006000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 41
Rule  3: 0000d0000, Class:  0, CF:0.650241, Len:  1, Fitness_tra: 37
Rule  4: 000000171, Class:  0, CF:0.853804, Len:  3, Fitness_tra: 6
Rule  5: 050000000, Class:  0, CF:0.770432, Len:  1, Fitness_tra: 5
Rule  6: 000080000, Class:  0, CF:0.161018, Len:  1, Fitness_tra: 3
Rule  7: 003000001, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule  8: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule  9: 000500000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 10: a00000000, Class:  0, CF:0.448954, Len:  1, Fitness_tra: 1
Rule 11: 000000d00, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 12: 000400000, Class:  0, CF:0.061252, Len:  1, Fitness_tra: 1
Rule 13: 0000d0400, Class:  0, CF:0.650196, Len:  2, Fitness_tra: 0
Rule 14: 15315b5b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: c561328b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 552154941, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 21e154278, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 117d1b551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: d51c1787c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 51e2118b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 121554212, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 26: 111251321, Class:  0, CF:0.999764, Len:  9, Fitness_tra: 0
Rule 27: 85613b577, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d1ec17121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: c8e55bcb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c8e2db142, Class:  0, CF:0.334762, Len:  9, Fitness_tra: 0
Rule 32: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: c5e15bc47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 113224c78, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 36: 1d312b272, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 37: 18ec14c77, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 38: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1d6884274, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 40: 551c51228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 18ec9b822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 006000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 44: 1815d7111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 5171125b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 111c2152b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000500, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 48: 1d1257c11, Class:  0, CF:0.999896, Len:  9, Fitness_tra: 0
Rule 49: 8d351214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: c892121b7, Class:  1, CF:0.964566, Len:  9, Fitness_tra: 0
Rule 51: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 81e284524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 15b11111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: cc68511b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8892242b2, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 57: 154151142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 85625b124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1d3124877, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 112d11851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1595d2c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 121114141, Class:  0, CF:0.965666, Len:  9, Fitness_tra: 0
Rule 65: 1d5127122, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 813427142, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: c89112841, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 68: 1118d4817, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 8111841b4, Class:  0, CF:0.576304, Len:  9, Fitness_tra: 0
Rule 70: 11645282b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 71: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11ecdb214, Class:  0, CF:0.965418, Len:  9, Fitness_tra: 0
Rule 75: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 15121b117, Class:  0, CF:0.167204, Len:  9, Fitness_tra: 0
Rule 78: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 815851511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 411c97c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11321b872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 83: c11c9b5b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 080000d00, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 85: 129811871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: c51cdb1b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 551224875, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 15655b822, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 111111811, Class:  0, CF:0.878562, Len:  9, Fitness_tra: 0
Rule 91: 889152141, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 92: 001831141, Class:  0, CF:0.999928, Len:  7, Fitness_tra: 0
Rule 93: d00000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 94: 8802000b2, Class:  1, CF:0.658374, Len:  5, Fitness_tra: 0
Rule 95: 0118c0807, Class:  0, CF:0.999918, Len:  6, Fitness_tra: 0
Rule 96: 1d6854732, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 97: c1e2171b7, Class:  1, CF:0.799024, Len:  9, Fitness_tra: 0
Rule 98: 0d0200c00, Class:  0, CF:0.81846, Len:  3, Fitness_tra: 0
Rule 99: 00e280000, Class:  0, CF:0.123991, Len:  3, Fitness_tra: 0
Rule100: 056000020, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:56.9444
------Result------
Miss_rate(tra)	:56.9444
Miss_rate(tst)	:44.4444
ARL				:4.23188

------Generation 100------
Rule  1: 005000000, Class:  1, CF:0.200093, Len:  1, Fitness_tra: 109
Rule  2: 006000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 41
Rule  3: 0000d0000, Class:  0, CF:0.650241, Len:  1, Fitness_tra: 37
Rule  4: 000000171, Class:  0, CF:0.853804, Len:  3, Fitness_tra: 6
Rule  5: 050000000, Class:  0, CF:0.770432, Len:  1, Fitness_tra: 0
Rule  6: 800000000, Class:  0, CF:0.300491, Len:  1, Fitness_tra: 5
Rule  7: d00000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule  8: 003000001, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule  9: 000500000, Class:  0, CF:  1, Len:  1, Fitness_tra: 3
Rule 10: 000080000, Class:  0, CF:0.161018, Len:  1, Fitness_tra: 3
Rule 11: a00000000, Class:  0, CF:0.448954, Len:  1, Fitness_tra: 1
Rule 12: 000000d00, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 13: 000400000, Class:  0, CF:0.061252, Len:  1, Fitness_tra: 0
Rule 14: 15315b5b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: c561328b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 552154941, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 21e154278, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 117d1b551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: d51c1787c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 51e2118b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 121554212, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 26: 111251321, Class:  0, CF:0.999764, Len:  9, Fitness_tra: 0
Rule 27: 85613b577, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d1ec17121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: c8e55bcb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c8e2db142, Class:  0, CF:0.334762, Len:  9, Fitness_tra: 0
Rule 32: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: c5e15bc47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 113224c78, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 36: 1d312b272, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 37: 18ec14c77, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 38: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1d6884274, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 40: 551c51228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 18ec9b822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 006000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 44: 1815d7111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 5171125b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 111c2152b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000500, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 48: 1d1257c11, Class:  0, CF:0.999896, Len:  9, Fitness_tra: 0
Rule 49: 8d351214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: c892121b7, Class:  1, CF:0.964566, Len:  9, Fitness_tra: 0
Rule 51: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 81e284524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 15b11111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: cc68511b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8892242b2, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 57: 154151142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 85625b124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1d3124877, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 112d11851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1595d2c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 121114141, Class:  0, CF:0.965666, Len:  9, Fitness_tra: 0
Rule 65: 1d5127122, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 813427142, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: c89112841, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 68: 1118d4817, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 8111841b4, Class:  0, CF:0.576304, Len:  9, Fitness_tra: 0
Rule 70: 11645282b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 71: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11ecdb214, Class:  0, CF:0.965418, Len:  9, Fitness_tra: 0
Rule 75: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 15121b117, Class:  0, CF:0.167204, Len:  9, Fitness_tra: 0
Rule 78: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 815851511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 411c97c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: c00000000, Class:  0, CF:0.0462752, Len:  1, Fitness_tra: 0
Rule 82: 851c14178, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 223c94114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2d6112241, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 86: 813184172, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 87: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000d0400, Class:  0, CF:0.650196, Len:  2, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000c, Class:  1, CF:0.00930696, Len:  1, Fitness_tra: 0
Rule 91: 00000c100, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 92: 850000000, Class:  0, CF:0.652886, Len:  2, Fitness_tra: 0
Rule 93: a1e254228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11ecd0210, Class:  0, CF:0.718237, Len:  7, Fitness_tra: 0
Rule 95: 150524017, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 96: 0d0000000, Class:  0, CF:0.734307, Len:  1, Fitness_tra: 6
Rule 97: 121b14141, Class:  0, CF:0.91807, Len:  9, Fitness_tra: 0
Rule 98: 000050100, Class:  0, CF:0.679201, Len:  2, Fitness_tra: 0
Rule 99: 118cd752b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 10dc9b822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:55.8333
------Result------
Miss_rate(tra)	:55.8333
Miss_rate(tst)	:44.4444
ARL				:3.86567

------Generation 200------
Rule  1: 005070000, Class:  1, CF:0.324606, Len:  2, Fitness_tra: 57
Rule  2: 005000000, Class:  1, CF:0.200093, Len:  1, Fitness_tra: 50
Rule  3: 006000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 40
Rule  4: 0000d0000, Class:  0, CF:0.650241, Len:  1, Fitness_tra: 33
Rule  5: 000000800, Class:  0, CF:0.740468, Len:  1, Fitness_tra: 13
Rule  6: 0d0000000, Class:  0, CF:0.734307, Len:  1, Fitness_tra: 6
Rule  7: 000000171, Class:  0, CF:0.853804, Len:  3, Fitness_tra: 5
Rule  8: 000500000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule  9: d00000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 10: 003000001, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 11: 000080000, Class:  0, CF:0.161018, Len:  1, Fitness_tra: 0
Rule 12: a00000000, Class:  0, CF:0.448954, Len:  1, Fitness_tra: 1
Rule 13: 800000000, Class:  0, CF:0.300491, Len:  1, Fitness_tra: 1
Rule 14: 000000d00, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 15: c561328b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 552154941, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 21e154278, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 117d1b551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: d51c1787c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 51e2118b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 121554212, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 26: 111251321, Class:  0, CF:0.999764, Len:  9, Fitness_tra: 0
Rule 27: 85613b577, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d1ec17121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: c8e55bcb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c8e2db142, Class:  0, CF:0.334762, Len:  9, Fitness_tra: 0
Rule 32: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: c5e15bc47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 113224c78, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 36: 1d312b272, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 37: 18ec14c77, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 38: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1d6884274, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 40: 551c51228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 18ec9b822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 006000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 44: 1815d7111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 5171125b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 111c2152b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000500, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 48: 1d1257c11, Class:  0, CF:0.999896, Len:  9, Fitness_tra: 0
Rule 49: 8d351214b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: c892121b7, Class:  1, CF:0.964566, Len:  9, Fitness_tra: 0
Rule 51: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 81e284524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 15b11111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: cc68511b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8892242b2, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 57: 154151142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 85625b124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1d3124877, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 112d11851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1595d2c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 121114141, Class:  0, CF:0.965666, Len:  9, Fitness_tra: 0
Rule 65: 1d5127122, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 66: 813427142, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: c89112841, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 68: 1118d4817, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 8111841b4, Class:  0, CF:0.576304, Len:  9, Fitness_tra: 0
Rule 70: 11645282b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 71: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11ecdb214, Class:  0, CF:0.965418, Len:  9, Fitness_tra: 0
Rule 75: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 15121b117, Class:  0, CF:0.167204, Len:  9, Fitness_tra: 0
Rule 78: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 815851511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 411c97c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5232172b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 816c1b548, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 883152c17, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 86: 1531578b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 87: 123582274, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 88: 183117274, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3d3120071, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 500002501, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 93: 050000000, Class:  0, CF:0.770432, Len:  1, Fitness_tra: 0
Rule 94: d16c121bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 006000040, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 96: 000c00000, Class:  0, CF:0.219377, Len:  1, Fitness_tra: 2
Rule 97: 411597001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: c561d6858, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000009000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule100: 85505b104, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:50.8333
------Result------
Miss_rate(tra)	:50.8333
Miss_rate(tst)	:38.8889
ARL				:3.95455

------Generation 300------
Rule  1: 005070000, Class:  1, CF:0.324606, Len:  2, Fitness_tra: 58
Rule  2: 005000000, Class:  1, CF:0.200093, Len:  1, Fitness_tra: 51
Rule  3: 006000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 40
Rule  4: 0000d0000, Class:  0, CF:0.650241, Len:  1, Fitness_tra: 28
Rule  5: 000000800, Class:  0, CF:0.740468, Len:  1, Fitness_tra: 13
Rule  6: 0d0000000, Class:  0, CF:0.734307, Len:  1, Fitness_tra: 6
Rule  7: 000000171, Class:  0, CF:0.853804, Len:  3, Fitness_tra: 5
Rule  8: 000500000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule  9: d00000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 10: 003000001, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 11: 000c00000, Class:  0, CF:0.219377, Len:  1, Fitness_tra: 2
