------Generation 0------
Rule  1: bda855292111e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: a3a181118d1d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 32: a704216088118, Class:  0, CF:  1, Len: 11, Fitness_tra: 4
Rule 33: aa64111113cc1, Class:  0, CF:0.97621, Len: 13, Fitness_tra: 4
Rule 34: a30c811100118, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 35: 0904a10081115, Class:  1, CF:  1, Len:  9, Fitness_tra: 3
Rule 36: 0100151111010, Class:  0, CF:0.886834, Len:  8, Fitness_tra: 3
Rule 37: 2510811111170, Class:  0, CF:  1, Len: 11, Fitness_tra: 2
Rule 38: a021c11185115, Class:  0, CF:  1, Len: 12, Fitness_tra: 2
Rule 39: 0505c0000300c, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 40: 2560870100805, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 41: 0760818000510, Class:  0, CF:  1, Len:  7, Fitness_tra: 2
Rule 42: 290281101c211, Class:  0, CF:0.999992, Len: 11, Fitness_tra: 2
Rule 43: 0121501080082, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 44: 0100101931000, Class:  0, CF:0.969077, Len:  6, Fitness_tra: 1
Rule 45: 000c10c131052, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 46: 0701813300271, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 47: 020b9a6800039, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 48: a161117151dc8, Class:  0, CF:0.83931, Len: 13, Fitness_tra: 1
Rule 49: 071181001c7b0, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 50: 000b900800091, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 51: 2165118258e10, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 52: 6e4111e515111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 24155118921d8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 2bb1351c15111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 6915355191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: f911131853118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 71f13141d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 28f91555815d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 332d5312853e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 781121e151411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 354d325515d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 613351951d1d6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1162322513d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7b48315111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 43a1113922c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 13ade115131c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11b6151311dd8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: fe43211351151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 12b5dd1b51531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b47d52581d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b2a25111e1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 714251a2c7116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: feb1ed1155311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4c69551855512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 69212c3133518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 75a6151119181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bda5d85511889, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 71ad1d9151c13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 72b1531155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4831c3e128855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 030b9f6200039, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b226225df1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: fa345f131c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 472c111131115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 03070f6200599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 42731151ee615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11651d115121e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 6f1b56351c856, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0505c0000900c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 90: 25352d1351881, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 054b5c01a3008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 014073135d1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 216d10910801c, Class:  1, CF:0.882869, Len: 10, Fitness_tra: 2
Rule 94: 000c50000010e, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 95: 25a0109051003, Class:  1, CF:0.658979, Len:  8, Fitness_tra: 11
Rule 96: a56351951d816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 010011113d010, Class:  0, CF:0.997959, Len:  8, Fitness_tra: 3
Rule 98: a36a147191dc8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 0700c48903501, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 0304c19e05005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.92817
------Result------
Miss_rate(tra)	:3.92817
Miss_rate(tst)	:6.06061
ARL				:8.71667

------Generation 70------
Rule  1: 0002c03000008, Class:  0, CF:  1, Len:  4, Fitness_tra: 132
Rule  2: 0100101131000, Class:  0, CF:0.976405, Len:  6, Fitness_tra: 80
Rule  3: 000c500000111, Class:  0, CF:  1, Len:  5, Fitness_tra: 82
Rule  4: 000c500000005, Class:  0, CF:  1, Len:  3, Fitness_tra: 66
Rule  5: 2560c0100801c, Class:  0, CF:0.999879, Len:  8, Fitness_tra: 64
Rule  6: 2500821c01800, Class:  0, CF:0.99591, Len:  8, Fitness_tra: 53
Rule  7: 0002c09000002, Class:  0, CF:0.945617, Len:  4, Fitness_tra: 51
Rule  8: 0008c09000002, Class:  0, CF:0.999493, Len:  4, Fitness_tra: 38
Rule  9: 000cc09000008, Class:  0, CF:0.996449, Len:  4, Fitness_tra: 29
Rule 10: 000c10c121052, Class:  0, CF:  1, Len:  8, Fitness_tra: 20
Rule 11: 0700858000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 17
Rule 12: 0700828001501, Class:  0, CF:  1, Len:  7, Fitness_tra: 14
Rule 13: 0904810011215, Class:  0, CF:0.997768, Len:  9, Fitness_tra: 14
Rule 14: 0914a10081110, Class:  1, CF:0.987251, Len:  9, Fitness_tra: 6
Rule 15: 070185301c210, Class:  0, CF:  1, Len:  9, Fitness_tra: 9
Rule 16: 01307310085d1, Class:  0, CF:0.594177, Len:  9, Fitness_tra: 9
Rule 17: 0709a11088911, Class:  1, CF:0.985174, Len: 10, Fitness_tra: 8
Rule 18: 0100811031011, Class:  0, CF:0.998971, Len:  8, Fitness_tra: 9
Rule 19: 07218c301c218, Class:  0, CF:  1, Len: 11, Fitness_tra: 8
Rule 20: 2560811128810, Class:  0, CF:  1, Len: 11, Fitness_tra: 7
Rule 21: 0714a10081700, Class:  1, CF:0.685907, Len:  8, Fitness_tra: 1
Rule 22: 0710818001500, Class:  0, CF:  1, Len:  7, Fitness_tra: 6
Rule 23: 0004a00071005, Class:  1, CF:0.503891, Len:  5, Fitness_tra: 6
Rule 24: 0716c15000700, Class:  0, CF:0.998331, Len:  7, Fitness_tra: 6
Rule 25: 1704a11088111, Class:  1, CF:0.784205, Len: 11, Fitness_tra: 6
Rule 26: a312112111181, Class:  0, CF:0.976154, Len: 13, Fitness_tra: 6
Rule 27: a16c122151dc8, Class:  0, CF:0.998348, Len: 13, Fitness_tra: 5
Rule 28: 61a5118251118, Class:  0, CF:0.851368, Len: 13, Fitness_tra: 5
Rule 29: ab2c12258111d, Class:  1, CF:0.462708, Len: 13, Fitness_tra: 5
Rule 30: 6135111228118, Class:  0, CF:0.827504, Len: 13, Fitness_tra: 4
Rule 31: a3a181118d1d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 32: a704216088118, Class:  0, CF:  1, Len: 11, Fitness_tra: 4
Rule 33: aa64111113cc1, Class:  0, CF:0.97621, Len: 13, Fitness_tra: 4
Rule 34: a30c811100118, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 35: 0904a10081115, Class:  1, CF:  1, Len:  9, Fitness_tra: 3
Rule 36: 0100151111010, Class:  0, CF:0.886834, Len:  8, Fitness_tra: 3
Rule 37: 2510811111170, Class:  0, CF:  1, Len: 11, Fitness_tra: 2
Rule 38: a021c11185115, Class:  0, CF:  1, Len: 12, Fitness_tra: 2
Rule 39: 0505c0000300c, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 40: 2560870100805, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 41: 0760818000510, Class:  0, CF:  1, Len:  7, Fitness_tra: 2
Rule 42: 290281101c211, Class:  0, CF:0.999992, Len: 11, Fitness_tra: 2
Rule 43: 0121501080082, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 44: 0100101931000, Class:  0, CF:0.969077, Len:  6, Fitness_tra: 1
Rule 45: 000c10c131052, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 46: 0701813300271, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 47: 020b9a6800039, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 48: a161117151dc8, Class:  0, CF:0.83931, Len: 13, Fitness_tra: 1
Rule 49: 071181001c7b0, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 50: 000b900800091, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 51: 2165118258e10, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 52: 6e4111e515111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 24155118921d8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 2bb1351c15111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 6915355191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: f911131853118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 71f13141d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 28f91555815d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 332d5312853e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 781121e151411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 354d325515d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 613351951d1d6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1162322513d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7b48315111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 43a1113922c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 13ade115131c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11b6151311dd8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: fe43211351151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 12b5dd1b51531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b47d52581d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b2a25111e1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 714251a2c7116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: feb1ed1155311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4c69551855512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 69212c3133518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 75a6151119181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bda5d85511889, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 71ad1d9151c13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 72b1531155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4831c3e128855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 030b9f6200039, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b226225df1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: fa345f131c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 472c111131115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 03070f6200599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 42731151ee615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11651d115121e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 6f1b56351c856, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0505c0000900c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 90: 25352d1351881, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 054b5c01a3008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 014073135d1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 216d10910801c, Class:  1, CF:0.882869, Len: 10, Fitness_tra: 2
Rule 94: 000c50000010e, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 95: 25a0109051003, Class:  1, CF:0.658979, Len:  8, Fitness_tra: 11
Rule 96: a56351951d816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 010011113d010, Class:  0, CF:0.997959, Len:  8, Fitness_tra: 3
Rule 98: a36a147191dc8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 0700c48903501, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 0304c19e05005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.92817
------Result------
Miss_rate(tra)	:3.92817
Miss_rate(tst)	:6.06061
ARL				:8.71667

------Generation 80------
Rule  1: 0002c03000008, Class:  0, CF:  1, Len:  4, Fitness_tra: 132
Rule  2: 0100101131000, Class:  0, CF:0.976405, Len:  6, Fitness_tra: 80
Rule  3: 000c500000111, Class:  0, CF:  1, Len:  5, Fitness_tra: 82
Rule  4: 000c500000005, Class:  0, CF:  1, Len:  3, Fitness_tra: 66
Rule  5: 2560c0100801c, Class:  0, CF:0.999879, Len:  8, Fitness_tra: 64
Rule  6: 2500821c01800, Class:  0, CF:0.99591, Len:  8, Fitness_tra: 53
Rule  7: 0002c09000002, Class:  0, CF:0.945617, Len:  4, Fitness_tra: 51
Rule  8: 0008c09000002, Class:  0, CF:0.999493, Len:  4, Fitness_tra: 38
Rule  9: 000cc09000008, Class:  0, CF:0.996449, Len:  4, Fitness_tra: 29
Rule 10: 000c10c121052, Class:  0, CF:  1, Len:  8, Fitness_tra: 20
Rule 11: 0700858000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 17
Rule 12: 0700828001501, Class:  0, CF:  1, Len:  7, Fitness_tra: 14
Rule 13: 0904810011215, Class:  0, CF:0.997768, Len:  9, Fitness_tra: 14
Rule 14: 0914a10081110, Class:  1, CF:0.987251, Len:  9, Fitness_tra: 6
Rule 15: 070185301c210, Class:  0, CF:  1, Len:  9, Fitness_tra: 9
Rule 16: 01307310085d1, Class:  0, CF:0.594177, Len:  9, Fitness_tra: 9
Rule 17: 0709a11088911, Class:  1, CF:0.985174, Len: 10, Fitness_tra: 8
Rule 18: 0100811031011, Class:  0, CF:0.998971, Len:  8, Fitness_tra: 9
Rule 19: 07218c301c218, Class:  0, CF:  1, Len: 11, Fitness_tra: 8
Rule 20: 2560811128810, Class:  0, CF:  1, Len: 11, Fitness_tra: 7
Rule 21: 0714a10081700, Class:  1, CF:0.685907, Len:  8, Fitness_tra: 1
Rule 22: 0710818001500, Class:  0, CF:  1, Len:  7, Fitness_tra: 6
Rule 23: 0004a00071005, Class:  1, CF:0.503891, Len:  5, Fitness_tra: 6
Rule 24: 0716c15000700, Class:  0, CF:0.998331, Len:  7, Fitness_tra: 6
Rule 25: 1704a11088111, Class:  1, CF:0.784205, Len: 11, Fitness_tra: 6
Rule 26: a312112111181, Class:  0, CF:0.976154, Len: 13, Fitness_tra: 6
Rule 27: a16c122151dc8, Class:  0, CF:0.998348, Len: 13, Fitness_tra: 5
Rule 28: 61a5118251118, Class:  0, CF:0.851368, Len: 13, Fitness_tra: 5
Rule 29: ab2c12258111d, Class:  1, CF:0.462708, Len: 13, Fitness_tra: 5
Rule 30: 6135111228118, Class:  0, CF:0.827504, Len: 13, Fitness_tra: 4
Rule 31: a3a181118d1d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 32: a704216088118, Class:  0, CF:  1, Len: 11, Fitness_tra: 4
Rule 33: aa64111113cc1, Class:  0, CF:0.97621, Len: 13, Fitness_tra: 4
Rule 34: a30c811100118, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 35: 0904a10081115, Class:  1, CF:  1, Len:  9, Fitness_tra: 3
Rule 36: 0100151111010, Class:  0, CF:0.886834, Len:  8, Fitness_tra: 3
Rule 37: 2510811111170, Class:  0, CF:  1, Len: 11, Fitness_tra: 2
Rule 38: a021c11185115, Class:  0, CF:  1, Len: 12, Fitness_tra: 2
Rule 39: 0505c0000300c, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 40: 2560870100805, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 41: 0760818000510, Class:  0, CF:  1, Len:  7, Fitness_tra: 2
Rule 42: 290281101c211, Class:  0, CF:0.999992, Len: 11, Fitness_tra: 2
Rule 43: 0121501080082, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 44: 0100101931000, Class:  0, CF:0.969077, Len:  6, Fitness_tra: 1
Rule 45: 000c10c131052, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 46: 0701813300271, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 47: 020b9a6800039, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 48: a161117151dc8, Class:  0, CF:0.83931, Len: 13, Fitness_tra: 1
Rule 49: 071181001c7b0, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 50: 000b900800091, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 51: 2165118258e10, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 52: 6e4111e515111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 24155118921d8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 2bb1351c15111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 6915355191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: f911131853118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 71f13141d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 28f91555815d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 332d5312853e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 781121e151411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 354d325515d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 613351951d1d6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1162322513d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7b48315111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 43a1113922c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 13ade115131c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 11b6151311dd8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: fe43211351151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 12b5dd1b51531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b47d52581d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b2a25111e1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 714251a2c7116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: feb1ed1155311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4c69551855512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 69212c3133518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 75a6151119181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bda5d85511889, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 71ad1d9151c13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 72b1531155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4831c3e128855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 030b9f6200039, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b226225df1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: fa345f131c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 472c111131115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 03070f6200599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 42731151ee615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11651d115121e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 6f1b56351c856, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0505c0000900c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 90: 25352d1351881, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 054b5c01a3008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 014073135d1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 216d10910801c, Class:  1, CF:0.882869, Len: 10, Fitness_tra: 2
Rule 94: 000c50000010e, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 95: 25a0109051003, Class:  1, CF:0.658979, Len:  8, Fitness_tra: 11
Rule 96: a56351951d816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 010011113d010, Class:  0, CF:0.997959, Len:  8, Fitness_tra: 3
Rule 98: a36a147191dc8, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 0700c48903501, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 0304c19e05005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.92817
------Result------
Miss_rate(tra)	:3.92817
Miss_rate(tst)	:6.06061
ARL				:8.71667

------Generation 90------
Rule  1: 0004c00071002, Class:  0, CF:0.980606, Len:  5, Fitness_tra: 368
Rule  2: 0002c03000008, Class:  0, CF:  1, Len:  4, Fitness_tra: 60
Rule  3: 000c500000111, Class:  0, CF:  1, Len:  5, Fitness_tra: 60
Rule  4: 000c500000005, Class:  0, CF:  1, Len:  3, Fitness_tra: 37
Rule  5: 2500821c01800, Class:  0, CF:0.99591, Len:  8, Fitness_tra: 34
Rule  6: 2560c0100801c, Class:  0, CF:0.999879, Len:  8, Fitness_tra: 24
Rule  7: 0002c09000002, Class:  0, CF:0.945617, Len:  4, Fitness_tra: 21
Rule  8: 000cc09000008, Class:  0, CF:0.996449, Len:  4, Fitness_tra: 17
Rule  9: 0100101131000, Class:  0, CF:0.976405, Len:  6, Fitness_tra: 13
Rule 10: 0008c09000002, Class:  0, CF:0.999493, Len:  4, Fitness_tra: 13
Rule 11: 0700858000500, Class:  0, CF:  1, Len:  5, Fitness_tra: 13
Rule 12: 25a0109051003, Class:  1, CF:0.658979, Len:  8, Fitness_tra: 11
Rule 13: 000c10c121052, Class:  0, CF:  1, Len:  8, Fitness_tra: 10
Rule 14: 0100811031011, Class:  0, CF:0.998971, Len:  8, Fitness_tra: 4
Rule 15: 01307310085d1, Class:  0, CF:0.594177, Len:  9, Fitness_tra: 9
Rule 16: 07218c301c218, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 17: 2560811128810, Class:  0, CF:  1, Len: 11, Fitness_tra: 7
Rule 18: 0700828001501, Class:  0, CF:  1, Len:  7, Fitness_tra: 6
Rule 19: 0714a0c021002, Class:  1, CF:0.603735, Len:  8, Fitness_tra: 7
Rule 20: 0914a10081110, Class:  1, CF:0.987251, Len:  9, Fitness_tra: 6
Rule 21: 070185301c210, Class:  0, CF:  1, Len:  9, Fitness_tra: 2
Rule 22: ab2c12258111d, Class:  1, CF:0.462708, Len: 13, Fitness_tra: 5
Rule 23: 0004a00071005, Class:  1, CF:0.503891, Len:  5, Fitness_tra: 5
Rule 24: 61a5118251118, Class:  0, CF:0.851368, Len: 13, Fitness_tra: 5
Rule 25: 0710818001500, Class:  0, CF:  1, Len:  7, Fitness_tra: 4
Rule 26: a704216088118, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 27: a16c122151dc8, Class:  0, CF:0.998348, Len: 13, Fitness_tra: 3
Rule 28: 1704a11088111, Class:  1, CF:0.784205, Len: 11, Fitness_tra: 4
Rule 29: 6135111228118, Class:  0, CF:0.827504, Len: 13, Fitness_tra: 4
Rule 30: 010011113d010, Class:  0, CF:0.997959, Len:  8, Fitness_tra: 0
Rule 31: aa64111113cc1, Class:  0, CF:0.97621, Len: 13, Fitness_tra: 0
Rule 32: 0904a10081115, Class:  1, CF:  1, Len:  9, Fitness_tra: 3
Rule 33: 0709a11088911, Class:  1, CF:0.985174, Len: 10, Fitness_tra: 2
Rule 34: 256081111811c, Class:  0, CF:  1, Len: 12, Fitness_tra: 2
Rule 35: 0716c15000700, Class:  0, CF:0.998331, Len:  7, Fitness_tra: -1
Rule 36: 0100c01031011, Class:  0, CF:0.981724, Len:  7, Fitness_tra: 0
Rule 37: 2510811111170, Class:  0, CF:  1, Len: 11, Fitness_tra: 2
Rule 38: 2560870100805, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 39: 0760818000510, Class:  0, CF:  1, Len:  7, Fitness_tra: 2
Rule 40: 216d10910801c, Class:  1, CF:0.882869, Len: 10, Fitness_tra: 2
Rule 41: 0714a10081700, Class:  1, CF:0.685907, Len:  8, Fitness_tra: 2
Rule 42: a3a181118d1d1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 020b9a6800039, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 44: a161117151dc8, Class:  0, CF:0.83931, Len: 13, Fitness_tra: 0
