------Generation 0------
Rule  1: 6fa12a69c8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 36141f631c251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 7131791398419, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 71a2121511829, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b16511e511119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1161851c15e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a519516511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2a15117328115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 331a392112d51, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 61121d145e5cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 14241181e6131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6478511156131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: fdf1185113981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 36a1191d18211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: a125855585119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.09091
------Result------
Miss_rate(tra)	:9.09091
Miss_rate(tst)	:9.09091
ARL				:11.9394

------Generation 80------
Rule  1: 0000400000000, Class:  0, CF:0.895955, Len:  1, Fitness_tra: 447
Rule  2: f6f218211158d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  3: aa11115318811, Class:  0, CF:0.971338, Len: 13, Fitness_tra: 0
Rule  4: 11a1131112521, Class:  0, CF:0.574987, Len: 13, Fitness_tra: 0
Rule  5: a668d11128c11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  6: 2812411351425, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: 6331813181211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 11341111d5121, Class:  0, CF:0.605243, Len: 13, Fitness_tra: 0
Rule  9: 631d181181851, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 661d31111d113, Class:  0, CF:0.599957, Len: 13, Fitness_tra: 0
Rule 11: 1424118116131, Class:  0, CF:0.936077, Len: 13, Fitness_tra: 0
Rule 12: 0000b4000e000, Class:  1, CF:0.439587, Len:  3, Fitness_tra: 0
Rule 13: f6f1155113581, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 21f521e322c21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: a1f11d5521111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 1425138215531, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: f261112113d11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 6611321113d18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 2110511195112, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 20: 16a1531225182, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 25315d2281515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 1b21121553552, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 6111511155111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 111d31181581d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 216391118382d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 6fa12a69c8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: f1f5ec359d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 75f1153613225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f6a3131d15211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3379312531151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 19255131d5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2bb1513195112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 6ff3e51553c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 41f1114553345, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1279151121613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: a135113c13119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 617d988581192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b1125d8355213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 19f5125213113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 4112112911118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11fb311542291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3a11d191c1813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 3eb9881111d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1e118182c2191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4472991119559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: a31c118559d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 24451151211e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1561a5211d141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b2f552111e151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 61b21158115e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7d12681513985, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 71be181dd1155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: fef55511d5d8d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4da5511183511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b1ad15155555c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 25188163e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1b751135e5318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 66a191155d221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 33383225d18c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2176851155151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 352121e333121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1325155585552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3a15e12299123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a6f15c9d55c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a111de91c1c83, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: f541195815191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: ff6151d281153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: a139585519111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b24e128551351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: fe2d11313d118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1118ee12219d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 13fd115551113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: 6db158811159d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13b8151111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b2411517d113d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 7c255e821599d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 61751485118d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7261338319d28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: f94815613351c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7261115113881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1a12261342211, Class:  0, CF:0.95879, Len: 13, Fitness_tra: 0
Rule 82: 0000000000400, Class:  0, CF:0.847428, Len:  1, Fitness_tra: 282
Rule 83: ae711591a3328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000400000000, Class:  0, CF:0.895955, Len:  0, Fitness_tra: 0
Rule 85: b812451351221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: f61413311c111, Class:  0, CF:0.997668, Len: 13, Fitness_tra: 0
Rule 87: 36141f631c251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 7131791398419, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 71a2121511829, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b16511e511119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1161851c15e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a519516511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2a15117328115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 331a392112d51, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 61121d145e5cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 14241181e6131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6478511156131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: fdf1185113981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 36a1191d18211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: a125855585119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.09091
------Result------
Miss_rate(tra)	:9.09091
Miss_rate(tst)	:9.09091
ARL				:11.9394

------Generation 90------
Rule  1: 0000400000000, Class:  0, CF:0.895955, Len:  1, Fitness_tra: 447
Rule  2: f6f218211158d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  3: aa11115318811, Class:  0, CF:0.971338, Len: 13, Fitness_tra: 0
Rule  4: 11a1131112521, Class:  0, CF:0.574987, Len: 13, Fitness_tra: 0
Rule  5: a668d11128c11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  6: 2812411351425, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: 6331813181211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 11341111d5121, Class:  0, CF:0.605243, Len: 13, Fitness_tra: 0
Rule  9: 631d181181851, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 661d31111d113, Class:  0, CF:0.599957, Len: 13, Fitness_tra: 0
Rule 11: 1424118116131, Class:  0, CF:0.936077, Len: 13, Fitness_tra: 0
Rule 12: 0000b4000e000, Class:  1, CF:0.439587, Len:  3, Fitness_tra: 0
Rule 13: f6f1155113581, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 21f521e322c21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: a1f11d5521111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 1425138215531, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: f261112113d11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 6611321113d18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 2110511195112, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 20: 16a1531225182, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 25315d2281515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 1b21121553552, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 6111511155111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 111d31181581d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 216391118382d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 6fa12a69c8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: f1f5ec359d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 75f1153613225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f6a3131d15211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3379312531151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 19255131d5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2bb1513195112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 6ff3e51553c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 41f1114553345, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1279151121613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: a135113c13119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 617d988581192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b1125d8355213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 19f5125213113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 4112112911118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11fb311542291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3a11d191c1813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 3eb9881111d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1e118182c2191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4472991119559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: a31c118559d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 24451151211e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1561a5211d141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b2f552111e151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 61b21158115e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7d12681513985, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 71be181dd1155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: fef55511d5d8d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4da5511183511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b1ad15155555c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 25188163e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1b751135e5318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 66a191155d221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 33383225d18c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2176851155151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 352121e333121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1325155585552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3a15e12299123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a6f15c9d55c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a111de91c1c83, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: f541195815191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: ff6151d281153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: a139585519111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b24e128551351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: fe2d11313d118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1118ee12219d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 13fd115551113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: 6db158811159d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13b8151111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b2411517d113d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 7c255e821599d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 61751485118d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7261338319d28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: f94815613351c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7261115113881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1a12261342211, Class:  0, CF:0.95879, Len: 13, Fitness_tra: 0
Rule 82: 0000000000400, Class:  0, CF:0.847428, Len:  1, Fitness_tra: 282
Rule 83: ae711591a3328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000400000000, Class:  0, CF:0.895955, Len:  0, Fitness_tra: 0
Rule 85: b812451351221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: f61413311c111, Class:  0, CF:0.997668, Len: 13, Fitness_tra: 0
Rule 87: 36141f631c251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 7131791398419, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 71a2121511829, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b16511e511119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1161851c15e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a519516511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2a15117328115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 331a392112d51, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 61121d145e5cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 14241181e6131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6478511156131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: fdf1185113981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 36a1191d18211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: a125855585119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.09091
------Result------
Miss_rate(tra)	:9.09091
Miss_rate(tst)	:9.09091
ARL				:11.9394

------Generation 100------
Rule  1: 0000400000000, Class:  0, CF:0.895955, Len:  1, Fitness_tra: 447
Rule  2: f6f218211158d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  3: aa11115318811, Class:  0, CF:0.971338, Len: 13, Fitness_tra: 0
Rule  4: 11a1131112521, Class:  0, CF:0.574987, Len: 13, Fitness_tra: 0
Rule  5: a668d11128c11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  6: 2812411351425, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: 6331813181211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 11341111d5121, Class:  0, CF:0.605243, Len: 13, Fitness_tra: 0
Rule  9: 631d181181851, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 661d31111d113, Class:  0, CF:0.599957, Len: 13, Fitness_tra: 0
Rule 11: 1424118116131, Class:  0, CF:0.936077, Len: 13, Fitness_tra: 0
Rule 12: 0000b4000e000, Class:  1, CF:0.439587, Len:  3, Fitness_tra: 0
Rule 13: f6f1155113581, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 21f521e322c21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: a1f11d5521111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 1425138215531, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: f261112113d11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 6611321113d18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 2110511195112, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 20: 16a1531225182, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 25315d2281515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 1b21121553552, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 6111511155111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 111d31181581d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 216391118382d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 6fa12a69c8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: f1f5ec359d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 75f1153613225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: f6a3131d15211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3379312531151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 19255131d5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2bb1513195112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 6ff3e51553c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 41f1114553345, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1279151121613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: a135113c13119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 617d988581192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b1125d8355213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 19f5125213113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 4112112911118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11fb311542291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3a11d191c1813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 3eb9881111d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1e118182c2191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4472991119559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: a31c118559d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 24451151211e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1561a5211d141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b2f552111e151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 61b21158115e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7d12681513985, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 71be181dd1155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: fef55511d5d8d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4da5511183511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b1ad15155555c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 25188163e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1b751135e5318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 66a191155d221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 33383225d18c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2176851155151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 352121e333121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1325155585552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3a15e12299123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a6f15c9d55c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: a111de91c1c83, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: f541195815191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: ff6151d281153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: a139585519111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b24e128551351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: fe2d11313d118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1118ee12219d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 13fd115551113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: 6db158811159d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13b8151111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b2411517d113d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 7c255e821599d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 61751485118d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7261338319d28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: f94815613351c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7261115113881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1a12261342211, Class:  0, CF:0.95879, Len: 13, Fitness_tra: 0
Rule 82: 0000000000400, Class:  0, CF:0.847428, Len:  1, Fitness_tra: 282
Rule 83: ae711591a3328, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000400000000, Class:  0, CF:0.895955, Len:  0, Fitness_tra: 0
Rule 85: b812451351221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: f61413311c111, Class:  0, CF:0.997668, Len: 13, Fitness_tra: 0
Rule 87: 36141f631c251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 7131791398419, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 71a2121511829, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b16511e511119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1161851c15e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a519516511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2a15117328115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 331a392112d51, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 61121d145e5cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 14241181e6131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6478511156131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: fdf1185113981, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 36a1191d18211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: a125855585119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.09091
------Result------
Miss_rate(tra)	:9.09091
Miss_rate(tst)	:9.09091
ARL				:11.9394

------Generation 200------
Rule  1: 0000400000000, Class:  0, CF:0.895955, Len:  1, Fitness_tra: 447
