------Generation 0------
Rule  1: 1265132d11541, Class:  1, CF:0.343366, Len: 13, Fitness_tra: -7
Rule 26: 6541133c8c113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31f5e11111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bcbe8515c5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18f115551d82e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3131513921186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 117153811111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4312112359515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: aa1551151d213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 71f4111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6e65352dd91c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b861151353b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1173251151555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7813951c8e512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 6312958199115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f11d5de515151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 42f5118819dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 63b512ed61315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 7c23535222995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3f623925d5388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: f943815c831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 6e18385111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3578515251533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1133595145815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 11a1355321d54, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 6a1d151d82d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1575e31481111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: fe7995cd31191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b81291518ed12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: a921311d9e31d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4424135515159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4c1351218e18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 636c131911125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3918315515155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 611113e911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: aff1119515451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 414ac23831181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a3711951113e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: f375111111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2245111198e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: f3a1e8189e5cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 4b75185115815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7812ed1119d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b11515e311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 12b5512151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 6138598dd5d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 75f1338129115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1418113251932, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: 7931d58558111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3175d51581311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 256541d158229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 333d955551589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bc1581e122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 19b1942c9151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1c11512115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1143152511535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 27712291a9178, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 020b0a6800599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 41411cd969ed5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 42f8251653241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2275123d62312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: a9b1c839ad311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 7141211815d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 6142211331811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2143215de5ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0c007e65e0c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: f1b3938211515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 3117513915186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: a2bc1121d15c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 4ed531158c311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 4c2c555212595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b114115d11115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 7931598525d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 6411985111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 002a900000100, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule100: 2abd33821019e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.09091
------Result------
Miss_rate(tra)	:9.09091
Miss_rate(tst)	:9.09091
ARL				:10.0909

------Generation 70------
Rule  1: 0000400000000, Class:  0, CF:0.897246, Len:  1, Fitness_tra: 622
Rule  2: 0000700000000, Class:  0, CF:0.790449, Len:  1, Fitness_tra: 103
Rule  3: 0002c00300008, Class:  0, CF:0.998758, Len:  4, Fitness_tra: 0
Rule  4: 21a1911151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  5: 2561112311113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  6: 2121911251113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: a6ac551112222, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 6321421618112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 0d00400006000, Class:  0, CF:0.534229, Len:  3, Fitness_tra: 0
Rule 10: 040cc32500102, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 11: 6321821165181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: f1211d651111c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 632192153811c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 0c23505020000, Class:  0, CF:0.138249, Len:  6, Fitness_tra: 0
Rule 15: 13618211d5181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 6321411911112, Class:  0, CF:0.503404, Len: 13, Fitness_tra: 0
Rule 17: a6a25d1312211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: a63411212535c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: feb9212e15518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 651111d58d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a361156e91259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: fef1951d115c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 6362388d59518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6147edd511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4cf518919d152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 6541133c8c113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31f5e11111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bcbe8515c5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18f115551d82e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3131513921186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 117153811111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4312112359515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: aa1551151d213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 71f4111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6e65352dd91c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b861151353b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1173251151555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7813951c8e512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 6312958199115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f11d5de515151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 42f5118819dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 63b512ed61315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 7c23535222995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3f623925d5388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: f943815c831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 6e18385111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3578515251533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1133595145815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 11a1355321d54, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 6a1d151d82d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1575e31481111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: fe7995cd31191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b81291518ed12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: a921311d9e31d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4424135515159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4c1351218e18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 636c131911125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3918315515155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 611113e911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: aff1119515451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 414ac23831181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a3711951113e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: f375111111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2245111198e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: f3a1e8189e5cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 4b75185115815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7812ed1119d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b11515e311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 12b5512151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 6138598dd5d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 75f1338129115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1418113251932, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: 7931d58558111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3175d51581311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 256541d158229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 333d955551589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bc1581e122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 19b1942c9151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1c11512115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1143152511535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 27712291a9178, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 020b0a6800599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 41411cd969ed5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 42f8251653241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2275123d62312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: a9b1c839ad311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 7141211815d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 6142211331811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2143215de5ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0c007e65e0c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: f1b3938211515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 3117513915186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: a2bc1121d15c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 4ed531158c311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 4c2c555212595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b114115d11115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 7931598525d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 6411985111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 002a900000100, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule100: 2abd33821019e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.09091
------Result------
Miss_rate(tra)	:9.09091
Miss_rate(tst)	:9.09091
ARL				:10.0909

------Generation 80------
Rule  1: 0000400000000, Class:  0, CF:0.897246, Len:  1, Fitness_tra: 622
Rule  2: 0000700000000, Class:  0, CF:0.790449, Len:  1, Fitness_tra: 103
Rule  3: 0002c00300008, Class:  0, CF:0.998758, Len:  4, Fitness_tra: 0
Rule  4: 21a1911151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  5: 2561112311113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  6: 2121911251113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: a6ac551112222, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 6321421618112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 0d00400006000, Class:  0, CF:0.534229, Len:  3, Fitness_tra: 0
Rule 10: 040cc32500102, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 11: 6321821165181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: f1211d651111c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 632192153811c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 0c23505020000, Class:  0, CF:0.138249, Len:  6, Fitness_tra: 0
Rule 15: 13618211d5181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 6321411911112, Class:  0, CF:0.503404, Len: 13, Fitness_tra: 0
Rule 17: a6a25d1312211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: a63411212535c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: feb9212e15518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 651111d58d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a361156e91259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: fef1951d115c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 6362388d59518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6147edd511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4cf518919d152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 6541133c8c113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31f5e11111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bcbe8515c5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18f115551d82e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3131513921186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 117153811111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4312112359515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: aa1551151d213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 71f4111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6e65352dd91c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b861151353b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1173251151555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7813951c8e512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 6312958199115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f11d5de515151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 42f5118819dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 63b512ed61315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 7c23535222995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3f623925d5388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: f943815c831d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 6e18385111512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3578515251533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1133595145815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 11a1355321d54, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 6a1d151d82d25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1575e31481111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: fe7995cd31191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b81291518ed12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: a921311d9e31d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4424135515159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4c1351218e18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 636c131911125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3918315515155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 611113e911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: aff1119515451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 414ac23831181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a3711951113e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: f375111111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2245111198e18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: f3a1e8189e5cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 4b75185115815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7812ed1119d3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b11515e311115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 12b5512151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 6138598dd5d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 75f1338129115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1418113251932, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 73: 7931d58558111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3175d51581311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 256541d158229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 333d955551589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: bc1581e122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 19b1942c9151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1c11512115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1143152511535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 27712291a9178, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 020b0a6800599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 41411cd969ed5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 42f8251653241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2275123d62312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: a9b1c839ad311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 7141211815d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 6142211331811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2143215de5ed2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0c007e65e0c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: f1b3938211515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 3117513915186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: a2bc1121d15c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 4ed531158c311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 4c2c555212595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b114115d11115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 7931598525d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 6411985111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 002a900000100, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule100: 2abd33821019e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.09091
------Result------
Miss_rate(tra)	:9.09091
Miss_rate(tst)	:9.09091
ARL				:10.0909

------Generation 90------
Rule  1: 0000400000000, Class:  0, CF:0.897246, Len:  1, Fitness_tra: 622
Rule  2: 0000700000000, Class:  0, CF:0.790449, Len:  1, Fitness_tra: 103
Rule  3: 0002c00300008, Class:  0, CF:0.998758, Len:  4, Fitness_tra: 0
Rule  4: 21a1911151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  5: 2561112311113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  6: 2121911251113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  7: a6ac551112222, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 6321421618112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 0d00400006000, Class:  0, CF:0.534229, Len:  3, Fitness_tra: 0
Rule 10: 040cc32500102, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 11: 6321821165181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: f1211d651111c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 632192153811c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: 0c23505020000, Class:  0, CF:0.138249, Len:  6, Fitness_tra: 0
Rule 15: 13618211d5181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 6321411911112, Class:  0, CF:0.503404, Len: 13, Fitness_tra: 0
Rule 17: a6a25d1312211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: a63411212535c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: feb9212e15518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 651111d58d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: a361156e91259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: fef1951d115c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 6362388d59518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 6147edd511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4cf518919d152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 6541133c8c113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 31f5e11111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: bcbe8515c5551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 18f115551d82e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3131513921186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 117153811111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4312112359515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: aa1551151d213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 71f4111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6e65352dd91c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b861151353b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1173251151555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7813951c8e512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 6312958199115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f11d5de515151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 42f5118819dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
