------Generation 0------
Rule  1: b3122844bb, Class:  2, CF:0.9807, Len: 10, Fitness_tra: 0
Rule 95: b300037074, Class:  4, CF:0.103691, Len:  6, Fitness_tra: 575
Rule 96: 111122422e, Class:  4, CF:  1, Len: 10, Fitness_tra: 1
Rule 97: 7b12ca4947, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3121aabbb5, Class:  4, CF:  1, Len: 10, Fitness_tra: 42
Rule 99: 4427d17412, Class:  2, CF:0.957944, Len: 10, Fitness_tra: 0
Rule100: c30001b200, Class:  3, CF:0.890393, Len:  5, Fitness_tra: 38
------Current------
Miss_rate(tra)	:76.0366
------Result------
Miss_rate(tra)	:76.0366
Miss_rate(tst)	:32.7239
ARL				:9.55844

------Generation 70------
Rule  1: 177148472b, Class:  2, CF:0.765743, Len: 10, Fitness_tra: 678
Rule  2: b1713a1177, Class:  4, CF:0.996008, Len: 10, Fitness_tra: 994
Rule  3: 14222e2271, Class:  1, CF:0.650106, Len: 10, Fitness_tra: 96
Rule  4: 4412391111, Class:  0, CF:0.660817, Len: 10, Fitness_tra: 719
Rule  5: b211137174, Class:  4, CF:0.860824, Len: 10, Fitness_tra: -103
Rule  6: 1141224224, Class:  2, CF:0.989022, Len: 10, Fitness_tra: 226
Rule  7: 2421d11421, Class:  2, CF:0.998842, Len: 10, Fitness_tra: 120
Rule  8: 1511212141, Class:  1, CF:0.851879, Len: 10, Fitness_tra: 193
Rule  9: 15070d2020, Class:  1, CF:0.986903, Len:  6, Fitness_tra: 112
Rule 10: 050310100c, Class:  2, CF:0.558536, Len:  5, Fitness_tra: 184
Rule 11: 17b12614b2, Class:  4, CF:0.997215, Len: 10, Fitness_tra: 129
Rule 12: 2c1b362111, Class:  1, CF:0.355421, Len: 10, Fitness_tra: 62
Rule 13: 28b4111b44, Class:  4, CF:0.835954, Len: 10, Fitness_tra: -39
Rule 14: c000c00000, Class:  3, CF:0.977052, Len:  2, Fitness_tra: 38
Rule 15: 81abb1b11a, Class:  3, CF:0.994259, Len: 10, Fitness_tra: 4
Rule 16: 2751f4b02b, Class:  4, CF:  1, Len:  9, Fitness_tra: 12
Rule 17: e211132171, Class:  3, CF:  1, Len: 10, Fitness_tra: 9
Rule 18: 2b27af1b70, Class:  4, CF:0.999696, Len:  9, Fitness_tra: 4
Rule 19: b124334472, Class:  4, CF:0.948954, Len: 10, Fitness_tra: 1
Rule 20: 417b161bb7, Class:  4, CF:0.998752, Len: 10, Fitness_tra: 5
Rule 21: 10b90d20b0, Class:  1, CF:  1, Len:  6, Fitness_tra: 2
Rule 22: 142b33bb24, Class:  4, CF:0.939605, Len: 10, Fitness_tra: 0
Rule 23: 2721aab425, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 712b61b724, Class:  4, CF:0.986232, Len: 10, Fitness_tra: 1
Rule 25: 4274fa17b2, Class:  4, CF:0.999922, Len: 10, Fitness_tra: 3
Rule 26: 44773a6172, Class:  4, CF:0.999443, Len: 10, Fitness_tra: 1
Rule 27: b321aabb25, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 28: 2eb12114b4, Class:  2, CF:0.112288, Len: 10, Fitness_tra: 1
Rule 29: 7414617744, Class:  4, CF:0.983165, Len: 10, Fitness_tra: 1
Rule 30: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 24228327b7, Class:  2, CF:0.879491, Len: 10, Fitness_tra: 0
Rule 32: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1c48f34274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 7214d1193b, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 274b152174, Class:  2, CF:0.651376, Len: 10, Fitness_tra: 0
Rule 36: 72728eb22b, Class:  2, CF:0.949395, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b32d1d7bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: 7cbbc14774, Class:  2, CF:0.905573, Len: 10, Fitness_tra: 0
Rule 40: c33441b241, Class:  4, CF:0.188094, Len: 10, Fitness_tra: 0
Rule 41: b242bb7177, Class:  4, CF:0.674096, Len: 10, Fitness_tra: 0
Rule 42: 7b1229bb47, Class:  2, CF:0.955928, Len: 10, Fitness_tra: 0
Rule 43: 411783bb72, Class:  2, CF:0.923747, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 72143f7444, Class:  4, CF:0.999883, Len: 10, Fitness_tra: 0
Rule 46: 2412317111, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 7b1bfa7127, Class:  4, CF:0.992873, Len: 10, Fitness_tra: 0
Rule 48: 72b4137224, Class:  4, CF:0.131125, Len: 10, Fitness_tra: 0
Rule 49: 4c71fa47b4, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 50: b547212722, Class:  2, CF:0.141355, Len: 10, Fitness_tra: 0
Rule 51: 2217234c1e, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 1c4c6117bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 2412214122, Class:  2, CF:0.550194, Len: 10, Fitness_tra: 0
Rule 54: 712e6fb224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 427729b1b4, Class:  1, CF:0.438537, Len: 10, Fitness_tra: 0
Rule 57: 71b42342bb, Class:  4, CF:0.411232, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1417312171, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 117281b418, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 4b221f4414, Class:  4, CF:0.998869, Len: 10, Fitness_tra: 0
Rule 65: bb121e774b, Class:  2, CF:0.974992, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 152b53b318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1c27454bbb, Class:  4, CF:0.216198, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c1eb174121, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 1447557422, Class:  2, CF:0.81887, Len: 10, Fitness_tra: 0
Rule 72: 45271e114b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: bbb4a3727b, Class:  4, CF:0.999943, Len: 10, Fitness_tra: 0
Rule 74: bbb4a17272, Class:  4, CF:0.999829, Len: 10, Fitness_tra: 0
Rule 75: b74b934742, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: bb72c6424b, Class:  2, CF:0.930145, Len: 10, Fitness_tra: 0
Rule 77: e48123b4b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b741aab422, Class:  4, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 71b1d64417, Class:  3, CF:0.999993, Len: 10, Fitness_tra: 2
Rule 81: 47441542b2, Class:  2, CF:0.678172, Len: 10, Fitness_tra: 0
Rule 82: b22416b11c, Class:  4, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1b145e41b7, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 417b914b2b, Class:  2, CF:0.74183, Len: 10, Fitness_tra: 0
Rule 86: 2bbb1f4414, Class:  4, CF:0.993483, Len: 10, Fitness_tra: 0
Rule 87: 1417524124, Class:  1, CF:0.273597, Len: 10, Fitness_tra: 84
Rule 88: b2283a4744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 4c175514b4, Class:  0, CF:0.439549, Len: 10, Fitness_tra: 3
Rule 90: 727211b114, Class:  4, CF:0.451792, Len: 10, Fitness_tra: -192
Rule 91: 3214d9bb30, Class:  1, CF:0.991586, Len:  9, Fitness_tra: 794
Rule 92: 421b3a2715, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: eb171111b0, Class:  3, CF:  1, Len:  9, Fitness_tra: 8
Rule 94: 17412e2272, Class:  2, CF:0.994625, Len: 10, Fitness_tra: 2
Rule 95: b300037074, Class:  4, CF:0.103691, Len:  6, Fitness_tra: 575
Rule 96: 111122422e, Class:  4, CF:  1, Len: 10, Fitness_tra: 1
Rule 97: 7b12ca4947, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3121aabbb5, Class:  4, CF:  1, Len: 10, Fitness_tra: 42
Rule 99: 4427d17412, Class:  2, CF:0.957944, Len: 10, Fitness_tra: 0
Rule100: c30001b200, Class:  3, CF:0.890393, Len:  5, Fitness_tra: 38
------Current------
Miss_rate(tra)	:76.0366
------Result------
Miss_rate(tra)	:76.0366
Miss_rate(tst)	:32.7239
ARL				:9.55844

------Generation 80------
Rule  1: 177148472b, Class:  2, CF:0.765743, Len: 10, Fitness_tra: 678
Rule  2: b1713a1177, Class:  4, CF:0.996008, Len: 10, Fitness_tra: 994
Rule  3: 14222e2271, Class:  1, CF:0.650106, Len: 10, Fitness_tra: 96
Rule  4: 4412391111, Class:  0, CF:0.660817, Len: 10, Fitness_tra: 719
Rule  5: b211137174, Class:  4, CF:0.860824, Len: 10, Fitness_tra: -103
Rule  6: 1141224224, Class:  2, CF:0.989022, Len: 10, Fitness_tra: 226
Rule  7: 2421d11421, Class:  2, CF:0.998842, Len: 10, Fitness_tra: 120
Rule  8: 1511212141, Class:  1, CF:0.851879, Len: 10, Fitness_tra: 193
Rule  9: 15070d2020, Class:  1, CF:0.986903, Len:  6, Fitness_tra: 112
Rule 10: 050310100c, Class:  2, CF:0.558536, Len:  5, Fitness_tra: 184
Rule 11: 17b12614b2, Class:  4, CF:0.997215, Len: 10, Fitness_tra: 129
Rule 12: 2c1b362111, Class:  1, CF:0.355421, Len: 10, Fitness_tra: 62
Rule 13: 28b4111b44, Class:  4, CF:0.835954, Len: 10, Fitness_tra: -39
Rule 14: c000c00000, Class:  3, CF:0.977052, Len:  2, Fitness_tra: 38
Rule 15: 81abb1b11a, Class:  3, CF:0.994259, Len: 10, Fitness_tra: 4
Rule 16: 2751f4b02b, Class:  4, CF:  1, Len:  9, Fitness_tra: 12
Rule 17: e211132171, Class:  3, CF:  1, Len: 10, Fitness_tra: 9
Rule 18: 2b27af1b70, Class:  4, CF:0.999696, Len:  9, Fitness_tra: 4
Rule 19: b124334472, Class:  4, CF:0.948954, Len: 10, Fitness_tra: 1
Rule 20: 417b161bb7, Class:  4, CF:0.998752, Len: 10, Fitness_tra: 5
Rule 21: 10b90d20b0, Class:  1, CF:  1, Len:  6, Fitness_tra: 2
Rule 22: 142b33bb24, Class:  4, CF:0.939605, Len: 10, Fitness_tra: 0
Rule 23: 2721aab425, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 712b61b724, Class:  4, CF:0.986232, Len: 10, Fitness_tra: 1
Rule 25: 4274fa17b2, Class:  4, CF:0.999922, Len: 10, Fitness_tra: 3
Rule 26: 44773a6172, Class:  4, CF:0.999443, Len: 10, Fitness_tra: 1
Rule 27: b321aabb25, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 28: 2eb12114b4, Class:  2, CF:0.112288, Len: 10, Fitness_tra: 1
Rule 29: 7414617744, Class:  4, CF:0.983165, Len: 10, Fitness_tra: 1
Rule 30: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 24228327b7, Class:  2, CF:0.879491, Len: 10, Fitness_tra: 0
Rule 32: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1c48f34274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 7214d1193b, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 274b152174, Class:  2, CF:0.651376, Len: 10, Fitness_tra: 0
Rule 36: 72728eb22b, Class:  2, CF:0.949395, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b32d1d7bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: 7cbbc14774, Class:  2, CF:0.905573, Len: 10, Fitness_tra: 0
Rule 40: c33441b241, Class:  4, CF:0.188094, Len: 10, Fitness_tra: 0
Rule 41: b242bb7177, Class:  4, CF:0.674096, Len: 10, Fitness_tra: 0
Rule 42: 7b1229bb47, Class:  2, CF:0.955928, Len: 10, Fitness_tra: 0
Rule 43: 411783bb72, Class:  2, CF:0.923747, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 72143f7444, Class:  4, CF:0.999883, Len: 10, Fitness_tra: 0
Rule 46: 2412317111, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 7b1bfa7127, Class:  4, CF:0.992873, Len: 10, Fitness_tra: 0
Rule 48: 72b4137224, Class:  4, CF:0.131125, Len: 10, Fitness_tra: 0
Rule 49: 4c71fa47b4, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 50: b547212722, Class:  2, CF:0.141355, Len: 10, Fitness_tra: 0
Rule 51: 2217234c1e, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 1c4c6117bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 2412214122, Class:  2, CF:0.550194, Len: 10, Fitness_tra: 0
Rule 54: 712e6fb224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 427729b1b4, Class:  1, CF:0.438537, Len: 10, Fitness_tra: 0
Rule 57: 71b42342bb, Class:  4, CF:0.411232, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1417312171, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 117281b418, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 4b221f4414, Class:  4, CF:0.998869, Len: 10, Fitness_tra: 0
Rule 65: bb121e774b, Class:  2, CF:0.974992, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 152b53b318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1c27454bbb, Class:  4, CF:0.216198, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c1eb174121, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 1447557422, Class:  2, CF:0.81887, Len: 10, Fitness_tra: 0
Rule 72: 45271e114b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: bbb4a3727b, Class:  4, CF:0.999943, Len: 10, Fitness_tra: 0
Rule 74: bbb4a17272, Class:  4, CF:0.999829, Len: 10, Fitness_tra: 0
Rule 75: b74b934742, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: bb72c6424b, Class:  2, CF:0.930145, Len: 10, Fitness_tra: 0
Rule 77: e48123b4b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b741aab422, Class:  4, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 71b1d64417, Class:  3, CF:0.999993, Len: 10, Fitness_tra: 2
Rule 81: 47441542b2, Class:  2, CF:0.678172, Len: 10, Fitness_tra: 0
Rule 82: b22416b11c, Class:  4, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1b145e41b7, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 417b914b2b, Class:  2, CF:0.74183, Len: 10, Fitness_tra: 0
Rule 86: 2bbb1f4414, Class:  4, CF:0.993483, Len: 10, Fitness_tra: 0
Rule 87: 1417524124, Class:  1, CF:0.273597, Len: 10, Fitness_tra: 84
Rule 88: b2283a4744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 4c175514b4, Class:  0, CF:0.439549, Len: 10, Fitness_tra: 3
Rule 90: 727211b114, Class:  4, CF:0.451792, Len: 10, Fitness_tra: -192
Rule 91: 3214d9bb30, Class:  1, CF:0.991586, Len:  9, Fitness_tra: 794
Rule 92: 421b3a2715, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: eb171111b0, Class:  3, CF:  1, Len:  9, Fitness_tra: 8
Rule 94: 17412e2272, Class:  2, CF:0.994625, Len: 10, Fitness_tra: 2
Rule 95: b300037074, Class:  4, CF:0.103691, Len:  6, Fitness_tra: 575
Rule 96: 111122422e, Class:  4, CF:  1, Len: 10, Fitness_tra: 1
Rule 97: 7b12ca4947, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3121aabbb5, Class:  4, CF:  1, Len: 10, Fitness_tra: 42
Rule 99: 4427d17412, Class:  2, CF:0.957944, Len: 10, Fitness_tra: 0
Rule100: c30001b200, Class:  3, CF:0.890393, Len:  5, Fitness_tra: 38
------Current------
Miss_rate(tra)	:76.0366
------Result------
Miss_rate(tra)	:76.0366
Miss_rate(tst)	:32.7239
ARL				:9.55844

------Generation 90------
Rule  1: b1713a1177, Class:  4, CF:0.996008, Len: 10, Fitness_tra: 832
Rule  2: 3214d9bb30, Class:  1, CF:0.991586, Len:  9, Fitness_tra: 14
Rule  3: 4412391111, Class:  0, CF:0.660817, Len: 10, Fitness_tra: 454
Rule  4: 177148472b, Class:  2, CF:0.765743, Len: 10, Fitness_tra: 351
Rule  5: b300037074, Class:  4, CF:0.103691, Len:  6, Fitness_tra: 2
Rule  6: 1141224224, Class:  2, CF:0.989022, Len: 10, Fitness_tra: 216
Rule  7: 1511212141, Class:  1, CF:0.851879, Len: 10, Fitness_tra: 244
Rule  8: 050310100c, Class:  2, CF:0.558536, Len:  5, Fitness_tra: 184
Rule  9: 17b12614b2, Class:  4, CF:0.997215, Len: 10, Fitness_tra: 65
Rule 10: 2421d11421, Class:  2, CF:0.998842, Len: 10, Fitness_tra: 14
Rule 11: 15070d2020, Class:  1, CF:0.986903, Len:  6, Fitness_tra: 104
Rule 12: 14222e2271, Class:  1, CF:0.650106, Len: 10, Fitness_tra: 63
Rule 13: 1417524124, Class:  1, CF:0.273597, Len: 10, Fitness_tra: 0
Rule 14: 2c1b362111, Class:  1, CF:0.355421, Len: 10, Fitness_tra: 8
Rule 15: 3121aabbb5, Class:  4, CF:  1, Len: 10, Fitness_tra: 42
Rule 16: c30001b200, Class:  3, CF:0.890393, Len:  5, Fitness_tra: 43
Rule 17: c000c00000, Class:  3, CF:0.977052, Len:  2, Fitness_tra: 35
Rule 18: 2751f4b02b, Class:  4, CF:  1, Len:  9, Fitness_tra: 7
Rule 19: e211132171, Class:  3, CF:  1, Len: 10, Fitness_tra: 7
Rule 20: eb171111b0, Class:  3, CF:  1, Len:  9, Fitness_tra: 2
Rule 21: 417b161bb7, Class:  4, CF:0.998752, Len: 10, Fitness_tra: 1
Rule 22: 81abb1b11a, Class:  3, CF:0.994259, Len: 10, Fitness_tra: 3
Rule 23: 2b27af1b70, Class:  4, CF:0.999696, Len:  9, Fitness_tra: 9
Rule 24: 4274fa17b2, Class:  4, CF:0.999922, Len: 10, Fitness_tra: 3
Rule 25: 4c175514b4, Class:  0, CF:0.439549, Len: 10, Fitness_tra: 0
Rule 26: 71b1d64417, Class:  3, CF:0.999993, Len: 10, Fitness_tra: 0
Rule 27: 10b90d20b0, Class:  1, CF:  1, Len:  6, Fitness_tra: 1
Rule 28: 17412e2272, Class:  2, CF:0.994625, Len: 10, Fitness_tra: 2
Rule 29: b124334472, Class:  4, CF:0.948954, Len: 10, Fitness_tra: 1
Rule 30: 2eb12114b4, Class:  2, CF:0.112288, Len: 10, Fitness_tra: 1
Rule 31: 7414617744, Class:  4, CF:0.983165, Len: 10, Fitness_tra: 0
Rule 32: 712b61b724, Class:  4, CF:0.986232, Len: 10, Fitness_tra: 0
Rule 33: 44773a6172, Class:  4, CF:0.999443, Len: 10, Fitness_tra: 0
Rule 34: 111122422e, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 142b33bb24, Class:  4, CF:0.939605, Len: 10, Fitness_tra: 0
Rule 36: 72728eb22b, Class:  2, CF:0.949395, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b32d1d7bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: 7cbbc14774, Class:  2, CF:0.905573, Len: 10, Fitness_tra: 0
Rule 40: c33441b241, Class:  4, CF:0.188094, Len: 10, Fitness_tra: 0
Rule 41: b242bb7177, Class:  4, CF:0.674096, Len: 10, Fitness_tra: 0
Rule 42: 7b1229bb47, Class:  2, CF:0.955928, Len: 10, Fitness_tra: 0
Rule 43: 411783bb72, Class:  2, CF:0.923747, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 72143f7444, Class:  4, CF:0.999883, Len: 10, Fitness_tra: 0
Rule 46: 2412317111, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 7b1bfa7127, Class:  4, CF:0.992873, Len: 10, Fitness_tra: 0
Rule 48: 72b4137224, Class:  4, CF:0.131125, Len: 10, Fitness_tra: 0
Rule 49: 4c71fa47b4, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 50: b547212722, Class:  2, CF:0.141355, Len: 10, Fitness_tra: 0
Rule 51: 2217234c1e, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 1c4c6117bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 2412214122, Class:  2, CF:0.550194, Len: 10, Fitness_tra: 0
Rule 54: 712e6fb224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 427729b1b4, Class:  1, CF:0.438537, Len: 10, Fitness_tra: 0
Rule 57: 71b42342bb, Class:  4, CF:0.411232, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1417312171, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 117281b418, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 4b221f4414, Class:  4, CF:0.998869, Len: 10, Fitness_tra: 0
Rule 65: bb121e774b, Class:  2, CF:0.974992, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 152b53b318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1c27454bbb, Class:  4, CF:0.216198, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c1eb174121, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 1447557422, Class:  2, CF:0.81887, Len: 10, Fitness_tra: 0
Rule 72: 45271e114b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: bbb4a3727b, Class:  4, CF:0.999943, Len: 10, Fitness_tra: 0
Rule 74: bbb4a17272, Class:  4, CF:0.999829, Len: 10, Fitness_tra: 0
Rule 75: b74b934742, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: bb72c6424b, Class:  2, CF:0.930145, Len: 10, Fitness_tra: 0
Rule 77: e48123b4b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b741aab422, Class:  4, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 79: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2721aab425, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 1277494b7b, Class:  1, CF:0.832806, Len: 10, Fitness_tra: 0
Rule 82: 2171112214, Class:  2, CF:0.39176, Len: 10, Fitness_tra: 0
Rule 83: 264745b77c, Class:  2, CF:0.996712, Len: 10, Fitness_tra: 0
Rule 84: 4112112b11, Class:  2, CF:0.00307287, Len: 10, Fitness_tra: -2
Rule 85: b572aa4117, Class:  4, CF:0.995026, Len: 10, Fitness_tra: 0
Rule 86: 21bb112b7b, Class:  4, CF:0.583736, Len: 10, Fitness_tra: 0
Rule 87: 721b3ab227, Class:  4, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 88: 274147b411, Class:  2, CF:0.274562, Len: 10, Fitness_tra: 21
Rule 89: 27bb5f72bb, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2300500000, Class:  3, CF:0.761674, Len:  3, Fitness_tra: 2375
Rule 92: c009c00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: e117111bb0, Class:  3, CF:  1, Len:  9, Fitness_tra: 6
Rule 94: 11472eb272, Class:  2, CF:0.769538, Len: 10, Fitness_tra: 0
Rule 95: c30000b00e, Class:  4, CF:  1, Len:  4, Fitness_tra: 2
Rule 96: 7b4bf37152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 3211d9ba30, Class:  1, CF:0.965538, Len:  9, Fitness_tra: 1689
Rule 98: b210312700, Class:  4, CF:0.549125, Len:  7, Fitness_tra: -950
Rule 99: 177148472b, Class:  2, CF:0.765743, Len:  0, Fitness_tra: 0
Rule100: 1412321121, Class:  0, CF:0.287777, Len: 10, Fitness_tra: -2071
------Current------
Miss_rate(tra)	:54.5612
------Result------
Miss_rate(tra)	:54.5612
Miss_rate(tst)	:12.34
ARL				:9.35

------Generation 100------
Rule  1: b1713a1177, Class:  4, CF:0.996008, Len: 10, Fitness_tra: 832
Rule  2: 3214d9bb30, Class:  1, CF:0.991586, Len:  9, Fitness_tra: 14
Rule  3: 4412391111, Class:  0, CF:0.660817, Len: 10, Fitness_tra: 454
Rule  4: 177148472b, Class:  2, CF:0.765743, Len: 10, Fitness_tra: 351
Rule  5: b300037074, Class:  4, CF:0.103691, Len:  6, Fitness_tra: 2
Rule  6: 1141224224, Class:  2, CF:0.989022, Len: 10, Fitness_tra: 216
Rule  7: 1511212141, Class:  1, CF:0.851879, Len: 10, Fitness_tra: 244
