------Generation 0------
Rule  1: 11114217113121b5, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 68: b1166a1619121122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111a611918112421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0650005008000007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 111a613311b11411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 25411b68f1e11611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1313219f33115121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0150090e11110052, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: b121936331115c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1111619911615174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 438a3a6911113227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113a615113721bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1611195122128532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 23913151356114b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 431a9119156c1214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 13132175b1113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2356335d32315127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000002000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4151111114321118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1525161f333d5c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1315111711353611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b123111315515c52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1e11f6e15221223b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 111f1e3133621141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0813600830300830, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0900f55d50c00700, Class:  4, CF:  1, Len:  8, Fitness_tra: 2
Rule 93: 5b110049001beb21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 051e13093001e521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00d990e00004d000, Class:  1, CF:0.842146, Len:  6, Fitness_tra: 0
Rule 96: 3111593122623142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0003103001900211, Class:  8, CF:  1, Len:  8, Fitness_tra: 2
Rule 98: 015916f862151c01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 010080e401082010, Class:  1, CF:0.145579, Len:  8, Fitness_tra: -2
Rule100: 1311110012951300, Class:  0, CF:0.69063, Len: 12, Fitness_tra: -2
------Current------
Miss_rate(tra)	:42.9545
------Result------
Miss_rate(tra)	:42.9545
Miss_rate(tst)	:49.0909
ARL				:6.79245

------Generation 80------
Rule  1: 05000600000000a0, Class:  0, CF:0.81052, Len:  3, Fitness_tra: 31
Rule  2: 0000f00050e00700, Class:  4, CF:0.600286, Len:  4, Fitness_tra: 33
Rule  3: a009000000a00c00, Class:  7, CF:  1, Len:  4, Fitness_tra: 26
Rule  4: 0000000003000b6b, Class:  6, CF:0.852986, Len:  4, Fitness_tra: 22
Rule  5: 19d0010802101112, Class:  3, CF:0.413913, Len: 11, Fitness_tra: 19
Rule  6: 0000000660000000, Class:  5, CF:0.148816, Len:  2, Fitness_tra: 19
Rule  7: 0000008000c00009, Class:  8, CF:  1, Len:  3, Fitness_tra: 14
Rule  8: 0000000000000b6b, Class:  6, CF:0.840718, Len:  3, Fitness_tra: 13
Rule  9: e00911e100021100, Class:  9, CF:0.521482, Len:  9, Fitness_tra: 13
Rule 10: 000e60000c00e050, Class:  4, CF:0.988981, Len:  5, Fitness_tra: 13
Rule 11: 0009000000300c00, Class:  7, CF:0.0776526, Len:  3, Fitness_tra: 10
Rule 12: 0000000000000767, Class:  6, CF:0.708756, Len:  3, Fitness_tra: 10
Rule 13: d000100052ed0500, Class:  0, CF:0.99135, Len:  7, Fitness_tra: 8
Rule 14: 0100800010e82480, Class:  1, CF:0.506663, Len:  8, Fitness_tra: 5
Rule 15: 0980600d00c00000, Class:  5, CF:0.827338, Len:  5, Fitness_tra: 6
Rule 16: 4000000e0000e003, Class:  9, CF:0.703971, Len:  4, Fitness_tra: 6
Rule 17: 09d0009000001402, Class:  7, CF:0.798541, Len:  6, Fitness_tra: 6
Rule 18: 000a000000000000, Class:  0, CF:0.793187, Len:  1, Fitness_tra: 6
Rule 19: 01110040000b1b21, Class:  1, CF:0.789225, Len:  9, Fitness_tra: 6
Rule 20: 0101002000301301, Class:  1, CF:0.219095, Len:  7, Fitness_tra: 5
Rule 21: 09800f0000000000, Class:  8, CF:0.998407, Len:  3, Fitness_tra: 5
Rule 22: 050e00000000e550, Class:  0, CF:0.284075, Len:  5, Fitness_tra: 5
Rule 23: 000005300e000040, Class:  9, CF:  1, Len:  4, Fitness_tra: 5
Rule 24: 000301e100020000, Class:  0, CF:0.90568, Len:  5, Fitness_tra: 5
Rule 25: 0059197802621101, Class:  1, CF:0.94287, Len: 12, Fitness_tra: 4
Rule 26: 000900c20300d00b, Class:  2, CF:0.368736, Len:  6, Fitness_tra: 4
Rule 27: 14d00c0001321420, Class:  2, CF:0.103202, Len: 10, Fitness_tra: 4
Rule 28: b11282a415e12310, Class:  5, CF:0.64532, Len: 15, Fitness_tra: 4
Rule 29: 0000f00001000704, Class:  6, CF:0.412714, Len:  4, Fitness_tra: 4
Rule 30: 0000f0000000046b, Class:  6, CF:0.937804, Len:  4, Fitness_tra: 4
Rule 31: 0100800411e82710, Class:  5, CF:0.482658, Len: 10, Fitness_tra: 5
Rule 32: 00005060090204a0, Class:  9, CF:0.975081, Len:  6, Fitness_tra: 3
Rule 33: 002195500e008000, Class:  1, CF:0.846801, Len:  7, Fitness_tra: 3
Rule 34: 0000008000c0000d, Class:  8, CF:0.885505, Len:  3, Fitness_tra: 3
Rule 35: 4000000300050313, Class:  4, CF:  1, Len:  6, Fitness_tra: 3
Rule 36: 0180102911181481, Class:  1, CF:0.508136, Len: 13, Fitness_tra: 3
Rule 37: 000000000000046b, Class:  6, CF:0.652842, Len:  3, Fitness_tra: 2
Rule 38: 0900f55d50c00700, Class:  4, CF:  1, Len:  8, Fitness_tra: 2
Rule 39: 000060e000000000, Class:  4, CF:0.329031, Len:  2, Fitness_tra: 2
Rule 40: 005000500000000d, Class:  8, CF:0.899003, Len:  3, Fitness_tra: 2
Rule 41: 9000000090090c00, Class:  4, CF:0.904751, Len:  4, Fitness_tra: 2
Rule 42: 000900000e00d00b, Class:  9, CF:  1, Len:  4, Fitness_tra: 2
Rule 43: 0900055000900009, Class:  8, CF:  1, Len:  5, Fitness_tra: 2
Rule 44: 000095500000e000, Class:  1, CF:0.301635, Len:  4, Fitness_tra: 2
Rule 45: 0003103001900211, Class:  8, CF:  1, Len:  8, Fitness_tra: 2
Rule 46: 0c0011100202706c, Class:  0, CF:0.988312, Len:  9, Fitness_tra: 0
Rule 47: 1123112981121111, Class:  1, CF:  1, Len: 16, Fitness_tra: 1
Rule 48: 3111591122111141, Class:  1, CF:0.6871, Len: 16, Fitness_tra: 1
Rule 49: a631511224111c11, Class:  1, CF:  1, Len: 16, Fitness_tra: 0
Rule 50: 000c15300e900011, Class:  9, CF:  1, Len:  8, Fitness_tra: 1
Rule 51: 190900c20230d01b, Class:  5, CF:  1, Len: 10, Fitness_tra: 1
Rule 52: 3090010610008200, Class:  8, CF:0.996453, Len:  7, Fitness_tra: 1
Rule 53: 11d0000e01100052, Class:  1, CF:  1, Len:  8, Fitness_tra: 1
Rule 54: 0030000004111c8b, Class:  7, CF:  1, Len:  8, Fitness_tra: 1
Rule 55: 000900000e00e000, Class:  9, CF:  1, Len:  3, Fitness_tra: 1
Rule 56: 0119000905315707, Class:  8, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: a15a151363a21411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5111112118391621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13511a191c141767, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 13311a4931311144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b11e96a6315d1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1611111b12151316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: bd5313f331113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1a13751114f81811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1a1345183131383b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11ea31933812174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 31331321145b9125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b1166a1619121122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111a611918112421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0650005008000007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 111a613311b11411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 25411b68f1e11611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1313219f33115121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0150090e11110052, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: b121936331115c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1111619911615174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 438a3a6911113227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113a615113721bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1611195122128532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 23913151356114b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1116111313615142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000a00009020c000, Class:  0, CF:0.358576, Len:  4, Fitness_tra: 0
Rule 83: 45193313e1151c87, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 135ae315114151a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 6a1a133333381447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1111113111125147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0bd068000000d0ae, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2911111951211414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 4113133111111b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1641411732f15141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: c900010090990ce2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0100800e10e0e400, Class:  1, CF:0.492336, Len:  7, Fitness_tra: 2
Rule 93: 000a00800000040d, Class:  0, CF:0.258144, Len:  4, Fitness_tra: 0
Rule 94: 1cd00c0060e00000, Class:  8, CF:  1, Len:  6, Fitness_tra: 0
Rule 95: 010e60041ce1e000, Class:  4, CF:0.691812, Len:  9, Fitness_tra: 0
Rule 96: 0004008000e8000d, Class:  0, CF:0.964749, Len:  5, Fitness_tra: 12
Rule 97: 010c154000901011, Class:  9, CF:0.0826451, Len:  9, Fitness_tra: -7
Rule 98: 00a100000ca0e027, Class:  8, CF:  1, Len:  7, Fitness_tra: 0
Rule 99: 0609000000d00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: e40100510502100b, Class:  9, CF:  1, Len:  9, Fitness_tra: 2
------Current------
Miss_rate(tra)	:39.4318
------Result------
Miss_rate(tra)	:39.4318
Miss_rate(tst)	:44.5455
ARL				:6.60606

------Generation 90------
Rule  1: 3109004022001161, Class:  3, CF:0.841143, Len: 10, Fitness_tra: 51
Rule  2: 0500000000300001, Class:  2, CF:0.0238661, Len:  3, Fitness_tra: 41
Rule  3: 0000f00050e00700, Class:  4, CF:0.600286, Len:  4, Fitness_tra: 33
Rule  4: 0509d00000300c00, Class:  7, CF:0.899948, Len:  5, Fitness_tra: 27
Rule  5: 0000000003000b6b, Class:  6, CF:0.852986, Len:  4, Fitness_tra: 22
Rule  6: 0000000660000000, Class:  5, CF:0.148816, Len:  2, Fitness_tra: 21
Rule  7: 0c05000901100400, Class:  1, CF:0.482814, Len:  6, Fitness_tra: 20
Rule  8: a009000000a00c00, Class:  7, CF:  1, Len:  4, Fitness_tra: 18
Rule  9: 05000600000000a0, Class:  0, CF:0.81052, Len:  3, Fitness_tra: 14
Rule 10: 0009000000300800, Class:  8, CF:0.408034, Len:  3, Fitness_tra: 14
Rule 11: 000e60000c00e050, Class:  4, CF:0.988981, Len:  5, Fitness_tra: 13
Rule 12: 0000000000000b6b, Class:  6, CF:0.840718, Len:  3, Fitness_tra: 12
Rule 13: 0000008000c00009, Class:  8, CF:  1, Len:  3, Fitness_tra: 12
Rule 14: 05000a0000000060, Class:  0, CF:0.810531, Len:  3, Fitness_tra: 12
Rule 15: 0000000000000767, Class:  6, CF:0.708756, Len:  3, Fitness_tra: 11
Rule 16: 0004008000e8000d, Class:  0, CF:0.964749, Len:  5, Fitness_tra: 10
Rule 17: e00911e100021100, Class:  9, CF:0.521482, Len:  9, Fitness_tra: 10
Rule 18: 600000000d207000, Class:  1, CF:0.0290382, Len:  4, Fitness_tra: 9
Rule 19: d000100052ed0500, Class:  0, CF:0.99135, Len:  7, Fitness_tra: 8
Rule 20: 000060e000000000, Class:  4, CF:0.329031, Len:  2, Fitness_tra: 7
Rule 21: 0009600000300700, Class:  8, CF:0.959824, Len:  4, Fitness_tra: 7
Rule 22: 0000f00001000704, Class:  6, CF:0.412714, Len:  4, Fitness_tra: 7
Rule 23: 000a000000000000, Class:  0, CF:0.793187, Len:  1, Fitness_tra: 6
Rule 24: 0980600d00c00000, Class:  5, CF:0.827338, Len:  5, Fitness_tra: 6
Rule 25: 4000000e0000e003, Class:  9, CF:0.703971, Len:  4, Fitness_tra: 6
Rule 26: 050e00000000e550, Class:  0, CF:0.284075, Len:  5, Fitness_tra: 6
Rule 27: 19d0010802101112, Class:  3, CF:0.413913, Len: 11, Fitness_tra: 6
Rule 28: 09d0009000001402, Class:  7, CF:0.798541, Len:  6, Fitness_tra: 5
Rule 29: 000005300e000040, Class:  9, CF:  1, Len:  4, Fitness_tra: 5
Rule 30: 0101002000301301, Class:  1, CF:0.219095, Len:  7, Fitness_tra: 4
Rule 31: 0000f0000000046b, Class:  6, CF:0.937804, Len:  4, Fitness_tra: 4
Rule 32: 0000008000c0000d, Class:  8, CF:0.885505, Len:  3, Fitness_tra: 4
Rule 33: 000900c20300d00b, Class:  2, CF:0.368736, Len:  6, Fitness_tra: 3
Rule 34: 4000000300050313, Class:  4, CF:  1, Len:  6, Fitness_tra: 3
Rule 35: e40100510502100b, Class:  9, CF:  1, Len:  9, Fitness_tra: 1
Rule 36: 000000000000046b, Class:  6, CF:0.652842, Len:  3, Fitness_tra: 3
Rule 37: 09000f0000000000, Class:  0, CF:0.630233, Len:  2, Fitness_tra: 3
Rule 38: 000301e100020000, Class:  0, CF:0.90568, Len:  5, Fitness_tra: 3
Rule 39: 00005060090204a0, Class:  9, CF:0.975081, Len:  6, Fitness_tra: 3
Rule 40: 000001e660000000, Class:  8, CF:0.848983, Len:  4, Fitness_tra: 3
Rule 41: e00911e100000104, Class:  9, CF:0.64117, Len:  8, Fitness_tra: 3
Rule 42: 090080b911930010, Class:  5, CF:0.32585, Len:  9, Fitness_tra: 2
Rule 43: 9000000090090c00, Class:  4, CF:0.904751, Len:  4, Fitness_tra: 2
Rule 44: 0900055000900009, Class:  8, CF:  1, Len:  5, Fitness_tra: 2
Rule 45: 000095500000e000, Class:  1, CF:0.301635, Len:  4, Fitness_tra: 2
Rule 46: 09800f0000000000, Class:  8, CF:0.998407, Len:  3, Fitness_tra: 2
Rule 47: 005000500000000d, Class:  8, CF:0.899003, Len:  3, Fitness_tra: 2
Rule 48: 000900000e00d00b, Class:  9, CF:  1, Len:  4, Fitness_tra: 2
Rule 49: 0009000000300c00, Class:  7, CF:0.0776526, Len:  3, Fitness_tra: 1
Rule 50: 04800f0000320000, Class:  5, CF:  1, Len:  5, Fitness_tra: 1
Rule 51: 000900000e00e000, Class:  9, CF:  1, Len:  3, Fitness_tra: 1
Rule 52: 11d0000e01100052, Class:  1, CF:  1, Len:  8, Fitness_tra: 1
Rule 53: 000c15300e900011, Class:  9, CF:  1, Len:  8, Fitness_tra: 1
Rule 54: 0900000000000d03, Class:  0, CF:0.948457, Len:  3, Fitness_tra: 1
Rule 55: 0000d90010681710, Class:  7, CF:  1, Len:  8, Fitness_tra: 1
Rule 56: 0ac0e00000000000, Class:  8, CF:0.663519, Len:  3, Fitness_tra: 1
Rule 57: 3090010610008200, Class:  8, CF:0.996453, Len:  7, Fitness_tra: 1
Rule 58: 1111605910e10104, Class:  9, CF:  1, Len: 12, Fitness_tra: 1
Rule 59: 002195500e008000, Class:  1, CF:0.846801, Len:  7, Fitness_tra: 1
Rule 60: 0100800e10e0e400, Class:  1, CF:0.492336, Len:  7, Fitness_tra: 1
Rule 61: 0900f55d50c00700, Class:  4, CF:  1, Len:  8, Fitness_tra: 1
Rule 62: 0100800411e82710, Class:  5, CF:0.482658, Len: 10, Fitness_tra: 0
Rule 63: 0180102911181481, Class:  1, CF:0.508136, Len: 13, Fitness_tra: 0
Rule 64: 01110040000b1b21, Class:  1, CF:0.789225, Len:  9, Fitness_tra: 0
Rule 65: 190900c20230d01b, Class:  5, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 31331321145b9125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b1166a1619121122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 111a611918112421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0650005008000007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 111a613311b11411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 25411b68f1e11611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1313219f33115121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0150090e11110052, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: b121936331115c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1111619911615174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 438a3a6911113227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1113a615113721bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1611195122128532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 23913151356114b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3311751252115244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 331f11113e61124b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1115321b18131621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00009a0e09000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 23851111151111a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 191f6339d1421111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3319133131311172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1116111159351412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1621782194ad3116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000090d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 113af93535121bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000d080e000090b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 09d0009901a30012, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 30031321125b9105, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 29d0004004300400, Class:  1, CF:0.0219482, Len:  7, Fitness_tra: 0
Rule 95: 000400e100020000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0060d90010681710, Class:  7, CF:  1, Len:  9, Fitness_tra: 0
Rule 97: e109105100e21104, Class:  9, CF:0.990601, Len: 11, Fitness_tra: 5
Rule 98: db00009000e01400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0900f30050e00700, Class:  4, CF:0.897742, Len:  6, Fitness_tra: 0
Rule100: 01090000003013b1, Class:  1, CF:0.458967, Len:  7, Fitness_tra: 1
------Current------
Miss_rate(tra)	:26.0227
------Result------
Miss_rate(tra)	:26.0227
Miss_rate(tst)	:25.4545
ARL				:5.63889

------Generation 100------
Rule  1: 3109004022001161, Class:  3, CF:0.841143, Len: 10, Fitness_tra: 45
Rule  2: 0500000000300001, Class:  2, CF:0.0238661, Len:  3, Fitness_tra: 43
Rule  3: 0000f00050e00700, Class:  4, CF:0.600286, Len:  4, Fitness_tra: 36
Rule  4: 0509d00000300c00, Class:  7, CF:0.899948, Len:  5, Fitness_tra: 26
Rule  5: 0000000003000b6b, Class:  6, CF:0.852986, Len:  4, Fitness_tra: 22
Rule  6: 0c05000901100400, Class:  1, CF:0.482814, Len:  6, Fitness_tra: 22
Rule  7: 0000000660000000, Class:  5, CF:0.148816, Len:  2, Fitness_tra: 21
Rule  8: 0900000950900000, Class:  9, CF:0.873477, Len:  4, Fitness_tra: 21
Rule  9: a009000000a00c00, Class:  7, CF:  1, Len:  4, Fitness_tra: 18
Rule 10: 05000600000000a0, Class:  0, CF:0.81052, Len:  3, Fitness_tra: 14
Rule 11: 0009000000300800, Class:  8, CF:0.408034, Len:  3, Fitness_tra: 14
Rule 12: 000e60000c00e050, Class:  4, CF:0.988981, Len:  5, Fitness_tra: 13
Rule 13: 0000000000000b6b, Class:  6, CF:0.840718, Len:  3, Fitness_tra: 12
Rule 14: 600000000d207000, Class:  1, CF:0.0290382, Len:  4, Fitness_tra: 11
Rule 15: 0000000000000767, Class:  6, CF:0.708756, Len:  3, Fitness_tra: 11
Rule 16: 0000008000c00009, Class:  8, CF:  1, Len:  3, Fitness_tra: 11
Rule 17: 05000a0000000060, Class:  0, CF:0.810531, Len:  3, Fitness_tra: 11
Rule 18: 0004008000e8000d, Class:  0, CF:0.964749, Len:  5, Fitness_tra: 9
Rule 19: d000100052ed0500, Class:  0, CF:0.99135, Len:  7, Fitness_tra: 8
Rule 20: 000060e000000000, Class:  4, CF:0.329031, Len:  2, Fitness_tra: 9
Rule 21: 0009600000300700, Class:  8, CF:0.959824, Len:  4, Fitness_tra: 7
Rule 22: 0000f00001000704, Class:  6, CF:0.412714, Len:  4, Fitness_tra: 7
Rule 23: 0980600d00c00000, Class:  5, CF:0.827338, Len:  5, Fitness_tra: 7
Rule 24: 000a000000000000, Class:  0, CF:0.793187, Len:  1, Fitness_tra: 6
Rule 25: 000900c20300d00b, Class:  2, CF:0.368736, Len:  6, Fitness_tra: 6
Rule 26: 050e00000000e550, Class:  0, CF:0.284075, Len:  5, Fitness_tra: 6
Rule 27: 19d0010802101112, Class:  3, CF:0.413913, Len: 11, Fitness_tra: 6
Rule 28: 09d0009000001402, Class:  7, CF:0.798541, Len:  6, Fitness_tra: 6
Rule 29: 0000010000010b22, Class:  7, CF:0.181542, Len:  5, Fitness_tra: 5
Rule 30: 4000000e0000e003, Class:  9, CF:0.703971, Len:  4, Fitness_tra: 5
Rule 31: 000095500000e000, Class:  1, CF:0.301635, Len:  4, Fitness_tra: 4
Rule 32: 0000f0000000046b, Class:  6, CF:0.937804, Len:  4, Fitness_tra: 4
Rule 33: 0101002000301301, Class:  1, CF:0.219095, Len:  7, Fitness_tra: 5
Rule 34: 0000008000c0000d, Class:  8, CF:0.885505, Len:  3, Fitness_tra: 4
Rule 35: 000005300e000040, Class:  9, CF:  1, Len:  4, Fitness_tra: 4
Rule 36: 09000f0000000000, Class:  0, CF:0.630233, Len:  2, Fitness_tra: 3
Rule 37: 4000000300050313, Class:  4, CF:  1, Len:  6, Fitness_tra: 3
Rule 38: 000001e660000000, Class:  8, CF:0.848983, Len:  4, Fitness_tra: 3
Rule 39: 000000000000046b, Class:  6, CF:0.652842, Len:  3, Fitness_tra: 3
Rule 40: 000301e100020000, Class:  0, CF:0.90568, Len:  5, Fitness_tra: 2
Rule 41: 00005060090204a0, Class:  9, CF:0.975081, Len:  6, Fitness_tra: 2
Rule 42: 09800f0000000000, Class:  8, CF:0.998407, Len:  3, Fitness_tra: 2
Rule 43: 005000500000000d, Class:  8, CF:0.899003, Len:  3, Fitness_tra: 2
Rule 44: 9000000090090c00, Class:  4, CF:0.904751, Len:  4, Fitness_tra: 2
Rule 45: 0b05000911130000, Class:  1, CF:  1, Len:  7, Fitness_tra: 2
Rule 46: 0900055000900009, Class:  8, CF:  1, Len:  5, Fitness_tra: 2
Rule 47: 080000000002000c, Class:  0, CF:0.502146, Len:  3, Fitness_tra: 2
Rule 48: 0000900307050009, Class:  8, CF:0.704945, Len:  5, Fitness_tra: 1
Rule 49: 000900000e00d00b, Class:  9, CF:  1, Len:  4, Fitness_tra: 1
Rule 50: e00911e100000104, Class:  9, CF:0.64117, Len:  8, Fitness_tra: 1
Rule 51: 0900000000000d03, Class:  0, CF:0.948457, Len:  3, Fitness_tra: 1
Rule 52: 0000d90010681710, Class:  7, CF:  1, Len:  8, Fitness_tra: 1
Rule 53: 0ac0e00000000000, Class:  8, CF:0.663519, Len:  3, Fitness_tra: 1
Rule 54: 3090010610008200, Class:  8, CF:0.996453, Len:  7, Fitness_tra: 1
Rule 55: 0100800e10e0e400, Class:  1, CF:0.492336, Len:  7, Fitness_tra: 1
Rule 56: 01090000003013b1, Class:  1, CF:0.458967, Len:  7, Fitness_tra: 1
Rule 57: 04800f0000320000, Class:  5, CF:  1, Len:  5, Fitness_tra: 1
Rule 58: 00005f4000050000, Class:  8, CF:0.61981, Len:  4, Fitness_tra: 1
Rule 59: e00910e00e001103, Class:  9, CF:0.497061, Len:  8, Fitness_tra: 1
Rule 60: 000900000e00e000, Class:  9, CF:  1, Len:  3, Fitness_tra: 1
Rule 61: 0000f000000007a4, Class:  6, CF:0.998862, Len:  4, Fitness_tra: 1
Rule 62: e109105100e21104, Class:  9, CF:0.990601, Len: 11, Fitness_tra: 1
Rule 63: e00911e100021100, Class:  9, CF:0.521482, Len:  9, Fitness_tra: 1
Rule 64: 1111605910e10104, Class:  9, CF:  1, Len: 12, Fitness_tra: 0
Rule 65: 09000e8000c00009, Class:  8, CF:  1, Len:  5, Fitness_tra: 0
Rule 66: 0900f55d50c00700, Class:  4, CF:  1, Len:  8, Fitness_tra: 1
Rule 67: 11d0000e01100052, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 68: 111a611918112421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0650005008000007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 111a613311b11411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 25411b68f1e11611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
