------Generation 0------
Rule  1: a633231112119811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3a168d4824111172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 168a932d111714a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1323511421411111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3e3f511115a2d244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2151a153123212b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 00099f0009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8625141261aedf43, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2153f11154112161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 41daf33111381121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 23b18411a1ea8141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: af13811111115141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6f96515111e22117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b11313a111315c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11211114a51e2f79, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1121151b2255f116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 533f111915375444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11ea3115a8111212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 711393161e1d3c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2f464d1261156c37, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 333f411511151212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 339f162511111161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 56e6113132371741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11136111921215f1, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 81: 05d9000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 112933111e955111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 231e2511153d621b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 211511122243111a, Class:  9, CF:0.383257, Len: 16, Fitness_tra: -1
Rule 85: 1311633118b12214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1356311111211161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: c19666e531611122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 239a36153561d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11231111711da11a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 117112171215632a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1c0d220010315008, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 92: 2123f00b5310216a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 105a1158a80112a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000f106100305600, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0013200011a01004, Class:  5, CF:  1, Len:  8, Fitness_tra: 2
Rule 96: 100d0206113152b0, Class:  8, CF:  1, Len:  0, Fitness_tra: 0
Rule 97: 0060380300304000, Class:  8, CF:0.745307, Len:  6, Fitness_tra: -3
Rule 98: 6000ae0000b00106, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 10106111901215f1, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule100: 2529a05010300811, Class:  8, CF:  1, Len: 11, Fitness_tra: 0
------Current------
Miss_rate(tra)	:48.2955
------Result------
Miss_rate(tra)	:48.2955
Miss_rate(tst)	:51.3636
ARL				:8.28

------Generation 80------
Rule  1: 05000a00000000f0, Class:  0, CF:0.900232, Len:  3, Fitness_tra: 32
Rule  2: 6000801000b00106, Class:  2, CF:0.540585, Len:  6, Fitness_tra: 26
Rule  3: 090050500c0b0000, Class:  3, CF:0.312591, Len:  5, Fitness_tra: 22
Rule  4: 0c0129e000005001, Class:  1, CF:0.956413, Len:  7, Fitness_tra: 22
Rule  5: 0500a00000300000, Class:  8, CF:0.690513, Len:  3, Fitness_tra: 22
Rule  6: 6020510020400001, Class:  7, CF:0.0167106, Len:  7, Fitness_tra: 22
Rule  7: 00092000503310e0, Class:  7, CF:0.220561, Len:  7, Fitness_tra: 14
Rule  8: 0000000000050303, Class:  4, CF:0.0500506, Len:  3, Fitness_tra: 3
Rule  9: 6000060000000000, Class:  0, CF:0.604984, Len:  2, Fitness_tra: 13
Rule 10: 2015001361321301, Class:  2, CF:0.974057, Len: 12, Fitness_tra: 10
Rule 11: 006030030d0c4000, Class:  4, CF:  1, Len:  6, Fitness_tra: 5
Rule 12: 258e113131311114, Class:  6, CF:  1, Len: 16, Fitness_tra: 9
Rule 13: 090e0000005d0c50, Class:  4, CF:0.887663, Len:  6, Fitness_tra: 2
Rule 14: 0000024e00005000, Class:  9, CF:0.303526, Len:  4, Fitness_tra: 8
Rule 15: 000000000e000ba3, Class:  9, CF:0.704606, Len:  4, Fitness_tra: 8
Rule 16: 0000a0e000000000, Class:  4, CF:0.288918, Len:  2, Fitness_tra: 6
Rule 17: 050900000000e550, Class:  0, CF:0.017169, Len:  5, Fitness_tra: 6
Rule 18: 2120000b0320000a, Class:  6, CF:0.104136, Len:  7, Fitness_tra: 5
Rule 19: 100d0206113152b0, Class:  8, CF:  1, Len: 11, Fitness_tra: 4
Rule 20: 2179551221412168, Class:  8, CF:0.997323, Len: 16, Fitness_tra: 3
Rule 21: 2050a10380021004, Class:  6, CF:0.52105, Len:  9, Fitness_tra: 3
Rule 22: 6009801000000550, Class:  5, CF:0.0442722, Len:  6, Fitness_tra: 3
Rule 23: 11815040503c6110, Class:  1, CF:  1, Len: 12, Fitness_tra: 3
Rule 24: 0e800a0000000000, Class:  8, CF:  1, Len:  3, Fitness_tra: 3
Rule 25: 21792512f1161121, Class:  2, CF:0.922169, Len: 16, Fitness_tra: 3
Rule 26: 2579551221402108, Class:  8, CF:0.98224, Len: 14, Fitness_tra: 3
Rule 27: 212921020323161a, Class:  3, CF:0.727383, Len: 14, Fitness_tra: 3
Rule 28: 1179551711415311, Class:  7, CF:0.968916, Len: 16, Fitness_tra: 2
Rule 29: 10106111901215f1, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 30: 2129215211131811, Class:  8, CF:0.934979, Len: 16, Fitness_tra: 2
Rule 31: 0013200011a01004, Class:  5, CF:  1, Len:  8, Fitness_tra: 2
Rule 32: 6000a0400000d005, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 33: 00703012210c1000, Class:  4, CF:0.378958, Len:  8, Fitness_tra: -1
Rule 34: 2051005310320000, Class:  7, CF:  1, Len:  8, Fitness_tra: 1
Rule 35: 000a000000d00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 36: 000d000e00305000, Class:  8, CF:0.99261, Len:  4, Fitness_tra: 1
Rule 37: 50e1350100001381, Class:  5, CF:  1, Len: 10, Fitness_tra: 1
Rule 38: 20501058500251a5, Class:  8, CF:  1, Len: 11, Fitness_tra: 1
Rule 39: 050135015000e381, Class:  4, CF:  1, Len: 10, Fitness_tra: 1
Rule 40: 000000000e000b40, Class:  1, CF:0.0454557, Len:  3, Fitness_tra: 6
Rule 41: 3a108d0020c00070, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 42: 1c0d220010315008, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 43: 009900000e000000, Class:  9, CF:0.791118, Len:  3, Fitness_tra: 1
Rule 44: 8515211761101011, Class:  2, CF:  1, Len: 14, Fitness_tra: 1
Rule 45: 6000ae0000000000, Class:  5, CF:0.351988, Len:  3, Fitness_tra: 1
Rule 46: 0c0129e000005008, Class:  8, CF:  1, Len:  7, Fitness_tra: 1
Rule 47: 050135015000d381, Class:  4, CF:0.877115, Len: 10, Fitness_tra: 1
Rule 48: 205550008002601a, Class:  1, CF:0.131034, Len:  9, Fitness_tra: 1
Rule 49: 0051000300000bc0, Class:  4, CF:0.856458, Len:  5, Fitness_tra: 0
Rule 50: 191391552241111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 212ad18112125237, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1321b81714691311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11113615d2721111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000f0000500c3740, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e04000000d006008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111f136112115211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 134915f13111111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3a168d4824111172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 168a932d111714a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1323511421411111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3e3f511115a2d244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2151a153123212b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 00099f0009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8625141261aedf43, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2153f11154112161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 41daf33111381121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 23b18411a1ea8141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: af13811111115141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6f96515111e22117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b11313a111315c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11211114a51e2f79, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1121151b2255f116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 533f111915375444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11ea3115a8111212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 711393161e1d3c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2f464d1261156c37, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 333f411511151212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 339f162511111161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 56e6113132371741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11136111921215f1, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 81: 0500000000306000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000e0000d80d0000, Class:  9, CF:0.494212, Len:  4, Fitness_tra: 4
Rule 83: 000e000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0009ef0009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 231a111328175212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000a0e0d0c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 008000000000003b, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2323118117425515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000f0000506c0720, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 511a132353185424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 659e50500102e150, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 92: b000960000000000, Class:  8, CF:0.96331, Len:  3, Fitness_tra: 0
Rule 93: 09000000075d0050, Class:  4, CF:  1, Len:  5, Fitness_tra: 29
Rule 94: 0e800ad000000080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0a10800000000070, Class:  1, CF:0.807394, Len:  4, Fitness_tra: 1
Rule 96: 210600600320030a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 200d421361116c3e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 23b18411a1ea8145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 3ee6513132326a41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 205100005c020b45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.1818
------Result------
Miss_rate(tra)	:43.1818
Miss_rate(tst)	:45.4545
ARL				:7.85455

------Generation 90------
Rule  1: 05000a00000000f0, Class:  0, CF:0.900232, Len:  3, Fitness_tra: 30
Rule  2: 09000000075d0050, Class:  4, CF:  1, Len:  5, Fitness_tra: 30
Rule  3: 6000801000b00106, Class:  2, CF:0.540585, Len:  6, Fitness_tra: 29
Rule  4: 090050500c9b00f0, Class:  3, CF:0.603295, Len:  7, Fitness_tra: 44
Rule  5: 0c0129e000005001, Class:  1, CF:0.956413, Len:  7, Fitness_tra: 22
Rule  6: 0500a00000300000, Class:  8, CF:0.690513, Len:  3, Fitness_tra: 19
Rule  7: 05095012214311e8, Class:  7, CF:  1, Len: 13, Fitness_tra: 18
Rule  8: 6000060000000000, Class:  0, CF:0.604984, Len:  2, Fitness_tra: 12
Rule  9: 00092000503310e0, Class:  7, CF:0.220561, Len:  7, Fitness_tra: 9
Rule 10: 258e113131311114, Class:  6, CF:  1, Len: 16, Fitness_tra: 9
Rule 11: 2015001361321301, Class:  2, CF:0.974057, Len: 12, Fitness_tra: 8
Rule 12: 0000024e00005000, Class:  9, CF:0.303526, Len:  4, Fitness_tra: 6
Rule 13: 1c0e200010010c08, Class:  8, CF:0.999424, Len:  8, Fitness_tra: 8
Rule 14: 000000000e000ba3, Class:  9, CF:0.704606, Len:  4, Fitness_tra: 8
Rule 15: 6020510020400001, Class:  7, CF:0.0167106, Len:  7, Fitness_tra: 7
Rule 16: 0000a0e000000000, Class:  4, CF:0.288918, Len:  2, Fitness_tra: 6
Rule 17: 000000000e000b40, Class:  1, CF:0.0454557, Len:  3, Fitness_tra: 8
Rule 18: 0000000000050303, Class:  4, CF:0.0500506, Len:  3, Fitness_tra: 6
Rule 19: 050900000000e550, Class:  0, CF:0.017169, Len:  5, Fitness_tra: 6
Rule 20: 006030030d0c4000, Class:  4, CF:  1, Len:  6, Fitness_tra: 5
Rule 21: 0dfe000000007005, Class:  8, CF:0.980516, Len:  5, Fitness_tra: 5
Rule 22: 2120000b0320000a, Class:  6, CF:0.104136, Len:  7, Fitness_tra: 4
Rule 23: 21092152213310e0, Class:  2, CF:0.585981, Len: 13, Fitness_tra: 9
Rule 24: 100d0206113152b0, Class:  8, CF:  1, Len: 11, Fitness_tra: 4
Rule 25: b900970000000000, Class:  5, CF:0.0557928, Len:  4, Fitness_tra: 5
Rule 26: 11815040503c6110, Class:  1, CF:  1, Len: 12, Fitness_tra: 4
Rule 27: 212921020323161a, Class:  3, CF:0.727383, Len: 14, Fitness_tra: 3
Rule 28: 0e800a0000000000, Class:  8, CF:  1, Len:  3, Fitness_tra: 3
Rule 29: 000e0000d80d0000, Class:  9, CF:0.494212, Len:  4, Fitness_tra: 3
Rule 30: 21792512f1161121, Class:  2, CF:0.922169, Len: 16, Fitness_tra: 4
Rule 31: 6009801000000550, Class:  5, CF:0.0442722, Len:  6, Fitness_tra: 3
Rule 32: 1179551711415311, Class:  7, CF:0.968916, Len: 16, Fitness_tra: 2
Rule 33: 6000a0400000d005, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 34: 050135015000e381, Class:  4, CF:  1, Len: 10, Fitness_tra: 2
Rule 35: 050135015000d381, Class:  4, CF:0.877115, Len: 10, Fitness_tra: 2
Rule 36: 090e0000005d0c50, Class:  4, CF:0.887663, Len:  6, Fitness_tra: 1
Rule 37: 2119181121215a11, Class:  9, CF:0.913576, Len: 16, Fitness_tra: 1
Rule 38: 0013200011a01004, Class:  5, CF:  1, Len:  8, Fitness_tra: 2
Rule 39: 10106111901215f1, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 40: 0a10800000000070, Class:  1, CF:0.807394, Len:  4, Fitness_tra: 1
Rule 41: 1c0d220010315008, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 42: 009900000e000000, Class:  9, CF:0.791118, Len:  3, Fitness_tra: 1
Rule 43: 2129215211131811, Class:  8, CF:0.934979, Len: 16, Fitness_tra: 1
Rule 44: 6000ae0000000000, Class:  5, CF:0.351988, Len:  3, Fitness_tra: 1
Rule 45: 205550008002601a, Class:  1, CF:0.131034, Len:  9, Fitness_tra: -2
Rule 46: 000a000000d00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 47: 000d000e00305000, Class:  8, CF:0.99261, Len:  4, Fitness_tra: 1
Rule 48: 50e1350100001381, Class:  5, CF:  1, Len: 10, Fitness_tra: 1
Rule 49: 20501058500251a5, Class:  8, CF:  1, Len: 11, Fitness_tra: 1
Rule 50: 2579551221402108, Class:  8, CF:0.98224, Len: 14, Fitness_tra: 1
Rule 51: 8515211761101011, Class:  2, CF:  1, Len: 14, Fitness_tra: 0
Rule 52: 1321b81714691311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11113615d2721111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000f0000500c3740, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e04000000d006008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111f136112115211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 134915f13111111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3a168d4824111172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 168a932d111714a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1323511421411111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3e3f511115a2d244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2151a153123212b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 00099f0009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8625141261aedf43, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2153f11154112161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 41daf33111381121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 23b18411a1ea8141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: af13811111115141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6f96515111e22117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b11313a111315c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11211114a51e2f79, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1121151b2255f116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 533f111915375444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11ea3115a8111212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 711393161e1d3c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2f464d1261156c37, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 333f411511151212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 339f162511111161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 56e6113132371741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11136111921215f1, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 81: 1a1625115b121841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11151124451351af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 111311131311d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2331a39182772835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 41d3131822115138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 26511311311c1224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3a511111113411b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 115f339254126511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000e000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 131a1e5212721531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0010970000ed0070, Class:  8, CF:  1, Len:  6, Fitness_tra: 1
Rule 92: 0001005318320000, Class:  4, CF:  1, Len:  7, Fitness_tra: 0
Rule 93: 000009400e007003, Class:  9, CF:0.865431, Len:  5, Fitness_tra: 3
Rule 94: 602050d00040000e, Class:  8, CF:0.843764, Len:  6, Fitness_tra: 0
Rule 95: 008e1050000d0070, Class:  4, CF:  1, Len:  6, Fitness_tra: 1
Rule 96: 2159a153223212b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1111181111211a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 25055013614213e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0e09200b503350e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0709001000000500, Class:  8, CF:  1, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:42.1591
------Result------
Miss_rate(tra)	:42.1591
Miss_rate(tst)	:45.9091
ARL				:7.7931

------Generation 100------
Rule  1: 090050500c9b00f0, Class:  3, CF:0.603295, Len:  7, Fitness_tra: 46
Rule  2: e015000061001301, Class:  6, CF:0.974539, Len:  8, Fitness_tra: 38
Rule  3: 6000801000b00106, Class:  2, CF:0.540585, Len:  6, Fitness_tra: 29
Rule  4: 09000000075d0050, Class:  4, CF:  1, Len:  5, Fitness_tra: 29
Rule  5: 00000f0000000000, Class:  0, CF:0.612112, Len:  1, Fitness_tra: 28
Rule  6: 0c0129e000005001, Class:  1, CF:0.956413, Len:  7, Fitness_tra: 23
Rule  7: 05095012214311e8, Class:  7, CF:  1, Len: 13, Fitness_tra: 18
Rule  8: 0500a00000300000, Class:  8, CF:0.690513, Len:  3, Fitness_tra: 18
Rule  9: 09000600005d0000, Class:  0, CF:0.731433, Len:  4, Fitness_tra: 15
Rule 10: 21092152213310e0, Class:  2, CF:0.585981, Len: 13, Fitness_tra: 8
Rule 11: 00092000503310e0, Class:  7, CF:0.220561, Len:  7, Fitness_tra: 10
Rule 12: 05000a00000000f0, Class:  0, CF:0.900232, Len:  3, Fitness_tra: 9
Rule 13: 2015001361321301, Class:  2, CF:0.974057, Len: 12, Fitness_tra: 9
Rule 14: 000000000e000ba3, Class:  9, CF:0.704606, Len:  4, Fitness_tra: 7
Rule 15: 000000000e000b40, Class:  1, CF:0.0454557, Len:  3, Fitness_tra: 8
Rule 16: 1c0e200010010c08, Class:  8, CF:0.999424, Len:  8, Fitness_tra: 8
Rule 17: 6020510020400001, Class:  7, CF:0.0167106, Len:  7, Fitness_tra: 5
Rule 18: 0000a0e000000000, Class:  4, CF:0.288918, Len:  2, Fitness_tra: 7
Rule 19: 0000024e00005000, Class:  9, CF:0.303526, Len:  4, Fitness_tra: 3
Rule 20: 050900000000e550, Class:  0, CF:0.017169, Len:  5, Fitness_tra: 5
Rule 21: 0000000000050303, Class:  4, CF:0.0500506, Len:  3, Fitness_tra: 5
Rule 22: 006030030d0c4000, Class:  4, CF:  1, Len:  6, Fitness_tra: 5
Rule 23: 096e000000007c05, Class:  8, CF:0.991472, Len:  6, Fitness_tra: 5
Rule 24: 212955122320110a, Class:  3, CF:0.759036, Len: 14, Fitness_tra: 6
Rule 25: 100d0206113152b0, Class:  8, CF:  1, Len: 11, Fitness_tra: 4
Rule 26: 21792512f1161121, Class:  2, CF:0.922169, Len: 16, Fitness_tra: 4
Rule 27: 11815040503c6110, Class:  1, CF:  1, Len: 12, Fitness_tra: 3
Rule 28: b900970000000000, Class:  5, CF:0.0557928, Len:  4, Fitness_tra: 4
Rule 29: 6009801000000550, Class:  5, CF:0.0442722, Len:  6, Fitness_tra: 4
Rule 30: 000e0000d80d0000, Class:  9, CF:0.494212, Len:  4, Fitness_tra: 3
Rule 31: 0dfe000000007005, Class:  8, CF:0.980516, Len:  5, Fitness_tra: 3
Rule 32: 000009400e007003, Class:  9, CF:0.865431, Len:  5, Fitness_tra: 2
Rule 33: 5060300300001001, Class:  6, CF:0.313747, Len:  6, Fitness_tra: 2
Rule 34: 050135015000d381, Class:  4, CF:0.877115, Len: 10, Fitness_tra: 2
Rule 35: 1179551711415311, Class:  7, CF:0.968916, Len: 16, Fitness_tra: 1
Rule 36: 0013200011a01004, Class:  5, CF:  1, Len:  8, Fitness_tra: 2
Rule 37: 2119181121215a11, Class:  9, CF:0.913576, Len: 16, Fitness_tra: -3
Rule 38: 050135015000e381, Class:  4, CF:  1, Len: 10, Fitness_tra: 2
Rule 39: 009900000e000000, Class:  9, CF:0.791118, Len:  3, Fitness_tra: 1
Rule 40: 000d000e00305000, Class:  8, CF:0.99261, Len:  4, Fitness_tra: 1
Rule 41: 090e0000005d0c50, Class:  4, CF:0.887663, Len:  6, Fitness_tra: 1
Rule 42: 0a10800000000070, Class:  1, CF:0.807394, Len:  4, Fitness_tra: 1
Rule 43: 2579551221402108, Class:  8, CF:0.98224, Len: 14, Fitness_tra: 1
Rule 44: 2129215211131811, Class:  8, CF:0.934979, Len: 16, Fitness_tra: 1
Rule 45: 00001058509b51a5, Class:  8, CF:  1, Len: 10, Fitness_tra: 1
Rule 46: 6000ae0000000000, Class:  5, CF:0.351988, Len:  3, Fitness_tra: 1
Rule 47: 008e1050000d0070, Class:  4, CF:  1, Len:  6, Fitness_tra: 1
Rule 48: 258e113131311114, Class:  6, CF:  1, Len: 16, Fitness_tra: 0
Rule 49: 20501058500251a5, Class:  8, CF:  1, Len: 11, Fitness_tra: 0
Rule 50: 1c0d220010315008, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 0010970000ed0070, Class:  8, CF:  1, Len:  6, Fitness_tra: 0
Rule 52: 008e1050000d0070, Class:  4, CF:  1, Len:  0, Fitness_tra: 0
Rule 53: 0709001000000500, Class:  8, CF:  1, Len:  4, Fitness_tra: 0
Rule 54: 000f0000500c3740, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: e04000000d006008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 111f136112115211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 134915f13111111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3a168d4824111172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 168a932d111714a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1323511421411111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 3e3f511115a2d244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 2151a153123212b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
