------Generation 0------
Rule  1: 1381154111ac5221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3199555111241c14, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 40: 11111212142112f3, Class:  9, CF:  1, Len: 16, Fitness_tra: 5
Rule 41: 520e403de1131110, Class:  5, CF:0.906295, Len: 13, Fitness_tra: 0
Rule 42: 102d1f52e1202164, Class:  0, CF:  1, Len: 14, Fitness_tra: 0
Rule 43: bd5131a111951c97, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1326b17cd4115112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1381711165153112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 49221411a33a2a41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4653331142171134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 264512174c4916fa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1151111a19651222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 16194811f5113212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 13259251b1111aaa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 111a133e5122126b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 41166115111b5812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 712a131514241261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 26195551122313f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 711aa111122b2831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11163155111192a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 19b12112a3161311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21114111f1f11512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 133f331151a59441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1e1157bb55631316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1321b11131ad1812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1313111c222c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 13114e11371455f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000f0e0e00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2a131315115b1c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1a21218162a1681b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2136133e151117b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3a26411c51f41c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0500000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1613151319125171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000003080000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3f51451231313212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 21411761a116c12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1123111428313121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1111131e19351211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 963a3e1331115141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 23dfa11335311bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 265a315121b81531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000d0000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 215a33355b115138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 8f21515412151aa1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3656111d9d1154b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: d3134287316de68a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1611b51835a93812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1313335111f81774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 13a1168915321121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 5fc3752154325127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1f49711111313811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 011030e5020a00a0, Class:  9, CF:  1, Len:  8, Fitness_tra: 0
Rule 92: 101f009100820041, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 93: 0000500090060020, Class:  7, CF:0.423296, Len:  4, Fitness_tra: -2
Rule 94: 0928a45007000041, Class:  4, CF:0.999888, Len:  9, Fitness_tra: 0
Rule 95: 0600113000061120, Class:  8, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: b20ee05de1031100, Class:  3, CF:0.994114, Len: 11, Fitness_tra: 11
Rule 97: 101f009100b20015, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 20201411d8312121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000b0e000070007, Class:  9, CF:  1, Len:  4, Fitness_tra: 7
Rule100: 23104c0502a59113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:47.5
------Result------
Miss_rate(tra)	:47.5
Miss_rate(tst)	:54.0909
ARL				:8.42857

------Generation 90------
Rule  1: 10190217902106f0, Class:  3, CF:0.767845, Len: 11, Fitness_tra: 33
Rule  2: 00005030f0360020, Class:  2, CF:0.7817, Len:  6, Fitness_tra: 31
Rule  3: 0500001310000166, Class:  6, CF:0.949433, Len:  7, Fitness_tra: 30
Rule  4: 00000b0090080000, Class:  0, CF:0.189702, Len:  3, Fitness_tra: 28
Rule  5: a0454010c0b00400, Class:  7, CF:0.985538, Len:  8, Fitness_tra: 23
Rule  6: 1121111361121122, Class:  5, CF:  1, Len: 16, Fitness_tra: 22
Rule  7: 5000000000000009, Class:  8, CF:0.528432, Len:  2, Fitness_tra: 17
Rule  8: 0900a41000000041, Class:  4, CF:0.37294, Len:  6, Fitness_tra: 16
Rule  9: 00000090ee0c0b40, Class:  1, CF:0.570286, Len:  6, Fitness_tra: 15
Rule 10: 05200017a12601f1, Class:  6, CF:0.989008, Len: 11, Fitness_tra: 12
Rule 11: b20ee05de1031100, Class:  3, CF:0.994114, Len: 11, Fitness_tra: 11
Rule 12: 2029555142d123f6, Class:  3, CF:0.897904, Len: 15, Fitness_tra: 9
Rule 13: 29201411a1362121, Class:  2, CF:0.118599, Len: 15, Fitness_tra: 7
Rule 14: 0000b0e000070007, Class:  9, CF:  1, Len:  4, Fitness_tra: 7
Rule 15: 311552511121136a, Class:  3, CF:0.845607, Len: 16, Fitness_tra: 6
Rule 16: 00000f00d0000000, Class:  0, CF:0.647374, Len:  2, Fitness_tra: 6
Rule 17: 101f009100820011, Class:  0, CF:  1, Len:  9, Fitness_tra: 6
Rule 18: 0000a0e000000000, Class:  4, CF:0.607063, Len:  2, Fitness_tra: 6
Rule 19: 01103005010800a0, Class:  9, CF:0.983465, Len:  7, Fitness_tra: 6
Rule 20: 29112552125613f1, Class:  9, CF:0.996291, Len: 16, Fitness_tra: 6
Rule 21: 00d01005028011a0, Class:  9, CF:0.486604, Len:  8, Fitness_tra: 5
Rule 22: 11111212142112f3, Class:  9, CF:  1, Len: 16, Fitness_tra: 5
Rule 23: 3100050100200c09, Class:  8, CF:  1, Len:  7, Fitness_tra: 5
Rule 24: 0920e410a1362420, Class:  2, CF:0.296712, Len: 12, Fitness_tra: 4
Rule 25: 33101105020831a0, Class:  1, CF:  1, Len: 11, Fitness_tra: 4
Rule 26: 9005000090030c00, Class:  8, CF:0.998886, Len:  5, Fitness_tra: 3
Rule 27: 10d1200210161c01, Class:  7, CF:  1, Len: 11, Fitness_tra: 4
Rule 28: 0600110e0d061101, Class:  8, CF:  1, Len:  9, Fitness_tra: 2
Rule 29: 0000000305000704, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 30: 9045000000b00000, Class:  6, CF:0.0349965, Len:  4, Fitness_tra: 2
Rule 31: 0800e00091320400, Class:  7, CF:0.693313, Len:  7, Fitness_tra: 2
Rule 32: 0000a01090090c40, Class:  4, CF:0.988086, Len:  6, Fitness_tra: 2
Rule 33: 9045500001181100, Class:  9, CF:  1, Len:  9, Fitness_tra: 2
Rule 34: 050000e7102101f6, Class:  3, CF:0.853167, Len:  9, Fitness_tra: 2
Rule 35: 9000000090030c00, Class:  8, CF:0.996567, Len:  4, Fitness_tra: 1
Rule 36: 060a000090d00000, Class:  9, CF:  1, Len:  4, Fitness_tra: 1
Rule 37: 9000000090090c00, Class:  4, CF:0.882872, Len:  4, Fitness_tra: 1
Rule 38: 3921255212541311, Class:  1, CF:0.0215171, Len: 16, Fitness_tra: 1
Rule 39: 3199555111241c14, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 40: 09281f5200000041, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 41: 0000060500000000, Class:  0, CF:0.88212, Len:  2, Fitness_tra: 1
Rule 42: d00e4010c0f00400, Class:  8, CF:0.990964, Len:  7, Fitness_tra: 1
Rule 43: 000000b00000f000, Class:  1, CF:0.0661496, Len:  2, Fitness_tra: 1
Rule 44: 10001510f0160070, Class:  6, CF:  1, Len:  8, Fitness_tra: 1
Rule 45: 520030ed01700110, Class:  4, CF:0.688307, Len:  9, Fitness_tra: 1
Rule 46: 5241421131131114, Class:  6, CF:0.999996, Len: 16, Fitness_tra: 1
Rule 47: 49221411a33a2a41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4653331142171134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 264512174c4916fa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1151111a19651222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 16194811f5113212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 13259251b1111aaa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 111a133e5122126b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 41166115111b5812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 712a131514241261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 26195551122313f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 711aa111122b2831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11163155111192a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 19b12112a3161311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21114111f1f11512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 133f331151a59441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1e1157bb55631316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1321b11131ad1812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1313111c222c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 13114e11371455f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000f0e0e00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2a131315115b1c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1a21218162a1681b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2136133e151117b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3a26411c51f41c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0500000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1613151319125171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000003080000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3f51451231313212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 21411761a116c12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1123111428313121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1111131e19351211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 963a3e1331115141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 23dfa11335311bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 265a315121b81531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 05000f0e00002000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1136e3212121d2a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2151195cc7185161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 114122e1111f1a41, Class:  2, CF:0.964168, Len: 16, Fitness_tra: -1
Rule 85: 0000000000b00000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 16137d715b341881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 41c633d91c725bfb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000020207000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: aa3625228b111148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1f11718494a1e313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0240411e3d061101, Class:  8, CF:0.472911, Len: 12, Fitness_tra: -1
Rule 92: 00000000ed040734, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0920ef10a1002000, Class:  8, CF:  1, Len:  8, Fitness_tra: 1
Rule 94: 264512174c4916fa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00001bc090080760, Class:  4, CF:  1, Len:  7, Fitness_tra: 0
Rule 96: 01100105f1001002, Class:  8, CF:0.8602, Len:  8, Fitness_tra: -1
Rule 97: 00005000f9090c20, Class:  9, CF:  1, Len:  6, Fitness_tra: 2
Rule 98: 391a23525226126b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1015009100000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0910e41014311223, Class:  7, CF:0.229344, Len: 13, Fitness_tra: 4
------Current------
Miss_rate(tra)	:42.8409
------Result------
Miss_rate(tra)	:42.8409
Miss_rate(tst)	:50.9091
ARL				:8.64151

------Generation 100------
Rule  1: 10190217902106f0, Class:  3, CF:0.767845, Len: 11, Fitness_tra: 31
Rule  2: 00005030f0360020, Class:  2, CF:0.7817, Len:  6, Fitness_tra: 20
Rule  3: 0500001310000166, Class:  6, CF:0.949433, Len:  7, Fitness_tra: 30
Rule  4: 00000b0090080000, Class:  0, CF:0.189702, Len:  3, Fitness_tra: 28
Rule  5: a0454010c0b00400, Class:  7, CF:0.985538, Len:  8, Fitness_tra: 23
Rule  6: 1121111361121122, Class:  5, CF:  1, Len: 16, Fitness_tra: 22
Rule  7: 5000000000000009, Class:  8, CF:0.528432, Len:  2, Fitness_tra: 17
Rule  8: 0900a41000000041, Class:  4, CF:0.37294, Len:  6, Fitness_tra: 16
Rule  9: 00000090ee0c0b40, Class:  1, CF:0.570286, Len:  6, Fitness_tra: 15
Rule 10: 05200017a12601f1, Class:  6, CF:0.989008, Len: 11, Fitness_tra: 12
Rule 11: b20ee05de1031100, Class:  3, CF:0.994114, Len: 11, Fitness_tra: 11
Rule 12: 2029555142d123f6, Class:  3, CF:0.897904, Len: 15, Fitness_tra: 9
Rule 13: 000a000000000000, Class:  0, CF:0.799093, Len:  1, Fitness_tra: 9
Rule 14: 29201411a1362121, Class:  2, CF:0.118599, Len: 15, Fitness_tra: 4
Rule 15: 0000b0e000070007, Class:  9, CF:  1, Len:  4, Fitness_tra: 7
Rule 16: 00000f00d0000000, Class:  0, CF:0.647374, Len:  2, Fitness_tra: 6
Rule 17: 0000a0e000000000, Class:  4, CF:0.607063, Len:  2, Fitness_tra: 6
Rule 18: 01103005010800a0, Class:  9, CF:0.983465, Len:  7, Fitness_tra: 6
Rule 19: 29112552125613f1, Class:  9, CF:0.996291, Len: 16, Fitness_tra: 6
Rule 20: 00d01005028011a0, Class:  9, CF:0.486604, Len:  8, Fitness_tra: 6
Rule 21: 311552511121136a, Class:  3, CF:0.845607, Len: 16, Fitness_tra: 5
Rule 22: 11111212142112f3, Class:  9, CF:  1, Len: 16, Fitness_tra: 2
Rule 23: 3100050100200c09, Class:  8, CF:  1, Len:  7, Fitness_tra: 5
Rule 24: 0920e410a1362420, Class:  2, CF:0.296712, Len: 12, Fitness_tra: 4
Rule 25: 33101105020831a0, Class:  1, CF:  1, Len: 11, Fitness_tra: 4
Rule 26: 0910e41014311223, Class:  7, CF:0.229344, Len: 13, Fitness_tra: 5
Rule 27: 10d1200210161c01, Class:  7, CF:  1, Len: 11, Fitness_tra: 4
Rule 28: 9005000090030c00, Class:  8, CF:0.998886, Len:  5, Fitness_tra: 3
Rule 29: 0000000305000704, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 30: 9045000000b00000, Class:  6, CF:0.0349965, Len:  4, Fitness_tra: 2
Rule 31: 0800e00091320400, Class:  7, CF:0.693313, Len:  7, Fitness_tra: 2
Rule 32: 0000a01090090c40, Class:  4, CF:0.988086, Len:  6, Fitness_tra: 2
Rule 33: 9045500001181100, Class:  9, CF:  1, Len:  9, Fitness_tra: 2
Rule 34: 050000e7102101f6, Class:  3, CF:0.853167, Len:  9, Fitness_tra: 2
Rule 35: 0600110e0d061101, Class:  8, CF:  1, Len:  9, Fitness_tra: 1
Rule 36: 00005000f9090c20, Class:  9, CF:  1, Len:  6, Fitness_tra: 1
Rule 37: 3015525790210660, Class:  3, CF:0.979072, Len: 12, Fitness_tra: 2
Rule 38: 9000000090030c00, Class:  8, CF:0.996567, Len:  4, Fitness_tra: 1
Rule 39: 3199555111241c14, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 40: 09281f5200000041, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 41: 09210052127603f1, Class:  1, CF:0.925831, Len: 12, Fitness_tra: 1
Rule 42: d00e4010c0f00400, Class:  8, CF:0.990964, Len:  7, Fitness_tra: 1
Rule 43: 000000b00000f000, Class:  1, CF:0.0661496, Len:  2, Fitness_tra: 1
Rule 44: 10001510f0160070, Class:  6, CF:  1, Len:  8, Fitness_tra: 1
Rule 45: 520030ed01700110, Class:  4, CF:0.688307, Len:  9, Fitness_tra: 1
Rule 46: 5241421131131114, Class:  6, CF:0.999996, Len: 16, Fitness_tra: 1
Rule 47: 9000000090090c00, Class:  4, CF:0.882872, Len:  4, Fitness_tra: 1
Rule 48: 0920ef10a1002000, Class:  8, CF:  1, Len:  8, Fitness_tra: 0
Rule 49: 3921255212541311, Class:  1, CF:0.0215171, Len: 16, Fitness_tra: 1
Rule 50: 0000060500000000, Class:  0, CF:0.88212, Len:  2, Fitness_tra: 0
Rule 51: 16194811f5113212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 13259251b1111aaa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 111a133e5122126b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 41166115111b5812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 712a131514241261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 26195551122313f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 711aa111122b2831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11163155111192a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 19b12112a3161311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21114111f1f11512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 133f331151a59441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1e1157bb55631316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1321b11131ad1812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1313111c222c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 13114e11371455f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000f0e0e00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2a131315115b1c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1a21218162a1681b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2136133e151117b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3a26411c51f41c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0500000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1613151319125171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000003080000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3f51451231313212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 21411761a116c12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1123111428313121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1111131e19351211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 963a3e1331115141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 23dfa11335311bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 265a315121b81531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2a1d5117421111aa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 418a1318b11291a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1133331511421161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 113113815d315474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000e0300000d000, Class:  9, CF:0.103858, Len:  3, Fitness_tra: -2
Rule 86: 3000000000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3113111139181271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1f21412182323467, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 761356311511126b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: bd11361f1eed5191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 05000007b90901f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 10001530f0300020, Class:  2, CF:0.385063, Len:  7, Fitness_tra: 15
Rule 93: 06000b070d060100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 01201f550c000051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 060ae00090000c05, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 902b2000b0036c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 10101005031800a0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 110e4018c420020d, Class:  8, CF:  1, Len: 11, Fitness_tra: 0
Rule 99: 050030e300070006, Class:  4, CF:  1, Len:  6, Fitness_tra: 0
Rule100: 29110002921000fb, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:41.4773
------Result------
Miss_rate(tra)	:41.4773
Miss_rate(tst)	:49.5455
ARL				:8.40741

------Generation 200------
Rule  1: 10190217902106f0, Class:  3, CF:0.767845, Len: 11, Fitness_tra: 30
Rule  2: 0500001310000166, Class:  6, CF:0.949433, Len:  7, Fitness_tra: 28
Rule  3: 0900a41000000041, Class:  4, CF:0.37294, Len:  6, Fitness_tra: 26
Rule  4: d0000000000c0060, Class:  9, CF:0.480158, Len:  3, Fitness_tra: 26
Rule  5: a0454010c0b00400, Class:  7, CF:0.985538, Len:  8, Fitness_tra: 23
Rule  6: 1121111361121122, Class:  5, CF:  1, Len: 16, Fitness_tra: 20
Rule  7: 00000b0090080000, Class:  0, CF:0.189702, Len:  3, Fitness_tra: 21
Rule  8: 00005030f0360020, Class:  2, CF:0.7817, Len:  6, Fitness_tra: 20
Rule  9: 0000550e0dd12106, Class:  1, CF:0.374337, Len:  9, Fitness_tra: 4
Rule 10: 10001530f0300020, Class:  2, CF:0.385063, Len:  7, Fitness_tra: 16
Rule 11: 5000000000000009, Class:  8, CF:0.528432, Len:  2, Fitness_tra: 14
Rule 12: 1135141412331123, Class:  2, CF:0.950707, Len: 16, Fitness_tra: 14
Rule 13: 0000b00003090000, Class:  0, CF:0.874744, Len:  3, Fitness_tra: 12
Rule 14: b20ee05de1031100, Class:  3, CF:0.994114, Len: 11, Fitness_tra: 11
Rule 15: 0500a00061060000, Class:  6, CF:0.812772, Len:  5, Fitness_tra: 10
Rule 16: 00000090ee0c0b40, Class:  1, CF:0.570286, Len:  6, Fitness_tra: 14
Rule 17: 000a000000000000, Class:  0, CF:0.799093, Len:  1, Fitness_tra: 9
Rule 18: 05200017a12601f1, Class:  6, CF:0.989008, Len: 11, Fitness_tra: 8
Rule 19: 000500e090c30c07, Class:  7, CF:  1, Len:  7, Fitness_tra: 7
Rule 20: 0000a0e000000000, Class:  4, CF:0.607063, Len:  2, Fitness_tra: 7
Rule 21: 0000b0e000070007, Class:  9, CF:  1, Len:  4, Fitness_tra: 7
Rule 22: 2029555142d123f6, Class:  3, CF:0.897904, Len: 15, Fitness_tra: 7
Rule 23: 00000f00d0000000, Class:  0, CF:0.647374, Len:  2, Fitness_tra: 5
Rule 24: 3100050100200c09, Class:  8, CF:  1, Len:  7, Fitness_tra: 5
Rule 25: 00000b1090080041, Class:  4, CF:0.805749, Len:  6, Fitness_tra: 5
Rule 26: 0920e410a1362420, Class:  2, CF:0.296712, Len: 12, Fitness_tra: 4
Rule 27: 11111212142112f3, Class:  9, CF:  1, Len: 16, Fitness_tra: 3
Rule 28: 10d1200210161c01, Class:  7, CF:  1, Len: 11, Fitness_tra: 4
Rule 29: 11240b0361020132, Class:  8, CF:  1, Len: 12, Fitness_tra: 3
Rule 30: 9005000090030c00, Class:  8, CF:0.998886, Len:  5, Fitness_tra: 3
Rule 31: 10001310f0100070, Class:  8, CF:  1, Len:  7, Fitness_tra: 3
Rule 32: 311552511121136a, Class:  3, CF:0.845607, Len: 16, Fitness_tra: 2
Rule 33: 050e001210000166, Class:  5, CF:0.0241901, Len:  8, Fitness_tra: -1
Rule 34: 0000a01090090c40, Class:  4, CF:0.988086, Len:  6, Fitness_tra: 2
Rule 35: 0000000305000704, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 36: 3015525790210660, Class:  3, CF:0.979072, Len: 12, Fitness_tra: 2
Rule 37: 33101105020831a0, Class:  1, CF:  1, Len: 11, Fitness_tra: 2
Rule 38: 9045000000b00000, Class:  6, CF:0.0349965, Len:  4, Fitness_tra: 2
Rule 39: 001202b01001f00a, Class:  1, CF:  1, Len:  8, Fitness_tra: 2
Rule 40: 29201411a1362121, Class:  2, CF:0.118599, Len: 15, Fitness_tra: 2
Rule 41: 050000e7102101f6, Class:  3, CF:0.853167, Len:  9, Fitness_tra: 2
