------Generation 0------
Rule  1: 111f111121b7d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 633f131151925242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1151a339311124b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0500d0020b004000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: a61683d131128221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1953333911642172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 111f2e3111121444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 365e4d2117311241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 6f53192111141112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1332e15c111151f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 215f633511ac52b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 561325cbe139e681, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0009ef0003000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000005d79, Class:  0, CF:0.177108, Len:  4, Fitness_tra: 10
Rule 85: 411311552242d137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 231518c115231f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 36d115111b32114c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 13162e1132272113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 313313191361d742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 615a933615921211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 955011b4d00c1b2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 950007d400001020, Class:  8, CF:0.179645, Len:  7, Fitness_tra: 1
Rule 93: 102025664001c22f, Class:  6, CF:  1, Len: 12, Fitness_tra: 9
Rule 94: 00b506d000010802, Class:  5, CF:0.0428548, Len:  7, Fitness_tra: 0
Rule 95: 365e0520103b1241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: a500d00000904040, Class:  3, CF:0.184626, Len:  6, Fitness_tra: 13
Rule 97: 135050102b11ff83, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 98: 2220001109002003, Class:  9, CF:0.501984, Len:  8, Fitness_tra: 13
Rule 99: 010140113b112612, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1149111111119a43, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:45.6818
------Result------
Miss_rate(tra)	:45.6818
Miss_rate(tst)	:48.6364
ARL				:8.29167

------Generation 70------
Rule  1: 0905080010010417, Class:  6, CF:0.754701, Len:  8, Fitness_tra: 72
Rule  2: 0500060050000000, Class:  0, CF:0.979697, Len:  3, Fitness_tra: 51
Rule  3: 020000d00000000c, Class:  7, CF:0.406974, Len:  3, Fitness_tra: 51
Rule  4: 052050020b811010, Class:  3, CF:0.766202, Len:  9, Fitness_tra: 28
Rule  5: 050100010101b002, Class:  5, CF:0.746365, Len:  7, Fitness_tra: 24
Rule  6: a00000000098d040, Class:  1, CF:0.208785, Len:  5, Fitness_tra: 15
Rule  7: a500d00000904040, Class:  3, CF:0.184626, Len:  6, Fitness_tra: 14
Rule  8: 2220001109002003, Class:  9, CF:0.501984, Len:  8, Fitness_tra: 12
Rule  9: 0500560000000000, Class:  8, CF:0.704, Len:  3, Fitness_tra: 12
Rule 10: 251511b1d041113f, Class:  5, CF:0.905632, Len: 15, Fitness_tra: 10
Rule 11: 0005000000090800, Class:  4, CF:0.262222, Len:  3, Fitness_tra: 10
Rule 12: 112000c60007020f, Class:  2, CF:0.892171, Len:  8, Fitness_tra: 11
Rule 13: 0e00000709007000, Class:  4, CF:0.418514, Len:  4, Fitness_tra: 10
Rule 14: 0000000a00000d70, Class:  0, CF:0.476533, Len:  3, Fitness_tra: 10
Rule 15: 0db02c0701607123, Class:  2, CF:0.817944, Len: 11, Fitness_tra: 9
Rule 16: 152050421b315097, Class:  2, CF:0.0222356, Len: 13, Fitness_tra: 9
Rule 17: 112000420b07520f, Class:  2, CF:0.403547, Len: 10, Fitness_tra: 10
Rule 18: 0e00000e09000000, Class:  9, CF:0.110185, Len:  3, Fitness_tra: 1
Rule 19: 152050420b321092, Class:  2, CF:0.521095, Len: 12, Fitness_tra: 7
Rule 20: 0220001109002003, Class:  9, CF:0.382652, Len:  7, Fitness_tra: 3
Rule 21: a12955e142480010, Class:  1, CF:0.349864, Len: 13, Fitness_tra: 7
Rule 22: 000a000000000000, Class:  0, CF:0.761658, Len:  1, Fitness_tra: 5
Rule 23: a0050500200b0808, Class:  7, CF:0.921097, Len:  7, Fitness_tra: 5
Rule 24: 11c020101b11f613, Class:  2, CF:0.837711, Len: 13, Fitness_tra: 4
Rule 25: a0058500310b8228, Class:  7, CF:  1, Len: 11, Fitness_tra: 4
Rule 26: 11c0e0101811f013, Class:  1, CF:0.953812, Len: 12, Fitness_tra: 4
Rule 27: 05f9000000007005, Class:  8, CF:0.828587, Len:  5, Fitness_tra: 3
Rule 28: 0505450020010852, Class:  8, CF:0.169011, Len:  9, Fitness_tra: 1
Rule 29: ae10300210509086, Class:  4, CF:  1, Len: 10, Fitness_tra: 3
Rule 30: 1e103d2211509180, Class:  4, CF:0.937092, Len: 13, Fitness_tra: 3
Rule 31: 1141150044050030, Class:  1, CF:0.995919, Len: 10, Fitness_tra: 3
Rule 32: 000006d00000000c, Class:  0, CF:0.999072, Len:  3, Fitness_tra: 2
Rule 33: 0280112050f0000c, Class:  8, CF:  1, Len:  8, Fitness_tra: 0
Rule 34: 0dfe00000000b005, Class:  8, CF:0.930191, Len:  5, Fitness_tra: 2
Rule 35: 102025664001c22f, Class:  6, CF:  1, Len: 12, Fitness_tra: 2
Rule 36: 1901003e00010410, Class:  9, CF:0.67435, Len:  8, Fitness_tra: 1
Rule 37: 0501400101012852, Class:  5, CF:0.441121, Len: 10, Fitness_tra: 4
Rule 38: 1155141212111a23, Class:  2, CF:0.608956, Len: 16, Fitness_tra: 2
Rule 39: 0000506009e0e400, Class:  9, CF:  1, Len:  6, Fitness_tra: 2
Rule 40: 050140000d012852, Class:  5, CF:  1, Len:  9, Fitness_tra: 0
Rule 41: 135050102b11ff83, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 42: 0503d00000004000, Class:  5, CF:0.184654, Len:  4, Fitness_tra: 1
Rule 43: 1101003e09010000, Class:  9, CF:  1, Len:  7, Fitness_tra: 1
Rule 44: 112932524241133f, Class:  7, CF:  1, Len: 16, Fitness_tra: 1
Rule 45: 060f000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 46: 304900000000e085, Class:  8, CF:0.745985, Len:  6, Fitness_tra: 1
Rule 47: 512955e24243d613, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule 48: 05fe00000000b005, Class:  8, CF:0.977243, Len:  5, Fitness_tra: 1
Rule 49: 950007d400001020, Class:  8, CF:0.179645, Len:  7, Fitness_tra: 0
Rule 50: a00503d030020201, Class:  8, CF:0.858033, Len:  8, Fitness_tra: 1
Rule 51: 0503060020000008, Class:  0, CF:0.892445, Len:  5, Fitness_tra: 0
Rule 52: 131eb29565151834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1136339512142118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: a65f892141179811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 13163e3da8171422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 21215411f91f2323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1355512725111f86, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111111111811fa13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13111837421d1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1313111252645871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 8a23151118156214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4175221b68f33613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7983311311125417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11411451a2115373, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 111a3a3531311244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1f83411111f13812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2f311125116154b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1113111812111161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3686112252f21121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 161125b121126111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1331e15c111151f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 633f131151925242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1151a339311124b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0500d0020b004000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: a61683d131128221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1953333911642172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 111f2e3111121444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 365e4d2117311241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 6f53192111141112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1332e15c111151f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 232eb212a3353164, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0500600000300000, Class:  8, CF:0.640276, Len:  3, Fitness_tra: 11
Rule 83: 1a117182a1611157, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1a33111151315112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0600700000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 86: 218131611913518b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 304e00000000e085, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 88: 5a8925226231123b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 4a131ff631d5118b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0900000000000d09, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a5000600c0004000, Class:  8, CF:0.947813, Len:  5, Fitness_tra: 0
Rule 92: ae9130020b009082, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b20f001009002000, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 94: 031a336100111062, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 330f00000020e085, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0e0140000d0020a0, Class:  9, CF:0.755198, Len:  6, Fitness_tra: 14
Rule 97: b5f9040012011003, Class:  4, CF:0.740417, Len: 10, Fitness_tra: -1
Rule 98: b303150050075871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 3000000460010d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 05fe00008000ba05, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:33.0682
------Result------
Miss_rate(tra)	:33.0682
Miss_rate(tst)	:35.9091
ARL				:7.74138

------Generation 80------
Rule  1: 0905080010010417, Class:  6, CF:0.754701, Len:  8, Fitness_tra: 72
Rule  2: 0500060050000000, Class:  0, CF:0.979697, Len:  3, Fitness_tra: 51
Rule  3: 020000d00000000c, Class:  7, CF:0.406974, Len:  3, Fitness_tra: 51
Rule  4: 052050020b811010, Class:  3, CF:0.766202, Len:  9, Fitness_tra: 27
Rule  5: 050100010101b002, Class:  5, CF:0.746365, Len:  7, Fitness_tra: 25
Rule  6: a00000000098d040, Class:  1, CF:0.208785, Len:  5, Fitness_tra: 16
Rule  7: 152058024b01c01f, Class:  3, CF:0.895551, Len: 12, Fitness_tra: 12
Rule  8: 0e0140000d0020a0, Class:  9, CF:0.755198, Len:  6, Fitness_tra: 14
Rule  9: a500d00000904040, Class:  3, CF:0.184626, Len:  6, Fitness_tra: 13
Rule 10: 2220001109002003, Class:  9, CF:0.501984, Len:  8, Fitness_tra: 12
Rule 11: 200000000b00ee05, Class:  8, CF:0.704858, Len:  5, Fitness_tra: 11
Rule 12: 0500600000300000, Class:  8, CF:0.640276, Len:  3, Fitness_tra: 12
Rule 13: 112000c60007020f, Class:  2, CF:0.892171, Len:  8, Fitness_tra: 11
Rule 14: 0000000a00000d70, Class:  0, CF:0.476533, Len:  3, Fitness_tra: 11
Rule 15: 112000420b022092, Class:  2, CF:0.879969, Len: 10, Fitness_tra: 1
Rule 16: 251511b1d041113f, Class:  5, CF:0.905632, Len: 15, Fitness_tra: 10
Rule 17: 0005000000090800, Class:  4, CF:0.262222, Len:  3, Fitness_tra: 10
Rule 18: 0e00000709007000, Class:  4, CF:0.418514, Len:  4, Fitness_tra: 10
Rule 19: 210000420b0a530f, Class:  2, CF:0.200224, Len:  9, Fitness_tra: 4
Rule 20: 0db02c0701607123, Class:  2, CF:0.817944, Len: 11, Fitness_tra: 8
Rule 21: a12955e142480010, Class:  1, CF:0.349864, Len: 13, Fitness_tra: 8
Rule 22: 1311180042001110, Class:  1, CF:0.958824, Len: 11, Fitness_tra: 7
Rule 23: 0500560000000000, Class:  8, CF:0.704, Len:  3, Fitness_tra: 5
Rule 24: 152050421b315097, Class:  2, CF:0.0222356, Len: 13, Fitness_tra: 0
Rule 25: a0050500200b0808, Class:  7, CF:0.921097, Len:  7, Fitness_tra: 5
Rule 26: 000a000000000000, Class:  0, CF:0.761658, Len:  1, Fitness_tra: 5
Rule 27: 112000420b07520f, Class:  2, CF:0.403547, Len: 10, Fitness_tra: -1
Rule 28: a0058500310b8228, Class:  7, CF:  1, Len: 11, Fitness_tra: 4
Rule 29: 0501400101012852, Class:  5, CF:0.441121, Len: 10, Fitness_tra: 4
Rule 30: 11c0e0101811f013, Class:  1, CF:0.953812, Len: 12, Fitness_tra: 4
Rule 31: 11c020101b11f613, Class:  2, CF:0.837711, Len: 13, Fitness_tra: 1
Rule 32: 0220001109002003, Class:  9, CF:0.382652, Len:  7, Fitness_tra: 3
Rule 33: 05f9000000007005, Class:  8, CF:0.828587, Len:  5, Fitness_tra: 3
Rule 34: ae10300210509086, Class:  4, CF:  1, Len: 10, Fitness_tra: 3
Rule 35: 1e103d2211509180, Class:  4, CF:0.937092, Len: 13, Fitness_tra: 3
Rule 36: 0600700000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 37: 0000506009e0e400, Class:  9, CF:  1, Len:  6, Fitness_tra: 2
Rule 38: 0dfe00000000b005, Class:  8, CF:0.930191, Len:  5, Fitness_tra: 2
Rule 39: 102025664001c22f, Class:  6, CF:  1, Len: 12, Fitness_tra: 2
Rule 40: 000006d00000000c, Class:  0, CF:0.999072, Len:  3, Fitness_tra: 2
Rule 41: 152050420b321092, Class:  2, CF:0.521095, Len: 12, Fitness_tra: -1
Rule 42: 1141150044050030, Class:  1, CF:0.995919, Len: 10, Fitness_tra: 1
Rule 43: 1101003e09010000, Class:  9, CF:  1, Len:  7, Fitness_tra: 1
Rule 44: 112932524241133f, Class:  7, CF:  1, Len: 16, Fitness_tra: 1
Rule 45: 060f000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 46: 1531e00201815010, Class:  3, CF:0.178752, Len: 11, Fitness_tra: 1
Rule 47: 512955e24243d613, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule 48: 05fe00000000b005, Class:  8, CF:0.977243, Len:  5, Fitness_tra: 1
Rule 49: 0505450020010852, Class:  8, CF:0.169011, Len:  9, Fitness_tra: 1
Rule 50: 0e00000e09000000, Class:  9, CF:0.110185, Len:  3, Fitness_tra: 1
Rule 51: 0503d00000004000, Class:  5, CF:0.184654, Len:  4, Fitness_tra: 1
Rule 52: 1901003e00010410, Class:  9, CF:0.67435, Len:  8, Fitness_tra: 1
Rule 53: 135050102b11ff83, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 54: 01000002000a337f, Class:  2, CF:  1, Len:  7, Fitness_tra: 1
Rule 55: 304900000000e085, Class:  8, CF:0.745985, Len:  6, Fitness_tra: 0
Rule 56: 21215411f91f2323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1355512725111f86, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111111111811fa13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13111837421d1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1313111252645871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 8a23151118156214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4175221b68f33613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7983311311125417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11411451a2115373, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 111a3a3531311244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1f83411111f13812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2f311125116154b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1113111812111161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3686112252f21121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 161125b121126111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1331e15c111151f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 633f131151925242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1151a339311124b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0500d0020b004000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: a61683d131128221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1953333911642172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 111f2e3111121444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 365e4d2117311241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 6f53192111141112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1332e15c111151f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 232f131955523b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2e169e51227252f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1a2e2d31f1116c64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 040000d00000000c, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 931122c212111a16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1113115111b2d41b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 168a11129b511cf1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0f00005d02000000, Class:  9, CF:  1, Len:  4, Fitness_tra: 0
Rule 90: 1a11752231a11511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1ece000e0900c000, Class:  7, CF:0.45892, Len:  7, Fitness_tra: 0
Rule 92: 0000506009e0e400, Class:  9, CF:  1, Len:  0, Fitness_tra: 0
Rule 93: 0531000000800000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 010955e1b0400010, Class:  3, CF:0.874724, Len:  9, Fitness_tra: 1
Rule 95: 2315401010e1f613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: a5294001420a2810, Class:  7, CF:  1, Len: 12, Fitness_tra: 0
Rule 97: 0dba000001007120, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 98: 4155a309510bd424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 5500d00f00900040, Class:  8, CF:  1, Len:  6, Fitness_tra: 0
Rule100: 02b02e0700000103, Class:  2, CF:0.103448, Len:  7, Fitness_tra: 23
------Current------
Miss_rate(tra)	:29.4318
------Result------
Miss_rate(tra)	:29.4318
Miss_rate(tst)	:34.0909
ARL				:7.83871

------Generation 90------
Rule  1: 0905080010010417, Class:  6, CF:0.754701, Len:  8, Fitness_tra: 71
Rule  2: 0500060050000000, Class:  0, CF:0.979697, Len:  3, Fitness_tra: 51
Rule  3: 020000d00000000c, Class:  7, CF:0.406974, Len:  3, Fitness_tra: 50
Rule  4: 052050020b811010, Class:  3, CF:0.766202, Len:  9, Fitness_tra: 27
Rule  5: 02b02e0700000103, Class:  2, CF:0.103448, Len:  7, Fitness_tra: 23
Rule  6: 050100010101b002, Class:  5, CF:0.746365, Len:  7, Fitness_tra: 21
Rule  7: f00000000098d040, Class:  1, CF:0.289911, Len:  5, Fitness_tra: 21
Rule  8: 0e0140000d0020a0, Class:  9, CF:0.755198, Len:  6, Fitness_tra: 14
Rule  9: a500d00000904040, Class:  3, CF:0.184626, Len:  6, Fitness_tra: 12
Rule 10: 0500600000300000, Class:  8, CF:0.640276, Len:  3, Fitness_tra: 13
Rule 11: 0005000000090800, Class:  4, CF:0.262222, Len:  3, Fitness_tra: 9
Rule 12: 152058024b01c01f, Class:  3, CF:0.895551, Len: 12, Fitness_tra: 12
Rule 13: 2220001109002003, Class:  9, CF:0.501984, Len:  8, Fitness_tra: 12
Rule 14: 112000c60007020f, Class:  2, CF:0.892171, Len:  8, Fitness_tra: 11
Rule 15: 0000000a00000d70, Class:  0, CF:0.476533, Len:  3, Fitness_tra: 11
Rule 16: 200000000b00ee05, Class:  8, CF:0.704858, Len:  5, Fitness_tra: 11
Rule 17: 0e00000709007000, Class:  4, CF:0.418514, Len:  4, Fitness_tra: 9
Rule 18: 251511b1d041113f, Class:  5, CF:0.905632, Len: 15, Fitness_tra: 10
Rule 19: 0db02c0701607123, Class:  2, CF:0.817944, Len: 11, Fitness_tra: 8
Rule 20: a12955e142480010, Class:  1, CF:0.349864, Len: 13, Fitness_tra: 8
Rule 21: 1311180042001110, Class:  1, CF:0.958824, Len: 11, Fitness_tra: 6
Rule 22: de10300210509086, Class:  4, CF:0.997414, Len: 10, Fitness_tra: 5
Rule 23: 000a000000000000, Class:  0, CF:0.761658, Len:  1, Fitness_tra: 5
Rule 24: 0e00700010009086, Class:  4, CF:0.899877, Len:  6, Fitness_tra: 0
Rule 25: 0500560000000000, Class:  8, CF:0.704, Len:  3, Fitness_tra: 5
Rule 26: 0df8000701607005, Class:  5, CF:0.971826, Len:  8, Fitness_tra: 5
Rule 27: ae10300210509086, Class:  4, CF:  1, Len: 10, Fitness_tra: 4
Rule 28: a0050500200b0808, Class:  7, CF:0.921097, Len:  7, Fitness_tra: 4
Rule 29: 0501400101012852, Class:  5, CF:0.441121, Len: 10, Fitness_tra: 4
Rule 30: 11c0e0101811f013, Class:  1, CF:0.953812, Len: 12, Fitness_tra: 4
Rule 31: 210000420b0a530f, Class:  2, CF:0.200224, Len:  9, Fitness_tra: 4
Rule 32: 0005500001008228, Class:  7, CF:0.882982, Len:  7, Fitness_tra: 3
Rule 33: 1111119241411113, Class:  1, CF:0.996073, Len: 16, Fitness_tra: 3
Rule 34: 0060390028207000, Class:  7, CF:0.0158948, Len:  7, Fitness_tra: 3
Rule 35: 05f9000000007005, Class:  8, CF:0.828587, Len:  5, Fitness_tra: 3
Rule 36: 0dfe00000000b005, Class:  8, CF:0.930191, Len:  5, Fitness_tra: 2
Rule 37: 000006d00000000c, Class:  0, CF:0.999072, Len:  3, Fitness_tra: 2
Rule 38: 02055e0000050100, Class:  9, CF:0.739432, Len:  6, Fitness_tra: 2
Rule 39: 102025664001c22f, Class:  6, CF:  1, Len: 12, Fitness_tra: 2
Rule 40: 1e103d2211509180, Class:  4, CF:0.937092, Len: 13, Fitness_tra: 2
Rule 41: 0220001109002003, Class:  9, CF:0.382652, Len:  7, Fitness_tra: 2
Rule 42: 0e00000e09000000, Class:  9, CF:0.110185, Len:  3, Fitness_tra: 3
Rule 43: 0600700000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 44: 152050c21bb15097, Class:  2, CF:0.2098, Len: 13, Fitness_tra: 0
Rule 45: 05fe00000000b005, Class:  8, CF:0.977243, Len:  5, Fitness_tra: 1
Rule 46: 0503d00000004000, Class:  5, CF:0.184654, Len:  4, Fitness_tra: 1
Rule 47: 135050102b11ff83, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 48: 01000002000a337f, Class:  2, CF:  1, Len:  7, Fitness_tra: 1
Rule 49: 010955e1b0400010, Class:  3, CF:0.874724, Len:  9, Fitness_tra: 1
Rule 50: 090951e1b1400410, Class:  8, CF:0.979052, Len: 11, Fitness_tra: 1
Rule 51: 11c020101b11f613, Class:  2, CF:0.837711, Len: 13, Fitness_tra: 1
Rule 52: 060f000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 53: 1531e00201815010, Class:  3, CF:0.178752, Len: 11, Fitness_tra: 1
Rule 54: 0000506009e0e400, Class:  9, CF:  1, Len:  6, Fitness_tra: 1
Rule 55: 112000420b022092, Class:  2, CF:0.879969, Len: 10, Fitness_tra: 1
Rule 56: a0058500310b8228, Class:  7, CF:  1, Len: 11, Fitness_tra: 1
Rule 57: 0505450020010852, Class:  8, CF:0.169011, Len:  9, Fitness_tra: 2
Rule 58: 21215411f91f2323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13111837421d1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1313111252645871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 8a23151118156214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4175221b68f33613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 7983311311125417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11411451a2115373, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 111a3a3531311244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1f83411111f13812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2f311125116154b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1113111812111161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 3686112252f21121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 161125b121126111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1331e15c111151f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 633f131151925242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1151a339311124b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0500d0020b004000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: a61683d131128221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
