------Generation 0------
Rule  1: 313f21b122313c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3333892111211212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2fb54452f13e1673, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1321111131fc1712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1311161311611474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 211a3a3951211212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1111131552412214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 15162311124415f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1123111442553313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 3633192227111cb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6311115519681472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13963911156254b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 512128c7621d11c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 2313b1221831611b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 111111316312d1b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 215fa19157212111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: c166114319f13211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 131311131132524b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 114555c74273113f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3f1341b812626811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0605000080090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 155391a1391d1c2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 16b5115727115661, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2151313911122121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 51a6161311a11271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 060f000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 0
Rule 89: 41831a59111214a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 13135a5112711167, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 910e3922146214b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2005405001321470, Class:  8, CF:0.968158, Len: 10, Fitness_tra: 1
Rule 93: 116e6a1e01c80044, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e2080240d0e00010, Class:  9, CF:0.535081, Len:  8, Fitness_tra: 2
Rule 95: 13a03a4e05111142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 050c900031300708, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000004000010380, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0509960101305000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0509000000900000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 157091db40031023, Class:  7, CF:0.886983, Len: 12, Fitness_tra: 3
------Current------
Miss_rate(tra)	:38.4091
------Result------
Miss_rate(tra)	:38.4091
Miss_rate(tst)	:44.5455
ARL				:8.45313

------Generation 90------
Rule  1: 7e000000000c0740, Class:  4, CF:0.95899, Len:  5, Fitness_tra: 41
Rule  2: 0550d0d750000000, Class:  3, CF:0.814365, Len:  6, Fitness_tra: 22
Rule  3: 1200020030600391, Class:  2, CF:0.639988, Len:  8, Fitness_tra: 24
Rule  4: 20241401f3132101, Class:  6, CF:0.98667, Len: 13, Fitness_tra: 21
Rule  5: 1d092000b0000053, Class:  2, CF:0.724173, Len:  7, Fitness_tra: 23
Rule  6: 000000900e0c0740, Class:  1, CF:0.521387, Len:  5, Fitness_tra: 16
Rule  7: 0e0900af000007a1, Class:  6, CF:  1, Len:  7, Fitness_tra: 15
Rule  8: 00000a0000006008, Class:  0, CF:  1, Len:  3, Fitness_tra: 14
Rule  9: 0500d00000090500, Class:  5, CF:0.647006, Len:  4, Fitness_tra: 13
Rule 10: 0100134052412210, Class:  0, CF:  1, Len: 11, Fitness_tra: 12
Rule 11: 05fe000000007005, Class:  8, CF:0.983772, Len:  5, Fitness_tra: 11
Rule 12: 0100000000010681, Class:  1, CF:0.0220474, Len:  5, Fitness_tra: 14
Rule 13: 4e21001121001142, Class:  0, CF:0.00338047, Len: 12, Fitness_tra: 6
Rule 14: 3911411111311122, Class:  5, CF:0.443165, Len: 16, Fitness_tra: 10
Rule 15: 154024d450010023, Class:  7, CF:0.672747, Len: 11, Fitness_tra: 4
Rule 16: 00000f40d0000000, Class:  0, CF:0.899388, Len:  3, Fitness_tra: 10
Rule 17: 0500560000000000, Class:  8, CF:0.725401, Len:  3, Fitness_tra: 10
Rule 18: 411021d4e40116a6, Class:  3, CF:0.962871, Len: 14, Fitness_tra: 10
Rule 19: 00050020000e0501, Class:  0, CF:0.983498, Len:  5, Fitness_tra: 9
Rule 20: 120002003b700010, Class:  8, CF:0.812158, Len:  7, Fitness_tra: 10
Rule 21: 01001040054103a0, Class:  9, CF:0.967712, Len:  8, Fitness_tra: 10
Rule 22: 8e01300001000702, Class:  6, CF:0.925383, Len:  7, Fitness_tra: 9
Rule 23: 2e213121b1411732, Class:  6, CF:  1, Len: 16, Fitness_tra: 8
Rule 24: 0000000400090100, Class:  4, CF:0.351151, Len:  3, Fitness_tra: 8
Rule 25: 7100034054011440, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
Rule 26: 4521111721002103, Class:  4, CF:0.656015, Len: 13, Fitness_tra: 7
Rule 27: 05005e24000201b4, Class:  3, CF:0.764586, Len:  9, Fitness_tra: 6
Rule 28: 91001022e40c1401, Class:  9, CF:  1, Len: 11, Fitness_tra: 6
Rule 29: 41001047005103a0, Class:  3, CF:0.44015, Len:  9, Fitness_tra: 5
Rule 30: 000000300e0c0b40, Class:  9, CF:  1, Len:  5, Fitness_tra: 5
Rule 31: 05005e04000b0154, Class:  7, CF:0.808708, Len:  8, Fitness_tra: -1
Rule 32: 0100000004610681, Class:  2, CF:0.737513, Len:  7, Fitness_tra: 4
Rule 33: 10013f3330000034, Class:  8, CF:  1, Len:  9, Fitness_tra: 4
Rule 34: 1509510630303090, Class:  5, CF:0.370809, Len: 10, Fitness_tra: 3
Rule 35: 00400004000b0008, Class:  7, CF:0.139255, Len:  4, Fitness_tra: -2
Rule 36: 0005000000090500, Class:  0, CF:0.0404694, Len:  3, Fitness_tra: 3
Rule 37: e911411111011022, Class:  6, CF:0.434907, Len: 14, Fitness_tra: 3
Rule 38: 00005060050204a0, Class:  9, CF:0.87744, Len:  6, Fitness_tra: 3
Rule 39: 053e900101007005, Class:  8, CF:0.951579, Len:  8, Fitness_tra: 2
Rule 40: 1c00012030100301, Class:  2, CF:0.751976, Len:  8, Fitness_tra: 2
Rule 41: 1200010030600391, Class:  2, CF:0.757051, Len:  8, Fitness_tra: 2
Rule 42: 0d090000b000e550, Class:  8, CF:  1, Len:  6, Fitness_tra: 2
Rule 43: 0549002400011608, Class:  7, CF:0.835315, Len:  9, Fitness_tra: 1
Rule 44: c201910300011400, Class:  5, CF:0.869738, Len:  9, Fitness_tra: 2
Rule 45: 5509002400606601, Class:  1, CF:0.810106, Len:  9, Fitness_tra: 2
Rule 46: 05f0910b00007005, Class:  5, CF:0.825844, Len:  7, Fitness_tra: 2
Rule 47: 11211212f0011e20, Class:  5, CF:  1, Len: 13, Fitness_tra: 2
Rule 48: e2080240d0e00010, Class:  9, CF:0.535081, Len:  8, Fitness_tra: 2
Rule 49: 00000000000b008c, Class:  7, CF:0.339352, Len:  3, Fitness_tra: 2
Rule 50: 0509900131303000, Class:  7, CF:0.40935, Len:  8, Fitness_tra: 0
Rule 51: 157091db40031023, Class:  7, CF:0.886983, Len: 12, Fitness_tra: 1
Rule 52: 0109025f000000a1, Class:  8, CF:  1, Len:  7, Fitness_tra: 1
Rule 53: 1151101750011e00, Class:  8, CF:  1, Len: 11, Fitness_tra: 1
Rule 54: 15fe00000b007010, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 55: 030a00000000c000, Class:  9, CF:0.898789, Len:  3, Fitness_tra: 1
Rule 56: 00041010011c0147, Class:  5, CF:  1, Len:  9, Fitness_tra: 1
Rule 57: 10411223f00110b0, Class:  8, CF:  1, Len: 11, Fitness_tra: 1
Rule 58: 710000c0e40c1441, Class:  9, CF:  1, Len: 10, Fitness_tra: 1
Rule 59: 059100e7013010e2, Class:  7, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: d500506000000114, Class:  5, CF:  1, Len:  7, Fitness_tra: 1
Rule 61: 10e0563300000000, Class:  8, CF:  1, Len:  6, Fitness_tra: 1
Rule 62: 2005405001321470, Class:  8, CF:0.968158, Len: 10, Fitness_tra: 1
Rule 63: e040090000006008, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 64: 00005020006066a0, Class:  1, CF:  1, Len:  6, Fitness_tra: 1
Rule 65: 7550d0d75c000000, Class:  3, CF:0.982969, Len:  8, Fitness_tra: 1
Rule 66: 00f9002000090005, Class:  5, CF:0.736905, Len:  5, Fitness_tra: 1
Rule 67: 8e01000000000740, Class:  4, CF:0.585106, Len:  5, Fitness_tra: 1
Rule 68: 00005020050904a0, Class:  0, CF:0.942357, Len:  6, Fitness_tra: 0
Rule 69: 00000a0d00045003, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 012e601100cb0005, Class:  8, CF:  1, Len:  9, Fitness_tra: 0
Rule 71: 0004840301132481, Class:  8, CF:  1, Len: 11, Fitness_tra: 0
Rule 72: 5140000000010602, Class:  9, CF:0.174412, Len:  6, Fitness_tra: -1
Rule 73: 300201000039112d, Class:  5, CF:  1, Len:  9, Fitness_tra: 0
Rule 74: 0201012301611481, Class:  8, CF:  1, Len: 12, Fitness_tra: 0
Rule 75: 1c411222f0011300, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 76: 2313b1221831611b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 111111316312d1b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 215fa19157212111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: c166114319f13211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 131311131132524b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0030500000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 13211514245d6621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3f2673481bf16121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b1313311112b1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1633131115685112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000004000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0f0050050d025400, Class:  9, CF:  1, Len:  7, Fitness_tra: 0
Rule 88: 162d2711a2119621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 132325211468f913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 030a00000000c000, Class:  9, CF:0.898789, Len:  0, Fitness_tra: 0
Rule 91: 05005000000000e1, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 05400004000000e8, Class:  7, CF:0.547293, Len:  5, Fitness_tra: 27
Rule 93: 00000a0000006038, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 94: 0102a092e40c0700, Class:  7, CF:0.591109, Len:  9, Fitness_tra: 0
Rule 95: 8e113020d101000b, Class:  6, CF:0.795421, Len: 10, Fitness_tra: -1
Rule 96: 9100022034600391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 25248060f0152114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0590010a00100300, Class:  2, CF:0.0235213, Len:  6, Fitness_tra: 0
Rule 99: 0100134052412210, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule100: d000001112220101, Class:  9, CF:0.0586987, Len:  9, Fitness_tra: -8
------Current------
Miss_rate(tra)	:30.5682
------Result------
Miss_rate(tra)	:30.5682
Miss_rate(tst)	:35
ARL				:7.92683

------Generation 100------
Rule  1: 7e000000000c0740, Class:  4, CF:0.95899, Len:  5, Fitness_tra: 41
Rule  2: 050001006000c005, Class:  5, CF:0.914992, Len:  5, Fitness_tra: 33
Rule  3: 05400004000000e8, Class:  7, CF:0.547293, Len:  5, Fitness_tra: 32
Rule  4: 1200020030600391, Class:  2, CF:0.639988, Len:  8, Fitness_tra: 24
Rule  5: 1d092000b0000053, Class:  2, CF:0.724173, Len:  7, Fitness_tra: 24
Rule  6: 0550d0d750000000, Class:  3, CF:0.814365, Len:  6, Fitness_tra: 21
Rule  7: 20241401f3132101, Class:  6, CF:0.98667, Len: 13, Fitness_tra: 19
Rule  8: 000000900e0c0740, Class:  1, CF:0.521387, Len:  5, Fitness_tra: 17
Rule  9: 1970900020007013, Class:  3, CF:0.100237, Len:  8, Fitness_tra: 17
Rule 10: 0e0900af000007a1, Class:  6, CF:  1, Len:  7, Fitness_tra: 4
Rule 11: 01001040054103a0, Class:  9, CF:0.967712, Len:  8, Fitness_tra: 14
Rule 12: 00000a0000006008, Class:  0, CF:  1, Len:  3, Fitness_tra: 14
Rule 13: 0500560000000000, Class:  8, CF:0.725401, Len:  3, Fitness_tra: 7
Rule 14: 0100134052412210, Class:  0, CF:  1, Len: 11, Fitness_tra: 12
Rule 15: 05fe000000007005, Class:  8, CF:0.983772, Len:  5, Fitness_tra: 10
Rule 16: 0100000000010681, Class:  1, CF:0.0220474, Len:  5, Fitness_tra: 10
Rule 17: 4e21001121001142, Class:  0, CF:0.00338047, Len: 12, Fitness_tra: 10
Rule 18: 00000f40d0000000, Class:  0, CF:0.899388, Len:  3, Fitness_tra: 10
Rule 19: 120002003b700010, Class:  8, CF:0.812158, Len:  7, Fitness_tra: 6
Rule 20: 8e01300001000702, Class:  6, CF:0.925383, Len:  7, Fitness_tra: 7
Rule 21: 00050020000e0501, Class:  0, CF:0.983498, Len:  5, Fitness_tra: 8
Rule 22: 2e213121b1411732, Class:  6, CF:  1, Len: 16, Fitness_tra: 8
Rule 23: 1d000000b0000008, Class:  8, CF:0.0980794, Len:  4, Fitness_tra: 8
Rule 24: 0005000000090500, Class:  0, CF:0.0404694, Len:  3, Fitness_tra: 7
Rule 25: 7100034054011440, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
Rule 26: 91001022e40c1401, Class:  9, CF:  1, Len: 11, Fitness_tra: 7
Rule 27: 4521111721002103, Class:  4, CF:0.656015, Len: 13, Fitness_tra: 7
Rule 28: 0000000400090100, Class:  4, CF:0.351151, Len:  3, Fitness_tra: 5
Rule 29: 05005e24000201b4, Class:  3, CF:0.764586, Len:  9, Fitness_tra: 5
Rule 30: e911411111011022, Class:  6, CF:0.434907, Len: 14, Fitness_tra: 5
Rule 31: 000000300e0c0b40, Class:  9, CF:  1, Len:  5, Fitness_tra: 5
Rule 32: 154024d450010023, Class:  7, CF:0.672747, Len: 11, Fitness_tra: 4
Rule 33: 0100000004610681, Class:  2, CF:0.737513, Len:  7, Fitness_tra: 4
Rule 34: 3911411111311122, Class:  5, CF:0.443165, Len: 16, Fitness_tra: 3
Rule 35: 00000000000b008c, Class:  7, CF:0.339352, Len:  3, Fitness_tra: 3
Rule 36: 00005060050204a0, Class:  9, CF:0.87744, Len:  6, Fitness_tra: 3
Rule 37: 00050000000e0100, Class:  4, CF:0.627346, Len:  3, Fitness_tra: 2
Rule 38: e2080240d0e00010, Class:  9, CF:0.535081, Len:  8, Fitness_tra: 3
Rule 39: 0d090000b000e550, Class:  8, CF:  1, Len:  6, Fitness_tra: 2
Rule 40: 1c00012030100301, Class:  2, CF:0.751976, Len:  8, Fitness_tra: 2
Rule 41: 5509002400606601, Class:  1, CF:0.810106, Len:  9, Fitness_tra: 2
Rule 42: 1200010030600391, Class:  2, CF:0.757051, Len:  8, Fitness_tra: 2
Rule 43: 411021d4e40116a6, Class:  3, CF:0.962871, Len: 14, Fitness_tra: 1
Rule 44: 1c411222f0011300, Class:  0, CF:  1, Len: 12, Fitness_tra: 1
Rule 45: c201910300011400, Class:  5, CF:0.869738, Len:  9, Fitness_tra: 1
Rule 46: 0549002400011608, Class:  7, CF:0.835315, Len:  9, Fitness_tra: 1
Rule 47: 157091db40031023, Class:  7, CF:0.886983, Len: 12, Fitness_tra: 1
Rule 48: 1151101750011e00, Class:  8, CF:  1, Len: 11, Fitness_tra: 1
Rule 49: 15fe00000b007010, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 50: 030a00000000c000, Class:  9, CF:0.898789, Len:  3, Fitness_tra: 1
Rule 51: 00041010011c0147, Class:  5, CF:  1, Len:  9, Fitness_tra: 1
Rule 52: 10411223f00110b0, Class:  8, CF:  1, Len: 11, Fitness_tra: 1
Rule 53: 710000c0e40c1441, Class:  9, CF:  1, Len: 10, Fitness_tra: 1
Rule 54: d500506000000114, Class:  5, CF:  1, Len:  7, Fitness_tra: 1
Rule 55: 10e0563300000000, Class:  8, CF:  1, Len:  6, Fitness_tra: 1
Rule 56: e040090000006008, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 57: 00005020006066a0, Class:  1, CF:  1, Len:  6, Fitness_tra: 1
Rule 58: 7550d0d75c000000, Class:  3, CF:0.982969, Len:  8, Fitness_tra: 1
Rule 59: 8e01000000000740, Class:  4, CF:0.585106, Len:  5, Fitness_tra: 1
Rule 60: 05f0910b00007005, Class:  5, CF:0.825844, Len:  7, Fitness_tra: 1
Rule 61: c20700000e0c0700, Class:  0, CF:0.968106, Len:  6, Fitness_tra: 1
Rule 62: 053e900101007005, Class:  8, CF:0.951579, Len:  8, Fitness_tra: 0
Rule 63: 00f9002000090005, Class:  5, CF:0.736905, Len:  5, Fitness_tra: 0
Rule 64: 2005405001321470, Class:  8, CF:0.968158, Len: 10, Fitness_tra: 0
Rule 65: 0100134052412210, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 66: 059100e7013010e2, Class:  7, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 00005020050904a0, Class:  0, CF:0.942357, Len:  6, Fitness_tra: 0
Rule 68: 00000a0d00045003, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 69: 012e601100cb0005, Class:  8, CF:  1, Len:  9, Fitness_tra: 0
Rule 70: 0004840301132481, Class:  8, CF:  1, Len: 11, Fitness_tra: 0
Rule 71: 300201000039112d, Class:  5, CF:  1, Len:  9, Fitness_tra: 0
Rule 72: 0201012301611481, Class:  8, CF:  1, Len: 12, Fitness_tra: 0
Rule 73: 0109025f000000a1, Class:  8, CF:  1, Len:  7, Fitness_tra: 0
Rule 74: 2313b1221831611b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 111111316312d1b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 215fa19157212111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: c166114319f13211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 131311131132524b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0030500000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 13211514245d6621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1613311112124c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 132f3611111718a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 9a134124e43d111a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1a1f511111118142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000f000050000740, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 86: 393f23111e113421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0500000050000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 002f000e0d0c9040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 33131184316991c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 231a168619111174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0509002009006001, Class:  7, CF:0.80278, Len:  6, Fitness_tra: -1
Rule 92: 1001910300000010, Class:  8, CF:  1, Len:  6, Fitness_tra: 9
Rule 93: 0109002452602601, Class:  2, CF:0.484301, Len: 10, Fitness_tra: 1
Rule 94: 000000300e0b004c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 13131c100e32c940, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 121e0a0a3bf50214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 4520241021000403, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0008003f000007a0, Class:  6, CF:0.99635, Len:  5, Fitness_tra: 13
Rule 99: 05a00004001000e8, Class:  8, CF:0.954843, Len:  6, Fitness_tra: 0
Rule100: 1c001222d8011008, Class:  8, CF:  1, Len: 11, Fitness_tra: 1
------Current------
Miss_rate(tra)	:28.5227
------Result------
Miss_rate(tra)	:28.5227
Miss_rate(tst)	:33.1818
ARL				:7.6962

------Generation 200------
Rule  1: 0500060050000000, Class:  0, CF:0.955689, Len:  3, Fitness_tra: 43
Rule  2: 0c00000900000000, Class:  1, CF:0.739056, Len:  2, Fitness_tra: 41
Rule  3: 1d00000030000053, Class:  2, CF:0.798058, Len:  5, Fitness_tra: 37
Rule  4: 050001006000c005, Class:  5, CF:0.914992, Len:  5, Fitness_tra: 37
Rule  5: 0540000b000007ec, Class:  7, CF:0.945634, Len:  6, Fitness_tra: 36
Rule  6: 7e000000000c0740, Class:  4, CF:0.95899, Len:  5, Fitness_tra: 35
Rule  7: 9280020730010010, Class:  6, CF:0.989683, Len:  8, Fitness_tra: 34
Rule  8: 09081030000107a0, Class:  6, CF:0.980233, Len:  7, Fitness_tra: 31
Rule  9: 050010d005010060, Class:  9, CF:0.901071, Len:  6, Fitness_tra: 25
Rule 10: 1d092000b0000053, Class:  2, CF:0.724173, Len:  7, Fitness_tra: 21
Rule 11: 0501300051000700, Class:  4, CF:0.823749, Len:  6, Fitness_tra: 17
Rule 12: 0500060050000060, Class:  0, CF:0.995268, Len:  4, Fitness_tra: 16
Rule 13: b980900040000010, Class:  3, CF:0.43143, Len:  6, Fitness_tra: 14
Rule 14: 02001040d04103a3, Class:  5, CF:0.719362, Len:  9, Fitness_tra: 13
Rule 15: 019000000b007110, Class:  3, CF:0.83555, Len:  6, Fitness_tra: 12
Rule 16: 0e00d0d050000700, Class:  7, CF:0.682226, Len:  5, Fitness_tra: 11
Rule 17: 0550d0d750000000, Class:  3, CF:0.814365, Len:  6, Fitness_tra: 11
Rule 18: 197010300000904e, Class:  0, CF:0.459788, Len:  8, Fitness_tra: 11
Rule 19: 1970900040007043, Class:  7, CF:0.254209, Len:  8, Fitness_tra: 9
Rule 20: 000000300e000b00, Class:  9, CF:0.726138, Len:  3, Fitness_tra: 8
Rule 21: 05fe000000007005, Class:  8, CF:0.983772, Len:  5, Fitness_tra: 7
Rule 22: 10e01030000000a0, Class:  5, CF:0.572827, Len:  5, Fitness_tra: 7
Rule 23: 1001910300000010, Class:  8, CF:  1, Len:  6, Fitness_tra: 7
Rule 24: 4021110700002000, Class:  4, CF:0.201664, Len:  7, Fitness_tra: 6
Rule 25: 4021060000000000, Class:  8, CF:0.421169, Len:  4, Fitness_tra: 6
Rule 26: 05000090000ce500, Class:  8, CF:  1, Len:  5, Fitness_tra: 6
Rule 27: 05400004000000e8, Class:  7, CF:0.547293, Len:  5, Fitness_tra: 7
Rule 28: 0900505d0c074000, Class:  3, CF:0.31012, Len:  7, Fitness_tra: 5
Rule 29: 0500560000000000, Class:  8, CF:0.725401, Len:  3, Fitness_tra: 5
Rule 30: 1911400111010122, Class:  5, CF:0.444461, Len: 12, Fitness_tra: 5
Rule 31: 120002003b700010, Class:  8, CF:0.812158, Len:  7, Fitness_tra: 5
Rule 32: 12080000d0e00053, Class:  4, CF:0.619946, Len:  7, Fitness_tra: 5
Rule 33: 0000000400090100, Class:  4, CF:0.351151, Len:  3, Fitness_tra: 5
Rule 34: 91001022e40c1401, Class:  9, CF:  1, Len: 11, Fitness_tra: 0
Rule 35: 11010100000900a0, Class:  0, CF:0.922892, Len:  6, Fitness_tra: 4
Rule 36: 000f000000000000, Class:  0, CF:0.813103, Len:  1, Fitness_tra: 4
Rule 37: 6510d17742020000, Class:  3, CF:0.880363, Len: 10, Fitness_tra: 2
Rule 38: 0100000004610681, Class:  2, CF:0.737513, Len:  7, Fitness_tra: 5
Rule 39: e2080240d0e00010, Class:  9, CF:0.535081, Len:  8, Fitness_tra: 4
Rule 40: be8900a0400000a0, Class:  5, CF:0.741342, Len:  7, Fitness_tra: 4
Rule 41: 99709020e0000001, Class:  9, CF:  1, Len:  7, Fitness_tra: 3
Rule 42: 1d000000b0000008, Class:  8, CF:0.0980794, Len:  4, Fitness_tra: 3
Rule 43: 000000345e000601, Class:  9, CF:0.980341, Len:  6, Fitness_tra: 3
Rule 44: 550e0000b000e500, Class:  8, CF:0.870424, Len:  6, Fitness_tra: 3
Rule 45: 1c705e2000000114, Class:  8, CF:0.814043, Len:  9, Fitness_tra: 3
Rule 46: 00050000000e0100, Class:  4, CF:0.627346, Len:  3, Fitness_tra: 3
Rule 47: 7550d0075c007003, Class:  3, CF:0.973835, Len:  9, Fitness_tra: 3
Rule 48: 1970900020007013, Class:  3, CF:0.100237, Len:  8, Fitness_tra: 3
Rule 49: 8e01300001000702, Class:  6, CF:0.925383, Len:  7, Fitness_tra: 3
Rule 50: d970900020007013, Class:  9, CF:0.990287, Len:  8, Fitness_tra: 2
Rule 51: 05100e31108211b1, Class:  5, CF:0.998903, Len: 12, Fitness_tra: 1
Rule 52: 08090000b000005c, Class:  7, CF:0.642697, Len:  5, Fitness_tra: 2
Rule 53: 0e0900af000007a1, Class:  6, CF:  1, Len:  7, Fitness_tra: 2
Rule 54: 720002d7d0e10000, Class:  3, CF:0.763171, Len:  8, Fitness_tra: 2
Rule 55: 0300000000000100, Class:  1, CF:0.45544, Len:  2, Fitness_tra: 2
Rule 56: 050e0070000077e5, Class:  8, CF:0.743677, Len:  7, Fitness_tra: 1
Rule 57: 05fe000040007005, Class:  8, CF:  1, Len:  6, Fitness_tra: 2
Rule 58: 5509002400606601, Class:  1, CF:0.810106, Len:  9, Fitness_tra: 2
Rule 59: 85400004010000e2, Class:  8, CF:0.663133, Len:  7, Fitness_tra: 2
Rule 60: 19709500a0000013, Class:  9, CF:  1, Len:  8, Fitness_tra: 2
Rule 61: 0150d0d000000080, Class:  1, CF:  1, Len:  5, Fitness_tra: 2
Rule 62: 9000000090030c00, Class:  8, CF:0.79505, Len:  4, Fitness_tra: 2
Rule 63: 01001040054103a0, Class:  9, CF:0.967712, Len:  8, Fitness_tra: 2
Rule 64: 090810300001d7a0, Class:  6, CF:0.98702, Len:  8, Fitness_tra: 2
Rule 65: 0008003f000007a0, Class:  6, CF:0.99635, Len:  5, Fitness_tra: 2
Rule 66: 0000502400020b04, Class:  7, CF:0.91872, Len:  6, Fitness_tra: 1
