------Generation 0------
Rule  1: 1313f3ed3112d727, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b55331fa6111111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1a112811a1e19111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1a217232a1113837, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2175149215665319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 861d151741111a66, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1115151111111f63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 361641b187111171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 261a611d52121818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 5a13231515111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 9000000090090c00, Class:  4, CF:0.937595, Len:  4, Fitness_tra: 1
Rule 87: 000500c000330000, Class:  2, CF:0.0622942, Len:  4, Fitness_tra: -20
Rule 88: 1a53212117315171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 161f661512217131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2611f393151c5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0061391c0508b060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 5315714034419a1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 731113e1511137ca, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b16a3133111511b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00003f0905000008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1015105835500041, Class:  9, CF:  1, Len: 11, Fitness_tra: 0
Rule 97: 133115191111577d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3e165112111c1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 11e1234121312f12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1311131935612411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:79.2045
------Result------
Miss_rate(tra)	:79.2045
Miss_rate(tst)	:80.4545
ARL				:10.5

------Generation 70------
Rule  1: 1e11111728111111, Class:  4, CF:0.9998, Len: 16, Fitness_tra: 35
Rule  2: 09000f00000000f9, Class:  0, CF:0.844307, Len:  4, Fitness_tra: 14
Rule  3: 0060050905980000, Class:  1, CF:0.0655024, Len:  6, Fitness_tra: 10
Rule  4: 05fe000000004005, Class:  8, CF:0.950729, Len:  5, Fitness_tra: 7
Rule  5: 1141955111112163, Class:  1, CF:0.625891, Len: 16, Fitness_tra: 3
Rule  6: 09000f0000000059, Class:  5, CF:0.955426, Len:  4, Fitness_tra: 3
Rule  7: 5e811112281cd211, Class:  9, CF:0.0219413, Len: 16, Fitness_tra: 2
Rule  8: 81425112599c1133, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule  9: 112e41186113111b, Class:  6, CF:  1, Len: 16, Fitness_tra: 1
Rule 10: 13111242112356aa, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 11: 7116111111242511, Class:  0, CF:  1, Len: 16, Fitness_tra: 1
Rule 12: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 13: 09005fd700000000, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 14: 21111f531112a462, Class:  0, CF:  1, Len: 16, Fitness_tra: 1
Rule 15: 13611a1351185214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: b35333319184d261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 006036090508b000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 311111153532d241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1a2ab512523c1133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1f13451114115122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: b52511331335111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 112eb51131131112, Class:  6, CF:  1, Len: 16, Fitness_tra: 0
Rule 23: 0000000000000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 16153252124111a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2313111135611741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 4156915118621b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1113218132225561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b116335157111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1351111857645511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2a214111f1151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5a83151211fcd221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 214151a1f9161321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: cf43bd3561351134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 163a331561a41211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1f511571311d3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 23d1191c17211165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 8196511221245434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 135f3f1e11115114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f136c97824141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 215a3695111181b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1311333951212414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 136f112951311224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 5321718234619a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 33d1cd7124545c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1316111212125512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0500500000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d11a315938612211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11131e3581b11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 111f1115121121a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1321119133123112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 761f1315db525118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 118f3e18d4125cfc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000060a002075c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 23115e511b251d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3111111161311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13311a1911125771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000c00000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 6111133f19321247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2393135131a1db41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: f1e15911111b1422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 131685121b211136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4113313e11115212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 731333e151113121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1116234521316212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11b11b1161332f45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 231f1f3311525112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1321b1cbe4156353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 23212232a59a1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1e23a63935611444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1113191311a1d474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6316191521111218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a311211311351114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6191219133311272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 135333151c771112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: d3232d1c61651c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a56116615182274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b55331fa6111111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1a112811a1e19111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1a217232a1113837, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2175149215665319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 861d151741111a66, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1115151111111f63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 361641b187111171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 261a611d52121818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 5a13231515111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 9000000090090c00, Class:  4, CF:0.937595, Len:  4, Fitness_tra: 1
Rule 87: 000500c000330000, Class:  2, CF:0.0622942, Len:  4, Fitness_tra: -20
Rule 88: 1a53212117315171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 161f661512217131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2611f393151c5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0061391c0508b060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 5315714034419a1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 731113e1511137ca, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b16a3133111511b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00003f0905000008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1015105835500041, Class:  9, CF:  1, Len: 11, Fitness_tra: 0
Rule 97: 133115191111577d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3e165112111c1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 11e1234121312f12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1311131935612411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:79.2045
------Result------
Miss_rate(tra)	:79.2045
Miss_rate(tst)	:80.4545
ARL				:10.5

------Generation 80------
Rule  1: 000060c000000065, Class:  0, CF:  1, Len:  4, Fitness_tra: 39
Rule  2: 1e11111728111111, Class:  4, CF:0.9998, Len: 16, Fitness_tra: 35
Rule  3: 0511110161014005, Class:  5, CF:0.956031, Len: 11, Fitness_tra: 33
Rule  4: 0111110111015002, Class:  8, CF:0.271437, Len: 11, Fitness_tra: 13
Rule  5: 05fe000000004005, Class:  8, CF:0.950729, Len:  5, Fitness_tra: 14
Rule  6: 0060050905980000, Class:  1, CF:0.0655024, Len:  6, Fitness_tra: 10
Rule  7: 0000900d00f40b00, Class:  2, CF:  1, Len:  5, Fitness_tra: 9
Rule  8: 0081051905185011, Class:  9, CF:0.975764, Len: 11, Fitness_tra: 4
Rule  9: 0100313801005212, Class:  6, CF:0.267742, Len: 10, Fitness_tra: 3
Rule 10: 1141955111112163, Class:  1, CF:0.625891, Len: 16, Fitness_tra: 3
Rule 11: 0009f00f00000020, Class:  0, CF:0.782215, Len:  4, Fitness_tra: 3
Rule 12: 09000f0000000059, Class:  5, CF:0.955426, Len:  4, Fitness_tra: 3
Rule 13: 09000f00000000f9, Class:  0, CF:0.844307, Len:  4, Fitness_tra: 2
Rule 14: 21111f531112a462, Class:  0, CF:  1, Len: 16, Fitness_tra: 1
Rule 15: 9000000090090c00, Class:  4, CF:0.937595, Len:  4, Fitness_tra: 1
Rule 16: 112e41186113111b, Class:  6, CF:  1, Len: 16, Fitness_tra: 1
Rule 17: 13111242112356aa, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 18: 09005fd700000000, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 19: 111d122415331621, Class:  7, CF:  1, Len: 16, Fitness_tra: 1
Rule 20: 81425112599c1133, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule 21: 0913c10040100816, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 22: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 23: 16106fd5002071e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 16153252124111a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2313111135611741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 4156915118621b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1113218132225561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b116335157111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1351111857645511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2a214111f1151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5a83151211fcd221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 214151a1f9161321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: cf43bd3561351134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 163a331561a41211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1f511571311d3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 23d1191c17211165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 8196511221245434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 135f3f1e11115114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f136c97824141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 215a3695111181b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1311333951212414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 136f112951311224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 5321718234619a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 33d1cd7124545c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1316111212125512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0500500000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d11a315938612211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11131e3581b11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 111f1115121121a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1321119133123112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 761f1315db525118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 118f3e18d4125cfc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000060a002075c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 23115e511b251d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3111111161311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13311a1911125771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000c00000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 6111133f19321247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2393135131a1db41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: f1e15911111b1422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 131685121b211136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4113313e11115212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 731333e151113121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1116234521316212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11b11b1161332f45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 231f1f3311525112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1321b1cbe4156353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 23212232a59a1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1e23a63935611444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1113191311a1d474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6316191521111218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a311211311351114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6191219133311272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 135333151c771112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: d3232d1c61651c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a56116615182274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b55331fa6111111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1a112811a1e19111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1a217232a1113837, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2175149215665319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b1111398512721a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 111f339511a15b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 4311331554172818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: bd891166fe323c37, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 51e111581412513b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 133f111139a11127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1313161515111b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1a131812b41d3121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 51161e3da8111b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11411797a8611349, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1e111511381d1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1a2db51285331133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11009500101121f3, Class:  3, CF:0.172717, Len: 11, Fitness_tra: 13
Rule 94: cf46953a61351b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0f835fd701c51134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1060b5c905950303, Class:  9, CF:  1, Len: 11, Fitness_tra: 0
Rule 97: 2421213725911112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 020010c300525165, Class:  0, CF:0.85009, Len: 10, Fitness_tra: -4
Rule 99: 231f3f3151515918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0101b13801171211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:70.4545
------Result------
Miss_rate(tra)	:70.4545
Miss_rate(tst)	:70
ARL				:9.6

------Generation 90------
Rule  1: 000060c000000065, Class:  0, CF:  1, Len:  4, Fitness_tra: 37
Rule  2: 0511110161014005, Class:  5, CF:0.956031, Len: 11, Fitness_tra: 15
Rule  3: 1e11111728111111, Class:  4, CF:0.9998, Len: 16, Fitness_tra: 24
Rule  4: 11009500101121f3, Class:  3, CF:0.172717, Len: 11, Fitness_tra: 21
Rule  5: 05fe000000004005, Class:  8, CF:0.950729, Len:  5, Fitness_tra: 12
Rule  6: 0111110111015002, Class:  8, CF:0.271437, Len: 11, Fitness_tra: 10
Rule  7: 0060050905980000, Class:  1, CF:0.0655024, Len:  6, Fitness_tra: 12
Rule  8: 0000900d00f40b00, Class:  2, CF:  1, Len:  5, Fitness_tra: 6
Rule  9: 25110f5000424462, Class:  0, CF:  1, Len: 12, Fitness_tra: 9
Rule 10: 1141955111112163, Class:  1, CF:0.625891, Len: 16, Fitness_tra: 3
Rule 11: 0009f00f00000020, Class:  0, CF:0.782215, Len:  4, Fitness_tra: 3
Rule 12: 09000f0000000059, Class:  5, CF:0.955426, Len:  4, Fitness_tra: 3
Rule 13: 0100313801005212, Class:  6, CF:0.267742, Len: 10, Fitness_tra: 1
Rule 14: 0000a0e000000000, Class:  4, CF:0.140998, Len:  2, Fitness_tra: 3
Rule 15: 09000f00000000f9, Class:  0, CF:0.844307, Len:  4, Fitness_tra: 2
Rule 16: 9000000090090c00, Class:  4, CF:0.937595, Len:  4, Fitness_tra: 2
Rule 17: 112e41186113111b, Class:  6, CF:  1, Len: 16, Fitness_tra: 1
Rule 18: 111d122415331621, Class:  7, CF:  1, Len: 16, Fitness_tra: 0
Rule 19: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 20: 09005fd700000000, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 21: 0081051905185011, Class:  9, CF:0.975764, Len: 11, Fitness_tra: -1
Rule 22: 13111242112356aa, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 23: 21111f531112a462, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 24: 16106fd5002071e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2313111135611741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 4156915118621b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1113218132225561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b116335157111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1351111857645511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2a214111f1151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5a83151211fcd221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 214151a1f9161321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: cf43bd3561351134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 163a331561a41211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1f511571311d3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 23d1191c17211165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 8196511221245434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 135f3f1e11115114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f136c97824141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 215a3695111181b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1311333951212414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 136f112951311224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 5321718234619a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 33d1cd7124545c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1316111212125512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0500500000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d11a315938612211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11131e3581b11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 111f1115121121a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1321119133123112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 761f1315db525118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 118f3e18d4125cfc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000060a002075c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 23115e511b251d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3111111161311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13311a1911125771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000c00000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 6111133f19321247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2393135131a1db41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: f1e15911111b1422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 131685121b211136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4113313e11115212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 731333e151113121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1116234521316212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11b11b1161332f45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 231f1f3311525112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1321b1cbe4156353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 23212232a59a1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1e23a63935611444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1113191311a1d474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6316191521111218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a311211311351114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6191219133311272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 135333151c771112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: d3232d1c61651c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a56116615182274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b55331fa6111111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1a112811a1e19111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1a217232a1113837, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2175149215665319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 131f313168641272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1e1116111c772bf7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 092e0000000dc800, Class:  4, CF:0.576102, Len:  6, Fitness_tra: 2
Rule 84: b15311e512121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
