------Generation 0------
Rule  1: c25521c122184, Class:  1, CF:0.421848, Len: 13, Fitness_tra: 0
Rule 63: e2111951d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 511511b311111, Class:  1, CF:0.00827933, Len: 13, Fitness_tra: 0
Rule 65: 1d15812145812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 8151118211512, Class:  0, CF:0.982997, Len: 13, Fitness_tra: 0
Rule 67: 2181111254594, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 2421281111111, Class:  0, CF:0.408044, Len: 13, Fitness_tra: 0
Rule 69: 511211d582515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 1115111112112, Class:  2, CF:0.829797, Len: 13, Fitness_tra: 0
Rule 71: 0700400000d54, Class:  0, CF:0.194983, Len:  5, Fitness_tra: 0
Rule 72: 1111124521122, Class:  1, CF:0.313852, Len: 13, Fitness_tra: 0
Rule 73: 1c95115111113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: 1111251821112, Class:  0, CF:0.562489, Len: 13, Fitness_tra: 0
Rule 75: 1c11155122811, Class:  1, CF:0.575222, Len: 13, Fitness_tra: 0
Rule 76: 5251151188115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 1311c1b31112c, Class:  0, CF:0.22919, Len: 13, Fitness_tra: 0
Rule 78: 22111182215e1, Class:  0, CF:0.988347, Len: 13, Fitness_tra: 0
Rule 79: 111c111c15119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: e000804e40000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5121258211112, Class:  0, CF:0.999824, Len: 13, Fitness_tra: 0
Rule 82: 1151211128888, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: e000807e40000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 519112192321c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 0700400000357, Class:  0, CF:0.0802969, Len:  5, Fitness_tra: 0
Rule 86: 1551827141218, Class:  0, CF:0.998794, Len: 13, Fitness_tra: 0
Rule 87: 0000000007500, Class:  1, CF:0.144706, Len:  2, Fitness_tra: 0
Rule 88: 000000b0c0008, Class:  0, CF:0.691245, Len:  0, Fitness_tra: 0
Rule 89: 000080b000000, Class:  2, CF:0.173437, Len:  0, Fitness_tra: 0
Rule 90: 1c5181181c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000081083050, Class:  1, CF:0.19077, Len:  5, Fitness_tra: 0
Rule 92: 0d00001011011, Class:  2, CF:0.594585, Len:  6, Fitness_tra: 2
Rule 93: 8700000105812, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 001d101101101, Class:  1, CF:0.205612, Len:  8, Fitness_tra: 0
Rule 95: 1c12886111228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 10150508b0d10, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 97: 3c5d115112d1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3050111242831, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 99: 1c12119211113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 5111c1b311111, Class:  2, CF:0.782754, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.74648
------Result------
Miss_rate(tra)	:7.74648
Miss_rate(tst)	:13.8889
ARL				:10.3797

------Generation 90------
Rule  1: 0000001003000, Class:  1, CF:0.372171, Len:  2, Fitness_tra: 44
Rule  2: 8700000000080, Class:  0, CF:0.829364, Len:  3, Fitness_tra: 24
Rule  3: 0000060000030, Class:  2, CF:0.749793, Len:  2, Fitness_tra: 16
Rule  4: 2000000000002, Class:  0, CF:0.423618, Len:  2, Fitness_tra: 13
Rule  5: 0000030004004, Class:  2, CF:0.650758, Len:  3, Fitness_tra: 11
Rule  6: 0000000007004, Class:  0, CF:0.203924, Len:  2, Fitness_tra: 4
Rule  7: 0009000007004, Class:  1, CF:0.342484, Len:  3, Fitness_tra: 2
Rule  8: 0000090004004, Class:  0, CF:0.724805, Len:  3, Fitness_tra: 1
Rule  9: 000080b000000, Class:  2, CF:0.173437, Len:  2, Fitness_tra: 1
Rule 10: 00000070c0008, Class:  0, CF:0.888552, Len:  3, Fitness_tra: 1
Rule 11: e00000004e000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 12: 000000c000d00, Class:  1, CF:0.146544, Len:  2, Fitness_tra: 0
Rule 13: 211d121111151, Class:  1, CF:0.94202, Len: 13, Fitness_tra: 0
Rule 14: 1251411117111, Class:  2, CF:0.548757, Len: 13, Fitness_tra: 0
Rule 15: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1111111181811, Class:  1, CF:0.848827, Len: 13, Fitness_tra: 0
Rule 17: 11d2555151531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1151211517111, Class:  2, CF:0.46325, Len: 13, Fitness_tra: 0
Rule 19: 113111c521112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 111553d111d35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 8111111121532, Class:  1, CF:0.788763, Len: 13, Fitness_tra: 0
Rule 22: 11552c2321121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 111111d112352, Class:  0, CF:0.928539, Len: 13, Fitness_tra: 0
Rule 24: 115121b32581c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1118115211815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 3151111252831, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 1181115211112, Class:  0, CF:0.818784, Len: 13, Fitness_tra: 0
Rule 28: 1155111212513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 0000807000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3118553211535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000008c084550, Class:  0, CF:0.318974, Len:  6, Fitness_tra: 0
Rule 32: 11d122732122c, Class:  0, CF:0.884492, Len: 13, Fitness_tra: 0
Rule 33: 911c1311511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 118511d121191, Class:  1, CF:0.954001, Len: 13, Fitness_tra: 0
Rule 35: 1411511211115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1211118151112, Class:  1, CF:0.465796, Len: 13, Fitness_tra: 0
Rule 37: 11511115c1118, Class:  0, CF:0.967094, Len: 13, Fitness_tra: 0
Rule 38: 1458115251515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1311c1131112c, Class:  0, CF:0.904026, Len: 13, Fitness_tra: 0
Rule 40: 1112193211113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 1c31135151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1c12811111113, Class:  2, CF:0.527052, Len: 13, Fitness_tra: 0
Rule 43: 11d5111315412, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: cc15112121151, Class:  1, CF:0.952717, Len: 13, Fitness_tra: 0
Rule 45: 115151511d1d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 511115d221115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: 1211115118515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 3c5d135111d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1155511111133, Class:  1, CF:0.135582, Len: 13, Fitness_tra: 0
Rule 50: 1191111123441, Class:  1, CF:0.428056, Len: 13, Fitness_tra: 0
Rule 51: 2151115112511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 2455211514112, Class:  2, CF:0.996084, Len: 13, Fitness_tra: 0
Rule 53: 1151112512111, Class:  1, CF:0.246893, Len: 13, Fitness_tra: 0
Rule 54: 515d18b121141, Class:  2, CF:0.757896, Len: 13, Fitness_tra: 0
Rule 55: 15558c1111422, Class:  2, CF:0.423987, Len: 13, Fitness_tra: 0
Rule 56: 000000b0c0008, Class:  0, CF:0.691245, Len:  3, Fitness_tra: 0
Rule 57: 3111211815593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 211125d112112, Class:  0, CF:0.994041, Len: 13, Fitness_tra: 0
Rule 59: 311181115121c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 11d5591111211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 12181ddc18111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 62: 8718110020094, Class:  0, CF:0.793985, Len:  9, Fitness_tra: 0
Rule 63: e2111951d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 511511b311111, Class:  1, CF:0.00827933, Len: 13, Fitness_tra: 0
Rule 65: 1d15812145812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 8151118211512, Class:  0, CF:0.982997, Len: 13, Fitness_tra: 0
Rule 67: 2181111254594, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 2421281111111, Class:  0, CF:0.408044, Len: 13, Fitness_tra: 0
Rule 69: 511211d582515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 1115111112112, Class:  2, CF:0.829797, Len: 13, Fitness_tra: 0
Rule 71: 0700400000d54, Class:  0, CF:0.194983, Len:  5, Fitness_tra: 0
Rule 72: 1111124521122, Class:  1, CF:0.313852, Len: 13, Fitness_tra: 0
Rule 73: 1c95115111113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: 1111251821112, Class:  0, CF:0.562489, Len: 13, Fitness_tra: 0
Rule 75: 1c11155122811, Class:  1, CF:0.575222, Len: 13, Fitness_tra: 0
Rule 76: 5251151188115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 1311c1b31112c, Class:  0, CF:0.22919, Len: 13, Fitness_tra: 0
Rule 78: 22111182215e1, Class:  0, CF:0.988347, Len: 13, Fitness_tra: 0
Rule 79: 111c111c15119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: e000804e40000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5121258211112, Class:  0, CF:0.999824, Len: 13, Fitness_tra: 0
Rule 82: 1151211128888, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: e000807e40000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 519112192321c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 0700400000357, Class:  0, CF:0.0802969, Len:  5, Fitness_tra: 0
Rule 86: 1551827141218, Class:  0, CF:0.998794, Len: 13, Fitness_tra: 0
Rule 87: 0000000007500, Class:  1, CF:0.144706, Len:  2, Fitness_tra: 0
Rule 88: 000000b0c0008, Class:  0, CF:0.691245, Len:  0, Fitness_tra: 0
Rule 89: 000080b000000, Class:  2, CF:0.173437, Len:  0, Fitness_tra: 0
Rule 90: 1c5181181c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000081083050, Class:  1, CF:0.19077, Len:  5, Fitness_tra: 0
Rule 92: 0d00001011011, Class:  2, CF:0.594585, Len:  6, Fitness_tra: 2
Rule 93: 8700000105812, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 001d101101101, Class:  1, CF:0.205612, Len:  8, Fitness_tra: 0
Rule 95: 1c12886111228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 10150508b0d10, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 97: 3c5d115112d1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3050111242831, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 99: 1c12119211113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 5111c1b311111, Class:  2, CF:0.782754, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.74648
------Result------
Miss_rate(tra)	:7.74648
Miss_rate(tst)	:13.8889
ARL				:10.3797

------Generation 100------
Rule  1: 0000001003000, Class:  1, CF:0.372171, Len:  2, Fitness_tra: 44
Rule  2: 8700000000080, Class:  0, CF:0.829364, Len:  3, Fitness_tra: 24
Rule  3: 0000060000030, Class:  2, CF:0.749793, Len:  2, Fitness_tra: 16
Rule  4: 2000000000002, Class:  0, CF:0.423618, Len:  2, Fitness_tra: 13
Rule  5: 0000030004004, Class:  2, CF:0.650758, Len:  3, Fitness_tra: 11
Rule  6: 0000000007004, Class:  0, CF:0.203924, Len:  2, Fitness_tra: 4
Rule  7: 0009000007004, Class:  1, CF:0.342484, Len:  3, Fitness_tra: 2
Rule  8: 0000090004004, Class:  0, CF:0.724805, Len:  3, Fitness_tra: 1
Rule  9: 000080b000000, Class:  2, CF:0.173437, Len:  2, Fitness_tra: 1
Rule 10: 00000070c0008, Class:  0, CF:0.888552, Len:  3, Fitness_tra: 1
Rule 11: e00000004e000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 12: 000000c000d00, Class:  1, CF:0.146544, Len:  2, Fitness_tra: 0
Rule 13: 211d121111151, Class:  1, CF:0.94202, Len: 13, Fitness_tra: 0
Rule 14: 1251411117111, Class:  2, CF:0.548757, Len: 13, Fitness_tra: 0
Rule 15: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1111111181811, Class:  1, CF:0.848827, Len: 13, Fitness_tra: 0
Rule 17: 11d2555151531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1151211517111, Class:  2, CF:0.46325, Len: 13, Fitness_tra: 0
Rule 19: 113111c521112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 111553d111d35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 8111111121532, Class:  1, CF:0.788763, Len: 13, Fitness_tra: 0
Rule 22: 11552c2321121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 111111d112352, Class:  0, CF:0.928539, Len: 13, Fitness_tra: 0
Rule 24: 115121b32581c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1118115211815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 3151111252831, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 1181115211112, Class:  0, CF:0.818784, Len: 13, Fitness_tra: 0
Rule 28: 1155111212513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 0000807000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3118553211535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000008c084550, Class:  0, CF:0.318974, Len:  6, Fitness_tra: 0
Rule 32: 11d122732122c, Class:  0, CF:0.884492, Len: 13, Fitness_tra: 0
Rule 33: 911c1311511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 118511d121191, Class:  1, CF:0.954001, Len: 13, Fitness_tra: 0
Rule 35: 1411511211115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1211118151112, Class:  1, CF:0.465796, Len: 13, Fitness_tra: 0
Rule 37: 11511115c1118, Class:  0, CF:0.967094, Len: 13, Fitness_tra: 0
Rule 38: 1458115251515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1311c1131112c, Class:  0, CF:0.904026, Len: 13, Fitness_tra: 0
Rule 40: 1112193211113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 1c31135151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1c12811111113, Class:  2, CF:0.527052, Len: 13, Fitness_tra: 0
Rule 43: 11d5111315412, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: cc15112121151, Class:  1, CF:0.952717, Len: 13, Fitness_tra: 0
Rule 45: 115151511d1d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 511115d221115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: 1211115118515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 3c5d135111d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1155511111133, Class:  1, CF:0.135582, Len: 13, Fitness_tra: 0
Rule 50: 1191111123441, Class:  1, CF:0.428056, Len: 13, Fitness_tra: 0
Rule 51: 2151115112511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 2455211514112, Class:  2, CF:0.996084, Len: 13, Fitness_tra: 0
Rule 53: 1151112512111, Class:  1, CF:0.246893, Len: 13, Fitness_tra: 0
Rule 54: 515d18b121141, Class:  2, CF:0.757896, Len: 13, Fitness_tra: 0
Rule 55: 15558c1111422, Class:  2, CF:0.423987, Len: 13, Fitness_tra: 0
Rule 56: 000000b0c0008, Class:  0, CF:0.691245, Len:  3, Fitness_tra: 0
Rule 57: 3111211815593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 211125d112112, Class:  0, CF:0.994041, Len: 13, Fitness_tra: 0
Rule 59: 311181115121c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 11d5591111211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 12181ddc18111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 62: 8718110020094, Class:  0, CF:0.793985, Len:  9, Fitness_tra: 0
Rule 63: e2111951d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 511511b311111, Class:  1, CF:0.00827933, Len: 13, Fitness_tra: 0
Rule 65: 1d15812145812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 8151118211512, Class:  0, CF:0.982997, Len: 13, Fitness_tra: 0
Rule 67: 2181111254594, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 2421281111111, Class:  0, CF:0.408044, Len: 13, Fitness_tra: 0
Rule 69: 511211d582515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 1115111112112, Class:  2, CF:0.829797, Len: 13, Fitness_tra: 0
Rule 71: 0700400000d54, Class:  0, CF:0.194983, Len:  5, Fitness_tra: 0
Rule 72: 1111124521122, Class:  1, CF:0.313852, Len: 13, Fitness_tra: 0
Rule 73: 1c95115111113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: 1111251821112, Class:  0, CF:0.562489, Len: 13, Fitness_tra: 0
Rule 75: 1c11155122811, Class:  1, CF:0.575222, Len: 13, Fitness_tra: 0
Rule 76: 5251151188115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 77: 1311c1b31112c, Class:  0, CF:0.22919, Len: 13, Fitness_tra: 0
Rule 78: 22111182215e1, Class:  0, CF:0.988347, Len: 13, Fitness_tra: 0
Rule 79: 111c111c15119, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: e000804e40000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5121258211112, Class:  0, CF:0.999824, Len: 13, Fitness_tra: 0
Rule 82: 1151211128888, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 83: e000807e40000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 519112192321c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 0700400000357, Class:  0, CF:0.0802969, Len:  5, Fitness_tra: 0
Rule 86: 1551827141218, Class:  0, CF:0.998794, Len: 13, Fitness_tra: 0
Rule 87: 0000000007500, Class:  1, CF:0.144706, Len:  2, Fitness_tra: 0
Rule 88: 000000b0c0008, Class:  0, CF:0.691245, Len:  0, Fitness_tra: 0
Rule 89: 000080b000000, Class:  2, CF:0.173437, Len:  0, Fitness_tra: 0
Rule 90: 1c5181181c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000081083050, Class:  1, CF:0.19077, Len:  5, Fitness_tra: 0
Rule 92: 0d00001011011, Class:  2, CF:0.594585, Len:  6, Fitness_tra: 2
Rule 93: 8700000105812, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 001d101101101, Class:  1, CF:0.205612, Len:  8, Fitness_tra: 0
Rule 95: 1c12886111228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 10150508b0d10, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 97: 3c5d115112d1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3050111242831, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 99: 1c12119211113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 5111c1b311111, Class:  2, CF:0.782754, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.74648
------Result------
Miss_rate(tra)	:7.74648
Miss_rate(tst)	:13.8889
ARL				:10.3797

------Generation 200------
Rule  1: 0000001003000, Class:  1, CF:0.372171, Len:  2, Fitness_tra: 7
Rule  2: 8700000000080, Class:  0, CF:0.829364, Len:  3, Fitness_tra: 25
Rule  3: 0000060000030, Class:  2, CF:0.749793, Len:  2, Fitness_tra: 16
Rule  4: 0000030004004, Class:  2, CF:0.650758, Len:  3, Fitness_tra: 11
Rule  5: 2000000000002, Class:  0, CF:0.423618, Len:  2, Fitness_tra: 10
Rule  6: 20000000000ec, Class:  0, CF:0.887398, Len:  3, Fitness_tra: 6
Rule  7: 0000000007004, Class:  0, CF:0.203924, Len:  2, Fitness_tra: 2
Rule  8: 0d00001011011, Class:  2, CF:0.594585, Len:  6, Fitness_tra: 2
Rule  9: 0009000007004, Class:  1, CF:0.342484, Len:  3, Fitness_tra: 2
Rule 10: 0000090004004, Class:  0, CF:0.724805, Len:  3, Fitness_tra: 1
Rule 11: e00000004e000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 12: 000080b000000, Class:  2, CF:0.173437, Len:  2, Fitness_tra: 1
Rule 13: 00000070c0008, Class:  0, CF:0.888552, Len:  3, Fitness_tra: 1
Rule 14: 0900001011011, Class:  2, CF:0.810153, Len:  6, Fitness_tra: 1
Rule 15: 000000c000d00, Class:  1, CF:0.146544, Len:  2, Fitness_tra: 0
Rule 16: 1111111181811, Class:  1, CF:0.848827, Len: 13, Fitness_tra: 0
Rule 17: 11d2555151531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1151211517111, Class:  2, CF:0.46325, Len: 13, Fitness_tra: 0
Rule 19: 113111c521112, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 111553d111d35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 8111111121532, Class:  1, CF:0.788763, Len: 13, Fitness_tra: 0
Rule 22: 11552c2321121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 111111d112352, Class:  0, CF:0.928539, Len: 13, Fitness_tra: 0
Rule 24: 115121b32581c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1118115211815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 3151111252831, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 1181115211112, Class:  0, CF:0.818784, Len: 13, Fitness_tra: 0
Rule 28: 1155111212513, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 0000807000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3118553211535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000008c084550, Class:  0, CF:0.318974, Len:  6, Fitness_tra: 0
Rule 32: 11d122732122c, Class:  0, CF:0.884492, Len: 13, Fitness_tra: 0
Rule 33: 911c1311511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 118511d121191, Class:  1, CF:0.954001, Len: 13, Fitness_tra: 0
Rule 35: 1411511211115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1211118151112, Class:  1, CF:0.465796, Len: 13, Fitness_tra: 0
Rule 37: 11511115c1118, Class:  0, CF:0.967094, Len: 13, Fitness_tra: 0
Rule 38: 1458115251515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1311c1131112c, Class:  0, CF:0.904026, Len: 13, Fitness_tra: 0
Rule 40: 1112193211113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 1c31135151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1c12811111113, Class:  2, CF:0.527052, Len: 13, Fitness_tra: 0
Rule 43: 11d5111315412, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: cc15112121151, Class:  1, CF:0.952717, Len: 13, Fitness_tra: 0
Rule 45: 115151511d1d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 511115d221115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: 1211115118515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 3c5d135111d13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1155511111133, Class:  1, CF:0.135582, Len: 13, Fitness_tra: 0
Rule 50: 1191111123441, Class:  1, CF:0.428056, Len: 13, Fitness_tra: 0
Rule 51: 2151115112511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 2455211514112, Class:  2, CF:0.996084, Len: 13, Fitness_tra: 0
Rule 53: 1151112512111, Class:  1, CF:0.246893, Len: 13, Fitness_tra: 0
Rule 54: 515d18b121141, Class:  2, CF:0.757896, Len: 13, Fitness_tra: 0
Rule 55: 15558c1111422, Class:  2, CF:0.423987, Len: 13, Fitness_tra: 0
Rule 56: 000000b0c0008, Class:  0, CF:0.691245, Len:  3, Fitness_tra: 0
Rule 57: 3111211815593, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 211125d112112, Class:  0, CF:0.994041, Len: 13, Fitness_tra: 0
Rule 59: 311181115121c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 11d5591111211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: 12181ddc18111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 62: 8718110020094, Class:  0, CF:0.793985, Len:  9, Fitness_tra: 0
Rule 63: e2111951d1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 511511b311111, Class:  1, CF:0.00827933, Len: 13, Fitness_tra: 0
Rule 65: 1d15812145812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 8151118211512, Class:  0, CF:0.982997, Len: 13, Fitness_tra: 0
Rule 67: 2181111254594, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 68: 2421281111111, Class:  0, CF:0.408044, Len: 13, Fitness_tra: 0
Rule 69: 511211d582515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 1115111112112, Class:  2, CF:0.829797, Len: 13, Fitness_tra: 0
Rule 71: 0700400000d54, Class:  0, CF:0.194983, Len:  5, Fitness_tra: 0
Rule 72: 1111124521122, Class:  1, CF:0.313852, Len: 13, Fitness_tra: 0
Rule 73: 1c95115111113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: 1111251821112, Class:  0, CF:0.562489, Len: 13, Fitness_tra: 0
Rule 75: 1c11155122811, Class:  1, CF:0.575222, Len: 13, Fitness_tra: 0
Rule 76: 5251151188115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
