------Generation 0------
Rule  1: 11312c73c9122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000009d004405, Class:  0, CF:0.999754, Len:  5, Fitness_tra: 0
Rule 16: a000000007b04, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 17: 313815d888535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11511141c5228, Class:  0, CF:0.99482, Len: 13, Fitness_tra: 0
Rule 19: 125521c512112, Class:  1, CF:0.0323976, Len: 13, Fitness_tra: 0
Rule 20: 3c51111812515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5770510100111, Class:  0, CF:0.998553, Len:  9, Fitness_tra: 0
Rule 22: 2451118111312, Class:  0, CF:0.978744, Len: 13, Fitness_tra: 0
Rule 23: 3115519111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 2251c15111112, Class:  0, CF:0.996177, Len: 13, Fitness_tra: 0
Rule 25: 0000804940000, Class:  0, CF:0.450276, Len:  4, Fitness_tra: 0
Rule 26: 15158c1511211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 0700400000d50, Class:  0, CF:0.0159857, Len:  4, Fitness_tra: 0
Rule 28: 000000b00000c, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 311111411341c, Class:  1, CF:0.95591, Len: 13, Fitness_tra: 0
Rule 30: 111121b321228, Class:  1, CF:0.235312, Len: 13, Fitness_tra: 0
Rule 31: 1458131251215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11d111b925112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 5115811121428, Class:  1, CF:0.348719, Len: 13, Fitness_tra: 0
Rule 34: 1c588132d5831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 21d31c1311552, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 5111c12111152, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 1551814112c18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: c200c08004000, Class:  0, CF:0.924481, Len:  5, Fitness_tra: 0
Rule 39: 115111112121c, Class:  0, CF:0.719261, Len: 13, Fitness_tra: 0
Rule 40: 000000c0b0500, Class:  1, CF:0.16682, Len:  3, Fitness_tra: 0
Rule 41: 1251115115513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e211191251511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 1111119cd1535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: d03000004840c, Class:  0, CF:0.997823, Len:  6, Fitness_tra: 0
Rule 45: 00008070c0000, Class:  0, CF:0.431178, Len:  3, Fitness_tra: 0
Rule 46: 2115211311111, Class:  2, CF:0.696575, Len: 13, Fitness_tra: 0
Rule 47: 8411188182111, Class:  0, CF:0.811408, Len: 13, Fitness_tra: 0
Rule 48: 1412533111531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 900000d008005, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 50: 1151811111553, Class:  0, CF:0.973518, Len: 13, Fitness_tra: 0
Rule 51: 1cd1111111193, Class:  0, CF:0.0215204, Len: 13, Fitness_tra: 0
Rule 52: 81111151821e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 211111c552112, Class:  0, CF:0.9332, Len: 13, Fitness_tra: 0
Rule 54: 1199112111112, Class:  1, CF:0.170561, Len: 13, Fitness_tra: 0
Rule 55: 1238811121115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 15118121c3118, Class:  0, CF:0.572081, Len: 13, Fitness_tra: 0
Rule 57: 1c35511115531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e21c113211111, Class:  2, CF:0.997496, Len: 13, Fitness_tra: 0
Rule 59: 9115118121111, Class:  1, CF:0.723912, Len: 13, Fitness_tra: 0
Rule 60: 3111515511531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e2911318111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1211117321211, Class:  1, CF:0.635041, Len: 13, Fitness_tra: 0
Rule 63: 8185152121112, Class:  0, CF:0.308701, Len: 13, Fitness_tra: 0
Rule 64: 511112c821422, Class:  0, CF:0.998739, Len: 13, Fitness_tra: 0
Rule 65: 1211551118533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 311211128c115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1c51851818533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 121d115151831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111855d851115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1155814111118, Class:  0, CF:0.0346828, Len: 13, Fitness_tra: 0
Rule 71: 0c0300c004550, Class:  1, CF:0.479697, Len:  6, Fitness_tra: 0
Rule 72: 111111151c131, Class:  2, CF:0.753299, Len: 13, Fitness_tra: 0
Rule 73: 1121112222511, Class:  1, CF:0.782033, Len: 13, Fitness_tra: 0
Rule 74: 00d000b00040c, Class:  0, CF:0.371645, Len:  4, Fitness_tra: 0
Rule 75: 5221215512512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 1481412211132, Class:  2, CF:0.564058, Len: 13, Fitness_tra: 0
Rule 77: 11315111c1441, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 2211c11321152, Class:  0, CF:0.96722, Len: 13, Fitness_tra: 0
Rule 79: 11111114d8235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0700400000d50, Class:  0, CF:0.0159857, Len:  0, Fitness_tra: 0
Rule 81: 1151111111112, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000060000000, Class:  2, CF:0.423606, Len:  0, Fitness_tra: 0
Rule 83: 0009000004004, Class:  1, CF:0.18891, Len:  3, Fitness_tra: 0
Rule 84: 111181411111c, Class:  0, CF:0.447034, Len: 13, Fitness_tra: 0
Rule 85: 1111112121412, Class:  0, CF:0.226702, Len: 13, Fitness_tra: 0
Rule 86: 511115d111111, Class:  0, CF:0.8909, Len: 13, Fitness_tra: 0
Rule 87: 1111212153111, Class:  1, CF:0.957745, Len: 13, Fitness_tra: 0
Rule 88: 0000090004004, Class:  0, CF:0.611315, Len:  3, Fitness_tra: 0
Rule 89: 1c15212111512, Class:  1, CF:0.996008, Len: 13, Fitness_tra: 0
Rule 90: 515112212111c, Class:  0, CF:0.995461, Len: 13, Fitness_tra: 0
Rule 91: 0100001010450, Class:  0, CF:0.0696074, Len:  5, Fitness_tra: 0
Rule 92: 21e3131151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1c5b851b18533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 07004a0060d5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0c20111104173, Class:  2, CF:0.929172, Len: 10, Fitness_tra: 0
Rule 96: 060000000de10, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1121112022501, Class:  1, CF:0.641593, Len: 11, Fitness_tra: 0
Rule 98: 10d111b905602, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 011083c004102, Class:  0, CF:0.0404873, Len:  8, Fitness_tra: 0
Rule100: 8000060000100, Class:  2, CF:0.854205, Len:  3, Fitness_tra: 9
------Current------
Miss_rate(tra)	:9.15493
------Result------
Miss_rate(tra)	:9.15493
Miss_rate(tst)	:0
ARL				:9.11842

------Generation 90------
Rule  1: 2000000000002, Class:  0, CF:0.410935, Len:  2, Fitness_tra: 18
Rule  2: 8000000007004, Class:  0, CF:0.460613, Len:  3, Fitness_tra: 17
Rule  3: 000000b000000, Class:  1, CF:0.253248, Len:  1, Fitness_tra: 18
Rule  4: 8000001010107, Class:  2, CF:0.536792, Len:  5, Fitness_tra: 9
Rule  5: c000060000000, Class:  2, CF:0.560375, Len:  2, Fitness_tra: 7
Rule  6: 000000b0c0400, Class:  1, CF:0.679613, Len:  3, Fitness_tra: 9
Rule  7: 0000000000500, Class:  1, CF:0.511853, Len:  1, Fitness_tra: 8
Rule  8: b000000c00004, Class:  1, CF:0.906259, Len:  3, Fitness_tra: 7
Rule  9: 00008040c0000, Class:  0, CF:0.701819, Len:  3, Fitness_tra: 5
Rule 10: 0000060000000, Class:  2, CF:0.423606, Len:  1, Fitness_tra: 1
Rule 11: 0000030004004, Class:  2, CF:0.619226, Len:  3, Fitness_tra: 4
Rule 12: 00d00000000ec, Class:  0, CF:0.733638, Len:  3, Fitness_tra: 2
Rule 13: 0009000007004, Class:  1, CF:0.497977, Len:  3, Fitness_tra: 1
Rule 14: 8000001010100, Class:  2, CF:0.314905, Len:  4, Fitness_tra: 0
Rule 15: 000009d004405, Class:  0, CF:0.999754, Len:  5, Fitness_tra: 0
Rule 16: a000000007b04, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 17: 313815d888535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11511141c5228, Class:  0, CF:0.99482, Len: 13, Fitness_tra: 0
Rule 19: 125521c512112, Class:  1, CF:0.0323976, Len: 13, Fitness_tra: 0
Rule 20: 3c51111812515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5770510100111, Class:  0, CF:0.998553, Len:  9, Fitness_tra: 0
Rule 22: 2451118111312, Class:  0, CF:0.978744, Len: 13, Fitness_tra: 0
Rule 23: 3115519111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 2251c15111112, Class:  0, CF:0.996177, Len: 13, Fitness_tra: 0
Rule 25: 0000804940000, Class:  0, CF:0.450276, Len:  4, Fitness_tra: 0
Rule 26: 15158c1511211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 0700400000d50, Class:  0, CF:0.0159857, Len:  4, Fitness_tra: 0
Rule 28: 000000b00000c, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 311111411341c, Class:  1, CF:0.95591, Len: 13, Fitness_tra: 0
Rule 30: 111121b321228, Class:  1, CF:0.235312, Len: 13, Fitness_tra: 0
Rule 31: 1458131251215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11d111b925112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 5115811121428, Class:  1, CF:0.348719, Len: 13, Fitness_tra: 0
Rule 34: 1c588132d5831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 21d31c1311552, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 5111c12111152, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 1551814112c18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: c200c08004000, Class:  0, CF:0.924481, Len:  5, Fitness_tra: 0
Rule 39: 115111112121c, Class:  0, CF:0.719261, Len: 13, Fitness_tra: 0
Rule 40: 000000c0b0500, Class:  1, CF:0.16682, Len:  3, Fitness_tra: 0
Rule 41: 1251115115513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e211191251511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 1111119cd1535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: d03000004840c, Class:  0, CF:0.997823, Len:  6, Fitness_tra: 0
Rule 45: 00008070c0000, Class:  0, CF:0.431178, Len:  3, Fitness_tra: 0
Rule 46: 2115211311111, Class:  2, CF:0.696575, Len: 13, Fitness_tra: 0
Rule 47: 8411188182111, Class:  0, CF:0.811408, Len: 13, Fitness_tra: 0
Rule 48: 1412533111531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 900000d008005, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 50: 1151811111553, Class:  0, CF:0.973518, Len: 13, Fitness_tra: 0
Rule 51: 1cd1111111193, Class:  0, CF:0.0215204, Len: 13, Fitness_tra: 0
Rule 52: 81111151821e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 211111c552112, Class:  0, CF:0.9332, Len: 13, Fitness_tra: 0
Rule 54: 1199112111112, Class:  1, CF:0.170561, Len: 13, Fitness_tra: 0
Rule 55: 1238811121115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 15118121c3118, Class:  0, CF:0.572081, Len: 13, Fitness_tra: 0
Rule 57: 1c35511115531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e21c113211111, Class:  2, CF:0.997496, Len: 13, Fitness_tra: 0
Rule 59: 9115118121111, Class:  1, CF:0.723912, Len: 13, Fitness_tra: 0
Rule 60: 3111515511531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e2911318111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1211117321211, Class:  1, CF:0.635041, Len: 13, Fitness_tra: 0
Rule 63: 8185152121112, Class:  0, CF:0.308701, Len: 13, Fitness_tra: 0
Rule 64: 511112c821422, Class:  0, CF:0.998739, Len: 13, Fitness_tra: 0
Rule 65: 1211551118533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 311211128c115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1c51851818533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 121d115151831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111855d851115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1155814111118, Class:  0, CF:0.0346828, Len: 13, Fitness_tra: 0
Rule 71: 0c0300c004550, Class:  1, CF:0.479697, Len:  6, Fitness_tra: 0
Rule 72: 111111151c131, Class:  2, CF:0.753299, Len: 13, Fitness_tra: 0
Rule 73: 1121112222511, Class:  1, CF:0.782033, Len: 13, Fitness_tra: 0
Rule 74: 00d000b00040c, Class:  0, CF:0.371645, Len:  4, Fitness_tra: 0
Rule 75: 5221215512512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 1481412211132, Class:  2, CF:0.564058, Len: 13, Fitness_tra: 0
Rule 77: 11315111c1441, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 2211c11321152, Class:  0, CF:0.96722, Len: 13, Fitness_tra: 0
Rule 79: 11111114d8235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0700400000d50, Class:  0, CF:0.0159857, Len:  0, Fitness_tra: 0
Rule 81: 1151111111112, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000060000000, Class:  2, CF:0.423606, Len:  0, Fitness_tra: 0
Rule 83: 0009000004004, Class:  1, CF:0.18891, Len:  3, Fitness_tra: 0
Rule 84: 111181411111c, Class:  0, CF:0.447034, Len: 13, Fitness_tra: 0
Rule 85: 1111112121412, Class:  0, CF:0.226702, Len: 13, Fitness_tra: 0
Rule 86: 511115d111111, Class:  0, CF:0.8909, Len: 13, Fitness_tra: 0
Rule 87: 1111212153111, Class:  1, CF:0.957745, Len: 13, Fitness_tra: 0
Rule 88: 0000090004004, Class:  0, CF:0.611315, Len:  3, Fitness_tra: 0
Rule 89: 1c15212111512, Class:  1, CF:0.996008, Len: 13, Fitness_tra: 0
Rule 90: 515112212111c, Class:  0, CF:0.995461, Len: 13, Fitness_tra: 0
Rule 91: 0100001010450, Class:  0, CF:0.0696074, Len:  5, Fitness_tra: 0
Rule 92: 21e3131151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1c5b851b18533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 07004a0060d5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0c20111104173, Class:  2, CF:0.929172, Len: 10, Fitness_tra: 0
Rule 96: 060000000de10, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1121112022501, Class:  1, CF:0.641593, Len: 11, Fitness_tra: 0
Rule 98: 10d111b905602, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 011083c004102, Class:  0, CF:0.0404873, Len:  8, Fitness_tra: 0
Rule100: 8000060000100, Class:  2, CF:0.854205, Len:  3, Fitness_tra: 9
------Current------
Miss_rate(tra)	:9.15493
------Result------
Miss_rate(tra)	:9.15493
Miss_rate(tst)	:0
ARL				:9.11842

------Generation 100------
Rule  1: 2000000000002, Class:  0, CF:0.410935, Len:  2, Fitness_tra: 18
Rule  2: 000000b000000, Class:  1, CF:0.253248, Len:  1, Fitness_tra: 18
Rule  3: 8000000007004, Class:  0, CF:0.460613, Len:  3, Fitness_tra: 13
Rule  4: 8000001010107, Class:  2, CF:0.536792, Len:  5, Fitness_tra: 9
Rule  5: 8000060000100, Class:  2, CF:0.854205, Len:  3, Fitness_tra: 9
Rule  6: 000000b0c0400, Class:  1, CF:0.679613, Len:  3, Fitness_tra: 10
Rule  7: 0000000000500, Class:  1, CF:0.511853, Len:  1, Fitness_tra: 8
Rule  8: c000060000000, Class:  2, CF:0.560375, Len:  2, Fitness_tra: 7
Rule  9: b000000c00004, Class:  1, CF:0.906259, Len:  3, Fitness_tra: 7
Rule 10: 00008040c0000, Class:  0, CF:0.701819, Len:  3, Fitness_tra: 5
Rule 11: 0000030004004, Class:  2, CF:0.619226, Len:  3, Fitness_tra: 4
Rule 12: 00d00000000ec, Class:  0, CF:0.733638, Len:  3, Fitness_tra: 0
Rule 13: 0009000007004, Class:  1, CF:0.497977, Len:  3, Fitness_tra: 1
Rule 14: 0000060000000, Class:  2, CF:0.423606, Len:  1, Fitness_tra: 1
Rule 15: a000000007b04, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 16: 8000001010100, Class:  2, CF:0.314905, Len:  4, Fitness_tra: 0
Rule 17: 313815d888535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11511141c5228, Class:  0, CF:0.99482, Len: 13, Fitness_tra: 0
Rule 19: 125521c512112, Class:  1, CF:0.0323976, Len: 13, Fitness_tra: 0
Rule 20: 3c51111812515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5770510100111, Class:  0, CF:0.998553, Len:  9, Fitness_tra: 0
Rule 22: 2451118111312, Class:  0, CF:0.978744, Len: 13, Fitness_tra: 0
Rule 23: 3115519111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 2251c15111112, Class:  0, CF:0.996177, Len: 13, Fitness_tra: 0
Rule 25: 0000804940000, Class:  0, CF:0.450276, Len:  4, Fitness_tra: 0
Rule 26: 15158c1511211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 0700400000d50, Class:  0, CF:0.0159857, Len:  4, Fitness_tra: 0
Rule 28: 000000b00000c, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 311111411341c, Class:  1, CF:0.95591, Len: 13, Fitness_tra: 0
Rule 30: 111121b321228, Class:  1, CF:0.235312, Len: 13, Fitness_tra: 0
Rule 31: 1458131251215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11d111b925112, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 5115811121428, Class:  1, CF:0.348719, Len: 13, Fitness_tra: 0
Rule 34: 1c588132d5831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 21d31c1311552, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 5111c12111152, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 1551814112c18, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: c200c08004000, Class:  0, CF:0.924481, Len:  5, Fitness_tra: 0
Rule 39: 115111112121c, Class:  0, CF:0.719261, Len: 13, Fitness_tra: 0
Rule 40: 000000c0b0500, Class:  1, CF:0.16682, Len:  3, Fitness_tra: 0
Rule 41: 1251115115513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e211191251511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 1111119cd1535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: d03000004840c, Class:  0, CF:0.997823, Len:  6, Fitness_tra: 0
Rule 45: 00008070c0000, Class:  0, CF:0.431178, Len:  3, Fitness_tra: 0
Rule 46: 2115211311111, Class:  2, CF:0.696575, Len: 13, Fitness_tra: 0
Rule 47: 8411188182111, Class:  0, CF:0.811408, Len: 13, Fitness_tra: 0
Rule 48: 1412533111531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 900000d008005, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 50: 1151811111553, Class:  0, CF:0.973518, Len: 13, Fitness_tra: 0
Rule 51: 1cd1111111193, Class:  0, CF:0.0215204, Len: 13, Fitness_tra: 0
Rule 52: 81111151821e1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 211111c552112, Class:  0, CF:0.9332, Len: 13, Fitness_tra: 0
Rule 54: 1199112111112, Class:  1, CF:0.170561, Len: 13, Fitness_tra: 0
Rule 55: 1238811121115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 15118121c3118, Class:  0, CF:0.572081, Len: 13, Fitness_tra: 0
Rule 57: 1c35511115531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: e21c113211111, Class:  2, CF:0.997496, Len: 13, Fitness_tra: 0
Rule 59: 9115118121111, Class:  1, CF:0.723912, Len: 13, Fitness_tra: 0
Rule 60: 3111515511531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: e2911318111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1211117321211, Class:  1, CF:0.635041, Len: 13, Fitness_tra: 0
Rule 63: 8185152121112, Class:  0, CF:0.308701, Len: 13, Fitness_tra: 0
Rule 64: 511112c821422, Class:  0, CF:0.998739, Len: 13, Fitness_tra: 0
Rule 65: 1211551118533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 311211128c115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1c51851818533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 121d115151831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111855d851115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1155814111118, Class:  0, CF:0.0346828, Len: 13, Fitness_tra: 0
Rule 71: 0c0300c004550, Class:  1, CF:0.479697, Len:  6, Fitness_tra: 0
Rule 72: 111111151c131, Class:  2, CF:0.753299, Len: 13, Fitness_tra: 0
Rule 73: 1121112222511, Class:  1, CF:0.782033, Len: 13, Fitness_tra: 0
Rule 74: 00d000b00040c, Class:  0, CF:0.371645, Len:  4, Fitness_tra: 0
Rule 75: 5221215512512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: 1481412211132, Class:  2, CF:0.564058, Len: 13, Fitness_tra: 0
Rule 77: 11315111c1441, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 78: 2211c11321152, Class:  0, CF:0.96722, Len: 13, Fitness_tra: 0
Rule 79: 11111114d8235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0700400000d50, Class:  0, CF:0.0159857, Len:  0, Fitness_tra: 0
Rule 81: 3111214111211, Class:  1, CF:0.958821, Len: 13, Fitness_tra: 0
Rule 82: 1211111811211, Class:  1, CF:0.0917856, Len: 13, Fitness_tra: 0
Rule 83: 111dc17311221, Class:  1, CF:0.942824, Len: 13, Fitness_tra: 0
Rule 84: 0000030004004, Class:  2, CF:0.619226, Len:  0, Fitness_tra: 0
Rule 85: 0000060000000, Class:  2, CF:0.423606, Len:  0, Fitness_tra: 0
Rule 86: 0700400000d50, Class:  0, CF:0.0159857, Len:  0, Fitness_tra: 0
Rule 87: cc00000057500, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 88: 11151211c1241, Class:  1, CF:0.974573, Len: 13, Fitness_tra: 0
Rule 89: 0003000007007, Class:  0, CF:0.155113, Len:  3, Fitness_tra: 0
Rule 90: 1c15211181512, Class:  1, CF:0.996705, Len: 13, Fitness_tra: 0
Rule 91: 1101c04004110, Class:  0, CF:0.0660937, Len:  8, Fitness_tra: 0
Rule 92: 000000b0000e0, Class:  1, CF:0.0679449, Len:  2, Fitness_tra: 0
Rule 93: 04c1168001012, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 94: 0209270002504, Class:  1, CF:0.502832, Len:  7, Fitness_tra: 0
Rule 95: 101c11b00540c, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 96: 00d000000040c, Class:  0, CF:0.722674, Len:  3, Fitness_tra: 7
Rule 97: 115121112b528, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 94151141c5221, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 104900b9251e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1112111211175, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.4507
------Result------
Miss_rate(tra)	:8.4507
Miss_rate(tst)	:2.77778
ARL				:9.10256

------Generation 200------
Rule  1: 2000000000002, Class:  0, CF:0.410935, Len:  2, Fitness_tra: 19
Rule  2: 000000b000000, Class:  1, CF:0.253248, Len:  1, Fitness_tra: 12
Rule  3: 8000000007004, Class:  0, CF:0.460613, Len:  3, Fitness_tra: 13
Rule  4: 000000b0c0400, Class:  1, CF:0.679613, Len:  3, Fitness_tra: 6
Rule  5: 8000001010107, Class:  2, CF:0.536792, Len:  5, Fitness_tra: 10
Rule  6: 8000060000100, Class:  2, CF:0.854205, Len:  3, Fitness_tra: 9
Rule  7: 0000000000500, Class:  1, CF:0.511853, Len:  1, Fitness_tra: 5
Rule  8: c000060000000, Class:  2, CF:0.560375, Len:  2, Fitness_tra: 7
Rule  9: b000000c00004, Class:  1, CF:0.906259, Len:  3, Fitness_tra: 5
Rule 10: 00d000000040c, Class:  0, CF:0.722674, Len:  3, Fitness_tra: 7
Rule 11: 00008040c0000, Class:  0, CF:0.701819, Len:  3, Fitness_tra: 5
Rule 12: 0000030004004, Class:  2, CF:0.619226, Len:  3, Fitness_tra: 4
Rule 13: 0009000007004, Class:  1, CF:0.497977, Len:  3, Fitness_tra: 1
Rule 14: 0000060000000, Class:  2, CF:0.423606, Len:  1, Fitness_tra: 2
Rule 15: a000000007b04, Class:  1, CF:  1, Len:  4, Fitness_tra: 1
Rule 16: 00d00000000ec, Class:  0, CF:0.733638, Len:  3, Fitness_tra: 0
Rule 17: 313815d888535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11511141c5228, Class:  0, CF:0.99482, Len: 13, Fitness_tra: 0
Rule 19: 125521c512112, Class:  1, CF:0.0323976, Len: 13, Fitness_tra: 0
Rule 20: 3c51111812515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5770510100111, Class:  0, CF:0.998553, Len:  9, Fitness_tra: 0
Rule 22: 2451118111312, Class:  0, CF:0.978744, Len: 13, Fitness_tra: 0
Rule 23: 3115519111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 2251c15111112, Class:  0, CF:0.996177, Len: 13, Fitness_tra: 0
Rule 25: 0000804940000, Class:  0, CF:0.450276, Len:  4, Fitness_tra: 0
Rule 26: 15158c1511211, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 0700400000d50, Class:  0, CF:0.0159857, Len:  4, Fitness_tra: 0
