------Generation 0------
Rule  1: 18c2b, Class:  1, CF:0.992822, Len:  5, Fitness_tra: 0
Rule 57: 91474, Class:  0, CF:0.975663, Len:  5, Fitness_tra: 0
Rule 58: 98274, Class:  1, CF:0.420279, Len:  5, Fitness_tra: 0
Rule 59: 521b4, Class:  0, CF:0.854529, Len:  5, Fitness_tra: 0
Rule 60: 11171, Class:  0, CF:0.429383, Len:  5, Fitness_tra: 0
Rule 61: dc7bb, Class:  2, CF:0.955945, Len:  5, Fitness_tra: 0
Rule 62: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 211b2, Class:  0, CF:0.968176, Len:  5, Fitness_tra: 0
Rule 64: 111b4, Class:  0, CF:0.865957, Len:  5, Fitness_tra: 0
Rule 65: 91244, Class:  0, CF:0.976634, Len:  5, Fitness_tra: 0
Rule 66: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d3122, Class:  0, CF:0.995006, Len:  5, Fitness_tra: 0
Rule 68: d2142, Class:  0, CF:0.9512, Len:  5, Fitness_tra: 0
Rule 69: 211b2, Class:  0, CF:0.968176, Len:  5, Fitness_tra: 0
Rule 70: 12781, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 71: 15427, Class:  1, CF:0.967175, Len:  5, Fitness_tra: 0
Rule 72: 12112, Class:  0, CF:0.0778203, Len:  5, Fitness_tra: 0
Rule 73: 88421, Class:  1, CF:0.240615, Len:  5, Fitness_tra: 0
Rule 74: 2147b, Class:  0, CF:0.788895, Len:  5, Fitness_tra: 0
Rule 75: 1c174, Class:  2, CF:0.63505, Len:  5, Fitness_tra: 0
Rule 76: 21424, Class:  0, CF:0.931661, Len:  5, Fitness_tra: 0
Rule 77: 95222, Class:  1, CF:0.998335, Len:  5, Fitness_tra: 0
Rule 78: 17b82, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 2112b, Class:  0, CF:0.953558, Len:  5, Fitness_tra: 0
Rule 80: 37421, Class:  1, CF:0.184659, Len:  5, Fitness_tra: 0
Rule 81: e0000, Class:  0, CF:0.427889, Len:  1, Fitness_tra: 1
Rule 82: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00b00, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 92d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 42207, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 91472, Class:  0, CF:0.984847, Len:  5, Fitness_tra: 0
Rule 89: 1a721, Class:  0, CF:0.977083, Len:  5, Fitness_tra: 0
Rule 90: 12347, Class:  0, CF:0.578222, Len:  5, Fitness_tra: 0
Rule 91: 70000, Class:  1, CF:0.156253, Len:  1, Fitness_tra: 4
Rule 92: 6214b, Class:  1, CF:0.965801, Len:  5, Fitness_tra: 0
Rule 93: d8101, Class:  2, CF:0.139499, Len:  4, Fitness_tra: 1
Rule 94: 34028, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 10231, Class:  1, CF:0.587066, Len:  4, Fitness_tra: 0
Rule 96: d2141, Class:  0, CF:0.355754, Len:  5, Fitness_tra: 0
Rule 97: 121b8, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 852b3, Class:  1, CF:0.859175, Len:  5, Fitness_tra: 0
Rule 99: 58103, Class:  1, CF:0.25117, Len:  4, Fitness_tra: 0
Rule100: 71242, Class:  0, CF:0.252616, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.09278
------Result------
Miss_rate(tra)	:3.09278
Miss_rate(tst)	:0
ARL				:4.54762

------Generation 80------
Rule  1: 07000, Class:  2, CF:0.184352, Len:  1, Fitness_tra: 129
Rule  2: 08201, Class:  1, CF:0.833163, Len:  3, Fitness_tra: 11
Rule  3: 00002, Class:  0, CF:0.661458, Len:  1, Fitness_tra: 10
Rule  4: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  5: 15231, Class:  1, CF:0.997595, Len:  5, Fitness_tra: 4
Rule  6: 51141, Class:  0, CF:0.92606, Len:  5, Fitness_tra: 4
Rule  7: 02200, Class:  1, CF:0.624319, Len:  2, Fitness_tra: 2
Rule  8: 21100, Class:  0, CF:0.17474, Len:  3, Fitness_tra: 2
Rule  9: 511bb, Class:  0, CF:0.951044, Len:  5, Fitness_tra: 0
Rule 10: 211b7, Class:  0, CF:0.910319, Len:  5, Fitness_tra: 2
Rule 11: 98411, Class:  1, CF:0.810429, Len:  5, Fitness_tra: 1
Rule 12: d1124, Class:  0, CF:0.985679, Len:  5, Fitness_tra: 2
Rule 13: 07c11, Class:  1, CF:0.897958, Len:  4, Fitness_tra: 2
Rule 14: 04008, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 15: 261c1, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 16: d8111, Class:  2, CF:0.135348, Len:  5, Fitness_tra: 0
Rule 17: 21242, Class:  0, CF:0.955132, Len:  5, Fitness_tra: 0
Rule 18: 9122b, Class:  0, CF:0.971564, Len:  5, Fitness_tra: 0
Rule 19: 11717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00b00, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 91418, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 23: 11577, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 24: d1444, Class:  0, CF:0.933285, Len:  5, Fitness_tra: 0
Rule 25: 11411, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 9c2b4, Class:  2, CF:0.512287, Len:  5, Fitness_tra: 0
Rule 27: e5222, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 31421, Class:  1, CF:0.561812, Len:  5, Fitness_tra: 0
Rule 29: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 32221, Class:  1, CF:0.977818, Len:  5, Fitness_tra: 0
Rule 31: 18142, Class:  2, CF:0.108837, Len:  5, Fitness_tra: 0
Rule 32: d1242, Class:  0, CF:0.973967, Len:  5, Fitness_tra: 0
Rule 33: 55117, Class:  1, CF:0.857521, Len:  5, Fitness_tra: 0
Rule 34: d1742, Class:  0, CF:0.97399, Len:  5, Fitness_tra: 0
Rule 35: 951b1, Class:  1, CF:0.995089, Len:  5, Fitness_tra: 0
Rule 36: 92221, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 31447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: d5117, Class:  1, CF:0.349029, Len:  5, Fitness_tra: 0
Rule 39: d1121, Class:  0, CF:0.910797, Len:  5, Fitness_tra: 0
Rule 40: 31211, Class:  1, CF:0.858571, Len:  5, Fitness_tra: 0
Rule 41: 11444, Class:  0, CF:0.814525, Len:  5, Fitness_tra: 0
Rule 42: 12747, Class:  0, CF:0.046562, Len:  5, Fitness_tra: 0
Rule 43: 581b7, Class:  2, CF:0.531681, Len:  5, Fitness_tra: 0
Rule 44: 18121, Class:  1, CF:0.553478, Len:  5, Fitness_tra: 0
Rule 45: 9d414, Class:  1, CF:0.99676, Len:  5, Fitness_tra: 0
Rule 46: 852b7, Class:  1, CF:0.587747, Len:  5, Fitness_tra: 0
Rule 47: 0b000, Class:  2, CF:0.0645097, Len:  1, Fitness_tra: 0
Rule 48: 5e2b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 49: ed141, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 95c12, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 51: d8272, Class:  2, CF:0.74721, Len:  5, Fitness_tra: 0
Rule 52: 31211, Class:  1, CF:0.858571, Len:  5, Fitness_tra: 0
Rule 53: 1221b, Class:  1, CF:0.202604, Len:  5, Fitness_tra: 0
Rule 54: 981b2, Class:  1, CF:0.138014, Len:  5, Fitness_tra: 0
Rule 55: 12211, Class:  1, CF:0.799593, Len:  5, Fitness_tra: 0
Rule 56: 912b7, Class:  0, CF:0.968768, Len:  5, Fitness_tra: 0
Rule 57: 91474, Class:  0, CF:0.975663, Len:  5, Fitness_tra: 0
Rule 58: 98274, Class:  1, CF:0.420279, Len:  5, Fitness_tra: 0
Rule 59: 521b4, Class:  0, CF:0.854529, Len:  5, Fitness_tra: 0
Rule 60: 11171, Class:  0, CF:0.429383, Len:  5, Fitness_tra: 0
Rule 61: dc7bb, Class:  2, CF:0.955945, Len:  5, Fitness_tra: 0
Rule 62: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 211b2, Class:  0, CF:0.968176, Len:  5, Fitness_tra: 0
Rule 64: 111b4, Class:  0, CF:0.865957, Len:  5, Fitness_tra: 0
Rule 65: 91244, Class:  0, CF:0.976634, Len:  5, Fitness_tra: 0
Rule 66: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d3122, Class:  0, CF:0.995006, Len:  5, Fitness_tra: 0
Rule 68: d2142, Class:  0, CF:0.9512, Len:  5, Fitness_tra: 0
Rule 69: 211b2, Class:  0, CF:0.968176, Len:  5, Fitness_tra: 0
Rule 70: 12781, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 71: 15427, Class:  1, CF:0.967175, Len:  5, Fitness_tra: 0
Rule 72: 12112, Class:  0, CF:0.0778203, Len:  5, Fitness_tra: 0
Rule 73: 88421, Class:  1, CF:0.240615, Len:  5, Fitness_tra: 0
Rule 74: 2147b, Class:  0, CF:0.788895, Len:  5, Fitness_tra: 0
Rule 75: 1c174, Class:  2, CF:0.63505, Len:  5, Fitness_tra: 0
Rule 76: 21424, Class:  0, CF:0.931661, Len:  5, Fitness_tra: 0
Rule 77: 95222, Class:  1, CF:0.998335, Len:  5, Fitness_tra: 0
Rule 78: 17b82, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 2112b, Class:  0, CF:0.953558, Len:  5, Fitness_tra: 0
Rule 80: 37421, Class:  1, CF:0.184659, Len:  5, Fitness_tra: 0
Rule 81: e0000, Class:  0, CF:0.427889, Len:  1, Fitness_tra: 1
Rule 82: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00b00, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 92d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 42207, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 91472, Class:  0, CF:0.984847, Len:  5, Fitness_tra: 0
Rule 89: 1a721, Class:  0, CF:0.977083, Len:  5, Fitness_tra: 0
Rule 90: 12347, Class:  0, CF:0.578222, Len:  5, Fitness_tra: 0
Rule 91: 70000, Class:  1, CF:0.156253, Len:  1, Fitness_tra: 4
Rule 92: 6214b, Class:  1, CF:0.965801, Len:  5, Fitness_tra: 0
Rule 93: d8101, Class:  2, CF:0.139499, Len:  4, Fitness_tra: 1
Rule 94: 34028, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 10231, Class:  1, CF:0.587066, Len:  4, Fitness_tra: 0
Rule 96: d2141, Class:  0, CF:0.355754, Len:  5, Fitness_tra: 0
Rule 97: 121b8, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 852b3, Class:  1, CF:0.859175, Len:  5, Fitness_tra: 0
Rule 99: 58103, Class:  1, CF:0.25117, Len:  4, Fitness_tra: 0
Rule100: 71242, Class:  0, CF:0.252616, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.09278
------Result------
Miss_rate(tra)	:3.09278
Miss_rate(tst)	:0
ARL				:4.54762

------Generation 90------
Rule  1: 07000, Class:  2, CF:0.184352, Len:  1, Fitness_tra: 129
Rule  2: 08201, Class:  1, CF:0.833163, Len:  3, Fitness_tra: 11
Rule  3: 00002, Class:  0, CF:0.661458, Len:  1, Fitness_tra: 10
Rule  4: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  5: 15231, Class:  1, CF:0.997595, Len:  5, Fitness_tra: 4
Rule  6: 51141, Class:  0, CF:0.92606, Len:  5, Fitness_tra: 4
Rule  7: 02200, Class:  1, CF:0.624319, Len:  2, Fitness_tra: 2
Rule  8: 21100, Class:  0, CF:0.17474, Len:  3, Fitness_tra: 2
Rule  9: 511bb, Class:  0, CF:0.951044, Len:  5, Fitness_tra: 0
Rule 10: 211b7, Class:  0, CF:0.910319, Len:  5, Fitness_tra: 2
Rule 11: 98411, Class:  1, CF:0.810429, Len:  5, Fitness_tra: 1
Rule 12: d1124, Class:  0, CF:0.985679, Len:  5, Fitness_tra: 2
Rule 13: 07c11, Class:  1, CF:0.897958, Len:  4, Fitness_tra: 2
Rule 14: 04008, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 15: 261c1, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 16: d8111, Class:  2, CF:0.135348, Len:  5, Fitness_tra: 0
Rule 17: 21242, Class:  0, CF:0.955132, Len:  5, Fitness_tra: 0
Rule 18: 9122b, Class:  0, CF:0.971564, Len:  5, Fitness_tra: 0
Rule 19: 11717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00b00, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 91418, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 23: 11577, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 24: d1444, Class:  0, CF:0.933285, Len:  5, Fitness_tra: 0
Rule 25: 11411, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 9c2b4, Class:  2, CF:0.512287, Len:  5, Fitness_tra: 0
Rule 27: e5222, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 31421, Class:  1, CF:0.561812, Len:  5, Fitness_tra: 0
Rule 29: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 32221, Class:  1, CF:0.977818, Len:  5, Fitness_tra: 0
Rule 31: 18142, Class:  2, CF:0.108837, Len:  5, Fitness_tra: 0
Rule 32: d1242, Class:  0, CF:0.973967, Len:  5, Fitness_tra: 0
Rule 33: 55117, Class:  1, CF:0.857521, Len:  5, Fitness_tra: 0
Rule 34: d1742, Class:  0, CF:0.97399, Len:  5, Fitness_tra: 0
Rule 35: 951b1, Class:  1, CF:0.995089, Len:  5, Fitness_tra: 0
Rule 36: 92221, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 31447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: d5117, Class:  1, CF:0.349029, Len:  5, Fitness_tra: 0
Rule 39: d1121, Class:  0, CF:0.910797, Len:  5, Fitness_tra: 0
Rule 40: 31211, Class:  1, CF:0.858571, Len:  5, Fitness_tra: 0
Rule 41: 11444, Class:  0, CF:0.814525, Len:  5, Fitness_tra: 0
Rule 42: 12747, Class:  0, CF:0.046562, Len:  5, Fitness_tra: 0
Rule 43: 581b7, Class:  2, CF:0.531681, Len:  5, Fitness_tra: 0
Rule 44: 18121, Class:  1, CF:0.553478, Len:  5, Fitness_tra: 0
Rule 45: 9d414, Class:  1, CF:0.99676, Len:  5, Fitness_tra: 0
Rule 46: 852b7, Class:  1, CF:0.587747, Len:  5, Fitness_tra: 0
Rule 47: 0b000, Class:  2, CF:0.0645097, Len:  1, Fitness_tra: 0
Rule 48: 5e2b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 49: ed141, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 95c12, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 51: d8272, Class:  2, CF:0.74721, Len:  5, Fitness_tra: 0
Rule 52: 31211, Class:  1, CF:0.858571, Len:  5, Fitness_tra: 0
Rule 53: 1221b, Class:  1, CF:0.202604, Len:  5, Fitness_tra: 0
Rule 54: 981b2, Class:  1, CF:0.138014, Len:  5, Fitness_tra: 0
Rule 55: 12211, Class:  1, CF:0.799593, Len:  5, Fitness_tra: 0
Rule 56: 912b7, Class:  0, CF:0.968768, Len:  5, Fitness_tra: 0
Rule 57: 91474, Class:  0, CF:0.975663, Len:  5, Fitness_tra: 0
Rule 58: 98274, Class:  1, CF:0.420279, Len:  5, Fitness_tra: 0
Rule 59: 521b4, Class:  0, CF:0.854529, Len:  5, Fitness_tra: 0
Rule 60: 11171, Class:  0, CF:0.429383, Len:  5, Fitness_tra: 0
Rule 61: dc7bb, Class:  2, CF:0.955945, Len:  5, Fitness_tra: 0
Rule 62: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 211b2, Class:  0, CF:0.968176, Len:  5, Fitness_tra: 0
Rule 64: 111b4, Class:  0, CF:0.865957, Len:  5, Fitness_tra: 0
Rule 65: 91244, Class:  0, CF:0.976634, Len:  5, Fitness_tra: 0
Rule 66: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d3122, Class:  0, CF:0.995006, Len:  5, Fitness_tra: 0
Rule 68: d2142, Class:  0, CF:0.9512, Len:  5, Fitness_tra: 0
Rule 69: 211b2, Class:  0, CF:0.968176, Len:  5, Fitness_tra: 0
Rule 70: 12781, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 71: 15427, Class:  1, CF:0.967175, Len:  5, Fitness_tra: 0
Rule 72: 12112, Class:  0, CF:0.0778203, Len:  5, Fitness_tra: 0
Rule 73: 88421, Class:  1, CF:0.240615, Len:  5, Fitness_tra: 0
Rule 74: 2147b, Class:  0, CF:0.788895, Len:  5, Fitness_tra: 0
Rule 75: 1c174, Class:  2, CF:0.63505, Len:  5, Fitness_tra: 0
Rule 76: 21424, Class:  0, CF:0.931661, Len:  5, Fitness_tra: 0
Rule 77: 95222, Class:  1, CF:0.998335, Len:  5, Fitness_tra: 0
Rule 78: 17b82, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 2112b, Class:  0, CF:0.953558, Len:  5, Fitness_tra: 0
Rule 80: 37421, Class:  1, CF:0.184659, Len:  5, Fitness_tra: 0
Rule 81: e0000, Class:  0, CF:0.427889, Len:  1, Fitness_tra: 1
Rule 82: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00b00, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 92d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 42207, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 91472, Class:  0, CF:0.984847, Len:  5, Fitness_tra: 0
Rule 89: 1a721, Class:  0, CF:0.977083, Len:  5, Fitness_tra: 0
Rule 90: 12347, Class:  0, CF:0.578222, Len:  5, Fitness_tra: 0
Rule 91: 70000, Class:  1, CF:0.156253, Len:  1, Fitness_tra: 4
Rule 92: 6214b, Class:  1, CF:0.965801, Len:  5, Fitness_tra: 0
Rule 93: d8101, Class:  2, CF:0.139499, Len:  4, Fitness_tra: 1
Rule 94: 34028, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 10231, Class:  1, CF:0.587066, Len:  4, Fitness_tra: 0
Rule 96: d2141, Class:  0, CF:0.355754, Len:  5, Fitness_tra: 0
Rule 97: 121b8, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 852b3, Class:  1, CF:0.859175, Len:  5, Fitness_tra: 0
Rule 99: 58103, Class:  1, CF:0.25117, Len:  4, Fitness_tra: 0
Rule100: 71242, Class:  0, CF:0.252616, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.09278
------Result------
Miss_rate(tra)	:3.09278
Miss_rate(tst)	:0
ARL				:4.54762

------Generation 100------
Rule  1: 07000, Class:  2, CF:0.184352, Len:  1, Fitness_tra: 81
Rule  2: 0b001, Class:  2, CF:0.253103, Len:  2, Fitness_tra: 42
Rule  3: 08201, Class:  1, CF:0.833163, Len:  3, Fitness_tra: 4
Rule  4: 03000, Class:  0, CF:0.405538, Len:  1, Fitness_tra: 10
Rule  5: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  6: 70000, Class:  1, CF:0.156253, Len:  1, Fitness_tra: 0
Rule  7: 00002, Class:  0, CF:0.661458, Len:  1, Fitness_tra: 4
Rule  8: 15231, Class:  1, CF:0.997595, Len:  5, Fitness_tra: 0
Rule  9: 02200, Class:  1, CF:0.624319, Len:  2, Fitness_tra: 0
Rule 10: 07c11, Class:  1, CF:0.897958, Len:  4, Fitness_tra: 0
Rule 11: 51141, Class:  0, CF:0.92606, Len:  5, Fitness_tra: 1
Rule 12: d1124, Class:  0, CF:0.985679, Len:  5, Fitness_tra: 1
Rule 13: d8101, Class:  2, CF:0.139499, Len:  4, Fitness_tra: 1
Rule 14: 04008, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 15: e0000, Class:  0, CF:0.427889, Len:  1, Fitness_tra: 2
Rule 16: 98411, Class:  1, CF:0.810429, Len:  5, Fitness_tra: 0
Rule 17: 21100, Class:  0, CF:0.17474, Len:  3, Fitness_tra: 0
Rule 18: 511bb, Class:  0, CF:0.951044, Len:  5, Fitness_tra: 0
Rule 19: 11717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00b00, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 91418, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 23: 11577, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 24: d1444, Class:  0, CF:0.933285, Len:  5, Fitness_tra: 0
Rule 25: 11411, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 9c2b4, Class:  2, CF:0.512287, Len:  5, Fitness_tra: 0
Rule 27: e5222, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 31421, Class:  1, CF:0.561812, Len:  5, Fitness_tra: 0
Rule 29: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 32221, Class:  1, CF:0.977818, Len:  5, Fitness_tra: 0
Rule 31: 18142, Class:  2, CF:0.108837, Len:  5, Fitness_tra: 0
Rule 32: d1242, Class:  0, CF:0.973967, Len:  5, Fitness_tra: 0
Rule 33: 55117, Class:  1, CF:0.857521, Len:  5, Fitness_tra: 0
Rule 34: d1742, Class:  0, CF:0.97399, Len:  5, Fitness_tra: 0
Rule 35: 951b1, Class:  1, CF:0.995089, Len:  5, Fitness_tra: 0
Rule 36: 92221, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 31447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: d5117, Class:  1, CF:0.349029, Len:  5, Fitness_tra: 0
Rule 39: d1121, Class:  0, CF:0.910797, Len:  5, Fitness_tra: 0
Rule 40: 31211, Class:  1, CF:0.858571, Len:  5, Fitness_tra: 0
Rule 41: 11444, Class:  0, CF:0.814525, Len:  5, Fitness_tra: 0
Rule 42: 12747, Class:  0, CF:0.046562, Len:  5, Fitness_tra: 0
Rule 43: 581b7, Class:  2, CF:0.531681, Len:  5, Fitness_tra: 0
Rule 44: 18121, Class:  1, CF:0.553478, Len:  5, Fitness_tra: 0
Rule 45: 9d414, Class:  1, CF:0.99676, Len:  5, Fitness_tra: 0
Rule 46: 852b7, Class:  1, CF:0.587747, Len:  5, Fitness_tra: 0
Rule 47: 0b000, Class:  2, CF:0.0645097, Len:  1, Fitness_tra: 0
Rule 48: 5e2b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 49: ed141, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 95c12, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 51: d8272, Class:  2, CF:0.74721, Len:  5, Fitness_tra: 0
Rule 52: 31211, Class:  1, CF:0.858571, Len:  5, Fitness_tra: 0
Rule 53: 1221b, Class:  1, CF:0.202604, Len:  5, Fitness_tra: 0
Rule 54: 981b2, Class:  1, CF:0.138014, Len:  5, Fitness_tra: 0
Rule 55: 12211, Class:  1, CF:0.799593, Len:  5, Fitness_tra: 0
Rule 56: 912b7, Class:  0, CF:0.968768, Len:  5, Fitness_tra: 0
Rule 57: 91474, Class:  0, CF:0.975663, Len:  5, Fitness_tra: 0
Rule 58: 98274, Class:  1, CF:0.420279, Len:  5, Fitness_tra: 0
Rule 59: 521b4, Class:  0, CF:0.854529, Len:  5, Fitness_tra: 0
Rule 60: 11171, Class:  0, CF:0.429383, Len:  5, Fitness_tra: 0
Rule 61: dc7bb, Class:  2, CF:0.955945, Len:  5, Fitness_tra: 0
Rule 62: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 211b2, Class:  0, CF:0.968176, Len:  5, Fitness_tra: 0
Rule 64: 111b4, Class:  0, CF:0.865957, Len:  5, Fitness_tra: 0
Rule 65: 91244, Class:  0, CF:0.976634, Len:  5, Fitness_tra: 0
Rule 66: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d3122, Class:  0, CF:0.995006, Len:  5, Fitness_tra: 0
Rule 68: d2142, Class:  0, CF:0.9512, Len:  5, Fitness_tra: 0
Rule 69: 211b2, Class:  0, CF:0.968176, Len:  5, Fitness_tra: 0
Rule 70: 12781, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 71: 15427, Class:  1, CF:0.967175, Len:  5, Fitness_tra: 0
Rule 72: 12112, Class:  0, CF:0.0778203, Len:  5, Fitness_tra: 0
Rule 73: 88421, Class:  1, CF:0.240615, Len:  5, Fitness_tra: 0
Rule 74: 2147b, Class:  0, CF:0.788895, Len:  5, Fitness_tra: 0
Rule 75: 1c174, Class:  2, CF:0.63505, Len:  5, Fitness_tra: 0
Rule 76: 21424, Class:  0, CF:0.931661, Len:  5, Fitness_tra: 0
Rule 77: 95222, Class:  1, CF:0.998335, Len:  5, Fitness_tra: 0
Rule 78: 17b82, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 2112b, Class:  0, CF:0.953558, Len:  5, Fitness_tra: 0
Rule 80: 37421, Class:  1, CF:0.184659, Len:  5, Fitness_tra: 0
Rule 81: 12417, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00c00, Class:  1, CF:0.984672, Len:  1, Fitness_tra: 11
Rule 83: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: dc414, Class:  2, CF:0.909598, Len:  5, Fitness_tra: 0
Rule 85: e1222, Class:  0, CF:0.983793, Len:  5, Fitness_tra: 0
Rule 86: e0000, Class:  0, CF:0.427889, Len:  0, Fitness_tra: 0
Rule 87: 921b7, Class:  0, CF:0.907602, Len:  5, Fitness_tra: 0
Rule 88: 1c174, Class:  2, CF:0.63505, Len:  0, Fitness_tra: 0
Rule 89: 11122, Class:  0, CF:0.969721, Len:  5, Fitness_tra: 0
Rule 90: 03000, Class:  0, CF:0.405538, Len:  0, Fitness_tra: 0
Rule 91: 09010, Class:  1, CF:  1, Len:  2, Fitness_tra: 6
