------Generation 0------
Rule  1: 3161119c11913131d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: c154b42d8122d5c84b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000020000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000a0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000004000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 911144311516a51112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 500000000080800000, Class:  1, CF:0.0285401, Len:  3, Fitness_tra: 0
Rule 82: 003000500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00007000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 45d1448dc281122222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 002080000000000090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000002000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000004c0000000c, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000000d737b007000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0480000d0000000000, Class:  0, CF:0.199991, Len:  3, Fitness_tra: 16
Rule 94: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: d0a5e03b3090101109, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000000e000000d0c0, Class:  0, CF:0.820753, Len:  3, Fitness_tra: 2
Rule 97: 021020200820401053, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 00000c0040a0000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: 221c14254582421491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:48.2143
------Result------
Miss_rate(tra)	:48.2143
Miss_rate(tst)	:49.4118
ARL				:6

------Generation 70------
Rule  1: 0400000000004c0000, Class:  2, CF:0.38711, Len:  3, Fitness_tra: 45
Rule  2: 0000000000a0000000, Class:  0, CF:0.0637974, Len:  1, Fitness_tra: -3
Rule  3: 00000000e000000000, Class:  2, CF:  1, Len:  1, Fitness_tra: 14
Rule  4: 543070000400000000, Class:  2, CF:0.773898, Len:  5, Fitness_tra: 10
Rule  5: 0000000e0000000000, Class:  0, CF:0.227729, Len:  1, Fitness_tra: 7
Rule  6: 825014210002001025, Class:  1, CF:0.0551933, Len: 11, Fitness_tra: -7
Rule  7: 000008000000000000, Class:  0, CF:0.663156, Len:  1, Fitness_tra: 2
Rule  8: 0e0000000000000000, Class:  3, CF:0.0567969, Len:  1, Fitness_tra: 13
Rule  9: 00000c004040000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 10: 81144111192c122b12, Class:  3, CF:0.145737, Len: 18, Fitness_tra: 0
Rule 11: 1d51142d851c544191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 00000b00000000000c, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 00000c034040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 281242c1154188c222, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 15: 19a1115111d55415d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 5d51141585815421c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: e118149151139212d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d35d1b1c1512148111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 03000c004900080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000004000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000900000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 008000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1165411119d1171119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00f080000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 121247491522121411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000005000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 9155c4185d2558c135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1a3c72f4631a351121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 825c212e1412141811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2521412d18cc181227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000c00000044, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 125221c9821c185247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 002000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 211cc1c311221412e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 18111158c21c222191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000e777b000000, Class:  0, CF:0.3704, Len:  5, Fitness_tra: 0
Rule 54: 2521c18118821c2111, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000000008c000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 805c003e1002190010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000003000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 521c21212522421493, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 82814489112215241b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1851c42d811c244191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 228122417171b14111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 188177c58822181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: d03000000d000b0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000c005300000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: c154b42d8122d5c84b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000020000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000a0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000004000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 911144311516a51112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 500000000080800000, Class:  1, CF:0.0285401, Len:  3, Fitness_tra: 0
Rule 82: 003000500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00007000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 45d1448dc281122222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 002080000000000090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000002000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000004c0000000c, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000000d737b007000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0480000d0000000000, Class:  0, CF:0.199991, Len:  3, Fitness_tra: 16
Rule 94: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: d0a5e03b3090101109, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000000e000000d0c0, Class:  0, CF:0.820753, Len:  3, Fitness_tra: 2
Rule 97: 021020200820401053, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 00000c0040a0000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: 221c14254582421491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:48.2143
------Result------
Miss_rate(tra)	:48.2143
Miss_rate(tst)	:49.4118
ARL				:6

------Generation 80------
Rule  1: 0400000000004c0000, Class:  2, CF:0.38711, Len:  3, Fitness_tra: 45
Rule  2: 0000000000a0000000, Class:  0, CF:0.0637974, Len:  1, Fitness_tra: -3
Rule  3: 00000000e000000000, Class:  2, CF:  1, Len:  1, Fitness_tra: 14
Rule  4: 543070000400000000, Class:  2, CF:0.773898, Len:  5, Fitness_tra: 10
Rule  5: 0000000e0000000000, Class:  0, CF:0.227729, Len:  1, Fitness_tra: 7
Rule  6: 825014210002001025, Class:  1, CF:0.0551933, Len: 11, Fitness_tra: -7
Rule  7: 000008000000000000, Class:  0, CF:0.663156, Len:  1, Fitness_tra: 2
Rule  8: 0e0000000000000000, Class:  3, CF:0.0567969, Len:  1, Fitness_tra: 13
Rule  9: 00000c004040000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 10: 81144111192c122b12, Class:  3, CF:0.145737, Len: 18, Fitness_tra: 0
Rule 11: 1d51142d851c544191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 00000b00000000000c, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 00000c034040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 281242c1154188c222, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 15: 19a1115111d55415d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 5d51141585815421c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: e118149151139212d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d35d1b1c1512148111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 03000c004900080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000004000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000900000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 008000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1165411119d1171119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00f080000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 121247491522121411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000005000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 9155c4185d2558c135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1a3c72f4631a351121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 825c212e1412141811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2521412d18cc181227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000c00000044, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 125221c9821c185247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 002000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 211cc1c311221412e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 18111158c21c222191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000e777b000000, Class:  0, CF:0.3704, Len:  5, Fitness_tra: 0
Rule 54: 2521c18118821c2111, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000000008c000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 805c003e1002190010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000003000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 521c21212522421493, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 82814489112215241b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1851c42d811c244191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 228122417171b14111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 188177c58822181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: d03000000d000b0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000c005300000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: c154b42d8122d5c84b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000020000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000a0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000004000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 911144311516a51112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 500000000080800000, Class:  1, CF:0.0285401, Len:  3, Fitness_tra: 0
Rule 82: 003000500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00007000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 45d1448dc281122222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 002080000000000090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000002000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000004c0000000c, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000000d737b007000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0480000d0000000000, Class:  0, CF:0.199991, Len:  3, Fitness_tra: 16
Rule 94: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: d0a5e03b3090101109, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000000e000000d0c0, Class:  0, CF:0.820753, Len:  3, Fitness_tra: 2
Rule 97: 021020200820401053, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 00000c0040a0000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: 221c14254582421491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:48.2143
------Result------
Miss_rate(tra)	:48.2143
Miss_rate(tst)	:49.4118
ARL				:6

------Generation 90------
Rule  1: 0400000000004c0000, Class:  2, CF:0.38711, Len:  3, Fitness_tra: 45
Rule  2: 0000000000a0000000, Class:  0, CF:0.0637974, Len:  1, Fitness_tra: -3
Rule  3: 00000000e000000000, Class:  2, CF:  1, Len:  1, Fitness_tra: 14
Rule  4: 543070000400000000, Class:  2, CF:0.773898, Len:  5, Fitness_tra: 10
Rule  5: 0000000e0000000000, Class:  0, CF:0.227729, Len:  1, Fitness_tra: 7
Rule  6: 825014210002001025, Class:  1, CF:0.0551933, Len: 11, Fitness_tra: -7
Rule  7: 000008000000000000, Class:  0, CF:0.663156, Len:  1, Fitness_tra: 2
Rule  8: 0e0000000000000000, Class:  3, CF:0.0567969, Len:  1, Fitness_tra: 13
Rule  9: 00000c004040000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 10: 81144111192c122b12, Class:  3, CF:0.145737, Len: 18, Fitness_tra: 0
Rule 11: 1d51142d851c544191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 00000b00000000000c, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 00000c034040000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 281242c1154188c222, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 15: 19a1115111d55415d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 5d51141585815421c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: e118149151139212d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d35d1b1c1512148111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 03000c004900080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000004000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000900000030000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 008000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1165411119d1171119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00f080000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 121247491522121411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000000005000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 9155c4185d2558c135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1a3c72f4631a351121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 825c212e1412141811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2521412d18cc181227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000c00000044, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 009000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 125221c9821c185247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 002000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 211cc1c311221412e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000008, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000b0000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000000000030, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 18111158c21c222191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000e777b000000, Class:  0, CF:0.3704, Len:  5, Fitness_tra: 0
Rule 54: 2521c18118821c2111, Class:  2, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000000008c000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 805c003e1002190010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000003000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 521c21212522421493, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 82814489112215241b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1851c42d811c244191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 228122417171b14111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 188177c58822181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: d03000000d000b0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000c005300000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: d00000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: c154b42d8122d5c84b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000020000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000a0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000004000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 911144311516a51112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
