------Generation 0------
Rule  1: 1116113e11161111111131311111e1e1113151135181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 500090e00eaf6000000e00e0000000000000f000000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 391e19e1e96113936e3911133915113f199e96ea33e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 15151111311111111151111111115111111111352111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 600900000000000000000050dd000000000000e090d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 50000000e000000000060000000ee00000a000000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 135511e1111111131611111911311153391111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11e31331116a3e3a33161199131e11133e1313331e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e1e1e331eaaa1316361e3e3339e9131359311a6a1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 113161ea113f311e1191e93195193661113e16e3e13e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000500500a0000ee0000000000600a0000020000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000500000000000d5950000000000000f0d090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 131133e3113313911131131e1913311131e131113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1613393333613691139661e15999311111e316111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000000f0000000000000000000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 87: 361131333661339e315e33131139ee165e139ee11511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0a000000a0000500090005000000000000af500055d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e1119113111633191311913135353336931311199911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000a00000000000000000000000000000000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 91: 00000000000000000000000000000000000060000800, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 92: 61009e1000630300630035100000e1010e00e3003003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 113161ea113f311e1191e93193193661113e16e3e13e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 100309610060eb500010031011090060131311011100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 05500000000e00000000000000a00059500000000008, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 0100010ba001000011001000311071003e1011001110, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 37e11e111111111316191311161316163a1611113113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 051010000163e001600001091300011e05605e2e0001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 331311e369161166a311641111693b63111311336333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000000050000200000000006500000000c0000090000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.2199
------Result------
Miss_rate(tra)	:38.2199
Miss_rate(tst)	:62.963
ARL				:4.63636

------Generation 90------
Rule  1: 00000d00000000000005000000000000000000000500, Class:  0, CF:0.383831, Len:  3, Fitness_tra: 23
Rule  2: 00000000000000000000000000000000000000900000, Class:  0, CF:0.234688, Len:  1, Fitness_tra: 21
Rule  3: 000000000000000b0000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 12
Rule  4: 00000000000000000000000000000000000000a00000, Class:  1, CF:  1, Len:  1, Fitness_tra: 6
Rule  5: 000000000000000000000f0000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule  6: 00000000000000000000000a00000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule  7: 000d0005000000000000000050000000000000090000, Class:  0, CF:0.471159, Len:  4, Fitness_tra: 4
Rule  8: 00060000000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule  9: 00000060000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 10: 05000000000000a00000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 11: 050000000005e0000000000007000050050000200000, Class:  1, CF:0.899305, Len:  7, Fitness_tra: 3
Rule 12: 000c0005000000000000000000000000000000090000, Class:  1, CF:0.129467, Len:  3, Fitness_tra: 2
Rule 13: 00000000000000000000000000000000000060000800, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 14: 00000000000000000000000000000009000000000a00, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 15: 00020005000000000000000050000000000000090000, Class:  0, CF:0.42124, Len:  4, Fitness_tra: 2
Rule 16: 00000000a00000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 17: 000000050000000e00000000000000a0000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 18: 00000000000000000000000000a00000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 19: 0000c00000c800000000000000000000000000900000, Class:  1, CF:0.860334, Len:  4, Fitness_tra: 1
Rule 20: 05000000000500000060000000000000550000000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 21: 0000000000000000000000d00000000500000000000a, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 22: 00000000000000000000000000a60000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 23: eeee351e166156161eee193111951a3f11e391e13691, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 11111511111119111113311151111113111131111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11196e1111311311111e911331191113113111116391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 111111111111111111191311111111163e1111151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 119e3569136e1116e3de11916e31611f16f39131e393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3311956aee6ae663a139e13e331161e13e331a366311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: e3e99e1111169631361331133631616a3331116f3333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 13ee11161661ee16a15133131e31166631113e166911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 331311e369161166a3116e1111693363111311336333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 313165166913a3ee331e36e1113111161319116e3311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3193313e311613e3e93331e1e3e5111a6313e1133191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111511112313e111213311111112111118111121115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000000000900e00090000e00000000a060000000e5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0600000000006a000e000e000000a000000a00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 915515613116311133311111111133113931111e3111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e1593e31ee1113e1a1931153393161113161361163e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000f0000e0aaf00000000000000000f000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 500000a0050000050000faffa0000000000060000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11111111111113111111131113112111138211111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e31139631113639e639e13931ee3e13a9e1333611939, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 91919e163e633331635e311ee93ee1319e13e33636e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3116336111661111e351131511151113313911131351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1133e363336691e13e1399e63339613a631311311611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1113111111331e111111311111111111191511111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 169ee963161616566193339111991a1651133316e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 05000000000000000000000500000000000000fe0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 963193e1e311e63931161699311991119e96313a6e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11111111111111111151511111118111131211111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 52: 00500000000e00f000000000a0a60059000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 311939111161333aa11e11e9eee51616113331633311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0f000000a0000500090005000000000000af500095d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 161339eee9e13333331e91919111e11ae31616136311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000a000000000000005000000000000000e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 36e13e31e11111133611163136331613366651113313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1319133631636661613111191319111e31635e9e1191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000000000a000000000000900500000000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000000900000000000000a00000a0000005d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 111111111313111113511111111113111116d1935121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 00000000600f0ee0000000500d0000000000000095d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11993511316e1333115333e3ee396a1333e631116336, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1111311133661311111111915511e63311e333111e15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1111196166161111631e113331396313396331e91111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 05060000000000000005000000a009f00000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 3613e13111aa33e1e31331116111e611311911133119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 161319311166e35e3113131111191161131311111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000005e0000000000a0f00905ed50000009000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e63919a1ef3f6133a1139135e1116316513e96311399, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 113131e111133e366333a1351e1e131a161333111e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 500090e00eaf6000000e00e0000000000000f000000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 391e19e1e96113936e3911133915113f199e96ea33e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 15151111311111111151111111115111111111352111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 600900000000000000000050dd000000000000e090d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 50000000e000000000060000000ee00000a000000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 135511e1111111131611111911311153391111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11e31331116a3e3a33161199131e11133e1313331e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e1e1e331eaaa1316361e3e3339e9131359311a6a1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 113161ea113f311e1191e93195193661113e16e3e13e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000a00000000000000000000000000000000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 82: 05000000000500000060000000000000550000000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 83: 000095e0000000000e0000e00000000e000e00000000, Class:  0, CF:0.411049, Len:  7, Fitness_tra: 0
Rule 84: 00000000000009e00000900500000000000000000005, Class:  0, CF:0.459237, Len:  5, Fitness_tra: 0
Rule 85: 11111336613331113e3111e1591313669e1911111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 331395133111e1933911399539113163111113193951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11119511193393113e11315551133111351611931511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 09000d55000000005d000d000000af50000509009000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 005000000000000000000500000000f0000fc200ff6a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000000000000000000065d00000e0000030000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0302011516610e10010003031e00100030003e166900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1319533611336611123131111119111e31831e921195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00000000a000000000000f00000e0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 36603e00e01100630611160100300010066650103300, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 015b0011010e10101010010150a60159101030101510, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 001190000e6006630030e13000116101308010366011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0000000100a00000e00331010010e6e1011701103110, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 115115111111311111111111111111113e31181e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 00115100010111001000030a0f00115ede0101151010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:37.1728
------Result------
Miss_rate(tra)	:37.1728
Miss_rate(tst)	:62.963
ARL				:4.19231

------Generation 100------
Rule  1: 00000d00000000000005000000000000000000000500, Class:  0, CF:0.383831, Len:  3, Fitness_tra: 24
Rule  2: 00000000000000000000000000000000000000900000, Class:  0, CF:0.234688, Len:  1, Fitness_tra: 21
Rule  3: 000000000000000b0000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 12
Rule  4: 00000000000000000000000000000000000000a00000, Class:  1, CF:  1, Len:  1, Fitness_tra: 6
Rule  5: 000d0005000000000000000050000000000000090000, Class:  0, CF:0.471159, Len:  4, Fitness_tra: 4
Rule  6: 000000000000000000000f0000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule  7: 00000000000000000000000a00000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule  8: 00060000000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule  9: 00000000004000000000000000000000000000000000, Class:  1, CF:0.0383505, Len:  1, Fitness_tra: 3
Rule 10: 00000060000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 11: 05000000000000a00000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 12: 000c0005000000000000000000000000000000090000, Class:  1, CF:0.129467, Len:  3, Fitness_tra: 2
Rule 13: 00000000000000000000000000000000000060000800, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 14: 00000000000000000000000000000009000000000a00, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 15: 050000000005e0000000000007000050050000200000, Class:  1, CF:0.899305, Len:  7, Fitness_tra: 2
Rule 16: 00000000a00000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 17: 000000050000000e00000000000000a0000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 18: 00000000000000000000000000a00000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 19: 0000c00000c800000000000000000000000000900000, Class:  1, CF:0.860334, Len:  4, Fitness_tra: 1
Rule 20: 05000000000500000060000000000000550000000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 21: 0000000000000000000000d00000000500000000000a, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 22: 00020005000000000000000050000000000000090000, Class:  0, CF:0.42124, Len:  4, Fitness_tra: 2
Rule 23: 00000000000000000000000000a60000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 24: 11111511111119111113311151111113111131111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11196e1111311311111e911331191113113111116391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 111111111111111111191311111111163e1111151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 119e3569136e1116e3de11916e31611f16f39131e393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3311956aee6ae663a139e13e331161e13e331a366311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: e3e99e1111169631361331133631616a3331116f3333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 13ee11161661ee16a15133131e31166631113e166911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 331311e369161166a3116e1111693363111311336333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 313165166913a3ee331e36e1113111161319116e3311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3193313e311613e3e93331e1e3e5111a6313e1133191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1111511112313e111213311111112111118111121115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000000000900e00090000e00000000a060000000e5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0600000000006a000e000e000000a000000a00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 915515613116311133311111111133113931111e3111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: e1593e31ee1113e1a1931153393161113161361163e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000f0000e0aaf00000000000000000f000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 500000a0050000050000faffa0000000000060000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11111111111113111111131113112111138211111155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: e31139631113639e639e13931ee3e13a9e1333611939, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 91919e163e633331635e311ee93ee1319e13e33636e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3116336111661111e351131511151113313911131351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1133e363336691e13e1399e63339613a631311311611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000000000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1113111111331e111111311111111111191511111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 169ee963161616566193339111991a1651133316e311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 05000000000000000000000500000000000000fe0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 963193e1e311e63931161699311991119e96313a6e33, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11111111111111111151511111118111131211111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 52: 00500000000e00f000000000a0a60059000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 311939111161333aa11e11e9eee51616113331633311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0f000000a0000500090005000000000000af500095d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 161339eee9e13333331e91919111e11ae31616136311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000a000000000000005000000000000000e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 36e13e31e11111133611163136331613366651113313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1319133631636661613111191319111e31635e9e1191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000000000a000000000000900500000000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000000900000000000000a00000a0000005d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 111111111313111113511111111113111116d1935121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 00000000600f0ee0000000500d0000000000000095d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11993511316e1333115333e3ee396a1333e631116336, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1111311133661311111111915511e63311e333111e15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1111196166161111631e113331396313396331e91111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 05060000000000000005000000a009f00000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 3613e13111aa33e1e31331116111e611311911133119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 161319311166e35e3113131111191161131311111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000005e0000000000a0f00905ed50000009000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e63919a1ef3f6133a1139135e1116316513e96311399, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 113131e111133e366333a1351e1e131a161333111e1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 500090e00eaf6000000e00e0000000000000f000000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 391e19e1e96113936e3911133915113f199e96ea33e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 15151111311111111151111111115111111111352111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 600900000000000000000050dd000000000000e090d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 50000000e000000000060000000ee00000a000000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 135511e1111111131611111911311153391111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11e31331116a3e3a33161199131e11133e1313331e13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: e1e1e331eaaa1316361e3e3339e9131359311a6a1313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 113161ea113f311e1191e93195193661113e16e3e13e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000000000000000000000069000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 82: 00000d00090060550000000600900000556000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 96119113311631ee6311519551913113111131133311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000f00000000000050000000950000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1313131133661133a31333139595111111331e333151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 600900000000000000000050dd000000000000e090d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0f000000a0000500090005000000000000af500095d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00500000000900f000000000a0a6005e000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000a0000000000000000000005000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 90: 000000990000000095600000a00000f0000000e00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00000060000000000000000000000000000000a00000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 92: 10990d0001001303115303e00e390a03000600106506, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1530e0630005e0000000090007306150031310301010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 059009000016000000603d010109101651103306e300, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 06000930006900000003a31610001101131361110101, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000000000000000000f0000000000500000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 16e96e31e1311113311e111336331616113681113393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00000000000005000500000000060000000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: 10000900a6060950609003910099000050003306e010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 30013031e10111030211163036300603366053900003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.6492
------Result------
Miss_rate(tra)	:36.6492
Miss_rate(tst)	:62.963
ARL				:3.68966

------Generation 200------
Rule  1: 00000000000000000000000000000000000000900000, Class:  0, CF:0.234688, Len:  1, Fitness_tra: 50
Rule  2: 00000d00000000000005000000000000000000000500, Class:  0, CF:0.383831, Len:  3, Fitness_tra: 29
Rule  3: 00000000000004000000000000000000000000000000, Class:  1, CF:0.195197, Len:  1, Fitness_tra: 22
Rule  4: 00000000000000000000000000000000c00000000000, Class:  1, CF:0.284113, Len:  1, Fitness_tra: 23
Rule  5: 000d0000000050000000000000000090000000090000, Class:  0, CF:0.450179, Len:  4, Fitness_tra: 19
Rule  6: 00700000000000000000000000000000000000000000, Class:  1, CF:0.532648, Len:  1, Fitness_tra: 18
Rule  7: 000000000000000b0000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 9
Rule  8: 00000000000000000000000000000000000000a00000, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  9: 000d0005000000000000000050000000000000090000, Class:  0, CF:0.471159, Len:  4, Fitness_tra: 5
Rule 10: 000000000000000000000f0000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule 11: 00060000000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule 12: 00000000000000000000000a00000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule 13: 05000000000000a00000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 14: 00000000000000000000000000000000000060000800, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule 15: 00000060000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 16: 00020005000000000000000050000000000000090000, Class:  0, CF:0.42124, Len:  4, Fitness_tra: 1
Rule 17: 00000000a00000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 18: 0008000000000000000000000000000500000000000a, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 19: 0000000000000000000000d00000000500000000000a, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
