------Generation 0------
Rule  1: 15315b8bb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 54: c5185b21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 15115b872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 56: 116111842, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 57: 181551541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 121c14514, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 59: 11a1d2211, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 60: 281c17571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 159192821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 521554311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 64: d13c17511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 65: 11111b3b1, Class:  0, CF:0.861261, Len:  9, Fitness_tra: 0
Rule 66: 8ce117874, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 8118318b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 68: 1231121bb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 70: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 71: 1112215b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 73: 11e127522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11641b1b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 75: 12e831821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c53114112, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 77: 41e892224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 851d51c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 111137844, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 81: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 82: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 83: 000d00000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 85: 000c00000, Class:  0, CF:0.12368, Len:  0, Fitness_tra: 0
Rule 86: 811251244, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 87: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 91: 2c91b2eb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 55e2d288b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1515215b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 15023b12b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 410000000, Class:  0, CF:0.0129556, Len:  2, Fitness_tra: 0
Rule 96: 28e892c24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1030420b0, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 100046000, Class:  1, CF:0.0766071, Len:  3, Fitness_tra: -35
Rule 99: 11943b117, Class:  1, CF:0.236843, Len:  9, Fitness_tra: 0
Rule100: d080403ab, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
------Current------
Miss_rate(tra)	:26.178
------Result------
Miss_rate(tra)	:26.178
Miss_rate(tst)	:34.7826
ARL				:5.11111

------Generation 70------
Rule  1: 000c00000, Class:  0, CF:0.12368, Len:  1, Fitness_tra: 39
Rule  2: 006000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 41
Rule  3: 0000503a0, Class:  0, CF:0.530226, Len:  3, Fitness_tra: 18
Rule  4: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 5
Rule  5: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule  6: 0d0700000, Class:  0, CF:0.772711, Len:  2, Fitness_tra: 4
Rule  7: 1002460b0, Class:  0, CF:0.911844, Len:  5, Fitness_tra: 2
Rule  8: 10020b0b0, Class:  0, CF:0.924149, Len:  4, Fitness_tra: 1
Rule  9: 111232141, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 10: 410000200, Class:  0, CF:0.062932, Len:  3, Fitness_tra: 0
Rule 11: 15315b8bb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 12: 2c911787b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 8515dbcb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 15: 12b112322, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 16: 28e854c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 129534117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 19: 12919bcb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: c89152217, Class:  1, CF:0.555814, Len:  9, Fitness_tra: 0
Rule 21: 4592524b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1115111b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 157d3111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 813212144, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 26: 181851871, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 27: c56591cb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 85e834214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: c86151141, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 31: 55e8d217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 33: c838d412b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 31b117312, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 35: 229157874, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 21151b114, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 37: 11125b5b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 39: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 40: c9211b88b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2812d2c4b, Class:  0, CF:0.927599, Len:  9, Fitness_tra: 0
Rule 42: c81c51c21, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 43: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 44: 85315b8b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8231d41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 2861321b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 48: 826157241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 8949115cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2d1157122, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 51: c112d28b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 53: 8dd8148b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c5185b21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 15115b872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 56: 116111842, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 57: 181551541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 121c14514, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 59: 11a1d2211, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 60: 281c17571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 159192821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 521554311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 64: d13c17511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 65: 11111b3b1, Class:  0, CF:0.861261, Len:  9, Fitness_tra: 0
Rule 66: 8ce117874, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 8118318b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 68: 1231121bb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 70: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 71: 1112215b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 73: 11e127522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11641b1b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 75: 12e831821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c53114112, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 77: 41e892224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 851d51c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 111137844, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 81: 1532db871, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 82: 11e152844, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 183137872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 84: 113481812, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 85: 511c1b171, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 86: 889131141, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 87: c512d712b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: c83c11c2b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 89: 1138d7172, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 90: 15315417c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: e031000b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 40ec502a0, Class:  0, CF:0.77562, Len:  6, Fitness_tra: 0
Rule 93: 000100000, Class:  1, CF:0.0604474, Len:  1, Fitness_tra: -46
Rule 94: 5800d2c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 154d1156b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 48a00022b, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 97: 5000005b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 52000b000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: 000012020, Class:  0, CF:0.97498, Len:  3, Fitness_tra: 1
Rule100: c8911417b, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:31.9372
------Result------
Miss_rate(tra)	:31.9372
Miss_rate(tst)	:39.1304
ARL				:5.45902

------Generation 80------
Rule  1: 000c00000, Class:  0, CF:0.12368, Len:  1, Fitness_tra: 39
Rule  2: 006000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 41
Rule  3: 0000503a0, Class:  0, CF:0.530226, Len:  3, Fitness_tra: 18
Rule  4: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 5
Rule  5: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule  6: 0d0700000, Class:  0, CF:0.772711, Len:  2, Fitness_tra: 4
Rule  7: 1002460b0, Class:  0, CF:0.911844, Len:  5, Fitness_tra: 2
Rule  8: 10020b0b0, Class:  0, CF:0.924149, Len:  4, Fitness_tra: 1
Rule  9: 111232141, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 10: 410000200, Class:  0, CF:0.062932, Len:  3, Fitness_tra: 0
Rule 11: 15315b8bb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 12: 2c911787b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 8515dbcb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 15: 12b112322, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 16: 28e854c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 129534117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 19: 12919bcb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: c89152217, Class:  1, CF:0.555814, Len:  9, Fitness_tra: 0
Rule 21: 4592524b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1115111b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 157d3111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 813212144, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 26: 181851871, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 27: c56591cb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 85e834214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: c86151141, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 31: 55e8d217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 33: c838d412b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 31b117312, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 35: 229157874, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 21151b114, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 37: 11125b5b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 39: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 40: c9211b88b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2812d2c4b, Class:  0, CF:0.927599, Len:  9, Fitness_tra: 0
Rule 42: c81c51c21, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 43: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 44: 85315b8b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8231d41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 2861321b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 48: 826157241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 8949115cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2d1157122, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 51: c112d28b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 53: 8dd8148b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c5185b21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 15115b872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 56: 116111842, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 57: 181551541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 121c14514, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 59: 11a1d2211, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 60: 281c17571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 159192821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 521554311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 64: d13c17511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 65: 11111b3b1, Class:  0, CF:0.861261, Len:  9, Fitness_tra: 0
Rule 66: 8ce117874, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 8118318b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 68: 1231121bb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 70: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 71: 1112215b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 73: 11e127522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11641b1b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 75: 12e831821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c53114112, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 77: 41e892224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 851d51c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 111137844, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 81: 1532db871, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 82: 11e152844, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 183137872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 84: 113481812, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 85: 511c1b171, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 86: 889131141, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 87: c512d712b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: c83c11c2b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 89: 1138d7172, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 90: 15315417c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: e031000b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 40ec502a0, Class:  0, CF:0.77562, Len:  6, Fitness_tra: 0
Rule 93: 000100000, Class:  1, CF:0.0604474, Len:  1, Fitness_tra: -46
Rule 94: 5800d2c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 154d1156b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 48a00022b, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 97: 5000005b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 52000b000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: 000012020, Class:  0, CF:0.97498, Len:  3, Fitness_tra: 1
Rule100: c8911417b, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:31.9372
------Result------
Miss_rate(tra)	:31.9372
Miss_rate(tst)	:39.1304
ARL				:5.45902

------Generation 90------
Rule  1: 006000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 41
Rule  2: 000c00000, Class:  0, CF:0.12368, Len:  1, Fitness_tra: 40
Rule  3: 0000503a0, Class:  0, CF:0.530226, Len:  3, Fitness_tra: 16
Rule  4: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule  5: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule  6: 0d0700000, Class:  0, CF:0.772711, Len:  2, Fitness_tra: 4
Rule  7: 1002460b0, Class:  0, CF:0.911844, Len:  5, Fitness_tra: 2
Rule  8: 10020b0b0, Class:  0, CF:0.924149, Len:  4, Fitness_tra: 1
Rule  9: 000012020, Class:  0, CF:0.97498, Len:  3, Fitness_tra: 1
Rule 10: 111232141, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 11: 15315b8bb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 12: 2c911787b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 8515dbcb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 15: 12b112322, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 16: 28e854c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 129534117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 19: 12919bcb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: c89152217, Class:  1, CF:0.555814, Len:  9, Fitness_tra: 0
Rule 21: 4592524b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1115111b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 157d3111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 813212144, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 26: 181851871, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 27: c56591cb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 85e834214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: c86151141, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 31: 55e8d217b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 33: c838d412b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 31b117312, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 35: 229157874, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 21151b114, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 37: 11125b5b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 39: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 40: c9211b88b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2812d2c4b, Class:  0, CF:0.927599, Len:  9, Fitness_tra: 0
Rule 42: c81c51c21, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 43: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 44: 85315b8b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 8231d41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 2861321b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 48: 826157241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 8949115cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2d1157122, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 51: c112d28b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 53: 8dd8148b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: c5185b21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 15115b872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 56: 116111842, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 57: 181551541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 121c14514, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 59: 11a1d2211, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 60: 281c17571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 159192821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 521554311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 64: d13c17511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 65: 11111b3b1, Class:  0, CF:0.861261, Len:  9, Fitness_tra: 0
Rule 66: 8ce117874, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 8118318b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 68: 1231121bb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 70: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 71: 1112215b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 73: 11e127522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11641b1b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 75: 12e831821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: c53114112, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 77: 41e892224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 851d51c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 111137844, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
