------Generation 0------
Rule  1: 12e11bc14, Class:  1, CF:0.487928, Len:  9, Fitness_tra: 0
Rule 66: 111212117, Class:  0, CF:0.267244, Len:  9, Fitness_tra: 0
Rule 67: 11312b544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 69: 151111142, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 70: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 71: c11551cbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 883814211, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 73: 22e5d1cb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 15b81b341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2115d7c21, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 76: 111114112, Class:  1, CF:0.158957, Len:  9, Fitness_tra: -1
Rule 77: 1de85724b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: c5e214874, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 851114511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: c5b19b217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 45e5d1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 83: 1192548b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 8568522b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 281217cb1, Class:  0, CF:0.951535, Len:  9, Fitness_tra: 0
Rule 86: 1ce1171b7, Class:  1, CF:0.301554, Len:  9, Fitness_tra: 0
Rule 87: 500000000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 88: 12e211c17, Class:  1, CF:0.523085, Len:  9, Fitness_tra: 0
Rule 89: 18e832212, Class:  0, CF:0.750838, Len:  9, Fitness_tra: 0
Rule 90: 221551111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 91: 2d0100822, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 92: 511004102, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 93: 21181751b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 94: 001cd0611, Class:  0, CF:0.847627, Len:  6, Fitness_tra: 22
Rule 95: 000400007, Class:  0, CF:0.136029, Len:  2, Fitness_tra: 37
Rule 96: 183c57240, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 97: c1b1c481c, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 98: 84bb541b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 8819121c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0a3400010, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
------Current------
Miss_rate(tra)	:21.7617
------Result------
Miss_rate(tra)	:21.7617
Miss_rate(tst)	:28.5714
ARL				:6.06452

------Generation 80------
Rule  1: 000400007, Class:  0, CF:0.136029, Len:  2, Fitness_tra: 27
Rule  2: 006000400, Class:  0, CF:  1, Len:  2, Fitness_tra: 22
Rule  3: 001cd0611, Class:  0, CF:0.847627, Len:  6, Fitness_tra: 18
Rule  4: 006c00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 12
Rule  5: 121cd1111, Class:  0, CF:0.904357, Len:  9, Fitness_tra: 6
Rule  6: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 9
Rule  7: 0d0700000, Class:  0, CF:0.479491, Len:  2, Fitness_tra: 7
Rule  8: 000090000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule  9: 0a3400010, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 10: 312111371, Class:  0, CF:0.626278, Len:  9, Fitness_tra: 1
Rule 11: 113512111, Class:  0, CF:  1, Len:  9, Fitness_tra: 2
Rule 12: 0a3110010, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 13: 127257112, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 14: 8868141b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5c0000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 11b111221, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 17: 1c1214544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 19: 11213b121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 21: 18e8142b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 151151142, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 511857542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 81e152841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 88e812124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1512175bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: c1e1d7842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 153234172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 41155b11b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 81e2321b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 219894c4c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: d1e221174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 183c51c72, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 34: 88ec94142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 113c51222, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 36: 1151141b7, Class:  0, CF:0.303014, Len:  9, Fitness_tra: 0
Rule 37: 58321487b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 25d1d1822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1531121bb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 40: c26514844, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 43: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 45: 18311b271, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 46: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 47: 8c9251272, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 49: 5d1552274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 51: 8812db1b1, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 52: cce832172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 18e457241, Class:  1, CF:0.0357099, Len:  9, Fitness_tra: 0
Rule 54: 88925784b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: c23217844, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 56: 851112511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 57: 1c3134872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 58: 8129128c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 81e15bc21, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 60: c16214817, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 61: 812d54cd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 63: 811d515b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 511c14142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: c1b5341d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 111212117, Class:  0, CF:0.267244, Len:  9, Fitness_tra: 0
Rule 67: 11312b544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 69: 151111142, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 70: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 71: c11551cbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 883814211, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 73: 22e5d1cb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 15b81b341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2115d7c21, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 76: 211814111, Class:  0, CF:0.539315, Len:  9, Fitness_tra: 4
Rule 77: 1de85724b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: c5e214874, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 851114511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: c5b19b217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 82: 211154c2b, Class:  0, CF:0.723905, Len:  9, Fitness_tra: 0
Rule 83: 8d1114114, Class:  1, CF:0.882444, Len:  9, Fitness_tra: 0
Rule 84: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 85: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 86: 253852844, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 87: 81118b517, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 88: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 90: 006c00000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 91: 000600000, Class:  1, CF:0.323907, Len:  1, Fitness_tra: -48
Rule 92: 11e1d7848, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11e511c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 010620014, Class:  1, CF:0.352448, Len:  5, Fitness_tra: 0
Rule 95: 283150c72, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 881912174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 8d02008b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 281057271, Class:  0, CF:0.972099, Len:  8, Fitness_tra: 0
Rule 99: 883811c01, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 851512111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:33.1606
------Result------
Miss_rate(tra)	:33.1606
Miss_rate(tst)	:42.8571
ARL				:5.84746

------Generation 90------
Rule  1: 000400007, Class:  0, CF:0.136029, Len:  2, Fitness_tra: 27
Rule  2: 006000400, Class:  0, CF:  1, Len:  2, Fitness_tra: 22
Rule  3: 001cd0611, Class:  0, CF:0.847627, Len:  6, Fitness_tra: 18
Rule  4: 006c00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 12
Rule  5: 121cd1111, Class:  0, CF:0.904357, Len:  9, Fitness_tra: 6
Rule  6: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 9
Rule  7: 0d0700000, Class:  0, CF:0.479491, Len:  2, Fitness_tra: 7
Rule  8: 000090000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule  9: 0a3400010, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 10: 312111371, Class:  0, CF:0.626278, Len:  9, Fitness_tra: 1
Rule 11: 113512111, Class:  0, CF:  1, Len:  9, Fitness_tra: 2
Rule 12: 0a3110010, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 13: 127257112, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 14: 8868141b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5c0000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 11b111221, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 17: 1c1214544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 19: 11213b121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 21: 18e8142b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 151151142, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 511857542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 81e152841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 88e812124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1512175bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: c1e1d7842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 153234172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 41155b11b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 81e2321b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 219894c4c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: d1e221174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 183c51c72, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 34: 88ec94142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 113c51222, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 36: 1151141b7, Class:  0, CF:0.303014, Len:  9, Fitness_tra: 0
Rule 37: 58321487b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 25d1d1822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1531121bb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 40: c26514844, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 43: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 45: 18311b271, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 46: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 47: 8c9251272, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 49: 5d1552274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 51: 8812db1b1, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 52: cce832172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 18e457241, Class:  1, CF:0.0357099, Len:  9, Fitness_tra: 0
Rule 54: 88925784b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: c23217844, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 56: 851112511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 57: 1c3134872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 58: 8129128c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 81e15bc21, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 60: c16214817, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 61: 812d54cd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 63: 811d515b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 511c14142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: c1b5341d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 111212117, Class:  0, CF:0.267244, Len:  9, Fitness_tra: 0
Rule 67: 11312b544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 69: 151111142, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 70: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 71: c11551cbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 883814211, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 73: 22e5d1cb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 15b81b341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2115d7c21, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 76: 211814111, Class:  0, CF:0.539315, Len:  9, Fitness_tra: 4
Rule 77: 1de85724b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: c5e214874, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 851114511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: c5b19b217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 82: 211154c2b, Class:  0, CF:0.723905, Len:  9, Fitness_tra: 0
Rule 83: 8d1114114, Class:  1, CF:0.882444, Len:  9, Fitness_tra: 0
Rule 84: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 85: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 86: 253852844, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 87: 81118b517, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 88: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 90: 006c00000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 91: 000600000, Class:  1, CF:0.323907, Len:  1, Fitness_tra: -48
Rule 92: 11e1d7848, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11e511c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 010620014, Class:  1, CF:0.352448, Len:  5, Fitness_tra: 0
Rule 95: 283150c72, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 881912174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 8d02008b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 281057271, Class:  0, CF:0.972099, Len:  8, Fitness_tra: 0
Rule 99: 883811c01, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 851512111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:33.1606
------Result------
Miss_rate(tra)	:33.1606
Miss_rate(tst)	:42.8571
ARL				:5.84746

------Generation 100------
Rule  1: 000400007, Class:  0, CF:0.136029, Len:  2, Fitness_tra: 27
Rule  2: 006000400, Class:  0, CF:  1, Len:  2, Fitness_tra: 22
Rule  3: 001cd0611, Class:  0, CF:0.847627, Len:  6, Fitness_tra: 18
Rule  4: 006c00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 12
Rule  5: 121cd1111, Class:  0, CF:0.904357, Len:  9, Fitness_tra: 6
Rule  6: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 9
Rule  7: 0d0700000, Class:  0, CF:0.479491, Len:  2, Fitness_tra: 7
Rule  8: 000090000, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule  9: 0a3400010, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 10: 312111371, Class:  0, CF:0.626278, Len:  9, Fitness_tra: 1
Rule 11: 113512111, Class:  0, CF:  1, Len:  9, Fitness_tra: 2
Rule 12: 0a3110010, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 13: 127257112, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 14: 8868141b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5c0000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 11b111221, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 17: 1c1214544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 19: 11213b121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 21: 18e8142b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 151151142, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 511857542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 81e152841, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 88e812124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1512175bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: c1e1d7842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 153234172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 41155b11b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 81e2321b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 219894c4c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: d1e221174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 183c51c72, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 34: 88ec94142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 113c51222, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 36: 1151141b7, Class:  0, CF:0.303014, Len:  9, Fitness_tra: 0
Rule 37: 58321487b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 25d1d1822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1531121bb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 40: c26514844, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 43: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 45: 18311b271, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 46: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 47: 8c9251272, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 49: 5d1552274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 51: 8812db1b1, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 52: cce832172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 18e457241, Class:  1, CF:0.0357099, Len:  9, Fitness_tra: 0
Rule 54: 88925784b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: c23217844, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 56: 851112511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 57: 1c3134872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 58: 8129128c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 81e15bc21, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 60: c16214817, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 61: 812d54cd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 63: 811d515b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 511c14142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: c1b5341d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 111212117, Class:  0, CF:0.267244, Len:  9, Fitness_tra: 0
Rule 67: 11312b544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 69: 151111142, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 70: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 71: c11551cbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 883814211, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 73: 22e5d1cb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 15b81b341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 2115d7c21, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 76: 211814111, Class:  0, CF:0.539315, Len:  9, Fitness_tra: 4
Rule 77: 1de85724b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: c5e214874, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 851114511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: c5b19b217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 82: 211154c2b, Class:  0, CF:0.723905, Len:  9, Fitness_tra: 0
Rule 83: 8d1114114, Class:  1, CF:0.882444, Len:  9, Fitness_tra: 0
Rule 84: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 85: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 86: 253852844, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 87: 81118b517, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 88: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  1, CF:1.66533e-16, Len:  0, Fitness_tra: 0
