------Generation 0------
Rule  1: c14311cd1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 12: 521c12111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 13: 1238d1521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 88ec17cb1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 15: 8c3591c1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 17: c14311cd1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 11119211b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 500020000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 20: 882117511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 21: 1532141b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 23: 255151222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 5d1157812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 112211341, Class:  0, CF:0.92413, Len:  9, Fitness_tra: 0
Rule 26: 1c3834547, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 58e184221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1c115b841, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 29: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 30: 111152124, Class:  0, CF:0.930241, Len:  9, Fitness_tra: 0
Rule 31: 1db917812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: c2e857142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: c212db274, Class:  1, CF:0.302838, Len:  9, Fitness_tra: 0
Rule 34: 281252241, Class:  0, CF:0.994958, Len:  9, Fitness_tra: 0
Rule 35: 55e112172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 37: 123152c2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 82e5541b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 21111b14b, Class:  0, CF:0.316296, Len:  9, Fitness_tra: 0
Rule 40: 114214141, Class:  0, CF:0.990714, Len:  9, Fitness_tra: 0
Rule 41: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 42: 2d233721b, Class:  1, CF:0.98706, Len:  9, Fitness_tra: 0
Rule 43: 12e1dbc17, Class:  0, CF:0.467682, Len:  9, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 45: 1538d42b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 46: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 47: 281217872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 1515525b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 8231971b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11322417c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 252d12851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1525511b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 22e257124, Class:  0, CF:0.896689, Len:  9, Fitness_tra: 0
Rule 54: c5e8311b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 512217122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: c23c54812, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 57: 811214cb4, Class:  0, CF:0.900801, Len:  9, Fitness_tra: 0
Rule 58: 194554511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 113c5452b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 61: 15111b574, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 63: 123554cb4, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 64: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 65: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 66: 81e8d4541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 006c00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 68: 153281274, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 221192c24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c91517217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 41319444b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1198975b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 75: 857112514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 25111121b, Class:  1, CF:0.543667, Len:  9, Fitness_tra: 0
Rule 77: 51e211d74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11b112524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 152514121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: 811217824, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 81: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 82: 500000000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 83: 82e254477, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 85: 883212144, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 86: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 87: 18e8d1c11, Class:  0, CF:0.153676, Len:  9, Fitness_tra: 0
Rule 88: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 89: 221517147, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 90: c53894c2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 92: 283201005, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 93: 1130c4d0b, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 0100c2090, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 95: 523100c70, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 96: 100600110, Class:  1, CF:0.347916, Len:  4, Fitness_tra: -4
Rule 97: 001101000, Class:  0, CF:0.235699, Len:  3, Fitness_tra: 0
Rule 98: 1232db017, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 99: 000001002, Class:  1, CF:0.195517, Len:  2, Fitness_tra: -2
Rule100: 121512225, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.9948
------Result------
Miss_rate(tra)	:10.9948
Miss_rate(tst)	:17.3913
ARL				:5.77419

------Generation 80------
Rule  1: 001000000, Class:  0, CF:0.332253, Len:  1, Fitness_tra: 87
Rule  2: 006c00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 23
Rule  3: 000c00000, Class:  0, CF:0.175881, Len:  1, Fitness_tra: 37
Rule  4: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 7
Rule  5: 0d0700000, Class:  0, CF:0.452228, Len:  2, Fitness_tra: 1
Rule  6: 121157114, Class:  0, CF:0.883838, Len:  9, Fitness_tra: 0
Rule  7: 080251042, Class:  0, CF:0.996466, Len:  6, Fitness_tra: 0
Rule  8: 121512221, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  9: 1d1251821, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 10: 55e252114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 251294824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 521c12111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 13: 1238d1521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 88ec17cb1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 15: 8c3591c1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 17: c14311cd1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 11119211b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 500020000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 20: 882117511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 21: 1532141b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 23: 255151222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 5d1157812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 112211341, Class:  0, CF:0.92413, Len:  9, Fitness_tra: 0
Rule 26: 1c3834547, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 58e184221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1c115b841, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 29: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 30: 111152124, Class:  0, CF:0.930241, Len:  9, Fitness_tra: 0
Rule 31: 1db917812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: c2e857142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: c212db274, Class:  1, CF:0.302838, Len:  9, Fitness_tra: 0
Rule 34: 281252241, Class:  0, CF:0.994958, Len:  9, Fitness_tra: 0
Rule 35: 55e112172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 37: 123152c2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 82e5541b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 21111b14b, Class:  0, CF:0.316296, Len:  9, Fitness_tra: 0
Rule 40: 114214141, Class:  0, CF:0.990714, Len:  9, Fitness_tra: 0
Rule 41: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 42: 2d233721b, Class:  1, CF:0.98706, Len:  9, Fitness_tra: 0
Rule 43: 12e1dbc17, Class:  0, CF:0.467682, Len:  9, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 45: 1538d42b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 46: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 47: 281217872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 1515525b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 8231971b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11322417c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 252d12851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1525511b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 22e257124, Class:  0, CF:0.896689, Len:  9, Fitness_tra: 0
Rule 54: c5e8311b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 512217122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: c23c54812, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 57: 811214cb4, Class:  0, CF:0.900801, Len:  9, Fitness_tra: 0
Rule 58: 194554511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 113c5452b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 61: 15111b574, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 63: 123554cb4, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 64: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 65: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 66: 81e8d4541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 006c00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 68: 153281274, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 221192c24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c91517217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 41319444b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1198975b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 75: 857112514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 25111121b, Class:  1, CF:0.543667, Len:  9, Fitness_tra: 0
Rule 77: 51e211d74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11b112524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 152514121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: 811217824, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 81: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 82: 500000000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 83: 82e254477, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 85: 883212144, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 86: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 87: 18e8d1c11, Class:  0, CF:0.153676, Len:  9, Fitness_tra: 0
Rule 88: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 89: 221517147, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 90: c53894c2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 92: 283201005, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 93: 1130c4d0b, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 0100c2090, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 95: 523100c70, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 96: 100600110, Class:  1, CF:0.347916, Len:  4, Fitness_tra: -4
Rule 97: 001101000, Class:  0, CF:0.235699, Len:  3, Fitness_tra: 0
Rule 98: 1232db017, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 99: 000001002, Class:  1, CF:0.195517, Len:  2, Fitness_tra: -2
Rule100: 121512225, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.9948
------Result------
Miss_rate(tra)	:10.9948
Miss_rate(tst)	:17.3913
ARL				:5.77419

------Generation 90------
Rule  1: 001000000, Class:  0, CF:0.332253, Len:  1, Fitness_tra: 87
Rule  2: 006c00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 23
Rule  3: 000c00000, Class:  0, CF:0.175881, Len:  1, Fitness_tra: 37
Rule  4: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 7
Rule  5: 0d0700000, Class:  0, CF:0.452228, Len:  2, Fitness_tra: 1
Rule  6: 121157114, Class:  0, CF:0.883838, Len:  9, Fitness_tra: 0
Rule  7: 080251042, Class:  0, CF:0.996466, Len:  6, Fitness_tra: 0
Rule  8: 121512221, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  9: 1d1251821, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 10: 55e252114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 251294824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 521c12111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 13: 1238d1521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 88ec17cb1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 15: 8c3591c1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 17: c14311cd1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 11119211b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 500020000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 20: 882117511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 21: 1532141b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 23: 255151222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 5d1157812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 112211341, Class:  0, CF:0.92413, Len:  9, Fitness_tra: 0
Rule 26: 1c3834547, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 58e184221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1c115b841, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 29: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 30: 111152124, Class:  0, CF:0.930241, Len:  9, Fitness_tra: 0
Rule 31: 1db917812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: c2e857142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: c212db274, Class:  1, CF:0.302838, Len:  9, Fitness_tra: 0
Rule 34: 281252241, Class:  0, CF:0.994958, Len:  9, Fitness_tra: 0
Rule 35: 55e112172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 37: 123152c2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 82e5541b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 21111b14b, Class:  0, CF:0.316296, Len:  9, Fitness_tra: 0
Rule 40: 114214141, Class:  0, CF:0.990714, Len:  9, Fitness_tra: 0
Rule 41: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 42: 2d233721b, Class:  1, CF:0.98706, Len:  9, Fitness_tra: 0
Rule 43: 12e1dbc17, Class:  0, CF:0.467682, Len:  9, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 45: 1538d42b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 46: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 47: 281217872, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 1515525b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 8231971b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11322417c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 252d12851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1525511b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 22e257124, Class:  0, CF:0.896689, Len:  9, Fitness_tra: 0
Rule 54: c5e8311b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 512217122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: c23c54812, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 57: 811214cb4, Class:  0, CF:0.900801, Len:  9, Fitness_tra: 0
Rule 58: 194554511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 113c5452b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 61: 15111b574, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 63: 123554cb4, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 64: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 65: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 66: 81e8d4541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 006c00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 68: 153281274, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 69: 221192c24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: c91517217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 41319444b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1198975b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 75: 857112514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 25111121b, Class:  1, CF:0.543667, Len:  9, Fitness_tra: 0
Rule 77: 51e211d74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 11b112524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 152514121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: 811217824, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 81: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 82: 500000000, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 83: 82e254477, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 85: 883212144, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 86: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 87: 18e8d1c11, Class:  0, CF:0.153676, Len:  9, Fitness_tra: 0
Rule 88: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 89: 221517147, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 90: c53894c2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 92: 283201005, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 93: 1130c4d0b, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 0100c2090, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 95: 523100c70, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 96: 100600110, Class:  1, CF:0.347916, Len:  4, Fitness_tra: -4
Rule 97: 001101000, Class:  0, CF:0.235699, Len:  3, Fitness_tra: 0
Rule 98: 1232db017, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 99: 000001002, Class:  1, CF:0.195517, Len:  2, Fitness_tra: -2
Rule100: 121512225, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.9948
------Result------
Miss_rate(tra)	:10.9948
Miss_rate(tst)	:17.3913
ARL				:5.77419

------Generation 100------
Rule  1: 001000000, Class:  0, CF:0.332253, Len:  1, Fitness_tra: 87
Rule  2: 006c00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 23
Rule  3: 000c00000, Class:  0, CF:0.175881, Len:  1, Fitness_tra: 37
Rule  4: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 7
Rule  5: 0d0700000, Class:  0, CF:0.452228, Len:  2, Fitness_tra: 1
Rule  6: 121157114, Class:  0, CF:0.883838, Len:  9, Fitness_tra: 0
Rule  7: 080251042, Class:  0, CF:0.996466, Len:  6, Fitness_tra: 0
Rule  8: 121512221, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  9: 1d1251821, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 10: 55e252114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 251294824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 521c12111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 13: 1238d1521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 88ec17cb1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 15: 8c3591c1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 17: c14311cd1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 11119211b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 500020000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 20: 882117511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 21: 1532141b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 23: 255151222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 5d1157812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 112211341, Class:  0, CF:0.92413, Len:  9, Fitness_tra: 0
Rule 26: 1c3834547, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 58e184221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1c115b841, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 29: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 30: 111152124, Class:  0, CF:0.930241, Len:  9, Fitness_tra: 0
Rule 31: 1db917812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: c2e857142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: c212db274, Class:  1, CF:0.302838, Len:  9, Fitness_tra: 0
Rule 34: 281252241, Class:  0, CF:0.994958, Len:  9, Fitness_tra: 0
Rule 35: 55e112172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000, Class:  0, CF:1.66533e-16, Len:  0, Fitness_tra: 0
Rule 37: 123152c2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
