------Generation 0------
Rule  1: 53d123d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 9398130, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000d000, Class:  0, CF:0.496206, Len:  1, Fitness_tra: 2
Rule 94: 5111030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3091001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0110725, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 0070000, Class:  0, CF:0.0752497, Len:  1, Fitness_tra: 0
Rule 98: 6621005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 03ec002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6000002, Class:  1, CF:0.501995, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.5789
------Result------
Miss_rate(tra)	:11.5789
Miss_rate(tst)	:18.1818
ARL				:2.26667

------Generation 80------
Rule  1: 0e00000, Class:  0, CF:0.804304, Len:  1, Fitness_tra: 29
Rule  2: 0000007, Class:  0, CF:0.154594, Len:  1, Fitness_tra: 14
Rule  3: 0000400, Class:  0, CF:0.403802, Len:  1, Fitness_tra: 10
Rule  4: d000400, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule  5: 6000000, Class:  1, CF:0.704086, Len:  1, Fitness_tra: 3
Rule  6: 0011105, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule  7: 0008000, Class:  0, CF:0.459206, Len:  1, Fitness_tra: 1
Rule  8: 0b000b0, Class:  1, CF:0.843054, Len:  2, Fitness_tra: 2
Rule  9: 1300000, Class:  1, CF:0.773827, Len:  2, Fitness_tra: 2
Rule 10: f0a000a, Class:  1, CF:0.826001, Len:  3, Fitness_tra: 1
Rule 11: 00e0000, Class:  1, CF:0.763668, Len:  1, Fitness_tra: 1
Rule 12: 5004000, Class:  0, CF:0.798675, Len:  2, Fitness_tra: 1
Rule 13: 0009000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 14: 000c000, Class:  0, CF:0.305826, Len:  1, Fitness_tra: 1
Rule 15: 0004000, Class:  0, CF:0.238029, Len:  1, Fitness_tra: 0
Rule 16: 0005000, Class:  0, CF:0.634763, Len:  1, Fitness_tra: 0
Rule 17: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5621415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5111135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1392111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 535c262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1914718, Class:  0, CF:0.904157, Len:  7, Fitness_tra: 0
Rule 26: 1e11515, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 27: 115113d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1311462, Class:  1, CF:0.47152, Len:  7, Fitness_tra: 0
Rule 29: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1a11c35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 5312419, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 5114711, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 34: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 56d1165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0604700, Class:  1, CF:0.727915, Len:  3, Fitness_tra: 0
Rule 38: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 333b219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 53d12a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 513113d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0077000, Class:  0, CF:0.168473, Len:  2, Fitness_tra: 0
Rule 44: 1311131, Class:  1, CF:0.666476, Len:  7, Fitness_tra: 0
Rule 45: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3691131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 861b2e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 4111712, Class:  0, CF:0.272121, Len:  7, Fitness_tra: 0
Rule 50: 0077000, Class:  0, CF:0.168473, Len:  2, Fitness_tra: 0
Rule 51: 8922415, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 2158c62, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 51db135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1154413, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 57: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1118861, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0077000, Class:  0, CF:0.168473, Len:  2, Fitness_tra: 0
Rule 63: 1111211, Class:  1, CF:0.458685, Len:  7, Fitness_tra: 0
Rule 64: 1191111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 65: 5111235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0008000, Class:  0, CF:0.459206, Len:  1, Fitness_tra: 0
Rule 68: 2354765, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2651118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1318161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1111215, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 72: d6d1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 26d1461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 9331131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 113c211, Class:  1, CF:0.391256, Len:  7, Fitness_tra: 0
Rule 76: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: d308d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d311735, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3332411, Class:  1, CF:0.764042, Len:  7, Fitness_tra: 0
Rule 80: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0600000, Class:  1, CF:0.709106, Len:  1, Fitness_tra: -1
Rule 84: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0005000, Class:  0, CF:0.634763, Len:  0, Fitness_tra: 0
Rule 88: 0b000b0, Class:  1, CF:0.843054, Len:  0, Fitness_tra: 0
Rule 89: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0008000, Class:  0, CF:0.459206, Len:  0, Fitness_tra: 0
Rule 91: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 9398130, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000d000, Class:  0, CF:0.496206, Len:  1, Fitness_tra: 2
Rule 94: 5111030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3091001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0110725, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 0070000, Class:  0, CF:0.0752497, Len:  1, Fitness_tra: 0
Rule 98: 6621005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 03ec002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6000002, Class:  1, CF:0.501995, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.5789
------Result------
Miss_rate(tra)	:11.5789
Miss_rate(tst)	:18.1818
ARL				:2.26667

------Generation 90------
Rule  1: 0e00000, Class:  0, CF:0.804304, Len:  1, Fitness_tra: 29
Rule  2: 0000007, Class:  0, CF:0.154594, Len:  1, Fitness_tra: 14
Rule  3: 0000400, Class:  0, CF:0.403802, Len:  1, Fitness_tra: 10
Rule  4: d000400, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule  5: 6000000, Class:  1, CF:0.704086, Len:  1, Fitness_tra: 3
Rule  6: 0011105, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule  7: 0008000, Class:  0, CF:0.459206, Len:  1, Fitness_tra: 1
Rule  8: 0b000b0, Class:  1, CF:0.843054, Len:  2, Fitness_tra: 2
Rule  9: 1300000, Class:  1, CF:0.773827, Len:  2, Fitness_tra: 2
Rule 10: f0a000a, Class:  1, CF:0.826001, Len:  3, Fitness_tra: 1
Rule 11: 00e0000, Class:  1, CF:0.763668, Len:  1, Fitness_tra: 1
Rule 12: 5004000, Class:  0, CF:0.798675, Len:  2, Fitness_tra: 1
Rule 13: 0009000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 14: 000c000, Class:  0, CF:0.305826, Len:  1, Fitness_tra: 1
Rule 15: 0004000, Class:  0, CF:0.238029, Len:  1, Fitness_tra: 0
Rule 16: 0005000, Class:  0, CF:0.634763, Len:  1, Fitness_tra: 0
Rule 17: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5621415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5111135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1392111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 535c262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1914718, Class:  0, CF:0.904157, Len:  7, Fitness_tra: 0
Rule 26: 1e11515, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 27: 115113d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1311462, Class:  1, CF:0.47152, Len:  7, Fitness_tra: 0
Rule 29: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1a11c35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 5312419, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 5114711, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 34: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 56d1165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0604700, Class:  1, CF:0.727915, Len:  3, Fitness_tra: 0
Rule 38: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 333b219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 53d12a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 513113d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0077000, Class:  0, CF:0.168473, Len:  2, Fitness_tra: 0
Rule 44: 1311131, Class:  1, CF:0.666476, Len:  7, Fitness_tra: 0
Rule 45: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3691131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 861b2e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 4111712, Class:  0, CF:0.272121, Len:  7, Fitness_tra: 0
Rule 50: 0077000, Class:  0, CF:0.168473, Len:  2, Fitness_tra: 0
Rule 51: 8922415, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 2158c62, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 51db135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1154413, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 57: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1118861, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0077000, Class:  0, CF:0.168473, Len:  2, Fitness_tra: 0
Rule 63: 1111211, Class:  1, CF:0.458685, Len:  7, Fitness_tra: 0
Rule 64: 1191111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 65: 5111235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0008000, Class:  0, CF:0.459206, Len:  1, Fitness_tra: 0
Rule 68: 2354765, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2651118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1318161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1111215, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 72: d6d1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 26d1461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 9331131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 113c211, Class:  1, CF:0.391256, Len:  7, Fitness_tra: 0
Rule 76: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: d308d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d311735, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3332411, Class:  1, CF:0.764042, Len:  7, Fitness_tra: 0
Rule 80: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0600000, Class:  1, CF:0.709106, Len:  1, Fitness_tra: -1
Rule 84: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0005000, Class:  0, CF:0.634763, Len:  0, Fitness_tra: 0
Rule 88: 0b000b0, Class:  1, CF:0.843054, Len:  0, Fitness_tra: 0
Rule 89: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0008000, Class:  0, CF:0.459206, Len:  0, Fitness_tra: 0
Rule 91: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 9398130, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000d000, Class:  0, CF:0.496206, Len:  1, Fitness_tra: 2
Rule 94: 5111030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3091001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0110725, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 0070000, Class:  0, CF:0.0752497, Len:  1, Fitness_tra: 0
Rule 98: 6621005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 03ec002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6000002, Class:  1, CF:0.501995, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.5789
------Result------
Miss_rate(tra)	:11.5789
Miss_rate(tst)	:18.1818
ARL				:2.26667

------Generation 100------
Rule  1: 0e00000, Class:  0, CF:0.804304, Len:  1, Fitness_tra: 29
Rule  2: 0000007, Class:  0, CF:0.154594, Len:  1, Fitness_tra: 14
Rule  3: 0000400, Class:  0, CF:0.403802, Len:  1, Fitness_tra: 10
Rule  4: d000400, Class:  0, CF:  1, Len:  2, Fitness_tra: 4
Rule  5: 6000000, Class:  1, CF:0.704086, Len:  1, Fitness_tra: 3
Rule  6: 0011105, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule  7: 0008000, Class:  0, CF:0.459206, Len:  1, Fitness_tra: 1
Rule  8: 0b000b0, Class:  1, CF:0.843054, Len:  2, Fitness_tra: 2
Rule  9: 1300000, Class:  1, CF:0.773827, Len:  2, Fitness_tra: 2
Rule 10: f0a000a, Class:  1, CF:0.826001, Len:  3, Fitness_tra: 1
Rule 11: 00e0000, Class:  1, CF:0.763668, Len:  1, Fitness_tra: 1
Rule 12: 5004000, Class:  0, CF:0.798675, Len:  2, Fitness_tra: 1
Rule 13: 0009000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 14: 000c000, Class:  0, CF:0.305826, Len:  1, Fitness_tra: 1
Rule 15: 0004000, Class:  0, CF:0.238029, Len:  1, Fitness_tra: 0
Rule 16: 0005000, Class:  0, CF:0.634763, Len:  1, Fitness_tra: 0
Rule 17: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5621415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5111135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1392111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 535c262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1914718, Class:  0, CF:0.904157, Len:  7, Fitness_tra: 0
Rule 26: 1e11515, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 27: 115113d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1311462, Class:  1, CF:0.47152, Len:  7, Fitness_tra: 0
Rule 29: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1a11c35, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 5312419, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 5114711, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 34: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 56d1165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0604700, Class:  1, CF:0.727915, Len:  3, Fitness_tra: 0
Rule 38: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 333b219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 53d12a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 513113d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0077000, Class:  0, CF:0.168473, Len:  2, Fitness_tra: 0
Rule 44: 1311131, Class:  1, CF:0.666476, Len:  7, Fitness_tra: 0
Rule 45: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3691131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 861b2e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 4111712, Class:  0, CF:0.272121, Len:  7, Fitness_tra: 0
Rule 50: 0077000, Class:  0, CF:0.168473, Len:  2, Fitness_tra: 0
Rule 51: 8922415, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 2158c62, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 51db135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1154413, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 57: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1118861, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0077000, Class:  0, CF:0.168473, Len:  2, Fitness_tra: 0
Rule 63: 1111211, Class:  1, CF:0.458685, Len:  7, Fitness_tra: 0
Rule 64: 1191111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 65: 5111235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0008000, Class:  0, CF:0.459206, Len:  1, Fitness_tra: 0
Rule 68: 2354765, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2651118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1318161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1111215, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 72: d6d1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 26d1461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 9331131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 113c211, Class:  1, CF:0.391256, Len:  7, Fitness_tra: 0
Rule 76: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: d308d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: d311735, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3332411, Class:  1, CF:0.764042, Len:  7, Fitness_tra: 0
Rule 80: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0600000, Class:  1, CF:0.709106, Len:  1, Fitness_tra: -1
Rule 84: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0005000, Class:  0, CF:0.634763, Len:  0, Fitness_tra: 0
Rule 88: 0b000b0, Class:  1, CF:0.843054, Len:  0, Fitness_tra: 0
Rule 89: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0008000, Class:  0, CF:0.459206, Len:  0, Fitness_tra: 0
Rule 91: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 9398130, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 000d000, Class:  0, CF:0.496206, Len:  1, Fitness_tra: 2
Rule 94: 5111030, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3091001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0110725, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 0070000, Class:  0, CF:0.0752497, Len:  1, Fitness_tra: 0
Rule 98: 6621005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 03ec002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6000002, Class:  1, CF:0.501995, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.5789
------Result------
Miss_rate(tra)	:11.5789
Miss_rate(tst)	:18.1818
ARL				:2.26667

------Generation 200------
Rule  1: 0e00000, Class:  0, CF:0.804304, Len:  1, Fitness_tra: 23
Rule  2: 0000007, Class:  0, CF:0.154594, Len:  1, Fitness_tra: 5
Rule  3: 0000400, Class:  0, CF:0.403802, Len:  1, Fitness_tra: 7
Rule  4: d000400, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule  5: 6000000, Class:  1, CF:0.704086, Len:  1, Fitness_tra: 5
Rule  6: 0011105, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule  7: 000d000, Class:  0, CF:0.496206, Len:  1, Fitness_tra: 1
Rule  8: 0b000b0, Class:  1, CF:0.843054, Len:  2, Fitness_tra: 2
Rule  9: 1300000, Class:  1, CF:0.773827, Len:  2, Fitness_tra: 2
Rule 10: 0008000, Class:  0, CF:0.459206, Len:  1, Fitness_tra: 1
Rule 11: 00e0000, Class:  1, CF:0.763668, Len:  1, Fitness_tra: 1
Rule 12: 5004000, Class:  0, CF:0.798675, Len:  2, Fitness_tra: 0
Rule 13: 0009000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 14: 000c000, Class:  0, CF:0.305826, Len:  1, Fitness_tra: 1
Rule 15: f0a000a, Class:  1, CF:0.826001, Len:  3, Fitness_tra: 1
Rule 16: 0004000, Class:  0, CF:0.238029, Len:  1, Fitness_tra: 0
Rule 17: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5621415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5111135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1392111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
