------Generation 0------
Rule  1: d6d421d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: de811e2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 22: 135176d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 24: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 25: 0604700, Class:  1, CF:0.730411, Len:  3, Fitness_tra: 0
Rule 26: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 27: 5151261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 8614431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 007b000, Class:  0, CF:0.139498, Len:  2, Fitness_tra: 0
Rule 30: 3952435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0600000, Class:  1, CF:0.707879, Len:  1, Fitness_tra: 0
Rule 32: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 33: 9e51515, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 34: 5582151, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 5155c11, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 36: 531113d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 5611418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2552251, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 39: 4040007, Class:  0, CF:0.394958, Len:  3, Fitness_tra: 0
Rule 40: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 41: 0600000, Class:  1, CF:0.707879, Len:  1, Fitness_tra: 0
Rule 42: 161581d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0008000, Class:  0, CF:0.486715, Len:  1, Fitness_tra: 0
Rule 44: d111115, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 45: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 46: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 47: 1121211, Class:  0, CF:0.0832281, Len:  7, Fitness_tra: 0
Rule 48: 339113d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 9391135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1181111, Class:  0, CF:0.555628, Len:  7, Fitness_tra: 0
Rule 51: 1e5b231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 53: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 54: 1155831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1355215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5352835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1315111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 500c005, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 59: 11d2411, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 60: 13111e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 62: 53d1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2911291, Class:  0, CF:0.909104, Len:  7, Fitness_tra: 0
Rule 64: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 65: 0077000, Class:  0, CF:0.160214, Len:  2, Fitness_tra: 0
Rule 66: 007b000, Class:  0, CF:0.139498, Len:  2, Fitness_tra: 0
Rule 67: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 68: 3331111, Class:  1, CF:0.715292, Len:  7, Fitness_tra: 0
Rule 69: 1352c61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 21d1215, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 72: 5111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 74: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 75: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 76: 5317133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3311131, Class:  1, CF:0.61766, Len:  7, Fitness_tra: 0
Rule 78: 0007000, Class:  0, CF:0.188248, Len:  1, Fitness_tra: 0
Rule 79: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 80: 5111211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 81: 0b000b0, Class:  1, CF:0.840604, Len:  0, Fitness_tra: 0
Rule 82: 000c000, Class:  0, CF:0.363576, Len:  0, Fitness_tra: 0
Rule 83: 000c000, Class:  0, CF:0.363576, Len:  0, Fitness_tra: 0
Rule 84: 0600000, Class:  1, CF:0.707879, Len:  0, Fitness_tra: 0
Rule 85: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 86: 5050005, Class:  1, CF:0.587135, Len:  0, Fitness_tra: 0
Rule 87: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 88: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 89: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 90: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 91: 010043f, Class:  1, CF:0.774016, Len:  4, Fitness_tra: 0
Rule 92: 501141f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 031283d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3311831, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 95: 3311131, Class:  1, CF:0.61766, Len:  0, Fitness_tra: 0
Rule 96: 00000e0, Class:  0, CF:0.739484, Len:  0, Fitness_tra: 0
Rule 97: d000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 10
Rule 98: 09b2a30, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 3311130, Class:  1, CF:0.630074, Len:  6, Fitness_tra: 0
Rule100: 1400000, Class:  1, CF:0.258076, Len:  2, Fitness_tra: 1
------Current------
Miss_rate(tra)	:10.4167
------Result------
Miss_rate(tra)	:10.4167
Miss_rate(tst)	:0
ARL				:2.96875

------Generation 80------
Rule  1: 4040004, Class:  0, CF:0.578159, Len:  3, Fitness_tra: 21
Rule  2: 00000e0, Class:  0, CF:0.739484, Len:  1, Fitness_tra: 9
Rule  3: 0040004, Class:  0, CF:0.508594, Len:  2, Fitness_tra: 12
Rule  4: 0000004, Class:  0, CF:0.378475, Len:  1, Fitness_tra: 8
Rule  5: 0b01100, Class:  1, CF:0.901985, Len:  3, Fitness_tra: 4
Rule  6: d000400, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule  7: 0008000, Class:  0, CF:0.486715, Len:  1, Fitness_tra: 2
Rule  8: 000c000, Class:  0, CF:0.363576, Len:  1, Fitness_tra: 3
Rule  9: 0000e00, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 10: 5050008, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 11: 5050005, Class:  1, CF:0.587135, Len:  3, Fitness_tra: 1
Rule 12: 000000f, Class:  1, CF:0.778217, Len:  1, Fitness_tra: 3
Rule 13: 0007000, Class:  0, CF:0.188248, Len:  1, Fitness_tra: 1
Rule 14: 0b000b0, Class:  1, CF:0.840604, Len:  2, Fitness_tra: 0
Rule 15: 1184218, Class:  0, CF:0.95607, Len:  7, Fitness_tra: 0
Rule 16: 55d1731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d351211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 5922111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: 23814e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3135111, Class:  1, CF:0.151481, Len:  7, Fitness_tra: 0
Rule 21: de811e2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 22: 135176d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 24: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 25: 0604700, Class:  1, CF:0.730411, Len:  3, Fitness_tra: 0
Rule 26: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 27: 5151261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 8614431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 007b000, Class:  0, CF:0.139498, Len:  2, Fitness_tra: 0
Rule 30: 3952435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0600000, Class:  1, CF:0.707879, Len:  1, Fitness_tra: 0
Rule 32: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 33: 9e51515, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 34: 5582151, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 5155c11, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 36: 531113d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 5611418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2552251, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 39: 4040007, Class:  0, CF:0.394958, Len:  3, Fitness_tra: 0
Rule 40: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 41: 0600000, Class:  1, CF:0.707879, Len:  1, Fitness_tra: 0
Rule 42: 161581d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0008000, Class:  0, CF:0.486715, Len:  1, Fitness_tra: 0
Rule 44: d111115, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 45: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 46: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 47: 1121211, Class:  0, CF:0.0832281, Len:  7, Fitness_tra: 0
Rule 48: 339113d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 9391135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1181111, Class:  0, CF:0.555628, Len:  7, Fitness_tra: 0
Rule 51: 1e5b231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 53: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 54: 1155831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1355215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5352835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1315111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 500c005, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 59: 11d2411, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 60: 13111e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 62: 53d1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2911291, Class:  0, CF:0.909104, Len:  7, Fitness_tra: 0
Rule 64: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 65: 0077000, Class:  0, CF:0.160214, Len:  2, Fitness_tra: 0
Rule 66: 007b000, Class:  0, CF:0.139498, Len:  2, Fitness_tra: 0
Rule 67: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 68: 3331111, Class:  1, CF:0.715292, Len:  7, Fitness_tra: 0
Rule 69: 1352c61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 21d1215, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 72: 5111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 74: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 75: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 76: 5317133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3311131, Class:  1, CF:0.61766, Len:  7, Fitness_tra: 0
Rule 78: 0007000, Class:  0, CF:0.188248, Len:  1, Fitness_tra: 0
Rule 79: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 80: 5111211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 81: 0b000b0, Class:  1, CF:0.840604, Len:  0, Fitness_tra: 0
Rule 82: 000c000, Class:  0, CF:0.363576, Len:  0, Fitness_tra: 0
Rule 83: 000c000, Class:  0, CF:0.363576, Len:  0, Fitness_tra: 0
Rule 84: 0600000, Class:  1, CF:0.707879, Len:  0, Fitness_tra: 0
Rule 85: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 86: 5050005, Class:  1, CF:0.587135, Len:  0, Fitness_tra: 0
Rule 87: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 88: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 89: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 90: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 91: 010043f, Class:  1, CF:0.774016, Len:  4, Fitness_tra: 0
Rule 92: 501141f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 031283d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3311831, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 95: 3311131, Class:  1, CF:0.61766, Len:  0, Fitness_tra: 0
Rule 96: 00000e0, Class:  0, CF:0.739484, Len:  0, Fitness_tra: 0
Rule 97: d000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 10
Rule 98: 09b2a30, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 3311130, Class:  1, CF:0.630074, Len:  6, Fitness_tra: 0
Rule100: 1400000, Class:  1, CF:0.258076, Len:  2, Fitness_tra: 1
------Current------
Miss_rate(tra)	:10.4167
------Result------
Miss_rate(tra)	:10.4167
Miss_rate(tst)	:0
ARL				:2.96875

------Generation 90------
Rule  1: 4040004, Class:  0, CF:0.578159, Len:  3, Fitness_tra: 21
Rule  2: 00000e0, Class:  0, CF:0.739484, Len:  1, Fitness_tra: 9
Rule  3: 0040004, Class:  0, CF:0.508594, Len:  2, Fitness_tra: 12
Rule  4: 0000004, Class:  0, CF:0.378475, Len:  1, Fitness_tra: 8
Rule  5: 0b01100, Class:  1, CF:0.901985, Len:  3, Fitness_tra: 4
Rule  6: d000400, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule  7: 0008000, Class:  0, CF:0.486715, Len:  1, Fitness_tra: 2
Rule  8: 000c000, Class:  0, CF:0.363576, Len:  1, Fitness_tra: 3
Rule  9: 0000e00, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 10: 5050008, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 11: 5050005, Class:  1, CF:0.587135, Len:  3, Fitness_tra: 1
Rule 12: 000000f, Class:  1, CF:0.778217, Len:  1, Fitness_tra: 3
Rule 13: 0007000, Class:  0, CF:0.188248, Len:  1, Fitness_tra: 1
Rule 14: 0b000b0, Class:  1, CF:0.840604, Len:  2, Fitness_tra: 0
Rule 15: 1184218, Class:  0, CF:0.95607, Len:  7, Fitness_tra: 0
Rule 16: 55d1731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d351211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 5922111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: 23814e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3135111, Class:  1, CF:0.151481, Len:  7, Fitness_tra: 0
Rule 21: de811e2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 22: 135176d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 24: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 25: 0604700, Class:  1, CF:0.730411, Len:  3, Fitness_tra: 0
Rule 26: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 27: 5151261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 8614431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 007b000, Class:  0, CF:0.139498, Len:  2, Fitness_tra: 0
Rule 30: 3952435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0600000, Class:  1, CF:0.707879, Len:  1, Fitness_tra: 0
Rule 32: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 33: 9e51515, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 34: 5582151, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 5155c11, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 36: 531113d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 5611418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2552251, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 39: 4040007, Class:  0, CF:0.394958, Len:  3, Fitness_tra: 0
Rule 40: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 41: 0600000, Class:  1, CF:0.707879, Len:  1, Fitness_tra: 0
Rule 42: 161581d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0008000, Class:  0, CF:0.486715, Len:  1, Fitness_tra: 0
Rule 44: d111115, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 45: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 46: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 47: 1121211, Class:  0, CF:0.0832281, Len:  7, Fitness_tra: 0
Rule 48: 339113d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 9391135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1181111, Class:  0, CF:0.555628, Len:  7, Fitness_tra: 0
Rule 51: 1e5b231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 53: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 54: 1155831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1355215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5352835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1315111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 500c005, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 59: 11d2411, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 60: 13111e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 62: 53d1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 2911291, Class:  0, CF:0.909104, Len:  7, Fitness_tra: 0
Rule 64: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 65: 0077000, Class:  0, CF:0.160214, Len:  2, Fitness_tra: 0
Rule 66: 007b000, Class:  0, CF:0.139498, Len:  2, Fitness_tra: 0
Rule 67: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 68: 3331111, Class:  1, CF:0.715292, Len:  7, Fitness_tra: 0
Rule 69: 1352c61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 21d1215, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 72: 5111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 74: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 75: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 76: 5317133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3311131, Class:  1, CF:0.61766, Len:  7, Fitness_tra: 0
Rule 78: 0007000, Class:  0, CF:0.188248, Len:  1, Fitness_tra: 0
Rule 79: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 80: 5111211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 81: 0b000b0, Class:  1, CF:0.840604, Len:  0, Fitness_tra: 0
Rule 82: 000c000, Class:  0, CF:0.363576, Len:  0, Fitness_tra: 0
Rule 83: 000c000, Class:  0, CF:0.363576, Len:  0, Fitness_tra: 0
Rule 84: 0600000, Class:  1, CF:0.707879, Len:  0, Fitness_tra: 0
Rule 85: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 86: 5050005, Class:  1, CF:0.587135, Len:  0, Fitness_tra: 0
Rule 87: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 88: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 89: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 90: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 91: 010043f, Class:  1, CF:0.774016, Len:  4, Fitness_tra: 0
Rule 92: 501141f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 031283d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3311831, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 95: 3311131, Class:  1, CF:0.61766, Len:  0, Fitness_tra: 0
Rule 96: 00000e0, Class:  0, CF:0.739484, Len:  0, Fitness_tra: 0
Rule 97: d000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 10
Rule 98: 09b2a30, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 3311130, Class:  1, CF:0.630074, Len:  6, Fitness_tra: 0
Rule100: 1400000, Class:  1, CF:0.258076, Len:  2, Fitness_tra: 1
------Current------
Miss_rate(tra)	:10.4167
------Result------
Miss_rate(tra)	:10.4167
Miss_rate(tst)	:0
ARL				:2.96875

------Generation 100------
Rule  1: 4040004, Class:  0, CF:0.578159, Len:  3, Fitness_tra: 21
Rule  2: 00000e0, Class:  0, CF:0.739484, Len:  1, Fitness_tra: 9
Rule  3: 0040004, Class:  0, CF:0.508594, Len:  2, Fitness_tra: 12
Rule  4: 0000004, Class:  0, CF:0.378475, Len:  1, Fitness_tra: 8
Rule  5: 0b01100, Class:  1, CF:0.901985, Len:  3, Fitness_tra: 4
Rule  6: d000400, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule  7: 0008000, Class:  0, CF:0.486715, Len:  1, Fitness_tra: 2
Rule  8: 000c000, Class:  0, CF:0.363576, Len:  1, Fitness_tra: 3
Rule  9: 0000e00, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 10: 5050008, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 11: 5050005, Class:  1, CF:0.587135, Len:  3, Fitness_tra: 1
Rule 12: 000000f, Class:  1, CF:0.778217, Len:  1, Fitness_tra: 3
Rule 13: 0007000, Class:  0, CF:0.188248, Len:  1, Fitness_tra: 1
Rule 14: 0b000b0, Class:  1, CF:0.840604, Len:  2, Fitness_tra: 0
Rule 15: 1184218, Class:  0, CF:0.95607, Len:  7, Fitness_tra: 0
Rule 16: 55d1731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d351211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 5922111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 19: 23814e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 3135111, Class:  1, CF:0.151481, Len:  7, Fitness_tra: 0
Rule 21: de811e2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 22: 135176d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 24: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 25: 0604700, Class:  1, CF:0.730411, Len:  3, Fitness_tra: 0
Rule 26: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 27: 5151261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 8614431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 007b000, Class:  0, CF:0.139498, Len:  2, Fitness_tra: 0
Rule 30: 3952435, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0600000, Class:  1, CF:0.707879, Len:  1, Fitness_tra: 0
Rule 32: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 33: 9e51515, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 34: 5582151, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 35: 5155c11, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 36: 531113d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 5611418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2552251, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 39: 4040007, Class:  0, CF:0.394958, Len:  3, Fitness_tra: 0
Rule 40: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 41: 0600000, Class:  1, CF:0.707879, Len:  1, Fitness_tra: 0
Rule 42: 161581d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0008000, Class:  0, CF:0.486715, Len:  1, Fitness_tra: 0
Rule 44: d111115, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 45: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 46: 0000000, Class:  1, CF:1.11022e-16, Len:  0, Fitness_tra: 0
