------Generation 0------
Rule  1: b11336195d525212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 0041010b1300e00a, Class:  4, CF:0.326261, Len:  8, Fitness_tra: 17
Rule  8: 2000501100348300, Class:  2, CF:0.849828, Len:  8, Fitness_tra: 14
Rule  9: 000900000e500000, Class:  9, CF:0.800474, Len:  3, Fitness_tra: 11
Rule 10: 000060e028000000, Class:  4, CF:0.808823, Len:  4, Fitness_tra: 10
Rule 11: 00f9000200004005, Class:  8, CF:0.986035, Len:  5, Fitness_tra: 9
Rule 12: 0050000009000000, Class:  9, CF:0.664033, Len:  2, Fitness_tra: 8
Rule 13: 000d00e205004020, Class:  1, CF:0.513368, Len:  6, Fitness_tra: 7
Rule 14: 0919503003010600, Class:  2, CF:0.616274, Len:  8, Fitness_tra: 7
Rule 15: 00600000f3000000, Class:  5, CF:0.344456, Len:  3, Fitness_tra: 6
Rule 16: 000a000000000000, Class:  0, CF:0.777778, Len:  1, Fitness_tra: 5
Rule 17: 0019033003010500, Class:  0, CF:0.825838, Len:  7, Fitness_tra: 5
Rule 18: 0df9000000004005, Class:  8, CF:0.786257, Len:  5, Fitness_tra: 4
Rule 19: 11b1521222116321, Class:  1, CF:0.88969, Len: 16, Fitness_tra: 3
Rule 20: 051950300021c607, Class:  3, CF:0.297475, Len: 10, Fitness_tra: 3
Rule 21: b1c111111222d264, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 22: 005050e02804d006, Class:  1, CF:0.996532, Len:  8, Fitness_tra: 2
Rule 23: 000010e033000007, Class:  2, CF:  1, Len:  5, Fitness_tra: 2
Rule 24: 03bd009205014001, Class:  1, CF:  1, Len:  9, Fitness_tra: 2
Rule 25: 600000000d204000, Class:  1, CF:0.144394, Len:  4, Fitness_tra: 2
Rule 26: 11214912601131e2, Class:  1, CF:0.999987, Len: 15, Fitness_tra: 2
Rule 27: b811136f16112542, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 28: 500020480004d000, Class:  9, CF:0.804308, Len:  6, Fitness_tra: 1
Rule 29: 0009f02f00003020, Class:  6, CF:  1, Len:  6, Fitness_tra: 1
Rule 30: 001950400304d006, Class:  2, CF:0.218008, Len:  8, Fitness_tra: 1
Rule 31: 60f000100024d007, Class:  6, CF:0.779371, Len:  7, Fitness_tra: 1
Rule 32: 01105050541b2000, Class:  1, CF:0.0700061, Len:  9, Fitness_tra: 1
Rule 33: 1151451261311152, Class:  0, CF:  1, Len: 16, Fitness_tra: 1
Rule 34: 060f000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 0
Rule 35: 113a11e5e8312724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 16633f1611185741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 13bd1792f5111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1111311115145b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3311191882212d61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 41163351541121f8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 131a931d22121262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 900a0e0600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4926361518211b61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f6131933331817b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1119593f13393597, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 231922576cae5149, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1611111a19313222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1ad6c12214125842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1311331512121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2f1e751111693591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7153f63d52141165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 116a131e11611241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 23115911b14b1432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 431161111bc44531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000f093800080500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11111d174111a313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 73269695111412a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13da11111712d565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000060a0020b5c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 298f9335112252a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2a3a1f1ed1185122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b6000e0000000208, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 111315111121131a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4221131f9e13282b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 21119881781353a6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 193a111514211169, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1683458115a53114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b61a111935f25122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b156131117115135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 112118cb45165161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000f000900040b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6313111361111222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3113151c141155f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1353235817b21136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 112a11511122513b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000eef0009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 631ac34511173112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 231d111481353321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 132f511d1c729161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1115141711331f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6611432814171221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 13815212222e16a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 211a114e551111b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: a316261911311224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 7113131111211b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1111521718393111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0009000000002000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 53333311f1315741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 5613451135a53817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 611113f3691114b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1619412031153111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 81b131911501400b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 3010000a14104003, Class:  2, CF:  1, Len:  8, Fitness_tra: 0
Rule 94: 0000504003048300, Class:  2, CF:0.000899576, Len:  6, Fitness_tra: -2
Rule 95: 2911111a11215222, Class:  0, CF:0.498471, Len: 16, Fitness_tra: -6
Rule 96: 1b8a115925f2582b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6310631002125465, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 113a111508312708, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b12111111222d264, Class:  8, CF:0.999832, Len: 16, Fitness_tra: 2
Rule100: 64f0101060a4e221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:38.2955
------Result------
Miss_rate(tra)	:38.2955
Miss_rate(tst)	:37.2727
ARL				:7.76316

------Generation 80------
Rule  1: 0500060050000000, Class:  0, CF:0.953661, Len:  3, Fitness_tra: 60
Rule  2: 0509058000210107, Class:  7, CF:0.0113683, Len:  8, Fitness_tra: 49
Rule  3: 0011011003015b1b, Class:  6, CF:0.986918, Len: 10, Fitness_tra: 45
Rule  4: 800000000d204000, Class:  9, CF:0.667383, Len:  4, Fitness_tra: 26
Rule  5: 250950c050011000, Class:  3, CF:0.813606, Len:  8, Fitness_tra: 25
Rule  6: 00f900400004d006, Class:  4, CF:0.529841, Len:  6, Fitness_tra: 18
Rule  7: 0041010b1300e00a, Class:  4, CF:0.326261, Len:  8, Fitness_tra: 16
Rule  8: 2000501100348300, Class:  2, CF:0.849828, Len:  8, Fitness_tra: 0
Rule  9: 000900000e500000, Class:  9, CF:0.800474, Len:  3, Fitness_tra: 11
Rule 10: 000060e028000000, Class:  4, CF:0.808823, Len:  4, Fitness_tra: 10
Rule 11: 0919503003010600, Class:  2, CF:0.616274, Len:  8, Fitness_tra: 7
Rule 12: 00f9000200004005, Class:  8, CF:0.986035, Len:  5, Fitness_tra: 9
Rule 13: 090050500c0b0000, Class:  3, CF:0.202766, Len:  5, Fitness_tra: 15
Rule 14: 0050000009000000, Class:  9, CF:0.664033, Len:  2, Fitness_tra: 8
Rule 15: 000d00e205004020, Class:  1, CF:0.513368, Len:  6, Fitness_tra: 7
Rule 16: 00600000f3000000, Class:  5, CF:0.344456, Len:  3, Fitness_tra: 7
Rule 17: 000a000000000000, Class:  0, CF:0.777778, Len:  1, Fitness_tra: 5
Rule 18: 0019033003010500, Class:  0, CF:0.825838, Len:  7, Fitness_tra: 2
Rule 19: 0df9000000004005, Class:  8, CF:0.786257, Len:  5, Fitness_tra: 4
Rule 20: 004900001300a00a, Class:  1, CF:0.0790246, Len:  6, Fitness_tra: 3
Rule 21: 600000000d204000, Class:  1, CF:0.144394, Len:  4, Fitness_tra: 4
Rule 22: 200000000034030e, Class:  8, CF:  1, Len:  5, Fitness_tra: 0
Rule 23: 1159f01201301120, Class:  8, CF:  1, Len: 12, Fitness_tra: 3
Rule 24: 2119153000711107, Class:  6, CF:0.602577, Len: 12, Fitness_tra: 3
Rule 25: 11b1521222116321, Class:  1, CF:0.88969, Len: 16, Fitness_tra: 2
Rule 26: 11214912601131e2, Class:  1, CF:0.999987, Len: 15, Fitness_tra: 1
Rule 27: b1c111111222d264, Class:  8, CF:  1, Len: 16, Fitness_tra: 2
Rule 28: 102050e02c000061, Class:  3, CF:0.19657, Len:  8, Fitness_tra: 2
Rule 29: 000010e033000007, Class:  2, CF:  1, Len:  5, Fitness_tra: 2
Rule 30: 051950300021c607, Class:  3, CF:0.297475, Len: 10, Fitness_tra: 2
Rule 31: 03bd009205014001, Class:  1, CF:  1, Len:  9, Fitness_tra: 2
Rule 32: b12111111222d264, Class:  8, CF:0.999832, Len: 16, Fitness_tra: 1
Rule 33: 005050e02804d006, Class:  1, CF:0.996532, Len:  8, Fitness_tra: 1
Rule 34: 41211a1313158221, Class:  5, CF:  1, Len: 16, Fitness_tra: 1
Rule 35: 01105050541b2000, Class:  1, CF:0.0700061, Len:  9, Fitness_tra: 1
Rule 36: 60f000100024d007, Class:  6, CF:0.779371, Len:  7, Fitness_tra: 1
Rule 37: 050005e02823d107, Class:  7, CF:0.336404, Len: 10, Fitness_tra: 1
Rule 38: 001950400304d006, Class:  2, CF:0.218008, Len:  8, Fitness_tra: 1
Rule 39: 0009f02f00003020, Class:  6, CF:  1, Len:  6, Fitness_tra: 1
Rule 40: 500020480004d000, Class:  9, CF:0.804308, Len:  6, Fitness_tra: 1
Rule 41: 16633f1611185741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 900a0e0600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4926361518211b61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f6131933331817b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1119593f13393597, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 231922576cae5149, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1611111a19313222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1ad6c12214125842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1311331512121212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2f1e751111693591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7153f63d52141165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 116a131e11611241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 23115911b14b1432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 431161111bc44531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000f093800080500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11111d174111a313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 73269695111412a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13da11111712d565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000060a0020b5c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 298f9335112252a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2a3a1f1ed1185122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b6000e0000000208, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 111315111121131a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4221131f9e13282b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 21119881781353a6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 193a111514211169, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1683458115a53114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b61a111935f25122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b156131117115135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 112118cb45165161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000f000900040b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6313111361111222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3113151c141155f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1353235817b21136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 112a11511122513b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000eef0009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 631ac34511173112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 231d111481353321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 132f511d1c729161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1115141711331f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5fc3151135151812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1311112421311621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1111411161151132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 71161511122251a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2eca1e1514173461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1623158215359c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1321151724116611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0900000000005d09, Class:  0, CF:0.0829191, Len:  4, Fitness_tra: -3
Rule 89: 111f81513132244b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1f11151235611217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0df9060050004000, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 92: 02a013109013000b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 41e0131313058070, Class:  8, CF:  1, Len: 12, Fitness_tra: 1
Rule 94: 03010910b00b0430, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 31a1111315621742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 112a191760113241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00211f1013700200, Class:  5, CF:0.923599, Len:  9, Fitness_tra: 1
Rule 98: 068010e917011167, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 112051510c2b000b, Class:  3, CF:0.998104, Len: 11, Fitness_tra: 0
Rule100: 2000000100340300, Class:  2, CF:0.340488, Len:  5, Fitness_tra: 11
------Current------
Miss_rate(tra)	:35.2273
------Result------
Miss_rate(tra)	:35.2273
Miss_rate(tst)	:32.7273
ARL				:7.71739

------Generation 90------
Rule  1: 0500060050000000, Class:  0, CF:0.953661, Len:  3, Fitness_tra: 61
Rule  2: 0011011003015b1b, Class:  6, CF:0.986918, Len: 10, Fitness_tra: 45
Rule  3: 0509058000210107, Class:  7, CF:0.0113683, Len:  8, Fitness_tra: 30
Rule  4: 800000000d204000, Class:  9, CF:0.667383, Len:  4, Fitness_tra: 26
Rule  5: 250950c050011000, Class:  3, CF:0.813606, Len:  8, Fitness_tra: 25
Rule  6: 002005e013700207, Class:  7, CF:0.99863, Len:  8, Fitness_tra: 19
Rule  7: 00f900400004d006, Class:  4, CF:0.529841, Len:  6, Fitness_tra: 18
Rule  8: 0041010b1300e00a, Class:  4, CF:0.326261, Len:  8, Fitness_tra: 15
Rule  9: 090050500c0b0000, Class:  3, CF:0.202766, Len:  5, Fitness_tra: 15
Rule 10: 2000000100340300, Class:  2, CF:0.340488, Len:  5, Fitness_tra: 12
Rule 11: 000900000e500000, Class:  9, CF:0.800474, Len:  3, Fitness_tra: 11
Rule 12: 000060e028000000, Class:  4, CF:0.808823, Len:  4, Fitness_tra: 10
Rule 13: 00f9000200004005, Class:  8, CF:0.986035, Len:  5, Fitness_tra: 9
Rule 14: 2d00000f00343200, Class:  5, CF:0.999925, Len:  7, Fitness_tra: 8
Rule 15: 0050000009000000, Class:  9, CF:0.664033, Len:  2, Fitness_tra: 8
Rule 16: 000d00e205004020, Class:  1, CF:0.513368, Len:  6, Fitness_tra: 7
Rule 17: 0919503003010600, Class:  2, CF:0.616274, Len:  8, Fitness_tra: 7
Rule 18: 600000000d204000, Class:  1, CF:0.144394, Len:  4, Fitness_tra: 8
Rule 19: 0d09000000004500, Class:  8, CF:0.139943, Len:  4, Fitness_tra: 7
Rule 20: 00600000f3000000, Class:  5, CF:0.344456, Len:  3, Fitness_tra: 6
Rule 21: 000a000000000000, Class:  0, CF:0.777778, Len:  1, Fitness_tra: 5
Rule 22: 0df9000000004005, Class:  8, CF:0.786257, Len:  5, Fitness_tra: 5
Rule 23: 5000204000540500, Class:  8, CF:0.950714, Len:  6, Fitness_tra: 5
Rule 24: 0019033003010500, Class:  0, CF:0.825838, Len:  7, Fitness_tra: 7
Rule 25: 201915300374d106, Class:  4, CF:0.804672, Len: 12, Fitness_tra: 4
Rule 26: 004900001300a00a, Class:  1, CF:0.0790246, Len:  6, Fitness_tra: 3
Rule 27: 2119153000711107, Class:  6, CF:0.602577, Len: 12, Fitness_tra: 3
Rule 28: 1159f01201301120, Class:  8, CF:  1, Len: 12, Fitness_tra: 3
Rule 29: 0111011013158211, Class:  8, CF:  1, Len: 13, Fitness_tra: 2
Rule 30: b1c111111222d264, Class:  8, CF:  1, Len: 16, Fitness_tra: 2
Rule 31: 102050e02c000061, Class:  3, CF:0.19657, Len:  8, Fitness_tra: 2
Rule 32: 000010e033000007, Class:  2, CF:  1, Len:  5, Fitness_tra: 2
Rule 33: 1141491244103002, Class:  1, CF:0.991981, Len: 13, Fitness_tra: 2
Rule 34: 051950300021c607, Class:  3, CF:0.297475, Len: 10, Fitness_tra: 2
Rule 35: 00095070bd210000, Class:  5, CF:0.39148, Len:  7, Fitness_tra: 2
Rule 36: 03bd009205014001, Class:  1, CF:  1, Len:  9, Fitness_tra: 2
Rule 37: 001950400304d006, Class:  2, CF:0.218008, Len:  8, Fitness_tra: 1
Rule 38: 0009f02f00003020, Class:  6, CF:  1, Len:  6, Fitness_tra: 1
Rule 39: 005050e02804d006, Class:  1, CF:0.996532, Len:  8, Fitness_tra: 1
Rule 40: 41e0131313058070, Class:  8, CF:  1, Len: 12, Fitness_tra: 0
Rule 41: 00211f1013700200, Class:  5, CF:0.923599, Len:  9, Fitness_tra: 1
Rule 42: 1df1021202016321, Class:  1, CF:0.991284, Len: 13, Fitness_tra: 1
Rule 43: 60f000100024d007, Class:  6, CF:0.779371, Len:  7, Fitness_tra: 1
Rule 44: 41e01003f3000070, Class:  6, CF:  1, Len:  8, Fitness_tra: 1
Rule 45: b12111111222d264, Class:  8, CF:0.999832, Len: 16, Fitness_tra: 1
Rule 46: 500020480004d000, Class:  9, CF:0.804308, Len:  6, Fitness_tra: 1
Rule 47: 41211a1313158221, Class:  5, CF:  1, Len: 16, Fitness_tra: 1
Rule 48: 01105050541b2000, Class:  1, CF:0.0700061, Len:  9, Fitness_tra: 1
Rule 49: 0001000005004007, Class:  0, CF:0.541704, Len:  4, Fitness_tra: 1
Rule 50: 11b1521222116321, Class:  1, CF:0.88969, Len: 16, Fitness_tra: 1
Rule 51: 050005e02823d107, Class:  7, CF:0.336404, Len: 10, Fitness_tra: 1
Rule 52: 11214912601131e2, Class:  1, CF:0.999987, Len: 15, Fitness_tra: 0
Rule 53: 23115911b14b1432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 431161111bc44531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000f093800080500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11111d174111a313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 73269695111412a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13da11111712d565, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000060a0020b5c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 298f9335112252a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2a3a1f1ed1185122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b6000e0000000208, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 111315111121131a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4221131f9e13282b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 21119881781353a6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 193a111514211169, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1683458115a53114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b61a111935f25122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b156131117115135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 112118cb45165161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000f000900040b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6313111361111222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3113151c141155f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1353235817b21136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 112a11511122513b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000eef0009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 631ac34511173112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 231d111481353321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 132f511d1c729161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1115141711331f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1e1114b258111f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 111111271811af21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 711a1e2511143714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1611131152ac1512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0dfe000000007000, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b1133a3111311114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3f5123211d322771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1311211865653154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 7a5000000000000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b11a113f91112281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 06f90092010dd006, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0d11010010158001, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0019031003010550, Class:  5, CF:0.682056, Len:  8, Fitness_tra: 0
Rule 94: 101b11cb4319511b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 202059e0b34b0207, Class:  8, CF:  1, Len: 11, Fitness_tra: 0
Rule 96: 41e1000003005070, Class:  8, CF:  1, Len:  7, Fitness_tra: 2
Rule 97: 000d5072b5204000, Class:  9, CF:0.931816, Len:  8, Fitness_tra: 2
Rule 98: 1d09022200016520, Class:  7, CF:0.829143, Len: 10, Fitness_tra: 2
Rule 99: 0500060050000000, Class:  0, CF:0.953661, Len:  0, Fitness_tra: 0
Rule100: 057a004100200100, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:31.4773
------Result------
Miss_rate(tra)	:31.4773
Miss_rate(tst)	:31.3636
ARL				:8.05172

------Generation 100------
Rule  1: 0500060050000000, Class:  0, CF:0.953661, Len:  3, Fitness_tra: 60
Rule  2: 0011011003015b1b, Class:  6, CF:0.986918, Len: 10, Fitness_tra: 3
Rule  3: 0509058000210107, Class:  7, CF:0.0113683, Len:  8, Fitness_tra: 42
Rule  4: 800000000d204000, Class:  9, CF:0.667383, Len:  4, Fitness_tra: 27
Rule  5: 250950c050011000, Class:  3, CF:0.813606, Len:  8, Fitness_tra: 8
Rule  6: 002005e013700207, Class:  7, CF:0.99863, Len:  8, Fitness_tra: 19
Rule  7: 2000000100340300, Class:  2, CF:0.340488, Len:  5, Fitness_tra: 16
Rule  8: 090050500c0b0000, Class:  3, CF:0.202766, Len:  5, Fitness_tra: -4
Rule  9: 0041010b1300e00a, Class:  4, CF:0.326261, Len:  8, Fitness_tra: 8
Rule 10: 00f900400004d006, Class:  4, CF:0.529841, Len:  6, Fitness_tra: -2
Rule 11: 000900000e500000, Class:  9, CF:0.800474, Len:  3, Fitness_tra: 11
Rule 12: 600000000d204000, Class:  1, CF:0.144394, Len:  4, Fitness_tra: 19
