------Generation 0------
Rule  1: 1381154111ac5221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1a21218162a1681b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2136133e151117b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3a26411c51f41c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0500000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1613151319125171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000003080000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3f51451231313212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 21411761a116c12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1123111428313121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1111131e19351211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 963a3e1331115141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 23dfa11335311bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 265a315121b81531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000008000000007, Class:  7, CF:0.130294, Len:  2, Fitness_tra: -70
Rule 82: 1336399111115117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1321133139611411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000500c0740, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 111113e3a1651b7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b3813318972215f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0900a00000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 133a3e1152414818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1111121715191f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11c113c221243b6b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2719455b01001241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000a11fdfc0c60, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0500011002100802, Class:  5, CF:0.618344, Len:  7, Fitness_tra: 10
Rule 94: 1107135050020072, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 2111a311117b2732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 23d8a55335311bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 2513351111011212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2619310111251397, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 100e601050211a40, Class:  9, CF:0.863346, Len: 10, Fitness_tra: 2
Rule100: 263e3e1321111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:66.7045
------Result------
Miss_rate(tra)	:66.7045
Miss_rate(tst)	:64.0909
ARL				:8.84211

------Generation 70------
Rule  1: 0007000050000000, Class:  0, CF:0.529701, Len:  2, Fitness_tra: 7
Rule  2: 000000f000000c00, Class:  6, CF:0.392109, Len:  2, Fitness_tra: 23
Rule  3: 1001001050211740, Class:  4, CF:0.312695, Len:  9, Fitness_tra: 20
Rule  4: 2500555100001006, Class:  3, CF:0.230055, Len:  8, Fitness_tra: -8
Rule  5: 000a000000000000, Class:  0, CF:0.81295, Len:  1, Fitness_tra: 5
Rule  6: 0000a0e000000000, Class:  4, CF:0.629285, Len:  2, Fitness_tra: 4
Rule  7: 0000101c0510c370, Class:  4, CF:0.435884, Len:  8, Fitness_tra: 3
Rule  8: 19311512412114f1, Class:  6, CF:0.81304, Len: 16, Fitness_tra: 1
Rule  9: 0dfe76000c002000, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 10: 2709555101001216, Class:  2, CF:0.877222, Len: 12, Fitness_tra: 1
Rule 11: 11515e1d22413162, Class:  8, CF:0.998051, Len: 16, Fitness_tra: 0
Rule 12: 1311321121111a26, Class:  1, CF:  1, Len: 16, Fitness_tra: 1
Rule 13: 1121251c1b111131, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 14: c171551111418aaf, Class:  5, CF:  1, Len: 16, Fitness_tra: 0
Rule 15: 0309750001002210, Class:  1, CF:  1, Len:  8, Fitness_tra: 2
Rule 16: 000e000605011ad0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1111a3111272273b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 56114111f3131114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21111b68f133237d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2671419461f31141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1321111722193311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000e000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0dfe00000c0bb005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 13161963f13251b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1156131111a25472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 132e755261a91212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000e000600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1629121131319512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000a0e0d0c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11c3311e91321411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 8315413ba2fe1f41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 721596a11e15122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1e15114111191311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 211512c745b61111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 261f11551bc75865, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000500c0740, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 111a1e159512d724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2513116f6e113817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 765361eed5211b64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f613457c21111518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7113131115121114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: bd5131a111951c97, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1326b17cd4115112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1381711165153112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 49221411a33a2a41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4653331142171134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 264512174c4916fa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1151111a19651222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 16194811f5113212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 13259251b1111aaa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 111a133e5122126b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 41166115111b5812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 712a131514241261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 26195551122313f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 711aa111122b2831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11163155111192a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 19b12112a3161311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21114111f1f11512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 133f331151a59441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1e1157bb55631316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1321b11131ad1812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1313111c222c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 13114e11371455f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000f0e0e00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2a131315115b1c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1a21218162a1681b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2136133e151117b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3a26411c51f41c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0500000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1613151319125171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000003080000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3f51451231313212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 21411761a116c12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1123111428313121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1111131e19351211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 963a3e1331115141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 23dfa11335311bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 265a315121b81531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000008000000007, Class:  7, CF:0.130294, Len:  2, Fitness_tra: -70
Rule 82: 1336399111115117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1321133139611411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000500c0740, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 111113e3a1651b7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b3813318972215f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0900a00000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 133a3e1152414818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1111121715191f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11c113c221243b6b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2719455b01001241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000a11fdfc0c60, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0500011002100802, Class:  5, CF:0.618344, Len:  7, Fitness_tra: 10
Rule 94: 1107135050020072, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 2111a311117b2732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 23d8a55335311bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 2513351111011212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2619310111251397, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 100e601050211a40, Class:  9, CF:0.863346, Len: 10, Fitness_tra: 2
Rule100: 263e3e1321111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:66.7045
------Result------
Miss_rate(tra)	:66.7045
Miss_rate(tst)	:64.0909
ARL				:8.84211

------Generation 80------
Rule  1: 0007000050000000, Class:  0, CF:0.529701, Len:  2, Fitness_tra: 7
Rule  2: 000000f000000c00, Class:  6, CF:0.392109, Len:  2, Fitness_tra: 23
Rule  3: 1001001050211740, Class:  4, CF:0.312695, Len:  9, Fitness_tra: 20
Rule  4: 2500555100001006, Class:  3, CF:0.230055, Len:  8, Fitness_tra: -8
Rule  5: 000a000000000000, Class:  0, CF:0.81295, Len:  1, Fitness_tra: 5
Rule  6: 0000a0e000000000, Class:  4, CF:0.629285, Len:  2, Fitness_tra: 4
Rule  7: 0000101c0510c370, Class:  4, CF:0.435884, Len:  8, Fitness_tra: 3
Rule  8: 19311512412114f1, Class:  6, CF:0.81304, Len: 16, Fitness_tra: 1
Rule  9: 0dfe76000c002000, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 10: 2709555101001216, Class:  2, CF:0.877222, Len: 12, Fitness_tra: 1
Rule 11: 11515e1d22413162, Class:  8, CF:0.998051, Len: 16, Fitness_tra: 0
Rule 12: 1311321121111a26, Class:  1, CF:  1, Len: 16, Fitness_tra: 1
Rule 13: 1121251c1b111131, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 14: c171551111418aaf, Class:  5, CF:  1, Len: 16, Fitness_tra: 0
Rule 15: 0309750001002210, Class:  1, CF:  1, Len:  8, Fitness_tra: 2
Rule 16: 000e000605011ad0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1111a3111272273b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 56114111f3131114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21111b68f133237d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2671419461f31141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1321111722193311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000e000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0dfe00000c0bb005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 13161963f13251b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1156131111a25472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 132e755261a91212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000e000600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1629121131319512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000a0e0d0c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11c3311e91321411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 8315413ba2fe1f41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 721596a11e15122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1e15114111191311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 211512c745b61111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 261f11551bc75865, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000500c0740, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 111a1e159512d724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2513116f6e113817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 765361eed5211b64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f613457c21111518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7113131115121114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: bd5131a111951c97, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1326b17cd4115112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1381711165153112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 49221411a33a2a41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4653331142171134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 264512174c4916fa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1151111a19651222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 16194811f5113212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 13259251b1111aaa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 111a133e5122126b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 41166115111b5812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 712a131514241261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 26195551122313f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 711aa111122b2831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11163155111192a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 19b12112a3161311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21114111f1f11512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 133f331151a59441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1e1157bb55631316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1321b11131ad1812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1313111c222c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 13114e11371455f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000f0e0e00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2a131315115b1c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1a21218162a1681b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2136133e151117b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3a26411c51f41c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0500000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1613151319125171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000003080000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3f51451231313212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 21411761a116c12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1123111428313121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1111131e19351211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 963a3e1331115141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 23dfa11335311bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 265a315121b81531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000008000000007, Class:  7, CF:0.130294, Len:  2, Fitness_tra: -70
Rule 82: 1336399111115117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1321133139611411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000500c0740, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 111113e3a1651b7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b3813318972215f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0900a00000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 133a3e1152414818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1111121715191f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11c113c221243b6b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2719455b01001241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000a11fdfc0c60, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0500011002100802, Class:  5, CF:0.618344, Len:  7, Fitness_tra: 10
Rule 94: 1107135050020072, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 2111a311117b2732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 23d8a55335311bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 2513351111011212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2619310111251397, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 100e601050211a40, Class:  9, CF:0.863346, Len: 10, Fitness_tra: 2
Rule100: 263e3e1321111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:66.7045
------Result------
Miss_rate(tra)	:66.7045
Miss_rate(tst)	:64.0909
ARL				:8.84211

------Generation 90------
Rule  1: 0007000050000000, Class:  0, CF:0.529701, Len:  2, Fitness_tra: 7
Rule  2: 000000f000000c00, Class:  6, CF:0.392109, Len:  2, Fitness_tra: 23
Rule  3: 1001001050211740, Class:  4, CF:0.312695, Len:  9, Fitness_tra: 20
Rule  4: 2500555100001006, Class:  3, CF:0.230055, Len:  8, Fitness_tra: -8
Rule  5: 000a000000000000, Class:  0, CF:0.81295, Len:  1, Fitness_tra: 5
Rule  6: 0000a0e000000000, Class:  4, CF:0.629285, Len:  2, Fitness_tra: 4
Rule  7: 0000101c0510c370, Class:  4, CF:0.435884, Len:  8, Fitness_tra: 3
Rule  8: 19311512412114f1, Class:  6, CF:0.81304, Len: 16, Fitness_tra: 1
Rule  9: 0dfe76000c002000, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 10: 2709555101001216, Class:  2, CF:0.877222, Len: 12, Fitness_tra: 1
Rule 11: 11515e1d22413162, Class:  8, CF:0.998051, Len: 16, Fitness_tra: 0
Rule 12: 1311321121111a26, Class:  1, CF:  1, Len: 16, Fitness_tra: 1
Rule 13: 1121251c1b111131, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 14: c171551111418aaf, Class:  5, CF:  1, Len: 16, Fitness_tra: 0
Rule 15: 0309750001002210, Class:  1, CF:  1, Len:  8, Fitness_tra: 2
Rule 16: 000e000605011ad0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1111a3111272273b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 56114111f3131114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21111b68f133237d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2671419461f31141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1321111722193311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000e000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0dfe00000c0bb005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 13161963f13251b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1156131111a25472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 132e755261a91212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000e000600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1629121131319512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000a0e0d0c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11c3311e91321411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 8315413ba2fe1f41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 721596a11e15122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1e15114111191311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 211512c745b61111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 261f11551bc75865, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000500c0740, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 111a1e159512d724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2513116f6e113817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 765361eed5211b64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f613457c21111518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7113131115121114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: bd5131a111951c97, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1326b17cd4115112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1381711165153112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 49221411a33a2a41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4653331142171134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 264512174c4916fa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1151111a19651222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 16194811f5113212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 13259251b1111aaa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 111a133e5122126b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 41166115111b5812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 712a131514241261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 26195551122313f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 711aa111122b2831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11163155111192a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 19b12112a3161311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21114111f1f11512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 133f331151a59441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1e1157bb55631316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1321b11131ad1812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1313111c222c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 13114e11371455f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000f0e0e00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2a131315115b1c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1a21218162a1681b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2136133e151117b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3a26411c51f41c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0500000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1613151319125171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000003080000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
