------Generation 0------
Rule  1: 1313f3ed3112d727, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 8196511221245434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 135f3f1e11115114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f136c97824141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 215a3695111181b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1311333951212414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 136f112951311224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 5321718234619a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 33d1cd7124545c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1316111212125512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0500500000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d11a315938612211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11131e3581b11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 111f1115121121a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1321119133123112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 761f1315db525118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 118f3e18d4125cfc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000060a002075c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 23115e511b251d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3111111161311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13311a1911125771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000c00000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 6111133f19321247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2393135131a1db41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: f1e15911111b1422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 131685121b211136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4113313e11115212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 731333e151113121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1116234521316212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11b11b1161332f45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 231f1f3311525112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1321b1cbe4156353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 23212232a59a1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1e23a63935611444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1113191311a1d474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6316191521111218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a311211311351114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6191219133311272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 135333151c771112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: d3232d1c61651c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a56116615182274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b55331fa6111111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1a112811a1e19111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1a217232a1113837, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2175149215665319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2a00000000f00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 231f315111121444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1111193335111b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 21515ea136699c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 11181b11553e1f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 41ca93d58c241114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 631a111563355421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1131131112221112, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 89: 0005000000090000, Class:  4, CF:0.0686563, Len:  2, Fitness_tra: -3
Rule 90: af93135195121471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1e0111a634619110, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1351138612125431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 25e0700001005107, Class:  6, CF:0.901028, Len:  8, Fitness_tra: -5
Rule 94: 23d339fa67211165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 8016511121005434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 3111111162131a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: ac00060b0e001006, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 98: 25b05f3e11005119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1111117131111132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: a35183de11122114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:67.6136
------Result------
Miss_rate(tra)	:67.6136
Miss_rate(tst)	:66.8182
ARL				:9.35714

------Generation 70------
Rule  1: 05000a0050000000, Class:  0, CF:0.984544, Len:  3, Fitness_tra: 59
Rule  2: 5000000000000407, Class:  6, CF:0.965309, Len:  3, Fitness_tra: 57
Rule  3: 020000000000000c, Class:  7, CF:0.0404009, Len:  2, Fitness_tra: 55
Rule  4: 1e11111728111111, Class:  4, CF:0.999798, Len: 16, Fitness_tra: 9
Rule  5: 5000000008000160, Class:  9, CF:0.400965, Len:  4, Fitness_tra: 21
Rule  6: 0009f00f00000020, Class:  0, CF:0.79858, Len:  4, Fitness_tra: 18
Rule  7: 1119211311315227, Class:  2, CF:0.212409, Len: 16, Fitness_tra: 13
Rule  8: 000000a000570c60, Class:  6, CF:0.995577, Len:  5, Fitness_tra: 15
Rule  9: 6009f03000100021, Class:  4, CF:  1, Len:  7, Fitness_tra: 9
Rule 10: 0000900d00f40b00, Class:  2, CF:  1, Len:  5, Fitness_tra: 7
Rule 11: 1019110002805019, Class:  8, CF:  1, Len: 10, Fitness_tra: 8
Rule 12: 00005060090204a0, Class:  9, CF:0.941839, Len:  6, Fitness_tra: 5
Rule 13: 0dfe00000000b005, Class:  8, CF:0.817847, Len:  5, Fitness_tra: 5
Rule 14: 1121b51131161122, Class:  1, CF:  1, Len: 16, Fitness_tra: 4
Rule 15: 1e11111212131a21, Class:  4, CF:  1, Len: 16, Fitness_tra: 4
Rule 16: 1711224521736603, Class:  1, CF:0.516992, Len: 15, Fitness_tra: 3
Rule 17: 600006000e000000, Class:  0, CF:0.943441, Len:  3, Fitness_tra: 2
Rule 18: 1111300511102011, Class:  7, CF:0.787063, Len: 12, Fitness_tra: 2
Rule 19: 1113112154121171, Class:  0, CF:  1, Len: 16, Fitness_tra: 1
Rule 20: 39211101331b1112, Class:  5, CF:  1, Len: 15, Fitness_tra: 1
Rule 21: 25b05f3011005119, Class:  8, CF:  1, Len: 12, Fitness_tra: 1
Rule 22: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 23: 20b0503010600111, Class:  8, CF:  1, Len:  9, Fitness_tra: 1
Rule 24: 0e00000e0900000b, Class:  9, CF:0.923281, Len:  4, Fitness_tra: 1
Rule 25: 111112222113566f, Class:  9, CF:  1, Len: 16, Fitness_tra: 0
Rule 26: 4156915118621b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1113218132225561, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b116335157111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1351111857645511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2a214111f1151111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5a83151211fcd221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 214151a1f9161321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: cf43bd3561351134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 163a331561a41211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1f511571311d3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 23d1191c17211165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 8196511221245434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 135f3f1e11115114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f136c97824141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 215a3695111181b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1311333951212414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 136f112951311224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 5321718234619a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 33d1cd7124545c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1316111212125512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0500500000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d11a315938612211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11131e3581b11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 111f1115121121a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1321119133123112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 761f1315db525118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 118f3e18d4125cfc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000060a002075c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 23115e511b251d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3111111161311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13311a1911125771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000c00000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 6111133f19321247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2393135131a1db41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: f1e15911111b1422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 131685121b211136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4113313e11115212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 731333e151113121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1116234521316212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11b11b1161332f45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 231f1f3311525112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1321b1cbe4156353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 23212232a59a1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1e23a63935611444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1113191311a1d474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6316191521111218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a311211311351114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6191219133311272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 135333151c771112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: d3232d1c61651c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a56116615182274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b55331fa6111111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1a112811a1e19111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1a217232a1113837, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2175149215665319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 111a111511b15212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1616161d12121471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1623421138691a21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 163fa3911d122411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000900d00a40b00, Class:  2, CF:0.700284, Len:  5, Fitness_tra: 2
Rule 86: 591315112b1191a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 21111531272d2a3f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4625311b124121a6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 93111121d261a911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2115521b25131363, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 161f19131ba1d418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0f00e00200000060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0f00e100e0250300, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0e110b0000001021, Class:  4, CF:0.706281, Len:  7, Fitness_tra: 31
Rule 95: 1a11ce0111e19011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 5021050101060127, Class:  6, CF:0.974961, Len: 10, Fitness_tra: -1
Rule 97: 1020556001160120, Class:  8, CF:0.275569, Len: 10, Fitness_tra: -7
Rule 98: 1e2f0039000c6744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 3921110153311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1dbe000069301f45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:52.1591
------Result------
Miss_rate(tra)	:52.1591
Miss_rate(tst)	:55.9091
ARL				:8.75862

------Generation 80------
Rule  1: 5000000000000407, Class:  6, CF:0.965309, Len:  3, Fitness_tra: 57
Rule  2: 05000a0050000000, Class:  0, CF:0.984544, Len:  3, Fitness_tra: 52
Rule  3: 0000900000000b0c, Class:  7, CF:0.881475, Len:  3, Fitness_tra: 49
Rule  4: 5000000058000100, Class:  9, CF:0.697261, Len:  4, Fitness_tra: 27
Rule  5: 4009000000030800, Class:  8, CF:0.558736, Len:  4, Fitness_tra: 27
Rule  6: 0e110b0000001021, Class:  4, CF:0.706281, Len:  7, Fitness_tra: 24
Rule  7: 0009f00f00000020, Class:  0, CF:0.79858, Len:  4, Fitness_tra: 18
Rule  8: f700002520030003, Class:  1, CF:0.73366, Len:  7, Fitness_tra: 16
Rule  9: 000000a000570c60, Class:  6, CF:0.995577, Len:  5, Fitness_tra: 15
Rule 10: 1119211311315227, Class:  2, CF:0.212409, Len: 16, Fitness_tra: 6
Rule 11: 020000000000000c, Class:  7, CF:0.0404009, Len:  2, Fitness_tra: 7
Rule 12: 6009f03000100021, Class:  4, CF:  1, Len:  7, Fitness_tra: 9
Rule 13: 0000900d00f40b00, Class:  2, CF:  1, Len:  5, Fitness_tra: 3
Rule 14: 1e11111728111111, Class:  4, CF:0.999798, Len: 16, Fitness_tra: 7
Rule 15: 0000a0e000000000, Class:  4, CF:0.178645, Len:  2, Fitness_tra: 6
Rule 16: 00005060090204a0, Class:  9, CF:0.941839, Len:  6, Fitness_tra: 5
Rule 17: 1019110002805019, Class:  8, CF:  1, Len: 10, Fitness_tra: 4
Rule 18: 00fe010002c05005, Class:  8, CF:  1, Len:  7, Fitness_tra: 4
Rule 19: 1e11111212131a21, Class:  4, CF:  1, Len: 16, Fitness_tra: 4
Rule 20: 4113113311525212, Class:  8, CF:0.98853, Len: 16, Fitness_tra: 4
Rule 21: 0d1100051100b001, Class:  1, CF:0.306075, Len:  8, Fitness_tra: 2
Rule 22: 7010dce000110160, Class:  3, CF:  1, Len:  9, Fitness_tra: 3
Rule 23: 0000900d00a40b00, Class:  2, CF:0.700284, Len:  5, Fitness_tra: -1
Rule 24: 600006000e000000, Class:  0, CF:0.943441, Len:  3, Fitness_tra: 2
Rule 25: 1711224521736603, Class:  1, CF:0.516992, Len: 15, Fitness_tra: 1
Rule 26: 39211101331b1112, Class:  5, CF:  1, Len: 15, Fitness_tra: 1
Rule 27: 212918cb71431f66, Class:  6, CF:  1, Len: 16, Fitness_tra: 1
Rule 28: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 29: 00000f4000000000, Class:  0, CF:0.807965, Len:  2, Fitness_tra: 1
Rule 30: 811d1812422d1613, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule 31: 1113112154121171, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 32: 214151a1f9161321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: cf43bd3561351134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 163a331561a41211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1f511571311d3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 23d1191c17211165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 8196511221245434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 135f3f1e11115114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f136c97824141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 215a3695111181b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1311333951212414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 136f112951311224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 5321718234619a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 33d1cd7124545c22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1316111212125512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0500500000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d11a315938612211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11131e3581b11114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 111f1115121121a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1321119133123112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 761f1315db525118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 118f3e18d4125cfc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000060a002075c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 23115e511b251d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3111111161311112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13311a1911125771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000c00000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 6111133f19321247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2393135131a1db41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: f1e15911111b1422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 131685121b211136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4113313e11115212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 731333e151113121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1116234521316212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11b11b1161332f45, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 231f1f3311525112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1321b1cbe4156353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 23212232a59a1312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1e23a63935611444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1113191311a1d474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6316191521111218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a311211311351114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6191219133311272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 135333151c771112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: d3232d1c61651c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a56116615182274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b55331fa6111111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1a112811a1e19111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1a217232a1113837, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2175149215665319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 211f131512f25b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2656162511f1111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 9613133568122b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1313931912173461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1111135912375241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 162e292181183411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2e53151121111132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 8156a39112111142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0049000000b00000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b121591fa6119852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: c116234521316212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2115213589161311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0909000000a01021, Class:  2, CF:0.153239, Len:  6, Fitness_tra: 38
Rule 94: 603096070e040000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 635a33951c1011b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 23212230ae000010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0100c00824a40111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1911111738111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1a56116615182274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1a212814a1e13831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:40.9091
------Result------
Miss_rate(tra)	:40.9091
Miss_rate(tst)	:48.1818
ARL				:8

------Generation 90------
Rule  1: 5000000000000407, Class:  6, CF:0.965309, Len:  3, Fitness_tra: 57
Rule  2: 05000a0050000000, Class:  0, CF:0.984544, Len:  3, Fitness_tra: 53
Rule  3: 0000900000000b0c, Class:  7, CF:0.881475, Len:  3, Fitness_tra: 49
Rule  4: 0909000000a01021, Class:  2, CF:0.153239, Len:  6, Fitness_tra: 38
Rule  5: 5000000058000100, Class:  9, CF:0.697261, Len:  4, Fitness_tra: 27
Rule  6: 4009000000030800, Class:  8, CF:0.558736, Len:  4, Fitness_tra: 27
Rule  7: 090110b160a01025, Class:  5, CF:  1, Len: 10, Fitness_tra: 20
Rule  8: 0009f00f00000020, Class:  0, CF:0.79858, Len:  4, Fitness_tra: 18
Rule  9: f700002520030003, Class:  1, CF:0.73366, Len:  7, Fitness_tra: 16
Rule 10: 000000a000570c60, Class:  6, CF:0.995577, Len:  5, Fitness_tra: 15
Rule 11: 6000f0d000000000, Class:  4, CF:0.646531, Len:  3, Fitness_tra: 13
Rule 12: 00a0000000d00c80, Class:  4, CF:0.79501, Len:  4, Fitness_tra: 10
Rule 13: 0e110b0000001021, Class:  4, CF:0.706281, Len:  7, Fitness_tra: 9
Rule 14: 020000000000000c, Class:  7, CF:0.0404009, Len:  2, Fitness_tra: 8
Rule 15: 6009f03000100021, Class:  4, CF:  1, Len:  7, Fitness_tra: 8
Rule 16: 4010013014c20212, Class:  8, CF:  1, Len: 11, Fitness_tra: 7
Rule 17: 00005060090204a0, Class:  9, CF:0.941839, Len:  6, Fitness_tra: 5
Rule 18: 0d1100051100b001, Class:  1, CF:0.306075, Len:  8, Fitness_tra: 5
Rule 19: 0000a0e000000000, Class:  4, CF:0.178645, Len:  2, Fitness_tra: 4
Rule 20: 00fe010002c05005, Class:  8, CF:  1, Len:  7, Fitness_tra: 4
Rule 21: 1e11111212131a21, Class:  4, CF:  1, Len: 16, Fitness_tra: 4
Rule 22: 0000900d00f40b00, Class:  2, CF:  1, Len:  5, Fitness_tra: 3
Rule 23: 45005103005a0003, Class:  3, CF:0.653497, Len:  8, Fitness_tra: 3
Rule 24: 7010dce000110160, Class:  3, CF:  1, Len:  9, Fitness_tra: 3
Rule 25: 1019110002805019, Class:  8, CF:  1, Len: 10, Fitness_tra: 3
Rule 26: 4113113311525212, Class:  8, CF:0.98853, Len: 16, Fitness_tra: 3
Rule 27: 600006000e000000, Class:  0, CF:0.943441, Len:  3, Fitness_tra: 2
Rule 28: 1119211311315227, Class:  2, CF:0.212409, Len: 16, Fitness_tra: 6
Rule 29: 1e11111728111111, Class:  4, CF:0.999798, Len: 16, Fitness_tra: 0
Rule 30: 811d1812422d1613, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule 31: 1711224521736603, Class:  1, CF:0.516992, Len: 15, Fitness_tra: 1
Rule 32: 0e0190000000062c, Class:  8, CF:0.660281, Len:  6, Fitness_tra: 1
Rule 33: 01005c60810171a4, Class:  3, CF:  1, Len: 11, Fitness_tra: 1
Rule 34: 212918cb71431f66, Class:  6, CF:  1, Len: 16, Fitness_tra: 1
Rule 35: 39211101331b1112, Class:  5, CF:  1, Len: 15, Fitness_tra: 1
Rule 36: ff00000000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule 37: 00000f4000000000, Class:  0, CF:0.807965, Len:  2, Fitness_tra: 1
Rule 38: 23d1191c17211165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: f136c97824141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 215a3695111181b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1311333951212414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 136f112951311224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 5321718234619a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
