------Generation 0------
Rule  1: 1a214d4497385121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1a214d4497385121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 211113af333d5211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1613161e15611214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1f1121211d611117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1a217d556d313214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 9621111514121531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000e0f0009080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1a412d311319121b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 112353113e351111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 135d5b4718191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1181163d22b41462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b11af3315b271512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1551363a31321c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 8345443135315119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1111995c1124d2f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 135113511241d4a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 465f13853da1d2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000e00700, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1311195811181113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 262e1591f5311232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 21111141b11113a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 15225461151f1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 5343128131611a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2e5611e11d125111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000a000000000000, Class:  0, CF:0.704545, Len:  1, Fitness_tra: 0
Rule 36: 161eb915fd11686b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 131e113d11111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 43111211421111f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2323111551219212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 461331182142d131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1311521b15113126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0009000000008000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 214814e431611141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 311175111115ea13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 115133e511548538, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 31112311f5321147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1111166196191212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1621115135113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 232f11112cb15117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1a5693181722d1f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 819ff319153212b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1616b521211211fb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b11a3331d71418f8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5341211d1319521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11166f1911f117b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3331111111171c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111621111165111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1623217254649271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: cf2e42553565111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 212187e739ea8f21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b521e31631351c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6ad34d7814111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 161121141bf21212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1113e51211418861, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 752311f6135d1c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1671111111111814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1623b82112111254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1311136135328414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 61511e1111a251bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6313411631311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1311b52888113811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3153111113111c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 16411181111e8613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 93117d4211a11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1621b11115a11217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 133611321711c211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1151a61111121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 6a131115111d1852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 132f9311117712f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1613138515a89411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 7123516f31115817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 6a1f151222171111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1313951124412aff, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 311a411234241113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 155531a1fe111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 131a119151129761, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 21c316198841d762, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 09200a0000000000, Class:  8, CF:0.218677, Len:  3, Fitness_tra: -5
Rule 90: 261316131c171211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00050007300a8001, Class:  2, CF:0.294088, Len:  6, Fitness_tra: 16
Rule 92: 101a0141010113a0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0008000000008007, Class:  6, CF:0.450438, Len:  3, Fitness_tra: -5
Rule 94: 61da493854311a9d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1101060002b41400, Class:  5, CF:0.0737428, Len:  9, Fitness_tra: 3
Rule 96: 037ea10d01110011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 2343120031011a07, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0b00a01000000c00, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 99: b18a113d271418f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 5323128437311a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:66.9318
------Result------
Miss_rate(tra)	:66.9318
Miss_rate(tst)	:65.4545
ARL				:5.1875

------Generation 80------
Rule  1: 0980b0000a000007, Class:  6, CF:0.997962, Len:  5, Fitness_tra: 53
Rule  2: 00000f0000000000, Class:  0, CF:0.491979, Len:  1, Fitness_tra: 37
Rule  3: 0000a00004e00700, Class:  4, CF:0.751207, Len:  4, Fitness_tra: 34
Rule  4: 00050007300a8001, Class:  2, CF:0.294088, Len:  6, Fitness_tra: 17
Rule  5: 40090000c0330800, Class:  8, CF:0.847811, Len:  6, Fitness_tra: 10
Rule  6: 02000000000c000c, Class:  7, CF:0.795176, Len:  3, Fitness_tra: 9
Rule  7: 0008b0000a005007, Class:  6, CF:  1, Len:  5, Fitness_tra: 9
Rule  8: 0000509000a00b00, Class:  2, CF:0.455833, Len:  4, Fitness_tra: 4
Rule  9: 11a102120295148f, Class:  1, CF:0.756446, Len: 14, Fitness_tra: 5
Rule 10: 000e00000e000000, Class:  9, CF:0.624033, Len:  2, Fitness_tra: 4
Rule 11: 0000a0e000000000, Class:  4, CF:0.593137, Len:  2, Fitness_tra: 4
Rule 12: a24511daf3113252, Class:  5, CF:  1, Len: 16, Fitness_tra: 4
Rule 13: 71411111f1315252, Class:  5, CF:  1, Len: 16, Fitness_tra: 2
Rule 14: 1101060002b41400, Class:  5, CF:0.0737428, Len:  9, Fitness_tra: 2
Rule 15: 0300000808003001, Class:  1, CF:  1, Len:  5, Fitness_tra: 2
Rule 16: 71411111f1315052, Class:  5, CF:  1, Len: 15, Fitness_tra: 0
Rule 17: 1285133aa3153252, Class:  5, CF:  1, Len: 16, Fitness_tra: 2
Rule 18: 3e311111a1315212, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 19: 09800f0000000000, Class:  8, CF:0.998517, Len:  3, Fitness_tra: 1
Rule 20: 0900000000005d03, Class:  8, CF:0.368421, Len:  4, Fitness_tra: 1
Rule 21: 02000000600c009c, Class:  7, CF:0.987871, Len:  5, Fitness_tra: 1
Rule 22: 1311106008028011, Class:  8, CF:  1, Len: 11, Fitness_tra: 1
Rule 23: b10110e031603140, Class:  5, CF:  1, Len: 11, Fitness_tra: 1
Rule 24: 7249182100015c52, Class:  8, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 000910e430601040, Class:  8, CF:  1, Len:  8, Fitness_tra: 1
Rule 26: 11251812454616a3, Class:  5, CF:  1, Len: 16, Fitness_tra: 1
Rule 27: 0001115135000c00, Class:  9, CF:  1, Len:  8, Fitness_tra: 1
Rule 28: 0000000000e00700, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1311195811181113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 262e1591f5311232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 21111141b11113a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 15225461151f1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 5343128131611a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2e5611e11d125111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000a000000000000, Class:  0, CF:0.704545, Len:  1, Fitness_tra: 0
Rule 36: 161eb915fd11686b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 131e113d11111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 43111211421111f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2323111551219212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 461331182142d131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1311521b15113126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0009000000008000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 214814e431611141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 311175111115ea13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 115133e511548538, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 31112311f5321147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1111166196191212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1621115135113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 232f11112cb15117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1a5693181722d1f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 819ff319153212b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1616b521211211fb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b11a3331d71418f8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5341211d1319521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11166f1911f117b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3331111111171c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111621111165111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1623217254649271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: cf2e42553565111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 212187e739ea8f21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b521e31631351c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6ad34d7814111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 161121141bf21212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1113e51211418861, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 752311f6135d1c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1671111111111814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1623b82112111254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1311136135328414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 61511e1111a251bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6313411631311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1311b52888113811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3153111113111c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 16411181111e8613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 93117d4211a11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1621b11115a11217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 133611321711c211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1151a61111121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 6a131115111d1852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 132f9311117712f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 412393f113911152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000f000050000740, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1311321718153311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 161111141119533a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0900000000005d09, Class:  0, CF:0.116987, Len:  4, Fitness_tra: 2
Rule 86: 1611111121193f4a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 231f165118143421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 131af3151b121111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 435f111538315711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 25131a616562111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 412b13e311158138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 71511111f6315057, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: a52511daf31d1c50, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 16411181111e8613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000110640860d041, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 40291011c0b35110, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00780fee01611001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00e1300000e08530, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 232f71112bb15217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 11181b0102b9d410, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:59.7727
------Result------
Miss_rate(tra)	:59.7727
Miss_rate(tst)	:60
ARL				:7.89655

------Generation 90------
Rule  1: 0980b0000a000007, Class:  6, CF:0.997962, Len:  5, Fitness_tra: 53
Rule  2: 00000f0000000000, Class:  0, CF:0.491979, Len:  1, Fitness_tra: 37
Rule  3: 0000a00004e00700, Class:  4, CF:0.751207, Len:  4, Fitness_tra: 34
Rule  4: 011010900802db11, Class:  1, CF:0.973636, Len: 10, Fitness_tra: 15
Rule  5: 00050007300a8001, Class:  2, CF:0.294088, Len:  6, Fitness_tra: 23
Rule  6: 40090000c0330800, Class:  8, CF:0.847811, Len:  6, Fitness_tra: 10
Rule  7: 02000000000c000c, Class:  7, CF:0.795176, Len:  3, Fitness_tra: 9
Rule  8: 0008b0000a005007, Class:  6, CF:  1, Len:  5, Fitness_tra: 9
Rule  9: 0000a0e000000000, Class:  4, CF:0.593137, Len:  2, Fitness_tra: 6
Rule 10: 21251811411116a1, Class:  5, CF:0.398444, Len: 16, Fitness_tra: 6
Rule 11: 0000509000a00b00, Class:  2, CF:0.455833, Len:  4, Fitness_tra: 5
Rule 12: 000e00000e000000, Class:  9, CF:0.624033, Len:  2, Fitness_tra: 4
Rule 13: a24511daf3113252, Class:  5, CF:  1, Len: 16, Fitness_tra: 4
Rule 14: 71411111f1315252, Class:  5, CF:  1, Len: 16, Fitness_tra: 2
Rule 15: 0300000808003001, Class:  1, CF:  1, Len:  5, Fitness_tra: 2
Rule 16: 0900000000005d09, Class:  0, CF:0.116987, Len:  4, Fitness_tra: 2
Rule 17: 1285133aa3153252, Class:  5, CF:  1, Len: 16, Fitness_tra: 2
Rule 18: 000910e4e0601040, Class:  8, CF:  1, Len:  8, Fitness_tra: 2
Rule 19: 1101060002b41400, Class:  5, CF:0.0737428, Len:  9, Fitness_tra: 2
Rule 20: 3e311111a1315212, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 21: 02000000600c009c, Class:  7, CF:0.987871, Len:  5, Fitness_tra: 1
Rule 22: 1311106008028011, Class:  8, CF:  1, Len: 11, Fitness_tra: 1
Rule 23: b10110e031603140, Class:  5, CF:  1, Len: 11, Fitness_tra: 1
Rule 24: 000910e430601040, Class:  8, CF:  1, Len:  8, Fitness_tra: 1
Rule 25: 011010990891db02, Class:  7, CF:  1, Len: 11, Fitness_tra: 1
Rule 26: 0001115135000c00, Class:  9, CF:  1, Len:  8, Fitness_tra: 1
Rule 27: 7209002800013c51, Class:  7, CF:0.74513, Len: 10, Fitness_tra: 0
Rule 28: 09800f0000000000, Class:  8, CF:0.998517, Len:  3, Fitness_tra: 1
Rule 29: d0091000a31c3202, Class:  5, CF:0.958977, Len: 10, Fitness_tra: 1
Rule 30: 5119119112712ffa, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule 31: 0900000000005d03, Class:  8, CF:0.368421, Len:  4, Fitness_tra: 1
Rule 32: 11a102120295148f, Class:  1, CF:0.756446, Len: 14, Fitness_tra: 1
Rule 33: 1101009302b71000, Class:  5, CF:0.0669896, Len:  9, Fitness_tra: 1
Rule 34: 11251812454616a3, Class:  5, CF:  1, Len: 16, Fitness_tra: 0
Rule 35: 000a000000000000, Class:  0, CF:0.704545, Len:  1, Fitness_tra: 0
Rule 36: 161eb915fd11686b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 131e113d11111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 43111211421111f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2323111551219212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 461331182142d131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1311521b15113126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0009000000008000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 214814e431611141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 311175111115ea13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 115133e511548538, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 31112311f5321147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1111166196191212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1621115135113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 232f11112cb15117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1a5693181722d1f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 819ff319153212b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1616b521211211fb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b11a3331d71418f8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5341211d1319521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11166f1911f117b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3331111111171c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111621111165111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1623217254649271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: cf2e42553565111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 212187e739ea8f21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b521e31631351c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6ad34d7814111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 161121141bf21212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1113e51211418861, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 752311f6135d1c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1671111111111814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1623b82112111254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1311136135328414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 61511e1111a251bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6313411631311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1311b52888113811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3153111113111c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 16411181111e8613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 93117d4211a11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1621b11115a11217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 133611321711c211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1151a61111121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 6a131115111d1852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 132f9311117712f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6a168d48181d1117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 56491d5b22111a3f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 9a11b12117119111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3311213a33615147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 291afa1514311113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1116731152a252b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 13aa315351615444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 16316e35a8615724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 6311191112311221, Class:  1, CF:  1, Len: 16, Fitness_tra: 1
Rule 90: de563e33a8341271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000900004e90700, Class:  9, CF:  1, Len:  5, Fitness_tra: 3
Rule 92: 11291810c53318a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 101120e008001011, Class:  1, CF:0.251897, Len:  9, Fitness_tra: 15
Rule 94: 7a031101411d00ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 6a101d9914e11b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1013e51211121161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00094f1911f11740, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2025581000016001, Class:  1, CF:0.413212, Len:  9, Fitness_tra: -2
Rule 99: 40090020c0030c00, Class:  8, CF:0.622072, Len:  6, Fitness_tra: -1
Rule100: 0101001110101201, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:50
------Result------
Miss_rate(tra)	:50
Miss_rate(tst)	:51.8182
ARL				:8.4

------Generation 100------
Rule  1: 0980b0000a000007, Class:  6, CF:0.997962, Len:  5, Fitness_tra: 53
Rule  2: 00000f0000000000, Class:  0, CF:0.491979, Len:  1, Fitness_tra: 38
Rule  3: 0000a00004e00700, Class:  4, CF:0.751207, Len:  4, Fitness_tra: 34
Rule  4: 00050007300a8001, Class:  2, CF:0.294088, Len:  6, Fitness_tra: 22
Rule  5: 011010900802db11, Class:  1, CF:0.973636, Len: 10, Fitness_tra: 15
Rule  6: 101120e008001011, Class:  1, CF:0.251897, Len:  9, Fitness_tra: 15
Rule  7: 40090000c0330800, Class:  8, CF:0.847811, Len:  6, Fitness_tra: 11
Rule  8: 0008b0000a005007, Class:  6, CF:  1, Len:  5, Fitness_tra: 9
Rule  9: 02000000000c000c, Class:  7, CF:0.795176, Len:  3, Fitness_tra: 9
Rule 10: 0000a0e000000000, Class:  4, CF:0.593137, Len:  2, Fitness_tra: 6
Rule 11: 21251811411116a1, Class:  5, CF:0.398444, Len: 16, Fitness_tra: 6
Rule 12: 0000509000a00b00, Class:  2, CF:0.455833, Len:  4, Fitness_tra: 6
Rule 13: a24511daf3113252, Class:  5, CF:  1, Len: 16, Fitness_tra: 2
Rule 14: 000e00000e000000, Class:  9, CF:0.624033, Len:  2, Fitness_tra: 4
Rule 15: 0000900004e90700, Class:  9, CF:  1, Len:  5, Fitness_tra: 3
Rule 16: 71411111f1315252, Class:  5, CF:  1, Len: 16, Fitness_tra: 0
Rule 17: 1285133aa3153252, Class:  5, CF:  1, Len: 16, Fitness_tra: 1
