------Generation 0------
Rule  1: 11114217113121b5, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 24: 2000002410a05a10, Class:  6, CF:  1, Len:  8, Fitness_tra: 1
Rule 25: 16b125a117221116, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 26: 00005f9051021001, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 27: 15d0122100c06016, Class:  9, CF:0.912506, Len: 11, Fitness_tra: 1
Rule 28: 101010ce0300d06b, Class:  9, CF:  1, Len:  9, Fitness_tra: 0
Rule 29: 0500068000c00000, Class:  0, CF:0.815278, Len:  4, Fitness_tra: 1
Rule 30: 0e525454040600b1, Class:  1, CF:  1, Len: 11, Fitness_tra: 1
Rule 31: 103011905102580a, Class:  4, CF:  1, Len: 11, Fitness_tra: 1
Rule 32: a090c00000e00b00, Class:  5, CF:  1, Len:  5, Fitness_tra: 1
Rule 33: 1151122111116316, Class:  1, CF:  1, Len: 16, Fitness_tra: 0
Rule 34: 11131181412154f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1171213461112321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 113661e31131141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 112311174415132a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 26d3338111a21244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 411fff331595141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 131f198244221112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1116119935315777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1611112bb12111f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 16131f5613155174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 11131a1115321262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21b3351711115a63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 335111121262557c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d600a0e000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 211136f665153c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b11f139551321221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 13225462351f1fb5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 212639884471d7a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1115181121735a6f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3613731331111114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b0d0000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b311166512171111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bec31a531c2457a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a15a151363a21411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5111112118391621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13511a191c141767, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 13311a4931311144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b11e96a6315d1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1611111b12151316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: bd5313f331113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1a13751114f81811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1a1345183131383b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11ea31933812174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 31331321145b9125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b1166a1619121122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111a611918112421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0650005008000007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 111a613311b11411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 25411b68f1e11611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1313219f33115121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 005009000d000050, Class:  9, CF:0.539988, Len:  4, Fitness_tra: 0
Rule 75: b121936331115c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1111619911615174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 438a3a6911113227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113a615113721bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1611195122128532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 23913151356114b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 13133191321284b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1621454117a81113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3e13169f11315111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1311115711412a16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4111591244245ba1, Class:  9, CF:0.999789, Len: 16, Fitness_tra: 2
Rule 86: 1a33257c14175c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 111a313168145b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 05d0000000500000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 13132511a5111c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1156311d15343471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 26d3c39111a21244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2105012410a95a51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 311512c113038a6f, Class:  3, CF:0.977075, Len: 15, Fitness_tra: 5
Rule 94: 00a009e004001000, Class:  7, CF:0.31618, Len:  5, Fitness_tra: -9
Rule 95: 361d121e11011a6f, Class:  8, CF:  1, Len: 15, Fitness_tra: 2
Rule 96: 0e10545404065b1b, Class:  7, CF:  1, Len: 12, Fitness_tra: 1
Rule 97: 111a111315b12444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 650a026000001611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 115ed35711111116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0e1252c402035a61, Class:  3, CF:0.863835, Len: 13, Fitness_tra: 10
------Current------
Miss_rate(tra)	:55
------Result------
Miss_rate(tra)	:55
Miss_rate(tst)	:52.7273
ARL				:8.925

------Generation 70------
Rule  1: 0000000000000b64, Class:  6, CF:0.572732, Len:  3, Fitness_tra: 57
Rule  2: 0100010460110301, Class:  2, CF:0.890631, Len:  8, Fitness_tra: 37
Rule  3: 1171210001110321, Class:  1, CF:0.975902, Len: 12, Fitness_tra: 20
Rule  4: 1510020301040056, Class:  4, CF:0.495999, Len:  9, Fitness_tra: 13
Rule  5: 0e42209400c61301, Class:  7, CF:0.800288, Len: 11, Fitness_tra: 13
Rule  6: 1110010301040451, Class:  7, CF:0.274527, Len: 10, Fitness_tra: 9
Rule  7: 050006000000c000, Class:  0, CF:0.655093, Len:  3, Fitness_tra: 12
Rule  8: 21455d5414431f1a, Class:  3, CF:0.976356, Len: 16, Fitness_tra: 11
Rule  9: 0000000000050303, Class:  4, CF:0.144139, Len:  3, Fitness_tra: 10
Rule 10: 0e1252c402035a61, Class:  3, CF:0.863835, Len: 13, Fitness_tra: 10
Rule 11: 000005300e000040, Class:  9, CF:  1, Len:  4, Fitness_tra: 9
Rule 12: 18211313311d1122, Class:  5, CF:  1, Len: 16, Fitness_tra: 9
Rule 13: 0000069000001001, Class:  0, CF:0.963509, Len:  4, Fitness_tra: 8
Rule 14: 0000008000c0000d, Class:  8, CF:0.878558, Len:  3, Fitness_tra: 8
Rule 15: 311512c113038a6f, Class:  3, CF:0.977075, Len: 15, Fitness_tra: 5
Rule 16: 0010098044201082, Class:  7, CF:0.997206, Len:  9, Fitness_tra: 6
Rule 17: 000a000000000000, Class:  0, CF:0.807407, Len:  1, Fitness_tra: 5
Rule 18: 501101200a101800, Class:  8, CF:0.996458, Len:  9, Fitness_tra: 9
Rule 19: 000900000e00e000, Class:  9, CF:  1, Len:  3, Fitness_tra: 4
Rule 20: 00b0003e00005b00, Class:  9, CF:0.442718, Len:  5, Fitness_tra: 3
Rule 21: a000c00007000b00, Class:  2, CF:0.419845, Len:  4, Fitness_tra: 2
Rule 22: 2115122411135a1f, Class:  9, CF:0.370056, Len: 16, Fitness_tra: 2
Rule 23: 0600000000050303, Class:  1, CF:  1, Len:  4, Fitness_tra: 2
Rule 24: 110100241101631a, Class:  1, CF:0.492852, Len: 12, Fitness_tra: 2
Rule 25: 0000000e00a0d000, Class:  8, CF:  1, Len:  3, Fitness_tra: 2
Rule 26: 361d121e11011a6f, Class:  8, CF:  1, Len: 15, Fitness_tra: 2
Rule 27: 1110098341240481, Class:  7, CF:  1, Len: 13, Fitness_tra: 2
Rule 28: 30001030032ae00b, Class:  6, CF:0.647391, Len:  8, Fitness_tra: 2
Rule 29: 0500060000000000, Class:  0, CF:0.465989, Len:  2, Fitness_tra: 1
Rule 30: a090c00000e00b00, Class:  5, CF:  1, Len:  5, Fitness_tra: 1
Rule 31: 103011905102580a, Class:  4, CF:  1, Len: 11, Fitness_tra: 1
Rule 32: 15d0122100c06016, Class:  9, CF:0.912506, Len: 11, Fitness_tra: 1
Rule 33: 0e10545404065b1b, Class:  7, CF:  1, Len: 12, Fitness_tra: 1
Rule 34: 1611111515942144, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 35: 0500068000c00000, Class:  0, CF:0.815278, Len:  4, Fitness_tra: 1
Rule 36: 0e525454040600b1, Class:  1, CF:  1, Len: 11, Fitness_tra: 1
Rule 37: 2000002410a05a10, Class:  6, CF:  1, Len:  8, Fitness_tra: 0
Rule 38: 4111591244245ba1, Class:  9, CF:0.999789, Len: 16, Fitness_tra: 1
Rule 39: 411fff331595141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 131f198244221112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1116119935315777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1611112bb12111f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 16131f5613155174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 11131a1115321262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21b3351711115a63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 335111121262557c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d600a0e000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 211136f665153c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b11f139551321221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 13225462351f1fb5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 212639884471d7a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1115181121735a6f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3613731331111114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b0d0000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b311166512171111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bec31a531c2457a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a15a151363a21411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5111112118391621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13511a191c141767, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 13311a4931311144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b11e96a6315d1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1611111b12151316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: bd5313f331113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1a13751114f81811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1a1345183131383b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11ea31933812174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 31331321145b9125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b1166a1619121122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111a611918112421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0650005008000007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 111a613311b11411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 25411b68f1e11611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1313219f33115121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 005009000d000050, Class:  9, CF:0.539988, Len:  4, Fitness_tra: 0
Rule 75: b121936331115c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1111619911615174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 438a3a6911113227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113a615113721bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1611195122128532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 23913151356114b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 461f31955bc45135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 25115a15511114ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 13213a3115211234, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 84: 000a000000000000, Class:  0, CF:0.807407, Len:  0, Fitness_tra: 0
Rule 85: 00603e0028207000, Class:  7, CF:0.0287326, Len:  7, Fitness_tra: -4
Rule 86: 432f3a3e15129744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3311211f31611212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 191d112115131a13, Class:  9, CF:  1, Len: 16, Fitness_tra: 2
Rule 89: 4511133691d51117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 6113113365311241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 100030703802074b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 050596c10303006f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 13181a353861381b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000f16905034c221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2171611911115754, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0102300ee5103011, Class:  9, CF:0.328065, Len: 10, Fitness_tra: 2
Rule 97: 2115098411245a11, Class:  3, CF:0.153107, Len: 15, Fitness_tra: -3
Rule 98: a01fc31907021b02, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2540525404cd1016, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b11e591344541b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:46.9318
------Result------
Miss_rate(tra)	:46.9318
Miss_rate(tst)	:43.1818
ARL				:9

------Generation 80------
Rule  1: 0000000000000b64, Class:  6, CF:0.572732, Len:  3, Fitness_tra: 57
Rule  2: 0100010460110301, Class:  2, CF:0.890631, Len:  8, Fitness_tra: 22
Rule  3: 1171210001110321, Class:  1, CF:0.975902, Len: 12, Fitness_tra: 19
Rule  4: 0e42209400c61301, Class:  7, CF:0.800288, Len: 11, Fitness_tra: 17
Rule  5: 1510020301040056, Class:  4, CF:0.495999, Len:  9, Fitness_tra: 16
Rule  6: 050006000000c000, Class:  0, CF:0.655093, Len:  3, Fitness_tra: 12
Rule  7: 0000000000050303, Class:  4, CF:0.144139, Len:  3, Fitness_tra: 10
Rule  8: 0e1252c402035a61, Class:  3, CF:0.863835, Len: 13, Fitness_tra: -5
Rule  9: 501101200a101800, Class:  8, CF:0.996458, Len:  9, Fitness_tra: 9
Rule 10: 1110010301040451, Class:  7, CF:0.274527, Len: 10, Fitness_tra: 13
Rule 11: 000005300e000040, Class:  9, CF:  1, Len:  4, Fitness_tra: 9
Rule 12: 18211313311d1122, Class:  5, CF:  1, Len: 16, Fitness_tra: 9
Rule 13: 0000008000c0000d, Class:  8, CF:0.878558, Len:  3, Fitness_tra: 8
Rule 14: 0000069000001001, Class:  0, CF:0.963509, Len:  4, Fitness_tra: 8
Rule 15: 311512c113038a6f, Class:  3, CF:0.977075, Len: 15, Fitness_tra: 0
Rule 16: 0010098044201082, Class:  7, CF:0.997206, Len:  9, Fitness_tra: 7
Rule 17: 000a000000000000, Class:  0, CF:0.807407, Len:  1, Fitness_tra: 5
Rule 18: 05455d841040100a, Class:  3, CF:0.118266, Len: 11, Fitness_tra: 1
Rule 19: 000900000e00e000, Class:  9, CF:  1, Len:  3, Fitness_tra: 4
Rule 20: 00b0003e00005b00, Class:  9, CF:0.442718, Len:  5, Fitness_tra: 3
Rule 21: 0102300ee5103011, Class:  9, CF:0.328065, Len: 10, Fitness_tra: 3
Rule 22: a000c00007000b00, Class:  2, CF:0.419845, Len:  4, Fitness_tra: 1
Rule 23: 0600000000050303, Class:  1, CF:  1, Len:  4, Fitness_tra: 2
Rule 24: 0000000e00a0d000, Class:  8, CF:  1, Len:  3, Fitness_tra: 2
Rule 25: 361d121e11011a6f, Class:  8, CF:  1, Len: 15, Fitness_tra: 0
Rule 26: 1110098341240481, Class:  7, CF:  1, Len: 13, Fitness_tra: 2
Rule 27: 30001030032ae00b, Class:  6, CF:0.647391, Len:  8, Fitness_tra: 2
Rule 28: 2115122411135a1f, Class:  9, CF:0.370056, Len: 16, Fitness_tra: 2
Rule 29: 191d112115131a13, Class:  9, CF:  1, Len: 16, Fitness_tra: 2
Rule 30: 21455d5414431f1a, Class:  3, CF:0.976356, Len: 16, Fitness_tra: 0
Rule 31: 0500060000000000, Class:  0, CF:0.465989, Len:  2, Fitness_tra: 1
Rule 32: 15d0122100c06016, Class:  9, CF:0.912506, Len: 11, Fitness_tra: 1
Rule 33: 0e10545404065b1b, Class:  7, CF:  1, Len: 12, Fitness_tra: 0
Rule 34: 1611111515942144, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 35: 0500068000c00000, Class:  0, CF:0.815278, Len:  4, Fitness_tra: 1
Rule 36: 0e525454040600b1, Class:  1, CF:  1, Len: 11, Fitness_tra: 1
Rule 37: 103011905102580a, Class:  4, CF:  1, Len: 11, Fitness_tra: 1
Rule 38: a090c00000e00b00, Class:  5, CF:  1, Len:  5, Fitness_tra: 0
Rule 39: 4111591244245ba1, Class:  9, CF:0.999789, Len: 16, Fitness_tra: 1
Rule 40: 2000002410a05a10, Class:  6, CF:  1, Len:  8, Fitness_tra: 0
Rule 41: 1116119935315777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1611112bb12111f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 16131f5613155174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 11131a1115321262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21b3351711115a63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 335111121262557c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d600a0e000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 211136f665153c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b11f139551321221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 13225462351f1fb5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 212639884471d7a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1115181121735a6f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3613731331111114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b0d0000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b311166512171111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bec31a531c2457a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a15a151363a21411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5111112118391621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13511a191c141767, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 13311a4931311144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b11e96a6315d1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1611111b12151316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: bd5313f331113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1a13751114f81811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1a1345183131383b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11ea31933812174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 31331321145b9125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b1166a1619121122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111a611918112421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0650005008000007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 111a613311b11411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 25411b68f1e11611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1313219f33115121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 005009000d000050, Class:  9, CF:0.539988, Len:  4, Fitness_tra: 0
Rule 75: b121936331115c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1111619911615174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 438a3a6911113227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113a615113721bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1611195122128532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 23913151356114b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1a1325111265368f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: fa53111311111412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 561a119115111721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1321111425116a13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: ba000e0000000802, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0500d00c07004000, Class:  3, CF:0.0796393, Len:  5, Fitness_tra: 19
Rule 88: 2119933a11552121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2689d81722711166, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 111121243111e313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0600000000050303, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 92: 3110000010030a00, Class:  2, CF:0.333701, Len:  6, Fitness_tra: -38
Rule 93: 0750a015110001b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b3010060121a2010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: d110a00001040201, Class:  9, CF:0.0829347, Len:  8, Fitness_tra: -4
Rule 96: 10d000034120340a, Class:  1, CF:0.827282, Len:  9, Fitness_tra: 0
Rule 97: 0500568002005a01, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: d10021030c110321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1322516b352f1ff6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2100002410a05a00, Class:  2, CF:0.884193, Len:  8, Fitness_tra: 0
------Current------
Miss_rate(tra)	:45.5682
------Result------
Miss_rate(tra)	:45.5682
Miss_rate(tst)	:42.7273
ARL				:8.54348

------Generation 90------
Rule  1: 0000000000000b64, Class:  6, CF:0.572732, Len:  3, Fitness_tra: 57
Rule  2: 0100010460110301, Class:  2, CF:0.890631, Len:  8, Fitness_tra: 22
Rule  3: 1171210001110321, Class:  1, CF:0.975902, Len: 12, Fitness_tra: 19
Rule  4: 0e42209400c61301, Class:  7, CF:0.800288, Len: 11, Fitness_tra: 17
Rule  5: 1510020301040056, Class:  4, CF:0.495999, Len:  9, Fitness_tra: 16
Rule  6: 050006000000c000, Class:  0, CF:0.655093, Len:  3, Fitness_tra: 12
Rule  7: 0000000000050303, Class:  4, CF:0.144139, Len:  3, Fitness_tra: 10
Rule  8: 0e1252c402035a61, Class:  3, CF:0.863835, Len: 13, Fitness_tra: -5
Rule  9: 501101200a101800, Class:  8, CF:0.996458, Len:  9, Fitness_tra: 9
Rule 10: 1110010301040451, Class:  7, CF:0.274527, Len: 10, Fitness_tra: 13
Rule 11: 000005300e000040, Class:  9, CF:  1, Len:  4, Fitness_tra: 9
Rule 12: 18211313311d1122, Class:  5, CF:  1, Len: 16, Fitness_tra: 9
Rule 13: 0000008000c0000d, Class:  8, CF:0.878558, Len:  3, Fitness_tra: 8
Rule 14: 0000069000001001, Class:  0, CF:0.963509, Len:  4, Fitness_tra: 8
Rule 15: 311512c113038a6f, Class:  3, CF:0.977075, Len: 15, Fitness_tra: 0
Rule 16: 0010098044201082, Class:  7, CF:0.997206, Len:  9, Fitness_tra: 7
Rule 17: 000a000000000000, Class:  0, CF:0.807407, Len:  1, Fitness_tra: 5
Rule 18: 05455d841040100a, Class:  3, CF:0.118266, Len: 11, Fitness_tra: 1
Rule 19: 000900000e00e000, Class:  9, CF:  1, Len:  3, Fitness_tra: 4
Rule 20: 00b0003e00005b00, Class:  9, CF:0.442718, Len:  5, Fitness_tra: 3
Rule 21: 0102300ee5103011, Class:  9, CF:0.328065, Len: 10, Fitness_tra: 3
Rule 22: a000c00007000b00, Class:  2, CF:0.419845, Len:  4, Fitness_tra: 1
Rule 23: 0600000000050303, Class:  1, CF:  1, Len:  4, Fitness_tra: 2
Rule 24: 0000000e00a0d000, Class:  8, CF:  1, Len:  3, Fitness_tra: 2
Rule 25: 361d121e11011a6f, Class:  8, CF:  1, Len: 15, Fitness_tra: 0
Rule 26: 1110098341240481, Class:  7, CF:  1, Len: 13, Fitness_tra: 2
Rule 27: 30001030032ae00b, Class:  6, CF:0.647391, Len:  8, Fitness_tra: 2
Rule 28: 2115122411135a1f, Class:  9, CF:0.370056, Len: 16, Fitness_tra: 2
Rule 29: 191d112115131a13, Class:  9, CF:  1, Len: 16, Fitness_tra: 2
