------Generation 0------
Rule  1: b7748a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 152bc14411, Class:  1, CF:0.734321, Len: 10, Fitness_tra: -11
Rule 92: b74c01b442, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 93: 17228e2111, Class:  1, CF:0.262501, Len: 10, Fitness_tra: 0
Rule 94: 22b4293452, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 17b75e777b, Class:  1, CF:0.847486, Len: 10, Fitness_tra: 0
Rule 96: 7cb4c5727b, Class:  1, CF:0.963986, Len: 10, Fitness_tra: 0
Rule 97: 237481b4b2, Class:  1, CF:0.998495, Len: 10, Fitness_tra: 0
Rule 98: 114d11b441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 4222254452, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 1244102e3b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.1929
------Result------
Miss_rate(tra)	:10.1929
Miss_rate(tst)	:8.59232
ARL				:9.85

------Generation 80------
Rule  1: 42114e1bb7, Class:  0, CF:0.999985, Len: 10, Fitness_tra: 2441
Rule  2: 12b4111b24, Class:  0, CF:0.324477, Len: 10, Fitness_tra: 1382
Rule  3: 17222e4111, Class:  0, CF:0.536195, Len: 10, Fitness_tra: 337
Rule  4: 714163b1b4, Class:  0, CF:0.964269, Len: 10, Fitness_tra: 102
Rule  5: 1c71231121, Class:  0, CF:0.312384, Len: 10, Fitness_tra: 90
Rule  6: 1574d11411, Class:  0, CF:  1, Len: 10, Fitness_tra: 21
Rule  7: 22b11344b1, Class:  0, CF:0.425379, Len: 10, Fitness_tra: 6
Rule  8: b241261721, Class:  0, CF:0.977558, Len: 10, Fitness_tra: 5
Rule  9: 1574d91411, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 10: 17771a4bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 11: 7721297274, Class:  1, CF:0.999934, Len: 10, Fitness_tra: 0
Rule 12: b44401b242, Class:  1, CF:0.995252, Len:  9, Fitness_tra: 3
Rule 13: 412b634121, Class:  0, CF:0.268468, Len: 10, Fitness_tra: 2
Rule 14: 7174c51b22, Class:  1, CF:0.996327, Len: 10, Fitness_tra: 1
Rule 15: be718e1bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: 6e748112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 17: b422134722, Class:  0, CF:0.895915, Len: 10, Fitness_tra: 1
Rule 18: 27b21a1414, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 19: b2721a1b21, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 20: 47222e2111, Class:  1, CF:0.924989, Len: 10, Fitness_tra: 0
Rule 21: 14241e2bb1, Class:  0, CF:0.999998, Len: 10, Fitness_tra: 0
Rule 22: b122d91b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: b44211b242, Class:  1, CF:0.994264, Len: 10, Fitness_tra: 0
Rule 24: 764b5f7212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 27bb514744, Class:  1, CF:0.998645, Len: 10, Fitness_tra: 0
Rule 26: 217416b222, Class:  0, CF:0.991063, Len: 10, Fitness_tra: 0
Rule 27: 17b75a1214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 21b4564bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 48b81f2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 4d771a7b24, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 2174c51b22, Class:  1, CF:0.996327, Len: 10, Fitness_tra: 0
Rule 32: 241216b471, Class:  0, CF:0.674691, Len: 10, Fitness_tra: 1
Rule 33: 11bd5144b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 48b81e717b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 18b82fbbb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1b11d67744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 41bb59bb4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: b771da24b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 214b314442, Class:  1, CF:0.975487, Len: 10, Fitness_tra: 0
Rule 40: 11c2c94288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 771133447b, Class:  0, CF:0.0830027, Len: 10, Fitness_tra: 0
Rule 42: 22278a14bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 47b2562474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2474184412, Class:  1, CF:0.982388, Len: 10, Fitness_tra: 0
Rule 45: b427567127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 242bc6442b, Class:  1, CF:0.782219, Len: 10, Fitness_tra: 0
Rule 47: 4472c94b42, Class:  1, CF:0.989527, Len: 10, Fitness_tra: 0
Rule 48: 1c71234122, Class:  0, CF:0.499323, Len: 10, Fitness_tra: 0
Rule 49: b4bb13471b, Class:  0, CF:0.280547, Len: 10, Fitness_tra: 0
Rule 50: 2224892442, Class:  1, CF:0.992446, Len: 10, Fitness_tra: 0
Rule 51: 12b111d404, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 222783870b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b7748a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 2524c3b142, Class:  1, CF:0.999976, Len: 10, Fitness_tra: 0
Rule 55: 1b4b834b72, Class:  1, CF:0.898725, Len: 10, Fitness_tra: 0
Rule 56: 24b4427777, Class:  1, CF:0.96174, Len: 10, Fitness_tra: 0
Rule 57: 221b13b2b4, Class:  0, CF:0.395147, Len: 10, Fitness_tra: 0
Rule 58: b2b2114242, Class:  1, CF:0.986741, Len: 10, Fitness_tra: 0
Rule 59: 11b4561212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4141267144, Class:  0, CF:0.839558, Len: 10, Fitness_tra: 0
Rule 61: 7427157224, Class:  1, CF:0.996633, Len: 10, Fitness_tra: 0
Rule 62: 77b15f7222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: bb422e7474, Class:  1, CF:0.999697, Len: 10, Fitness_tra: 0
Rule 64: b4b2ce2772, Class:  1, CF:0.987026, Len: 10, Fitness_tra: 0
Rule 65: 224285b427, Class:  1, CF:0.99005, Len: 10, Fitness_tra: 0
Rule 66: 41741a2b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 244226712b, Class:  0, CF:0.972044, Len: 10, Fitness_tra: 0
Rule 68: 777b5f2272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 74b219242b, Class:  1, CF:0.990235, Len: 10, Fitness_tra: 0
Rule 70: 7bb445227b, Class:  1, CF:0.999631, Len: 10, Fitness_tra: 0
Rule 71: 72228e2477, Class:  1, CF:0.967565, Len: 10, Fitness_tra: 0
Rule 72: 224219212b, Class:  1, CF:0.806193, Len: 10, Fitness_tra: 0
Rule 73: 42b7262b12, Class:  0, CF:0.957707, Len: 10, Fitness_tra: 0
Rule 74: 117226b217, Class:  0, CF:0.637855, Len: 10, Fitness_tra: 0
Rule 75: 4227f1424b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: b1b45e777b, Class:  1, CF:0.965444, Len: 10, Fitness_tra: 0
Rule 77: 7c22c57144, Class:  1, CF:0.978304, Len: 10, Fitness_tra: 0
Rule 78: 44718a1442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7844232b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 71b4412222, Class:  1, CF:0.99442, Len: 10, Fitness_tra: 0
Rule 81: 22441dbbb4, Class:  1, CF:0.506371, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2b215e22b4, Class:  1, CF:0.999684, Len: 10, Fitness_tra: 0
Rule 84: 4474152224, Class:  1, CF:0.995545, Len: 10, Fitness_tra: 0
Rule 85: 417185b241, Class:  1, CF:0.999813, Len: 10, Fitness_tra: -40
Rule 86: 42b72322b1, Class:  0, CF:0.0748805, Len: 10, Fitness_tra: 0
Rule 87: 2114f64241, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 222b19b741, Class:  1, CF:0.905529, Len: 10, Fitness_tra: 0
Rule 89: 7b2b811142, Class:  1, CF:0.999317, Len: 10, Fitness_tra: -75
Rule 90: b247d87171, Class:  1, CF:0.955877, Len: 10, Fitness_tra: -7
Rule 91: 152bc14411, Class:  1, CF:0.734321, Len: 10, Fitness_tra: -11
Rule 92: b74c01b442, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 93: 17228e2111, Class:  1, CF:0.262501, Len: 10, Fitness_tra: 0
Rule 94: 22b4293452, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 17b75e777b, Class:  1, CF:0.847486, Len: 10, Fitness_tra: 0
Rule 96: 7cb4c5727b, Class:  1, CF:0.963986, Len: 10, Fitness_tra: 0
Rule 97: 237481b4b2, Class:  1, CF:0.998495, Len: 10, Fitness_tra: 0
Rule 98: 114d11b441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 4222254452, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 1244102e3b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.1929
------Result------
Miss_rate(tra)	:10.1929
Miss_rate(tst)	:8.59232
ARL				:9.85

------Generation 90------
Rule  1: 42114e1bb7, Class:  0, CF:0.999985, Len: 10, Fitness_tra: 2441
Rule  2: 12b4111b24, Class:  0, CF:0.324477, Len: 10, Fitness_tra: 1400
Rule  3: 17222e4111, Class:  0, CF:0.536195, Len: 10, Fitness_tra: 338
Rule  4: 714163b1b4, Class:  0, CF:0.964269, Len: 10, Fitness_tra: 42
Rule  5: 1c71231121, Class:  0, CF:0.312384, Len: 10, Fitness_tra: 89
Rule  6: 1574d11411, Class:  0, CF:  1, Len: 10, Fitness_tra: 21
Rule  7: 22b11344b1, Class:  0, CF:0.425379, Len: 10, Fitness_tra: 2
Rule  8: b241261721, Class:  0, CF:0.977558, Len: 10, Fitness_tra: 4
Rule  9: 1574d91411, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 10: 17771a4bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 11: b44401b242, Class:  1, CF:0.995252, Len:  9, Fitness_tra: 3
Rule 12: 412b634121, Class:  0, CF:0.268468, Len: 10, Fitness_tra: 0
Rule 13: 241216b471, Class:  0, CF:0.674691, Len: 10, Fitness_tra: 0
Rule 14: 7174c51b22, Class:  1, CF:0.996327, Len: 10, Fitness_tra: 1
Rule 15: be718e1bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: 6e748112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 17: b422134722, Class:  0, CF:0.895915, Len: 10, Fitness_tra: 0
Rule 18: 27b21a1414, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: b2721a1b21, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 20: 7721297274, Class:  1, CF:0.999934, Len: 10, Fitness_tra: 3
Rule 21: 14241e2bb1, Class:  0, CF:0.999998, Len: 10, Fitness_tra: 0
Rule 22: b122d91b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: b44211b242, Class:  1, CF:0.994264, Len: 10, Fitness_tra: 0
Rule 24: 764b5f7212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 27bb514744, Class:  1, CF:0.998645, Len: 10, Fitness_tra: 0
Rule 26: 217416b222, Class:  0, CF:0.991063, Len: 10, Fitness_tra: 0
Rule 27: 17b75a1214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 21b4564bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 48b81f2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 4d771a7b24, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 2174c51b22, Class:  1, CF:0.996327, Len: 10, Fitness_tra: 0
Rule 32: 47222e2111, Class:  1, CF:0.924989, Len: 10, Fitness_tra: 0
Rule 33: 11bd5144b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 48b81e717b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 18b82fbbb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1b11d67744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 41bb59bb4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: b771da24b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 214b314442, Class:  1, CF:0.975487, Len: 10, Fitness_tra: 0
Rule 40: 11c2c94288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 771133447b, Class:  0, CF:0.0830027, Len: 10, Fitness_tra: 0
Rule 42: 22278a14bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 47b2562474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2474184412, Class:  1, CF:0.982388, Len: 10, Fitness_tra: 0
Rule 45: b427567127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 242bc6442b, Class:  1, CF:0.782219, Len: 10, Fitness_tra: 0
Rule 47: 4472c94b42, Class:  1, CF:0.989527, Len: 10, Fitness_tra: 0
Rule 48: 1c71234122, Class:  0, CF:0.499323, Len: 10, Fitness_tra: 0
Rule 49: b4bb13471b, Class:  0, CF:0.280547, Len: 10, Fitness_tra: 0
Rule 50: 2224892442, Class:  1, CF:0.992446, Len: 10, Fitness_tra: 0
Rule 51: 12b111d404, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 222783870b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b7748a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 2524c3b142, Class:  1, CF:0.999976, Len: 10, Fitness_tra: 0
Rule 55: 1b4b834b72, Class:  1, CF:0.898725, Len: 10, Fitness_tra: 0
Rule 56: 24b4427777, Class:  1, CF:0.96174, Len: 10, Fitness_tra: 0
Rule 57: 221b13b2b4, Class:  0, CF:0.395147, Len: 10, Fitness_tra: 0
Rule 58: b2b2114242, Class:  1, CF:0.986741, Len: 10, Fitness_tra: 0
Rule 59: 11b4561212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4141267144, Class:  0, CF:0.839558, Len: 10, Fitness_tra: 0
Rule 61: 7427157224, Class:  1, CF:0.996633, Len: 10, Fitness_tra: 0
Rule 62: 77b15f7222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: bb422e7474, Class:  1, CF:0.999697, Len: 10, Fitness_tra: 0
Rule 64: b4b2ce2772, Class:  1, CF:0.987026, Len: 10, Fitness_tra: 0
Rule 65: 224285b427, Class:  1, CF:0.99005, Len: 10, Fitness_tra: 0
Rule 66: 41741a2b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 244226712b, Class:  0, CF:0.972044, Len: 10, Fitness_tra: 0
Rule 68: 777b5f2272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 74b219242b, Class:  1, CF:0.990235, Len: 10, Fitness_tra: 0
Rule 70: 7bb445227b, Class:  1, CF:0.999631, Len: 10, Fitness_tra: 0
Rule 71: 72228e2477, Class:  1, CF:0.967565, Len: 10, Fitness_tra: 0
Rule 72: 224219212b, Class:  1, CF:0.806193, Len: 10, Fitness_tra: 0
Rule 73: 42b7262b12, Class:  0, CF:0.957707, Len: 10, Fitness_tra: 0
Rule 74: 117226b217, Class:  0, CF:0.637855, Len: 10, Fitness_tra: 0
Rule 75: 4227f1424b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: b1b45e777b, Class:  1, CF:0.965444, Len: 10, Fitness_tra: 0
Rule 77: 7c22c57144, Class:  1, CF:0.978304, Len: 10, Fitness_tra: 0
Rule 78: 44718a1442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7844232b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 71b4412222, Class:  1, CF:0.99442, Len: 10, Fitness_tra: 0
Rule 81: 242b537b47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 7742c174b1, Class:  1, CF:0.968141, Len: 10, Fitness_tra: 0
Rule 84: b121152477, Class:  1, CF:0.998569, Len: 10, Fitness_tra: 0
Rule 85: 221b197b7b, Class:  0, CF:0.99991, Len: 10, Fitness_tra: 0
Rule 86: b117812221, Class:  1, CF:0.988482, Len: 10, Fitness_tra: -88
Rule 87: 4b1bd9b4b7, Class:  1, CF:0.990494, Len: 10, Fitness_tra: 0
Rule 88: 47b7231421, Class:  1, CF:0.427266, Len: 10, Fitness_tra: 0
Rule 89: 717181b722, Class:  1, CF:0.999176, Len: 10, Fitness_tra: 3
Rule 90: 424753721b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: bc472a1294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 57b75e775b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: be771e2b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 17771341b1, Class:  1, CF:0.519691, Len: 10, Fitness_tra: -135
Rule 95: 2224d91431, Class:  1, CF:0.472698, Len: 10, Fitness_tra: -1
Rule 96: 222213b722, Class:  0, CF:0.989208, Len: 10, Fitness_tra: 1
Rule 97: 4477c94b4b, Class:  0, CF:0.999952, Len: 10, Fitness_tra: 0
Rule 98: c41816747b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1d278e2114, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 74b2112bbb, Class:  1, CF:0.483265, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.269
------Result------
Miss_rate(tra)	:11.269
Miss_rate(tst)	:10.7861
ARL				:9.85526

------Generation 100------
Rule  1: 42114e1bb7, Class:  0, CF:0.999985, Len: 10, Fitness_tra: 2440
Rule  2: 12b4111b24, Class:  0, CF:0.324477, Len: 10, Fitness_tra: 1292
Rule  3: 17222e4111, Class:  0, CF:0.536195, Len: 10, Fitness_tra: 337
Rule  4: 1c71231121, Class:  0, CF:0.312384, Len: 10, Fitness_tra: 89
Rule  5: 714163b1b4, Class:  0, CF:0.964269, Len: 10, Fitness_tra: 99
Rule  6: 1574d11411, Class:  0, CF:  1, Len: 10, Fitness_tra: 21
Rule  7: 1574d91411, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule  8: b241261721, Class:  0, CF:0.977558, Len: 10, Fitness_tra: 5
Rule  9: 717181b722, Class:  1, CF:0.999176, Len: 10, Fitness_tra: 0
Rule 10: b44401b242, Class:  1, CF:0.995252, Len:  9, Fitness_tra: 0
Rule 11: 7721297274, Class:  1, CF:0.999934, Len: 10, Fitness_tra: 1
Rule 12: 22b11344b1, Class:  0, CF:0.425379, Len: 10, Fitness_tra: 1
Rule 13: 222213b722, Class:  0, CF:0.989208, Len: 10, Fitness_tra: 1
Rule 14: 7174c51b22, Class:  1, CF:0.996327, Len: 10, Fitness_tra: 1
Rule 15: be718e1bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: 6e748112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 17: b2721a1b21, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 18: 241216b471, Class:  0, CF:0.674691, Len: 10, Fitness_tra: 0
Rule 19: b422134722, Class:  0, CF:0.895915, Len: 10, Fitness_tra: 0
Rule 20: 17771a4bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 21: 14241e2bb1, Class:  0, CF:0.999998, Len: 10, Fitness_tra: 0
Rule 22: b122d91b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: b44211b242, Class:  1, CF:0.994264, Len: 10, Fitness_tra: 0
Rule 24: 764b5f7212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 27bb514744, Class:  1, CF:0.998645, Len: 10, Fitness_tra: 0
Rule 26: 217416b222, Class:  0, CF:0.991063, Len: 10, Fitness_tra: 0
Rule 27: 17b75a1214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 21b4564bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 48b81f2122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 4d771a7b24, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 2174c51b22, Class:  1, CF:0.996327, Len: 10, Fitness_tra: 0
Rule 32: 47222e2111, Class:  1, CF:0.924989, Len: 10, Fitness_tra: 0
Rule 33: 11bd5144b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 48b81e717b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 18b82fbbb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1b11d67744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 41bb59bb4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: b771da24b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 214b314442, Class:  1, CF:0.975487, Len: 10, Fitness_tra: 0
Rule 40: 11c2c94288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 771133447b, Class:  0, CF:0.0830027, Len: 10, Fitness_tra: 0
Rule 42: 22278a14bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 47b2562474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2474184412, Class:  1, CF:0.982388, Len: 10, Fitness_tra: 0
Rule 45: b427567127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 242bc6442b, Class:  1, CF:0.782219, Len: 10, Fitness_tra: 0
Rule 47: 4472c94b42, Class:  1, CF:0.989527, Len: 10, Fitness_tra: 0
Rule 48: 1c71234122, Class:  0, CF:0.499323, Len: 10, Fitness_tra: 0
Rule 49: b4bb13471b, Class:  0, CF:0.280547, Len: 10, Fitness_tra: 0
Rule 50: 2224892442, Class:  1, CF:0.992446, Len: 10, Fitness_tra: 0
Rule 51: 12b111d404, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 222783870b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b7748a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 2524c3b142, Class:  1, CF:0.999976, Len: 10, Fitness_tra: 0
Rule 55: 1b4b834b72, Class:  1, CF:0.898725, Len: 10, Fitness_tra: 0
Rule 56: 24b4427777, Class:  1, CF:0.96174, Len: 10, Fitness_tra: 0
Rule 57: 221b13b2b4, Class:  0, CF:0.395147, Len: 10, Fitness_tra: 0
Rule 58: b2b2114242, Class:  1, CF:0.986741, Len: 10, Fitness_tra: 0
Rule 59: 11b4561212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4141267144, Class:  0, CF:0.839558, Len: 10, Fitness_tra: 0
Rule 61: 7427157224, Class:  1, CF:0.996633, Len: 10, Fitness_tra: 0
Rule 62: 77b15f7222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: bb422e7474, Class:  1, CF:0.999697, Len: 10, Fitness_tra: 0
Rule 64: b4b2ce2772, Class:  1, CF:0.987026, Len: 10, Fitness_tra: 0
Rule 65: 224285b427, Class:  1, CF:0.99005, Len: 10, Fitness_tra: 0
Rule 66: 41741a2b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 244226712b, Class:  0, CF:0.972044, Len: 10, Fitness_tra: 0
Rule 68: 777b5f2272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 74b219242b, Class:  1, CF:0.990235, Len: 10, Fitness_tra: 0
Rule 70: 7bb445227b, Class:  1, CF:0.999631, Len: 10, Fitness_tra: 0
Rule 71: 72228e2477, Class:  1, CF:0.967565, Len: 10, Fitness_tra: 0
Rule 72: 224219212b, Class:  1, CF:0.806193, Len: 10, Fitness_tra: 0
Rule 73: 42b7262b12, Class:  0, CF:0.957707, Len: 10, Fitness_tra: 0
Rule 74: 117226b217, Class:  0, CF:0.637855, Len: 10, Fitness_tra: 0
Rule 75: 4227f1424b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: b1b45e777b, Class:  1, CF:0.965444, Len: 10, Fitness_tra: 0
Rule 77: 7c22c57144, Class:  1, CF:0.978304, Len: 10, Fitness_tra: 0
Rule 78: 44718a1442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7844232b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 71b4412222, Class:  1, CF:0.99442, Len: 10, Fitness_tra: 0
Rule 81: 14776a4bbb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: b471b8b4b7, Class:  1, CF:0.146086, Len: 10, Fitness_tra: 0
Rule 83: 1241114724, Class:  1, CF:0.951299, Len: 10, Fitness_tra: 0
Rule 84: b424c11224, Class:  1, CF:0.999807, Len: 10, Fitness_tra: 0
Rule 85: 1244421224, Class:  1, CF:0.997036, Len: 10, Fitness_tra: -70
Rule 86: 772ba6b42b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: b174894777, Class:  1, CF:0.986019, Len: 10, Fitness_tra: 0
Rule 88: 44bb78b414, Class:  1, CF:0.976892, Len: 10, Fitness_tra: 0
Rule 89: 4b2b28444b, Class:  1, CF:0.999579, Len: 10, Fitness_tra: 0
Rule 90: b47b891271, Class:  1, CF:0.983753, Len: 10, Fitness_tra: -23
Rule 91: 11c2c94288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2742c974bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b2b11144b1, Class:  1, CF:0.852101, Len: 10, Fitness_tra: -88
Rule 94: 417b634121, Class:  0, CF:0.412052, Len: 10, Fitness_tra: 6
Rule 95: 42785a7b2e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: e171d91b82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: d434428777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: bb472a7474, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 214b214442, Class:  1, CF:0.995488, Len: 10, Fitness_tra: 0
Rule100: 22b1134bb9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.203
------Result------
Miss_rate(tra)	:12.203
Miss_rate(tst)	:10.7861
ARL				:9.98667

------Generation 200------
Rule  1: 42114e1bb7, Class:  0, CF:0.999985, Len: 10, Fitness_tra: 2196
Rule  2: 142b4111b7, Class:  0, CF:0.246956, Len: 10, Fitness_tra: 1766
