------Generation 0------
Rule  1: 12b12f7141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 2db419b412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 71b78e2b27, Class:  1, CF:0.566591, Len: 10, Fitness_tra: 0
Rule 75: b71493bb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b172ceb222, Class:  1, CF:0.993815, Len: 10, Fitness_tra: 0
Rule 77: 1274c67221, Class:  1, CF:0.831499, Len: 10, Fitness_tra: 0
Rule 78: 74778e72b2, Class:  1, CF:0.944753, Len: 10, Fitness_tra: 0
Rule 79: 2771912bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 41b153474b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1111112b17, Class:  1, CF:0.909594, Len: 10, Fitness_tra: -50
Rule 82: 2c2713b772, Class:  0, CF:0.934954, Len: 10, Fitness_tra: 0
Rule 83: 4242af422b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 2b11132427, Class:  1, CF:0.5441, Len: 10, Fitness_tra: 0
Rule 85: 4b27512714, Class:  1, CF:0.998802, Len: 10, Fitness_tra: 0
Rule 86: 272b167b2b, Class:  0, CF:0.992665, Len: 10, Fitness_tra: 0
Rule 87: 24b7867477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4b7b8fb42b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 744411bb2b, Class:  1, CF:0.556612, Len: 10, Fitness_tra: 0
Rule 90: b7221f1b2b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: b1211612bb, Class:  0, CF:0.997959, Len: 10, Fitness_tra: 0
Rule 92: b413d34745, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 79b2c5211b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 4c4bc31a1b, Class:  1, CF:0.915387, Len: 10, Fitness_tra: 0
Rule 95: 7429ca02bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2427132772, Class:  0, CF:0.921967, Len:  0, Fitness_tra: 0
Rule 97: 4cb2c6b128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1664132272, Class:  1, CF:0.970402, Len: 10, Fitness_tra: 0
Rule 99: be272ab7b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 224b1312b1, Class:  0, CF:0.712861, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.61421
------Result------
Miss_rate(tra)	:7.61421
Miss_rate(tst)	:7.86106
ARL				:10

------Generation 80------
Rule  1: 121b117111, Class:  0, CF:0.666916, Len: 10, Fitness_tra: 4041
Rule  2: 41b27e112b, Class:  0, CF:0.999964, Len: 10, Fitness_tra: 253
Rule  3: 7414161111, Class:  0, CF:0.781494, Len: 10, Fitness_tra: 80
Rule  4: 1c41ce1b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 79
Rule  5: 7db11112b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 25
Rule  6: b441ceab7b, Class:  0, CF:0.999995, Len: 10, Fitness_tra: 22
Rule  7: b412197bbb, Class:  0, CF:0.99968, Len: 10, Fitness_tra: 13
Rule  8: 1441314222, Class:  1, CF:0.996842, Len: 10, Fitness_tra: 5
Rule  9: 11211314bb, Class:  0, CF:0.0885959, Len: 10, Fitness_tra: 2
Rule 10: 77b11312bb, Class:  0, CF:0.250354, Len: 10, Fitness_tra: 3
Rule 11: 4d271112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 12: 7db11112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 13: 7bb78e4421, Class:  1, CF:0.999773, Len: 10, Fitness_tra: 3
Rule 14: 2721331717, Class:  0, CF:0.350889, Len: 10, Fitness_tra: 1
Rule 15: 2427132772, Class:  0, CF:0.921967, Len: 10, Fitness_tra: 1
Rule 16: 74b13a14b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 17: 21b1f17444, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 414471b442, Class:  1, CF:0.993284, Len: 10, Fitness_tra: 0
Rule 19: bc4b837722, Class:  0, CF:0.554095, Len: 10, Fitness_tra: 0
Rule 20: 12b12f7141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: 721156b21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b517da4747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b41283b152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 7bbb862441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 24b7132214, Class:  0, CF:0.277898, Len: 10, Fitness_tra: 0
Rule 26: 72241f77b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: b1b453b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 41bbd34417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 744b167222, Class:  0, CF:0.998817, Len: 10, Fitness_tra: 0
Rule 30: b1772612b2, Class:  0, CF:0.996222, Len: 10, Fitness_tra: 0
Rule 31: 441b866111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 27b756b74b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b222297447, Class:  1, CF:0.983889, Len: 10, Fitness_tra: 0
Rule 34: b11416b274, Class:  0, CF:0.90756, Len: 10, Fitness_tra: 0
Rule 35: 412789212b, Class:  1, CF:0.99187, Len: 10, Fitness_tra: 0
Rule 36: 2d14ce2271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: b74b83b71b, Class:  1, CF:0.780692, Len: 10, Fitness_tra: 0
Rule 38: 417b8a11b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 172b1a24b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 41741f1217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 7b7253b472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: b42719bb47, Class:  0, CF:0.568702, Len: 10, Fitness_tra: 0
Rule 43: 79b2ce71bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b7b2164177, Class:  0, CF:0.952472, Len: 10, Fitness_tra: 0
Rule 45: b4271ebb47, Class:  0, CF:0.509078, Len: 10, Fitness_tra: 0
Rule 46: bc7b1ab217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 2dbc11421b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: bb72267b14, Class:  0, CF:0.456567, Len: 10, Fitness_tra: 0
Rule 49: 412b161124, Class:  0, CF:0.999421, Len: 10, Fitness_tra: 0
Rule 50: 74b2c67b74, Class:  1, CF:0.782162, Len: 10, Fitness_tra: 0
Rule 51: b7122ab2b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 18b4262214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 41bbd31404, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7b72161244, Class:  0, CF:0.99577, Len: 10, Fitness_tra: 0
Rule 55: b27b834227, Class:  1, CF:0.996012, Len: 10, Fitness_tra: 0
Rule 56: 1b2223447b, Class:  1, CF:0.755009, Len: 10, Fitness_tra: 0
Rule 57: 4d22c112b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 71471a7271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 72742a7b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 41b75a1147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2241c9b777, Class:  1, CF:0.000926209, Len: 10, Fitness_tra: 0
Rule 62: 11241a24bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 2b2b137422, Class:  1, CF:0.212508, Len: 10, Fitness_tra: 0
Rule 64: 722283b421, Class:  1, CF:0.942788, Len: 10, Fitness_tra: 0
Rule 65: 7824b52227, Class:  1, CF:0.987427, Len: 10, Fitness_tra: 0
Rule 66: b71bc61772, Class:  1, CF:0.704552, Len: 10, Fitness_tra: 0
Rule 67: bc12c6b167, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 4b22c52214, Class:  1, CF:0.997711, Len: 10, Fitness_tra: 0
Rule 69: b74249b74b, Class:  1, CF:0.982469, Len: 10, Fitness_tra: 0
Rule 70: 414281bb1c, Class:  1, CF:0.989655, Len: 10, Fitness_tra: 0
Rule 71: 7cb9ce1b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b51bd57797, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2db419b412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 71b78e2b27, Class:  1, CF:0.566591, Len: 10, Fitness_tra: 0
Rule 75: b71493bb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b172ceb222, Class:  1, CF:0.993815, Len: 10, Fitness_tra: 0
Rule 77: 1274c67221, Class:  1, CF:0.831499, Len: 10, Fitness_tra: 0
Rule 78: 74778e72b2, Class:  1, CF:0.944753, Len: 10, Fitness_tra: 0
Rule 79: 2771912bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 41b153474b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1111112b17, Class:  1, CF:0.909594, Len: 10, Fitness_tra: -50
Rule 82: 2c2713b772, Class:  0, CF:0.934954, Len: 10, Fitness_tra: 0
Rule 83: 4242af422b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 2b11132427, Class:  1, CF:0.5441, Len: 10, Fitness_tra: 0
Rule 85: 4b27512714, Class:  1, CF:0.998802, Len: 10, Fitness_tra: 0
Rule 86: 272b167b2b, Class:  0, CF:0.992665, Len: 10, Fitness_tra: 0
Rule 87: 24b7867477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4b7b8fb42b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 744411bb2b, Class:  1, CF:0.556612, Len: 10, Fitness_tra: 0
Rule 90: b7221f1b2b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: b1211612bb, Class:  0, CF:0.997959, Len: 10, Fitness_tra: 0
Rule 92: b413d34745, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 79b2c5211b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 4c4bc31a1b, Class:  1, CF:0.915387, Len: 10, Fitness_tra: 0
Rule 95: 7429ca02bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2427132772, Class:  0, CF:0.921967, Len:  0, Fitness_tra: 0
Rule 97: 4cb2c6b128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1664132272, Class:  1, CF:0.970402, Len: 10, Fitness_tra: 0
Rule 99: be272ab7b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 224b1312b1, Class:  0, CF:0.712861, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.61421
------Result------
Miss_rate(tra)	:7.61421
Miss_rate(tst)	:7.86106
ARL				:10

------Generation 90------
Rule  1: 121b117111, Class:  0, CF:0.666916, Len: 10, Fitness_tra: 4041
Rule  2: 41b27e112b, Class:  0, CF:0.999964, Len: 10, Fitness_tra: 253
Rule  3: 7414161111, Class:  0, CF:0.781494, Len: 10, Fitness_tra: 80
Rule  4: 1c41ce1b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 79
Rule  5: 7db11112b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 25
Rule  6: b441ceab7b, Class:  0, CF:0.999995, Len: 10, Fitness_tra: 22
Rule  7: b412197bbb, Class:  0, CF:0.99968, Len: 10, Fitness_tra: 13
Rule  8: 1441314222, Class:  1, CF:0.996842, Len: 10, Fitness_tra: 5
Rule  9: 11211314bb, Class:  0, CF:0.0885959, Len: 10, Fitness_tra: 2
Rule 10: 77b11312bb, Class:  0, CF:0.250354, Len: 10, Fitness_tra: 3
Rule 11: 4d271112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 12: 7db11112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 13: 7bb78e4421, Class:  1, CF:0.999773, Len: 10, Fitness_tra: 3
Rule 14: 2721331717, Class:  0, CF:0.350889, Len: 10, Fitness_tra: 1
Rule 15: 2427132772, Class:  0, CF:0.921967, Len: 10, Fitness_tra: 1
Rule 16: 74b13a14b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 17: 21b1f17444, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 414471b442, Class:  1, CF:0.993284, Len: 10, Fitness_tra: 0
Rule 19: bc4b837722, Class:  0, CF:0.554095, Len: 10, Fitness_tra: 0
Rule 20: 12b12f7141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: 721156b21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b517da4747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b41283b152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 7bbb862441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 24b7132214, Class:  0, CF:0.277898, Len: 10, Fitness_tra: 0
Rule 26: 72241f77b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: b1b453b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 41bbd34417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 744b167222, Class:  0, CF:0.998817, Len: 10, Fitness_tra: 0
Rule 30: b1772612b2, Class:  0, CF:0.996222, Len: 10, Fitness_tra: 0
Rule 31: 441b866111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 27b756b74b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b222297447, Class:  1, CF:0.983889, Len: 10, Fitness_tra: 0
Rule 34: b11416b274, Class:  0, CF:0.90756, Len: 10, Fitness_tra: 0
Rule 35: 412789212b, Class:  1, CF:0.99187, Len: 10, Fitness_tra: 0
Rule 36: 2d14ce2271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: b74b83b71b, Class:  1, CF:0.780692, Len: 10, Fitness_tra: 0
Rule 38: 417b8a11b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 172b1a24b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 41741f1217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 7b7253b472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: b42719bb47, Class:  0, CF:0.568702, Len: 10, Fitness_tra: 0
Rule 43: 79b2ce71bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b7b2164177, Class:  0, CF:0.952472, Len: 10, Fitness_tra: 0
Rule 45: b4271ebb47, Class:  0, CF:0.509078, Len: 10, Fitness_tra: 0
Rule 46: bc7b1ab217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 2dbc11421b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: bb72267b14, Class:  0, CF:0.456567, Len: 10, Fitness_tra: 0
Rule 49: 412b161124, Class:  0, CF:0.999421, Len: 10, Fitness_tra: 0
Rule 50: 74b2c67b74, Class:  1, CF:0.782162, Len: 10, Fitness_tra: 0
Rule 51: b7122ab2b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 18b4262214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 41bbd31404, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7b72161244, Class:  0, CF:0.99577, Len: 10, Fitness_tra: 0
Rule 55: b27b834227, Class:  1, CF:0.996012, Len: 10, Fitness_tra: 0
Rule 56: 1b2223447b, Class:  1, CF:0.755009, Len: 10, Fitness_tra: 0
Rule 57: 4d22c112b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 71471a7271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 72742a7b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 41b75a1147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2241c9b777, Class:  1, CF:0.000926209, Len: 10, Fitness_tra: 0
Rule 62: 11241a24bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 2b2b137422, Class:  1, CF:0.212508, Len: 10, Fitness_tra: 0
Rule 64: 722283b421, Class:  1, CF:0.942788, Len: 10, Fitness_tra: 0
Rule 65: 7824b52227, Class:  1, CF:0.987427, Len: 10, Fitness_tra: 0
Rule 66: b71bc61772, Class:  1, CF:0.704552, Len: 10, Fitness_tra: 0
Rule 67: bc12c6b167, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 4b22c52214, Class:  1, CF:0.997711, Len: 10, Fitness_tra: 0
Rule 69: b74249b74b, Class:  1, CF:0.982469, Len: 10, Fitness_tra: 0
Rule 70: 414281bb1c, Class:  1, CF:0.989655, Len: 10, Fitness_tra: 0
Rule 71: 7cb9ce1b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b51bd57797, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2db419b412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 71b78e2b27, Class:  1, CF:0.566591, Len: 10, Fitness_tra: 0
Rule 75: b71493bb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b172ceb222, Class:  1, CF:0.993815, Len: 10, Fitness_tra: 0
Rule 77: 1274c67221, Class:  1, CF:0.831499, Len: 10, Fitness_tra: 0
Rule 78: 74778e72b2, Class:  1, CF:0.944753, Len: 10, Fitness_tra: 0
Rule 79: 2771912bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 41b153474b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1111112b17, Class:  1, CF:0.909594, Len: 10, Fitness_tra: -50
Rule 82: 2c2713b772, Class:  0, CF:0.934954, Len: 10, Fitness_tra: 0
Rule 83: 4242af422b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 2b11132427, Class:  1, CF:0.5441, Len: 10, Fitness_tra: 0
Rule 85: 4b27512714, Class:  1, CF:0.998802, Len: 10, Fitness_tra: 0
Rule 86: 272b167b2b, Class:  0, CF:0.992665, Len: 10, Fitness_tra: 0
Rule 87: 24b7867477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4b7b8fb42b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 744411bb2b, Class:  1, CF:0.556612, Len: 10, Fitness_tra: 0
Rule 90: b7221f1b2b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: b1211612bb, Class:  0, CF:0.997959, Len: 10, Fitness_tra: 0
Rule 92: b413d34745, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 79b2c5211b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 4c4bc31a1b, Class:  1, CF:0.915387, Len: 10, Fitness_tra: 0
Rule 95: 7429ca02bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2427132772, Class:  0, CF:0.921967, Len:  0, Fitness_tra: 0
Rule 97: 4cb2c6b128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1664132272, Class:  1, CF:0.970402, Len: 10, Fitness_tra: 0
Rule 99: be272ab7b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 224b1312b1, Class:  0, CF:0.712861, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.61421
------Result------
Miss_rate(tra)	:7.61421
Miss_rate(tst)	:7.86106
ARL				:10

------Generation 100------
Rule  1: 121b117111, Class:  0, CF:0.666916, Len: 10, Fitness_tra: 4041
Rule  2: 41b27e112b, Class:  0, CF:0.999964, Len: 10, Fitness_tra: 253
Rule  3: 7414161111, Class:  0, CF:0.781494, Len: 10, Fitness_tra: 80
Rule  4: 1c41ce1b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 79
Rule  5: 7db11112b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 25
Rule  6: b441ceab7b, Class:  0, CF:0.999995, Len: 10, Fitness_tra: 22
Rule  7: b412197bbb, Class:  0, CF:0.99968, Len: 10, Fitness_tra: 13
Rule  8: 1441314222, Class:  1, CF:0.996842, Len: 10, Fitness_tra: 5
Rule  9: 11211314bb, Class:  0, CF:0.0885959, Len: 10, Fitness_tra: 2
Rule 10: 77b11312bb, Class:  0, CF:0.250354, Len: 10, Fitness_tra: 3
Rule 11: 4d271112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 12: 7db11112b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 13: 7bb78e4421, Class:  1, CF:0.999773, Len: 10, Fitness_tra: 3
Rule 14: 2721331717, Class:  0, CF:0.350889, Len: 10, Fitness_tra: 1
Rule 15: 2427132772, Class:  0, CF:0.921967, Len: 10, Fitness_tra: 1
Rule 16: 74b13a14b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 17: 21b1f17444, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 18: 414471b442, Class:  1, CF:0.993284, Len: 10, Fitness_tra: 0
Rule 19: bc4b837722, Class:  0, CF:0.554095, Len: 10, Fitness_tra: 0
Rule 20: 12b12f7141, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: 721156b21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b517da4747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b41283b152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 7bbb862441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 24b7132214, Class:  0, CF:0.277898, Len: 10, Fitness_tra: 0
Rule 26: 72241f77b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: b1b453b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 41bbd34417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 744b167222, Class:  0, CF:0.998817, Len: 10, Fitness_tra: 0
Rule 30: b1772612b2, Class:  0, CF:0.996222, Len: 10, Fitness_tra: 0
Rule 31: 441b866111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 27b756b74b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b222297447, Class:  1, CF:0.983889, Len: 10, Fitness_tra: 0
Rule 34: b11416b274, Class:  0, CF:0.90756, Len: 10, Fitness_tra: 0
Rule 35: 412789212b, Class:  1, CF:0.99187, Len: 10, Fitness_tra: 0
Rule 36: 2d14ce2271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: b74b83b71b, Class:  1, CF:0.780692, Len: 10, Fitness_tra: 0
Rule 38: 417b8a11b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 172b1a24b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 41741f1217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 7b7253b472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: b42719bb47, Class:  0, CF:0.568702, Len: 10, Fitness_tra: 0
Rule 43: 79b2ce71bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b7b2164177, Class:  0, CF:0.952472, Len: 10, Fitness_tra: 0
Rule 45: b4271ebb47, Class:  0, CF:0.509078, Len: 10, Fitness_tra: 0
Rule 46: bc7b1ab217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 2dbc11421b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: bb72267b14, Class:  0, CF:0.456567, Len: 10, Fitness_tra: 0
Rule 49: 412b161124, Class:  0, CF:0.999421, Len: 10, Fitness_tra: 0
Rule 50: 74b2c67b74, Class:  1, CF:0.782162, Len: 10, Fitness_tra: 0
Rule 51: b7122ab2b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 18b4262214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 41bbd31404, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7b72161244, Class:  0, CF:0.99577, Len: 10, Fitness_tra: 0
Rule 55: b27b834227, Class:  1, CF:0.996012, Len: 10, Fitness_tra: 0
Rule 56: 1b2223447b, Class:  1, CF:0.755009, Len: 10, Fitness_tra: 0
Rule 57: 4d22c112b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 71471a7271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 72742a7b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 41b75a1147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 2241c9b777, Class:  1, CF:0.000926209, Len: 10, Fitness_tra: 0
Rule 62: 11241a24bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 2b2b137422, Class:  1, CF:0.212508, Len: 10, Fitness_tra: 0
Rule 64: 722283b421, Class:  1, CF:0.942788, Len: 10, Fitness_tra: 0
Rule 65: 7824b52227, Class:  1, CF:0.987427, Len: 10, Fitness_tra: 0
Rule 66: b71bc61772, Class:  1, CF:0.704552, Len: 10, Fitness_tra: 0
Rule 67: bc12c6b167, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 4b22c52214, Class:  1, CF:0.997711, Len: 10, Fitness_tra: 0
Rule 69: b74249b74b, Class:  1, CF:0.982469, Len: 10, Fitness_tra: 0
Rule 70: 414281bb1c, Class:  1, CF:0.989655, Len: 10, Fitness_tra: 0
Rule 71: 7cb9ce1b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b51bd57797, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2db419b412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 71b78e2b27, Class:  1, CF:0.566591, Len: 10, Fitness_tra: 0
Rule 75: b71493bb4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b172ceb222, Class:  1, CF:0.993815, Len: 10, Fitness_tra: 0
Rule 77: 1274c67221, Class:  1, CF:0.831499, Len: 10, Fitness_tra: 0
Rule 78: 74778e72b2, Class:  1, CF:0.944753, Len: 10, Fitness_tra: 0
Rule 79: 2771912bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 41b153474b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1111112b17, Class:  1, CF:0.909594, Len: 10, Fitness_tra: -50
Rule 82: 2c2713b772, Class:  0, CF:0.934954, Len: 10, Fitness_tra: 0
Rule 83: 4242af422b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 2b11132427, Class:  1, CF:0.5441, Len: 10, Fitness_tra: 0
Rule 85: 4b27512714, Class:  1, CF:0.998802, Len: 10, Fitness_tra: 0
