------Generation 0------
Rule  1: 217711147b, Class:  1, CF:0.934495, Len: 10, Fitness_tra: 0
Rule 19: 4e74ee2411, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 20: 222b21144b, Class:  1, CF:0.984548, Len: 10, Fitness_tra: -1
Rule 21: 752b7327b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: bc1483bb44, Class:  0, CF:0.29925, Len: 10, Fitness_tra: 0
Rule 23: b1b1861174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4b22814214, Class:  1, CF:0.998672, Len: 10, Fitness_tra: 0
Rule 25: 4174c6b21b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 41b48a7772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 421783417b, Class:  1, CF:0.751974, Len: 10, Fitness_tra: 0
Rule 28: 7b776a4224, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 71b7214477, Class:  1, CF:0.990074, Len: 10, Fitness_tra: 0
Rule 30: 712bd6b71b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 7212cfb722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b21b2a4441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 4b745174b4, Class:  1, CF:0.99959, Len: 10, Fitness_tra: 0
Rule 34: 4b2281b2b4, Class:  1, CF:0.998467, Len: 10, Fitness_tra: 0
Rule 35: 7447514221, Class:  1, CF:0.997189, Len: 10, Fitness_tra: 0
Rule 36: 4b1186bb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 472bee2772, Class:  1, CF:0.971101, Len: 10, Fitness_tra: 0
Rule 38: b224831244, Class:  1, CF:0.999084, Len: 10, Fitness_tra: 0
Rule 39: 7b45837112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 4141534721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7b2183bbb2, Class:  1, CF:0.939705, Len: 10, Fitness_tra: 0
Rule 42: 24275e4471, Class:  1, CF:0.98009, Len: 10, Fitness_tra: 0
Rule 43: b211137477, Class:  0, CF:0.203536, Len: 10, Fitness_tra: 0
Rule 44: b421134744, Class:  0, CF:0.745213, Len: 10, Fitness_tra: 0
Rule 45: 2b17d6b7b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 21243612bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: b3248ab242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b77223441b, Class:  1, CF:0.521822, Len: 10, Fitness_tra: 0
Rule 49: 2b72511b7b, Class:  1, CF:0.998414, Len: 10, Fitness_tra: 0
Rule 50: 42742122bb, Class:  1, CF:0.939102, Len: 10, Fitness_tra: 0
Rule 51: 217ba62b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 2477212272, Class:  1, CF:0.98785, Len: 10, Fitness_tra: 0
Rule 53: b2bb8a4b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 724b81b444, Class:  1, CF:0.99633, Len: 10, Fitness_tra: 0
Rule 55: 4427831411, Class:  1, CF:0.743313, Len: 10, Fitness_tra: 0
Rule 56: 41141ab272, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 4b1b8db414, Class:  1, CF:0.99757, Len: 10, Fitness_tra: 0
Rule 58: b74183b427, Class:  1, CF:0.755547, Len: 10, Fitness_tra: 0
Rule 59: 4b422141b7, Class:  1, CF:0.987311, Len: 10, Fitness_tra: 0
Rule 60: 42725324b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 22bb21b127, Class:  1, CF:0.965121, Len: 10, Fitness_tra: 0
Rule 62: 4c411942b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 77278a7112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 27128a4bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 274216b442, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 7b24192244, Class:  1, CF:0.999908, Len: 10, Fitness_tra: 0
Rule 67: 4211c6b222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: bd471e7441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 282bca722b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 44b1867721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7262c927bb, Class:  0, CF:0.999872, Len: 10, Fitness_tra: 0
Rule 72: 4db7ceb174, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 211413bb22, Class:  1, CF:0.440724, Len: 10, Fitness_tra: 0
Rule 74: 72b253b1b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b942c54111, Class:  0, CF:0.939206, Len: 10, Fitness_tra: 0
Rule 76: b121e34b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2511152712, Class:  1, CF:0.578951, Len: 10, Fitness_tra: 0
Rule 78: bb7781b2b2, Class:  1, CF:0.998467, Len: 10, Fitness_tra: 0
Rule 79: 454b15b188, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 7bb45127b2, Class:  1, CF:0.999144, Len: 10, Fitness_tra: 0
Rule 81: 4741811212, Class:  1, CF:0.999192, Len: 10, Fitness_tra: -15
Rule 82: 44b7817117, Class:  1, CF:0.969583, Len: 10, Fitness_tra: 0
Rule 83: 117bce7227, Class:  1, CF:0.957673, Len: 10, Fitness_tra: 0
Rule 84: 122ba171b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 1b47812227, Class:  1, CF:0.998443, Len: 10, Fitness_tra: 0
Rule 86: 174b81b4b4, Class:  1, CF:0.984085, Len: 10, Fitness_tra: 0
Rule 87: 1724511b11, Class:  1, CF:0.667589, Len: 10, Fitness_tra: -205
Rule 88: 222416b427, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 42b215142b, Class:  1, CF:0.859716, Len: 10, Fitness_tra: -4
Rule 90: 421133b7b1, Class:  0, CF:0.022169, Len: 10, Fitness_tra: 0
Rule 91: 74b1c34b42, Class:  1, CF:0.817361, Len: 10, Fitness_tra: 0
Rule 92: 4be68174b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 12b72e7b21, Class:  0, CF:0.805642, Len: 10, Fitness_tra: 115
Rule 94: 0641164731, Class:  0, CF:  1, Len:  9, Fitness_tra: 48
Rule 95: b3248eea75, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2914454571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 76745124b2, Class:  1, CF:0.999874, Len: 10, Fitness_tra: 0
Rule 98: b924251a12, Class:  0, CF:  1, Len: 10, Fitness_tra: 15
Rule 99: b74713447b, Class:  0, CF:0.149096, Len: 10, Fitness_tra: 0
Rule100: 7b258312bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.5565
------Result------
Miss_rate(tra)	:15.5565
Miss_rate(tst)	:15.5109
ARL				:9.98734

------Generation 70------
Rule  1: 617b6112bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 2476
Rule  2: 1224811b11, Class:  0, CF:0.224309, Len: 10, Fitness_tra: 1399
Rule  3: b2113e24bb, Class:  0, CF:0.999996, Len: 10, Fitness_tra: 158
Rule  4: 12b72e7b21, Class:  0, CF:0.805642, Len: 10, Fitness_tra: 115
Rule  5: 0641164731, Class:  0, CF:  1, Len:  9, Fitness_tra: 48
Rule  6: 14b4161717, Class:  0, CF:  1, Len: 10, Fitness_tra: 42
Rule  7: b924251a12, Class:  0, CF:  1, Len: 10, Fitness_tra: 15
Rule  8: 4212c927b1, Class:  0, CF:0.850112, Len: 10, Fitness_tra: 14
Rule  9: 69442e142b, Class:  0, CF:  1, Len: 10, Fitness_tra: 8
Rule 10: 7b713a1b21, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
Rule 11: 412b161b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 12: 2421134171, Class:  0, CF:0.158001, Len: 10, Fitness_tra: 2
Rule 13: 42142e7b21, Class:  0, CF:0.524521, Len: 10, Fitness_tra: 6
Rule 14: 7141164771, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 15: 442b114e24, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 16: 4e74ee2411, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 17: 11441fb171, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 18: be4713bb71, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 19: b7474e742b, Class:  1, CF:0.99863, Len: 10, Fitness_tra: 0
Rule 20: 7b258312bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 752b7327b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: bc1483bb44, Class:  0, CF:0.29925, Len: 10, Fitness_tra: 0
Rule 23: b1b1861174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4b22814214, Class:  1, CF:0.998672, Len: 10, Fitness_tra: 0
Rule 25: 4174c6b21b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 41b48a7772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 421783417b, Class:  1, CF:0.751974, Len: 10, Fitness_tra: 0
Rule 28: 7b776a4224, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 71b7214477, Class:  1, CF:0.990074, Len: 10, Fitness_tra: 0
Rule 30: 712bd6b71b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 7212cfb722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b21b2a4441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 4b745174b4, Class:  1, CF:0.99959, Len: 10, Fitness_tra: 0
Rule 34: 4b2281b2b4, Class:  1, CF:0.998467, Len: 10, Fitness_tra: 0
Rule 35: 7447514221, Class:  1, CF:0.997189, Len: 10, Fitness_tra: 0
Rule 36: 4b1186bb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 472bee2772, Class:  1, CF:0.971101, Len: 10, Fitness_tra: 0
Rule 38: b224831244, Class:  1, CF:0.999084, Len: 10, Fitness_tra: 1
Rule 39: 7b45837112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 4141534721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7b2183bbb2, Class:  1, CF:0.939705, Len: 10, Fitness_tra: 0
Rule 42: 24275e4471, Class:  1, CF:0.98009, Len: 10, Fitness_tra: 0
Rule 43: b211137477, Class:  0, CF:0.203536, Len: 10, Fitness_tra: 0
Rule 44: b421134744, Class:  0, CF:0.745213, Len: 10, Fitness_tra: 0
Rule 45: 2b17d6b7b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 21243612bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: b3248ab242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b77223441b, Class:  1, CF:0.521822, Len: 10, Fitness_tra: 0
Rule 49: 2b72511b7b, Class:  1, CF:0.998414, Len: 10, Fitness_tra: 0
Rule 50: 42742122bb, Class:  1, CF:0.939102, Len: 10, Fitness_tra: 0
Rule 51: 217ba62b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 2477212272, Class:  1, CF:0.98785, Len: 10, Fitness_tra: 0
Rule 53: b2bb8a4b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 724b81b444, Class:  1, CF:0.99633, Len: 10, Fitness_tra: 0
Rule 55: 4427831411, Class:  1, CF:0.743313, Len: 10, Fitness_tra: 0
Rule 56: 41141ab272, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 4b1b8db414, Class:  1, CF:0.99757, Len: 10, Fitness_tra: 2
Rule 58: b74183b427, Class:  1, CF:0.755547, Len: 10, Fitness_tra: 0
Rule 59: 4b422141b7, Class:  1, CF:0.987311, Len: 10, Fitness_tra: -1
Rule 60: 42725324b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 22bb21b127, Class:  1, CF:0.965121, Len: 10, Fitness_tra: 0
Rule 62: 4c411942b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 77278a7112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 27128a4bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 274216b442, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 7b24192244, Class:  1, CF:0.999908, Len: 10, Fitness_tra: 0
Rule 67: 4211c6b222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: bd471e7441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 282bca722b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 44b1867721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7262c927bb, Class:  0, CF:0.999872, Len: 10, Fitness_tra: 0
Rule 72: 4db7ceb174, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 211413bb22, Class:  1, CF:0.440724, Len: 10, Fitness_tra: 0
Rule 74: 72b253b1b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b942c54111, Class:  0, CF:0.939206, Len: 10, Fitness_tra: 0
Rule 76: b121e34b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2511152712, Class:  1, CF:0.578951, Len: 10, Fitness_tra: -1
Rule 78: bb7781b2b2, Class:  1, CF:0.998467, Len: 10, Fitness_tra: 0
Rule 79: 454b15b188, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 7bb45127b2, Class:  1, CF:0.999144, Len: 10, Fitness_tra: 0
Rule 81: 7711d31744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b441511241, Class:  1, CF:0.999658, Len: 10, Fitness_tra: -17
Rule 83: 4772134111, Class:  1, CF:0.308673, Len: 10, Fitness_tra: -28
Rule 84: b21181412b, Class:  1, CF:0.994034, Len: 10, Fitness_tra: -1
Rule 85: 4727c1b1b2, Class:  1, CF:0.976285, Len: 10, Fitness_tra: 0
Rule 86: 2271567744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 721b56b277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 7244ff7714, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 7b2b534472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2447ff4271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: bb7223447b, Class:  1, CF:0.470885, Len: 10, Fitness_tra: 0
Rule 92: 7272c322bb, Class:  1, CF:0.636741, Len: 10, Fitness_tra: 0
Rule 93: b24183b727, Class:  1, CF:0.532661, Len: 10, Fitness_tra: 0
Rule 94: 42b2ceb722, Class:  1, CF:0.978011, Len: 10, Fitness_tra: 0
Rule 95: 42042922bb, Class:  1, CF:0.456303, Len:  9, Fitness_tra: 0
Rule 96: 74b413b717, Class:  0, CF:0.0348394, Len: 10, Fitness_tra: 0
Rule 97: 7b441627b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 7c17834244, Class:  0, CF:0.391291, Len: 10, Fitness_tra: 0
Rule 99: 4221e327b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 442b114e24, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.1243
------Result------
Miss_rate(tra)	:12.1243
Miss_rate(tst)	:11.8613
ARL				:9.97368

------Generation 80------
Rule  1: 617b6112bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 2476
Rule  2: 1224811b11, Class:  0, CF:0.224309, Len: 10, Fitness_tra: 1399
Rule  3: b2113e24bb, Class:  0, CF:0.999996, Len: 10, Fitness_tra: 158
Rule  4: 12b72e7b21, Class:  0, CF:0.805642, Len: 10, Fitness_tra: 115
Rule  5: 0641164731, Class:  0, CF:  1, Len:  9, Fitness_tra: 48
Rule  6: 14b4161717, Class:  0, CF:  1, Len: 10, Fitness_tra: 42
Rule  7: b924251a12, Class:  0, CF:  1, Len: 10, Fitness_tra: 15
Rule  8: 4212c927b1, Class:  0, CF:0.850112, Len: 10, Fitness_tra: 14
Rule  9: 69442e142b, Class:  0, CF:  1, Len: 10, Fitness_tra: 8
Rule 10: 7b713a1b21, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
Rule 11: 412b161b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 12: 2421134171, Class:  0, CF:0.158001, Len: 10, Fitness_tra: 2
Rule 13: 42142e7b21, Class:  0, CF:0.524521, Len: 10, Fitness_tra: 6
Rule 14: 7141164771, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 15: 442b114e24, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 16: 4e74ee2411, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 17: 11441fb171, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 18: be4713bb71, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 19: b7474e742b, Class:  1, CF:0.99863, Len: 10, Fitness_tra: 0
Rule 20: 7b258312bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 752b7327b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: bc1483bb44, Class:  0, CF:0.29925, Len: 10, Fitness_tra: 0
Rule 23: b1b1861174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4b22814214, Class:  1, CF:0.998672, Len: 10, Fitness_tra: 0
Rule 25: 4174c6b21b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 41b48a7772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 421783417b, Class:  1, CF:0.751974, Len: 10, Fitness_tra: 0
Rule 28: 7b776a4224, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 71b7214477, Class:  1, CF:0.990074, Len: 10, Fitness_tra: 0
Rule 30: 712bd6b71b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 7212cfb722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b21b2a4441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 4b745174b4, Class:  1, CF:0.99959, Len: 10, Fitness_tra: 0
Rule 34: 4b2281b2b4, Class:  1, CF:0.998467, Len: 10, Fitness_tra: 0
Rule 35: 7447514221, Class:  1, CF:0.997189, Len: 10, Fitness_tra: 0
Rule 36: 4b1186bb42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 472bee2772, Class:  1, CF:0.971101, Len: 10, Fitness_tra: 0
Rule 38: b224831244, Class:  1, CF:0.999084, Len: 10, Fitness_tra: 1
Rule 39: 7b45837112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 4141534721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7b2183bbb2, Class:  1, CF:0.939705, Len: 10, Fitness_tra: 0
Rule 42: 24275e4471, Class:  1, CF:0.98009, Len: 10, Fitness_tra: 0
Rule 43: b211137477, Class:  0, CF:0.203536, Len: 10, Fitness_tra: 0
Rule 44: b421134744, Class:  0, CF:0.745213, Len: 10, Fitness_tra: 0
Rule 45: 2b17d6b7b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 21243612bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: b3248ab242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b77223441b, Class:  1, CF:0.521822, Len: 10, Fitness_tra: 0
Rule 49: 2b72511b7b, Class:  1, CF:0.998414, Len: 10, Fitness_tra: 0
Rule 50: 42742122bb, Class:  1, CF:0.939102, Len: 10, Fitness_tra: 0
Rule 51: 217ba62b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 2477212272, Class:  1, CF:0.98785, Len: 10, Fitness_tra: 0
Rule 53: b2bb8a4b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 724b81b444, Class:  1, CF:0.99633, Len: 10, Fitness_tra: 0
Rule 55: 4427831411, Class:  1, CF:0.743313, Len: 10, Fitness_tra: 0
Rule 56: 41141ab272, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 4b1b8db414, Class:  1, CF:0.99757, Len: 10, Fitness_tra: 2
Rule 58: b74183b427, Class:  1, CF:0.755547, Len: 10, Fitness_tra: 0
Rule 59: 4b422141b7, Class:  1, CF:0.987311, Len: 10, Fitness_tra: -1
Rule 60: 42725324b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 22bb21b127, Class:  1, CF:0.965121, Len: 10, Fitness_tra: 0
Rule 62: 4c411942b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 77278a7112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 27128a4bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 274216b442, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 7b24192244, Class:  1, CF:0.999908, Len: 10, Fitness_tra: 0
Rule 67: 4211c6b222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: bd471e7441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 282bca722b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 44b1867721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7262c927bb, Class:  0, CF:0.999872, Len: 10, Fitness_tra: 0
Rule 72: 4db7ceb174, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 211413bb22, Class:  1, CF:0.440724, Len: 10, Fitness_tra: 0
Rule 74: 72b253b1b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: b942c54111, Class:  0, CF:0.939206, Len: 10, Fitness_tra: 0
Rule 76: b121e34b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2511152712, Class:  1, CF:0.578951, Len: 10, Fitness_tra: -1
Rule 78: bb7781b2b2, Class:  1, CF:0.998467, Len: 10, Fitness_tra: 0
Rule 79: 454b15b188, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 7bb45127b2, Class:  1, CF:0.999144, Len: 10, Fitness_tra: 0
Rule 81: 7711d31744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b441511241, Class:  1, CF:0.999658, Len: 10, Fitness_tra: -17
Rule 83: 4772134111, Class:  1, CF:0.308673, Len: 10, Fitness_tra: -28
Rule 84: b21181412b, Class:  1, CF:0.994034, Len: 10, Fitness_tra: -1
Rule 85: 4727c1b1b2, Class:  1, CF:0.976285, Len: 10, Fitness_tra: 0
Rule 86: 2271567744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 721b56b277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 7244ff7714, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 7b2b534472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2447ff4271, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: bb7223447b, Class:  1, CF:0.470885, Len: 10, Fitness_tra: 0
Rule 92: 7272c322bb, Class:  1, CF:0.636741, Len: 10, Fitness_tra: 0
Rule 93: b24183b727, Class:  1, CF:0.532661, Len: 10, Fitness_tra: 0
Rule 94: 42b2ceb722, Class:  1, CF:0.978011, Len: 10, Fitness_tra: 0
Rule 95: 42042922bb, Class:  1, CF:0.456303, Len:  9, Fitness_tra: 0
Rule 96: 74b413b717, Class:  0, CF:0.0348394, Len: 10, Fitness_tra: 0
Rule 97: 7b441627b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 7c17834244, Class:  0, CF:0.391291, Len: 10, Fitness_tra: 0
Rule 99: 4221e327b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 442b114e24, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.1243
------Result------
Miss_rate(tra)	:12.1243
Miss_rate(tst)	:11.8613
ARL				:9.97368

------Generation 90------
Rule  1: 617b6112bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 2476
Rule  2: 1224811b11, Class:  0, CF:0.224309, Len: 10, Fitness_tra: 1399
Rule  3: b2113e24bb, Class:  0, CF:0.999996, Len: 10, Fitness_tra: 158
Rule  4: 12b72e7b21, Class:  0, CF:0.805642, Len: 10, Fitness_tra: 115
Rule  5: 0641164731, Class:  0, CF:  1, Len:  9, Fitness_tra: 48
Rule  6: 14b4161717, Class:  0, CF:  1, Len: 10, Fitness_tra: 42
Rule  7: b924251a12, Class:  0, CF:  1, Len: 10, Fitness_tra: 15
Rule  8: 4212c927b1, Class:  0, CF:0.850112, Len: 10, Fitness_tra: 14
Rule  9: 69442e142b, Class:  0, CF:  1, Len: 10, Fitness_tra: 8
Rule 10: 7b713a1b21, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
Rule 11: 412b161b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 12: 2421134171, Class:  0, CF:0.158001, Len: 10, Fitness_tra: 2
Rule 13: 42142e7b21, Class:  0, CF:0.524521, Len: 10, Fitness_tra: 6
Rule 14: 7141164771, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 15: 442b114e24, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 16: 4e74ee2411, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 17: 11441fb171, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 18: be4713bb71, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 19: b7474e742b, Class:  1, CF:0.99863, Len: 10, Fitness_tra: 0
Rule 20: 7b258312bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 752b7327b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: bc1483bb44, Class:  0, CF:0.29925, Len: 10, Fitness_tra: 0
Rule 23: b1b1861174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 4b22814214, Class:  1, CF:0.998672, Len: 10, Fitness_tra: 0
Rule 25: 4174c6b21b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 41b48a7772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 421783417b, Class:  1, CF:0.751974, Len: 10, Fitness_tra: 0
Rule 28: 7b776a4224, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 71b7214477, Class:  1, CF:0.990074, Len: 10, Fitness_tra: 0
Rule 30: 712bd6b71b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 7212cfb722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b21b2a4441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 4b745174b4, Class:  1, CF:0.99959, Len: 10, Fitness_tra: 0
