------Generation 0------
Rule  1: b5122544bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 14: 18748e4444, Class:  0, CF:  1, Len: 10, Fitness_tra: 5
Rule 15: b512c5477b, Class:  0, CF:0.845449, Len: 10, Fitness_tra: 0
Rule 16: b214137174, Class:  0, CF:0.256928, Len: 10, Fitness_tra: 0
Rule 17: 41115db444, Class:  1, CF:0.999758, Len: 10, Fitness_tra: 2
Rule 18: 1814f64411, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 19: 124b117242, Class:  1, CF:0.996556, Len: 10, Fitness_tra: 1
Rule 20: 722b112224, Class:  1, CF:0.999555, Len: 10, Fitness_tra: 2
Rule 21: 21471a4b16, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 22: 441b592b41, Class:  0, CF:0.918048, Len: 10, Fitness_tra: 0
Rule 23: 71111f4127, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 24: 7271167772, Class:  0, CF:0.998396, Len: 10, Fitness_tra: 1
Rule 25: b871a3b144, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 26: 4824117b22, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 27: b1b71a17b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 28: b127ce1b27, Class:  1, CF:0.972665, Len: 10, Fitness_tra: 0
Rule 29: 1d32911b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 241756b174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1417df24b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 72728fb22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 73b21e2b7c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 47221a4414, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 72b7857bb7, Class:  1, CF:0.103702, Len: 10, Fitness_tra: 0
Rule 36: 11142f44bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 25411972b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 7272162b74, Class:  0, CF:0.999003, Len: 10, Fitness_tra: 0
Rule 39: 441223271b, Class:  1, CF:0.579998, Len: 10, Fitness_tra: 0
Rule 40: 1eb7261b7d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 72b4137224, Class:  0, CF:0.647777, Len: 10, Fitness_tra: 0
Rule 42: 7bb18ab1b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4144ca2177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12b4864227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 272bc34b77, Class:  1, CF:0.847293, Len: 10, Fitness_tra: 0
Rule 46: 711b5f4117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21122347bb, Class:  1, CF:0.631649, Len: 10, Fitness_tra: 0
Rule 48: 22241f4b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: bd711e4bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 2422857b07, Class:  1, CF:0.774342, Len:  9, Fitness_tra: 0
Rule 51: b271864442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bd2b297b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4514164221, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 717bc67417, Class:  1, CF:0.965826, Len: 10, Fitness_tra: 0
Rule 55: 241726441b, Class:  0, CF:0.702426, Len: 10, Fitness_tra: 0
Rule 56: 41272a11b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 4b17261724, Class:  0, CF:0.928905, Len: 10, Fitness_tra: 0
Rule 58: 224b1a7721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 11bbd67172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 244b162174, Class:  0, CF:0.993858, Len: 10, Fitness_tra: 0
Rule 61: 42bb51b742, Class:  1, CF:0.960249, Len: 10, Fitness_tra: 0
Rule 62: 4bb18a7b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1b27c14224, Class:  1, CF:0.994941, Len: 10, Fitness_tra: 0
Rule 64: 46727a1242, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 1721137444, Class:  0, CF:0.102761, Len: 10, Fitness_tra: 0
Rule 66: 24148377bb, Class:  1, CF:0.504791, Len: 10, Fitness_tra: 0
Rule 67: 784c217b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 71b7864b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b24451271b, Class:  1, CF:0.883698, Len: 10, Fitness_tra: 0
Rule 70: 78b21172b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: b271864442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22bb25bb47, Class:  1, CF:0.467357, Len: 10, Fitness_tra: 0
Rule 73: b12b8e4242, Class:  1, CF:0.999489, Len: 10, Fitness_tra: 0
Rule 74: 1812234222, Class:  1, CF:0.969742, Len: 10, Fitness_tra: 0
Rule 75: bbbb664177, Class:  0, CF:0.942804, Len: 10, Fitness_tra: 0
Rule 76: 44b7267274, Class:  0, CF:0.993203, Len: 10, Fitness_tra: 0
Rule 77: 4772c32247, Class:  1, CF:0.818657, Len: 10, Fitness_tra: 0
Rule 78: 1b228a4127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12b4e62717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b117f12414, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: b2b4251b47, Class:  1, CF:0.54303, Len: 10, Fitness_tra: -46
Rule 82: 2717d8bb11, Class:  1, CF:0.207633, Len: 10, Fitness_tra: -5
Rule 83: 74111944b2, Class:  1, CF:0.968956, Len: 10, Fitness_tra: -2
Rule 84: 744713b441, Class:  0, CF:0.430791, Len: 10, Fitness_tra: 0
Rule 85: 7bb119427b, Class:  1, CF:0.999921, Len: 10, Fitness_tra: 1
Rule 86: b7412f72b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 4171c14711, Class:  1, CF:0.968807, Len: 10, Fitness_tra: -497
Rule 88: 221b891b11, Class:  0, CF:0.128259, Len: 10, Fitness_tra: 138
Rule 89: 1244137714, Class:  0, CF:0.638827, Len: 10, Fitness_tra: 2
Rule 90: 42148171b2, Class:  1, CF:0.750487, Len: 10, Fitness_tra: -21
Rule 91: bc271e2216, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 11b7ce1b77, Class:  1, CF:0.550701, Len: 10, Fitness_tra: -78
Rule 93: 2814864411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: a871dcbb47, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 722b01242a, Class:  1, CF:0.325076, Len:  9, Fitness_tra: -1
Rule 96: b1b2c64b27, Class:  1, CF:0.904507, Len: 10, Fitness_tra: 0
Rule 97: bd41871b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 98: 14111f14c6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b271865444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 7412a1182b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.6497
------Result------
Miss_rate(tra)	:16.6497
Miss_rate(tst)	:15.7221
ARL				:9.9375

------Generation 80------
Rule  1: b1471e1b16, Class:  0, CF:0.999452, Len: 10, Fitness_tra: 2160
Rule  2: 7412a11426, Class:  0, CF:  1, Len: 10, Fitness_tra: 933
Rule  3: 100bd97101, Class:  0, CF:0.889621, Len:  7, Fitness_tra: 465
Rule  4: bc72c111b7, Class:  0, CF:0.527584, Len: 10, Fitness_tra: 133
Rule  5: bd47111b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 137
Rule  6: b212a3147b, Class:  0, CF:  1, Len: 10, Fitness_tra: 31
Rule  7: 141b1f1712, Class:  0, CF:  1, Len: 10, Fitness_tra: 21
Rule  8: 14121a1142, Class:  0, CF:  1, Len: 10, Fitness_tra: 20
Rule  9: a871dcb147, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 10: 7412a1142b, Class:  0, CF:  1, Len: 10, Fitness_tra: 14
Rule 11: b211137174, Class:  0, CF:0.0354055, Len: 10, Fitness_tra: 1
Rule 12: 181b2341b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 10
Rule 13: 11b1ce777b, Class:  0, CF:0.999931, Len: 10, Fitness_tra: 0
Rule 14: 18748e4444, Class:  0, CF:  1, Len: 10, Fitness_tra: 5
Rule 15: b512c5477b, Class:  0, CF:0.845449, Len: 10, Fitness_tra: 0
Rule 16: b214137174, Class:  0, CF:0.256928, Len: 10, Fitness_tra: 0
Rule 17: 41115db444, Class:  1, CF:0.999758, Len: 10, Fitness_tra: 2
Rule 18: 1814f64411, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 19: 124b117242, Class:  1, CF:0.996556, Len: 10, Fitness_tra: 1
Rule 20: 722b112224, Class:  1, CF:0.999555, Len: 10, Fitness_tra: 2
Rule 21: 21471a4b16, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 22: 441b592b41, Class:  0, CF:0.918048, Len: 10, Fitness_tra: 0
Rule 23: 71111f4127, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 24: 7271167772, Class:  0, CF:0.998396, Len: 10, Fitness_tra: 1
Rule 25: b871a3b144, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 26: 4824117b22, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 27: b1b71a17b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 28: b127ce1b27, Class:  1, CF:0.972665, Len: 10, Fitness_tra: 0
Rule 29: 1d32911b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 241756b174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1417df24b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 72728fb22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 73b21e2b7c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 47221a4414, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 72b7857bb7, Class:  1, CF:0.103702, Len: 10, Fitness_tra: 0
Rule 36: 11142f44bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 25411972b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 7272162b74, Class:  0, CF:0.999003, Len: 10, Fitness_tra: 0
Rule 39: 441223271b, Class:  1, CF:0.579998, Len: 10, Fitness_tra: 0
Rule 40: 1eb7261b7d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 72b4137224, Class:  0, CF:0.647777, Len: 10, Fitness_tra: 0
Rule 42: 7bb18ab1b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4144ca2177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12b4864227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 272bc34b77, Class:  1, CF:0.847293, Len: 10, Fitness_tra: 0
Rule 46: 711b5f4117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21122347bb, Class:  1, CF:0.631649, Len: 10, Fitness_tra: 0
Rule 48: 22241f4b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: bd711e4bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 2422857b07, Class:  1, CF:0.774342, Len:  9, Fitness_tra: 0
Rule 51: b271864442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bd2b297b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4514164221, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 717bc67417, Class:  1, CF:0.965826, Len: 10, Fitness_tra: 0
Rule 55: 241726441b, Class:  0, CF:0.702426, Len: 10, Fitness_tra: 0
Rule 56: 41272a11b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 4b17261724, Class:  0, CF:0.928905, Len: 10, Fitness_tra: 0
Rule 58: 224b1a7721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 11bbd67172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 244b162174, Class:  0, CF:0.993858, Len: 10, Fitness_tra: 0
Rule 61: 42bb51b742, Class:  1, CF:0.960249, Len: 10, Fitness_tra: 0
Rule 62: 4bb18a7b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1b27c14224, Class:  1, CF:0.994941, Len: 10, Fitness_tra: 0
Rule 64: 46727a1242, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 1721137444, Class:  0, CF:0.102761, Len: 10, Fitness_tra: 0
Rule 66: 24148377bb, Class:  1, CF:0.504791, Len: 10, Fitness_tra: 0
Rule 67: 784c217b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 71b7864b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b24451271b, Class:  1, CF:0.883698, Len: 10, Fitness_tra: 0
Rule 70: 78b21172b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: b271864442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22bb25bb47, Class:  1, CF:0.467357, Len: 10, Fitness_tra: 0
Rule 73: b12b8e4242, Class:  1, CF:0.999489, Len: 10, Fitness_tra: 0
Rule 74: 1812234222, Class:  1, CF:0.969742, Len: 10, Fitness_tra: 0
Rule 75: bbbb664177, Class:  0, CF:0.942804, Len: 10, Fitness_tra: 0
Rule 76: 44b7267274, Class:  0, CF:0.993203, Len: 10, Fitness_tra: 0
Rule 77: 4772c32247, Class:  1, CF:0.818657, Len: 10, Fitness_tra: 0
Rule 78: 1b228a4127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12b4e62717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b117f12414, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: b2b4251b47, Class:  1, CF:0.54303, Len: 10, Fitness_tra: -46
Rule 82: 2717d8bb11, Class:  1, CF:0.207633, Len: 10, Fitness_tra: -5
Rule 83: 74111944b2, Class:  1, CF:0.968956, Len: 10, Fitness_tra: -2
Rule 84: 744713b441, Class:  0, CF:0.430791, Len: 10, Fitness_tra: 0
Rule 85: 7bb119427b, Class:  1, CF:0.999921, Len: 10, Fitness_tra: 1
Rule 86: b7412f72b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 4171c14711, Class:  1, CF:0.968807, Len: 10, Fitness_tra: -497
Rule 88: 221b891b11, Class:  0, CF:0.128259, Len: 10, Fitness_tra: 138
Rule 89: 1244137714, Class:  0, CF:0.638827, Len: 10, Fitness_tra: 2
Rule 90: 42148171b2, Class:  1, CF:0.750487, Len: 10, Fitness_tra: -21
Rule 91: bc271e2216, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 11b7ce1b77, Class:  1, CF:0.550701, Len: 10, Fitness_tra: -78
Rule 93: 2814864411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: a871dcbb47, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 722b01242a, Class:  1, CF:0.325076, Len:  9, Fitness_tra: -1
Rule 96: b1b2c64b27, Class:  1, CF:0.904507, Len: 10, Fitness_tra: 0
Rule 97: bd41871b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 98: 14111f14c6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b271865444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 7412a1182b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.6497
------Result------
Miss_rate(tra)	:16.6497
Miss_rate(tst)	:15.7221
ARL				:9.9375

------Generation 90------
Rule  1: b1471e1b16, Class:  0, CF:0.999452, Len: 10, Fitness_tra: 2160
Rule  2: 7412a11426, Class:  0, CF:  1, Len: 10, Fitness_tra: 933
Rule  3: 100bd97101, Class:  0, CF:0.889621, Len:  7, Fitness_tra: 465
Rule  4: bc72c111b7, Class:  0, CF:0.527584, Len: 10, Fitness_tra: 133
Rule  5: bd47111b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 137
Rule  6: b212a3147b, Class:  0, CF:  1, Len: 10, Fitness_tra: 31
Rule  7: 141b1f1712, Class:  0, CF:  1, Len: 10, Fitness_tra: 21
Rule  8: 14121a1142, Class:  0, CF:  1, Len: 10, Fitness_tra: 20
Rule  9: a871dcb147, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 10: 7412a1142b, Class:  0, CF:  1, Len: 10, Fitness_tra: 14
Rule 11: b211137174, Class:  0, CF:0.0354055, Len: 10, Fitness_tra: 1
Rule 12: 181b2341b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 10
Rule 13: 11b1ce777b, Class:  0, CF:0.999931, Len: 10, Fitness_tra: 0
Rule 14: 18748e4444, Class:  0, CF:  1, Len: 10, Fitness_tra: 5
Rule 15: b512c5477b, Class:  0, CF:0.845449, Len: 10, Fitness_tra: 0
Rule 16: b214137174, Class:  0, CF:0.256928, Len: 10, Fitness_tra: 0
Rule 17: 41115db444, Class:  1, CF:0.999758, Len: 10, Fitness_tra: 2
Rule 18: 1814f64411, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 19: 124b117242, Class:  1, CF:0.996556, Len: 10, Fitness_tra: 1
Rule 20: 722b112224, Class:  1, CF:0.999555, Len: 10, Fitness_tra: 2
Rule 21: 21471a4b16, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 22: 441b592b41, Class:  0, CF:0.918048, Len: 10, Fitness_tra: 0
Rule 23: 71111f4127, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 24: 7271167772, Class:  0, CF:0.998396, Len: 10, Fitness_tra: 1
Rule 25: b871a3b144, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 26: 4824117b22, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 27: b1b71a17b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 28: b127ce1b27, Class:  1, CF:0.972665, Len: 10, Fitness_tra: 0
Rule 29: 1d32911b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 241756b174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1417df24b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 72728fb22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 73b21e2b7c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 47221a4414, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 72b7857bb7, Class:  1, CF:0.103702, Len: 10, Fitness_tra: 0
Rule 36: 11142f44bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 25411972b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: 7272162b74, Class:  0, CF:0.999003, Len: 10, Fitness_tra: 0
Rule 39: 441223271b, Class:  1, CF:0.579998, Len: 10, Fitness_tra: 0
Rule 40: 1eb7261b7d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 72b4137224, Class:  0, CF:0.647777, Len: 10, Fitness_tra: 0
Rule 42: 7bb18ab1b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4144ca2177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12b4864227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 272bc34b77, Class:  1, CF:0.847293, Len: 10, Fitness_tra: 0
Rule 46: 711b5f4117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21122347bb, Class:  1, CF:0.631649, Len: 10, Fitness_tra: 0
Rule 48: 22241f4b1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: bd711e4bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 2422857b07, Class:  1, CF:0.774342, Len:  9, Fitness_tra: 0
Rule 51: b271864442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bd2b297b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4514164221, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 717bc67417, Class:  1, CF:0.965826, Len: 10, Fitness_tra: 0
Rule 55: 241726441b, Class:  0, CF:0.702426, Len: 10, Fitness_tra: 0
Rule 56: 41272a11b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 4b17261724, Class:  0, CF:0.928905, Len: 10, Fitness_tra: 0
Rule 58: 224b1a7721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 11bbd67172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 244b162174, Class:  0, CF:0.993858, Len: 10, Fitness_tra: 0
Rule 61: 42bb51b742, Class:  1, CF:0.960249, Len: 10, Fitness_tra: 0
Rule 62: 4bb18a7b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1b27c14224, Class:  1, CF:0.994941, Len: 10, Fitness_tra: 0
Rule 64: 46727a1242, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 1721137444, Class:  0, CF:0.102761, Len: 10, Fitness_tra: 0
Rule 66: 24148377bb, Class:  1, CF:0.504791, Len: 10, Fitness_tra: 0
Rule 67: 784c217b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 71b7864b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b24451271b, Class:  1, CF:0.883698, Len: 10, Fitness_tra: 0
Rule 70: 78b21172b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: b271864442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22bb25bb47, Class:  1, CF:0.467357, Len: 10, Fitness_tra: 0
Rule 73: b12b8e4242, Class:  1, CF:0.999489, Len: 10, Fitness_tra: 0
Rule 74: 1812234222, Class:  1, CF:0.969742, Len: 10, Fitness_tra: 0
Rule 75: bbbb664177, Class:  0, CF:0.942804, Len: 10, Fitness_tra: 0
Rule 76: 44b7267274, Class:  0, CF:0.993203, Len: 10, Fitness_tra: 0
Rule 77: 4772c32247, Class:  1, CF:0.818657, Len: 10, Fitness_tra: 0
Rule 78: 1b228a4127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12b4e62717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b117f12414, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: b2b4251b47, Class:  1, CF:0.54303, Len: 10, Fitness_tra: -46
Rule 82: 2717d8bb11, Class:  1, CF:0.207633, Len: 10, Fitness_tra: -5
Rule 83: 74111944b2, Class:  1, CF:0.968956, Len: 10, Fitness_tra: -2
Rule 84: 744713b441, Class:  0, CF:0.430791, Len: 10, Fitness_tra: 0
Rule 85: 7bb119427b, Class:  1, CF:0.999921, Len: 10, Fitness_tra: 1
Rule 86: b7412f72b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 4171c14711, Class:  1, CF:0.968807, Len: 10, Fitness_tra: -497
Rule 88: 221b891b11, Class:  0, CF:0.128259, Len: 10, Fitness_tra: 138
Rule 89: 1244137714, Class:  0, CF:0.638827, Len: 10, Fitness_tra: 2
Rule 90: 42148171b2, Class:  1, CF:0.750487, Len: 10, Fitness_tra: -21
Rule 91: bc271e2216, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 11b7ce1b77, Class:  1, CF:0.550701, Len: 10, Fitness_tra: -78
Rule 93: 2814864411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: a871dcbb47, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 722b01242a, Class:  1, CF:0.325076, Len:  9, Fitness_tra: -1
Rule 96: b1b2c64b27, Class:  1, CF:0.904507, Len: 10, Fitness_tra: 0
Rule 97: bd41871b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 98: 14111f14c6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b271865444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 7412a1182b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:16.6497
------Result------
Miss_rate(tra)	:16.6497
Miss_rate(tst)	:15.7221
ARL				:9.9375

------Generation 100------
Rule  1: b1471e1b16, Class:  0, CF:0.999452, Len: 10, Fitness_tra: 2160
Rule  2: 7412a11426, Class:  0, CF:  1, Len: 10, Fitness_tra: 933
Rule  3: 100bd97101, Class:  0, CF:0.889621, Len:  7, Fitness_tra: 465
Rule  4: bc72c111b7, Class:  0, CF:0.527584, Len: 10, Fitness_tra: 133
Rule  5: bd47111b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 137
Rule  6: b212a3147b, Class:  0, CF:  1, Len: 10, Fitness_tra: 31
Rule  7: 141b1f1712, Class:  0, CF:  1, Len: 10, Fitness_tra: 21
Rule  8: 14121a1142, Class:  0, CF:  1, Len: 10, Fitness_tra: 20
Rule  9: a871dcb147, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 10: 7412a1142b, Class:  0, CF:  1, Len: 10, Fitness_tra: 14
Rule 11: b211137174, Class:  0, CF:0.0354055, Len: 10, Fitness_tra: 1
Rule 12: 181b2341b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 10
Rule 13: 11b1ce777b, Class:  0, CF:0.999931, Len: 10, Fitness_tra: 0
Rule 14: 18748e4444, Class:  0, CF:  1, Len: 10, Fitness_tra: 5
Rule 15: b512c5477b, Class:  0, CF:0.845449, Len: 10, Fitness_tra: 0
Rule 16: b214137174, Class:  0, CF:0.256928, Len: 10, Fitness_tra: 0
Rule 17: 41115db444, Class:  1, CF:0.999758, Len: 10, Fitness_tra: 2
Rule 18: 1814f64411, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 19: 124b117242, Class:  1, CF:0.996556, Len: 10, Fitness_tra: 1
Rule 20: 722b112224, Class:  1, CF:0.999555, Len: 10, Fitness_tra: 2
Rule 21: 21471a4b16, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 22: 441b592b41, Class:  0, CF:0.918048, Len: 10, Fitness_tra: 0
Rule 23: 71111f4127, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 24: 7271167772, Class:  0, CF:0.998396, Len: 10, Fitness_tra: 1
Rule 25: b871a3b144, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 26: 4824117b22, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 27: b1b71a17b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 28: b127ce1b27, Class:  1, CF:0.972665, Len: 10, Fitness_tra: 0
Rule 29: 1d32911b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
