------Generation 0------
Rule  1: b5122544bb, Class:  1, CF:0.792617, Len: 10, Fitness_tra: 0
Rule 45: 4411862bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 272153b744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 41242371b7, Class:  1, CF:0.967434, Len: 10, Fitness_tra: 0
Rule 48: 22b1132244, Class:  1, CF:0.993083, Len: 10, Fitness_tra: 0
Rule 49: 1214261422, Class:  1, CF:0.989644, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 497219712c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4874137272, Class:  1, CF:0.991291, Len: 10, Fitness_tra: 0
Rule 54: 7b24c97711, Class:  1, CF:0.57403, Len: 10, Fitness_tra: 0
Rule 55: 1e2b1e7174, Class:  1, CF:0.225142, Len: 10, Fitness_tra: 0
Rule 56: 7b4bc14212, Class:  1, CF:0.900445, Len: 10, Fitness_tra: 0
Rule 57: 4122161222, Class:  1, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 58: 71b4c1bbb7, Class:  1, CF:0.0825767, Len: 10, Fitness_tra: 0
Rule 59: 11b4ce2242, Class:  1, CF:0.730107, Len: 10, Fitness_tra: 0
Rule 60: bb24114b47, Class:  1, CF:0.945293, Len: 10, Fitness_tra: 0
Rule 61: 17b1c31421, Class:  1, CF:0.1426, Len: 10, Fitness_tra: 0
Rule 62: 74b1ca7417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 4174231717, Class:  1, CF:0.963962, Len: 10, Fitness_tra: 0
Rule 64: b7472171b7, Class:  1, CF:0.821303, Len: 10, Fitness_tra: 0
Rule 65: 12b41f7241, Class:  1, CF:0.986436, Len: 10, Fitness_tra: 0
Rule 66: 724451b4bb, Class:  1, CF:0.907556, Len: 10, Fitness_tra: 0
Rule 67: 74b75a74b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b27785bbb7, Class:  1, CF:0.596696, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7874494224, Class:  0, CF:0.025488, Len: 10, Fitness_tra: 0
Rule 71: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 412b1142bb, Class:  1, CF:0.942716, Len: 10, Fitness_tra: 0
Rule 73: bb4719272b, Class:  1, CF:0.942867, Len: 10, Fitness_tra: 0
Rule 74: b2b7367217, Class:  1, CF:0.998338, Len: 10, Fitness_tra: 0
Rule 75: b42b8624b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1211162242, Class:  1, CF:0.99956, Len: 10, Fitness_tra: 0
Rule 77: 72118621b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 48b219b741, Class:  1, CF:0.386361, Len: 10, Fitness_tra: 0
Rule 80: 45bb492117, Class:  1, CF:0.20326, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000500000, Class:  1, CF:0.893238, Len:  1, Fitness_tra: -78
Rule 83: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000c000000, Class:  1, CF:0.989121, Len:  1, Fitness_tra: 35
Rule 86: 17b75e147b, Class:  1, CF:0.350926, Len: 10, Fitness_tra: 0
Rule 87: 24441ab227, Class:  1, CF:0.999983, Len: 10, Fitness_tra: 0
Rule 88: 4822362247, Class:  1, CF:0.999983, Len: 10, Fitness_tra: 0
Rule 89: 21b2117474, Class:  1, CF:0.939335, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 24b0150420, Class:  1, CF:0.968864, Len:  7, Fitness_tra: 0
Rule 92: 00000b0010, Class:  1, CF:0.70781, Len:  2, Fitness_tra: -27
Rule 93: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 41b216bb12, Class:  1, CF:0.999018, Len: 10, Fitness_tra: 0
Rule 95: 00000000d0, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 96: 787416b224, Class:  1, CF:0.999968, Len: 10, Fitness_tra: 0
Rule 97: b221d20044, Class:  1, CF:0.992289, Len:  8, Fitness_tra: 0
Rule 98: 0077bf0741, Class:  1, CF:0.997049, Len:  7, Fitness_tra: 0
Rule 99: 42b7314217, Class:  1, CF:0.937881, Len: 10, Fitness_tra: 0
Rule100: 0b020e00b2, Class:  0, CF:0.682125, Len:  5, Fitness_tra: 2
------Current------
Miss_rate(tra)	:11.5127
------Result------
Miss_rate(tra)	:11.5127
Miss_rate(tst)	:12.7971
ARL				:9.0137

------Generation 80------
Rule  1: 0000b00000, Class:  0, CF:0.500923, Len:  1, Fitness_tra: 3852
Rule  2: 0000b000c0, Class:  1, CF:0.984246, Len:  2, Fitness_tra: 4
Rule  3: 00b00074c0, Class:  1, CF:0.994431, Len:  4, Fitness_tra: 0
Rule  4: b2b7810211, Class:  1, CF:0.615126, Len:  9, Fitness_tra: 0
Rule  5: 2111161744, Class:  1, CF:0.999763, Len: 10, Fitness_tra: 0
Rule  6: b714ff1b21, Class:  1, CF:0.997694, Len: 10, Fitness_tra: 0
Rule  7: 1247c81b21, Class:  0, CF:0.190857, Len: 10, Fitness_tra: 0
Rule  8: 412419111b, Class:  0, CF:0.709324, Len: 10, Fitness_tra: 1
Rule  9: 4177714b41, Class:  1, CF:0.879805, Len: 10, Fitness_tra: 0
Rule 10: 1c42252bb2, Class:  1, CF:0.110161, Len: 10, Fitness_tra: 0
Rule 11: 11178eb212, Class:  1, CF:0.418434, Len: 10, Fitness_tra: 0
Rule 12: b5122544bb, Class:  1, CF:0.792617, Len: 10, Fitness_tra: 0
Rule 13: 274b817b22, Class:  1, CF:0.550059, Len: 10, Fitness_tra: 0
Rule 14: 72b4137224, Class:  1, CF:0.985704, Len: 10, Fitness_tra: 0
Rule 15: 117156122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 24441171b7, Class:  1, CF:0.919515, Len: 10, Fitness_tra: 0
Rule 17: b1248ab471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 24b2192424, Class:  1, CF:0.910016, Len: 10, Fitness_tra: 0
Rule 19: 114b56cb5b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b221d34144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1722d14417, Class:  1, CF:0.680777, Len: 10, Fitness_tra: 0
Rule 22: 472751b472, Class:  1, CF:0.975295, Len: 10, Fitness_tra: 0
Rule 23: 242bc91771, Class:  0, CF:0.162682, Len: 10, Fitness_tra: 0
Rule 24: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b47b162741, Class:  1, CF:0.999763, Len: 10, Fitness_tra: 0
Rule 26: bc17c9b72b, Class:  0, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 27: bb471927b1, Class:  1, CF:0.617108, Len: 10, Fitness_tra: 0
Rule 28: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1424167174, Class:  1, CF:0.99797, Len: 10, Fitness_tra: 0
Rule 30: 217236b1b1, Class:  1, CF:0.996772, Len: 10, Fitness_tra: 0
Rule 31: 7814c372b7, Class:  0, CF:0.967922, Len: 10, Fitness_tra: 0
Rule 32: 7b2216bb72, Class:  1, CF:0.999099, Len: 10, Fitness_tra: 0
Rule 33: 4324137b78, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 71b2c3bb14, Class:  1, CF:0.00334621, Len: 10, Fitness_tra: 0
Rule 36: b412292472, Class:  1, CF:0.629543, Len: 10, Fitness_tra: 0
Rule 37: 41742f1741, Class:  1, CF:0.999812, Len: 10, Fitness_tra: 0
Rule 38: 4877c54444, Class:  1, CF:0.679607, Len: 10, Fitness_tra: 0
Rule 39: 2427cf22b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 4b22c1b7bb, Class:  1, CF:0.791833, Len: 10, Fitness_tra: 0
Rule 41: 27bbce2477, Class:  1, CF:0.877621, Len: 10, Fitness_tra: 0
Rule 42: 4c772abb7b, Class:  1, CF:0.999996, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1142c64bb2, Class:  1, CF:0.107182, Len: 10, Fitness_tra: 0
Rule 45: 4411862bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 272153b744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 41242371b7, Class:  1, CF:0.967434, Len: 10, Fitness_tra: 0
Rule 48: 22b1132244, Class:  1, CF:0.993083, Len: 10, Fitness_tra: 0
Rule 49: 1214261422, Class:  1, CF:0.989644, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 497219712c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4874137272, Class:  1, CF:0.991291, Len: 10, Fitness_tra: 0
Rule 54: 7b24c97711, Class:  1, CF:0.57403, Len: 10, Fitness_tra: 0
Rule 55: 1e2b1e7174, Class:  1, CF:0.225142, Len: 10, Fitness_tra: 0
Rule 56: 7b4bc14212, Class:  1, CF:0.900445, Len: 10, Fitness_tra: 0
Rule 57: 4122161222, Class:  1, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 58: 71b4c1bbb7, Class:  1, CF:0.0825767, Len: 10, Fitness_tra: 0
Rule 59: 11b4ce2242, Class:  1, CF:0.730107, Len: 10, Fitness_tra: 0
Rule 60: bb24114b47, Class:  1, CF:0.945293, Len: 10, Fitness_tra: 0
Rule 61: 17b1c31421, Class:  1, CF:0.1426, Len: 10, Fitness_tra: 0
Rule 62: 74b1ca7417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 4174231717, Class:  1, CF:0.963962, Len: 10, Fitness_tra: 0
Rule 64: b7472171b7, Class:  1, CF:0.821303, Len: 10, Fitness_tra: 0
Rule 65: 12b41f7241, Class:  1, CF:0.986436, Len: 10, Fitness_tra: 0
Rule 66: 724451b4bb, Class:  1, CF:0.907556, Len: 10, Fitness_tra: 0
Rule 67: 74b75a74b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b27785bbb7, Class:  1, CF:0.596696, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7874494224, Class:  0, CF:0.025488, Len: 10, Fitness_tra: 0
Rule 71: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 412b1142bb, Class:  1, CF:0.942716, Len: 10, Fitness_tra: 0
Rule 73: bb4719272b, Class:  1, CF:0.942867, Len: 10, Fitness_tra: 0
Rule 74: b2b7367217, Class:  1, CF:0.998338, Len: 10, Fitness_tra: 0
Rule 75: b42b8624b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1211162242, Class:  1, CF:0.99956, Len: 10, Fitness_tra: 0
Rule 77: 72118621b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 48b219b741, Class:  1, CF:0.386361, Len: 10, Fitness_tra: 0
Rule 80: 45bb492117, Class:  1, CF:0.20326, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000500000, Class:  1, CF:0.893238, Len:  1, Fitness_tra: -78
Rule 83: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000c000000, Class:  1, CF:0.989121, Len:  1, Fitness_tra: 35
Rule 86: 17b75e147b, Class:  1, CF:0.350926, Len: 10, Fitness_tra: 0
Rule 87: 24441ab227, Class:  1, CF:0.999983, Len: 10, Fitness_tra: 0
Rule 88: 4822362247, Class:  1, CF:0.999983, Len: 10, Fitness_tra: 0
Rule 89: 21b2117474, Class:  1, CF:0.939335, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 24b0150420, Class:  1, CF:0.968864, Len:  7, Fitness_tra: 0
Rule 92: 00000b0010, Class:  1, CF:0.70781, Len:  2, Fitness_tra: -27
Rule 93: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 41b216bb12, Class:  1, CF:0.999018, Len: 10, Fitness_tra: 0
Rule 95: 00000000d0, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 96: 787416b224, Class:  1, CF:0.999968, Len: 10, Fitness_tra: 0
Rule 97: b221d20044, Class:  1, CF:0.992289, Len:  8, Fitness_tra: 0
Rule 98: 0077bf0741, Class:  1, CF:0.997049, Len:  7, Fitness_tra: 0
Rule 99: 42b7314217, Class:  1, CF:0.937881, Len: 10, Fitness_tra: 0
Rule100: 0b020e00b2, Class:  0, CF:0.682125, Len:  5, Fitness_tra: 2
------Current------
Miss_rate(tra)	:11.5127
------Result------
Miss_rate(tra)	:11.5127
Miss_rate(tst)	:12.7971
ARL				:9.0137

------Generation 90------
Rule  1: 0000b00000, Class:  0, CF:0.500923, Len:  1, Fitness_tra: 3852
Rule  2: 0000b000c0, Class:  1, CF:0.984246, Len:  2, Fitness_tra: 4
Rule  3: 00b00074c0, Class:  1, CF:0.994431, Len:  4, Fitness_tra: 0
Rule  4: b2b7810211, Class:  1, CF:0.615126, Len:  9, Fitness_tra: 0
Rule  5: 2111161744, Class:  1, CF:0.999763, Len: 10, Fitness_tra: 0
Rule  6: b714ff1b21, Class:  1, CF:0.997694, Len: 10, Fitness_tra: 0
Rule  7: 1247c81b21, Class:  0, CF:0.190857, Len: 10, Fitness_tra: 0
Rule  8: 412419111b, Class:  0, CF:0.709324, Len: 10, Fitness_tra: 1
Rule  9: 4177714b41, Class:  1, CF:0.879805, Len: 10, Fitness_tra: 0
Rule 10: 1c42252bb2, Class:  1, CF:0.110161, Len: 10, Fitness_tra: 0
Rule 11: 11178eb212, Class:  1, CF:0.418434, Len: 10, Fitness_tra: 0
Rule 12: b5122544bb, Class:  1, CF:0.792617, Len: 10, Fitness_tra: 0
Rule 13: 274b817b22, Class:  1, CF:0.550059, Len: 10, Fitness_tra: 0
Rule 14: 72b4137224, Class:  1, CF:0.985704, Len: 10, Fitness_tra: 0
Rule 15: 117156122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 24441171b7, Class:  1, CF:0.919515, Len: 10, Fitness_tra: 0
Rule 17: b1248ab471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 24b2192424, Class:  1, CF:0.910016, Len: 10, Fitness_tra: 0
Rule 19: 114b56cb5b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b221d34144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1722d14417, Class:  1, CF:0.680777, Len: 10, Fitness_tra: 0
Rule 22: 472751b472, Class:  1, CF:0.975295, Len: 10, Fitness_tra: 0
Rule 23: 242bc91771, Class:  0, CF:0.162682, Len: 10, Fitness_tra: 0
Rule 24: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b47b162741, Class:  1, CF:0.999763, Len: 10, Fitness_tra: 0
Rule 26: bc17c9b72b, Class:  0, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 27: bb471927b1, Class:  1, CF:0.617108, Len: 10, Fitness_tra: 0
Rule 28: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1424167174, Class:  1, CF:0.99797, Len: 10, Fitness_tra: 0
Rule 30: 217236b1b1, Class:  1, CF:0.996772, Len: 10, Fitness_tra: 0
Rule 31: 7814c372b7, Class:  0, CF:0.967922, Len: 10, Fitness_tra: 0
Rule 32: 7b2216bb72, Class:  1, CF:0.999099, Len: 10, Fitness_tra: 0
Rule 33: 4324137b78, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 71b2c3bb14, Class:  1, CF:0.00334621, Len: 10, Fitness_tra: 0
Rule 36: b412292472, Class:  1, CF:0.629543, Len: 10, Fitness_tra: 0
Rule 37: 41742f1741, Class:  1, CF:0.999812, Len: 10, Fitness_tra: 0
Rule 38: 4877c54444, Class:  1, CF:0.679607, Len: 10, Fitness_tra: 0
Rule 39: 2427cf22b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 4b22c1b7bb, Class:  1, CF:0.791833, Len: 10, Fitness_tra: 0
Rule 41: 27bbce2477, Class:  1, CF:0.877621, Len: 10, Fitness_tra: 0
Rule 42: 4c772abb7b, Class:  1, CF:0.999996, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1142c64bb2, Class:  1, CF:0.107182, Len: 10, Fitness_tra: 0
Rule 45: 4411862bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 272153b744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 41242371b7, Class:  1, CF:0.967434, Len: 10, Fitness_tra: 0
Rule 48: 22b1132244, Class:  1, CF:0.993083, Len: 10, Fitness_tra: 0
Rule 49: 1214261422, Class:  1, CF:0.989644, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 497219712c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4874137272, Class:  1, CF:0.991291, Len: 10, Fitness_tra: 0
Rule 54: 7b24c97711, Class:  1, CF:0.57403, Len: 10, Fitness_tra: 0
Rule 55: 1e2b1e7174, Class:  1, CF:0.225142, Len: 10, Fitness_tra: 0
Rule 56: 7b4bc14212, Class:  1, CF:0.900445, Len: 10, Fitness_tra: 0
Rule 57: 4122161222, Class:  1, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 58: 71b4c1bbb7, Class:  1, CF:0.0825767, Len: 10, Fitness_tra: 0
Rule 59: 11b4ce2242, Class:  1, CF:0.730107, Len: 10, Fitness_tra: 0
Rule 60: bb24114b47, Class:  1, CF:0.945293, Len: 10, Fitness_tra: 0
Rule 61: 17b1c31421, Class:  1, CF:0.1426, Len: 10, Fitness_tra: 0
Rule 62: 74b1ca7417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 4174231717, Class:  1, CF:0.963962, Len: 10, Fitness_tra: 0
Rule 64: b7472171b7, Class:  1, CF:0.821303, Len: 10, Fitness_tra: 0
Rule 65: 12b41f7241, Class:  1, CF:0.986436, Len: 10, Fitness_tra: 0
Rule 66: 724451b4bb, Class:  1, CF:0.907556, Len: 10, Fitness_tra: 0
Rule 67: 74b75a74b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b27785bbb7, Class:  1, CF:0.596696, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 7874494224, Class:  0, CF:0.025488, Len: 10, Fitness_tra: 0
Rule 71: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 412b1142bb, Class:  1, CF:0.942716, Len: 10, Fitness_tra: 0
Rule 73: bb4719272b, Class:  1, CF:0.942867, Len: 10, Fitness_tra: 0
Rule 74: b2b7367217, Class:  1, CF:0.998338, Len: 10, Fitness_tra: 0
Rule 75: b42b8624b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1211162242, Class:  1, CF:0.99956, Len: 10, Fitness_tra: 0
Rule 77: 72118621b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 48b219b741, Class:  1, CF:0.386361, Len: 10, Fitness_tra: 0
Rule 80: 45bb492117, Class:  1, CF:0.20326, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000500000, Class:  1, CF:0.893238, Len:  1, Fitness_tra: -78
Rule 83: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000c000000, Class:  1, CF:0.989121, Len:  1, Fitness_tra: 35
Rule 86: 17b75e147b, Class:  1, CF:0.350926, Len: 10, Fitness_tra: 0
Rule 87: 24441ab227, Class:  1, CF:0.999983, Len: 10, Fitness_tra: 0
Rule 88: 4822362247, Class:  1, CF:0.999983, Len: 10, Fitness_tra: 0
Rule 89: 21b2117474, Class:  1, CF:0.939335, Len: 10, Fitness_tra: 0
Rule 90: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 24b0150420, Class:  1, CF:0.968864, Len:  7, Fitness_tra: 0
Rule 92: 00000b0010, Class:  1, CF:0.70781, Len:  2, Fitness_tra: -27
Rule 93: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 41b216bb12, Class:  1, CF:0.999018, Len: 10, Fitness_tra: 0
Rule 95: 00000000d0, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 96: 787416b224, Class:  1, CF:0.999968, Len: 10, Fitness_tra: 0
Rule 97: b221d20044, Class:  1, CF:0.992289, Len:  8, Fitness_tra: 0
Rule 98: 0077bf0741, Class:  1, CF:0.997049, Len:  7, Fitness_tra: 0
Rule 99: 42b7314217, Class:  1, CF:0.937881, Len: 10, Fitness_tra: 0
Rule100: 0b020e00b2, Class:  0, CF:0.682125, Len:  5, Fitness_tra: 2
------Current------
Miss_rate(tra)	:11.5127
------Result------
Miss_rate(tra)	:11.5127
Miss_rate(tst)	:12.7971
ARL				:9.0137

------Generation 100------
Rule  1: 0000b00000, Class:  0, CF:0.500923, Len:  1, Fitness_tra: 3852
Rule  2: 0000b000c0, Class:  1, CF:0.984246, Len:  2, Fitness_tra: 4
Rule  3: 00b00074c0, Class:  1, CF:0.994431, Len:  4, Fitness_tra: 0
Rule  4: b2b7810211, Class:  1, CF:0.615126, Len:  9, Fitness_tra: 0
Rule  5: 2111161744, Class:  1, CF:0.999763, Len: 10, Fitness_tra: 0
Rule  6: b714ff1b21, Class:  1, CF:0.997694, Len: 10, Fitness_tra: 0
Rule  7: 1247c81b21, Class:  0, CF:0.190857, Len: 10, Fitness_tra: 0
Rule  8: 412419111b, Class:  0, CF:0.709324, Len: 10, Fitness_tra: 1
Rule  9: 4177714b41, Class:  1, CF:0.879805, Len: 10, Fitness_tra: 0
Rule 10: 1c42252bb2, Class:  1, CF:0.110161, Len: 10, Fitness_tra: 0
Rule 11: 11178eb212, Class:  1, CF:0.418434, Len: 10, Fitness_tra: 0
Rule 12: b5122544bb, Class:  1, CF:0.792617, Len: 10, Fitness_tra: 0
Rule 13: 274b817b22, Class:  1, CF:0.550059, Len: 10, Fitness_tra: 0
Rule 14: 72b4137224, Class:  1, CF:0.985704, Len: 10, Fitness_tra: 0
Rule 15: 117156122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 24441171b7, Class:  1, CF:0.919515, Len: 10, Fitness_tra: 0
Rule 17: b1248ab471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 24b2192424, Class:  1, CF:0.910016, Len: 10, Fitness_tra: 0
Rule 19: 114b56cb5b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b221d34144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1722d14417, Class:  1, CF:0.680777, Len: 10, Fitness_tra: 0
Rule 22: 472751b472, Class:  1, CF:0.975295, Len: 10, Fitness_tra: 0
Rule 23: 242bc91771, Class:  0, CF:0.162682, Len: 10, Fitness_tra: 0
Rule 24: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b47b162741, Class:  1, CF:0.999763, Len: 10, Fitness_tra: 0
Rule 26: bc17c9b72b, Class:  0, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 27: bb471927b1, Class:  1, CF:0.617108, Len: 10, Fitness_tra: 0
Rule 28: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1424167174, Class:  1, CF:0.99797, Len: 10, Fitness_tra: 0
Rule 30: 217236b1b1, Class:  1, CF:0.996772, Len: 10, Fitness_tra: 0
Rule 31: 7814c372b7, Class:  0, CF:0.967922, Len: 10, Fitness_tra: 0
Rule 32: 7b2216bb72, Class:  1, CF:0.999099, Len: 10, Fitness_tra: 0
Rule 33: 4324137b78, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 71b2c3bb14, Class:  1, CF:0.00334621, Len: 10, Fitness_tra: 0
Rule 36: b412292472, Class:  1, CF:0.629543, Len: 10, Fitness_tra: 0
Rule 37: 41742f1741, Class:  1, CF:0.999812, Len: 10, Fitness_tra: 0
Rule 38: 4877c54444, Class:  1, CF:0.679607, Len: 10, Fitness_tra: 0
Rule 39: 2427cf22b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 4b22c1b7bb, Class:  1, CF:0.791833, Len: 10, Fitness_tra: 0
Rule 41: 27bbce2477, Class:  1, CF:0.877621, Len: 10, Fitness_tra: 0
Rule 42: 4c772abb7b, Class:  1, CF:0.999996, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1142c64bb2, Class:  1, CF:0.107182, Len: 10, Fitness_tra: 0
Rule 45: 4411862bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 272153b744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 41242371b7, Class:  1, CF:0.967434, Len: 10, Fitness_tra: 0
Rule 48: 22b1132244, Class:  1, CF:0.993083, Len: 10, Fitness_tra: 0
Rule 49: 1214261422, Class:  1, CF:0.989644, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 497219712c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4874137272, Class:  1, CF:0.991291, Len: 10, Fitness_tra: 0
Rule 54: 7b24c97711, Class:  1, CF:0.57403, Len: 10, Fitness_tra: 0
Rule 55: 1e2b1e7174, Class:  1, CF:0.225142, Len: 10, Fitness_tra: 0
Rule 56: 7b4bc14212, Class:  1, CF:0.900445, Len: 10, Fitness_tra: 0
Rule 57: 4122161222, Class:  1, CF:0.999997, Len: 10, Fitness_tra: 0
