------Generation 0------
Rule  1: 31f8c13111421, Class:  0, CF:  1, Len: 13, Fitness_tra: 57
Rule 44: 3162c13912213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: b2ac11138151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0d0000200de3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11112131d125a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 69212295e3352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 41a1251119189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 7d3111d585126, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 724585e1e1588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4c15853111125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b21291d119213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: a5232ce96d948, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 44212415ae312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3175159d31542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 41112d915e429, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1343113135948, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 45f1113911145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 28118919115cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b276829515183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1c19155811151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 242e25c1599dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 61b1d8d21d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: f371483539528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: f638c16121c11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 41ad453196249, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 48654dee33225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6eb548edf5145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 784e115181151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 71: 6118cd1933587, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a119d8118d318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 33792c196dd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11ba711d19915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 41b15851e1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b8f1c51a9511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4c11c1d152511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7211162cc1128, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: b53223e1111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 29f45615b85e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 111151131122e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 0002000000000, Class:  0, CF:0.00630569, Len:  1, Fitness_tra: -546
Rule 83: 6f37261312881, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 7c32be3e58c23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1e6519e118181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: faf72611118d6, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 6f18c6155218a, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 1e1821a331821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: aa61c9118c81a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3929259119541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a323261911315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 6eb538dd55145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2bd33c1513151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 41b158ede1145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 114141e111213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 91622115d1111, Class:  1, CF:0.468923, Len: 13, Fitness_tra: 0
Rule 97: b56189995e449, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2418cd6152d12, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 61a1773651956, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 71b1d91311931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5
------Result------
Miss_rate(tra)	:5
Miss_rate(tst)	:9.09091
ARL				:11.3871

------Generation 80------
Rule  1: 0000800000840, Class:  0, CF:0.942497, Len:  3, Fitness_tra: 463
Rule  2: 0c0d000070000, Class:  0, CF:0.925024, Len:  3, Fitness_tra: 64
Rule  3: 2861332211111, Class:  1, CF:0.764238, Len: 13, Fitness_tra: 0
Rule  4: 000d00008000d, Class:  0, CF:0.18856, Len:  3, Fitness_tra: 18
Rule  5: 2911381553121, Class:  1, CF:0.749671, Len: 13, Fitness_tra: 0
Rule  6: 11a149e111111, Class:  0, CF:0.905108, Len: 13, Fitness_tra: 0
Rule  7: 6662111515c11, Class:  1, CF:0.217045, Len: 13, Fitness_tra: 0
Rule  8: 21a1c19151c89, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 3143155211111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 31f8c13111421, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 4af155191511b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 200d0010d000d, Class:  0, CF:0.233752, Len:  5, Fitness_tra: 1
Rule 13: 1141112151128, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: a3232c9155315, Class:  1, CF:0.991013, Len: 13, Fitness_tra: 0
Rule 15: 111cd19321111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 28111116d1413, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 11682911d1121, Class:  0, CF:0.82292, Len: 13, Fitness_tra: 0
Rule 18: 3945c1313551c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 313d9c1515221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: f3fc861911813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1818b69191483, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: aaf1951915d41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 71182e131d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: af1bd3e91c153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 13f81e5551113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: a3758c3d111c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 35b1d91211931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b17344dd69e25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 414a279d1e11c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 24432c1115652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 714c115e338c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 7221458191391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3af511119c4d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 6e49553189852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 15f1c11e19243, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7c3181131994d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 18a119e651c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2c4111583d651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 414f773561941, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 112d185111925, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: a941551281315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1eb312d583151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: bda151612c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3162c13912213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: b2ac11138151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0d0000200de3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11112131d125a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 69212295e3352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 41a1251119189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 7d3111d585126, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 724585e1e1588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4c15853111125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b21291d119213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: a5232ce96d948, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 44212415ae312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3175159d31542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 41112d915e429, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1343113135948, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 45f1113911145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 28118919115cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b276829515183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1c19155811151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 242e25c1599dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 61b1d8d21d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: f371483539528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: f638c16121c11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 41ad453196249, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 48654dee33225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6eb548edf5145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 784e115181151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 71: 6118cd1933587, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a119d8118d318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 33792c196dd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11ba711d19915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 41b15851e1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b8f1c51a9511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4c11c1d152511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7211162cc1128, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: b53223e1111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 29f45615b85e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 111151131122e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 0002000000000, Class:  0, CF:0.00630569, Len:  1, Fitness_tra: -546
Rule 83: 6f37261312881, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 7c32be3e58c23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1e6519e118181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: faf72611118d6, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 6f18c6155218a, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 1e1821a331821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: aa61c9118c81a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3929259119541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a323261911315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 6eb538dd55145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2bd33c1513151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 41b158ede1145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 114141e111213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 91622115d1111, Class:  1, CF:0.468923, Len: 13, Fitness_tra: 0
Rule 97: b56189995e449, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2418cd6152d12, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 61a1773651956, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 71b1d91311931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5
------Result------
Miss_rate(tra)	:5
Miss_rate(tst)	:9.09091
ARL				:11.3871

------Generation 90------
Rule  1: 0000800000840, Class:  0, CF:0.942497, Len:  3, Fitness_tra: 463
Rule  2: 0c0d000070000, Class:  0, CF:0.925024, Len:  3, Fitness_tra: 64
Rule  3: 2861332211111, Class:  1, CF:0.764238, Len: 13, Fitness_tra: 0
Rule  4: 000d00008000d, Class:  0, CF:0.18856, Len:  3, Fitness_tra: 18
Rule  5: 2911381553121, Class:  1, CF:0.749671, Len: 13, Fitness_tra: 0
Rule  6: 11a149e111111, Class:  0, CF:0.905108, Len: 13, Fitness_tra: 0
Rule  7: 6662111515c11, Class:  1, CF:0.217045, Len: 13, Fitness_tra: 0
Rule  8: 21a1c19151c89, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 3143155211111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 31f8c13111421, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 4af155191511b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 200d0010d000d, Class:  0, CF:0.233752, Len:  5, Fitness_tra: 1
Rule 13: 1141112151128, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: a3232c9155315, Class:  1, CF:0.991013, Len: 13, Fitness_tra: 0
Rule 15: 111cd19321111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 28111116d1413, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 11682911d1121, Class:  0, CF:0.82292, Len: 13, Fitness_tra: 0
Rule 18: 3945c1313551c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 313d9c1515221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: f3fc861911813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1818b69191483, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: aaf1951915d41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 71182e131d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: af1bd3e91c153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 13f81e5551113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: a3758c3d111c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 35b1d91211931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b17344dd69e25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 414a279d1e11c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 24432c1115652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 714c115e338c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 7221458191391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3af511119c4d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 6e49553189852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 15f1c11e19243, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7c3181131994d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 18a119e651c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2c4111583d651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 414f773561941, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 112d185111925, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: a941551281315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1eb312d583151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: bda151612c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3162c13912213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: b2ac11138151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0d0000200de3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11112131d125a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 69212295e3352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 41a1251119189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 7d3111d585126, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 724585e1e1588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4c15853111125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b21291d119213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: a5232ce96d948, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 44212415ae312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3175159d31542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 41112d915e429, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1343113135948, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 45f1113911145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 28118919115cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b276829515183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1c19155811151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 242e25c1599dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 61b1d8d21d51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: f371483539528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: f638c16121c11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 67: 41ad453196249, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 48654dee33225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6eb548edf5145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 784e115181151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 71: 6118cd1933587, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a119d8118d318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 33792c196dd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11ba711d19915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 41b15851e1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b8f1c51a9511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4c11c1d152511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7211162cc1128, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: b53223e1111d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 29f45615b85e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 111151131122e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 0002000000000, Class:  0, CF:0.00630569, Len:  1, Fitness_tra: -546
Rule 83: 6f37261312881, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 7c32be3e58c23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1e6519e118181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: faf72611118d6, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 6f18c6155218a, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 88: 1e1821a331821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: aa61c9118c81a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3929259119541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a323261911315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 6eb538dd55145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2bd33c1513151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 41b158ede1145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 114141e111213, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 91622115d1111, Class:  1, CF:0.468923, Len: 13, Fitness_tra: 0
Rule 97: b56189995e449, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2418cd6152d12, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 61a1773651956, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 71b1d91311931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5
------Result------
Miss_rate(tra)	:5
Miss_rate(tst)	:9.09091
ARL				:11.3871

------Generation 100------
Rule  1: 0000800000840, Class:  0, CF:0.942497, Len:  3, Fitness_tra: 463
Rule  2: 0c0d000070000, Class:  0, CF:0.925024, Len:  3, Fitness_tra: 64
Rule  3: 2861332211111, Class:  1, CF:0.764238, Len: 13, Fitness_tra: 0
Rule  4: 000d00008000d, Class:  0, CF:0.18856, Len:  3, Fitness_tra: 18
Rule  5: 2911381553121, Class:  1, CF:0.749671, Len: 13, Fitness_tra: 0
Rule  6: 11a149e111111, Class:  0, CF:0.905108, Len: 13, Fitness_tra: 0
Rule  7: 6662111515c11, Class:  1, CF:0.217045, Len: 13, Fitness_tra: 0
Rule  8: 21a1c19151c89, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 3143155211111, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 31f8c13111421, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 4af155191511b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 200d0010d000d, Class:  0, CF:0.233752, Len:  5, Fitness_tra: 1
Rule 13: 1141112151128, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: a3232c9155315, Class:  1, CF:0.991013, Len: 13, Fitness_tra: 0
Rule 15: 111cd19321111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 28111116d1413, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 11682911d1121, Class:  0, CF:0.82292, Len: 13, Fitness_tra: 0
Rule 18: 3945c1313551c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 313d9c1515221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: f3fc861911813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1818b69191483, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: aaf1951915d41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 71182e131d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: af1bd3e91c153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 13f81e5551113, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: a3758c3d111c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 35b1d91211931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b17344dd69e25, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 414a279d1e11c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 24432c1115652, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 714c115e338c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 7221458191391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3af511119c4d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 6e49553189852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 15f1c11e19243, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7c3181131994d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 18a119e651c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2c4111583d651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 414f773561941, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 112d185111925, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: a941551281315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1eb312d583151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: bda151612c511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 3162c13912213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 45: b2ac11138151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0d0000200de3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11112131d125a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 69212295e3352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 41a1251119189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 7d3111d585126, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 51: 724585e1e1588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4c15853111125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b21291d119213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: a5232ce96d948, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 44212415ae312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3175159d31542, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 41112d915e429, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
