------Generation 0------
Rule  1: 000000090f000000000a00000000000060f000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00050000000000000000000000009000000000090000, Class:  0, CF:0.449678, Len:  3, Fitness_tra: -12
Rule 86: 000000000000a0000000000000000000000000000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 87: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000600e09090000000060f066000e500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000000000000000000fa6000e050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: a00000000f000000000000000000a00000f0000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 31315513f13ae1111e1e1195131531631113333e11d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0001011100101030300039310fa6363e030630030010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0e000a0090000020a006e00d0000000000000000000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00100000000000000000a00ee0000000500500000950, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: e191111311111151155313911511e133311391111911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1010110001035111001010001400010ee50011031121, Class:  1, CF:  1, Len: 25, Fitness_tra: 0
Rule 97: 000000000e000000000e000000006000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000000a0500000000000000000000000002000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: 10200030000300130e1300e501e5e033100616000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 60e900000e0f0000a00000000600000000040b0900d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:26.25
------Result------
Miss_rate(tra)	:26.25
Miss_rate(tst)	:33.3333
ARL				:3.2

------Generation 70------
Rule  1: 00c00000000000000000000000000000000000000000, Class:  1, CF:0.223001, Len:  1, Fitness_tra: 59
Rule  2: 00004000000000000000000000000000000000000000, Class:  1, CF:0.0777377, Len:  1, Fitness_tra: 42
Rule  3: 00000000000000000000000000000000000000000600, Class:  1, CF:  1, Len:  1, Fitness_tra: 11
Rule  4: 0000000000000000000000000000000000000000a000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule  5: 0000000000000000000000a000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  6: 00000000060000000000000500000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule  7: 000000000000005000000000000000000000000a0000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule  8: 000000000000a0000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule  9: 0000000000000000000000000000500000000f000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 10: 000d0000000000000005000005000000000000090000, Class:  0, CF:0.485049, Len:  4, Fitness_tra: 1
Rule 11: 00000000000000000000000600000000000090e00000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 12: 00050000000000000000000500000000000060000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 13: 000000000e0000590090000000900000550000006000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 11111111113111511553119111311113311191111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 60e000006e0f0000000000000d0000000000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 6000000000000000000500000000000000000000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1393151339333911313135311515113e351313313111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000000000000000000fa6000e050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 36331516f116111e3331133951931e115e1333131151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000000000000000500000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 500e0060000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 133133311113e1131e1311e531e51133136616163913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31315513f13ae1111e1e1195131531631113333e11d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0000000000000000000e060ee000000050000000e050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000005000e050000a0000000000e050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 19131d1ee1f619511915e19111911131313111311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000e000000f6e000e050005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 9131911111111133361939319511363e536633e39311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11311511136111113313331111913113193111135111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 331335e33363e11366311113991116615e11316161e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000000000000000000000000000000000000f00060, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 32: 33111211313111111151111121311111111113111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 139119136131133116e11111153311611e36331e1159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000500ef0000000a600000000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 111111111131315111111e3113311113118811111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: e11113113113311333e3113113391111913191e11113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000d000000a000000000050d00f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 31111113111111131353339991313636391153135911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1111151111111515111e333515111111111113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000090f000000000a00000000000060f000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000060e000000000e000099000000500009000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 13113511133111e11613311135631161113133e11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 13511113131111113111111311311111111111311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0a0000050f0000000000050dfa00000060a000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000e0000000000000000a6e009500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11111133313a111111d9331112519131133611335511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00000d0000090000a0000003000060000500e0090050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3133113139319911111e111151311131993111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e1511111311111111611131115133313191611133155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3116113131133e11e311113111111113331313511551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 050005600000000f0000000000000000550000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11131111311111211183111111111193111113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0e000000a600000000e0600505000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000000000000000000000000000a00000a000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00090000000e900000000000006005000000e0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1111111111113113111111111191c211115111111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000500efe00005900e0000000920000050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 311155e1113131113113136115111133313131131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 06000000950000a0000600000000000000000000000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11111133e13351113111111112111131511111131121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 91d11311111111316699313331111111536111111393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000e000000000e000000006000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000000f0090000000000000f0000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 67: 1111951363131131111111113919111331331e311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0e09000000000000a000e00000000000006000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0009000000000000a000000000000530000b0b090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000000000000a0000000000000000000e00e0900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0060000000000000000000000a000000000000000060, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 73: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13311311111a19551111113151311131113133151211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000930000e000000a00000000d000500008000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00000d0500000000000000000000000000a000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 31113d1131331311611131331131111131661311335e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000a000000000000005000000000000000e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000046055f000000300005000a005000600000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3995316333111311111e13115511e13a3e1331111911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 50000000000000000000000000000000000000000000, Class:  0, CF:0.0326293, Len:  1, Fitness_tra: -3
Rule 82: 00000000000000000000000000006090000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 3
Rule 83: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 9e09550000e0000e000600000900e0e0099e06000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00050000000000000000000000009000000000090000, Class:  0, CF:0.449678, Len:  3, Fitness_tra: -12
Rule 86: 000000000000a0000000000000000000000000000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 87: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000600e09090000000060f066000e500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000000000000000000fa6000e050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: a00000000f000000000000000000a00000f0000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 31315513f13ae1111e1e1195131531631113333e11d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0001011100101030300039310fa6363e030630030010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0e000a0090000020a006e00d0000000000000000000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00100000000000000000a00ee0000000500500000950, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: e191111311111151155313911511e133311391111911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1010110001035111001010001400010ee50011031121, Class:  1, CF:  1, Len: 25, Fitness_tra: 0
Rule 97: 000000000e000000000e000000006000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000000a0500000000000000000000000002000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 99: 10200030000300130e1300e501e5e033100616000003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 60e900000e0f0000a00000000600000000040b0900d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:26.25
------Result------
Miss_rate(tra)	:26.25
Miss_rate(tst)	:33.3333
ARL				:3.2

------Generation 80------
Rule  1: 00c00000000000000000000000000000000000000000, Class:  1, CF:0.223001, Len:  1, Fitness_tra: 59
Rule  2: 00004000000000000000000000000000000000000000, Class:  1, CF:0.0777377, Len:  1, Fitness_tra: 43
Rule  3: 00000000000000000000000000000000000000000600, Class:  1, CF:  1, Len:  1, Fitness_tra: 11
Rule  4: 0000000000000000000000000000000000000000a000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule  5: 0000000000000000000000a000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  6: 00000000000000000000000000006090000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 3
Rule  7: 00000000060000000000000500000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule  8: 000000000000a0000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule  9: 0000000000000000000000000000500000000f000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 10: 000d0000000000000005000005000000000000090000, Class:  0, CF:0.485049, Len:  4, Fitness_tra: 0
Rule 11: 00000000000000000000000600000000000090e00000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 12: 00050000000000000000000500000000000060000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 13: 000000000e0000590090000000900000550000006000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 11111111113111511553119111311113311191111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 60e000006e0f0000000000000d0000000000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 6000000000000000000500000000000000000000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1393151339333911313135311515113e351313313111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000000000000000000fa6000e050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 36331516f116111e3331133951931e115e1333131151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000000000000000500000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 500e0060000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 133133311113e1131e1311e531e51133136616163913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31315513f13ae1111e1e1195131531631113333e11d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0000000000000000000e060ee000000050000000e050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000005000e050000a0000000000e050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 19131d1ee1f619511915e19111911131313111311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000e000000f6e000e050005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 9131911111111133361939319511363e536633e39311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11311511136111113313331111913113193111135111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 331335e33363e11366311113991116615e11316161e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000000000000000000000000000000000000f00060, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 32: 33111211313111111151111121311111111113111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 139119136131133116e11111153311611e36331e1159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000500ef0000000a600000000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 111111111131315111111e3113311113118811111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: e11113113113311333e3113113391111913191e11113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000d000000a000000000050d00f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 31111113111111131353339991313636391153135911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1111151111111515111e333515111111111113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000090f000000000a00000000000060f000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000060e000000000e000099000000500009000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 13113511133111e11613311135631161113133e11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 13511113131111113111111311311111111111311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0a0000050f0000000000050dfa00000060a000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000e0000000000000000a6e009500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11111133313a111111d9331112519131133611335511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00000d0000090000a0000003000060000500e0090050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3133113139319911111e111151311131993111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: e1511111311111111611131115133313191611133155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 3116113131133e11e311113111111113331313511551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 050005600000000f0000000000000000550000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11131111311111211183111111111193111113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0e000000a600000000e0600505000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000000000000000000000000000a00000a000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00090000000e900000000000006005000000e0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1111111111113113111111111191c211115111111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000500efe00005900e0000000920000050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 311155e1113131113113136115111133313131131111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 06000000950000a0000600000000000000000000000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11111133e13351113111111112111131511111131121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 91d11311111111316699313331111111536111111393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000e000000000e000000006000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000000f0090000000000000f0000000000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 67: 1111951363131131111111113919111331331e311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0e09000000000000a000e00000000000006000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0009000000000000a000000000000530000b0b090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000000000000a0000000000000000000e00e0900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0060000000000000000000000a000000000000000060, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 73: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13311311111a19551111113151311131113133151211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000930000e000000a00000000d000500008000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00000d0500000000000000000000000000a000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 31113d1131331311611131331131111131661311335e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000a000000000000005000000000000000e000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000046055f000000300005000a005000600000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3995316333111311111e13115511e13a3e1331111911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000e000000000e000000006000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00050000000000000000000000009000000000090000, Class:  0, CF:0.449678, Len:  3, Fitness_tra: -13
Rule 83: 0000000e000000000000000000600000000000600000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 84: 0000000000000000000000000000000000000000a000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 85: 000000600e09090000000060a066000e500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000000000000000000000500000000f000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 87: 00000000000000000000000000006090000000000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 88: 00000000000000000000000000000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000000000a000000000000900050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11111133e11311121313311121119111531111911141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0a0000050f0000000000050dfa00000060a000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 90d0031110000000060906333000111150600e001350, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0009000090000000a00600000000a00000f0000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0000000000000000000000500000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000000000000000000000000f06000e0500e0000900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00e900000e0f0000000000000000000000000b0000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 310110031000a1101350030900003000090003000111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000e000000000e000000000030000b00090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0e0000050f0000000008e00d00000000606000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 00001001310010510180101011110d93551013001111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.8333
------Result------
Miss_rate(tra)	:25.8333
Miss_rate(tst)	:37.037
ARL				:2.11765

------Generation 90------
Rule  1: 00c00000000000000000000000000000000000000000, Class:  1, CF:0.223001, Len:  1, Fitness_tra: 59
Rule  2: 00004000000000000000000000000000000000000000, Class:  1, CF:0.0777377, Len:  1, Fitness_tra: 43
Rule  3: 00000000000000000000000000000000000000000600, Class:  1, CF:  1, Len:  1, Fitness_tra: 11
Rule  4: 0000000000000000000000000000000000000000a000, Class:  1, CF:  1, Len:  1, Fitness_tra: 4
Rule  5: 0000000000000000000000a000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  6: 00000000000000000000000000006090000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 3
Rule  7: 00000000060000000000000500000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule  8: 000000000000a0000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule  9: 0000000000000000000000000000500000000f000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 10: 000d0000000000000005000005000000000000090000, Class:  0, CF:0.485049, Len:  4, Fitness_tra: 0
Rule 11: 00000000000000000000000600000000000090e00000, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 12: 00050000000000000000000500000000000060000000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 13: 000000000e0000590090000000900000550000006000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 11111111113111511553119111311113311191111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 60e000006e0f0000000000000d0000000000000000d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 6000000000000000000500000000000000000000f000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1393151339333911313135311515113e351313313111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000000000000000000fa6000e050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 36331516f116111e3331133951931e115e1333131151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000000000000000500000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 500e0060000000000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 133133311113e1131e1311e531e51133136616163913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31315513f13ae1111e1e1195131531631113333e11d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0000000000000000000e060ee000000050000000e050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000005000e050000a0000000000e050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 19131d1ee1f619511915e19111911131313111311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000e000000f6e000e050005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 9131911111111133361939319511363e536633e39311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11311511136111113313331111913113193111135111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 331335e33363e11366311113991116615e11316161e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 00000000000000000000000000000000000000f00060, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 32: 33111211313111111151111121311111111113111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 139119136131133116e11111153311611e36331e1159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000500ef0000000a600000000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 111111111131315111111e3113311113118811111153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: e11113113113311333e3113113391111913191e11113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000000000000d000000a000000000050d00f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
