------Generation 0------
Rule  1: 19c2b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 3c121, Class:  1, CF:0.592962, Len:  5, Fitness_tra: 0
Rule 71: 51424, Class:  0, CF:0.96565, Len:  5, Fitness_tra: 0
Rule 72: d5222, Class:  1, CF:0.763972, Len:  5, Fitness_tra: 0
Rule 73: 1cbb2, Class:  2, CF:0.596228, Len:  5, Fitness_tra: 0
Rule 74: 92113, Class:  1, CF:0.0836729, Len:  5, Fitness_tra: 0
Rule 75: 37481, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 15171, Class:  1, CF:0.967662, Len:  5, Fitness_tra: 0
Rule 77: 1c427, Class:  2, CF:0.442069, Len:  5, Fitness_tra: 0
Rule 78: 12412, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 54248, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 80: 32717, Class:  1, CF:0.592948, Len:  5, Fitness_tra: 0
Rule 81: 515b7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: 11141, Class:  0, CF:0.610164, Len:  5, Fitness_tra: 0
Rule 83: c9811, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 84: 5111b, Class:  0, CF:0.697115, Len:  5, Fitness_tra: 5
Rule 85: 21514, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 1ec21, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: d91b7, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 88: 1e522, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 04000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 51277, Class:  0, CF:0.942575, Len:  5, Fitness_tra: 0
Rule 91: 241b1, Class:  0, CF:0.151609, Len:  5, Fitness_tra: 0
Rule 92: d1102, Class:  0, CF:0.861628, Len:  4, Fitness_tra: 22
Rule 93: 101b0, Class:  0, CF:0.397132, Len:  3, Fitness_tra: 0
Rule 94: 37080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: ec1a6, Class:  1, CF:0.192927, Len:  5, Fitness_tra: 0
Rule 96: 832bb, Class:  0, CF:0.86119, Len:  5, Fitness_tra: 0
Rule 97: 32a1b, Class:  2, CF:0.170617, Len:  5, Fitness_tra: 0
Rule 98: 25812, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 91412, Class:  0, CF:0.826696, Len:  5, Fitness_tra: 0
Rule100: a1121, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:28.3951
------Result------
Miss_rate(tra)	:28.3951
Miss_rate(tst)	:4.7619
ARL				:4.82955

------Generation 70------
Rule  1: 1b111, Class:  2, CF:0.408396, Len:  5, Fitness_tra: 75
Rule  2: 1d111, Class:  1, CF:0.97011, Len:  5, Fitness_tra: 67
Rule  3: dc111, Class:  2, CF:0.689666, Len:  5, Fitness_tra: 47
Rule  4: 93100, Class:  0, CF:0.926539, Len:  3, Fitness_tra: 22
Rule  5: d1102, Class:  0, CF:0.861628, Len:  4, Fitness_tra: 17
Rule  6: 211b1, Class:  0, CF:0.752775, Len:  5, Fitness_tra: 18
Rule  7: 3c701, Class:  1, CF:0.856339, Len:  4, Fitness_tra: 18
Rule  8: 411b7, Class:  0, CF:0.876983, Len:  5, Fitness_tra: 14
Rule  9: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 14
Rule 10: 831bb, Class:  0, CF:0.936444, Len:  5, Fitness_tra: 7
Rule 11: 00400, Class:  1, CF:0.0945801, Len:  1, Fitness_tra: 8
Rule 12: 1a111, Class:  0, CF:0.870991, Len:  5, Fitness_tra: 5
Rule 13: 21647, Class:  0, CF:0.970153, Len:  5, Fitness_tra: 5
Rule 14: 95111, Class:  1, CF:0.994767, Len:  5, Fitness_tra: 7
Rule 15: 21141, Class:  0, CF:0.826699, Len:  5, Fitness_tra: 7
Rule 16: 15811, Class:  1, CF:  1, Len:  5, Fitness_tra: 7
Rule 17: 1ec11, Class:  1, CF:  1, Len:  5, Fitness_tra: 6
Rule 18: 5111b, Class:  0, CF:0.697115, Len:  5, Fitness_tra: 1
Rule 19: 1e111, Class:  1, CF:  1, Len:  5, Fitness_tra: 3
Rule 20: 21112, Class:  0, CF:0.728199, Len:  5, Fitness_tra: 0
Rule 21: d1121, Class:  0, CF:0.910339, Len:  5, Fitness_tra: 0
Rule 22: 111b4, Class:  0, CF:0.906414, Len:  5, Fitness_tra: 0
Rule 23: 2312b, Class:  0, CF:0.974109, Len:  5, Fitness_tra: 1
Rule 24: c9811, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 25: 1301b, Class:  0, CF:0.443188, Len:  4, Fitness_tra: 1
Rule 26: d1bb1, Class:  0, CF:0.678907, Len:  5, Fitness_tra: 0
Rule 27: 13441, Class:  0, CF:0.600581, Len:  5, Fitness_tra: 0
Rule 28: 18122, Class:  2, CF:0.081092, Len:  5, Fitness_tra: 0
Rule 29: 91241, Class:  0, CF:0.880456, Len:  5, Fitness_tra: 0
Rule 30: 95114, Class:  1, CF:0.992901, Len:  5, Fitness_tra: 0
Rule 31: e1743, Class:  0, CF:0.894829, Len:  5, Fitness_tra: 0
Rule 32: 1c22b, Class:  2, CF:0.395905, Len:  5, Fitness_tra: 0
Rule 33: 18777, Class:  1, CF:0.196712, Len:  5, Fitness_tra: 0
Rule 34: 91721, Class:  0, CF:0.906429, Len:  5, Fitness_tra: 0
Rule 35: 1c721, Class:  1, CF:0.15296, Len:  5, Fitness_tra: 0
Rule 36: 31225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 04000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3512b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 39: 29571, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 40: 94121, Class:  0, CF:0.817987, Len:  5, Fitness_tra: 0
Rule 41: 114c5, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 239bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 584b2, Class:  2, CF:0.183961, Len:  5, Fitness_tra: 0
Rule 44: ec141, Class:  1, CF:0.144404, Len:  5, Fitness_tra: 0
Rule 45: 94412, Class:  0, CF:0.490034, Len:  5, Fitness_tra: 0
Rule 46: e4241, Class:  0, CF:0.41265, Len:  5, Fitness_tra: 0
Rule 47: 8e1b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 1321b, Class:  0, CF:0.200516, Len:  5, Fitness_tra: 0
Rule 49: 122d1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 11142, Class:  0, CF:0.951575, Len:  5, Fitness_tra: 0
Rule 51: 912b7, Class:  0, CF:0.974485, Len:  5, Fitness_tra: 0
Rule 52: e1442, Class:  0, CF:0.985819, Len:  5, Fitness_tra: 0
Rule 53: d5274, Class:  1, CF:0.763972, Len:  5, Fitness_tra: 0
Rule 54: 62148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11171, Class:  0, CF:0.54252, Len:  5, Fitness_tra: 0
Rule 56: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9c4bb, Class:  2, CF:0.749927, Len:  5, Fitness_tra: 0
Rule 58: 55777, Class:  1, CF:0.872967, Len:  5, Fitness_tra: 0
Rule 59: 512b7, Class:  0, CF:0.93372, Len:  5, Fitness_tra: 0
Rule 60: a1122, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 61: 23544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 92122, Class:  0, CF:0.966994, Len:  5, Fitness_tra: 0
Rule 63: e2121, Class:  0, CF:0.66198, Len:  5, Fitness_tra: 0
Rule 64: d21b1, Class:  0, CF:0.317446, Len:  5, Fitness_tra: 0
Rule 65: 25871, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 66: 15727, Class:  1, CF:0.924566, Len:  5, Fitness_tra: 0
Rule 67: 12124, Class:  0, CF:0.741075, Len:  5, Fitness_tra: 0
Rule 68: f3000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2187b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 3c121, Class:  1, CF:0.592962, Len:  5, Fitness_tra: 0
Rule 71: 51424, Class:  0, CF:0.96565, Len:  5, Fitness_tra: 0
Rule 72: d5222, Class:  1, CF:0.763972, Len:  5, Fitness_tra: 0
Rule 73: 1cbb2, Class:  2, CF:0.596228, Len:  5, Fitness_tra: 0
Rule 74: 92113, Class:  1, CF:0.0836729, Len:  5, Fitness_tra: 0
Rule 75: 37481, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 15171, Class:  1, CF:0.967662, Len:  5, Fitness_tra: 0
Rule 77: 1c427, Class:  2, CF:0.442069, Len:  5, Fitness_tra: 0
Rule 78: 12412, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 54248, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 80: 32717, Class:  1, CF:0.592948, Len:  5, Fitness_tra: 0
Rule 81: 13821, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 21127, Class:  0, CF:0.966057, Len:  5, Fitness_tra: 4
Rule 84: 83817, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: 91121, Class:  0, CF:0.975321, Len:  5, Fitness_tra: 0
Rule 86: 04008, Class:  0, CF:  1, Len:  2, Fitness_tra: 5
Rule 87: 1114b, Class:  0, CF:0.87649, Len:  5, Fitness_tra: 0
Rule 88: 2611b, Class:  0, CF:0.894464, Len:  5, Fitness_tra: 18
Rule 89: 55524, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 90: 1cbb1, Class:  2, CF:0.0826966, Len:  5, Fitness_tra: 0
Rule 91: 13ed7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: a1201, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 93: e8141, Class:  1, CF:0.844738, Len:  5, Fitness_tra: 0
Rule 94: 61ab7, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 95: 1b07a, Class:  2, CF:0.144022, Len:  4, Fitness_tra: 0
Rule 96: 411b2, Class:  0, CF:0.93873, Len:  5, Fitness_tra: 1
Rule 97: 38127, Class:  1, CF:0.919095, Len:  5, Fitness_tra: 0
Rule 98: 21c91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b5214, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 1c441, Class:  1, CF:0.24746, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:27.9012
------Result------
Miss_rate(tra)	:27.9012
Miss_rate(tst)	:4.7619
ARL				:4.79545

------Generation 80------
Rule  1: 1b111, Class:  2, CF:0.408396, Len:  5, Fitness_tra: 78
Rule  2: 1d111, Class:  1, CF:0.97011, Len:  5, Fitness_tra: 1
Rule  3: dc111, Class:  2, CF:0.689666, Len:  5, Fitness_tra: 47
Rule  4: 93100, Class:  0, CF:0.926539, Len:  3, Fitness_tra: 20
Rule  5: 2611b, Class:  0, CF:0.894464, Len:  5, Fitness_tra: 2
Rule  6: 211b1, Class:  0, CF:0.752775, Len:  5, Fitness_tra: 16
Rule  7: 3c701, Class:  1, CF:0.856339, Len:  4, Fitness_tra: 18
Rule  8: d1102, Class:  0, CF:0.861628, Len:  4, Fitness_tra: 17
Rule  9: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 14
Rule 10: 411b7, Class:  0, CF:0.876983, Len:  5, Fitness_tra: 10
Rule 11: 00400, Class:  1, CF:0.0945801, Len:  1, Fitness_tra: 8
Rule 12: 831bb, Class:  0, CF:0.936444, Len:  5, Fitness_tra: 5
Rule 13: 15811, Class:  1, CF:  1, Len:  5, Fitness_tra: 7
Rule 14: 95111, Class:  1, CF:0.994767, Len:  5, Fitness_tra: 7
Rule 15: 21141, Class:  0, CF:0.826699, Len:  5, Fitness_tra: 7
Rule 16: 1ec11, Class:  1, CF:  1, Len:  5, Fitness_tra: 6
Rule 17: 21647, Class:  0, CF:0.970153, Len:  5, Fitness_tra: 5
Rule 18: 1a111, Class:  0, CF:0.870991, Len:  5, Fitness_tra: 4
Rule 19: 04008, Class:  0, CF:  1, Len:  2, Fitness_tra: 5
Rule 20: 21127, Class:  0, CF:0.966057, Len:  5, Fitness_tra: 4
Rule 21: 1e111, Class:  1, CF:  1, Len:  5, Fitness_tra: 3
Rule 22: 5111b, Class:  0, CF:0.697115, Len:  5, Fitness_tra: 0
Rule 23: 2312b, Class:  0, CF:0.974109, Len:  5, Fitness_tra: 1
Rule 24: c9811, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 25: 1301b, Class:  0, CF:0.443188, Len:  4, Fitness_tra: 0
Rule 26: 411b2, Class:  0, CF:0.93873, Len:  5, Fitness_tra: 1
Rule 27: d1bb1, Class:  0, CF:0.678907, Len:  5, Fitness_tra: 0
Rule 28: 18122, Class:  2, CF:0.081092, Len:  5, Fitness_tra: 0
Rule 29: 91241, Class:  0, CF:0.880456, Len:  5, Fitness_tra: 0
Rule 30: 95114, Class:  1, CF:0.992901, Len:  5, Fitness_tra: 0
Rule 31: e1743, Class:  0, CF:0.894829, Len:  5, Fitness_tra: 0
Rule 32: 1c22b, Class:  2, CF:0.395905, Len:  5, Fitness_tra: 0
Rule 33: 18777, Class:  1, CF:0.196712, Len:  5, Fitness_tra: 0
Rule 34: 91721, Class:  0, CF:0.906429, Len:  5, Fitness_tra: 0
Rule 35: 1c721, Class:  1, CF:0.15296, Len:  5, Fitness_tra: 0
Rule 36: 31225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 04000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3512b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 39: 29571, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 40: 94121, Class:  0, CF:0.817987, Len:  5, Fitness_tra: 0
Rule 41: 114c5, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 239bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 584b2, Class:  2, CF:0.183961, Len:  5, Fitness_tra: 0
Rule 44: ec141, Class:  1, CF:0.144404, Len:  5, Fitness_tra: 0
Rule 45: 94412, Class:  0, CF:0.490034, Len:  5, Fitness_tra: 0
Rule 46: e4241, Class:  0, CF:0.41265, Len:  5, Fitness_tra: 0
Rule 47: 8e1b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 1321b, Class:  0, CF:0.200516, Len:  5, Fitness_tra: 0
Rule 49: 122d1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 11142, Class:  0, CF:0.951575, Len:  5, Fitness_tra: 0
Rule 51: 912b7, Class:  0, CF:0.974485, Len:  5, Fitness_tra: 0
Rule 52: e1442, Class:  0, CF:0.985819, Len:  5, Fitness_tra: 0
Rule 53: d5274, Class:  1, CF:0.763972, Len:  5, Fitness_tra: 0
Rule 54: 62148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11171, Class:  0, CF:0.54252, Len:  5, Fitness_tra: 0
Rule 56: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9c4bb, Class:  2, CF:0.749927, Len:  5, Fitness_tra: 0
Rule 58: 55777, Class:  1, CF:0.872967, Len:  5, Fitness_tra: 0
Rule 59: 512b7, Class:  0, CF:0.93372, Len:  5, Fitness_tra: 0
Rule 60: a1122, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 61: 23544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 92122, Class:  0, CF:0.966994, Len:  5, Fitness_tra: 0
Rule 63: e2121, Class:  0, CF:0.66198, Len:  5, Fitness_tra: 0
Rule 64: d21b1, Class:  0, CF:0.317446, Len:  5, Fitness_tra: 0
Rule 65: 25871, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 66: 15727, Class:  1, CF:0.924566, Len:  5, Fitness_tra: 0
Rule 67: 12124, Class:  0, CF:0.741075, Len:  5, Fitness_tra: 0
Rule 68: f3000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2187b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 3c121, Class:  1, CF:0.592962, Len:  5, Fitness_tra: 0
Rule 71: 51424, Class:  0, CF:0.96565, Len:  5, Fitness_tra: 0
Rule 72: d5222, Class:  1, CF:0.763972, Len:  5, Fitness_tra: 0
Rule 73: 1cbb2, Class:  2, CF:0.596228, Len:  5, Fitness_tra: 0
Rule 74: 92113, Class:  1, CF:0.0836729, Len:  5, Fitness_tra: 0
Rule 75: 37481, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 15171, Class:  1, CF:0.967662, Len:  5, Fitness_tra: 0
Rule 77: 1c427, Class:  2, CF:0.442069, Len:  5, Fitness_tra: 0
Rule 78: 12412, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 54248, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 80: 32717, Class:  1, CF:0.592948, Len:  5, Fitness_tra: 0
Rule 81: 25d74, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: 29511, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: c3124, Class:  0, CF:0.951625, Len:  5, Fitness_tra: 0
Rule 84: 00500, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 85: 5e2b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 1311b, Class:  0, CF:0.471252, Len:  5, Fitness_tra: 0
Rule 87: 113bb, Class:  0, CF:0.826027, Len:  5, Fitness_tra: 0
Rule 88: 1c247, Class:  2, CF:0.395905, Len:  5, Fitness_tra: 0
Rule 89: 3e82b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 90: 1112b, Class:  0, CF:0.895902, Len:  5, Fitness_tra: 0
Rule 91: 1d101, Class:  1, CF:0.969767, Len:  4, Fitness_tra: 66
Rule 92: 0311b, Class:  0, CF:0.624997, Len:  4, Fitness_tra: 25
Rule 93: 211bb, Class:  0, CF:0.913715, Len:  5, Fitness_tra: 7
Rule 94: 13526, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3a101, Class:  0, CF:0.564655, Len:  4, Fitness_tra: 0
Rule 96: b3545, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11119, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 18051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: e8344, Class:  1, CF:0.259609, Len:  5, Fitness_tra: 0
Rule100: 91247, Class:  0, CF:0.978686, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:27.1605
------Result------
Miss_rate(tra)	:27.1605
Miss_rate(tst)	:4.7619
ARL				:4.78161

------Generation 90------
Rule  1: 1b111, Class:  2, CF:0.408396, Len:  5, Fitness_tra: 78
Rule  2: 1d111, Class:  1, CF:0.97011, Len:  5, Fitness_tra: 1
Rule  3: dc111, Class:  2, CF:0.689666, Len:  5, Fitness_tra: 47
Rule  4: 93100, Class:  0, CF:0.926539, Len:  3, Fitness_tra: 20
Rule  5: 2611b, Class:  0, CF:0.894464, Len:  5, Fitness_tra: 2
Rule  6: 211b1, Class:  0, CF:0.752775, Len:  5, Fitness_tra: 16
Rule  7: 3c701, Class:  1, CF:0.856339, Len:  4, Fitness_tra: 18
Rule  8: d1102, Class:  0, CF:0.861628, Len:  4, Fitness_tra: 17
Rule  9: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 14
Rule 10: 411b7, Class:  0, CF:0.876983, Len:  5, Fitness_tra: 10
Rule 11: 00400, Class:  1, CF:0.0945801, Len:  1, Fitness_tra: 8
Rule 12: 831bb, Class:  0, CF:0.936444, Len:  5, Fitness_tra: 5
Rule 13: 15811, Class:  1, CF:  1, Len:  5, Fitness_tra: 7
Rule 14: 95111, Class:  1, CF:0.994767, Len:  5, Fitness_tra: 7
Rule 15: 21141, Class:  0, CF:0.826699, Len:  5, Fitness_tra: 7
Rule 16: 1ec11, Class:  1, CF:  1, Len:  5, Fitness_tra: 6
Rule 17: 21647, Class:  0, CF:0.970153, Len:  5, Fitness_tra: 5
Rule 18: 1a111, Class:  0, CF:0.870991, Len:  5, Fitness_tra: 4
Rule 19: 04008, Class:  0, CF:  1, Len:  2, Fitness_tra: 5
Rule 20: 21127, Class:  0, CF:0.966057, Len:  5, Fitness_tra: 4
Rule 21: 1e111, Class:  1, CF:  1, Len:  5, Fitness_tra: 3
Rule 22: 5111b, Class:  0, CF:0.697115, Len:  5, Fitness_tra: 0
Rule 23: 2312b, Class:  0, CF:0.974109, Len:  5, Fitness_tra: 1
Rule 24: c9811, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule 25: 1301b, Class:  0, CF:0.443188, Len:  4, Fitness_tra: 0
Rule 26: 411b2, Class:  0, CF:0.93873, Len:  5, Fitness_tra: 1
Rule 27: d1bb1, Class:  0, CF:0.678907, Len:  5, Fitness_tra: 0
Rule 28: 18122, Class:  2, CF:0.081092, Len:  5, Fitness_tra: 0
Rule 29: 91241, Class:  0, CF:0.880456, Len:  5, Fitness_tra: 0
Rule 30: 95114, Class:  1, CF:0.992901, Len:  5, Fitness_tra: 0
Rule 31: e1743, Class:  0, CF:0.894829, Len:  5, Fitness_tra: 0
Rule 32: 1c22b, Class:  2, CF:0.395905, Len:  5, Fitness_tra: 0
Rule 33: 18777, Class:  1, CF:0.196712, Len:  5, Fitness_tra: 0
Rule 34: 91721, Class:  0, CF:0.906429, Len:  5, Fitness_tra: 0
Rule 35: 1c721, Class:  1, CF:0.15296, Len:  5, Fitness_tra: 0
Rule 36: 31225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 04000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 3512b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 39: 29571, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 40: 94121, Class:  0, CF:0.817987, Len:  5, Fitness_tra: 0
Rule 41: 114c5, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 239bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 584b2, Class:  2, CF:0.183961, Len:  5, Fitness_tra: 0
Rule 44: ec141, Class:  1, CF:0.144404, Len:  5, Fitness_tra: 0
Rule 45: 94412, Class:  0, CF:0.490034, Len:  5, Fitness_tra: 0
Rule 46: e4241, Class:  0, CF:0.41265, Len:  5, Fitness_tra: 0
Rule 47: 8e1b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 1321b, Class:  0, CF:0.200516, Len:  5, Fitness_tra: 0
Rule 49: 122d1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 11142, Class:  0, CF:0.951575, Len:  5, Fitness_tra: 0
Rule 51: 912b7, Class:  0, CF:0.974485, Len:  5, Fitness_tra: 0
Rule 52: e1442, Class:  0, CF:0.985819, Len:  5, Fitness_tra: 0
Rule 53: d5274, Class:  1, CF:0.763972, Len:  5, Fitness_tra: 0
Rule 54: 62148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11171, Class:  0, CF:0.54252, Len:  5, Fitness_tra: 0
Rule 56: 00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9c4bb, Class:  2, CF:0.749927, Len:  5, Fitness_tra: 0
Rule 58: 55777, Class:  1, CF:0.872967, Len:  5, Fitness_tra: 0
Rule 59: 512b7, Class:  0, CF:0.93372, Len:  5, Fitness_tra: 0
Rule 60: a1122, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 61: 23544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 92122, Class:  0, CF:0.966994, Len:  5, Fitness_tra: 0
Rule 63: e2121, Class:  0, CF:0.66198, Len:  5, Fitness_tra: 0
Rule 64: d21b1, Class:  0, CF:0.317446, Len:  5, Fitness_tra: 0
Rule 65: 25871, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 66: 15727, Class:  1, CF:0.924566, Len:  5, Fitness_tra: 0
Rule 67: 12124, Class:  0, CF:0.741075, Len:  5, Fitness_tra: 0
Rule 68: f3000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2187b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 70: 3c121, Class:  1, CF:0.592962, Len:  5, Fitness_tra: 0
Rule 71: 51424, Class:  0, CF:0.96565, Len:  5, Fitness_tra: 0
Rule 72: d5222, Class:  1, CF:0.763972, Len:  5, Fitness_tra: 0
Rule 73: 1cbb2, Class:  2, CF:0.596228, Len:  5, Fitness_tra: 0
Rule 74: 92113, Class:  1, CF:0.0836729, Len:  5, Fitness_tra: 0
Rule 75: 37481, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 15171, Class:  1, CF:0.967662, Len:  5, Fitness_tra: 0
Rule 77: 1c427, Class:  2, CF:0.442069, Len:  5, Fitness_tra: 0
Rule 78: 12412, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 54248, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 80: 32717, Class:  1, CF:0.592948, Len:  5, Fitness_tra: 0
Rule 81: 25d74, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: 29511, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: c3124, Class:  0, CF:0.951625, Len:  5, Fitness_tra: 0
Rule 84: 00500, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 85: 5e2b2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 1311b, Class:  0, CF:0.471252, Len:  5, Fitness_tra: 0
Rule 87: 113bb, Class:  0, CF:0.826027, Len:  5, Fitness_tra: 0
Rule 88: 1c247, Class:  2, CF:0.395905, Len:  5, Fitness_tra: 0
Rule 89: 3e82b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 90: 1112b, Class:  0, CF:0.895902, Len:  5, Fitness_tra: 0
Rule 91: 1d101, Class:  1, CF:0.969767, Len:  4, Fitness_tra: 66
Rule 92: 0311b, Class:  0, CF:0.624997, Len:  4, Fitness_tra: 25
Rule 93: 211bb, Class:  0, CF:0.913715, Len:  5, Fitness_tra: 7
Rule 94: 13526, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 3a101, Class:  0, CF:0.564655, Len:  4, Fitness_tra: 0
Rule 96: b3545, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 11119, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: 18051, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: e8344, Class:  1, CF:0.259609, Len:  5, Fitness_tra: 0
Rule100: 91247, Class:  0, CF:0.978686, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:27.1605
------Result------
Miss_rate(tra)	:27.1605
Miss_rate(tst)	:4.7619
ARL				:4.78161

------Generation 100------
Rule  1: 1b111, Class:  2, CF:0.408396, Len:  5, Fitness_tra: 78
Rule  2: 1d111, Class:  1, CF:0.97011, Len:  5, Fitness_tra: 1
