------Generation 0------
Rule  1: cba6581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 583f1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6df1513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1d3f182, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 31: 1d1199e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1166911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 25a3115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 35: e16a552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 113a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1131111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 38: 2116151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: d5a3563, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 060060d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2536111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: e133152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 44: 17f3181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 45: 2163181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 31a1934, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1531185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 52f6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1561331, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 50: 511a852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9131211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 51665d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 15ffd18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1133112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 55: 91aab52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1daf515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1133313, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 11f6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1df6133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 60: 0000600, Class:  0, CF:0.232897, Len:  1, Fitness_tra: 0
Rule 61: 15a6d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c116dc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11a3528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 933fd81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: e3361d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 35ff319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 851f911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 35fa311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1236111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 70: 31ff33e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 25f1181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 72: 52af111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: a5a13ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 25f3552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 76: 1363133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 8b66115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 71611c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4161588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 111f1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 651a363, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 86
Rule 83: 5000500, Class:  1, CF:0.782184, Len:  2, Fitness_tra: -17
Rule 84: 1531931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 86: 3113913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 95af3e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 611313e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11f1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 15fa111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 91: 0bc6356, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1030613, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 01fb513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 60008ca, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 95: 1d1fe11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00009ee, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 97: 2da1998, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1b33210, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1103002, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule100: 15f1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.9205
------Result------
Miss_rate(tra)	:11.9205
Miss_rate(tst)	:20.5882
ARL				:4.54545

------Generation 70------
Rule  1: 0005202, Class:  0, CF:0.0886236, Len:  3, Fitness_tra: 139
Rule  2: 0000600, Class:  0, CF:0.232897, Len:  1, Fitness_tra: 18
Rule  3: 6000600, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule  4: 0b30102, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule  5: 011a000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule  6: 6030013, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule  7: 51f8562, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 5866518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 3533212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 123fd13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 21f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: d1f1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 13: 8111528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5163911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 33a3151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1da15c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 111a551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 15a13e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 111ad55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: c8ff1c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5113125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: c2135c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2da6818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 186a821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 71a1588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 253f519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000600, Class:  0, CF:0.232897, Len:  1, Fitness_tra: 0
Rule 28: 583f1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6df1513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1d3f182, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 31: 1d1199e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1166911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 25a3115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 35: e16a552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 113a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1131111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 38: 2116151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: d5a3563, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 060060d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2536111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: e133152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 44: 17f3181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 45: 2163181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 31a1934, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1531185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 52f6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1561331, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 50: 511a852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9131211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 51665d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 15ffd18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1133112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 55: 91aab52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1daf515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1133313, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 11f6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1df6133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 60: 0000600, Class:  0, CF:0.232897, Len:  1, Fitness_tra: 0
Rule 61: 15a6d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c116dc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11a3528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 933fd81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: e3361d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 35ff319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 851f911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 35fa311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1236111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 70: 31ff33e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 25f1181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 72: 52af111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: a5a13ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 25f3552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 76: 1363133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 8b66115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 71611c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4161588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 111f1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 651a363, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 86
Rule 83: 5000500, Class:  1, CF:0.782184, Len:  2, Fitness_tra: -17
Rule 84: 1531931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 86: 3113913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 95af3e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 611313e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11f1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 15fa111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 91: 0bc6356, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1030613, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 01fb513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 60008ca, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 95: 1d1fe11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00009ee, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 97: 2da1998, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1b33210, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1103002, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule100: 15f1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:11.9205
------Result------
Miss_rate(tra)	:11.9205
Miss_rate(tst)	:20.5882
ARL				:4.54545

------Generation 80------
Rule  1: 0005202, Class:  0, CF:0.0886236, Len:  3, Fitness_tra: 135
Rule  2: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 85
Rule  3: 0000600, Class:  0, CF:0.232897, Len:  1, Fitness_tra: 18
Rule  4: 02a0111, Class:  0, CF:0.396812, Len:  5, Fitness_tra: 1
Rule  5: 60008ca, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule  6: 6000600, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule  7: 011a000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule  8: 5866518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 3533212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 123fd13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 21f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: d1f1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 13: 8111528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5163911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 33a3151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1da15c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 111a551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 15a13e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 111ad55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: c8ff1c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5113125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: c2135c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2da6818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 186a821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 71a1588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 253f519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000600, Class:  0, CF:0.232897, Len:  1, Fitness_tra: 0
Rule 28: 583f1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6df1513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1d3f182, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 31: 1d1199e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1166911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 25a3115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 35: e16a552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 113a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1131111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 38: 2116151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: d5a3563, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 060060d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2536111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: e133152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 44: 17f3181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 45: 2163181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 31a1934, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1531185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 52f6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1561331, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 50: 511a852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9131211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 51665d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 15ffd18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1133112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 55: 91aab52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1daf515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1133313, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 11f6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1df6133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 60: 0000600, Class:  0, CF:0.232897, Len:  1, Fitness_tra: 0
Rule 61: 15a6d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c116dc1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11a3528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 933fd81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: e3361d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 35ff319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 851f911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 35fa311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1236111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 70: 31ff33e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 25f1181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 72: 52af111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 73: a5a13ee, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 25f3552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 76: 1363133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 8b66115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 71611c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4161588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 111f1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 25af111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 82: 5000500, Class:  1, CF:0.782184, Len:  2, Fitness_tra: -29
Rule 83: 22a61c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 21f6115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000e00, Class:  1, CF:0.966297, Len:  1, Fitness_tra: 8
Rule 86: d11f342, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 87: 12f1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 88: 1313511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 21661dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 211633e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d1f0904, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 92: 600a116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 21af163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0030090, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 95: 05ad811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 506090a, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 97: 9961105, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1583311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: e11a551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 25fe3e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.245
------Result------
Miss_rate(tra)	:13.245
Miss_rate(tst)	:23.5294
ARL				:4.52941

------Generation 90------
Rule  1: 0005202, Class:  0, CF:0.0886236, Len:  3, Fitness_tra: 117
Rule  2: 0000090, Class:  0, CF:  1, Len:  1, Fitness_tra: 85
Rule  3: 0000600, Class:  0, CF:0.232897, Len:  1, Fitness_tra: 17
Rule  4: 0000e00, Class:  1, CF:0.966297, Len:  1, Fitness_tra: 8
Rule  5: 60008ca, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule  6: 6000600, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule  7: 02a0111, Class:  0, CF:0.396812, Len:  5, Fitness_tra: 1
Rule  8: 011a000, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule  9: 5866518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 123fd13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 21f1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: d1f1121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 13: 8111528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5163911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 33a3151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1da15c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 111a551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 15a13e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 111ad55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: c8ff1c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 5113125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: c2135c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2da6818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 186a821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 71a1588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 253f519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0000600, Class:  0, CF:0.232897, Len:  1, Fitness_tra: 0
Rule 28: 583f1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6df1513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1d3f182, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 31: 1d1199e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1166911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 25a3115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 35: e16a552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 113a152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1131111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 38: 2116151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: d5a3563, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 060060d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2536111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: e133152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 44: 17f3181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 45: 2163181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 31a1934, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1531185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 52f6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1561331, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 50: 511a852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9131211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 52: 51665d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 15ffd18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1133112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 55: 91aab52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1daf515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1133313, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 11f6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1df6133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 60: 0000600, Class:  0, CF:0.232897, Len:  1, Fitness_tra: 0
Rule 61: 15a6d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
