------Generation 0------
Rule  1: 2da1522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000c, Class:  0, CF:0.133398, Len:  1, Fitness_tra: 133
Rule 83: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 84: 0000020, Class:  0, CF:0.0803083, Len:  1, Fitness_tra: 97
Rule 85: 0000600, Class:  0, CF:0.285763, Len:  0, Fitness_tra: 0
Rule 86: 0000600, Class:  0, CF:0.285763, Len:  0, Fitness_tra: 0
Rule 87: 0000e00, Class:  1, CF:0.966818, Len:  1, Fitness_tra: 6
Rule 88: e31a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1336355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 91: 511ad12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 91a6512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 17945c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000fd86, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 9166551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1146b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1413115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3011111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 5000510, Class:  1, CF:0.866854, Len:  3, Fitness_tra: -15
Rule100: 81f3515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.9404
------Result------
Miss_rate(tra)	:8.9404
Miss_rate(tst)	:17.6471
ARL				:5.44444

------Generation 70------
Rule  1: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule  2: 0000600, Class:  0, CF:0.285763, Len:  1, Fitness_tra: 27
Rule  3: 311a914, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 11a3541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 11a6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 2da1522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 5511315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 511f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1d1ad13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 5161134, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 11: 35ff111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 12f6115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 3511155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 511a118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 111f315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 11fa511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1d1ae13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11ff513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 51f1221, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 20: 51a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: 1161411, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 22: 55ff988, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e16a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 21f3111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 25: 51ffd22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 15af151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 81f3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 116a331, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: 9116121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 30: 111111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 21f6555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1d6691e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1431515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 19f3585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1133111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 36: 91f353e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 15f3d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111ad21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 15f6e19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11af161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 153a113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: 15f6dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 14f6515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 811a818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1566181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 2161518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21331c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11ff133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 49: 15a6118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 153f518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b113155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1161d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11f3111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 54: 19a1582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 15aa914, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 57: 11a6d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5df3d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 15a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 60: 9d6633e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 113121d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 91af582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11af113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 1313515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 251311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 516f369, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1113211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 68: 33ff111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 15fa121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 70: 1136112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 516a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 72: c8afd81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2561111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 74: f161131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 51f19e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5961516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 31fa111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 93a613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: d1f6515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11ff119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: ba00f0d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000c, Class:  0, CF:0.133398, Len:  1, Fitness_tra: 133
Rule 83: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 84: 0000020, Class:  0, CF:0.0803083, Len:  1, Fitness_tra: 97
Rule 85: 0000600, Class:  0, CF:0.285763, Len:  0, Fitness_tra: 0
Rule 86: 0000600, Class:  0, CF:0.285763, Len:  0, Fitness_tra: 0
Rule 87: 0000e00, Class:  1, CF:0.966818, Len:  1, Fitness_tra: 6
Rule 88: e31a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1336355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 91: 511ad12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 91a6512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 17945c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000fd86, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 9166551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1146b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1413115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3011111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 5000510, Class:  1, CF:0.866854, Len:  3, Fitness_tra: -15
Rule100: 81f3515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.9404
------Result------
Miss_rate(tra)	:8.9404
Miss_rate(tst)	:17.6471
ARL				:5.44444

------Generation 80------
Rule  1: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule  2: 0000600, Class:  0, CF:0.285763, Len:  1, Fitness_tra: 27
Rule  3: 311a914, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 11a3541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 11a6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 2da1522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 5511315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 511f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1d1ad13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 5161134, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 11: 35ff111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 12f6115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 3511155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 511a118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 111f315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 11fa511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1d1ae13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11ff513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 51f1221, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 20: 51a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: 1161411, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 22: 55ff988, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e16a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 21f3111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 25: 51ffd22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 15af151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 81f3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 116a331, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: 9116121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 30: 111111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 21f6555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1d6691e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1431515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 19f3585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1133111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 36: 91f353e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 15f3d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111ad21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 15f6e19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11af161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 153a113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: 15f6dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 14f6515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 811a818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1566181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 2161518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21331c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11ff133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 49: 15a6118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 153f518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b113155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1161d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11f3111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 54: 19a1582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 15aa914, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 57: 11a6d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5df3d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 15a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 60: 9d6633e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 113121d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 91af582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11af113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 1313515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 251311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 516f369, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1113211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 68: 33ff111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 15fa121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 70: 1136112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 516a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 72: c8afd81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2561111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 74: f161131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 51f19e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5961516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 31fa111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 93a613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: d1f6515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11ff119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: ba00f0d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000c, Class:  0, CF:0.133398, Len:  1, Fitness_tra: 133
Rule 83: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 84: 0000020, Class:  0, CF:0.0803083, Len:  1, Fitness_tra: 97
Rule 85: 0000600, Class:  0, CF:0.285763, Len:  0, Fitness_tra: 0
Rule 86: 0000600, Class:  0, CF:0.285763, Len:  0, Fitness_tra: 0
Rule 87: 0000e00, Class:  1, CF:0.966818, Len:  1, Fitness_tra: 6
Rule 88: e31a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1336355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 91: 511ad12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 91a6512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 17945c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000fd86, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 9166551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1146b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1413115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3011111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 5000510, Class:  1, CF:0.866854, Len:  3, Fitness_tra: -15
Rule100: 81f3515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.9404
------Result------
Miss_rate(tra)	:8.9404
Miss_rate(tst)	:17.6471
ARL				:5.44444

------Generation 90------
Rule  1: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule  2: 0000600, Class:  0, CF:0.285763, Len:  1, Fitness_tra: 27
Rule  3: 311a914, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 11a3541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 11a6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 2da1522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 5511315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 511f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1d1ad13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 5161134, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 11: 35ff111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 12f6115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 3511155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 511a118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 111f315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 11fa511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1d1ae13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11ff513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 51f1221, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 20: 51a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: 1161411, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 22: 55ff988, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: e16a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 21f3111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 25: 51ffd22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 15af151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 81f3518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 116a331, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 29: 9116121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 30: 111111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 21f6555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 1d6691e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1431515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 19f3585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1133111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 36: 91f353e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 15f3d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 111ad21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 15f6e19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11af161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 153a113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 42: 15f6dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 14f6515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 811a818, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1566181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 46: 2161518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21331c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11ff133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 49: 15a6118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 153f518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b113155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1161d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11f3111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 54: 19a1582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 15aa914, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 57: 11a6d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5df3d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 15a1111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 60: 9d6633e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 113121d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 91af582, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11af113, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 64: 1313515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 251311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 516f369, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1113211, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 68: 33ff111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 15fa121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 70: 1136112, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 71: 516a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 72: c8afd81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2561111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 74: f161131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 51f19e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5961516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 31fa111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 93a613e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: d1f6515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11ff119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: ba00f0d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000c, Class:  0, CF:0.133398, Len:  1, Fitness_tra: 133
Rule 83: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 84: 0000020, Class:  0, CF:0.0803083, Len:  1, Fitness_tra: 97
Rule 85: 0000600, Class:  0, CF:0.285763, Len:  0, Fitness_tra: 0
Rule 86: 0000600, Class:  0, CF:0.285763, Len:  0, Fitness_tra: 0
Rule 87: 0000e00, Class:  1, CF:0.966818, Len:  1, Fitness_tra: 6
Rule 88: e31a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1336355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 91: 511ad12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 91a6512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 17945c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000fd86, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 9166551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1146b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1413115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3011111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 5000510, Class:  1, CF:0.866854, Len:  3, Fitness_tra: -15
Rule100: 81f3515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:8.9404
------Result------
Miss_rate(tra)	:8.9404
Miss_rate(tst)	:17.6471
ARL				:5.44444

------Generation 100------
Rule  1: 0000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule  2: 0000600, Class:  0, CF:0.285763, Len:  1, Fitness_tra: 27
Rule  3: 311a914, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 11a3541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 11a6511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 2da1522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 5511315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 511f511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1d1ad13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 5161134, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 11: 35ff111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 12f6115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 3511155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
