------Generation 0------
Rule  1: f315153d31921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0008000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: f671251911152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11a31d8415e85, Class:  7, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 0008000000d00, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 75f81151d9512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 181d111355811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 42398112519d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000300800000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00000000000b0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 36fd2111282d3, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: aa11159515156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: f149182285585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000b065ec0008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0304d00000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0007000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6e2e55d119852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 22b19131811f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1149211815158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b563111515c1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a361111355111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000064009ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 4149c1121d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0009000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000009000000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0000000000002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0003902020000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000d00c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000d00000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3ea151151dd19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 03000cc006c05, Class:  2, CF:  1, Len:  6, Fitness_tra: 1
Rule 85: 00000308000c0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0200edc080200, Class:  9, CF:0.943724, Len:  6, Fitness_tra: 0
Rule 87: 4243185c985d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2b11c21559dd5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0002049030045, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000c, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 04030e03130a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0802e10000000, Class:  7, CF:0.342677, Len:  4, Fitness_tra: -2
Rule 93: 00f3215120093, Class:  8, CF:0.0569802, Len:  9, Fitness_tra: -8
Rule 94: 3505800005091, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000000015006, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 080703000081d, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0040090950ccd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000ec01000700, Class:  3, CF:0.843811, Len:  4, Fitness_tra: 8
Rule 99: 000e000000700, Class:  3, CF:0.410736, Len:  0, Fitness_tra: 0
Rule100: af3d19dd2084e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:68.4624
------Result------
Miss_rate(tra)	:68.4624
Miss_rate(tst)	:68.6869
ARL				:6.41509

------Generation 90------
Rule  1: 000ec01000700, Class:  3, CF:0.843811, Len:  4, Fitness_tra: 14
Rule  2: 000092000e000, Class:  7, CF:0.627135, Len:  3, Fitness_tra: 10
Rule  3: 000200995000d, Class:  0, CF:0.606114, Len:  5, Fitness_tra: 4
Rule  4: 0000e0000000c, Class:  7, CF:0.440886, Len:  2, Fitness_tra: 8
Rule  5: 336d8031c0191, Class:  5, CF:0.521342, Len: 11, Fitness_tra: 5
Rule  6: 000703900000d, Class:  2, CF:0.624454, Len:  4, Fitness_tra: 8
Rule  7: 180001030b81d, Class:  0, CF:  1, Len:  8, Fitness_tra: 6
Rule  8: 020dd60020000, Class:  4, CF:0.757692, Len:  5, Fitness_tra: 5
Rule  9: 0300e00000000, Class:  7, CF:0.63272, Len:  2, Fitness_tra: 5
Rule 10: 000d0050a000d, Class:  2, CF:0.898674, Len:  4, Fitness_tra: 5
Rule 11: 000074d3606d0, Class:  2, CF:  1, Len:  7, Fitness_tra: 5
Rule 12: 000c0e0000e00, Class:  6, CF:0.99888, Len:  3, Fitness_tra: 5
Rule 13: 6024015250dd0, Class:  8, CF:  1, Len:  9, Fitness_tra: 5
Rule 14: 003e008209121, Class:  0, CF:0.99593, Len:  8, Fitness_tra: 10
Rule 15: 0163d55151118, Class:  9, CF:0.988915, Len: 12, Fitness_tra: 2
Rule 16: 0000009004d60, Class:  0, CF:0.93176, Len:  4, Fitness_tra: 4
Rule 17: 02000cb090900, Class:  1, CF:  1, Len:  5, Fitness_tra: 4
Rule 18: 020dd600d0100, Class:  4, CF:0.941219, Len:  6, Fitness_tra: 4
Rule 19: 0000d90d00c00, Class:  9, CF:0.789609, Len:  4, Fitness_tra: 4
Rule 20: 000cc00900008, Class:  1, CF:0.53977, Len:  4, Fitness_tra: 3
Rule 21: 100000090300d, Class:  1, CF:0.413023, Len:  4, Fitness_tra: 9
Rule 22: 0007a000000d7, Class:  1, CF:  1, Len:  4, Fitness_tra: 3
Rule 23: 180d110355010, Class: 10, CF:  1, Len:  9, Fitness_tra: 3
Rule 24: 00000200a0e00, Class:  6, CF:0.804534, Len:  3, Fitness_tra: 3
Rule 25: 6113d28313b15, Class:  6, CF:  1, Len: 13, Fitness_tra: 2
Rule 26: 0505c0000900c, Class:  6, CF:0.133502, Len:  5, Fitness_tra: 3
Rule 27: 00000060e000c, Class:  7, CF:  1, Len:  3, Fitness_tra: 2
Rule 28: 0000000000e90, Class:  7, CF:0.764416, Len:  2, Fitness_tra: 2
Rule 29: 336d0d9000090, Class:  6, CF:  1, Len:  7, Fitness_tra: 2
Rule 30: 0000e000020dc, Class:  7, CF:0.868199, Len:  4, Fitness_tra: 2
Rule 31: 00000e0e00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 32: 001c009008e06, Class: 10, CF:  1, Len:  6, Fitness_tra: 1
Rule 33: 06184d105301c, Class: 10, CF:0.717547, Len: 10, Fitness_tra: 2
Rule 34: 080201990500d, Class:  0, CF:0.99992, Len:  7, Fitness_tra: 1
Rule 35: 0011109015056, Class:  9, CF:  1, Len:  8, Fitness_tra: 1
Rule 36: 0000000000e98, Class:  7, CF:0.94569, Len:  3, Fitness_tra: 1
Rule 37: 0200d600d0900, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 38: 0600c0003e0dc, Class:  9, CF:  1, Len:  6, Fitness_tra: 0
Rule 39: 00000000ae00d, Class:  5, CF:0.20681, Len:  3, Fitness_tra: 1
Rule 40: 03000cc006c05, Class:  2, CF:  1, Len:  6, Fitness_tra: 1
Rule 41: 000e803000000, Class:  3, CF:0.98352, Len:  3, Fitness_tra: 1
Rule 42: aa313c8219121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 43: 0010e00012056, Class:  6, CF:  1, Len:  6, Fitness_tra: 1
Rule 44: 000ecc9000000, Class:  5, CF:0.303914, Len:  4, Fitness_tra: 1
Rule 45: 000ea29000000, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 46: 061d4d1620213, Class:  4, CF:0.953205, Len: 11, Fitness_tra: 3
Rule 47: af6c513115126, Class:  4, CF:  1, Len: 13, Fitness_tra: 1
Rule 48: 11f58511c1911, Class:  4, CF:0.432341, Len: 13, Fitness_tra: 0
Rule 49: 336d8d31c5191, Class:  5, CF:0.999929, Len: 13, Fitness_tra: 0
Rule 50: 1812515915d28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: f171585211155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0600c0009e0dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0008000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: f671251911152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11a31d8415e85, Class:  7, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 0008000000d00, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 75f81151d9512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 181d111355811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 42398112519d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000300800000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00000000000b0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 36fd2111282d3, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: aa11159515156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: f149182285585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000b065ec0008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0304d00000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0007000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6e2e55d119852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 22b19131811f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1149211815158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b563111515c1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a361111355111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000064009ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 4149c1121d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0009000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000009000000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0000000000002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0003902020000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1635112153229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000e00000000c, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000d0090000, Class:  0, CF:0.559636, Len:  2, Fitness_tra: -3
Rule 84: faa1523d51156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2275111825131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 030bf000c0200, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule 87: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000e000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000d5000052e0, Class:  6, CF:  1, Len:  5, Fitness_tra: 2
Rule 90: f615d118252de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 48028012509dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0004005200dd0, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 060000031e052, Class:  9, CF:  1, Len:  6, Fitness_tra: 2
Rule 94: 003d00ae09228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 180d316805000, Class: 10, CF:  1, Len:  8, Fitness_tra: 1
Rule 96: 0007a902500d7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0503c00008e06, Class:  9, CF:  1, Len:  6, Fitness_tra: 1
Rule 98: 180001000e800, Class:  7, CF:0.228278, Len:  5, Fitness_tra: -10
Rule 99: 0100519150126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: a0018e9e05006, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:66.8911
------Result------
Miss_rate(tra)	:66.8911
Miss_rate(tst)	:66.6667
ARL				:6.14035

------Generation 100------
Rule  1: 000ec01000700, Class:  3, CF:0.843811, Len:  4, Fitness_tra: 14
Rule  2: 003e008209121, Class:  0, CF:0.99593, Len:  8, Fitness_tra: 6
Rule  3: 000200995000d, Class:  0, CF:0.606114, Len:  5, Fitness_tra: 0
Rule  4: 000cc00900008, Class:  1, CF:0.53977, Len:  4, Fitness_tra: 12
Rule  5: 000092000e000, Class:  7, CF:0.627135, Len:  3, Fitness_tra: 6
Rule  6: fa3211e51cc11, Class:  9, CF:  1, Len: 13, Fitness_tra: 2
Rule  7: 000703900000d, Class:  2, CF:0.624454, Len:  4, Fitness_tra: 6
Rule  8: 180001030b81d, Class:  0, CF:  1, Len:  8, Fitness_tra: 6
Rule  9: 0008c2100e700, Class:  4, CF:0.0089852, Len:  6, Fitness_tra: 5
Rule 10: 0300e00000000, Class:  7, CF:0.63272, Len:  2, Fitness_tra: 5
Rule 11: 000c0e0000e00, Class:  6, CF:0.99888, Len:  3, Fitness_tra: 5
Rule 12: 6024015250dd0, Class:  8, CF:  1, Len:  9, Fitness_tra: 5
Rule 13: 336d8031c0191, Class:  5, CF:0.521342, Len: 11, Fitness_tra: 5
Rule 14: 0000e0000000c, Class:  7, CF:0.440886, Len:  2, Fitness_tra: 4
Rule 15: 000d0050a000d, Class:  2, CF:0.898674, Len:  4, Fitness_tra: 4
Rule 16: 02000cb090900, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 020dd600d0100, Class:  4, CF:0.941219, Len:  6, Fitness_tra: 4
Rule 18: 0000d90d00c00, Class:  9, CF:0.789609, Len:  4, Fitness_tra: 4
Rule 19: 030bf000c0200, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 20: 0000009004d60, Class:  0, CF:0.93176, Len:  4, Fitness_tra: 3
Rule 21: 0163d55151118, Class:  9, CF:0.988915, Len: 12, Fitness_tra: 0
Rule 22: 0900e00000000, Class:  7, CF:0.576331, Len:  2, Fitness_tra: 3
Rule 23: 180d110355010, Class: 10, CF:  1, Len:  9, Fitness_tra: 3
Rule 24: 00000200a0e00, Class:  6, CF:0.804534, Len:  3, Fitness_tra: 3
Rule 25: 061d4d1620213, Class:  4, CF:0.953205, Len: 11, Fitness_tra: 3
Rule 26: 0505c0000900c, Class:  6, CF:0.133502, Len:  5, Fitness_tra: 3
Rule 27: 0007a000000d7, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 28: 180da10000010, Class:  1, CF:0.930492, Len:  6, Fitness_tra: 2
Rule 29: 336d0d9000090, Class:  6, CF:  1, Len:  7, Fitness_tra: 2
Rule 30: 0000e000020dc, Class:  7, CF:0.868199, Len:  4, Fitness_tra: 2
Rule 31: 00000e0e00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 32: 060000031e052, Class:  9, CF:  1, Len:  6, Fitness_tra: 2
Rule 33: 032b55d1c9250, Class:  7, CF:  1, Len: 11, Fitness_tra: 2
Rule 34: 00000060e000c, Class:  7, CF:  1, Len:  3, Fitness_tra: 2
Rule 35: 000d5000052e0, Class:  6, CF:  1, Len:  5, Fitness_tra: 2
Rule 36: 06180d105301c, Class: 10, CF:0.76049, Len:  9, Fitness_tra: 3
Rule 37: 0000000000e90, Class:  7, CF:0.764416, Len:  2, Fitness_tra: 2
Rule 38: 020dd60020000, Class:  4, CF:0.757692, Len:  5, Fitness_tra: 2
Rule 39: 6113d28313b15, Class:  6, CF:  1, Len: 13, Fitness_tra: 0
Rule 40: 0565d55001108, Class:  4, CF:  1, Len:  9, Fitness_tra: 2
Rule 41: 100000090300d, Class:  1, CF:0.413023, Len:  4, Fitness_tra: 4
Rule 42: 000ea29000000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 43: 080201990500d, Class:  0, CF:0.99992, Len:  7, Fitness_tra: 0
Rule 44: af6c513115126, Class:  4, CF:  1, Len: 13, Fitness_tra: 1
Rule 45: 0011109015056, Class:  9, CF:  1, Len:  8, Fitness_tra: 1
Rule 46: 0000000000e98, Class:  7, CF:0.94569, Len:  3, Fitness_tra: 1
Rule 47: 0200d600d0900, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 48: 180d316805000, Class: 10, CF:  1, Len:  8, Fitness_tra: 1
Rule 49: 001c009008e06, Class: 10, CF:  1, Len:  6, Fitness_tra: 1
Rule 50: 0503c00008e06, Class:  9, CF:  1, Len:  6, Fitness_tra: 1
Rule 51: 00000000ae00d, Class:  5, CF:0.20681, Len:  3, Fitness_tra: 1
Rule 52: 080dc10958000, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule 53: 000074d060600, Class:  2, CF:0.293086, Len:  5, Fitness_tra: 3
Rule 54: 000e803000000, Class:  3, CF:0.98352, Len:  3, Fitness_tra: 1
Rule 55: 000ecc9000000, Class:  5, CF:0.303914, Len:  4, Fitness_tra: 1
Rule 56: 06184d105301c, Class: 10, CF:0.717547, Len: 10, Fitness_tra: 0
Rule 57: 75f81151d9512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 181d111355811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 42398112519d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000300800000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00000000000b0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 36fd2111282d3, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: aa11159515156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: f149182285585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000b065ec0008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0304d00000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0007000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6e2e55d119852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 22b19131811f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1149211815158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b563111515c1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: a361111355111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000064009ea, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 4149c1121d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0009000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000009000000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0000000000002, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0003902020000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4223855815513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1eb128d9535c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000c000000005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0900e00000503, Class:  7, CF:0.660806, Len:  4, Fitness_tra: 0
Rule 85: 3e1d1193e5918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000080e90000c, Class:  9, CF:0.983691, Len:  4, Fitness_tra: 6
Rule 87: 00080000980d0, Class:  1, CF:0.544723, Len:  4, Fitness_tra: -3
Rule 88: bc2d595851e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000500d00000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0f05000930d05, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d20d260570800, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000099080070c, Class:  8, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 0163d551d1118, Class:  9, CF:0.988915, Len: 12, Fitness_tra: 2
Rule 94: 0800a29000000, Class:  0, CF:0.999912, Len:  4, Fitness_tra: 17
Rule 95: 6004d150200a0, Class:  9, CF:  1, Len:  7, Fitness_tra: 0
Rule 96: 030b0000c000d, Class:  8, CF:0.0187738, Len:  4, Fitness_tra: -20
Rule 97: 0010e00902008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b563211515c1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0024795250000, Class:  0, CF:0.967034, Len:  7, Fitness_tra: 3
Rule100: 0000000100e02, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:62.8507
------Result------
Miss_rate(tra)	:62.8507
Miss_rate(tst)	:65.6566
ARL				:5.92308

------Generation 200------
Rule  1: 000ec01000700, Class:  3, CF:0.843811, Len:  4, Fitness_tra: 23
Rule  2: 0800a29000000, Class:  0, CF:0.999912, Len:  4, Fitness_tra: 16
Rule  3: 000a000000000, Class:  9, CF:0.257699, Len:  1, Fitness_tra: 10
Rule  4: 000cc00900008, Class:  1, CF:0.53977, Len:  4, Fitness_tra: 16
Rule  5: 0000e0000000c, Class:  7, CF:0.440886, Len:  2, Fitness_tra: 10
Rule  6: 0605040620d13, Class: 10, CF:0.931328, Len:  8, Fitness_tra: 8
Rule  7: f0323102cccb0, Class:  2, CF:0.938994, Len: 10, Fitness_tra: 7
Rule  8: 0300e00000000, Class:  7, CF:0.63272, Len:  2, Fitness_tra: 7
Rule  9: 030cf20010008, Class:  0, CF:0.963923, Len:  6, Fitness_tra: 7
Rule 10: 000703900000d, Class:  2, CF:0.624454, Len:  4, Fitness_tra: 6
Rule 11: 000080e90000c, Class:  9, CF:0.983691, Len:  4, Fitness_tra: 5
Rule 12: fa3211e51cc11, Class:  9, CF:  1, Len: 13, Fitness_tra: 6
Rule 13: 000074d760600, Class:  2, CF:0.777916, Len:  6, Fitness_tra: 6
Rule 14: 003e008209121, Class:  0, CF:0.99593, Len:  8, Fitness_tra: 10
Rule 15: 0008c2100e700, Class:  4, CF:0.0089852, Len:  6, Fitness_tra: 5
Rule 16: 100000090300d, Class:  1, CF:0.413023, Len:  4, Fitness_tra: 7
Rule 17: 6024015250dd0, Class:  8, CF:  1, Len:  9, Fitness_tra: 5
Rule 18: 180d310805010, Class: 10, CF:0.420351, Len:  8, Fitness_tra: 5
Rule 19: 000c0e0000e00, Class:  6, CF:0.99888, Len:  3, Fitness_tra: 5
Rule 20: 336d8031c0191, Class:  5, CF:0.521342, Len: 11, Fitness_tra: 5
Rule 21: 020dd600d0100, Class:  4, CF:0.941219, Len:  6, Fitness_tra: 4
Rule 22: 000d0050a000d, Class:  2, CF:0.898674, Len:  4, Fitness_tra: 4
Rule 23: 00000200a0e00, Class:  6, CF:0.804534, Len:  3, Fitness_tra: 3
Rule 24: 0900e00000000, Class:  7, CF:0.576331, Len:  2, Fitness_tra: 3
Rule 25: 0000009004d60, Class:  0, CF:0.93176, Len:  4, Fitness_tra: 3
Rule 26: 000092000e000, Class:  7, CF:0.627135, Len:  3, Fitness_tra: 3
Rule 27: 3f6d12121121e, Class:  6, CF:  1, Len: 13, Fitness_tra: 3
Rule 28: 0024795250000, Class:  0, CF:0.967034, Len:  7, Fitness_tra: 2
Rule 29: 0000000000e90, Class:  7, CF:0.764416, Len:  2, Fitness_tra: 2
Rule 30: 020dd60020000, Class:  4, CF:0.757692, Len:  5, Fitness_tra: 2
Rule 31: 180da10000010, Class:  1, CF:0.930492, Len:  6, Fitness_tra: 2
Rule 32: 0000e000020dc, Class:  7, CF:0.868199, Len:  4, Fitness_tra: 2
Rule 33: 0565d55001108, Class:  4, CF:  1, Len:  9, Fitness_tra: 2
Rule 34: 06180d105301c, Class: 10, CF:0.76049, Len:  9, Fitness_tra: 0
Rule 35: 00000060e000c, Class:  7, CF:  1, Len:  3, Fitness_tra: 2
Rule 36: 0505c0000900c, Class:  6, CF:0.133502, Len:  5, Fitness_tra: 1
Rule 37: 061d4d1620213, Class:  4, CF:0.953205, Len: 11, Fitness_tra: 1
Rule 38: 00000e0e00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 39: 060000031e052, Class:  9, CF:  1, Len:  6, Fitness_tra: 1
Rule 40: 000d5000052e0, Class:  6, CF:  1, Len:  5, Fitness_tra: 2
Rule 41: af6c513115126, Class:  4, CF:  1, Len: 13, Fitness_tra: 1
Rule 42: 00000000ae00d, Class:  5, CF:0.20681, Len:  3, Fitness_tra: 1
Rule 43: 080dc10958000, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule 44: 000e803000000, Class:  3, CF:0.98352, Len:  3, Fitness_tra: 1
Rule 45: 000ecc9000000, Class:  5, CF:0.303914, Len:  4, Fitness_tra: 1
Rule 46: 0000000000e98, Class:  7, CF:0.94569, Len:  3, Fitness_tra: 1
Rule 47: 0200d600d0900, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 48: a000000983001, Class:  1, CF:0.455571, Len:  5, Fitness_tra: 2
Rule 49: 000074d060600, Class:  2, CF:0.293086, Len:  5, Fitness_tra: 0
Rule 50: 336d0d9000090, Class:  6, CF:  1, Len:  7, Fitness_tra: 2
Rule 51: 0011109015056, Class:  9, CF:  1, Len:  8, Fitness_tra: 0
Rule 52: 0503c00008e06, Class:  9, CF:  1, Len:  6, Fitness_tra: 0
Rule 53: 000200995000d, Class:  0, CF:0.606114, Len:  5, Fitness_tra: 0
Rule 54: 000ea29000000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 55: 080201990500d, Class:  0, CF:0.99992, Len:  7, Fitness_tra: 0
Rule 56: 06184d105301c, Class: 10, CF:0.717547, Len: 10, Fitness_tra: 0
Rule 57: 75f81151d9512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 181d111355811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 42398112519d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000300800000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 00000000000b0, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 36fd2111282d3, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: aa11159515156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: f149182285585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
