------Generation 0------
Rule  1: 000e00d0000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000d0030900d0, Class:  1, CF:0.709196, Len:  4, Fitness_tra: 7
Rule 17: 0008000400e0e, Class:  6, CF:  1, Len:  4, Fitness_tra: 4
Rule 18: 0000e0000200c, Class:  7, CF:0.509208, Len:  3, Fitness_tra: 4
Rule 19: 000d0c50a000d, Class:  2, CF:0.666164, Len:  5, Fitness_tra: 4
Rule 20: f008001916100, Class:  1, CF:0.970495, Len:  7, Fitness_tra: 4
Rule 21: 0c10051110d1e, Class:  7, CF:  1, Len:  9, Fitness_tra: 4
Rule 22: 0000de0000d0d, Class:  7, CF:0.871129, Len:  4, Fitness_tra: 2
Rule 23: 00e1114dad413, Class:  9, CF:0.937039, Len: 11, Fitness_tra: 2
Rule 24: f11525111d2d1, Class:  5, CF:0.994568, Len: 13, Fitness_tra: 3
Rule 25: 0300800d0d900, Class:  8, CF:0.882553, Len:  5, Fitness_tra: 2
Rule 26: 000500070ed10, Class:  0, CF:0.995179, Len:  5, Fitness_tra: 0
Rule 27: f32131d835211, Class: 10, CF:0.0390371, Len: 13, Fitness_tra: 2
Rule 28: 000c006900000, Class:  8, CF:  1, Len:  3, Fitness_tra: 1
Rule 29: 1728d85112951, Class:  8, CF:  1, Len: 13, Fitness_tra: 2
Rule 30: 00e800070e31d, Class:  4, CF:0.201513, Len:  7, Fitness_tra: 2
Rule 31: 0000000500d09, Class:  3, CF:  1, Len:  3, Fitness_tra: 2
Rule 32: 00050d000ed00, Class:  6, CF:  1, Len:  4, Fitness_tra: 2
Rule 33: 0008000000690, Class:  5, CF:  1, Len:  3, Fitness_tra: 2
Rule 34: 03e04100a000d, Class:  3, CF:0.0788274, Len:  6, Fitness_tra: 1
Rule 35: 06f3805091050, Class:  9, CF:0.626706, Len:  8, Fitness_tra: 1
Rule 36: a165831881253, Class:  3, CF:0.255328, Len: 13, Fitness_tra: 0
Rule 37: f63511e182123, Class: 10, CF:  1, Len: 13, Fitness_tra: 2
Rule 38: 3115881511111, Class:  3, CF:0.940364, Len: 13, Fitness_tra: 1
Rule 39: a0e0830090020, Class:  8, CF:  1, Len:  6, Fitness_tra: 1
Rule 40: 00e8315da1000, Class:  2, CF:0.856274, Len:  8, Fitness_tra: 1
Rule 41: 0008000900d10, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 42: 000000cd2009d, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 43: 0304d60000000, Class:  8, CF:0.681495, Len:  4, Fitness_tra: 1
Rule 44: 000d5000058e0, Class:  6, CF:  1, Len:  5, Fitness_tra: 1
Rule 45: f125155321588, Class:  5, CF:  1, Len: 13, Fitness_tra: 1
Rule 46: 00001009000dd, Class: 10, CF:  1, Len:  4, Fitness_tra: 1
Rule 47: 00f03389d5181, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 48: a312951111d12, Class:  7, CF:0.999926, Len: 13, Fitness_tra: 2
Rule 49: 000800790011d, Class:  1, CF:0.645249, Len:  6, Fitness_tra: 0
Rule 50: 0300ed0080209, Class:  7, CF:  1, Len:  6, Fitness_tra: 0
Rule 51: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bb29125295555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0008e00d00000, Class:  6, CF:0.101318, Len:  3, Fitness_tra: 0
Rule 54: 42f1113355111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000dcd000d000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4001dd000d040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 13151315d8555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a3b1513111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: fe7112528111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000d00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0008e0c0000c0, Class:  7, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: f121e21531158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3e39119dc8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0f000c000000d, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2c115d55d51d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000d000000d00, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7da1259e1812e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22f1338915d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6371318181135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000930000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000e00800000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6618982531112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000409900000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 13b29518511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000007d0a0000, Class:  7, CF:0.0134115, Len:  0, Fitness_tra: 0
Rule 81: 0003500090e50, Class:  8, CF:  1, Len:  5, Fitness_tra: 0
Rule 82: 661111235d325, Class:  9, CF:0.838709, Len: 13, Fitness_tra: 1
Rule 83: 0003d00c00005, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 03070f6200599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 61ad3cd111845, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00002c6d00d00, Class:  8, CF:0.161463, Len:  5, Fitness_tra: -4
Rule 87: 0000880000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000de0000d08, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0009308080000, Class:  0, CF:0.236135, Len:  4, Fitness_tra: -30
Rule 90: 000d0030300d0, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0010051130d7e, Class:  7, CF:0.86075, Len:  8, Fitness_tra: 1
Rule 92: 0000000c60d06, Class:  3, CF:0.711608, Len:  4, Fitness_tra: 1
Rule 93: 0000dec00000d, Class:  8, CF:0.305839, Len:  4, Fitness_tra: -1
Rule 94: 03120010c0d90, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 030080008d200, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00e0210d31570, Class:  9, CF:0.106104, Len:  8, Fitness_tra: -5
Rule 97: 31051c05d511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0009dc400050d, Class:  5, CF:0.30548, Len:  6, Fitness_tra: 1
Rule 99: 000a070000d00, Class:  7, CF:0.220549, Len:  3, Fitness_tra: 0
Rule100: 0300d10ca7000, Class:  6, CF:0.668189, Len:  6, Fitness_tra: 1
------Current------
Miss_rate(tra)	:63.1874
------Result------
Miss_rate(tra)	:63.1874
Miss_rate(tst)	:69.697
ARL				:6.25397

------Generation 80------
Rule  1: 000e800000000, Class:  3, CF:0.759057, Len:  2, Fitness_tra: 22
Rule  2: 00000000e0006, Class:  0, CF:0.863104, Len:  2, Fitness_tra: 15
Rule  3: 000a000000d00, Class:  9, CF:0.609472, Len:  2, Fitness_tra: 15
Rule  4: 0000e0000800c, Class:  7, CF:0.530047, Len:  3, Fitness_tra: 9
Rule  5: 000dd00c50000, Class:  4, CF:0.119371, Len:  4, Fitness_tra: 9
Rule  6: 000ca02000500, Class:  0, CF:0.889694, Len:  4, Fitness_tra: 8
Rule  7: a06d8c1090200, Class: 10, CF:  1, Len:  8, Fitness_tra: 7
Rule  8: 0000e0000d00c, Class:  7, CF:0.612599, Len:  3, Fitness_tra: 9
Rule  9: 00000009d010d, Class:  0, CF:0.592283, Len:  4, Fitness_tra: 7
Rule 10: 000d900800000, Class:  4, CF:0.632237, Len:  3, Fitness_tra: 6
Rule 11: 000d0030900d0, Class:  1, CF:0.709196, Len:  4, Fitness_tra: 7
Rule 12: 1208000901210, Class:  1, CF:0.819717, Len:  7, Fitness_tra: 3
Rule 13: 000c0e0000e00, Class:  6, CF:0.998772, Len:  3, Fitness_tra: 6
Rule 14: 6331125d1d113, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 15: 00f03389d5181, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 16: 00001c090501d, Class:  0, CF:0.911341, Len:  6, Fitness_tra: 5
Rule 17: 0004d05900000, Class:  9, CF:0.88547, Len:  4, Fitness_tra: 7
Rule 18: 0008000400e0e, Class:  6, CF:  1, Len:  4, Fitness_tra: 4
Rule 19: 000d0c50a000d, Class:  2, CF:0.666164, Len:  5, Fitness_tra: 0
Rule 20: f008001916100, Class:  1, CF:0.970495, Len:  7, Fitness_tra: 0
Rule 21: 0c10051110d1e, Class:  7, CF:  1, Len:  9, Fitness_tra: 4
Rule 22: 0000e0000200c, Class:  7, CF:0.509208, Len:  3, Fitness_tra: 4
Rule 23: 0300000de0900, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 24: f11525111d2d1, Class:  5, CF:0.994568, Len: 13, Fitness_tra: 3
Rule 25: 0300800d0d900, Class:  8, CF:0.882553, Len:  5, Fitness_tra: 3
Rule 26: f32131d835211, Class: 10, CF:0.0390371, Len: 13, Fitness_tra: 3
Rule 27: 000500070ed10, Class:  0, CF:0.995179, Len:  5, Fitness_tra: 3
Rule 28: 2004d0d906000, Class:  9, CF:0.976606, Len:  6, Fitness_tra: 3
Rule 29: 3300e00c18000, Class:  9, CF:0.127211, Len:  6, Fitness_tra: 3
Rule 30: 030005110c00e, Class:  8, CF:0.407995, Len:  6, Fitness_tra: 3
Rule 31: 0000de0000d0d, Class:  7, CF:0.871129, Len:  4, Fitness_tra: 2
Rule 32: 0008000000690, Class:  5, CF:  1, Len:  3, Fitness_tra: 2
Rule 33: f63511e182123, Class: 10, CF:  1, Len: 13, Fitness_tra: 2
Rule 34: 1028d85112951, Class:  8, CF:  1, Len: 12, Fitness_tra: 0
Rule 35: 0300d10ca7000, Class:  6, CF:0.668189, Len:  6, Fitness_tra: 2
Rule 36: 000c006900000, Class:  8, CF:  1, Len:  3, Fitness_tra: 2
Rule 37: 3115881511111, Class:  3, CF:0.940364, Len: 13, Fitness_tra: 2
Rule 38: a312951111d12, Class:  7, CF:0.999926, Len: 13, Fitness_tra: 0
Rule 39: 0000000500d09, Class:  3, CF:  1, Len:  3, Fitness_tra: 2
Rule 40: 00e800070e31d, Class:  4, CF:0.201513, Len:  7, Fitness_tra: 2
Rule 41: 0921300835210, Class:  2, CF:  1, Len:  9, Fitness_tra: 2
Rule 42: 00050d000ed00, Class:  6, CF:  1, Len:  4, Fitness_tra: 2
Rule 43: a0e0830090020, Class:  8, CF:  1, Len:  6, Fitness_tra: 1
Rule 44: 00001009000dd, Class: 10, CF:  1, Len:  4, Fitness_tra: 1
Rule 45: 03e04100a000d, Class:  3, CF:0.0788274, Len:  6, Fitness_tra: 1
Rule 46: 06f3805091050, Class:  9, CF:0.626706, Len:  8, Fitness_tra: 0
Rule 47: 030080000d600, Class:  5, CF:0.914842, Len:  4, Fitness_tra: 1
Rule 48: 0000000c60d06, Class:  3, CF:0.711608, Len:  4, Fitness_tra: 2
Rule 49: 0009dc400050d, Class:  5, CF:0.30548, Len:  6, Fitness_tra: 1
Rule 50: 00e8315da1000, Class:  2, CF:0.856274, Len:  8, Fitness_tra: 1
Rule 51: 0008000900d10, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 52: 000000cd2009d, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 53: 0304d60000000, Class:  8, CF:0.681495, Len:  4, Fitness_tra: 0
Rule 54: f125155321588, Class:  5, CF:  1, Len: 13, Fitness_tra: 1
Rule 55: 000d5000058e0, Class:  6, CF:  1, Len:  5, Fitness_tra: 1
Rule 56: 0004a02c00560, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 57: 000d0ce0a000d, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 58: a3b1513111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: fe7112528111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000d00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0008e0c0000c0, Class:  7, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: f121e21531158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3e39119dc8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0f000c000000d, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2c115d55d51d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000d000000d00, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7da1259e1812e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22f1338915d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6371318181135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000930000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000e00800000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6618982531112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000409900000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 13b29518511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000007d0a0000, Class:  7, CF:0.0134115, Len:  0, Fitness_tra: 0
Rule 81: 0007000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000008000d49, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00008c6300d00, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000e0000800c, Class:  7, CF:0.530047, Len:  0, Fitness_tra: 0
Rule 85: 00009000c0000, Class:  7, CF:0.0548827, Len:  2, Fitness_tra: -44
Rule 86: 000d0050a000d, Class:  2, CF:0.873431, Len:  4, Fitness_tra: 5
Rule 87: 0000908000d40, Class:  7, CF:0.41572, Len:  4, Fitness_tra: -2
Rule 88: 692b3955515e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 63f22a3518111, Class:  3, CF:0.828368, Len: 13, Fitness_tra: 1
Rule 90: 61b158128d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000e6000000c, Class:  7, CF:0.766425, Len:  3, Fitness_tra: -1
Rule 92: 00080a090cd1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 03010108c5200, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 005a090001d10, Class:  9, CF:0.997959, Len:  6, Fitness_tra: 0
Rule 95: 000c0009b0000, Class:  1, CF:0.612496, Len:  3, Fitness_tra: 6
Rule 96: 130295180110e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0003800c50003, Class:  8, CF:0.108354, Len:  5, Fitness_tra: -8
Rule 98: 092130c035200, Class:  3, CF:0.970903, Len:  8, Fitness_tra: 3
Rule 99: 000d003090000, Class:  1, CF:0.273869, Len:  3, Fitness_tra: -6
Rule100: a208400111d11, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:60.2694
------Result------
Miss_rate(tra)	:60.2694
Miss_rate(tst)	:59.596
ARL				:5.89706

------Generation 90------
Rule  1: 000e800000000, Class:  3, CF:0.759057, Len:  2, Fitness_tra: 21
Rule  2: 00000000e0006, Class:  0, CF:0.863104, Len:  2, Fitness_tra: 15
Rule  3: 000a000000d00, Class:  9, CF:0.609472, Len:  2, Fitness_tra: 14
Rule  4: 0000e0000800c, Class:  7, CF:0.530047, Len:  3, Fitness_tra: 12
Rule  5: 000dd00c50000, Class:  4, CF:0.119371, Len:  4, Fitness_tra: 7
Rule  6: 00000009d010d, Class:  0, CF:0.592283, Len:  4, Fitness_tra: 6
Rule  7: 0000e0000d00c, Class:  7, CF:0.612599, Len:  3, Fitness_tra: 9
Rule  8: a06d8c1090200, Class: 10, CF:  1, Len:  8, Fitness_tra: 8
Rule  9: 000ca02c00d00, Class:  0, CF:0.858505, Len:  5, Fitness_tra: 8
Rule 10: 0004d05900000, Class:  9, CF:0.88547, Len:  4, Fitness_tra: 7
Rule 11: 000d0030900d0, Class:  1, CF:0.709196, Len:  4, Fitness_tra: 6
Rule 12: 000d900800000, Class:  4, CF:0.632237, Len:  3, Fitness_tra: 3
Rule 13: 000c0e0000e00, Class:  6, CF:0.998772, Len:  3, Fitness_tra: 6
Rule 14: 000c0009b0000, Class:  1, CF:0.612496, Len:  3, Fitness_tra: 6
Rule 15: 6331125d1d113, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 16: 00001c090501d, Class:  0, CF:0.911341, Len:  6, Fitness_tra: 5
Rule 17: 00f03389d5181, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 18: 000d0050a000d, Class:  2, CF:0.873431, Len:  4, Fitness_tra: 7
Rule 19: 0000e0000200c, Class:  7, CF:0.509208, Len:  3, Fitness_tra: 4
Rule 20: 00e0410598000, Class:  1, CF:0.994596, Len:  6, Fitness_tra: 4
Rule 21: 0c10051110d1e, Class:  7, CF:  1, Len:  9, Fitness_tra: 4
Rule 22: 0008000400e0e, Class:  6, CF:  1, Len:  4, Fitness_tra: 4
Rule 23: 0300000de0900, Class:  0, CF:  1, Len:  4, Fitness_tra: 4
Rule 24: 030005110c00e, Class:  8, CF:0.407995, Len:  6, Fitness_tra: 3
Rule 25: f11525111d2d1, Class:  5, CF:0.994568, Len: 13, Fitness_tra: 3
Rule 26: f32131d835211, Class: 10, CF:0.0390371, Len: 13, Fitness_tra: 3
Rule 27: 000500070ed10, Class:  0, CF:0.995179, Len:  5, Fitness_tra: 3
Rule 28: 2004d0d906000, Class:  9, CF:0.976606, Len:  6, Fitness_tra: 3
Rule 29: 0300800d0d900, Class:  8, CF:0.882553, Len:  5, Fitness_tra: 3
Rule 30: 092130c035200, Class:  3, CF:0.970903, Len:  8, Fitness_tra: 3
Rule 31: 000500070e016, Class:  4, CF:0.951168, Len:  5, Fitness_tra: 3
Rule 32: 0000806900000, Class:  8, CF:0.736118, Len:  3, Fitness_tra: 3
Rule 33: 0000de0000d0d, Class:  7, CF:0.871129, Len:  4, Fitness_tra: 2
Rule 34: 0300d10ca7000, Class:  6, CF:0.668189, Len:  6, Fitness_tra: 2
Rule 35: 3115881511111, Class:  3, CF:0.940364, Len: 13, Fitness_tra: 2
Rule 36: 0000000500d09, Class:  3, CF:  1, Len:  3, Fitness_tra: 2
Rule 37: 00e800070e31d, Class:  4, CF:0.201513, Len:  7, Fitness_tra: 2
Rule 38: 0921300835210, Class:  2, CF:  1, Len:  9, Fitness_tra: 1
Rule 39: f63511e182123, Class: 10, CF:  1, Len: 13, Fitness_tra: 2
Rule 40: 0008000000690, Class:  5, CF:  1, Len:  3, Fitness_tra: 2
Rule 41: 1208000901210, Class:  1, CF:0.819717, Len:  7, Fitness_tra: 1
Rule 42: 030080000d600, Class:  5, CF:0.914842, Len:  4, Fitness_tra: 2
Rule 43: 00001009000dd, Class: 10, CF:  1, Len:  4, Fitness_tra: 1
Rule 44: 0009dc400050d, Class:  5, CF:0.30548, Len:  6, Fitness_tra: 1
Rule 45: 00e8315da1000, Class:  2, CF:0.856274, Len:  8, Fitness_tra: 1
Rule 46: f125155321588, Class:  5, CF:  1, Len: 13, Fitness_tra: 1
Rule 47: 000d5000058e0, Class:  6, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 0004a02c00560, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 49: 63f22a3518111, Class:  3, CF:0.828368, Len: 13, Fitness_tra: 1
Rule 50: 0000000c60d06, Class:  3, CF:0.711608, Len:  4, Fitness_tra: 1
Rule 51: 2215111195551, Class:  1, CF:0.999739, Len: 13, Fitness_tra: 1
Rule 52: a0e0830090020, Class:  8, CF:  1, Len:  6, Fitness_tra: 1
Rule 53: 03e04100a000d, Class:  3, CF:0.0788274, Len:  6, Fitness_tra: -1
Rule 54: 000ca02000500, Class:  0, CF:0.889694, Len:  4, Fitness_tra: 0
Rule 55: 0008000900d10, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 56: a312951111d12, Class:  7, CF:0.999926, Len: 13, Fitness_tra: 2
Rule 57: 000d0ce0a000d, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 58: a3b1513111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: fe7112528111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000d00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0008e0c0000c0, Class:  7, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: f121e21531158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3e39119dc8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000050d0, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0f000c000000d, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2c115d55d51d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000d000000d00, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7da1259e1812e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 22f1338915d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 6371318181135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0000000930000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000e00800000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6618982531112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000409900000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 13b29518511e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000007d0a0000, Class:  7, CF:0.0134115, Len:  0, Fitness_tra: 0
Rule 81: 000d900c00000, Class:  4, CF:0.633959, Len:  3, Fitness_tra: 5
Rule 82: a1ad591815216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000d000000d00, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000c080000, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 6548d11d91151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 6929515111182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11b518d519188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 020bf000c0000, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule 89: b56211d115551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000002000d49, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 08e44000a000d, Class:  2, CF:0.0266629, Len:  6, Fitness_tra: -12
Rule 92: 20e5a3059e016, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0c0d0c41a001d, Class:  3, CF:0.977403, Len:  8, Fitness_tra: 6
Rule 94: 0004a9900000d, Class:  0, CF:0.997588, Len:  5, Fitness_tra: 4
Rule 95: 000d900000006, Class:  6, CF:0.0274727, Len:  3, Fitness_tra: 0
Rule 96: f11125183d211, Class:  5, CF:0.735231, Len: 13, Fitness_tra: -3
Rule 97: 3300e00c18000, Class:  9, CF:0.127211, Len:  6, Fitness_tra: 3
Rule 98: 0500e0003200c, Class:  7, CF:0.619337, Len:  5, Fitness_tra: 0
Rule 99: 000d901510100, Class:  6, CF:0.865087, Len:  6, Fitness_tra: 0
Rule100: 001c20611d201, Class:  6, CF:0.475196, Len:  9, Fitness_tra: 2
------Current------
Miss_rate(tra)	:59.147
------Result------
Miss_rate(tra)	:59.147
Miss_rate(tst)	:62.6263
ARL				:6.14493

------Generation 100------
Rule  1: 000e800000000, Class:  3, CF:0.759057, Len:  2, Fitness_tra: 21
Rule  2: 00000000e0006, Class:  0, CF:0.863104, Len:  2, Fitness_tra: 15
Rule  3: 000a000000d00, Class:  9, CF:0.609472, Len:  2, Fitness_tra: 14
Rule  4: 0000e0000800c, Class:  7, CF:0.530047, Len:  3, Fitness_tra: 12
Rule  5: 000dd00c50000, Class:  4, CF:0.119371, Len:  4, Fitness_tra: 7
Rule  6: 00000009d010d, Class:  0, CF:0.592283, Len:  4, Fitness_tra: 6
Rule  7: 0000e0000d00c, Class:  7, CF:0.612599, Len:  3, Fitness_tra: 9
Rule  8: a06d8c1090200, Class: 10, CF:  1, Len:  8, Fitness_tra: 8
Rule  9: 000ca02c00d00, Class:  0, CF:0.858505, Len:  5, Fitness_tra: 8
Rule 10: 0004d05900000, Class:  9, CF:0.88547, Len:  4, Fitness_tra: 7
Rule 11: 000d0030900d0, Class:  1, CF:0.709196, Len:  4, Fitness_tra: 6
Rule 12: 000d900800000, Class:  4, CF:0.632237, Len:  3, Fitness_tra: 3
Rule 13: 000c0e0000e00, Class:  6, CF:0.998772, Len:  3, Fitness_tra: 6
Rule 14: 000c0009b0000, Class:  1, CF:0.612496, Len:  3, Fitness_tra: 6
Rule 15: 6331125d1d113, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 16: 00001c090501d, Class:  0, CF:0.911341, Len:  6, Fitness_tra: 5
Rule 17: 00f03389d5181, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 18: 000d0050a000d, Class:  2, CF:0.873431, Len:  4, Fitness_tra: 7
Rule 19: 0000e0000200c, Class:  7, CF:0.509208, Len:  3, Fitness_tra: 4
Rule 20: 00e0410598000, Class:  1, CF:0.994596, Len:  6, Fitness_tra: 4
Rule 21: 0c10051110d1e, Class:  7, CF:  1, Len:  9, Fitness_tra: 4
Rule 22: 0008000400e0e, Class:  6, CF:  1, Len:  4, Fitness_tra: 4
Rule 23: 0300000de0900, Class:  0, CF:  1, Len:  4, Fitness_tra: 4
Rule 24: 030005110c00e, Class:  8, CF:0.407995, Len:  6, Fitness_tra: 3
