------Generation 0------
Rule  1: 6fa12a69c8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 423181631114d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 24158538e151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a3a1d31111855, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 1165a22155581, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 19b5191551138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 634141e933111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 31b515d111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a1f59d1511119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3a65e45531c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: f3a2de3528881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 6d7d55d155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: ffa1d1952d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1aa918151dc21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 21b3511225115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a97d181131918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 247513881991e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1361151381116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f92321cd1159d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3178311115391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 7b713117d11e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1c1553212d331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1929912295815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4cf53589d5158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1972116935121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 42a3158529559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7dac111153341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 723213e195181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 21fc9989d3521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 71a8e55129111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3371318125191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 31f1199381213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: bb21111e39821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2218311211931, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 3611e558d1315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: bd1131111d541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 050720101188d, Class:  0, CF:0.999544, Len:  9, Fitness_tra: 1
Rule 92: 246513881211e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: f3321d8952111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 00000da00000d, Class:  0, CF:0.411306, Len:  3, Fitness_tra: 0
Rule 95: 1115811e25115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 11a583981591e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b13d111311381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0100000810010, Class:  1, CF:0.18157, Len:  4, Fitness_tra: -21
Rule 99: 1c6211193160d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 11213198158d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.20314
------Result------
Miss_rate(tra)	:9.20314
Miss_rate(tst)	:10.101
ARL				:8.86957

------Generation 70------
Rule  1: 0008000000000, Class:  0, CF:0.971629, Len:  1, Fitness_tra: 520
Rule  2: 000c000020000, Class:  0, CF:0.717498, Len:  2, Fitness_tra: 158
Rule  3: 0004e00000d00, Class:  0, CF:  1, Len:  3, Fitness_tra: 21
Rule  4: 000700300000d, Class:  0, CF:0.385084, Len:  3, Fitness_tra: 26
Rule  5: a1115d1312113, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule  6: 0207080080000, Class:  1, CF:0.158612, Len:  4, Fitness_tra: 24
Rule  7: f127359813115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 1161111125829, Class:  1, CF:0.62005, Len: 13, Fitness_tra: 0
Rule  9: 000c000c20000, Class:  0, CF:0.616862, Len:  3, Fitness_tra: 0
Rule 10: 2176851155151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 0008000c80000, Class:  0, CF:0.897568, Len:  3, Fitness_tra: 0
Rule 12: 4115c11e2c115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 424e581d11d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: b16d211311881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 6112e12113911, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 61b91d1911158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: f679152185de2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 41fc151119991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4423288d151d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 31713c1211512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 69b851d511121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7171d11111215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a33cd15518823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: aa11118d11511, Class:  1, CF:0.969347, Len: 13, Fitness_tra: 0
Rule 25: f921955525355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 18f95d8151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 16a55c9d15c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 78a129e151229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11a5819d25859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 6aa15d5551d2e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3911145c3d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b421d13c181dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3a351c51138ce, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 2d6131251111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1145d9328811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f3a111151182d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 314511252e212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b5fc5d1152811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 25f855551518e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7532332313511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 221311155d958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: f3115555c1251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e291d191515c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f975111881191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 181385dc51999, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: a1a5e21511859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b4215955c5115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4211151111525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11a1522881551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: f66115181e5d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 4231181113911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2141258159d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: fe15355dd518d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1d1dd1155d549, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4511859dd5952, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 423181631114d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 24158538e151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a3a1d31111855, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 1165a22155581, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 19b5191551138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 634141e933111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 31b515d111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a1f59d1511119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3a65e45531c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: f3a2de3528881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 6d7d55d155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: ffa1d1952d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1aa918151dc21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 21b3511225115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a97d181131918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 247513881991e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1361151381116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f92321cd1159d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3178311115391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 7b713117d11e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1c1553212d331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1929912295815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4cf53589d5158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1972116935121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 42a3158529559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7dac111153341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 723213e195181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 21fc9989d3521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 71a8e55129111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3371318125191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 31f1199381213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: bb21111e39821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2218311211931, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 3611e558d1315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: bd1131111d541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 050720101188d, Class:  0, CF:0.999544, Len:  9, Fitness_tra: 1
Rule 92: 246513881211e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: f3321d8952111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 00000da00000d, Class:  0, CF:0.411306, Len:  3, Fitness_tra: 0
Rule 95: 1115811e25115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 11a583981591e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b13d111311381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0100000810010, Class:  1, CF:0.18157, Len:  4, Fitness_tra: -21
Rule 99: 1c6211193160d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 11213198158d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.20314
------Result------
Miss_rate(tra)	:9.20314
Miss_rate(tst)	:10.101
ARL				:8.86957

------Generation 80------
Rule  1: 0008000000000, Class:  0, CF:0.971629, Len:  1, Fitness_tra: 520
Rule  2: 000c000020000, Class:  0, CF:0.717498, Len:  2, Fitness_tra: 158
Rule  3: 0004e00000d00, Class:  0, CF:  1, Len:  3, Fitness_tra: 21
Rule  4: 000700300000d, Class:  0, CF:0.385084, Len:  3, Fitness_tra: 26
Rule  5: a1115d1312113, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule  6: 0207080080000, Class:  1, CF:0.158612, Len:  4, Fitness_tra: 24
Rule  7: f127359813115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 1161111125829, Class:  1, CF:0.62005, Len: 13, Fitness_tra: 0
Rule  9: 000c000c20000, Class:  0, CF:0.616862, Len:  3, Fitness_tra: 0
Rule 10: 2176851155151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 0008000c80000, Class:  0, CF:0.897568, Len:  3, Fitness_tra: 0
Rule 12: 4115c11e2c115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 424e581d11d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: b16d211311881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 6112e12113911, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 61b91d1911158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: f679152185de2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 41fc151119991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4423288d151d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 31713c1211512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 69b851d511121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7171d11111215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a33cd15518823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: aa11118d11511, Class:  1, CF:0.969347, Len: 13, Fitness_tra: 0
Rule 25: f921955525355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 18f95d8151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 16a55c9d15c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 78a129e151229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11a5819d25859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 6aa15d5551d2e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3911145c3d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b421d13c181dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3a351c51138ce, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 2d6131251111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1145d9328811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f3a111151182d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 314511252e212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b5fc5d1152811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 25f855551518e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7532332313511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 221311155d958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: f3115555c1251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e291d191515c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f975111881191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 181385dc51999, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: a1a5e21511859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b4215955c5115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4211151111525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11a1522881551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: f66115181e5d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 4231181113911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2141258159d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: fe15355dd518d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1d1dd1155d549, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4511859dd5952, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 423181631114d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 24158538e151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a3a1d31111855, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 1165a22155581, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 19b5191551138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 634141e933111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 31b515d111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a1f59d1511119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3a65e45531c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: f3a2de3528881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 6d7d55d155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: ffa1d1952d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1aa918151dc21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 21b3511225115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a97d181131918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 247513881991e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1361151381116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f92321cd1159d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3178311115391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 7b713117d11e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1c1553212d331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1929912295815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4cf53589d5158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1972116935121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 42a3158529559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7dac111153341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 723213e195181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 21fc9989d3521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 71a8e55129111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3371318125191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 31f1199381213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: bb21111e39821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2218311211931, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 3611e558d1315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: bd1131111d541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 050720101188d, Class:  0, CF:0.999544, Len:  9, Fitness_tra: 1
Rule 92: 246513881211e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: f3321d8952111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 94: 00000da00000d, Class:  0, CF:0.411306, Len:  3, Fitness_tra: 0
Rule 95: 1115811e25115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 11a583981591e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b13d111311381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0100000810010, Class:  1, CF:0.18157, Len:  4, Fitness_tra: -21
Rule 99: 1c6211193160d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 11213198158d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.20314
------Result------
Miss_rate(tra)	:9.20314
Miss_rate(tst)	:10.101
ARL				:8.86957

------Generation 90------
Rule  1: 0008000000000, Class:  0, CF:0.971629, Len:  1, Fitness_tra: 520
Rule  2: 000c000020000, Class:  0, CF:0.717498, Len:  2, Fitness_tra: 158
Rule  3: 0004e00000d00, Class:  0, CF:  1, Len:  3, Fitness_tra: 21
Rule  4: 000700300000d, Class:  0, CF:0.385084, Len:  3, Fitness_tra: 26
Rule  5: a1115d1312113, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule  6: 0207080080000, Class:  1, CF:0.158612, Len:  4, Fitness_tra: 24
Rule  7: f127359813115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 1161111125829, Class:  1, CF:0.62005, Len: 13, Fitness_tra: 0
Rule  9: 000c000c20000, Class:  0, CF:0.616862, Len:  3, Fitness_tra: 0
Rule 10: 2176851155151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 0008000c80000, Class:  0, CF:0.897568, Len:  3, Fitness_tra: 0
Rule 12: 4115c11e2c115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 424e581d11d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: b16d211311881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 6112e12113911, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 61b91d1911158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: f679152185de2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 41fc151119991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4423288d151d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 31713c1211512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 69b851d511121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7171d11111215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a33cd15518823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: aa11118d11511, Class:  1, CF:0.969347, Len: 13, Fitness_tra: 0
Rule 25: f921955525355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 18f95d8151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 16a55c9d15c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 78a129e151229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11a5819d25859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 6aa15d5551d2e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3911145c3d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b421d13c181dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3a351c51138ce, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 2d6131251111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1145d9328811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f3a111151182d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 314511252e212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b5fc5d1152811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 25f855551518e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7532332313511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 221311155d958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: f3115555c1251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e291d191515c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f975111881191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 181385dc51999, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: a1a5e21511859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b4215955c5115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4211151111525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11a1522881551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: f66115181e5d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 4231181113911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2141258159d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: fe15355dd518d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1d1dd1155d549, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4511859dd5952, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 423181631114d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 24158538e151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a3a1d31111855, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 1165a22155581, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 19b5191551138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 634141e933111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 31b515d111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a1f59d1511119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3a65e45531c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: f3a2de3528881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 6d7d55d155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: ffa1d1952d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1aa918151dc21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 21b3511225115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a97d181131918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
