------Generation 0------
Rule  1: 28f1c89915c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b8bd86a48b311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: f978918513915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11115d1981281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2771818513511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a547233818853, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 14b1358521132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6aa2518dd1985, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1838311551558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f17911552d315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a111d2153d1c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f1732231e1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: b23355d18d129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 13b111551551c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f6155d1159115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21f181598111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 691311112d1d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: bc618d3511821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: f13551dd81521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4231191359d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000700053d00e, Class:  1, CF:0.0358362, Len:  5, Fitness_tra: 0
Rule 83: 1925225155182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: f6f59d221111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: f6319d552d513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1611951311c21, Class:  0, CF:0.43779, Len: 13, Fitness_tra: 0
Rule 87: ae21119551111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1da8112312811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0007000000000, Class:  1, CF:0.0534549, Len:  1, Fitness_tra: -451
Rule 90: f92515e195d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a007e008a0d53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 23456d2911921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 21f18d2dc6138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 252851211a323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 6a1515121c1c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 96: 21616d198d119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: aa65928b10021, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 98: a2a181c151d21, Class:  1, CF:0.898594, Len: 13, Fitness_tra: 0
Rule 99: 7efd512151918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1051135e55071, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
------Current------
Miss_rate(tra)	:63.9731
------Result------
Miss_rate(tra)	:63.9731
Miss_rate(tst)	:61.6162
ARL				:9.58065

------Generation 80------
Rule  1: 000c094000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 74
Rule  2: 0005000c00d30, Class:  0, CF:  1, Len:  4, Fitness_tra: 54
Rule  3: 00f5101200d12, Class:  0, CF:  1, Len:  8, Fitness_tra: 38
Rule  4: 0007e00000d00, Class:  0, CF:  1, Len:  3, Fitness_tra: 24
Rule  5: aaa1111311153, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule  6: 000080e300000, Class:  0, CF:0.712244, Len:  3, Fitness_tra: 26
Rule  7: 2518152511173, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule  8: 000709300000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 4
Rule  9: e105011219c01, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 10: a114813511c21, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 11: 2165511115321, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 020bf000c0080, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 13: a2a115c151d11, Class:  1, CF:0.953045, Len: 13, Fitness_tra: 0
Rule 14: 2161112318511, Class:  0, CF:0.312138, Len: 13, Fitness_tra: 0
Rule 15: f055031050071, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 16: 253216351c813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 2161113315d11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 1b2481351522f, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 6aa1551182522, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 0c000d085e0a0, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 21: 000901da0d0db, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 22: aa6d921111823, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 11ae212149121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 72f1952513215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f3453d2111931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 42f11d1155d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 4b2512126d951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 233c652915121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b2b2d311115e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: a631d59551151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b13ce181151d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 75ad1252d5154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: a571113115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 78a52d1911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 4161599545226, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 3db8112218111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7779158111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b5315851d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: aaa8312516111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b118312151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 411895941159d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3e23dd22c8138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 163c9159d11c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2725352511151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b745185835111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 21432118123c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 6af515191c126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 75f2112185151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 66f8191918511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f925213319112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 631113591d11c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4da91d1119285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 28f2155913223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b719119115511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 21195158118e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4473116818119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3341911153911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13111d1189512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 2115355b59d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: fa151512391c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f6f5512155918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a6bd911d11891, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b8bd86a48b311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: f978918513915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11115d1981281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2771818513511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a547233818853, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 14b1358521132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6aa2518dd1985, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1838311551558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f17911552d315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a111d2153d1c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f1732231e1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: b23355d18d129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 13b111551551c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f6155d1159115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21f181598111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 691311112d1d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: bc618d3511821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: f13551dd81521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4231191359d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000700053d00e, Class:  1, CF:0.0358362, Len:  5, Fitness_tra: 0
Rule 83: 1925225155182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: f6f59d221111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: f6319d552d513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1611951311c21, Class:  0, CF:0.43779, Len: 13, Fitness_tra: 0
Rule 87: ae21119551111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1da8112312811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0007000000000, Class:  1, CF:0.0534549, Len:  1, Fitness_tra: -451
Rule 90: f92515e195d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a007e008a0d53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 23456d2911921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 21f18d2dc6138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 252851211a323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 6a1515121c1c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 96: 21616d198d119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: aa65928b10021, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 98: a2a181c151d21, Class:  1, CF:0.898594, Len: 13, Fitness_tra: 0
Rule 99: 7efd512151918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1051135e55071, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
------Current------
Miss_rate(tra)	:63.9731
------Result------
Miss_rate(tra)	:63.9731
Miss_rate(tst)	:61.6162
ARL				:9.58065

------Generation 90------
Rule  1: 000c094000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 74
Rule  2: 0005000c00d30, Class:  0, CF:  1, Len:  4, Fitness_tra: 54
Rule  3: 00f5101200d12, Class:  0, CF:  1, Len:  8, Fitness_tra: 38
Rule  4: 0007e00000d00, Class:  0, CF:  1, Len:  3, Fitness_tra: 24
Rule  5: aaa1111311153, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule  6: 000080e300000, Class:  0, CF:0.712244, Len:  3, Fitness_tra: 26
Rule  7: 2518152511173, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule  8: 000709300000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 4
Rule  9: e105011219c01, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 10: a114813511c21, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 11: 2165511115321, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 020bf000c0080, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 13: a2a115c151d11, Class:  1, CF:0.953045, Len: 13, Fitness_tra: 0
Rule 14: 2161112318511, Class:  0, CF:0.312138, Len: 13, Fitness_tra: 0
Rule 15: f055031050071, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 16: 253216351c813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 2161113315d11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 1b2481351522f, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 6aa1551182522, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 0c000d085e0a0, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 21: 000901da0d0db, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 22: aa6d921111823, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 11ae212149121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 72f1952513215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f3453d2111931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 42f11d1155d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 4b2512126d951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 233c652915121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b2b2d311115e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: a631d59551151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b13ce181151d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 75ad1252d5154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: a571113115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 78a52d1911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 4161599545226, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 3db8112218111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7779158111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b5315851d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: aaa8312516111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b118312151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 411895941159d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3e23dd22c8138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 163c9159d11c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2725352511151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b745185835111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 21432118123c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 6af515191c126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 75f2112185151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 66f8191918511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f925213319112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 631113591d11c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4da91d1119285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 28f2155913223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b719119115511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 21195158118e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4473116818119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3341911153911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13111d1189512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 2115355b59d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: fa151512391c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f6f5512155918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a6bd911d11891, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b8bd86a48b311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: f978918513915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11115d1981281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2771818513511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a547233818853, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 14b1358521132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6aa2518dd1985, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1838311551558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f17911552d315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a111d2153d1c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f1732231e1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: b23355d18d129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 13b111551551c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f6155d1159115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21f181598111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 691311112d1d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: bc618d3511821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: f13551dd81521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4231191359d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000700053d00e, Class:  1, CF:0.0358362, Len:  5, Fitness_tra: 0
Rule 83: 1925225155182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: f6f59d221111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: f6319d552d513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1611951311c21, Class:  0, CF:0.43779, Len: 13, Fitness_tra: 0
Rule 87: ae21119551111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1da8112312811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0007000000000, Class:  1, CF:0.0534549, Len:  1, Fitness_tra: -451
Rule 90: f92515e195d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a007e008a0d53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 23456d2911921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 21f18d2dc6138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 252851211a323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 6a1515121c1c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 96: 21616d198d119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: aa65928b10021, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 98: a2a181c151d21, Class:  1, CF:0.898594, Len: 13, Fitness_tra: 0
Rule 99: 7efd512151918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1051135e55071, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
------Current------
Miss_rate(tra)	:63.9731
------Result------
Miss_rate(tra)	:63.9731
Miss_rate(tst)	:61.6162
ARL				:9.58065

------Generation 100------
Rule  1: 000c094000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 74
Rule  2: 0005000c00d30, Class:  0, CF:  1, Len:  4, Fitness_tra: 54
Rule  3: 00f5101200d12, Class:  0, CF:  1, Len:  8, Fitness_tra: 38
Rule  4: 0007e00000d00, Class:  0, CF:  1, Len:  3, Fitness_tra: 24
Rule  5: aaa1111311153, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule  6: 000080e300000, Class:  0, CF:0.712244, Len:  3, Fitness_tra: 26
Rule  7: 2518152511173, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule  8: 000709300000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 4
Rule  9: e105011219c01, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 10: a114813511c21, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 11: 2165511115321, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 020bf000c0080, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 13: a2a115c151d11, Class:  1, CF:0.953045, Len: 13, Fitness_tra: 0
Rule 14: 2161112318511, Class:  0, CF:0.312138, Len: 13, Fitness_tra: 0
Rule 15: f055031050071, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 16: 253216351c813, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 2161113315d11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 1b2481351522f, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 6aa1551182522, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 0c000d085e0a0, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 21: 000901da0d0db, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 22: aa6d921111823, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 11ae212149121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: 72f1952513215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: f3453d2111931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 42f11d1155d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 4b2512126d951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 233c652915121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b2b2d311115e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: a631d59551151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b13ce181151d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 75ad1252d5154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: a571113115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 78a52d1911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 4161599545226, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 3db8112218111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7779158111d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b5315851d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: aaa8312516111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b118312151511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 411895941159d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3e23dd22c8138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 163c9159d11c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2725352511151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b745185835111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 21432118123c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 6af515191c126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 75f2112185151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 66f8191918511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f925213319112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 631113591d11c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4da91d1119285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 28f2155913223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b719119115511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 21195158118e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4473116818119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3341911153911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13111d1189512, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 2115355b59d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: fa151512391c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f6f5512155918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a6bd911d11891, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: b8bd86a48b311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: f978918513915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 11115d1981281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 2771818513511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: a547233818853, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 14b1358521132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 6aa2518dd1985, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1838311551558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f17911552d315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a111d2153d1c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f1732231e1118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: b23355d18d129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 13b111551551c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f6155d1159115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21f181598111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 691311112d1d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: bc618d3511821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
