------Generation 0------
Rule  1: 13f11c11312c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 18: 13111595c5211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: f9b8915191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 74b5183111595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: aeb9851121138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7141115811313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a6b131858e598, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1d15231c51131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: fff25515852c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 44411d34119e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: a641988d13de1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: a318121535581, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: f94555288535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 72b5211155515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 71611d1219512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 75a1112181358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 22b1211591521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 253c5d1e11119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6fa398183188e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: a11c151538185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 111111d58d531, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: b13819c815351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 7dfd853151821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: bb78591721132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a5b15d31ddd18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: afadd5591d153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 617583181cde3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7249d892158d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b8111551495c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: ae21d111155dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 772218121851c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3af5111e8cccd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3573158d11351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1c15835118131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b81123e321811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7569dd818e515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2215d1e11265e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b4281e2c8915e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 72151335728d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 362295185e51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a6f9121233213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: b1b2112c83119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7448c81865158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4113c1283139d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a3481551d1915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a622213518d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1145211c55313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a3311d5d55511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 31431282111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b11612313511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 21ac5d1918153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b2b13532195e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: a1fd883219c1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: aeb55d3311d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1aa11139515c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 3335951d51151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 697ce81d19555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3a1515dd8d821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 4475151123513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b23c912119311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b415518181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 113811e11512e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2846182d15155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2511dddd1dc11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 31a18663222d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 114c115281e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 617c19215d315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 63a1113121121, Class:  0, CF:0.687191, Len: 13, Fitness_tra: 0
Rule 85: 00080000000dd, Class:  0, CF:0.769541, Len:  0, Fitness_tra: 0
Rule 86: 111c1141de511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: f578e35288931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2131553931143, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0007000000200, Class:  1, CF:0.0541603, Len:  2, Fitness_tra: -108
Rule 90: a6623e251d988, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 131111da8553c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: fff15d1d852c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 6175831815de8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3a65811c873cd, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 77a218133858e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: ba72531521182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: a3480005e0980, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4622213528553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: a362811119319, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: a3625d3112556, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.7632
------Result------
Miss_rate(tra)	:20.7632
Miss_rate(tst)	:20.202
ARL				:10.1538

------Generation 90------
Rule  1: 0008000000000, Class:  0, CF:0.973536, Len:  1, Fitness_tra: 612
Rule  2: 000080e300000, Class:  0, CF:0.709576, Len:  3, Fitness_tra: 10
Rule  3: 0004000000de0, Class:  0, CF:0.924041, Len:  3, Fitness_tra: 3
Rule  4: 612b111118851, Class:  0, CF:0.721069, Len: 13, Fitness_tra: 0
Rule  5: 36f1e82111185, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  6: a362811112551, Class:  0, CF:0.829939, Len: 13, Fitness_tra: 0
Rule  7: 31fe118125511, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  8: 33118191212d1, Class:  1, CF:0.310752, Len: 13, Fitness_tra: 0
Rule  9: 13f11c11312c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 0008000c80000, Class:  0, CF:0.9029, Len:  3, Fitness_tra: 0
Rule 11: 1a32116511111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 00080000000dd, Class:  0, CF:0.769541, Len:  3, Fitness_tra: 0
Rule 13: 0000000de0000, Class:  1, CF:0.230732, Len:  2, Fitness_tra: 4
Rule 14: 3313112d99113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: f11121111112c, Class:  0, CF:0.0415293, Len: 13, Fitness_tra: 0
Rule 16: a63d115125523, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 63191213d1111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 13111595c5211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: f9b8915191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 74b5183111595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: aeb9851121138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7141115811313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a6b131858e598, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1d15231c51131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: fff25515852c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 44411d34119e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: a641988d13de1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: a318121535581, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: f94555288535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 72b5211155515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 71611d1219512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 75a1112181358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 22b1211591521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 253c5d1e11119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6fa398183188e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: a11c151538185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 111111d58d531, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: b13819c815351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 7dfd853151821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: bb78591721132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a5b15d31ddd18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: afadd5591d153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 617583181cde3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7249d892158d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b8111551495c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: ae21d111155dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 772218121851c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3af5111e8cccd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3573158d11351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1c15835118131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b81123e321811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7569dd818e515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2215d1e11265e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b4281e2c8915e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 72151335728d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 362295185e51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a6f9121233213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: b1b2112c83119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7448c81865158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4113c1283139d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a3481551d1915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a622213518d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1145211c55313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a3311d5d55511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 31431282111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b11612313511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 21ac5d1918153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b2b13532195e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: a1fd883219c1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: aeb55d3311d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1aa11139515c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 3335951d51151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 697ce81d19555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3a1515dd8d821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 4475151123513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b23c912119311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b415518181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 113811e11512e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2846182d15155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2511dddd1dc11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 31a18663222d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 114c115281e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 617c19215d315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 63a1113121121, Class:  0, CF:0.687191, Len: 13, Fitness_tra: 0
Rule 85: 00080000000dd, Class:  0, CF:0.769541, Len:  0, Fitness_tra: 0
Rule 86: 111c1141de511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: f578e35288931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2131553931143, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0007000000200, Class:  1, CF:0.0541603, Len:  2, Fitness_tra: -108
Rule 90: a6623e251d988, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 131111da8553c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: fff15d1d852c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 6175831815de8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3a65811c873cd, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 77a218133858e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: ba72531521182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: a3480005e0980, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4622213528553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: a362811119319, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: a3625d3112556, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.7632
------Result------
Miss_rate(tra)	:20.7632
Miss_rate(tst)	:20.202
ARL				:10.1538

------Generation 100------
Rule  1: 0008000000000, Class:  0, CF:0.973536, Len:  1, Fitness_tra: 612
Rule  2: 000080e300000, Class:  0, CF:0.709576, Len:  3, Fitness_tra: 10
Rule  3: 0004000000de0, Class:  0, CF:0.924041, Len:  3, Fitness_tra: 3
Rule  4: 612b111118851, Class:  0, CF:0.721069, Len: 13, Fitness_tra: 0
Rule  5: 36f1e82111185, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  6: a362811112551, Class:  0, CF:0.829939, Len: 13, Fitness_tra: 0
Rule  7: 31fe118125511, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  8: 33118191212d1, Class:  1, CF:0.310752, Len: 13, Fitness_tra: 0
Rule  9: 13f11c11312c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 0008000c80000, Class:  0, CF:0.9029, Len:  3, Fitness_tra: 0
Rule 11: 1a32116511111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 00080000000dd, Class:  0, CF:0.769541, Len:  3, Fitness_tra: 0
Rule 13: 0000000de0000, Class:  1, CF:0.230732, Len:  2, Fitness_tra: 4
Rule 14: 3313112d99113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: f11121111112c, Class:  0, CF:0.0415293, Len: 13, Fitness_tra: 0
Rule 16: a63d115125523, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 63191213d1111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 13111595c5211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: f9b8915191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 74b5183111595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: aeb9851121138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7141115811313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a6b131858e598, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1d15231c51131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: fff25515852c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 44411d34119e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: a641988d13de1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: a318121535581, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: f94555288535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 72b5211155515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 71611d1219512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 75a1112181358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 22b1211591521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 253c5d1e11119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 6fa398183188e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: a11c151538185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 111111d58d531, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: b13819c815351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 7dfd853151821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: bb78591721132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: a5b15d31ddd18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: afadd5591d153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 617583181cde3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7249d892158d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b8111551495c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: ae21d111155dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 772218121851c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3af5111e8cccd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3573158d11351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1c15835118131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b81123e321811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 7569dd818e515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 2215d1e11265e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b4281e2c8915e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 72151335728d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 362295185e51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a6f9121233213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: b1b2112c83119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7448c81865158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4113c1283139d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a3481551d1915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: a622213518d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1145211c55313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: a3311d5d55511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 31431282111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b11612313511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 21ac5d1918153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b2b13532195e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: a1fd883219c1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: aeb55d3311d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1aa11139515c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 3335951d51151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 697ce81d19555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3a1515dd8d821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 4475151123513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b23c912119311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b415518181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 113811e11512e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2846182d15155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2511dddd1dc11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 81: 31a18663222d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 114c115281e91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 617c19215d315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 63a1113121121, Class:  0, CF:0.687191, Len: 13, Fitness_tra: 0
Rule 85: 00080000000dd, Class:  0, CF:0.769541, Len:  0, Fitness_tra: 0
Rule 86: 111c1141de511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: f578e35288931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2131553931143, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0007000000200, Class:  1, CF:0.0541603, Len:  2, Fitness_tra: -108
Rule 90: a6623e251d988, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 131111da8553c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: fff15d1d852c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 6175831815de8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3a65811c873cd, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 77a218133858e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: ba72531521182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: a3480005e0980, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 4622213528553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: a362811119319, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule100: a3625d3112556, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.7632
------Result------
Miss_rate(tra)	:20.7632
Miss_rate(tst)	:20.202
ARL				:10.1538

------Generation 200------
Rule  1: 0008000000000, Class:  0, CF:0.973536, Len:  1, Fitness_tra: 612
Rule  2: 000080e300000, Class:  0, CF:0.709576, Len:  3, Fitness_tra: 10
Rule  3: 0004000000de0, Class:  0, CF:0.924041, Len:  3, Fitness_tra: 3
Rule  4: 612b111118851, Class:  0, CF:0.721069, Len: 13, Fitness_tra: 0
Rule  5: 36f1e82111185, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  6: a362811112551, Class:  0, CF:0.829939, Len: 13, Fitness_tra: 0
Rule  7: 31fe118125511, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  8: 33118191212d1, Class:  1, CF:0.310752, Len: 13, Fitness_tra: 0
Rule  9: 13f11c11312c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 0008000c80000, Class:  0, CF:0.9029, Len:  3, Fitness_tra: 0
Rule 11: 1a32116511111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 00080000000dd, Class:  0, CF:0.769541, Len:  3, Fitness_tra: 0
Rule 13: 0000000de0000, Class:  1, CF:0.230732, Len:  2, Fitness_tra: 4
Rule 14: 3313112d99113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: f11121111112c, Class:  0, CF:0.0415293, Len: 13, Fitness_tra: 0
Rule 16: a63d115125523, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 63191213d1111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 13111595c5211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: f9b8915191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 74b5183111595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: aeb9851121138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7141115811313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a6b131858e598, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1d15231c51131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: fff25515852c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 44411d34119e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: a641988d13de1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: a318121535581, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: f94555288535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 72b5211155515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 71611d1219512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 75a1112181358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
