------Generation 0------
Rule  1: c00d000000092, Class:  0, CF:0.646283, Len:  4, Fitness_tra: 0
Rule 56: 111121515c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 51392cb11d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 91d1114511211, Class:  0, CF:0.0976443, Len: 13, Fitness_tra: 0
Rule 59: 11dd111913b22, Class:  2, CF:0.950417, Len: 13, Fitness_tra: 0
Rule 60: 1411511151111, Class:  1, CF:0.997547, Len: 13, Fitness_tra: 0
Rule 61: 1d51214111121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11d111231112c, Class:  0, CF:0.903752, Len: 13, Fitness_tra: 0
Rule 63: 9535817389421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2111151152591, Class:  0, CF:0.593977, Len: 13, Fitness_tra: 0
Rule 65: 141521d181155, Class:  0, CF:0.191724, Len: 13, Fitness_tra: 0
Rule 66: 11e1111185111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211111821151, Class:  1, CF:0.950753, Len: 13, Fitness_tra: 0
Rule 68: 2cd5411324811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 1115111151591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6151d91211511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1151115212531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 12dc83dc51d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 111511414227c, Class:  2, CF:0.295624, Len: 13, Fitness_tra: 0
Rule 75: 341c135155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 91331821c9218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 5131111141211, Class:  1, CF:0.624381, Len: 13, Fitness_tra: 0
Rule 78: 34511191d1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1231115151533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2119111111552, Class:  1, CF:0.999491, Len: 13, Fitness_tra: 0
Rule 81: 060080b000040, Class:  1, CF:0.826903, Len:  4, Fitness_tra: 3
Rule 82: 1115112811551, Class:  1, CF:0.999411, Len: 13, Fitness_tra: 0
Rule 83: 911121b115111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 9535121d191c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000b0c04b0, Class:  1, CF:0.670172, Len:  0, Fitness_tra: 0
Rule 86: 1511227111422, Class:  0, CF:0.572723, Len: 13, Fitness_tra: 0
Rule 87: 18112c4d19418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1d91211121141, Class:  2, CF:0.0946844, Len: 13, Fitness_tra: 0
Rule 89: 5511114113111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1291522115222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 542d212213512, Class:  0, CF:0.645431, Len: 13, Fitness_tra: 0
Rule 92: 1111115111312, Class:  0, CF:0.642903, Len: 13, Fitness_tra: 0
Rule 93: 1126212202002, Class:  0, CF:0.713346, Len: 10, Fitness_tra: 0
Rule 94: 3001110111402, Class:  1, CF:0.834333, Len:  9, Fitness_tra: 0
Rule 95: 3c11111b11515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 111511454222c, Class:  2, CF:0.204903, Len: 13, Fitness_tra: 0
Rule 97: ec12512811531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 341c43617b185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 5111151111211, Class:  0, CF:0.648735, Len: 13, Fitness_tra: 0
Rule100: 2121152182515, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
------Current------
Miss_rate(tra)	:21.6374
------Result------
Miss_rate(tra)	:21.6374
Miss_rate(tst)	:8.33333
ARL				:10.8909

------Generation 80------
Rule  1: 000000c000002, Class:  0, CF:0.734941, Len:  2, Fitness_tra: 46
Rule  2: 2000010012007, Class:  2, CF:0.692072, Len:  5, Fitness_tra: 44
Rule  3: 3000000000007, Class:  1, CF:0.645085, Len:  2, Fitness_tra: 26
Rule  4: 000000b0c04b0, Class:  1, CF:0.670172, Len:  4, Fitness_tra: 4
Rule  5: c1001010b5110, Class:  2, CF:0.999487, Len:  8, Fitness_tra: 1
Rule  6: 000080c0b4000, Class:  0, CF:0.977473, Len:  4, Fitness_tra: 1
Rule  7: 1111111341221, Class:  1, CF:0.675193, Len: 13, Fitness_tra: 1
Rule  8: 003007b110111, Class:  1, CF:0.956869, Len:  8, Fitness_tra: 1
Rule  9: 000900000b004, Class:  1, CF:0.590597, Len:  3, Fitness_tra: 1
Rule 10: 0000000400d50, Class:  0, CF:0.0199713, Len:  3, Fitness_tra: 0
Rule 11: 1001002015430, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 12: 115111b111126, Class:  1, CF:0.779371, Len: 13, Fitness_tra: 0
Rule 13: 20b10000a012b, Class:  1, CF:0.939136, Len:  7, Fitness_tra: 0
Rule 14: 71d111c618b42, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 300000c000002, Class:  1, CF:0.974408, Len:  3, Fitness_tra: 0
Rule 16: 55352c7923bc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5113114111222, Class:  0, CF:0.949982, Len: 13, Fitness_tra: 0
Rule 18: 2113111922511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 1111115111112, Class:  0, CF:0.601755, Len: 13, Fitness_tra: 0
Rule 20: 111514211121c, Class:  1, CF:0.762603, Len: 13, Fitness_tra: 0
Rule 21: 5153155552111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1152211511114, Class:  2, CF:0.846565, Len: 13, Fitness_tra: 0
Rule 23: 5c98195215111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 311151d211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1191114311182, Class:  0, CF:0.536603, Len: 13, Fitness_tra: 0
Rule 26: 315111125111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 113188b129b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3c1113dc52513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 5551812111111, Class:  2, CF:0.623306, Len: 13, Fitness_tra: 0
Rule 30: 31158111891c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3c98531155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 9c15133212191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: d111524111412, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 315115d158535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: c355215511131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 51d1111118c22, Class:  0, CF:0.984426, Len: 13, Fitness_tra: 0
Rule 37: 9c1111111c515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 21d54c1354551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1121212282512, Class:  0, CF:0.777904, Len: 13, Fitness_tra: 0
Rule 40: 1595111583441, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 1131118312552, Class:  1, CF:0.418092, Len: 13, Fitness_tra: 0
Rule 42: 923115d111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c31851552511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: ec12511811531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2000000007007, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3c3153dc11515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 341c191151235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1151539255131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5d31227312288, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 320c510210093, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1135251118111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5115114111111, Class:  1, CF:0.369667, Len: 13, Fitness_tra: 0
Rule 53: 9c91111111551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 153d224115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1c111e5118291, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 111121515c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 51392cb11d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 91d1114511211, Class:  0, CF:0.0976443, Len: 13, Fitness_tra: 0
Rule 59: 11dd111913b22, Class:  2, CF:0.950417, Len: 13, Fitness_tra: 0
Rule 60: 1411511151111, Class:  1, CF:0.997547, Len: 13, Fitness_tra: 0
Rule 61: 1d51214111121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11d111231112c, Class:  0, CF:0.903752, Len: 13, Fitness_tra: 0
Rule 63: 9535817389421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2111151152591, Class:  0, CF:0.593977, Len: 13, Fitness_tra: 0
Rule 65: 141521d181155, Class:  0, CF:0.191724, Len: 13, Fitness_tra: 0
Rule 66: 11e1111185111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211111821151, Class:  1, CF:0.950753, Len: 13, Fitness_tra: 0
Rule 68: 2cd5411324811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 1115111151591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6151d91211511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1151115212531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 12dc83dc51d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 111511414227c, Class:  2, CF:0.295624, Len: 13, Fitness_tra: 0
Rule 75: 341c135155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 91331821c9218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 5131111141211, Class:  1, CF:0.624381, Len: 13, Fitness_tra: 0
Rule 78: 34511191d1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1231115151533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2119111111552, Class:  1, CF:0.999491, Len: 13, Fitness_tra: 0
Rule 81: 060080b000040, Class:  1, CF:0.826903, Len:  4, Fitness_tra: 3
Rule 82: 1115112811551, Class:  1, CF:0.999411, Len: 13, Fitness_tra: 0
Rule 83: 911121b115111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 9535121d191c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000b0c04b0, Class:  1, CF:0.670172, Len:  0, Fitness_tra: 0
Rule 86: 1511227111422, Class:  0, CF:0.572723, Len: 13, Fitness_tra: 0
Rule 87: 18112c4d19418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1d91211121141, Class:  2, CF:0.0946844, Len: 13, Fitness_tra: 0
Rule 89: 5511114113111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1291522115222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 542d212213512, Class:  0, CF:0.645431, Len: 13, Fitness_tra: 0
Rule 92: 1111115111312, Class:  0, CF:0.642903, Len: 13, Fitness_tra: 0
Rule 93: 1126212202002, Class:  0, CF:0.713346, Len: 10, Fitness_tra: 0
Rule 94: 3001110111402, Class:  1, CF:0.834333, Len:  9, Fitness_tra: 0
Rule 95: 3c11111b11515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 111511454222c, Class:  2, CF:0.204903, Len: 13, Fitness_tra: 0
Rule 97: ec12512811531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 341c43617b185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 5111151111211, Class:  0, CF:0.648735, Len: 13, Fitness_tra: 0
Rule100: 2121152182515, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
------Current------
Miss_rate(tra)	:21.6374
------Result------
Miss_rate(tra)	:21.6374
Miss_rate(tst)	:8.33333
ARL				:10.8909

------Generation 90------
Rule  1: 000000c000002, Class:  0, CF:0.734941, Len:  2, Fitness_tra: 46
Rule  2: 2000010012007, Class:  2, CF:0.692072, Len:  5, Fitness_tra: 44
Rule  3: 3000000000007, Class:  1, CF:0.645085, Len:  2, Fitness_tra: 26
Rule  4: 000000b0c04b0, Class:  1, CF:0.670172, Len:  4, Fitness_tra: 4
Rule  5: c1001010b5110, Class:  2, CF:0.999487, Len:  8, Fitness_tra: 1
Rule  6: 000080c0b4000, Class:  0, CF:0.977473, Len:  4, Fitness_tra: 1
Rule  7: 1111111341221, Class:  1, CF:0.675193, Len: 13, Fitness_tra: 1
Rule  8: 003007b110111, Class:  1, CF:0.956869, Len:  8, Fitness_tra: 1
Rule  9: 000900000b004, Class:  1, CF:0.590597, Len:  3, Fitness_tra: 1
Rule 10: 0000000400d50, Class:  0, CF:0.0199713, Len:  3, Fitness_tra: 0
Rule 11: 1001002015430, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 12: 115111b111126, Class:  1, CF:0.779371, Len: 13, Fitness_tra: 0
Rule 13: 20b10000a012b, Class:  1, CF:0.939136, Len:  7, Fitness_tra: 0
Rule 14: 71d111c618b42, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 300000c000002, Class:  1, CF:0.974408, Len:  3, Fitness_tra: 0
Rule 16: 55352c7923bc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5113114111222, Class:  0, CF:0.949982, Len: 13, Fitness_tra: 0
Rule 18: 2113111922511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 1111115111112, Class:  0, CF:0.601755, Len: 13, Fitness_tra: 0
Rule 20: 111514211121c, Class:  1, CF:0.762603, Len: 13, Fitness_tra: 0
Rule 21: 5153155552111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1152211511114, Class:  2, CF:0.846565, Len: 13, Fitness_tra: 0
Rule 23: 5c98195215111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 311151d211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1191114311182, Class:  0, CF:0.536603, Len: 13, Fitness_tra: 0
Rule 26: 315111125111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 113188b129b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3c1113dc52513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 5551812111111, Class:  2, CF:0.623306, Len: 13, Fitness_tra: 0
Rule 30: 31158111891c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3c98531155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 9c15133212191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: d111524111412, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 315115d158535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: c355215511131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 51d1111118c22, Class:  0, CF:0.984426, Len: 13, Fitness_tra: 0
Rule 37: 9c1111111c515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 21d54c1354551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1121212282512, Class:  0, CF:0.777904, Len: 13, Fitness_tra: 0
Rule 40: 1595111583441, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 1131118312552, Class:  1, CF:0.418092, Len: 13, Fitness_tra: 0
Rule 42: 923115d111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c31851552511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: ec12511811531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2000000007007, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3c3153dc11515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 341c191151235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1151539255131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5d31227312288, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 320c510210093, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1135251118111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5115114111111, Class:  1, CF:0.369667, Len: 13, Fitness_tra: 0
Rule 53: 9c91111111551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 153d224115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1c111e5118291, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 111121515c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 51392cb11d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 91d1114511211, Class:  0, CF:0.0976443, Len: 13, Fitness_tra: 0
Rule 59: 11dd111913b22, Class:  2, CF:0.950417, Len: 13, Fitness_tra: 0
Rule 60: 1411511151111, Class:  1, CF:0.997547, Len: 13, Fitness_tra: 0
Rule 61: 1d51214111121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11d111231112c, Class:  0, CF:0.903752, Len: 13, Fitness_tra: 0
Rule 63: 9535817389421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2111151152591, Class:  0, CF:0.593977, Len: 13, Fitness_tra: 0
Rule 65: 141521d181155, Class:  0, CF:0.191724, Len: 13, Fitness_tra: 0
Rule 66: 11e1111185111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211111821151, Class:  1, CF:0.950753, Len: 13, Fitness_tra: 0
Rule 68: 2cd5411324811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 1115111151591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6151d91211511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1151115212531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 12dc83dc51d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 111511414227c, Class:  2, CF:0.295624, Len: 13, Fitness_tra: 0
Rule 75: 341c135155115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 91331821c9218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 5131111141211, Class:  1, CF:0.624381, Len: 13, Fitness_tra: 0
Rule 78: 34511191d1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1231115151533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2119111111552, Class:  1, CF:0.999491, Len: 13, Fitness_tra: 0
Rule 81: 060080b000040, Class:  1, CF:0.826903, Len:  4, Fitness_tra: 3
Rule 82: 1115112811551, Class:  1, CF:0.999411, Len: 13, Fitness_tra: 0
Rule 83: 911121b115111, Class:  2, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 9535121d191c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000b0c04b0, Class:  1, CF:0.670172, Len:  0, Fitness_tra: 0
Rule 86: 1511227111422, Class:  0, CF:0.572723, Len: 13, Fitness_tra: 0
Rule 87: 18112c4d19418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1d91211121141, Class:  2, CF:0.0946844, Len: 13, Fitness_tra: 0
Rule 89: 5511114113111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1291522115222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 542d212213512, Class:  0, CF:0.645431, Len: 13, Fitness_tra: 0
Rule 92: 1111115111312, Class:  0, CF:0.642903, Len: 13, Fitness_tra: 0
Rule 93: 1126212202002, Class:  0, CF:0.713346, Len: 10, Fitness_tra: 0
Rule 94: 3001110111402, Class:  1, CF:0.834333, Len:  9, Fitness_tra: 0
Rule 95: 3c11111b11515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 111511454222c, Class:  2, CF:0.204903, Len: 13, Fitness_tra: 0
Rule 97: ec12512811531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 341c43617b185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 5111151111211, Class:  0, CF:0.648735, Len: 13, Fitness_tra: 0
Rule100: 2121152182515, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
------Current------
Miss_rate(tra)	:21.6374
------Result------
Miss_rate(tra)	:21.6374
Miss_rate(tst)	:8.33333
ARL				:10.8909

------Generation 100------
Rule  1: 000000c000002, Class:  0, CF:0.734941, Len:  2, Fitness_tra: 46
Rule  2: 2000010012007, Class:  2, CF:0.692072, Len:  5, Fitness_tra: 44
Rule  3: 3000000000007, Class:  1, CF:0.645085, Len:  2, Fitness_tra: 26
Rule  4: 000000b0c04b0, Class:  1, CF:0.670172, Len:  4, Fitness_tra: 4
Rule  5: c1001010b5110, Class:  2, CF:0.999487, Len:  8, Fitness_tra: 1
Rule  6: 000080c0b4000, Class:  0, CF:0.977473, Len:  4, Fitness_tra: 1
Rule  7: 1111111341221, Class:  1, CF:0.675193, Len: 13, Fitness_tra: 1
Rule  8: 003007b110111, Class:  1, CF:0.956869, Len:  8, Fitness_tra: 1
Rule  9: 000900000b004, Class:  1, CF:0.590597, Len:  3, Fitness_tra: 1
Rule 10: 0000000400d50, Class:  0, CF:0.0199713, Len:  3, Fitness_tra: 0
Rule 11: 1001002015430, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 12: 115111b111126, Class:  1, CF:0.779371, Len: 13, Fitness_tra: 0
Rule 13: 20b10000a012b, Class:  1, CF:0.939136, Len:  7, Fitness_tra: 0
Rule 14: 71d111c618b42, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: 300000c000002, Class:  1, CF:0.974408, Len:  3, Fitness_tra: 0
Rule 16: 55352c7923bc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5113114111222, Class:  0, CF:0.949982, Len: 13, Fitness_tra: 0
Rule 18: 2113111922511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 1111115111112, Class:  0, CF:0.601755, Len: 13, Fitness_tra: 0
Rule 20: 111514211121c, Class:  1, CF:0.762603, Len: 13, Fitness_tra: 0
Rule 21: 5153155552111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1152211511114, Class:  2, CF:0.846565, Len: 13, Fitness_tra: 0
Rule 23: 5c98195215111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 311151d211115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1191114311182, Class:  0, CF:0.536603, Len: 13, Fitness_tra: 0
Rule 26: 315111125111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 113188b129b22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3c1113dc52513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 5551812111111, Class:  2, CF:0.623306, Len: 13, Fitness_tra: 0
Rule 30: 31158111891c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3c98531155511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 9c15133212191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: d111524111412, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 315115d158535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: c355215511131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 51d1111118c22, Class:  0, CF:0.984426, Len: 13, Fitness_tra: 0
Rule 37: 9c1111111c515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 21d54c1354551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 1121212282512, Class:  0, CF:0.777904, Len: 13, Fitness_tra: 0
Rule 40: 1595111583441, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 1131118312552, Class:  1, CF:0.418092, Len: 13, Fitness_tra: 0
Rule 42: 923115d111131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1c31851552511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: ec12511811531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2000000007007, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3c3153dc11515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 341c191151235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1151539255131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 5d31227312288, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 320c510210093, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1135251118111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5115114111111, Class:  1, CF:0.369667, Len: 13, Fitness_tra: 0
Rule 53: 9c91111111551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 153d224115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1c111e5118291, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 56: 111121515c535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 51392cb11d212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 91d1114511211, Class:  0, CF:0.0976443, Len: 13, Fitness_tra: 0
Rule 59: 11dd111913b22, Class:  2, CF:0.950417, Len: 13, Fitness_tra: 0
Rule 60: 1411511151111, Class:  1, CF:0.997547, Len: 13, Fitness_tra: 0
Rule 61: 1d51214111121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11d111231112c, Class:  0, CF:0.903752, Len: 13, Fitness_tra: 0
Rule 63: 9535817389421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2111151152591, Class:  0, CF:0.593977, Len: 13, Fitness_tra: 0
Rule 65: 141521d181155, Class:  0, CF:0.191724, Len: 13, Fitness_tra: 0
Rule 66: 11e1111185111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1211111821151, Class:  1, CF:0.950753, Len: 13, Fitness_tra: 0
Rule 68: 2cd5411324811, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 1115111151591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
