------Generation 0------
Rule  1: 551222112311d41212, Class:  2, CF:0.183263, Len: 18, Fitness_tra: 0
Rule 73: 002000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 136221923155111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 155114851581582712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 002080004000000000, Class:  0, CF:0.538083, Len:  3, Fitness_tra: 0
Rule 77: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 8811141512c1121515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000500000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 9118411b3111112882, Class:  3, CF:0.881332, Len: 18, Fitness_tra: -1
Rule 85: 000000002300000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 825c44134121842255, Class:  1, CF:0.412084, Len: 18, Fitness_tra: -1
Rule 87: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 112122211cc2111212, Class:  3, CF:0.0796977, Len: 18, Fitness_tra: -29
Rule 89: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000c0c001000000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 92: 8151128121c2d18288, Class:  1, CF:0.708949, Len: 18, Fitness_tra: 0
Rule 93: 006080600000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 170080100c50001519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 020000000400000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: c2050071347c00210a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000000006000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000500900000000, Class:  3, CF:0.164526, Len:  2, Fitness_tra: 0
Rule 99: 000000000000700000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 10908b08010840000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:46.9816
------Result------
Miss_rate(tra)	:46.9816
Miss_rate(tst)	:45.2381
ARL				:6.56667

------Generation 80------
Rule  1: 000070004000000006, Class:  2, CF:0.625, Len:  3, Fitness_tra: 50
Rule  2: 0000000000a0000002, Class:  0, CF:0.258545, Len:  2, Fitness_tra: 39
Rule  3: 00000000000e000000, Class:  2, CF:  1, Len:  1, Fitness_tra: 18
Rule  4: 0d200b000000d00000, Class:  1, CF:0.092301, Len:  4, Fitness_tra: 3
Rule  5: 000000000900000000, Class:  3, CF:0.236059, Len:  1, Fitness_tra: 13
Rule  6: 10100480010840010d, Class:  1, CF:0.0643386, Len:  9, Fitness_tra: -10
Rule  7: 00000000020090000d, Class:  1, CF:0.338383, Len:  3, Fitness_tra: 3
Rule  8: 000080000000000000, Class:  0, CF:0.418923, Len:  1, Fitness_tra: 2
Rule  9: 0e00000000000b0000, Class:  3, CF:0.0953228, Len:  2, Fitness_tra: 1
Rule 10: 000080000000000003, Class:  2, CF:0.552266, Len:  2, Fitness_tra: 1
Rule 11: 00000c000b00000000, Class:  2, CF:0.0715494, Len:  2, Fitness_tra: 1
Rule 12: 000050000000000000, Class:  0, CF:0.448343, Len:  1, Fitness_tra: 1
Rule 13: 000008000c00000000, Class:  0, CF:0.70063, Len:  2, Fitness_tra: 1
Rule 14: 52d5c2c1c42c212113, Class:  2, CF:0.461873, Len: 18, Fitness_tra: 0
Rule 15: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 020000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d00080e00300000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000009, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c004007e707b000000, Class:  0, CF:0.794466, Len:  7, Fitness_tra: 0
Rule 26: e1351431e111112154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000e03000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 002080004000000000, Class:  0, CF:0.538083, Len:  3, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: c000007e007b000000, Class:  0, CF:0.651641, Len:  5, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000000000008c, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 255c17298521d11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 600000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 03000c004040000000, Class:  2, CF:0.272791, Len:  4, Fitness_tra: 0
Rule 42: 00908b082000080092, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12888215c18c1c1519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 188441431812121122, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000c000000080000, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 47: 02000c0040400c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1212248581c84771e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000002000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: c18114cd25c2818244, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000900, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8552128141c2dc1188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5d158b181182d11213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 08d0cc00c0402c2113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 8112122d2521581112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 61: 50e000000000080002, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 181b112911811c4214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 333124349193611112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000c005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 135112c1c1441c7181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: d00000000800000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 09000c0009000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 005000000000000030, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 002000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 136221923155111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 155114851581582712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 002080004000000000, Class:  0, CF:0.538083, Len:  3, Fitness_tra: 0
Rule 77: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 8811141512c1121515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000500000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 9118411b3111112882, Class:  3, CF:0.881332, Len: 18, Fitness_tra: -1
Rule 85: 000000002300000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 825c44134121842255, Class:  1, CF:0.412084, Len: 18, Fitness_tra: -1
Rule 87: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 112122211cc2111212, Class:  3, CF:0.0796977, Len: 18, Fitness_tra: -29
Rule 89: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000c0c001000000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule 92: 8151128121c2d18288, Class:  1, CF:0.708949, Len: 18, Fitness_tra: 0
Rule 93: 006080600000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 170080100c50001519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 020000000400000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: c2050071347c00210a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000000006000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000500900000000, Class:  3, CF:0.164526, Len:  2, Fitness_tra: 0
Rule 99: 000000000000700000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 10908b08010840000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:46.9816
------Result------
Miss_rate(tra)	:46.9816
Miss_rate(tst)	:45.2381
ARL				:6.56667

------Generation 90------
Rule  1: 000070004000000006, Class:  2, CF:0.625, Len:  3, Fitness_tra: 48
Rule  2: 0000000000a0000002, Class:  0, CF:0.258545, Len:  2, Fitness_tra: 39
Rule  3: 00000000000e000000, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule  4: 000000000900000000, Class:  3, CF:0.236059, Len:  1, Fitness_tra: 17
Rule  5: 0d200b000000d00000, Class:  1, CF:0.092301, Len:  4, Fitness_tra: -1
Rule  6: 00000000020090000d, Class:  1, CF:0.338383, Len:  3, Fitness_tra: 3
Rule  7: 000080000000000000, Class:  0, CF:0.418923, Len:  1, Fitness_tra: 2
Rule  8: 000c0c001000000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule  9: 0e00000000000b0000, Class:  3, CF:0.0953228, Len:  2, Fitness_tra: -1
Rule 10: 000080000000000003, Class:  2, CF:0.552266, Len:  2, Fitness_tra: 1
Rule 11: 00000c000b00000000, Class:  2, CF:0.0715494, Len:  2, Fitness_tra: 1
Rule 12: 000050000000000000, Class:  0, CF:0.448343, Len:  1, Fitness_tra: 1
Rule 13: 000008000c00000000, Class:  0, CF:0.70063, Len:  2, Fitness_tra: 1
Rule 14: 10908b08010840000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 020000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d00080e00300000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000009, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c004007e707b000000, Class:  0, CF:0.794466, Len:  7, Fitness_tra: 0
Rule 26: e1351431e111112154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000e03000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 002080004000000000, Class:  0, CF:0.538083, Len:  3, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: c000007e007b000000, Class:  0, CF:0.651641, Len:  5, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000000000008c, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 255c17298521d11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 600000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 03000c004040000000, Class:  2, CF:0.272791, Len:  4, Fitness_tra: 0
Rule 42: 00908b082000080092, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12888215c18c1c1519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 188441431812121122, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000c000000080000, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 47: 02000c0040400c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1212248581c84771e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000002000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: c18114cd25c2818244, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000900, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8552128141c2dc1188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5d158b181182d11213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 08d0cc00c0402c2113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 8112122d2521581112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 61: 50e000000000080002, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 181b112911811c4214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 333124349193611112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000c005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 135112c1c1441c7181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: d00000000800000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 09000c0009000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 005000000000000030, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 002000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 136221923155111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 155114851581582712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 002080004000000000, Class:  0, CF:0.538083, Len:  3, Fitness_tra: 0
Rule 77: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 8811141512c1121515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 400000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 5158c111211252823e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 070000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00a070003000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5811c4211151141191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000000000a000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000e00000000000, Class:  2, CF:0.998823, Len:  1, Fitness_tra: 20
Rule 92: 000000c00000e00000, Class:  3, CF:0.167164, Len:  2, Fitness_tra: 2
Rule 93: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 006080600000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000004ad00c0818049, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 02200000024000000d, Class:  1, CF:0.096012, Len:  5, Fitness_tra: -20
Rule 97: 000000000000080002, Class:  0, CF:0.617796, Len:  2, Fitness_tra: 0
Rule 98: 00d0cc002040000110, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 016080600000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 250c1720822000101d, Class:  1, CF:0.188512, Len: 12, Fitness_tra: 0
------Current------
Miss_rate(tra)	:45.1444
------Result------
Miss_rate(tra)	:45.1444
Miss_rate(tst)	:44.0476
ARL				:4.21429

------Generation 100------
Rule  1: 000070004000000006, Class:  2, CF:0.625, Len:  3, Fitness_tra: 48
Rule  2: 0000000000a0000002, Class:  0, CF:0.258545, Len:  2, Fitness_tra: 39
Rule  3: 00000000000e000000, Class:  2, CF:  1, Len:  1, Fitness_tra: 1
Rule  4: 000000000900000000, Class:  3, CF:0.236059, Len:  1, Fitness_tra: 17
Rule  5: 0d200b000000d00000, Class:  1, CF:0.092301, Len:  4, Fitness_tra: -1
Rule  6: 00000000020090000d, Class:  1, CF:0.338383, Len:  3, Fitness_tra: 3
Rule  7: 000080000000000000, Class:  0, CF:0.418923, Len:  1, Fitness_tra: 2
Rule  8: 000c0c001000000000, Class:  2, CF:  1, Len:  3, Fitness_tra: 1
Rule  9: 0e00000000000b0000, Class:  3, CF:0.0953228, Len:  2, Fitness_tra: -1
Rule 10: 000080000000000003, Class:  2, CF:0.552266, Len:  2, Fitness_tra: 1
Rule 11: 00000c000b00000000, Class:  2, CF:0.0715494, Len:  2, Fitness_tra: 1
Rule 12: 000050000000000000, Class:  0, CF:0.448343, Len:  1, Fitness_tra: 1
Rule 13: 000008000c00000000, Class:  0, CF:0.70063, Len:  2, Fitness_tra: 1
Rule 14: 10908b08010840000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 020000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d00080e00300000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000009, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c004007e707b000000, Class:  0, CF:0.794466, Len:  7, Fitness_tra: 0
Rule 26: e1351431e111112154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000e03000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 002080004000000000, Class:  0, CF:0.538083, Len:  3, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000080000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: c000007e007b000000, Class:  0, CF:0.651641, Len:  5, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000000000008c, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 255c17298521d11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 600000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 03000c004040000000, Class:  2, CF:0.272791, Len:  4, Fitness_tra: 0
Rule 42: 00908b082000080092, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12888215c18c1c1519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 188441431812121122, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000c000000080000, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 47: 02000c0040400c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1212248581c84771e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000002000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: c18114cd25c2818244, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000900, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8552128141c2dc1188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5d158b181182d11213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 08d0cc00c0402c2113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 8112122d2521581112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 61: 50e000000000080002, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 62: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 181b112911811c4214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 333124349193611112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000c005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 135112c1c1441c7181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: d00000000800000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 09000c0009000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 005000000000000030, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 002000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 136221923155111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 155114851581582712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 002080004000000000, Class:  0, CF:0.538083, Len:  3, Fitness_tra: 0
Rule 77: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000005000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 8811141512c1121515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
