------Generation 0------
Rule  1: 615e, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 53: 506d, Class:  0, CF:0.786667, Len:  3, Fitness_tra: 2
Rule 54: 6105, Class:  2, CF:0.959752, Len:  3, Fitness_tra: 2
Rule 55: 3000, Class:  2, CF:0.423423, Len:  1, Fitness_tra: 2
Rule 56: 1151, Class:  2, CF:0.670812, Len:  4, Fitness_tra: 2
Rule 57: 9411, Class:  0, CF:0.947396, Len:  4, Fitness_tra: 2
Rule 58: 645c, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 59: 1115, Class:  2, CF:0.691447, Len:  4, Fitness_tra: 1
Rule 60: 545a, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 61: 2456, Class:  0, CF:0.817869, Len:  4, Fitness_tra: 1
Rule 62: 3341, Class:  2, CF:0.835366, Len:  4, Fitness_tra: 1
Rule 63: d44c, Class:  0, CF:0.333333, Len:  4, Fitness_tra: 1
Rule 64: 4d31, Class:  0, CF:0.980392, Len:  4, Fitness_tra: 1
Rule 65: 3604, Class:  2, CF:0.962406, Len:  3, Fitness_tra: 1
Rule 66: 2465, Class:  0, CF:0.770833, Len:  4, Fitness_tra: 1
Rule 67: 3645, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 68: a456, Class:  2, CF:0.859649, Len:  4, Fitness_tra: 0
Rule 69: 56d0, Class:  2, CF:0.594203, Len:  3, Fitness_tra: 1
Rule 70: 0325, Class:  2, CF:0.980998, Len:  3, Fitness_tra: 0
Rule 71: 1665, Class:  2, CF:0.821317, Len:  4, Fitness_tra: 0
Rule 72: 1632, Class:  2, CF:0.704073, Len:  4, Fitness_tra: 0
Rule 73: 7642, Class:  2, CF:0.970982, Len:  4, Fitness_tra: 0
Rule 74: 11e2, Class:  2, CF:0.985522, Len:  4, Fitness_tra: 0
Rule 75: a620, Class:  2, CF:0.990909, Len:  3, Fitness_tra: 0
Rule 76: 6620, Class:  2, CF:0.976786, Len:  3, Fitness_tra: 0
Rule 77: 0050, Class:  2, CF:0.331412, Len:  1, Fitness_tra: 0
Rule 78: 5054, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1861, Class:  0, CF:0.80387, Len:  4, Fitness_tra: 0
Rule 80: 1135, Class:  2, CF:0.521622, Len:  4, Fitness_tra: 0
Rule 81: 2000, Class:  0, CF:0.19646, Len:  1, Fitness_tra: -1
Rule 82: 0050, Class:  2, CF:0.331412, Len:  0, Fitness_tra: 0
Rule 83: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 6000, Class:  2, CF:0.481081, Len:  0, Fitness_tra: 0
Rule 85: 5230, Class:  0, CF:0.9801, Len:  3, Fitness_tra: 0
Rule 86: 0050, Class:  2, CF:0.331412, Len:  0, Fitness_tra: 0
Rule 87: 5005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2456, Class:  0, CF:0.817869, Len:  0, Fitness_tra: 0
Rule 89: 0003, Class:  0, CF:0.440476, Len:  0, Fitness_tra: 0
Rule 90: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2006, Class:  0, CF:0.780357, Len:  0, Fitness_tra: 0
Rule 92: 3446, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0c75, Class:  2, CF:0.233333, Len:  3, Fitness_tra: 0
Rule 94: 5062, Class:  0, CF:0.737557, Len:  3, Fitness_tra: 1
Rule 95: 660c, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 96: bc5e, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 97: 650c, Class:  2, CF:0.424242, Len:  3, Fitness_tra: 0
Rule 98: 1569, Class:  0, CF:0.246418, Len:  4, Fitness_tra: 0
Rule 99: 0166, Class:  0, CF:0.705936, Len:  3, Fitness_tra: 2
Rule100: 6c50, Class:  2, CF:0.918919, Len:  3, Fitness_tra: 3
------Current------
Miss_rate(tra)	:10.8541
------Result------
Miss_rate(tra)	:10.8541
Miss_rate(tst)	:23.8095
ARL				:2.84091

------Generation 80------
Rule  1: 0a02, Class:  2, CF:0.84, Len:  2, Fitness_tra: 28
Rule  2: 0260, Class:  0, CF:0.775971, Len:  2, Fitness_tra: 27
Rule  3: 2500, Class:  0, CF:0.668135, Len:  2, Fitness_tra: 11
Rule  4: 2006, Class:  0, CF:0.780357, Len:  2, Fitness_tra: 21
Rule  5: 020b, Class:  0, CF:0.524229, Len:  2, Fitness_tra: 18
Rule  6: 0206, Class:  0, CF:0.761354, Len:  2, Fitness_tra: 21
Rule  7: 0052, Class:  2, CF:0.670959, Len:  2, Fitness_tra: 18
Rule  8: 6040, Class:  2, CF:0.65977, Len:  2, Fitness_tra: 14
Rule  9: 0304, Class:  2, CF:0.608856, Len:  2, Fitness_tra: 14
Rule 10: a005, Class:  2, CF:0.910448, Len:  2, Fitness_tra: 13
Rule 11: 0403, Class:  0, CF:0.584229, Len:  2, Fitness_tra: 13
Rule 12: 2030, Class:  0, CF:0.705521, Len:  2, Fitness_tra: 10
Rule 13: 0005, Class:  2, CF:0.349398, Len:  1, Fitness_tra: 9
Rule 14: 6000, Class:  2, CF:0.481081, Len:  1, Fitness_tra: 10
Rule 15: 4030, Class:  0, CF:0.5625, Len:  2, Fitness_tra: 8
Rule 16: 9010, Class:  0, CF:0.639929, Len:  2, Fitness_tra: 5
Rule 17: 0300, Class:  2, CF:0.449102, Len:  1, Fitness_tra: 7
Rule 18: 0055, Class:  2, CF:0.828571, Len:  2, Fitness_tra: 8
Rule 19: 3004, Class:  2, CF:0.568773, Len:  2, Fitness_tra: 6
Rule 20: 0b80, Class:  2, CF:0.448276, Len:  2, Fitness_tra: 7
Rule 21: 04a1, Class:  0, CF:0.862434, Len:  3, Fitness_tra: 5
Rule 22: dd40, Class:  0, CF:0.764706, Len:  3, Fitness_tra: 6
Rule 23: 0340, Class:  2, CF:0.582734, Len:  2, Fitness_tra: 6
Rule 24: 4059, Class:  2, CF:0.943662, Len:  3, Fitness_tra: 6
Rule 25: 5560, Class:  0, CF:  1, Len:  3, Fitness_tra: 5
Rule 26: 0450, Class:  2, CF:0.34767, Len:  2, Fitness_tra: 5
Rule 27: 2066, Class:  0, CF:0.979226, Len:  3, Fitness_tra: 5
Rule 28: 065e, Class:  2, CF:  1, Len:  3, Fitness_tra: 5
Rule 29: 4036, Class:  0, CF:0.928854, Len:  3, Fitness_tra: 4
Rule 30: 0455, Class:  2, CF:0.927273, Len:  3, Fitness_tra: 4
Rule 31: 33d0, Class:  2, CF:0.945946, Len:  3, Fitness_tra: 4
Rule 32: 0125, Class:  2, CF:0.889374, Len:  3, Fitness_tra: 4
Rule 33: 0570, Class:  0, CF:0.577982, Len:  2, Fitness_tra: 4
Rule 34: 5d60, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 35: 660c, Class:  2, CF:  1, Len:  3, Fitness_tra: 4
Rule 36: 0266, Class:  0, CF:0.972452, Len:  3, Fitness_tra: 4
Rule 37: 610c, Class:  2, CF:0.849558, Len:  3, Fitness_tra: 3
Rule 38: 2506, Class:  0, CF:0.990977, Len:  3, Fitness_tra: 4
Rule 39: 5000, Class:  0, CF:0.351032, Len:  1, Fitness_tra: -1
Rule 40: 3055, Class:  2, CF:  1, Len:  3, Fitness_tra: 4
Rule 41: 3052, Class:  2, CF:0.981132, Len:  3, Fitness_tra: 0
Rule 42: a350, Class:  2, CF:  1, Len:  3, Fitness_tra: 3
Rule 43: 0463, Class:  0, CF:0.925424, Len:  3, Fitness_tra: 3
Rule 44: 5460, Class:  0, CF:0.97037, Len:  3, Fitness_tra: 3
Rule 45: 63b0, Class:  2, CF:0.774648, Len:  3, Fitness_tra: 3
Rule 46: 5406, Class:  0, CF:0.972125, Len:  3, Fitness_tra: 3
Rule 47: 0050, Class:  2, CF:0.331412, Len:  1, Fitness_tra: 3
Rule 48: 6c50, Class:  2, CF:0.918919, Len:  3, Fitness_tra: 3
Rule 49: 1324, Class:  2, CF:0.959614, Len:  4, Fitness_tra: 2
Rule 50: 4265, Class:  0, CF:0.824627, Len:  4, Fitness_tra: 2
Rule 51: 5a24, Class:  2, CF:0.981818, Len:  4, Fitness_tra: 2
Rule 52: 6524, Class:  2, CF:0.796296, Len:  4, Fitness_tra: 1
Rule 53: 506d, Class:  0, CF:0.786667, Len:  3, Fitness_tra: 2
Rule 54: 6105, Class:  2, CF:0.959752, Len:  3, Fitness_tra: 2
Rule 55: 3000, Class:  2, CF:0.423423, Len:  1, Fitness_tra: 2
Rule 56: 1151, Class:  2, CF:0.670812, Len:  4, Fitness_tra: 1
Rule 57: 9411, Class:  0, CF:0.947396, Len:  4, Fitness_tra: 2
Rule 58: 0003, Class:  0, CF:0.440476, Len:  1, Fitness_tra: 2
Rule 59: 0166, Class:  0, CF:0.705936, Len:  3, Fitness_tra: 2
Rule 60: 645c, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 61: 2456, Class:  0, CF:0.817869, Len:  4, Fitness_tra: 1
Rule 62: 3341, Class:  2, CF:0.835366, Len:  4, Fitness_tra: 1
Rule 63: d44c, Class:  0, CF:0.333333, Len:  4, Fitness_tra: 1
Rule 64: 4d31, Class:  0, CF:0.980392, Len:  4, Fitness_tra: 1
Rule 65: 3604, Class:  2, CF:0.962406, Len:  3, Fitness_tra: 1
Rule 66: 2465, Class:  0, CF:0.770833, Len:  4, Fitness_tra: 0
Rule 67: 3645, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 68: 545a, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 69: 56d0, Class:  2, CF:0.594203, Len:  3, Fitness_tra: 1
Rule 70: 5062, Class:  0, CF:0.737557, Len:  3, Fitness_tra: 1
Rule 71: bc5e, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 72: 1115, Class:  2, CF:0.691447, Len:  4, Fitness_tra: 1
Rule 73: a456, Class:  2, CF:0.859649, Len:  4, Fitness_tra: 0
Rule 74: 11e2, Class:  2, CF:0.985522, Len:  4, Fitness_tra: 0
Rule 75: a620, Class:  2, CF:0.990909, Len:  3, Fitness_tra: 0
Rule 76: 6620, Class:  2, CF:0.976786, Len:  3, Fitness_tra: 0
Rule 77: 0050, Class:  2, CF:0.331412, Len:  1, Fitness_tra: 0
Rule 78: 5054, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1861, Class:  0, CF:0.80387, Len:  4, Fitness_tra: 0
Rule 80: 1135, Class:  2, CF:0.521622, Len:  4, Fitness_tra: 0
Rule 81: 0400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 4400, Class:  0, CF:0.0473538, Len:  2, Fitness_tra: 0
Rule 83: 6524, Class:  2, CF:0.796296, Len:  0, Fitness_tra: 0
Rule 84: 5652, Class:  2, CF:0.966981, Len:  4, Fitness_tra: 1
Rule 85: 5460, Class:  0, CF:0.97037, Len:  0, Fitness_tra: 0
Rule 86: 6304, Class:  2, CF:0.947761, Len:  3, Fitness_tra: 0
Rule 87: 6000, Class:  2, CF:0.481081, Len:  0, Fitness_tra: 0
Rule 88: 0050, Class:  2, CF:0.331412, Len:  0, Fitness_tra: 0
Rule 89: 2000, Class:  0, CF:0.19646, Len:  1, Fitness_tra: 0
Rule 90: 0005, Class:  2, CF:0.349398, Len:  0, Fitness_tra: 0
Rule 91: 1075, Class:  2, CF:0.672026, Len:  3, Fitness_tra: 3
Rule 92: 60e0, Class:  2, CF:0.866667, Len:  2, Fitness_tra: 9
Rule 93: 8463, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 94: 56d0, Class:  2, CF:0.594203, Len:  0, Fitness_tra: 0
Rule 95: 0200, Class:  0, CF:0.211692, Len:  1, Fitness_tra: -1
Rule 96: 8460, Class:  0, CF:0.928889, Len:  3, Fitness_tra: 4
Rule 97: 0003, Class:  0, CF:0.440476, Len:  0, Fitness_tra: 0
Rule 98: 8c52, Class:  2, CF:0.760563, Len:  4, Fitness_tra: 0
Rule 99: e46e, Class:  0, CF:0.833333, Len:  4, Fitness_tra: 0
Rule100: 5200, Class:  0, CF:0.671554, Len:  2, Fitness_tra: 22
------Current------
Miss_rate(tra)	:10.4982
------Result------
Miss_rate(tra)	:10.4982
Miss_rate(tst)	:23.8095
ARL				:2.79121

------Generation 90------
Rule  1: 0a02, Class:  2, CF:0.84, Len:  2, Fitness_tra: 28
Rule  2: 0260, Class:  0, CF:0.775971, Len:  2, Fitness_tra: 24
Rule  3: 5200, Class:  0, CF:0.671554, Len:  2, Fitness_tra: 25
Rule  4: 2006, Class:  0, CF:0.780357, Len:  2, Fitness_tra: 20
Rule  5: 0206, Class:  0, CF:0.761354, Len:  2, Fitness_tra: 22
Rule  6: 020b, Class:  0, CF:0.524229, Len:  2, Fitness_tra: 17
Rule  7: 0052, Class:  2, CF:0.670959, Len:  2, Fitness_tra: 19
Rule  8: 6040, Class:  2, CF:0.65977, Len:  2, Fitness_tra: 14
Rule  9: 0304, Class:  2, CF:0.608856, Len:  2, Fitness_tra: 2
Rule 10: a005, Class:  2, CF:0.910448, Len:  2, Fitness_tra: 13
Rule 11: 0403, Class:  0, CF:0.584229, Len:  2, Fitness_tra: 13
Rule 12: 2500, Class:  0, CF:0.668135, Len:  2, Fitness_tra: 8
Rule 13: 2030, Class:  0, CF:0.705521, Len:  2, Fitness_tra: 10
Rule 14: 6000, Class:  2, CF:0.481081, Len:  1, Fitness_tra: 3
Rule 15: 0005, Class:  2, CF:0.349398, Len:  1, Fitness_tra: 9
Rule 16: 60e0, Class:  2, CF:0.866667, Len:  2, Fitness_tra: 9
Rule 17: 4030, Class:  0, CF:0.5625, Len:  2, Fitness_tra: 6
Rule 18: 0055, Class:  2, CF:0.828571, Len:  2, Fitness_tra: 8
Rule 19: 0300, Class:  2, CF:0.449102, Len:  1, Fitness_tra: 7
Rule 20: 0b80, Class:  2, CF:0.448276, Len:  2, Fitness_tra: 7
Rule 21: 3004, Class:  2, CF:0.568773, Len:  2, Fitness_tra: 4
Rule 22: 0340, Class:  2, CF:0.582734, Len:  2, Fitness_tra: 6
Rule 23: 4059, Class:  2, CF:0.943662, Len:  3, Fitness_tra: 6
Rule 24: dd40, Class:  0, CF:0.764706, Len:  3, Fitness_tra: 6
Rule 25: 9010, Class:  0, CF:0.639929, Len:  2, Fitness_tra: 6
Rule 26: 0450, Class:  2, CF:0.34767, Len:  2, Fitness_tra: 2
Rule 27: 2066, Class:  0, CF:0.979226, Len:  3, Fitness_tra: 3
Rule 28: 065e, Class:  2, CF:  1, Len:  3, Fitness_tra: 5
Rule 29: 5560, Class:  0, CF:  1, Len:  3, Fitness_tra: 5
Rule 30: 04a1, Class:  0, CF:0.862434, Len:  3, Fitness_tra: 5
Rule 31: 4036, Class:  0, CF:0.928854, Len:  3, Fitness_tra: 4
Rule 32: 0125, Class:  2, CF:0.889374, Len:  3, Fitness_tra: 4
Rule 33: 0570, Class:  0, CF:0.577982, Len:  2, Fitness_tra: 1
Rule 34: 5d60, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 35: 660c, Class:  2, CF:  1, Len:  3, Fitness_tra: 4
Rule 36: 0266, Class:  0, CF:0.972452, Len:  3, Fitness_tra: 4
Rule 37: 33d0, Class:  2, CF:0.945946, Len:  3, Fitness_tra: 4
Rule 38: 2506, Class:  0, CF:0.990977, Len:  3, Fitness_tra: 4
Rule 39: 3055, Class:  2, CF:  1, Len:  3, Fitness_tra: 4
Rule 40: 0455, Class:  2, CF:0.927273, Len:  3, Fitness_tra: 4
Rule 41: 8460, Class:  0, CF:0.928889, Len:  3, Fitness_tra: 4
Rule 42: 610c, Class:  2, CF:0.849558, Len:  3, Fitness_tra: 2
Rule 43: 0463, Class:  0, CF:0.925424, Len:  3, Fitness_tra: 3
Rule 44: 5460, Class:  0, CF:0.97037, Len:  3, Fitness_tra: 3
Rule 45: 63b0, Class:  2, CF:0.774648, Len:  3, Fitness_tra: 3
Rule 46: 5406, Class:  0, CF:0.972125, Len:  3, Fitness_tra: 3
Rule 47: 0050, Class:  2, CF:0.331412, Len:  1, Fitness_tra: 2
Rule 48: 6c50, Class:  2, CF:0.918919, Len:  3, Fitness_tra: 3
Rule 49: a350, Class:  2, CF:  1, Len:  3, Fitness_tra: 3
Rule 50: 1075, Class:  2, CF:0.672026, Len:  3, Fitness_tra: 3
Rule 51: 1324, Class:  2, CF:0.959614, Len:  4, Fitness_tra: 2
Rule 52: 5a24, Class:  2, CF:0.981818, Len:  4, Fitness_tra: 2
Rule 53: 506d, Class:  0, CF:0.786667, Len:  3, Fitness_tra: 2
Rule 54: 6105, Class:  2, CF:0.959752, Len:  3, Fitness_tra: 2
Rule 55: 3000, Class:  2, CF:0.423423, Len:  1, Fitness_tra: 2
Rule 56: 9411, Class:  0, CF:0.947396, Len:  4, Fitness_tra: 2
Rule 57: 0003, Class:  0, CF:0.440476, Len:  1, Fitness_tra: 2
Rule 58: 0166, Class:  0, CF:0.705936, Len:  3, Fitness_tra: 2
Rule 59: 4265, Class:  0, CF:0.824627, Len:  4, Fitness_tra: 2
Rule 60: 6524, Class:  2, CF:0.796296, Len:  4, Fitness_tra: 0
Rule 61: 2456, Class:  0, CF:0.817869, Len:  4, Fitness_tra: 1
Rule 62: 3341, Class:  2, CF:0.835366, Len:  4, Fitness_tra: 1
Rule 63: d44c, Class:  0, CF:0.333333, Len:  4, Fitness_tra: 1
Rule 64: 4d31, Class:  0, CF:0.980392, Len:  4, Fitness_tra: 1
Rule 65: 3604, Class:  2, CF:0.962406, Len:  3, Fitness_tra: 1
Rule 66: 645c, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 67: 3645, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 68: 545a, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 69: 56d0, Class:  2, CF:0.594203, Len:  3, Fitness_tra: 1
Rule 70: 5062, Class:  0, CF:0.737557, Len:  3, Fitness_tra: 1
Rule 71: bc5e, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 72: 1115, Class:  2, CF:0.691447, Len:  4, Fitness_tra: 1
Rule 73: 5652, Class:  2, CF:0.966981, Len:  4, Fitness_tra: 1
Rule 74: 1151, Class:  2, CF:0.670812, Len:  4, Fitness_tra: 1
Rule 75: 2465, Class:  0, CF:0.770833, Len:  4, Fitness_tra: 0
Rule 76: 6620, Class:  2, CF:0.976786, Len:  3, Fitness_tra: 0
Rule 77: 0050, Class:  2, CF:0.331412, Len:  1, Fitness_tra: 0
Rule 78: 5054, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1861, Class:  0, CF:0.80387, Len:  4, Fitness_tra: 0
Rule 80: 1135, Class:  2, CF:0.521622, Len:  4, Fitness_tra: 0
Rule 81: 4265, Class:  0, CF:0.824627, Len:  0, Fitness_tra: 0
Rule 82: 2506, Class:  0, CF:0.990977, Len:  0, Fitness_tra: 0
Rule 83: 0260, Class:  0, CF:0.775971, Len:  0, Fitness_tra: 0
Rule 84: 5560, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 85: 5063, Class:  0, CF:0.989796, Len:  3, Fitness_tra: 2
Rule 86: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 6000, Class:  2, CF:0.481081, Len:  0, Fitness_tra: 0
Rule 88: 0050, Class:  2, CF:0.331412, Len:  0, Fitness_tra: 0
Rule 89: 2500, Class:  0, CF:0.668135, Len:  0, Fitness_tra: 0
Rule 90: 0200, Class:  0, CF:0.211692, Len:  1, Fitness_tra: -1
Rule 91: 0604, Class:  2, CF:0.677704, Len:  2, Fitness_tra: 12
Rule 92: 60d0, Class:  2, CF:0.738318, Len:  2, Fitness_tra: 11
Rule 93: 4510, Class:  0, CF:0.779026, Len:  3, Fitness_tra: 10
Rule 94: 5005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: c9d0, Class:  0, CF:0.12, Len:  3, Fitness_tra: 0
Rule 96: 3e40, Class:  2, CF:0.169811, Len:  3, Fitness_tra: 0
Rule 97: 84b3, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 98: 0550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 5560, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule100: 6420, Class:  2, CF:0.816575, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.3203
------Result------
Miss_rate(tra)	:10.3203
Miss_rate(tst)	:19.0476
ARL				:2.77273

------Generation 100------
Rule  1: 0a02, Class:  2, CF:0.84, Len:  2, Fitness_tra: 28
Rule  2: 5200, Class:  0, CF:0.671554, Len:  2, Fitness_tra: 22
Rule  3: 0260, Class:  0, CF:0.775971, Len:  2, Fitness_tra: 20
Rule  4: 0206, Class:  0, CF:0.761354, Len:  2, Fitness_tra: 22
Rule  5: 2006, Class:  0, CF:0.780357, Len:  2, Fitness_tra: 20
Rule  6: 0052, Class:  2, CF:0.670959, Len:  2, Fitness_tra: 19
Rule  7: 020b, Class:  0, CF:0.524229, Len:  2, Fitness_tra: 17
Rule  8: 6040, Class:  2, CF:0.65977, Len:  2, Fitness_tra: 14
Rule  9: 0403, Class:  0, CF:0.584229, Len:  2, Fitness_tra: 13
Rule 10: a005, Class:  2, CF:0.910448, Len:  2, Fitness_tra: 13
Rule 11: 0604, Class:  2, CF:0.677704, Len:  2, Fitness_tra: 12
Rule 12: 60d0, Class:  2, CF:0.738318, Len:  2, Fitness_tra: 11
Rule 13: 4510, Class:  0, CF:0.779026, Len:  3, Fitness_tra: 10
Rule 14: 2030, Class:  0, CF:0.705521, Len:  2, Fitness_tra: 10
Rule 15: 0005, Class:  2, CF:0.349398, Len:  1, Fitness_tra: 9
Rule 16: 60e0, Class:  2, CF:0.866667, Len:  2, Fitness_tra: 9
Rule 17: 2500, Class:  0, CF:0.668135, Len:  2, Fitness_tra: 8
Rule 18: 0055, Class:  2, CF:0.828571, Len:  2, Fitness_tra: 8
Rule 19: 0300, Class:  2, CF:0.449102, Len:  1, Fitness_tra: 7
Rule 20: 0b80, Class:  2, CF:0.448276, Len:  2, Fitness_tra: 7
Rule 21: 4030, Class:  0, CF:0.5625, Len:  2, Fitness_tra: 6
Rule 22: 0340, Class:  2, CF:0.582734, Len:  2, Fitness_tra: 6
Rule 23: 4059, Class:  2, CF:0.943662, Len:  3, Fitness_tra: 6
Rule 24: dd40, Class:  0, CF:0.764706, Len:  3, Fitness_tra: 6
Rule 25: 9010, Class:  0, CF:0.639929, Len:  2, Fitness_tra: 6
Rule 26: 065e, Class:  2, CF:  1, Len:  3, Fitness_tra: 5
Rule 27: 5560, Class:  0, CF:  1, Len:  3, Fitness_tra: 5
Rule 28: 04a1, Class:  0, CF:0.862434, Len:  3, Fitness_tra: 5
Rule 29: 4036, Class:  0, CF:0.928854, Len:  3, Fitness_tra: 4
Rule 30: 0125, Class:  2, CF:0.889374, Len:  3, Fitness_tra: 4
Rule 31: 5d60, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 32: 660c, Class:  2, CF:  1, Len:  3, Fitness_tra: 4
Rule 33: 0266, Class:  0, CF:0.972452, Len:  3, Fitness_tra: 4
Rule 34: 33d0, Class:  2, CF:0.945946, Len:  3, Fitness_tra: 4
Rule 35: 2506, Class:  0, CF:0.990977, Len:  3, Fitness_tra: 4
Rule 36: 3055, Class:  2, CF:  1, Len:  3, Fitness_tra: 4
Rule 37: 0455, Class:  2, CF:0.927273, Len:  3, Fitness_tra: 4
Rule 38: 8460, Class:  0, CF:0.928889, Len:  3, Fitness_tra: 4
Rule 39: 3004, Class:  2, CF:0.568773, Len:  2, Fitness_tra: 4
Rule 40: 6000, Class:  2, CF:0.481081, Len:  1, Fitness_tra: 3
Rule 41: 5460, Class:  0, CF:0.97037, Len:  3, Fitness_tra: 3
Rule 42: 63b0, Class:  2, CF:0.774648, Len:  3, Fitness_tra: 3
Rule 43: 5406, Class:  0, CF:0.972125, Len:  3, Fitness_tra: 3
Rule 44: 6c50, Class:  2, CF:0.918919, Len:  3, Fitness_tra: 3
Rule 45: a350, Class:  2, CF:  1, Len:  3, Fitness_tra: 3
Rule 46: 1075, Class:  2, CF:0.672026, Len:  3, Fitness_tra: 3
Rule 47: 2066, Class:  0, CF:0.979226, Len:  3, Fitness_tra: 3
Rule 48: 0463, Class:  0, CF:0.925424, Len:  3, Fitness_tra: 0
Rule 49: 0304, Class:  2, CF:0.608856, Len:  2, Fitness_tra: 2
Rule 50: 0450, Class:  2, CF:0.34767, Len:  2, Fitness_tra: 2
Rule 51: 1324, Class:  2, CF:0.959614, Len:  4, Fitness_tra: 2
Rule 52: 5a24, Class:  2, CF:0.981818, Len:  4, Fitness_tra: 2
Rule 53: 506d, Class:  0, CF:0.786667, Len:  3, Fitness_tra: 2
Rule 54: 6105, Class:  2, CF:0.959752, Len:  3, Fitness_tra: 1
Rule 55: 3000, Class:  2, CF:0.423423, Len:  1, Fitness_tra: 2
Rule 56: 9411, Class:  0, CF:0.947396, Len:  4, Fitness_tra: 2
Rule 57: 0003, Class:  0, CF:0.440476, Len:  1, Fitness_tra: 3
Rule 58: 0166, Class:  0, CF:0.705936, Len:  3, Fitness_tra: 2
Rule 59: 4265, Class:  0, CF:0.824627, Len:  4, Fitness_tra: 2
Rule 60: 84b3, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 61: 610c, Class:  2, CF:0.849558, Len:  3, Fitness_tra: 2
Rule 62: 5063, Class:  0, CF:0.989796, Len:  3, Fitness_tra: 2
Rule 63: 0050, Class:  2, CF:0.331412, Len:  1, Fitness_tra: 2
Rule 64: 2456, Class:  0, CF:0.817869, Len:  4, Fitness_tra: 1
Rule 65: 3604, Class:  2, CF:0.962406, Len:  3, Fitness_tra: 1
Rule 66: 645c, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 67: 3645, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 68: 545a, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 69: 56d0, Class:  2, CF:0.594203, Len:  3, Fitness_tra: 1
Rule 70: 5062, Class:  0, CF:0.737557, Len:  3, Fitness_tra: 1
Rule 71: bc5e, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 72: 1115, Class:  2, CF:0.691447, Len:  4, Fitness_tra: 1
Rule 73: 5652, Class:  2, CF:0.966981, Len:  4, Fitness_tra: 1
Rule 74: 1151, Class:  2, CF:0.670812, Len:  4, Fitness_tra: 1
Rule 75: 3341, Class:  2, CF:0.835366, Len:  4, Fitness_tra: 1
Rule 76: d44c, Class:  0, CF:0.333333, Len:  4, Fitness_tra: 1
Rule 77: 0570, Class:  0, CF:0.577982, Len:  2, Fitness_tra: 1
Rule 78: 4d31, Class:  0, CF:0.980392, Len:  4, Fitness_tra: 1
Rule 79: 6524, Class:  2, CF:0.796296, Len:  4, Fitness_tra: 0
Rule 80: 1135, Class:  2, CF:0.521622, Len:  4, Fitness_tra: 0
Rule 81: 5560, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 82: 0300, Class:  2, CF:0.449102, Len:  0, Fitness_tra: 0
Rule 83: 5005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 6000, Class:  2, CF:0.481081, Len:  0, Fitness_tra: 0
Rule 85: 2000, Class:  0, CF:0.19646, Len:  1, Fitness_tra: -1
Rule 86: 0436, Class:  0, CF:0.925926, Len:  3, Fitness_tra: 3
Rule 87: 4035, Class:  0, CF:0.28, Len:  3, Fitness_tra: 0
Rule 88: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
