------Generation 0------
Rule  1: 3111c21413d1312555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: cd1211c525cc181122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 15318152258151111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4000000000000c0000, Class:  0, CF:0.434164, Len:  2, Fitness_tra: 0
Rule 21: 531111319e1d581185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1331121c5551115115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 21121b19218c114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 9565215c15d5521155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00000c0000400800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 85d2212115c8181111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 1532c1d1d585112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c00000000000000008, Class:  0, CF:0.510499, Len:  2, Fitness_tra: 0
Rule 29: 22122b1521c1114151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 82184115818c147115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000800000000005, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 32: 5115c45c5511121811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 5551415d81cc521288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000c0000000c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 47
Rule 35: e11822a11331651211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 51d224c51124141251, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 37: 000000000008000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 142
Rule 38: 51184421c8821c1252, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 39: 11121c8d8521181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1182218388cc128141, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 5d3111585511121193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1131121c51d5117259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1115cc5491d3912159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1118411c5882122313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 163d1c179359322111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000000000b00, Class:  0, CF:0.412691, Len:  1, Fitness_tra: 0
Rule 47: 115117c5451258b221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000b60000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 49: 0000000005000c0020, Class:  0, CF:0.679188, Len:  3, Fitness_tra: 0
Rule 50: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 214
Rule 52: 51d8171117cc121151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 53: 5611173211d99c5581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 818224151111c81181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1112148122887b4536, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 56: 11112ce233155c1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5c5844414814221233, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 58: 513d221c15d5511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 5958c1dc5111141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 116124349915541d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 313172129e53112281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 212211212212411511, Class:  0, CF:0.999316, Len: 18, Fitness_tra: 0
Rule 63: 000000090000000000, Class:  1, CF:0.194399, Len:  1, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 0
Rule 65: c55b71411512182412, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 66: dcd122112c12214121, Class:  0, CF:0.940373, Len: 18, Fitness_tra: 0
Rule 67: 5282472511ccd81211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 0
Rule 70: 0700000004b040e000, Class:  1, CF:0.413297, Len:  5, Fitness_tra: 0
Rule 71: 1a65c2313351128b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 911814141355941215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: e11111571ed5144211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 15e517111825241553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000c0040400b000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 931d81143ed1312181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1151811244cc14b831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 0
Rule 79: 11d4411588c1c11182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000030, Class:  0, CF:0.512647, Len:  1, Fitness_tra: 0
Rule 81: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 112421114441112312, Class:  0, CF:0.644385, Len: 18, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 0
Rule 84: 221b1485188c22284b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 15124111838c1c4221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 86: 19321432351551211e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 16611c1219d5344159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 31111454931334e181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 19621ce19311541511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2d211b891524124411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1938429291511c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: d518441c5511921281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11618c311311312151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1e3522311951314181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000008d000c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 0
Rule 98: 33152412d1551221d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 9e6c111b3331152522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2d142215228c184821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:23.4908
------Result------
Miss_rate(tra)	:23.4908
Miss_rate(tst)	:23.8095
ARL				:8.33333

------Generation 70------
Rule  1: 3111c21413d1312555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 1152c28211ccd2d119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 821c17212181211355, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule  4: 13a182925915341555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 21d21115c8c2175239, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 00000c004040009c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 2d182c851311242125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: c122b1214111d2712b, Class:  0, CF:0.994182, Len: 18, Fitness_tra: 0
Rule  9: 000000000b00000000, Class:  0, CF:0.477812, Len:  1, Fitness_tra: 0
Rule 10: 555c1b8d1522111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 8c1817182c82c14953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 030000005050005000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1151272281111225e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 13112c321159947415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000c00000044, Class:  0, CF:0.392388, Len:  3, Fitness_tra: 0
Rule 16: 0cc0007e000b000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 000b00b00000000000, Class:  0, CF:0.338537, Len:  2, Fitness_tra: 0
Rule 18: cd1211c525cc181122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 15318152258151111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4000000000000c0000, Class:  0, CF:0.434164, Len:  2, Fitness_tra: 0
Rule 21: 531111319e1d581185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1331121c5551115115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 21121b19218c114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 9565215c15d5521155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00000c0000400800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 85d2212115c8181111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 1532c1d1d585112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c00000000000000008, Class:  0, CF:0.510499, Len:  2, Fitness_tra: 0
Rule 29: 22122b1521c1114151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 82184115818c147115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000800000000005, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 32: 5115c45c5511121811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 5551415d81cc521288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000c0000000c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 47
Rule 35: e11822a11331651211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 51d224c51124141251, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 37: 000000000008000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 142
Rule 38: 51184421c8821c1252, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 39: 11121c8d8521181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1182218388cc128141, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 5d3111585511121193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1131121c51d5117259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1115cc5491d3912159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1118411c5882122313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 163d1c179359322111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000000000b00, Class:  0, CF:0.412691, Len:  1, Fitness_tra: 0
Rule 47: 115117c5451258b221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000b60000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 49: 0000000005000c0020, Class:  0, CF:0.679188, Len:  3, Fitness_tra: 0
Rule 50: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 214
Rule 52: 51d8171117cc121151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 53: 5611173211d99c5581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 818224151111c81181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1112148122887b4536, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 56: 11112ce233155c1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5c5844414814221233, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 58: 513d221c15d5511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 5958c1dc5111141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 116124349915541d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 313172129e53112281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 212211212212411511, Class:  0, CF:0.999316, Len: 18, Fitness_tra: 0
Rule 63: 000000090000000000, Class:  1, CF:0.194399, Len:  1, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 0
Rule 65: c55b71411512182412, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 66: dcd122112c12214121, Class:  0, CF:0.940373, Len: 18, Fitness_tra: 0
Rule 67: 5282472511ccd81211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 0
Rule 70: 0700000004b040e000, Class:  1, CF:0.413297, Len:  5, Fitness_tra: 0
Rule 71: 1a65c2313351128b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 911814141355941215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: e11111571ed5144211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 15e517111825241553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000c0040400b000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 931d81143ed1312181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1151811244cc14b831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 0
Rule 79: 11d4411588c1c11182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000030, Class:  0, CF:0.512647, Len:  1, Fitness_tra: 0
Rule 81: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 112421114441112312, Class:  0, CF:0.644385, Len: 18, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 0
Rule 84: 221b1485188c22284b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 15124111838c1c4221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 86: 19321432351551211e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 16611c1219d5344159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 31111454931334e181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 19621ce19311541511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2d211b891524124411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1938429291511c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: d518441c5511921281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11618c311311312151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1e3522311951314181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000008d000c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 0
Rule 98: 33152412d1551221d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 9e6c111b3331152522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2d142215228c184821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:23.4908
------Result------
Miss_rate(tra)	:23.4908
Miss_rate(tst)	:23.8095
ARL				:8.33333

------Generation 80------
Rule  1: 3111c21413d1312555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 1152c28211ccd2d119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 821c17212181211355, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule  4: 13a182925915341555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 21d21115c8c2175239, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 00000c004040009c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 2d182c851311242125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: c122b1214111d2712b, Class:  0, CF:0.994182, Len: 18, Fitness_tra: 0
Rule  9: 000000000b00000000, Class:  0, CF:0.477812, Len:  1, Fitness_tra: 0
Rule 10: 555c1b8d1522111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 8c1817182c82c14953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 030000005050005000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1151272281111225e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 13112c321159947415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000c00000044, Class:  0, CF:0.392388, Len:  3, Fitness_tra: 0
Rule 16: 0cc0007e000b000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 000b00b00000000000, Class:  0, CF:0.338537, Len:  2, Fitness_tra: 0
Rule 18: cd1211c525cc181122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 15318152258151111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4000000000000c0000, Class:  0, CF:0.434164, Len:  2, Fitness_tra: 0
Rule 21: 531111319e1d581185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1331121c5551115115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 21121b19218c114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 9565215c15d5521155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 00000c0000400800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 85d2212115c8181111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 1532c1d1d585112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c00000000000000008, Class:  0, CF:0.510499, Len:  2, Fitness_tra: 0
Rule 29: 22122b1521c1114151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 82184115818c147115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000800000000005, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 32: 5115c45c5511121811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 5551415d81cc521288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000c0000000c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 47
Rule 35: e11822a11331651211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 51d224c51124141251, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 37: 000000000008000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 142
Rule 38: 51184421c8821c1252, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 39: 11121c8d8521181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1182218388cc128141, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 41: 5d3111585511121193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1131121c51d5117259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1115cc5491d3912159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1118411c5882122313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 163d1c179359322111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000000000b00, Class:  0, CF:0.412691, Len:  1, Fitness_tra: 0
Rule 47: 115117c5451258b221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000b60000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 49: 0000000005000c0020, Class:  0, CF:0.679188, Len:  3, Fitness_tra: 0
Rule 50: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 51: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 214
Rule 52: 51d8171117cc121151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 53: 5611173211d99c5581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 818224151111c81181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1112148122887b4536, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 56: 11112ce233155c1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5c5844414814221233, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 58: 513d221c15d5511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 5958c1dc5111141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 116124349915541d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 313172129e53112281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 212211212212411511, Class:  0, CF:0.999316, Len: 18, Fitness_tra: 0
Rule 63: 000000090000000000, Class:  1, CF:0.194399, Len:  1, Fitness_tra: 0
Rule 64: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 0
Rule 65: c55b71411512182412, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 66: dcd122112c12214121, Class:  0, CF:0.940373, Len: 18, Fitness_tra: 0
Rule 67: 5282472511ccd81211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 0
Rule 70: 0700000004b040e000, Class:  1, CF:0.413297, Len:  5, Fitness_tra: 0
Rule 71: 1a65c2313351128b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 911814141355941215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: e11111571ed5144211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 15e517111825241553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000c0040400b000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 931d81143ed1312181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1151811244cc14b831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 0
Rule 79: 11d4411588c1c11182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000000000030, Class:  0, CF:0.512647, Len:  1, Fitness_tra: 0
Rule 81: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 112421114441112312, Class:  0, CF:0.644385, Len: 18, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 0
Rule 84: 221b1485188c22284b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 15124111838c1c4221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 86: 19321432351551211e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 16611c1219d5344159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 31111454931334e181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 19621ce19311541511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2d211b891524124411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1938429291511c2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: d518441c5511921281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11618c311311312151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1e3522311951314181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000008d000c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000000000000000, Class:  0, CF:0.530184, Len:  0, Fitness_tra: 0
Rule 98: 33152412d1551221d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 9e6c111b3331152522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2d142215228c184821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:23.4908
------Result------
Miss_rate(tra)	:23.4908
Miss_rate(tst)	:23.8095
ARL				:8.33333

------Generation 90------
Rule  1: 3111c21413d1312555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 1152c28211ccd2d119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 821c17212181211355, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule  4: 13a182925915341555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 21d21115c8c2175239, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 00000c004040009c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 2d182c851311242125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: c122b1214111d2712b, Class:  0, CF:0.994182, Len: 18, Fitness_tra: 0
Rule  9: 000000000b00000000, Class:  0, CF:0.477812, Len:  1, Fitness_tra: 0
Rule 10: 555c1b8d1522111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 8c1817182c82c14953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 030000005050005000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1151272281111225e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 13112c321159947415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000c00000044, Class:  0, CF:0.392388, Len:  3, Fitness_tra: 0
Rule 16: 0cc0007e000b000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 000b00b00000000000, Class:  0, CF:0.338537, Len:  2, Fitness_tra: 0
Rule 18: cd1211c525cc181122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 15318152258151111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
