------Generation 0------
Rule  1: 3111c3251561111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5323b111a5133832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000e3000b0d00c00, Class:  6, CF:0.916074, Len:  5, Fitness_tra: 0
Rule 42: 0000002000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 911f151c171211a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f090c00020e20b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1636663511111212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 13ce455165a93511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1156812121571811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 16b51214a13a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2311f62f2e6111b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 491a111185125261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11181124283e3a23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 361129b224143c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3116257551ad1c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1e1a5558241b1bf4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 07d06c000000d0fe, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000f0000900c9740, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: f090c00020920b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3113b31331311227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1111525747491aaa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1d253133a3159c54, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 112931a163111114, Class:  6, CF:  1, Len: 16, Fitness_tra: 0
Rule 62: 11c133163e552814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000600d00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4121528128be1361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1111121b15151a13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5a11bddc11113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 135f333114f21118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c12511d2712113af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 53215812211353f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 513f91114221d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 61562531313254b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 04000000050c0b0c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 338615143b313113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 21193ff1ee95181b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 161125a81b111513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a1e111511115852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 115616331d15521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2611243b3d13c311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 534e1cc7311d131a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 663a1351111214b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 5116131e11315422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000000007000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 21d3136111588414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2116113e31381112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 21131a1111211b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: aa1a811591928471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 19111a16111d5124, Class:  5, CF:  1, Len: 16, Fitness_tra: 2
Rule 88: 1116511151221164, Class:  0, CF:  1, Len: 16, Fitness_tra: 1
Rule 89: 1a5e411c32353811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 231a611e12345247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 130120c012110467, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 115a255834125bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0f11015012008517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0d005577257201a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 23c5425161a133d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 5a11bddc1111311b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 100193010e021000, Class:  9, CF:  1, Len:  8, Fitness_tra: 0
Rule 98: 131028cb00801421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 4c2d5881f31158f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0900506185120400, Class:  5, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:57.9348
------Result------
Miss_rate(tra)	:57.9348
Miss_rate(tst)	:55
ARL				:9.14815

------Generation 90------
Rule  1: 0500060050000000, Class:  0, CF:0.9484, Len:  3, Fitness_tra: 55
Rule  2: 0000500000000c00, Class:  7, CF:0.297736, Len:  2, Fitness_tra: 33
Rule  3: 0000000000050303, Class:  4, CF:0.131343, Len:  3, Fitness_tra: 27
Rule  4: 0500d00c04004000, Class:  3, CF:0.30181, Len:  5, Fitness_tra: 26
Rule  5: 5000006000000000, Class:  6, CF:0.347872, Len:  2, Fitness_tra: 21
Rule  6: 0000000000d00c80, Class:  4, CF:0.511857, Len:  3, Fitness_tra: 16
Rule  7: 454d5333f3311852, Class:  5, CF:  1, Len: 16, Fitness_tra: 13
Rule  8: 9000000030030800, Class:  8, CF:0.210905, Len:  4, Fitness_tra: 12
Rule  9: 6000000030030000, Class:  2, CF:0.437065, Len:  3, Fitness_tra: 10
Rule 10: 600000000d204000, Class:  1, CF:0.147839, Len:  4, Fitness_tra: 8
Rule 11: 21251d5212438aaa, Class:  9, CF:0.911299, Len: 16, Fitness_tra: 6
Rule 12: 000a000000000000, Class:  0, CF:0.807407, Len:  1, Fitness_tra: 6
Rule 13: 80d0c50000800000, Class:  9, CF:0.226408, Len:  5, Fitness_tra: 5
Rule 14: 00005030050204a0, Class:  9, CF:0.867295, Len:  6, Fitness_tra: 4
Rule 15: 000005300e000040, Class:  9, CF:  1, Len:  4, Fitness_tra: 3
Rule 16: 009000000d040000, Class:  9, CF:0.11246, Len:  3, Fitness_tra: 2
Rule 17: 1115112118131123, Class:  2, CF:0.998787, Len: 16, Fitness_tra: 1
Rule 18: 1d0110a010050810, Class:  8, CF:  1, Len:  9, Fitness_tra: 1
Rule 19: 1911133132125144, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 20: 71d3161131155281, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 21: 4911111132125b41, Class:  4, CF:  1, Len: 16, Fitness_tra: 1
Rule 22: a0d0010000801404, Class:  7, CF:0.862246, Len:  7, Fitness_tra: 1
Rule 23: 10319311401211a0, Class:  8, CF:  1, Len: 13, Fitness_tra: 1
Rule 24: 211211121511c111, Class:  9, CF:0.944371, Len: 16, Fitness_tra: 0
Rule 25: 1e18122452333311, Class:  7, CF:  1, Len: 16, Fitness_tra: 0
Rule 26: 1911211132125163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0f50005002000007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 418113aa1915581b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 231552bb2811f323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1123192541121762, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1313113331121b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 131128cbe2311621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 111193318144d412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 3321752111683111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 11319311411217a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 6611133311125b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5323b111a5133832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000e3000b0d00c00, Class:  6, CF:0.916074, Len:  5, Fitness_tra: 0
Rule 42: 0000002000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 911f151c171211a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f090c00020e20b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1636663511111212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 13ce455165a93511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1156812121571811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 16b51214a13a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2311f62f2e6111b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 491a111185125261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11181124283e3a23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 361129b224143c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3116257551ad1c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1e1a5558241b1bf4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 07d06c000000d0fe, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000f0000900c9740, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: f090c00020920b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3113b31331311227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1111525747491aaa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1d253133a3159c54, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 112931a163111114, Class:  6, CF:  1, Len: 16, Fitness_tra: 0
Rule 62: 11c133163e552814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000600d00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4121528128be1361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1111121b15151a13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5a11bddc11113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 135f333114f21118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c12511d2712113af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 53215812211353f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 513f91114221d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 61562531313254b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 04000000050c0b0c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 338615143b313113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 21193ff1ee95181b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 161125a81b111513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a1e111511115852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 115616331d15521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2611243b3d13c311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 534e1cc7311d131a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 663a1351111214b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0bd06c000000d06e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 8631132315f59121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 21111d1222118af1, Class:  9, CF:0.999876, Len: 16, Fitness_tra: 2
Rule 84: 111fa11538341144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000500000a000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 411a163e1122526b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 5111611311a21177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 13d66111151487b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 3316616318145121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 6e90060003090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 5020b0e0a5033032, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 11cf451162a13511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 51c1b11131152812, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 94: 10200c07008013f4, Class:  8, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 49411323f1329829, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 96: 5000003005020403, Class:  9, CF:0.248165, Len:  6, Fitness_tra: -2
Rule 97: a00001003103080b, Class:  7, CF:  1, Len:  7, Fitness_tra: 0
Rule 98: 0550d00004600000, Class:  1, CF:0.236565, Len:  5, Fitness_tra: 1
Rule 99: 004f91110220dcc0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6000506040131002, Class:  7, CF:0.975324, Len:  8, Fitness_tra: 0
------Current------
Miss_rate(tra)	:47.5
------Result------
Miss_rate(tra)	:47.5
Miss_rate(tst)	:42.2727
ARL				:8.82353

------Generation 100------
Rule  1: 0500060050000000, Class:  0, CF:0.9484, Len:  3, Fitness_tra: 45
Rule  2: 0000500000000c00, Class:  7, CF:0.297736, Len:  2, Fitness_tra: 32
Rule  3: 0000a00050e00700, Class:  4, CF:0.605525, Len:  4, Fitness_tra: 25
Rule  4: 5000006000000000, Class:  6, CF:0.347872, Len:  2, Fitness_tra: 23
Rule  5: 600ed00c04204000, Class:  3, CF:0.736123, Len:  7, Fitness_tra: 20
Rule  6: 502e0000209200f0, Class:  9, CF:0.48261, Len:  7, Fitness_tra: 17
Rule  7: 000d0020f0310800, Class:  5, CF:0.531872, Len:  6, Fitness_tra: 17
Rule  8: 9000000030030800, Class:  8, CF:0.210905, Len:  4, Fitness_tra: 11
Rule  9: 6000000030030000, Class:  2, CF:0.437065, Len:  3, Fitness_tra: 12
Rule 10: 600000000d204000, Class:  1, CF:0.147839, Len:  4, Fitness_tra: 7
Rule 11: 0000000000d00c80, Class:  4, CF:0.511857, Len:  3, Fitness_tra: 7
Rule 12: 05d0060000e00000, Class:  8, CF:0.979101, Len:  4, Fitness_tra: 7
Rule 13: 50200010200050f6, Class:  9, CF:0.452481, Len:  7, Fitness_tra: 6
Rule 14: 000a000000000000, Class:  0, CF:0.807407, Len:  1, Fitness_tra: 6
Rule 15: 0000000000050303, Class:  4, CF:0.131343, Len:  3, Fitness_tra: 4
Rule 16: 0500d00c04004000, Class:  3, CF:0.30181, Len:  5, Fitness_tra: 3
Rule 17: 21251d5212438aaa, Class:  9, CF:0.911299, Len: 16, Fitness_tra: 2
Rule 18: 817591114b212a61, Class:  3, CF:  1, Len: 16, Fitness_tra: 2
Rule 19: 000005300e000040, Class:  9, CF:  1, Len:  4, Fitness_tra: 2
Rule 20: 0550d00004600000, Class:  1, CF:0.236565, Len:  5, Fitness_tra: 2
Rule 21: 80d0c50000800000, Class:  9, CF:0.226408, Len:  5, Fitness_tra: 1
Rule 22: 00005030050204a0, Class:  9, CF:0.867295, Len:  6, Fitness_tra: 1
Rule 23: 1d0110a010050810, Class:  8, CF:  1, Len:  9, Fitness_tra: 1
Rule 24: a0d0010000801404, Class:  7, CF:0.862246, Len:  7, Fitness_tra: 1
Rule 25: 71d3161131155281, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 26: 4911111132125b41, Class:  4, CF:  1, Len: 16, Fitness_tra: 1
Rule 27: 1938142211311621, Class:  1, CF:  1, Len: 16, Fitness_tra: 0
Rule 28: 21111d22285381f3, Class:  9, CF:0.999611, Len: 16, Fitness_tra: 1
Rule 29: 0d005030100208a0, Class:  8, CF:0.758639, Len:  7, Fitness_tra: 1
Rule 30: 1115112118131123, Class:  2, CF:0.998787, Len: 16, Fitness_tra: 1
Rule 31: 1911133132125144, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 32: 0560060000000000, Class:  0, CF:0.874064, Len:  3, Fitness_tra: 1
Rule 33: 112511172213f121, Class:  8, CF:0.774391, Len: 16, Fitness_tra: 0
Rule 34: 1151152551113112, Class:  8, CF:0.967514, Len: 16, Fitness_tra: 0
Rule 35: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 3321752111683111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 11319311411217a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 6611133311125b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5323b111a5133832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000e3000b0d00c00, Class:  6, CF:0.916074, Len:  5, Fitness_tra: 0
Rule 42: 0000002000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 911f151c171211a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f090c00020e20b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1636663511111212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 13ce455165a93511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1156812121571811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 16b51214a13a1115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2311f62f2e6111b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 491a111185125261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 11181124283e3a23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 361129b224143c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3116257551ad1c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1e1a5558241b1bf4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 07d06c000000d0fe, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000f0000900c9740, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: f090c00020920b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 3113b31331311227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1111525747491aaa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1d253133a3159c54, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 112931a163111114, Class:  6, CF:  1, Len: 16, Fitness_tra: 0
Rule 62: 11c133163e552814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000600d00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4121528128be1361, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1111121b15151a13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5a11bddc11113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 135f333114f21118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: c12511d2712113af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 53215812211353f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 513f91114221d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 61562531313254b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 04000000050c0b0c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 338615143b313113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 21193ff1ee95181b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 161125a81b111513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1a1e111511115852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 115616331d15521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2611243b3d13c311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 534e1cc7311d131a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 663a1351111214b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 33162111576c1916, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 219a11214b121411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1e11131111221212, Class:  0, CF:0.928024, Len: 16, Fitness_tra: 2
Rule 84: 00009030a0000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: a313161311925172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 712631191112541b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000a000000000000, Class:  0, CF:0.807407, Len:  0, Fitness_tra: 0
Rule 88: 13115f5151241464, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 131f59282b15d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b1115311a1111217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11c066100605d814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1e1e555124193b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 510f9000b220d100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0110001b10d00a03, Class:  5, CF:0.530148, Len:  8, Fitness_tra: 0
Rule 95: 500e000000900000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2538100201601601, Class:  1, CF:0.891012, Len: 11, Fitness_tra: 3
Rule 97: 491a111185125261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 05005f0c0005e000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1838141217f11221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0005c50050600400, Class:  8, CF:0.837723, Len:  6, Fitness_tra: 1
------Current------
Miss_rate(tra)	:42.8261
------Result------
Miss_rate(tra)	:42.8261
Miss_rate(tst)	:35.4545
ARL				:8.325

------Generation 200------
Rule  1: 00000070f0310303, Class:  2, CF:0.831344, Len:  6, Fitness_tra: 39
Rule  2: 0000f00050e00700, Class:  4, CF:0.62066, Len:  4, Fitness_tra: 38
Rule  3: 00100070f0001500, Class:  5, CF:0.973569, Len:  5, Fitness_tra: 35
Rule  4: 0500060050000000, Class:  0, CF:0.9484, Len:  3, Fitness_tra: 34
Rule  5: 0000500000000c00, Class:  7, CF:0.297736, Len:  2, Fitness_tra: 31
Rule  6: 5000006000000000, Class:  6, CF:0.347872, Len:  2, Fitness_tra: 31
Rule  7: 20d0e00c000010f0, Class:  3, CF:0.923832, Len:  6, Fitness_tra: 24
Rule  8: 600ed00c04204000, Class:  3, CF:0.736123, Len:  7, Fitness_tra: 22
Rule  9: 6000d00005004000, Class:  1, CF:0.456406, Len:  4, Fitness_tra: 19
Rule 10: 9000000000000800, Class:  8, CF:0.224068, Len:  2, Fitness_tra: 19
Rule 11: 0560060000e00000, Class:  0, CF:0.990987, Len:  4, Fitness_tra: 16
Rule 12: 0000008000310303, Class:  2, CF:0.367781, Len:  5, Fitness_tra: 13
Rule 13: 900000e000000000, Class:  9, CF:0.583684, Len:  2, Fitness_tra: 9
Rule 14: 200000505b0003a1, Class:  3, CF:0.805157, Len:  7, Fitness_tra: 12
Rule 15: 0b00050000000000, Class:  1, CF:0.413937, Len:  2, Fitness_tra: 10
Rule 16: 8000000030030800, Class:  8, CF:0.905912, Len:  4, Fitness_tra: 8
Rule 17: 0900000600e00000, Class:  0, CF:0.256535, Len:  3, Fitness_tra: 7
Rule 18: 0021500000e00300, Class:  9, CF:0.3053, Len:  5, Fitness_tra: 6
Rule 19: 05d0060000e00000, Class:  8, CF:0.979101, Len:  4, Fitness_tra: 7
Rule 20: 30100000000b1c02, Class:  7, CF:0.858297, Len:  6, Fitness_tra: 0
Rule 21: 9500070000e00060, Class:  6, CF:0.851797, Len:  5, Fitness_tra: 7
Rule 22: 000a000000000000, Class:  0, CF:0.807407, Len:  1, Fitness_tra: 5
Rule 23: 1011003030005000, Class:  8, CF:0.349582, Len:  6, Fitness_tra: 5
Rule 24: 0000000000d00c80, Class:  4, CF:0.511857, Len:  3, Fitness_tra: 1
Rule 25: 6011200040011500, Class:  5, CF:0.701995, Len:  8, Fitness_tra: 5
Rule 26: 2000005c00801401, Class:  4, CF:0.776528, Len:  7, Fitness_tra: 5
Rule 27: 00600000f0310000, Class:  5, CF:0.181124, Len:  4, Fitness_tra: 5
Rule 28: 0010000000001c02, Class:  8, CF:0.0328588, Len:  4, Fitness_tra: 5
Rule 29: 20d00050500000a6, Class:  9, CF:0.232826, Len:  6, Fitness_tra: 0
Rule 30: 502e0000209200f0, Class:  9, CF:0.48261, Len:  7, Fitness_tra: 0
Rule 31: 0000a00050e00700, Class:  4, CF:0.605525, Len:  4, Fitness_tra: 5
Rule 32: 0090500030e00300, Class:  5, CF:0.823424, Len:  5, Fitness_tra: 5
Rule 33: a000010000800704, Class:  7, CF:0.754691, Len:  5, Fitness_tra: 4
Rule 34: 2009e00c00000000, Class:  3, CF:0.219855, Len:  4, Fitness_tra: 4
Rule 35: 000500000e00e000, Class:  9, CF:0.991825, Len:  3, Fitness_tra: 4
Rule 36: 6021000000011512, Class:  8, CF:0.677101, Len:  8, Fitness_tra: 3
Rule 37: 9060050050000000, Class:  9, CF:0.606086, Len:  4, Fitness_tra: 2
Rule 38: 0500d00c07004000, Class:  3, CF:0.145151, Len:  5, Fitness_tra: 3
Rule 39: 000005300e000040, Class:  9, CF:  1, Len:  4, Fitness_tra: 3
Rule 40: 20d0e080050010f0, Class:  5, CF:0.780282, Len:  7, Fitness_tra: 3
Rule 41: 00000020f0310303, Class:  2, CF:0.869201, Len:  6, Fitness_tra: 3
Rule 42: 8075d1110b202060, Class:  8, CF:0.927197, Len: 11, Fitness_tra: 2
