------Generation 0------
Rule  1: b600090000000208, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13165814411d3613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1333151c4212d767, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1116f11315321742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1311321415116a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1311152512383817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1119111148136113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 113323b211141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3651393613151144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: f693591144875111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b52ee666311d3412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 5641111194113321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11211212125d6321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 16133f815165d421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 411191511864917b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4e1313151cb25117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1113a15311f411b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1a16c5111b32d821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5611711131113854, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b121936111955821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 91b3191117111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1313111b7151f113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1113111831151812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: a3161d1c11129c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 111f115112b151a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 53b535311b1d116a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11712b9231335f23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 05000f0050000000, Class:  0, CF:0.995985, Len:  3, Fitness_tra: 50
Rule 86: 71161118cb18d135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000080037, Class:  0, CF:0.0854671, Len:  3, Fitness_tra: 0
Rule 88: 31532e5c17411533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 13251227b1111a36, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 6111516339115274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3e81ef0a0011100a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 13150804016d1303, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b951931011211000, Class:  8, CF:  1, Len: 12, Fitness_tra: 0
Rule 94: 4050c91804151311, Class:  9, CF:0.748555, Len: 13, Fitness_tra: 0
Rule 95: 000000080e0c0708, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000400b000048, Class:  0, CF:0.479211, Len:  4, Fitness_tra: -8
Rule 97: 7115111d3aa15106, Class:  2, CF:  1, Len: 15, Fitness_tra: 0
Rule 98: 7b11161631141222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 55b0a00120300010, Class:  8, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 01170f0200d40000, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.3043
------Result------
Miss_rate(tra)	:36.3043
Miss_rate(tst)	:43.6364
ARL				:9.43333

------Generation 80------
Rule  1: 3105010204611301, Class:  2, CF:0.718609, Len: 11, Fitness_tra: 49
Rule  2: 292521036021131b, Class:  6, CF:  1, Len: 14, Fitness_tra: 39
Rule  3: 01110e0250d41000, Class:  1, CF:0.793531, Len:  9, Fitness_tra: 27
Rule  4: 0e71010251211720, Class:  4, CF:0.978936, Len: 12, Fitness_tra: 31
Rule  5: 0000060020140060, Class:  0, CF:0.8445, Len:  5, Fitness_tra: -2
Rule  6: 3945210300611321, Class:  7, CF:0.331272, Len: 13, Fitness_tra: 25
Rule  7: 0500a00000300000, Class:  8, CF:0.688822, Len:  3, Fitness_tra: 23
Rule  8: 302520080421133b, Class:  3, CF:0.647633, Len: 12, Fitness_tra: 25
Rule  9: 0101012a11000d02, Class:  5, CF:0.477128, Len:  9, Fitness_tra: 14
Rule 10: 304080080401133b, Class:  3, CF:0.732213, Len: 10, Fitness_tra: 18
Rule 11: 006030030d084000, Class:  4, CF:0.740424, Len:  6, Fitness_tra: 16
Rule 12: 01100000201400b6, Class:  1, CF:0.71178, Len:  7, Fitness_tra: 10
Rule 13: 500020400004d000, Class:  9, CF:0.358149, Len:  5, Fitness_tra: 8
Rule 14: 01110e1220113606, Class:  1, CF:0.933583, Len: 12, Fitness_tra: 8
Rule 15: 10005b0001181021, Class:  5, CF:  1, Len:  9, Fitness_tra: 7
Rule 16: 000a000000d00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 17: 1911101331511b31, Class:  6, CF:0.997001, Len: 15, Fitness_tra: 14
Rule 18: 3125010360211301, Class:  2, CF:0.967562, Len: 12, Fitness_tra: 6
Rule 19: 000000300e0c0740, Class:  9, CF:  1, Len:  5, Fitness_tra: 6
Rule 20: 0d10000055d41001, Class:  9, CF:0.156702, Len:  8, Fitness_tra: 6
Rule 21: 3e11110211201721, Class:  4, CF:0.685954, Len: 14, Fitness_tra: 6
Rule 22: 814501022af11306, Class:  2, CF:0.677831, Len: 13, Fitness_tra: 5
Rule 23: 000000000008003b, Class:  9, CF:0.143337, Len:  3, Fitness_tra: 5
Rule 24: 000000080b000808, Class:  8, CF:0.492226, Len:  4, Fitness_tra: 4
Rule 25: 3905010200611311, Class:  7, CF:0.530339, Len: 11, Fitness_tra: 1
Rule 26: 00005060090204a0, Class:  9, CF:0.967681, Len:  6, Fitness_tra: 5
Rule 27: 0000000088020800, Class:  4, CF:0.638446, Len:  4, Fitness_tra: 5
Rule 28: 0901012a11010b32, Class:  6, CF:0.927456, Len: 11, Fitness_tra: 8
Rule 29: 180300000180024b, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 30: 0e800f0000000000, Class:  8, CF:  1, Len:  3, Fitness_tra: 4
Rule 31: 0d92000051d41000, Class:  3, CF:0.195865, Len:  8, Fitness_tra: 4
Rule 32: 4950c11804111011, Class:  5, CF:0.638366, Len: 13, Fitness_tra: 3
Rule 33: 2013809121101010, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 34: 1e0e0502e2280b01, Class:  4, CF:0.0595514, Len: 11, Fitness_tra: 3
Rule 35: 191133131121173b, Class:  6, CF:  1, Len: 16, Fitness_tra: 3
Rule 36: 00452000b0050301, Class:  9, CF:  1, Len:  7, Fitness_tra: 3
Rule 37: 2111161631151222, Class:  5, CF:  1, Len: 16, Fitness_tra: 2
Rule 38: 41581018555110a1, Class:  9, CF:  1, Len: 14, Fitness_tra: 2
Rule 39: 3111e10211211326, Class:  8, CF:0.417044, Len: 15, Fitness_tra: 2
Rule 40: 000f000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 41: 400e004000090500, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 42: 1199591148836111, Class:  8, CF:0.929851, Len: 16, Fitness_tra: 0
Rule 43: 0198001055d11000, Class:  9, CF:0.998479, Len:  9, Fitness_tra: 1
Rule 44: 0940010324140065, Class:  8, CF:0.0873239, Len: 10, Fitness_tra: 1
Rule 45: 0151936011951000, Class:  8, CF:  1, Len: 11, Fitness_tra: 1
Rule 46: 3041810804511321, Class:  3, CF:  1, Len: 13, Fitness_tra: 1
Rule 47: 09830f0088000200, Class:  8, CF:  1, Len:  7, Fitness_tra: 0
Rule 48: 011500002061b0b1, Class:  7, CF:0.644876, Len:  9, Fitness_tra: 1
Rule 49: 7110101d35571b11, Class:  5, CF:0.544019, Len: 14, Fitness_tra: 1
Rule 50: 8145e10220f15366, Class:  8, CF:  1, Len: 14, Fitness_tra: 1
Rule 51: 4100150051301a00, Class:  1, CF:0.959189, Len:  9, Fitness_tra: 1
Rule 52: 8155211311611317, Class:  2, CF:  1, Len: 16, Fitness_tra: 1
Rule 53: 112f51111511923b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 161a331154711262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 7111111d3da15114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5f414d4251f13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0900000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 311f11321b722111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13165814411d3613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1333151c4212d767, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1116f11315321742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1311321415116a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1311152512383817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1119111148136113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 113323b211141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3651393613151144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: f693591144875111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b52ee666311d3412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 5641111194113321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11211212125d6321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 16133f815165d421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 411191511864917b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4e1313151cb25117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1113a15311f411b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1a16c5111b32d821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5611711131113854, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b121936111955821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 91b3191117111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1313111b7151f113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1113111831151812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: a3161d1c11129c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 111f115112b151a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 53b535311b1d116a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11712b9231335f23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 05000f0050000000, Class:  0, CF:0.995985, Len:  3, Fitness_tra: 50
Rule 86: 71161118cb18d135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000080037, Class:  0, CF:0.0854671, Len:  3, Fitness_tra: 0
Rule 88: 31532e5c17411533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 13251227b1111a36, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 6111516339115274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3e81ef0a0011100a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 13150804016d1303, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b951931011211000, Class:  8, CF:  1, Len: 12, Fitness_tra: 0
Rule 94: 4050c91804151311, Class:  9, CF:0.748555, Len: 13, Fitness_tra: 0
Rule 95: 000000080e0c0708, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000400b000048, Class:  0, CF:0.479211, Len:  4, Fitness_tra: -8
Rule 97: 7115111d3aa15106, Class:  2, CF:  1, Len: 15, Fitness_tra: 0
Rule 98: 7b11161631141222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 55b0a00120300010, Class:  8, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 01170f0200d40000, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.3043
------Result------
Miss_rate(tra)	:36.3043
Miss_rate(tst)	:43.6364
ARL				:9.43333

------Generation 90------
Rule  1: 3105010204611301, Class:  2, CF:0.718609, Len: 11, Fitness_tra: 49
Rule  2: 292521036021131b, Class:  6, CF:  1, Len: 14, Fitness_tra: 39
Rule  3: 01110e0250d41000, Class:  1, CF:0.793531, Len:  9, Fitness_tra: 27
Rule  4: 0e71010251211720, Class:  4, CF:0.978936, Len: 12, Fitness_tra: 31
Rule  5: 0000060020140060, Class:  0, CF:0.8445, Len:  5, Fitness_tra: -2
Rule  6: 3945210300611321, Class:  7, CF:0.331272, Len: 13, Fitness_tra: 25
Rule  7: 0500a00000300000, Class:  8, CF:0.688822, Len:  3, Fitness_tra: 23
Rule  8: 302520080421133b, Class:  3, CF:0.647633, Len: 12, Fitness_tra: 25
Rule  9: 0101012a11000d02, Class:  5, CF:0.477128, Len:  9, Fitness_tra: 14
Rule 10: 304080080401133b, Class:  3, CF:0.732213, Len: 10, Fitness_tra: 18
Rule 11: 006030030d084000, Class:  4, CF:0.740424, Len:  6, Fitness_tra: 16
Rule 12: 01100000201400b6, Class:  1, CF:0.71178, Len:  7, Fitness_tra: 10
Rule 13: 500020400004d000, Class:  9, CF:0.358149, Len:  5, Fitness_tra: 8
Rule 14: 01110e1220113606, Class:  1, CF:0.933583, Len: 12, Fitness_tra: 8
Rule 15: 10005b0001181021, Class:  5, CF:  1, Len:  9, Fitness_tra: 7
Rule 16: 000a000000d00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 17: 1911101331511b31, Class:  6, CF:0.997001, Len: 15, Fitness_tra: 14
Rule 18: 3125010360211301, Class:  2, CF:0.967562, Len: 12, Fitness_tra: 6
Rule 19: 000000300e0c0740, Class:  9, CF:  1, Len:  5, Fitness_tra: 6
Rule 20: 0d10000055d41001, Class:  9, CF:0.156702, Len:  8, Fitness_tra: 6
Rule 21: 3e11110211201721, Class:  4, CF:0.685954, Len: 14, Fitness_tra: 6
Rule 22: 814501022af11306, Class:  2, CF:0.677831, Len: 13, Fitness_tra: 5
Rule 23: 000000000008003b, Class:  9, CF:0.143337, Len:  3, Fitness_tra: 5
Rule 24: 000000080b000808, Class:  8, CF:0.492226, Len:  4, Fitness_tra: 4
Rule 25: 3905010200611311, Class:  7, CF:0.530339, Len: 11, Fitness_tra: 1
Rule 26: 00005060090204a0, Class:  9, CF:0.967681, Len:  6, Fitness_tra: 5
Rule 27: 0000000088020800, Class:  4, CF:0.638446, Len:  4, Fitness_tra: 5
Rule 28: 0901012a11010b32, Class:  6, CF:0.927456, Len: 11, Fitness_tra: 8
Rule 29: 180300000180024b, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 30: 0e800f0000000000, Class:  8, CF:  1, Len:  3, Fitness_tra: 4
Rule 31: 0d92000051d41000, Class:  3, CF:0.195865, Len:  8, Fitness_tra: 4
Rule 32: 4950c11804111011, Class:  5, CF:0.638366, Len: 13, Fitness_tra: 3
Rule 33: 2013809121101010, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 34: 1e0e0502e2280b01, Class:  4, CF:0.0595514, Len: 11, Fitness_tra: 3
Rule 35: 191133131121173b, Class:  6, CF:  1, Len: 16, Fitness_tra: 3
Rule 36: 00452000b0050301, Class:  9, CF:  1, Len:  7, Fitness_tra: 3
Rule 37: 2111161631151222, Class:  5, CF:  1, Len: 16, Fitness_tra: 2
Rule 38: 41581018555110a1, Class:  9, CF:  1, Len: 14, Fitness_tra: 2
Rule 39: 3111e10211211326, Class:  8, CF:0.417044, Len: 15, Fitness_tra: 2
Rule 40: 000f000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 41: 400e004000090500, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 42: 1199591148836111, Class:  8, CF:0.929851, Len: 16, Fitness_tra: 0
Rule 43: 0198001055d11000, Class:  9, CF:0.998479, Len:  9, Fitness_tra: 1
Rule 44: 0940010324140065, Class:  8, CF:0.0873239, Len: 10, Fitness_tra: 1
Rule 45: 0151936011951000, Class:  8, CF:  1, Len: 11, Fitness_tra: 1
Rule 46: 3041810804511321, Class:  3, CF:  1, Len: 13, Fitness_tra: 1
Rule 47: 09830f0088000200, Class:  8, CF:  1, Len:  7, Fitness_tra: 0
Rule 48: 011500002061b0b1, Class:  7, CF:0.644876, Len:  9, Fitness_tra: 1
Rule 49: 7110101d35571b11, Class:  5, CF:0.544019, Len: 14, Fitness_tra: 1
Rule 50: 8145e10220f15366, Class:  8, CF:  1, Len: 14, Fitness_tra: 1
Rule 51: 4100150051301a00, Class:  1, CF:0.959189, Len:  9, Fitness_tra: 1
Rule 52: 8155211311611317, Class:  2, CF:  1, Len: 16, Fitness_tra: 1
Rule 53: 112f51111511923b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 161a331154711262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 7111111d3da15114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5f414d4251f13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0900000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 311f11321b722111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13165814411d3613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1333151c4212d767, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1116f11315321742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1311321415116a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1311152512383817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1119111148136113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 113323b211141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 3651393613151144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: f693591144875111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b52ee666311d3412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 5641111194113321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 11211212125d6321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 16133f815165d421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 411191511864917b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4e1313151cb25117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1113a15311f411b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1a16c5111b32d821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5611711131113854, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b121936111955821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 91b3191117111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1313111b7151f113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1113111831151812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: a3161d1c11129c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 111f115112b151a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 53b535311b1d116a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11712b9231335f23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 05000f0050000000, Class:  0, CF:0.995985, Len:  3, Fitness_tra: 50
Rule 86: 71161118cb18d135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000080037, Class:  0, CF:0.0854671, Len:  3, Fitness_tra: 0
Rule 88: 31532e5c17411533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 13251227b1111a36, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 6111516339115274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3e81ef0a0011100a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 13150804016d1303, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b951931011211000, Class:  8, CF:  1, Len: 12, Fitness_tra: 0
Rule 94: 4050c91804151311, Class:  9, CF:0.748555, Len: 13, Fitness_tra: 0
Rule 95: 000000080e0c0708, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000400b000048, Class:  0, CF:0.479211, Len:  4, Fitness_tra: -8
Rule 97: 7115111d3aa15106, Class:  2, CF:  1, Len: 15, Fitness_tra: 0
Rule 98: 7b11161631141222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 55b0a00120300010, Class:  8, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 01170f0200d40000, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.3043
------Result------
Miss_rate(tra)	:36.3043
Miss_rate(tst)	:43.6364
ARL				:9.43333

------Generation 100------
Rule  1: 3105010204611301, Class:  2, CF:0.718609, Len: 11, Fitness_tra: 49
Rule  2: 292521036021131b, Class:  6, CF:  1, Len: 14, Fitness_tra: 6
Rule  3: 0e71010251211720, Class:  4, CF:0.978936, Len: 12, Fitness_tra: 32
Rule  4: 05000f0a50000000, Class:  0, CF:0.996528, Len:  4, Fitness_tra: 27
Rule  5: 01110e0250d41000, Class:  1, CF:0.793531, Len:  9, Fitness_tra: 7
Rule  6: 3945210300611321, Class:  7, CF:0.331272, Len: 13, Fitness_tra: 26
Rule  7: 0500a00000300000, Class:  8, CF:0.688822, Len:  3, Fitness_tra: 25
Rule  8: 05000f0050000000, Class:  0, CF:0.995985, Len:  3, Fitness_tra: 24
Rule  9: 302520080421133b, Class:  3, CF:0.647633, Len: 12, Fitness_tra: 24
Rule 10: 304080080401133b, Class:  3, CF:0.732213, Len: 10, Fitness_tra: 18
Rule 11: 0101012a11000d02, Class:  5, CF:0.477128, Len:  9, Fitness_tra: 16
Rule 12: 006030030d084000, Class:  4, CF:0.740424, Len:  6, Fitness_tra: 16
Rule 13: 1911101331511b31, Class:  6, CF:0.997001, Len: 15, Fitness_tra: 0
Rule 14: 01100000201400b6, Class:  1, CF:0.71178, Len:  7, Fitness_tra: 8
Rule 15: 01110e1220113606, Class:  1, CF:0.933583, Len: 12, Fitness_tra: 6
Rule 16: 500020400004d000, Class:  9, CF:0.358149, Len:  5, Fitness_tra: 17
Rule 17: 0901012a11010b32, Class:  6, CF:0.927456, Len: 11, Fitness_tra: 0
Rule 18: 10005b0001181021, Class:  5, CF:  1, Len:  9, Fitness_tra: 7
Rule 19: 000000300e0c0740, Class:  9, CF:  1, Len:  5, Fitness_tra: 6
Rule 20: 0d10000055d41001, Class:  9, CF:0.156702, Len:  8, Fitness_tra: 6
Rule 21: 3e11110211201721, Class:  4, CF:0.685954, Len: 14, Fitness_tra: 7
Rule 22: 3125010360211301, Class:  2, CF:0.967562, Len: 12, Fitness_tra: 6
Rule 23: 814501022af11306, Class:  2, CF:0.677831, Len: 13, Fitness_tra: 5
Rule 24: 0000000088020800, Class:  4, CF:0.638446, Len:  4, Fitness_tra: 5
Rule 25: 00005060090204a0, Class:  9, CF:0.967681, Len:  6, Fitness_tra: 5
Rule 26: 000000080b000808, Class:  8, CF:0.492226, Len:  4, Fitness_tra: 5
Rule 27: 000000000008003b, Class:  9, CF:0.143337, Len:  3, Fitness_tra: 5
Rule 28: 3905010200611311, Class:  7, CF:0.530339, Len: 11, Fitness_tra: 5
Rule 29: 0d92000051d41000, Class:  3, CF:0.195865, Len:  8, Fitness_tra: 4
Rule 30: 0e800f0000000000, Class:  8, CF:  1, Len:  3, Fitness_tra: 4
Rule 31: 000a000000d00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 3
Rule 32: 1e0e0502e2280b01, Class:  4, CF:0.0595514, Len: 11, Fitness_tra: 1
Rule 33: 191133131121173b, Class:  6, CF:  1, Len: 16, Fitness_tra: 1
Rule 34: 00452000b0050301, Class:  9, CF:  1, Len:  7, Fitness_tra: 3
Rule 35: 4950c11804111011, Class:  5, CF:0.638366, Len: 13, Fitness_tra: 3
Rule 36: 400e004000090500, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 37: 3111e10211211326, Class:  8, CF:0.417044, Len: 15, Fitness_tra: 2
Rule 38: 000f000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 39: 2111161631151222, Class:  5, CF:  1, Len: 16, Fitness_tra: 2
Rule 40: 41581018555110a1, Class:  9, CF:  1, Len: 14, Fitness_tra: 2
Rule 41: 2111121421111f26, Class:  1, CF:0.902162, Len: 16, Fitness_tra: 2
Rule 42: 180300000180024b, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 43: 0940010324140065, Class:  8, CF:0.0873239, Len: 10, Fitness_tra: 1
Rule 44: 0151936011951000, Class:  8, CF:  1, Len: 11, Fitness_tra: 0
Rule 45: 3041810804511321, Class:  3, CF:  1, Len: 13, Fitness_tra: 1
Rule 46: 011500002061b0b1, Class:  7, CF:0.644876, Len:  9, Fitness_tra: 1
Rule 47: 7110101d35571b11, Class:  5, CF:0.544019, Len: 14, Fitness_tra: 1
Rule 48: 8145e10220f15366, Class:  8, CF:  1, Len: 14, Fitness_tra: 1
Rule 49: 4100150051301a00, Class:  1, CF:0.959189, Len:  9, Fitness_tra: 0
Rule 50: 0198001055d11000, Class:  9, CF:0.998479, Len:  9, Fitness_tra: 1
Rule 51: 1199591148836111, Class:  8, CF:0.929851, Len: 16, Fitness_tra: 1
Rule 52: 8155211311611317, Class:  2, CF:  1, Len: 16, Fitness_tra: 1
Rule 53: 2013809121101010, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 54: 161a331154711262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 7111111d3da15114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5f414d4251f13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0900000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 311f11321b722111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13165814411d3613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1333151c4212d767, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1116f11315321742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1311321415116a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1311152512383817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1119111148136113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
