------Generation 0------
Rule  1: 8c7, Class:  0, CF:0.470325, Len:  3, Fitness_tra: -1
Rule 29: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 30: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 31: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 32: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 33: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 34: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 35: 1b4, Class:  0, CF:0.234457, Len:  3, Fitness_tra: 0
Rule 36: 212, Class:  0, CF:0.524392, Len:  3, Fitness_tra: -1
Rule 37: 121, Class:  1, CF:0.0201083, Len:  3, Fitness_tra: 0
Rule 38: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 39: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 40: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 41: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 42: 334, Class:  0, CF:0.062359, Len:  3, Fitness_tra: 0
Rule 43: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 44: c00, Class:  0, CF:0.0175429, Len:  1, Fitness_tra: 0
Rule 45: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 46: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 47: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 48: 5e4, Class:  0, CF:0.380645, Len:  3, Fitness_tra: 0
Rule 49: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 50: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 51: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 52: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 53: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 54: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 55: 60b, Class:  1, CF:0.317191, Len:  2, Fitness_tra: 1
Rule 56: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 57: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 58: e34, Class:  1, CF:0.0515926, Len:  3, Fitness_tra: 0
Rule 59: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 60: 33b, Class:  0, CF:0.0814077, Len:  3, Fitness_tra: 0
Rule 61: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 62: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 63: 020, Class:  1, CF:0.00477861, Len:  0, Fitness_tra: 0
Rule 64: 252, Class:  0, CF:0.171154, Len:  3, Fitness_tra: 0
Rule 65: 112, Class:  0, CF:0.441988, Len:  3, Fitness_tra: 0
Rule 66: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 67: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 68: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 69: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 70: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 71: 9e7, Class:  0, CF:0.272107, Len:  3, Fitness_tra: 0
Rule 72: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 73: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 74: 112, Class:  0, CF:0.441988, Len:  3, Fitness_tra: 0
Rule 75: 118, Class:  0, CF:0.381752, Len:  3, Fitness_tra: 0
Rule 76: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 77: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 78: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 79: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 80: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 81: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 82: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 83: 300, Class:  1, CF:0.0795614, Len:  0, Fitness_tra: 0
Rule 84: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 85: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 86: 511, Class:  0, CF:0.126116, Len:  3, Fitness_tra: 1
Rule 87: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 88: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 89: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 90: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 91: 058, Class:  1, CF:0.216163, Len:  2, Fitness_tra: 0
Rule 92: 207, Class:  0, CF:0.451199, Len:  2, Fitness_tra: 7
Rule 93: b00, Class:  0, CF:0.0828027, Len:  1, Fitness_tra: -8
Rule 94: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 95: 952, Class:  0, CF:0.157775, Len:  3, Fitness_tra: 0
Rule 96: 307, Class:  0, CF:0.162553, Len:  2, Fitness_tra: 0
Rule 97: a88, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 98: 020, Class:  1, CF:0.00477861, Len:  0, Fitness_tra: 0
Rule 99: 310, Class:  1, CF:0.134068, Len:  2, Fitness_tra: 0
Rule100: 121, Class:  1, CF:0.0201083, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.4545
------Result------
Miss_rate(tra)	:25.4545
Miss_rate(tst)	:25.8065
ARL				:1.09524

------Generation 80------
Rule  1: 11a, Class:  1, CF:0.223307, Len:  3, Fitness_tra: 69
Rule  2: 600, Class:  1, CF:0.272368, Len:  1, Fitness_tra: 28
Rule  3: d81, Class:  1, CF:0.200805, Len:  3, Fitness_tra: 20
Rule  4: 2b1, Class:  1, CF:0.203641, Len:  3, Fitness_tra: 10
Rule  5: 050, Class:  1, CF:0.0236736, Len:  1, Fitness_tra: 0
Rule  6: a81, Class:  1, CF:0.363745, Len:  3, Fitness_tra: 2
Rule  7: e00, Class:  0, CF:0.118606, Len:  1, Fitness_tra: 1
Rule  8: 06d, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule  9: 785, Class:  1, CF:0.792155, Len:  3, Fitness_tra: 1
Rule 10: 112, Class:  0, CF:0.441988, Len:  3, Fitness_tra: 2
Rule 11: 300, Class:  1, CF:0.0795614, Len:  1, Fitness_tra: 0
Rule 12: c0d, Class:  0, CF:0.548767, Len:  2, Fitness_tra: 1
Rule 13: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 14: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 15: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 16: 262, Class:  0, CF:0.599288, Len:  3, Fitness_tra: 0
Rule 17: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 18: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 19: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 20: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 21: 1b7, Class:  0, CF:0.155156, Len:  3, Fitness_tra: 0
Rule 22: d47, Class:  0, CF:0.349105, Len:  3, Fitness_tra: 0
Rule 23: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 24: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 25: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 26: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 27: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 28: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 29: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 30: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 31: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 32: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 33: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 34: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 35: 1b4, Class:  0, CF:0.234457, Len:  3, Fitness_tra: 0
Rule 36: 212, Class:  0, CF:0.524392, Len:  3, Fitness_tra: -1
Rule 37: 121, Class:  1, CF:0.0201083, Len:  3, Fitness_tra: 0
Rule 38: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 39: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 40: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 41: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 42: 334, Class:  0, CF:0.062359, Len:  3, Fitness_tra: 0
Rule 43: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 44: c00, Class:  0, CF:0.0175429, Len:  1, Fitness_tra: 0
Rule 45: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 46: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 47: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 48: 5e4, Class:  0, CF:0.380645, Len:  3, Fitness_tra: 0
Rule 49: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 50: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 51: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 52: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 53: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 54: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 55: 60b, Class:  1, CF:0.317191, Len:  2, Fitness_tra: 1
Rule 56: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 57: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 58: e34, Class:  1, CF:0.0515926, Len:  3, Fitness_tra: 0
Rule 59: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 60: 33b, Class:  0, CF:0.0814077, Len:  3, Fitness_tra: 0
Rule 61: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 62: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 63: 020, Class:  1, CF:0.00477861, Len:  0, Fitness_tra: 0
Rule 64: 252, Class:  0, CF:0.171154, Len:  3, Fitness_tra: 0
Rule 65: 112, Class:  0, CF:0.441988, Len:  3, Fitness_tra: 0
Rule 66: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 67: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 68: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 69: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 70: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 71: 9e7, Class:  0, CF:0.272107, Len:  3, Fitness_tra: 0
Rule 72: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 73: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 74: 112, Class:  0, CF:0.441988, Len:  3, Fitness_tra: 0
Rule 75: 118, Class:  0, CF:0.381752, Len:  3, Fitness_tra: 0
Rule 76: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 77: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 78: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 79: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 80: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 81: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 82: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 83: 300, Class:  1, CF:0.0795614, Len:  0, Fitness_tra: 0
Rule 84: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 85: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 86: 511, Class:  0, CF:0.126116, Len:  3, Fitness_tra: 1
Rule 87: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 88: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 89: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 90: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 91: 058, Class:  1, CF:0.216163, Len:  2, Fitness_tra: 0
Rule 92: 207, Class:  0, CF:0.451199, Len:  2, Fitness_tra: 7
Rule 93: b00, Class:  0, CF:0.0828027, Len:  1, Fitness_tra: -8
Rule 94: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 95: 952, Class:  0, CF:0.157775, Len:  3, Fitness_tra: 0
Rule 96: 307, Class:  0, CF:0.162553, Len:  2, Fitness_tra: 0
Rule 97: a88, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 98: 020, Class:  1, CF:0.00477861, Len:  0, Fitness_tra: 0
Rule 99: 310, Class:  1, CF:0.134068, Len:  2, Fitness_tra: 0
Rule100: 121, Class:  1, CF:0.0201083, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.4545
------Result------
Miss_rate(tra)	:25.4545
Miss_rate(tst)	:25.8065
ARL				:1.09524

------Generation 90------
Rule  1: 11a, Class:  1, CF:0.223307, Len:  3, Fitness_tra: 69
Rule  2: 600, Class:  1, CF:0.272368, Len:  1, Fitness_tra: 28
Rule  3: d81, Class:  1, CF:0.200805, Len:  3, Fitness_tra: 20
Rule  4: 2b1, Class:  1, CF:0.203641, Len:  3, Fitness_tra: 10
Rule  5: 050, Class:  1, CF:0.0236736, Len:  1, Fitness_tra: 0
Rule  6: a81, Class:  1, CF:0.363745, Len:  3, Fitness_tra: 2
Rule  7: e00, Class:  0, CF:0.118606, Len:  1, Fitness_tra: 1
Rule  8: 06d, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule  9: 785, Class:  1, CF:0.792155, Len:  3, Fitness_tra: 1
Rule 10: 112, Class:  0, CF:0.441988, Len:  3, Fitness_tra: 2
Rule 11: 300, Class:  1, CF:0.0795614, Len:  1, Fitness_tra: 0
Rule 12: c0d, Class:  0, CF:0.548767, Len:  2, Fitness_tra: 1
Rule 13: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 14: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 15: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 16: 262, Class:  0, CF:0.599288, Len:  3, Fitness_tra: 0
Rule 17: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 18: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 19: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 20: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 21: 1b7, Class:  0, CF:0.155156, Len:  3, Fitness_tra: 0
Rule 22: d47, Class:  0, CF:0.349105, Len:  3, Fitness_tra: 0
Rule 23: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 24: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 25: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 26: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 27: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 28: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 29: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 30: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 31: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 32: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 33: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 34: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 35: 1b4, Class:  0, CF:0.234457, Len:  3, Fitness_tra: 0
Rule 36: 212, Class:  0, CF:0.524392, Len:  3, Fitness_tra: -1
Rule 37: 121, Class:  1, CF:0.0201083, Len:  3, Fitness_tra: 0
Rule 38: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 39: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 40: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 41: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 42: 334, Class:  0, CF:0.062359, Len:  3, Fitness_tra: 0
Rule 43: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 44: c00, Class:  0, CF:0.0175429, Len:  1, Fitness_tra: 0
Rule 45: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 46: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 47: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 48: 5e4, Class:  0, CF:0.380645, Len:  3, Fitness_tra: 0
Rule 49: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 50: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 51: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 52: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 53: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 54: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 55: 60b, Class:  1, CF:0.317191, Len:  2, Fitness_tra: 1
Rule 56: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 57: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 58: e34, Class:  1, CF:0.0515926, Len:  3, Fitness_tra: 0
Rule 59: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 60: 33b, Class:  0, CF:0.0814077, Len:  3, Fitness_tra: 0
Rule 61: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 62: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 63: 020, Class:  1, CF:0.00477861, Len:  0, Fitness_tra: 0
Rule 64: 252, Class:  0, CF:0.171154, Len:  3, Fitness_tra: 0
Rule 65: 112, Class:  0, CF:0.441988, Len:  3, Fitness_tra: 0
Rule 66: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 67: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 68: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 69: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 70: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 71: 9e7, Class:  0, CF:0.272107, Len:  3, Fitness_tra: 0
Rule 72: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 73: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 74: 112, Class:  0, CF:0.441988, Len:  3, Fitness_tra: 0
Rule 75: 118, Class:  0, CF:0.381752, Len:  3, Fitness_tra: 0
Rule 76: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 77: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 78: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 79: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 80: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 81: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 82: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 83: 300, Class:  1, CF:0.0795614, Len:  0, Fitness_tra: 0
Rule 84: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 85: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 86: 511, Class:  0, CF:0.126116, Len:  3, Fitness_tra: 1
Rule 87: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 88: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 89: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 90: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 91: 058, Class:  1, CF:0.216163, Len:  2, Fitness_tra: 0
Rule 92: 207, Class:  0, CF:0.451199, Len:  2, Fitness_tra: 7
Rule 93: b00, Class:  0, CF:0.0828027, Len:  1, Fitness_tra: -8
Rule 94: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 95: 952, Class:  0, CF:0.157775, Len:  3, Fitness_tra: 0
Rule 96: 307, Class:  0, CF:0.162553, Len:  2, Fitness_tra: 0
Rule 97: a88, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 98: 020, Class:  1, CF:0.00477861, Len:  0, Fitness_tra: 0
Rule 99: 310, Class:  1, CF:0.134068, Len:  2, Fitness_tra: 0
Rule100: 121, Class:  1, CF:0.0201083, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.4545
------Result------
Miss_rate(tra)	:25.4545
Miss_rate(tst)	:25.8065
ARL				:1.09524

------Generation 100------
Rule  1: 11a, Class:  1, CF:0.223307, Len:  3, Fitness_tra: 69
Rule  2: 600, Class:  1, CF:0.272368, Len:  1, Fitness_tra: 28
Rule  3: d81, Class:  1, CF:0.200805, Len:  3, Fitness_tra: 20
Rule  4: 2b1, Class:  1, CF:0.203641, Len:  3, Fitness_tra: 10
Rule  5: 050, Class:  1, CF:0.0236736, Len:  1, Fitness_tra: 0
Rule  6: a81, Class:  1, CF:0.363745, Len:  3, Fitness_tra: 2
Rule  7: e00, Class:  0, CF:0.118606, Len:  1, Fitness_tra: 1
Rule  8: 06d, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule  9: 785, Class:  1, CF:0.792155, Len:  3, Fitness_tra: 1
Rule 10: 112, Class:  0, CF:0.441988, Len:  3, Fitness_tra: 2
Rule 11: 300, Class:  1, CF:0.0795614, Len:  1, Fitness_tra: 0
Rule 12: c0d, Class:  0, CF:0.548767, Len:  2, Fitness_tra: 1
Rule 13: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 14: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 15: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 16: 262, Class:  0, CF:0.599288, Len:  3, Fitness_tra: 0
Rule 17: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 18: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 19: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 20: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 21: 1b7, Class:  0, CF:0.155156, Len:  3, Fitness_tra: 0
Rule 22: d47, Class:  0, CF:0.349105, Len:  3, Fitness_tra: 0
Rule 23: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 24: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 25: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 26: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 27: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 28: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 29: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 30: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 31: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 32: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 33: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 34: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 35: 1b4, Class:  0, CF:0.234457, Len:  3, Fitness_tra: 0
Rule 36: 212, Class:  0, CF:0.524392, Len:  3, Fitness_tra: -1
Rule 37: 121, Class:  1, CF:0.0201083, Len:  3, Fitness_tra: 0
Rule 38: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 39: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 40: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 41: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 42: 334, Class:  0, CF:0.062359, Len:  3, Fitness_tra: 0
Rule 43: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 44: c00, Class:  0, CF:0.0175429, Len:  1, Fitness_tra: 0
Rule 45: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 46: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 47: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 48: 5e4, Class:  0, CF:0.380645, Len:  3, Fitness_tra: 0
Rule 49: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 50: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 51: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 52: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 53: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
Rule 54: 000, Class:  0, CF:7.77156e-16, Len:  0, Fitness_tra: 0
