------Generation 0------
Rule  1: 27b2c67b17, Class:  0, CF:0.784822, Len: 10, Fitness_tra: 0
Rule 24: 4b2721bbb2, Class:  0, CF:0.417149, Len: 10, Fitness_tra: 0
Rule 25: 7b771974b7, Class:  1, CF:0.345672, Len: 10, Fitness_tra: 0
Rule 26: 274751b712, Class:  1, CF:0.368518, Len: 10, Fitness_tra: 0
Rule 27: 2717cebb42, Class:  1, CF:0.0493792, Len: 10, Fitness_tra: 0
Rule 28: 42b223b21b, Class:  0, CF:0.988409, Len: 10, Fitness_tra: 0
Rule 29: 1c4b2344b4, Class:  0, CF:0.998368, Len: 10, Fitness_tra: 0
Rule 30: 112b5142b2, Class:  0, CF:0.445771, Len: 10, Fitness_tra: 0
Rule 31: 2722567114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 224b49b124, Class:  0, CF:0.601186, Len: 10, Fitness_tra: 0
Rule 33: 72221c7b2b, Class:  0, CF:0.955118, Len: 10, Fitness_tra: 0
Rule 34: 27441627b4, Class:  0, CF:0.999969, Len: 10, Fitness_tra: 0
Rule 35: 42248eb474, Class:  0, CF:0.354974, Len: 10, Fitness_tra: 0
Rule 36: 21b4537114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2722ce2722, Class:  1, CF:0.875695, Len: 10, Fitness_tra: 0
Rule 38: 4274837b12, Class:  0, CF:0.959426, Len: 10, Fitness_tra: 0
Rule 39: 42b4244747, Class:  0, CF:0.505844, Len: 10, Fitness_tra: 0
Rule 40: 777b1a4441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 787b2e1712, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 4427c6b4b4, Class:  0, CF:0.919864, Len: 10, Fitness_tra: 0
Rule 43: 7872252bb7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 2127291127, Class:  0, CF:0.123085, Len: 10, Fitness_tra: 0
Rule 45: 72718f122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 72b4117b72, Class:  0, CF:0.967283, Len: 10, Fitness_tra: 0
Rule 47: b1b118b7b2, Class:  1, CF:0.0361705, Len: 10, Fitness_tra: 0
Rule 48: 12718142b1, Class:  0, CF:0.468378, Len: 10, Fitness_tra: 0
Rule 49: 14b48a72b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 41224f7224, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 247b3f22b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 22bb13b142, Class:  0, CF:0.996101, Len: 10, Fitness_tra: 0
Rule 53: 74175a4224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 2b272e4712, Class:  1, CF:0.389261, Len: 10, Fitness_tra: 0
Rule 55: 2724c6b214, Class:  0, CF:0.784822, Len: 10, Fitness_tra: 0
Rule 56: b441c52b17, Class:  0, CF:0.282546, Len: 10, Fitness_tra: 0
Rule 57: 1b47c52717, Class:  0, CF:0.385185, Len: 10, Fitness_tra: 0
Rule 58: 1d12737717, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 7117434244, Class:  0, CF:0.427654, Len: 10, Fitness_tra: 0
Rule 60: b824161741, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 1bb2cd1741, Class:  0, CF:0.0135836, Len: 10, Fitness_tra: 0
Rule 62: 77b71f721b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 4c1b13b4b7, Class:  0, CF:0.998582, Len: 10, Fitness_tra: 0
Rule 64: 71b113b4b7, Class:  0, CF:0.993789, Len: 10, Fitness_tra: 0
Rule 65: 27b419472b, Class:  0, CF:0.35463, Len: 10, Fitness_tra: 0
Rule 66: 414421b12b, Class:  0, CF:0.416612, Len: 10, Fitness_tra: 0
Rule 67: 127711221b, Class:  0, CF:0.937524, Len: 10, Fitness_tra: 0
Rule 68: 717b137b42, Class:  0, CF:0.994627, Len: 10, Fitness_tra: 0
Rule 69: b222164421, Class:  0, CF:0.999892, Len: 10, Fitness_tra: 0
Rule 70: 1422217112, Class:  0, CF:0.941877, Len: 10, Fitness_tra: 0
Rule 71: 74b2514121, Class:  0, CF:0.191193, Len: 10, Fitness_tra: 0
Rule 72: 7117c914b4, Class:  0, CF:0.871892, Len: 10, Fitness_tra: 0
Rule 73: 7cb1537124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 72b175b472, Class:  1, CF:0.19229, Len: 10, Fitness_tra: 0
Rule 75: 217441b4bb, Class:  0, CF:0.505159, Len: 10, Fitness_tra: 0
Rule 76: 2174812b47, Class:  0, CF:0.294376, Len: 10, Fitness_tra: 0
Rule 77: b7bbc6b47b, Class:  0, CF:0.919819, Len: 10, Fitness_tra: 0
Rule 78: 211789742b, Class:  1, CF:0.3126, Len: 10, Fitness_tra: 0
Rule 79: 7a1dd17122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4817c14721, Class:  0, CF:0.900228, Len: 10, Fitness_tra: 0
Rule 81: 14442db444, Class:  0, CF:0.433867, Len: 10, Fitness_tra: 0
Rule 82: bb7b3f41b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 22771fb177, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 221b917b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 1211a3b274, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 41b1a12172, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 2b11fa42bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:0.989848, Len:  0, Fitness_tra: 4875
Rule 89: 2711af1b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: c080000d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4c11331b44, Class:  0, CF:0.998894, Len: 10, Fitness_tra: 0
Rule 92: 14127a4727, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 7c4b934171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7a71d141b1, Class:  0, CF:0.861603, Len: 10, Fitness_tra: 0
Rule 95: b224231214, Class:  1, CF:0.287822, Len:  0, Fitness_tra: 0
Rule 96: 171b2181b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 471e131bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1d17817bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: c471d37171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 224b193444, Class:  0, CF:0.235827, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:0.507614
------Result------
Miss_rate(tra)	:0.507614
Miss_rate(tst)	:0.548446
ARL				:9.88506

------Generation 90------
Rule  1: 11112e1b2b, Class:  0, CF:0.999999, Len: 10, Fitness_tra: 0
Rule  2: 2714291b11, Class:  0, CF:0.987551, Len: 10, Fitness_tra: 0
Rule  3: 1a71b12114, Class:  0, CF:0.507748, Len: 10, Fitness_tra: 0
Rule  4: b27211141b, Class:  0, CF:0.916881, Len: 10, Fitness_tra: 0
Rule  5: 12141314b7, Class:  0, CF:0.998667, Len: 10, Fitness_tra: 0
Rule  6: 4111331b42, Class:  0, CF:0.993192, Len: 10, Fitness_tra: 0
Rule  7: 1227117211, Class:  0, CF:0.916904, Len: 10, Fitness_tra: 0
Rule  8: 241715b711, Class:  0, CF:0.943219, Len: 10, Fitness_tra: 0
Rule  9: 171b8571b7, Class:  0, CF:0.977004, Len: 10, Fitness_tra: 0
Rule 10: 4211c142b1, Class:  0, CF:0.466845, Len: 10, Fitness_tra: 0
Rule 11: 714189b177, Class:  1, CF:0.78557, Len: 10, Fitness_tra: 0
Rule 12: b271214bb7, Class:  0, CF:0.841802, Len: 10, Fitness_tra: 0
Rule 13: 4244191211, Class:  0, CF:0.891335, Len: 10, Fitness_tra: 0
Rule 14: 142b264b42, Class:  0, CF:0.999945, Len: 10, Fitness_tra: 0
Rule 15: 2411c97b71, Class:  0, CF:0.761908, Len: 10, Fitness_tra: 0
Rule 16: b224231214, Class:  1, CF:0.287822, Len: 10, Fitness_tra: 0
Rule 17: 74411e7172, Class:  1, CF:0.634495, Len: 10, Fitness_tra: 0
Rule 18: 21141121b2, Class:  0, CF:0.896161, Len: 10, Fitness_tra: 0
Rule 19: b417ce11b7, Class:  0, CF:0.994591, Len: 10, Fitness_tra: 0
Rule 20: 44278117b1, Class:  0, CF:0.68508, Len: 10, Fitness_tra: 0
Rule 21: 27b2c67b17, Class:  0, CF:0.784822, Len: 10, Fitness_tra: 0
Rule 22: 714bc57221, Class:  1, CF:0.293993, Len: 10, Fitness_tra: 0
Rule 23: 42b2517227, Class:  1, CF:0.158869, Len: 10, Fitness_tra: 0
Rule 24: 4b2721bbb2, Class:  0, CF:0.417149, Len: 10, Fitness_tra: 0
Rule 25: 7b771974b7, Class:  1, CF:0.345672, Len: 10, Fitness_tra: 0
Rule 26: 274751b712, Class:  1, CF:0.368518, Len: 10, Fitness_tra: 0
Rule 27: 2717cebb42, Class:  1, CF:0.0493792, Len: 10, Fitness_tra: 0
Rule 28: 42b223b21b, Class:  0, CF:0.988409, Len: 10, Fitness_tra: 0
Rule 29: 1c4b2344b4, Class:  0, CF:0.998368, Len: 10, Fitness_tra: 0
Rule 30: 112b5142b2, Class:  0, CF:0.445771, Len: 10, Fitness_tra: 0
Rule 31: 2722567114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 224b49b124, Class:  0, CF:0.601186, Len: 10, Fitness_tra: 0
Rule 33: 72221c7b2b, Class:  0, CF:0.955118, Len: 10, Fitness_tra: 0
Rule 34: 27441627b4, Class:  0, CF:0.999969, Len: 10, Fitness_tra: 0
Rule 35: 42248eb474, Class:  0, CF:0.354974, Len: 10, Fitness_tra: 0
Rule 36: 21b4537114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2722ce2722, Class:  1, CF:0.875695, Len: 10, Fitness_tra: 0
Rule 38: 4274837b12, Class:  0, CF:0.959426, Len: 10, Fitness_tra: 0
Rule 39: 42b4244747, Class:  0, CF:0.505844, Len: 10, Fitness_tra: 0
Rule 40: 777b1a4441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 787b2e1712, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 4427c6b4b4, Class:  0, CF:0.919864, Len: 10, Fitness_tra: 0
Rule 43: 7872252bb7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 2127291127, Class:  0, CF:0.123085, Len: 10, Fitness_tra: 0
Rule 45: 72718f122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 72b4117b72, Class:  0, CF:0.967283, Len: 10, Fitness_tra: 0
Rule 47: b1b118b7b2, Class:  1, CF:0.0361705, Len: 10, Fitness_tra: 0
Rule 48: 12718142b1, Class:  0, CF:0.468378, Len: 10, Fitness_tra: 0
Rule 49: 14b48a72b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 41224f7224, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 247b3f22b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 22bb13b142, Class:  0, CF:0.996101, Len: 10, Fitness_tra: 0
Rule 53: 74175a4224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 2b272e4712, Class:  1, CF:0.389261, Len: 10, Fitness_tra: 0
Rule 55: 2724c6b214, Class:  0, CF:0.784822, Len: 10, Fitness_tra: 0
Rule 56: b441c52b17, Class:  0, CF:0.282546, Len: 10, Fitness_tra: 0
Rule 57: 1b47c52717, Class:  0, CF:0.385185, Len: 10, Fitness_tra: 0
Rule 58: 1d12737717, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 7117434244, Class:  0, CF:0.427654, Len: 10, Fitness_tra: 0
Rule 60: b824161741, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 1bb2cd1741, Class:  0, CF:0.0135836, Len: 10, Fitness_tra: 0
Rule 62: 77b71f721b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 4c1b13b4b7, Class:  0, CF:0.998582, Len: 10, Fitness_tra: 0
Rule 64: 71b113b4b7, Class:  0, CF:0.993789, Len: 10, Fitness_tra: 0
Rule 65: 27b419472b, Class:  0, CF:0.35463, Len: 10, Fitness_tra: 0
Rule 66: 414421b12b, Class:  0, CF:0.416612, Len: 10, Fitness_tra: 0
Rule 67: 127711221b, Class:  0, CF:0.937524, Len: 10, Fitness_tra: 0
Rule 68: 717b137b42, Class:  0, CF:0.994627, Len: 10, Fitness_tra: 0
Rule 69: b222164421, Class:  0, CF:0.999892, Len: 10, Fitness_tra: 0
Rule 70: 1422217112, Class:  0, CF:0.941877, Len: 10, Fitness_tra: 0
Rule 71: 74b2514121, Class:  0, CF:0.191193, Len: 10, Fitness_tra: 0
Rule 72: 7117c914b4, Class:  0, CF:0.871892, Len: 10, Fitness_tra: 0
Rule 73: 7cb1537124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 72b175b472, Class:  1, CF:0.19229, Len: 10, Fitness_tra: 0
Rule 75: 217441b4bb, Class:  0, CF:0.505159, Len: 10, Fitness_tra: 0
Rule 76: 2174812b47, Class:  0, CF:0.294376, Len: 10, Fitness_tra: 0
Rule 77: b7bbc6b47b, Class:  0, CF:0.919819, Len: 10, Fitness_tra: 0
Rule 78: 211789742b, Class:  1, CF:0.3126, Len: 10, Fitness_tra: 0
Rule 79: 7a1dd17122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4817c14721, Class:  0, CF:0.900228, Len: 10, Fitness_tra: 0
Rule 81: 14442db444, Class:  0, CF:0.433867, Len: 10, Fitness_tra: 0
Rule 82: bb7b3f41b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 22771fb177, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 221b917b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 1211a3b274, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 41b1a12172, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 2b11fa42bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:0.989848, Len:  0, Fitness_tra: 4875
Rule 89: 2711af1b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: c080000d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4c11331b44, Class:  0, CF:0.998894, Len: 10, Fitness_tra: 0
Rule 92: 14127a4727, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 7c4b934171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7a71d141b1, Class:  0, CF:0.861603, Len: 10, Fitness_tra: 0
Rule 95: b224231214, Class:  1, CF:0.287822, Len:  0, Fitness_tra: 0
Rule 96: 171b2181b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 471e131bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1d17817bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: c471d37171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 224b193444, Class:  0, CF:0.235827, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:0.507614
------Result------
Miss_rate(tra)	:0.507614
Miss_rate(tst)	:0.548446
ARL				:9.88506

------Generation 100------
Rule  1: 11112e1b2b, Class:  0, CF:0.999999, Len: 10, Fitness_tra: 0
Rule  2: 2714291b11, Class:  0, CF:0.987551, Len: 10, Fitness_tra: 0
Rule  3: 1a71b12114, Class:  0, CF:0.507748, Len: 10, Fitness_tra: 0
Rule  4: b27211141b, Class:  0, CF:0.916881, Len: 10, Fitness_tra: 0
Rule  5: 12141314b7, Class:  0, CF:0.998667, Len: 10, Fitness_tra: 0
Rule  6: 4111331b42, Class:  0, CF:0.993192, Len: 10, Fitness_tra: 0
Rule  7: 1227117211, Class:  0, CF:0.916904, Len: 10, Fitness_tra: 0
Rule  8: 241715b711, Class:  0, CF:0.943219, Len: 10, Fitness_tra: 0
Rule  9: 171b8571b7, Class:  0, CF:0.977004, Len: 10, Fitness_tra: 0
Rule 10: 4211c142b1, Class:  0, CF:0.466845, Len: 10, Fitness_tra: 0
Rule 11: 714189b177, Class:  1, CF:0.78557, Len: 10, Fitness_tra: 0
Rule 12: b271214bb7, Class:  0, CF:0.841802, Len: 10, Fitness_tra: 0
Rule 13: 4244191211, Class:  0, CF:0.891335, Len: 10, Fitness_tra: 0
Rule 14: 142b264b42, Class:  0, CF:0.999945, Len: 10, Fitness_tra: 0
Rule 15: 2411c97b71, Class:  0, CF:0.761908, Len: 10, Fitness_tra: 0
Rule 16: b224231214, Class:  1, CF:0.287822, Len: 10, Fitness_tra: 0
Rule 17: 74411e7172, Class:  1, CF:0.634495, Len: 10, Fitness_tra: 0
Rule 18: 21141121b2, Class:  0, CF:0.896161, Len: 10, Fitness_tra: 0
Rule 19: b417ce11b7, Class:  0, CF:0.994591, Len: 10, Fitness_tra: 0
Rule 20: 44278117b1, Class:  0, CF:0.68508, Len: 10, Fitness_tra: 0
Rule 21: 27b2c67b17, Class:  0, CF:0.784822, Len: 10, Fitness_tra: 0
Rule 22: 714bc57221, Class:  1, CF:0.293993, Len: 10, Fitness_tra: 0
Rule 23: 42b2517227, Class:  1, CF:0.158869, Len: 10, Fitness_tra: 0
Rule 24: 4b2721bbb2, Class:  0, CF:0.417149, Len: 10, Fitness_tra: 0
Rule 25: 7b771974b7, Class:  1, CF:0.345672, Len: 10, Fitness_tra: 0
Rule 26: 274751b712, Class:  1, CF:0.368518, Len: 10, Fitness_tra: 0
Rule 27: 2717cebb42, Class:  1, CF:0.0493792, Len: 10, Fitness_tra: 0
Rule 28: 42b223b21b, Class:  0, CF:0.988409, Len: 10, Fitness_tra: 0
Rule 29: 1c4b2344b4, Class:  0, CF:0.998368, Len: 10, Fitness_tra: 0
Rule 30: 112b5142b2, Class:  0, CF:0.445771, Len: 10, Fitness_tra: 0
Rule 31: 2722567114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 224b49b124, Class:  0, CF:0.601186, Len: 10, Fitness_tra: 0
Rule 33: 72221c7b2b, Class:  0, CF:0.955118, Len: 10, Fitness_tra: 0
Rule 34: 27441627b4, Class:  0, CF:0.999969, Len: 10, Fitness_tra: 0
Rule 35: 42248eb474, Class:  0, CF:0.354974, Len: 10, Fitness_tra: 0
Rule 36: 21b4537114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2722ce2722, Class:  1, CF:0.875695, Len: 10, Fitness_tra: 0
Rule 38: 4274837b12, Class:  0, CF:0.959426, Len: 10, Fitness_tra: 0
Rule 39: 42b4244747, Class:  0, CF:0.505844, Len: 10, Fitness_tra: 0
Rule 40: 777b1a4441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 787b2e1712, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 42: 4427c6b4b4, Class:  0, CF:0.919864, Len: 10, Fitness_tra: 0
Rule 43: 7872252bb7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 2127291127, Class:  0, CF:0.123085, Len: 10, Fitness_tra: 0
Rule 45: 72718f122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 72b4117b72, Class:  0, CF:0.967283, Len: 10, Fitness_tra: 0
Rule 47: b1b118b7b2, Class:  1, CF:0.0361705, Len: 10, Fitness_tra: 0
Rule 48: 12718142b1, Class:  0, CF:0.468378, Len: 10, Fitness_tra: 0
Rule 49: 14b48a72b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 41224f7224, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 247b3f22b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 22bb13b142, Class:  0, CF:0.996101, Len: 10, Fitness_tra: 0
Rule 53: 74175a4224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 2b272e4712, Class:  1, CF:0.389261, Len: 10, Fitness_tra: 0
Rule 55: 2724c6b214, Class:  0, CF:0.784822, Len: 10, Fitness_tra: 0
Rule 56: b441c52b17, Class:  0, CF:0.282546, Len: 10, Fitness_tra: 0
Rule 57: 1b47c52717, Class:  0, CF:0.385185, Len: 10, Fitness_tra: 0
Rule 58: 1d12737717, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 7117434244, Class:  0, CF:0.427654, Len: 10, Fitness_tra: 0
Rule 60: b824161741, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 1bb2cd1741, Class:  0, CF:0.0135836, Len: 10, Fitness_tra: 0
Rule 62: 77b71f721b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 4c1b13b4b7, Class:  0, CF:0.998582, Len: 10, Fitness_tra: 0
Rule 64: 71b113b4b7, Class:  0, CF:0.993789, Len: 10, Fitness_tra: 0
Rule 65: 27b419472b, Class:  0, CF:0.35463, Len: 10, Fitness_tra: 0
Rule 66: 414421b12b, Class:  0, CF:0.416612, Len: 10, Fitness_tra: 0
Rule 67: 127711221b, Class:  0, CF:0.937524, Len: 10, Fitness_tra: 0
Rule 68: 717b137b42, Class:  0, CF:0.994627, Len: 10, Fitness_tra: 0
Rule 69: b222164421, Class:  0, CF:0.999892, Len: 10, Fitness_tra: 0
Rule 70: 1422217112, Class:  0, CF:0.941877, Len: 10, Fitness_tra: 0
Rule 71: 74b2514121, Class:  0, CF:0.191193, Len: 10, Fitness_tra: 0
Rule 72: 7117c914b4, Class:  0, CF:0.871892, Len: 10, Fitness_tra: 0
Rule 73: 7cb1537124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 72b175b472, Class:  1, CF:0.19229, Len: 10, Fitness_tra: 0
Rule 75: 217441b4bb, Class:  0, CF:0.505159, Len: 10, Fitness_tra: 0
Rule 76: 2174812b47, Class:  0, CF:0.294376, Len: 10, Fitness_tra: 0
Rule 77: b7bbc6b47b, Class:  0, CF:0.919819, Len: 10, Fitness_tra: 0
Rule 78: 211789742b, Class:  1, CF:0.3126, Len: 10, Fitness_tra: 0
Rule 79: 7a1dd17122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4817c14721, Class:  0, CF:0.900228, Len: 10, Fitness_tra: 0
Rule 81: 14442db444, Class:  0, CF:0.433867, Len: 10, Fitness_tra: 0
Rule 82: bb7b3f41b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 22771fb177, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 221b917b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 1211a3b274, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 86: 41b1a12172, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 2b11fa42bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:0.989848, Len:  0, Fitness_tra: 4875
Rule 89: 2711af1b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: c080000d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4c11331b44, Class:  0, CF:0.998894, Len: 10, Fitness_tra: 0
Rule 92: 14127a4727, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 7c4b934171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7a71d141b1, Class:  0, CF:0.861603, Len: 10, Fitness_tra: 0
Rule 95: b224231214, Class:  1, CF:0.287822, Len:  0, Fitness_tra: 0
Rule 96: 171b2181b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 471e131bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1d17817bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: c471d37171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 224b193444, Class:  0, CF:0.235827, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:0.507614
------Result------
Miss_rate(tra)	:0.507614
Miss_rate(tst)	:0.548446
ARL				:9.88506

------Generation 200------
Rule  1: 11112e1b2b, Class:  0, CF:0.999999, Len: 10, Fitness_tra: 0
Rule  2: 2714291b11, Class:  0, CF:0.987551, Len: 10, Fitness_tra: 0
Rule  3: 1a71b12114, Class:  0, CF:0.507748, Len: 10, Fitness_tra: 0
Rule  4: b27211141b, Class:  0, CF:0.916881, Len: 10, Fitness_tra: 0
Rule  5: 12141314b7, Class:  0, CF:0.998667, Len: 10, Fitness_tra: 0
Rule  6: 4111331b42, Class:  0, CF:0.993192, Len: 10, Fitness_tra: 0
Rule  7: 1227117211, Class:  0, CF:0.916904, Len: 10, Fitness_tra: 0
Rule  8: 241715b711, Class:  0, CF:0.943219, Len: 10, Fitness_tra: 0
Rule  9: 171b8571b7, Class:  0, CF:0.977004, Len: 10, Fitness_tra: 0
Rule 10: 4211c142b1, Class:  0, CF:0.466845, Len: 10, Fitness_tra: 0
Rule 11: 714189b177, Class:  1, CF:0.78557, Len: 10, Fitness_tra: 0
Rule 12: b271214bb7, Class:  0, CF:0.841802, Len: 10, Fitness_tra: 0
Rule 13: 4244191211, Class:  0, CF:0.891335, Len: 10, Fitness_tra: 0
Rule 14: 142b264b42, Class:  0, CF:0.999945, Len: 10, Fitness_tra: 0
Rule 15: 2411c97b71, Class:  0, CF:0.761908, Len: 10, Fitness_tra: 0
Rule 16: b224231214, Class:  1, CF:0.287822, Len: 10, Fitness_tra: 0
Rule 17: 74411e7172, Class:  1, CF:0.634495, Len: 10, Fitness_tra: 0
Rule 18: 21141121b2, Class:  0, CF:0.896161, Len: 10, Fitness_tra: 0
Rule 19: b417ce11b7, Class:  0, CF:0.994591, Len: 10, Fitness_tra: 0
Rule 20: 44278117b1, Class:  0, CF:0.68508, Len: 10, Fitness_tra: 0
Rule 21: 27b2c67b17, Class:  0, CF:0.784822, Len: 10, Fitness_tra: 0
Rule 22: 714bc57221, Class:  1, CF:0.293993, Len: 10, Fitness_tra: 0
Rule 23: 42b2517227, Class:  1, CF:0.158869, Len: 10, Fitness_tra: 0
Rule 24: 4b2721bbb2, Class:  0, CF:0.417149, Len: 10, Fitness_tra: 0
Rule 25: 7b771974b7, Class:  1, CF:0.345672, Len: 10, Fitness_tra: 0
Rule 26: 274751b712, Class:  1, CF:0.368518, Len: 10, Fitness_tra: 0
Rule 27: 2717cebb42, Class:  1, CF:0.0493792, Len: 10, Fitness_tra: 0
Rule 28: 42b223b21b, Class:  0, CF:0.988409, Len: 10, Fitness_tra: 0
Rule 29: 1c4b2344b4, Class:  0, CF:0.998368, Len: 10, Fitness_tra: 0
Rule 30: 112b5142b2, Class:  0, CF:0.445771, Len: 10, Fitness_tra: 0
Rule 31: 2722567114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 224b49b124, Class:  0, CF:0.601186, Len: 10, Fitness_tra: 0
Rule 33: 72221c7b2b, Class:  0, CF:0.955118, Len: 10, Fitness_tra: 0
Rule 34: 27441627b4, Class:  0, CF:0.999969, Len: 10, Fitness_tra: 0
